"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","class","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"679","2019-11-21 10:08:25-03","IBt","SP","358868","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Nóbrega, MG","1323","2000","10","11",NA,"Brasil",NA,NA,NA,"SP015305",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Jardim Botânico de Brasília, Estrada entre a cantina e o viveiro","-47.85","-15.866667",NA,"1025","1150",NA,NA,NA,"2007","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"680","2019-11-21 10:08:25-03","IBt","SP","358869","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Nóbrega, MG","1384","2000","10","31",NA,"Brasil",NA,NA,NA,"SP015306",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Jardim Botânico de Brasília, Trilha de entrada da portaria principal","-47.85","-15.866667",NA,"1025","1150",NA,NA,NA,"2007","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"681","2019-11-21 10:08:25-03","IBt","SP","358870","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Boaventura, M","91","1994","02","09",NA,"Brasil",NA,NA,NA,"SP015308",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Jardim Botânico de Brasília, Início da trilha do JBB","-47.85","-15.866667",NA,"1025","1150",NA,NA,NA,"2007","-47.85","-15.866667",NA,NA,NA,NA,NA,NA
"682","2019-11-21 10:08:25-03","IBt","SP","361112","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Marquete, R; Marques, MC","4556","2001","11","24",NA,"Brasil",NA,NA,NA,"SP015237",NA,NA,"Griseb.","Mamede, MCH","Goiás","Pirenópolis","Fazenda Taquara, limite com o Santuário de Vida Silvestre Vaga Fogo","-48.998333","-15.824167",NA,"782","782",NA,NA,NA,"2003","-48.998333","-15.824167",NA,NA,NA,NA,NA,NA
"683","2019-11-21 10:08:25-03","IBt","SP","361155","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E","4703","2002","03","13",NA,"Brasil",NA,NA,NA,"SP015246",NA,NA,"Griseb.","Mamede, MCH","Goiás","Corumbá de Goiás","Fazenda Coqueiro","-48.795278","-15.901944",NA,"905","905",NA,NA,NA,"2003","-48.795278","-15.901944",NA,NA,NA,NA,NA,NA
"684","2019-11-21 10:08:25-03","IBt","SP","363066","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Alencar, ME; Oliveira, JLA","1633","2002","12","31",NA,"Brasil",NA,NA,NA,"SP015242",NA,NA,"Griseb.","Mamede, MCH","Piauí","Brasileira","Parque Nacional de Sete Cidades, Baixa do Barreiro","-41.698611","-4.127778",NA,NA,NA,NA,NA,NA,"2003","-41.698611","-4.127778","04",NA,"28",NA,NA,NA
"685","2019-11-21 10:08:25-03","IBt","SP","363459","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Silva, F; Nóbrega, MG; Junqueira, E; Rodrigues, FP","118","1996","03","14",NA,"Brasil",NA,NA,NA,"SP015285",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, Córrego Cabeça de Veado. Cerrado","-47.85","-15.866667",NA,"1025","1150",NA,NA,NA,"2003","-47.85","-15.866667","06",NA,"04",NA,NA,NA
"686","2019-11-21 10:08:25-03","IBt","SP","363460","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Alves, J; Nettos, DAM; Paulo, F","142","1993","10","06",NA,"Brasil",NA,NA,NA,"SP015284",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Jardim Botânico de Brasília, Córrego Cabeça de Veado","-47.85","-15.866667",NA,"1025","1150",NA,NA,NA,"2003","-47.85","-15.866667","06",NA,"04",NA,NA,NA
"687","2019-11-21 10:08:25-03","IBt","SP","363462","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Martins, RC","138","1996","03","13",NA,"Brasil",NA,NA,NA,"SP015286",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Jardim Botânico de Brasília, Trilha de entrada","-47.85","-15.866667",NA,"1025","1150",NA,NA,NA,"2003","-47.85","-15.866667","06",NA,"04",NA,NA,NA
"688","2019-11-21 10:08:25-03","IBt","SP","364585","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Aparecida da Silva, M; Fonseca, ML; Oliveira, FCA; Cardoso, E","5224","2002","03","25",NA,"Brasil",NA,NA,NA,"SP015208",NA,NA,"Griseb.","Mamede, MCH","Goiás","Alexânia","Fazenda Mutum, ca. 3 km da cidade","-48.492222","-16.1375",NA,"1005","1005",NA,NA,NA,"2003","-48.492222","-16.1375","11",NA,"18",NA,NA,NA
"689","2019-11-21 10:08:25-03","IBt","SP","370716","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Leite, G; Alencastro, A","3","2003","09","29",NA,"Brasil",NA,NA,NA,"SP015283",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Região de Saia Velha, Clube Águas Correntes, rodovia DF-495","-47.933333","-16.05",NA,"950","950",NA,NA,NA,"2007","-47.933333","-16.05",NA,NA,NA,NA,NA,NA
"690","2019-05-22 10:12:35-03","IBt","SP","375765","Extra","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Leite, G; Alencastro, A","3","2003","09","29",NA,"Brasil",NA,NA,NA,"SP016415",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Região de Saia Velha, Clube Águas Correntes, rodovia DF-495","-47.933333","-16.05",NA,"950","950",NA,NA,NA,"2007","-47.933333","-16.05",NA,NA,NA,NA,NA,NA
"691","2019-11-21 10:08:25-03","IBt","SP","378531","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Ramos, OR","3","2003","04",NA,NA,"Brasil",NA,NA,NA,"SP015768",NA,NA,"Griseb.","Mamede, MCH","Mato Grosso","Cáceres","Porto Limão, fronteira com Bolívia, bacia do Alto Paraguai. Área alagada, margens do rio Jauru","-58.002222","-16.141389",NA,NA,NA,NA,NA,NA,"2010","-58.002222","-16.141389","06",NA,NA,NA,NA,NA
"692","2019-11-21 10:08:25-03","IBt","SP","378546","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Nakajima, JN; Pacheco, RA; Volpi, RL; Silva, M","3421","2002","12","06",NA,"Brasil",NA,NA,NA,"SP015421",NA,NA,"Griseb.","Mamede, MCH","Minas Gerais","Delfinópolis","Trilha para Cachoeira Triângulo, Faz. José Antunes. Capão de mataem vertente","-48.767222","-20.3425",NA,"996","996",NA,NA,NA,"2010","-48.767222","-20.3425","06",NA,NA,NA,NA,NA
"693","2019-11-21 10:08:25-03","IBt","SP","386623","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Fonseca, ML; Mendonça, RC; Oliveira, FCA; Cardoso, E; Oliveira, NR","5821","2005","04","13",NA,"Brasil",NA,NA,NA,"SP015281",NA,NA,"Griseb.","Mamede, MCH","Goiás","Goianópolis","Parque Estadual Altamiro de Moura Pacheco. Trilha do Tamanduá","-49.134461","-16.550858",NA,"855","855",NA,NA,NA,"2007","-49.134461","-16.550858","03",NA,NA,NA,NA,NA
"694","2019-11-21 10:08:25-03","IBt","SP","386596","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E; Sargento Serra","5858","2005","03","29",NA,"Brasil",NA,NA,NA,"SP015282",NA,NA,"Griseb.","Mamede, MCH","Goiás","Nerópolis","Parque Estadual Altamiro de Moura Pacheco, Ribeirão João Leite, área de lazer próximo à ponte de madeira (área de inundação)","-49.141667","-16.524733",NA,"725","725",NA,NA,NA,"2007","-49.141667","-16.524733","03",NA,NA,NA,NA,NA
"695","2019-11-21 10:08:25-03","IBt","SP","386597","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Fonseca, ML; Oliveira, FCA; Cardoso, E; Sargento Serra","5859","2005","03","29",NA,"Brasil",NA,NA,NA,"SP015280",NA,NA,"Griseb.","Mamede, MCH","Goiás","Nerópolis","Parque Estadual Altamiro de Moura Pacheco, Ribeirão João Leite, área de lazer próximo à ponte de madeira (área de inundação)","-49.141667","-16.524733",NA,"725","725",NA,NA,NA,"2007","-49.141667","-16.524733","03",NA,NA,NA,NA,NA
"696","2019-11-21 10:08:25-03","IBt","SP","399440","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Sebastiani, R; Silva, CV; Guimarães, LL","134","2007","01","11",NA,"Brasil",NA,NA,NA,"SP015267",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Estrada principal, da guarita à sede","-47.873889","-15.946389",NA,"1104","1104",NA,NA,NA,"2009","-47.873889","-15.946389",NA,NA,NA,NA,NA,NA
"697","2019-11-21 10:08:25-03","IBt","SP","399446","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Sebastiani, R; Silva, CV; Guimarães, LL","137","2007","01","11",NA,"Brasil",NA,NA,NA,"SP015271",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Reserva Ecológica do IBGE, Início da trilha para a nascente do Roncador","-47.868056","-15.948333",NA,"1109","1109",NA,NA,NA,"2009","-47.868056","-15.948333",NA,NA,NA,NA,NA,NA
"698","2019-11-21 10:08:25-03","IBt","SP","399599","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Sebastiani, R; Souto, LS","280","2007","11","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","São Paulo","São Manuel","Mata próxima à estrada de ferro e à entrada da cidade","-48.550833","-22.769167",NA,NA,NA,NA,NA,NA,"2013","-48.550833","-22.769167","05",NA,NA,NA,NA,NA
"699","2019-11-21 10:08:25-03","IBt","SP","399601","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Sebastiani, R; Souto, LS","278","2007","11","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","São Paulo","São Manuel","Mata próxima à estrada de ferro e à entrada da cidade","-48.551944","-22.768889",NA,NA,NA,NA,NA,NA,"2013","-48.551944","-22.768889","04",NA,NA,NA,NA,NA
"700","2019-11-21 10:08:25-03","IBt","SP","409513","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pereira da Silva, G; Scariot, AO; Sevilha, AC; Moreira, GA; Pereira, JB; et al.","6756","2002","11","04",NA,"Brasil",NA,NA,NA,"SP015272",NA,NA,"Griseb.","Mamede, MCH","Goiás","Luziânia","Estrada para Fazenda Alagado II, cerca de 2 km da entrada. Ponto II","-48.163056","-16.246389",NA,"870","870",NA,NA,NA,"2008","-48.163056","-16.246389","09",NA,"05",NA,NA,NA
"701","2019-11-21 10:08:25-03","IBt","SP","409514","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pereira da Silva, G; Moreira, GA; Rezende, JM","7238","2003","02","19",NA,"Brasil",NA,NA,NA,"SP015273",NA,NA,"Griseb.","Mamede, MCH","Goiás","Alexânia","Fazenda Cafundó, próximo à sede","-48.583889","-16.146389",NA,"900","900",NA,NA,NA,"2008","-48.583889","-16.146389","09",NA,"05",NA,NA,NA
"702","2019-11-21 10:08:25-03","IBt","SP","409515","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pereira da Silva, G; Moreira, GA; Rezende, JM","7380","2003","03","12",NA,"Brasil",NA,NA,NA,"SP015274",NA,NA,"Griseb.","Mamede, MCH","Goiás","Silvânia","Fazenda Engenho Velho, margem esquerda do córrego Nove Capões","-48.4575","-16.326111",NA,"830","830",NA,NA,NA,"2008","-48.4575","-16.326111","09",NA,"05",NA,NA,NA
"703","2019-11-21 10:08:25-03","IBt","SP","468636","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Aparecida da Silva, M; Fonseca, CLS; Marques, RNS","7902","2013","01","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Minas Gerais","Coromandel","Poço Verde (Lago Verde). Ca. 3 km da cidade, saída para Guarda-Mor na BR-352","-47.333333","-18.716667",NA,"856","856",NA,NA,NA,"2014","-47.333333","-18.716667","10",NA,NA,NA,NA,NA
"704","2019-11-21 10:08:25-03","IBt","SP","412042","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Cappellari, SC","1250","2007","08","22",NA,"Brasil",NA,NA,NA,"SP015266",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Reserva Ecológica do IBGE, R.A. XVI (Lago Sul). Próximo à estação meteorológica","-47.885","-15.954722",NA,"1096","1096",NA,NA,NA,"2009","-47.885","-15.954722",NA,NA,NA,NA,NA,NA
"705","2019-11-21 10:08:25-03","IBt","SP","412429","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Cappellari, SC","174","2006","07","25",NA,"Brasil",NA,NA,NA,"SP015276",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Reserva Ecológica do IBGE, R.A. XVI (Lago Sul). Próximo à estrada principal","-47.864444","-15.949444",NA,"1100","1100",NA,NA,NA,"2009","-47.864444","-15.949444",NA,NA,NA,NA,NA,NA
"706","2019-11-21 10:08:25-03","IBt","SP","441834","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Oliveira, FCA; Mendonça, RC; Guimarães, LL; Cardoso, E","1291","2008","10","09",NA,"Brasil",NA,NA,NA,"SP020553",NA,NA,"Griseb.","Mamede, MCH","Tocantins","Formoso do Araguaia","bacia do Araguaia. Sub-bacia Formoso","-49.789167","-11.643889",NA,"180","180",NA,NA,NA,"2011","-49.789167","-11.643889","12",NA,NA,NA,NA,NA
"707","2019-11-21 10:08:25-03","IBt","SP","441841","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Oliveira, FCA; Guimarães, LL; Cardoso, E","6159","2008","10","08",NA,"Brasil",NA,NA,NA,"SP020560",NA,NA,"Griseb.","Mamede, MCH","Tocantins","Formoso do Araguaia","Bacia do Araguaia. Sub-bacia do Rio Javaé. Estrada de terra TO-181","-49.9025","-11.986667","SP020560","210","210",NA,NA,NA,"2011","-49.9025","-11.986667","12",NA,NA,NA,NA,NA
"708","2019-11-21 10:08:25-03","IBt","SP","441860","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Guimarães, LL; Mendonça, RC; Oliveira, FCA; Cardoso, E","10","2008","10","07",NA,"Brasil",NA,NA,NA,"SP020579",NA,NA,"Griseb.","Mamede, MCH","Tocantins","Formoso do Araguaia","Próximo à Fazenda 3 Lagos, Bacia do Araguaia. Sub-bacia Rio Formoso","-49.676111","-11.489167",NA,"210","210",NA,NA,NA,"2011","-49.676111","-11.489167","12",NA,NA,NA,NA,NA
"709","2019-11-21 10:08:25-03","IBt","SP","446769","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Francener, A; Hall, CF; Leobina, V; Silva, GO","1186","2012","10","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Mato Grosso do Sul","Rio Verde de Mato Grosso","Sete Quedas, no Balneário","-54.901667","-18.936944",NA,"350","350",NA,NA,NA,"2016","-54.901667","-18.936944","03",NA,NA,NA,NA,NA
"710","2019-11-21 10:08:25-03","IBt","SP","446908","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Francener, A; Hall, CF; Barros, F; Paiva Neto, VB","1201","2012","10","26",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Francener, A","Mato Grosso do Sul","Costa Rica","Rio São Luís","-52.9775","-18.571667",NA,"779","779",NA,NA,NA,"2014","-52.9775","-18.571667","01",NA,"30",NA,NA,NA
"711","2019-11-21 10:08:25-03","IBt","SP","447710","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Oliveira, FCA; Fonseca, ML; Silva Filho, AP; Barros, BS","1654","2010","03","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Tocantins","Lagoa da Confusão","Projeto Mapeamento e Inventário do Estado do Tocantins. Folha: SC-22-Z-A. Bacia do Araguai. Sub-bacia rio Formoso. (A-4, área 3, pto 1).","-49.630556","-10.916944",NA,"184","184",NA,NA,NA,"2013","-49.630556","-10.916944","08",NA,NA,NA,NA,NA
"712","2019-11-21 10:08:25-03","IBt","SP","453794","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Francener, A; Araujo, GJM; Gonzaga, LN","1423","2013","12","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Francener, A","Mato Grosso","Araguainha","Estrada MT-340 próximo a seda da Fazenda Ribeirão das Pedras","-53.075444","-16.645639",NA,"706","706",NA,NA,NA,"2014","-53.075444","-16.645639","01",NA,"23",NA,NA,NA
"713","2019-11-21 10:08:25-03","IBt","SP","467838","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pott, A; Boock, A","4105","1988","02","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Francener, A","Mato Grosso do Sul","Miranda","Retiro Marimbondo (Morro do Azeite), Fazenda Acurizal","-57","-19.683333",NA,"90","90",NA,NA,NA,"2014","-57","-19.683333","01",NA,"15",NA,NA,NA
"714","2019-11-21 10:08:25-03","IBt","SP","468653","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Milliken, W; Frisby, S; Forte, AF; Lindolfo, LF","4274","2011","03","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Mato Grosso","Santa Cruz do Xingu","Parque Estadual do Xingu, Rio Fontourinha, após a ponte","-52.363889","-9.726667",NA,"257","257",NA,NA,NA,"2014","-52.363889","-9.726667",NA,NA,NA,NA,NA,NA
"715","2019-11-21 10:08:25-03","IBt","SP","471866","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pereira da Silva, G; Santos, AA; Sevilha, AC; Amaral, AC; Moreira, GA; Pereira, JB; Rezende, JM","7766","2003","06","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Goiás","Silvânia","Fazenda da Dona Neuza. Área de influencia indireta","-48.452778","-16.234722",NA,"860","860",NA,NA,NA,"2011","-48.452778","-16.234722",NA,NA,NA,NA,NA,NA
"716","2019-11-21 10:08:25-03","IBt","SP","470827","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Nóbrega, MGG; Ribeiro, E; Carvalho Jr, J; Oliveira, M","2111","2012","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Estação Ecológica Jardim Botânico de Brasília, Lago Sul, área entre Captações 2 e 3 da CAESB. Próximo ao canal de adução de água bruta","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,"2014","-47.85","-15.866667","12",NA,NA,NA,NA,NA
"717","2019-11-21 10:08:25-03","IBt","SP","471785","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Rezende, JM; Moreira, GA; Pereira, JB","600","2002","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Paranoá. DF-285, próximo à ponte de concreto do rio Preto","-47.323889","-16.050556",NA,"930","930",NA,NA,NA,"2011","-47.323889","-16.050556","10",NA,NA,NA,NA,NA
"718","2019-11-21 10:08:25-03","IBt","SP","471846","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Elias, SI; Foster, W; Uliana, VLCR","646","2002","05",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Goiás","Araguaçu","Rodovia GO-164, entre Araguaçu e Nova Crixá, próximo à saída para Peixe",NA,NA,NA,NA,NA,NA,NA,NA,"2015",NA,NA,"02",NA,NA,NA,NA,NA
"719","2019-11-21 10:08:25-03","IBt","SP","471849","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Silva, MC","152","2001","12","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Goiás","Luziânia","AHE Corumbá IV. Local desmatado para construção da casa de força. Margemm esquerda do rio Corumbá","-48.190556","-16.331111",NA,NA,NA,NA,NA,NA,"2016","-48.190556","-16.331111","05",NA,NA,NA,NA,NA
"720","2019-11-21 10:08:25-03","IBt","SP","471852","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Pereira da Silva, G; Guarino, ESG; Moreira, GA; Carvalho, IP; Pereira, JB; Amaral, JP","9255","2004","11","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Goiás","Silvânia","Margem esquerda do córrego Nove Capões (Mata das Meninas). Área de influencia direta (lago)","-48.46","-16.326389",NA,"815","815",NA,NA,NA,"2016","-48.46","-16.326389","05",NA,NA,NA,NA,NA
"721","2019-11-21 10:08:25-03","IBt","SP","476496","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Francener, A; Araujo, GJM; Gonzaga, LN","1438","2015","11","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Francener, A","Mato Grosso","Chapada dos Guimarães","Rio da Casca, próximo à Cachoeira da Martinha. Margem do rio","-55.404167","-15.508611",NA,"621","621",NA,NA,NA,"2015","-55.404167","-15.508611","11",NA,"04",NA,NA,NA
"722","2019-11-21 10:08:25-03","IBt","SP","476497","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Francener, A; Araujo, GJM; Gonzaga, LN","1439","2015","11","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Francener, A","Mato Grosso","Nobres","Estrada próxima a Recanto Lagoa Azul","-55.959444","-14.593333",NA,"241","241",NA,NA,NA,"2015","-55.959444","-14.593333","11",NA,"06",NA,NA,NA
"723","2019-11-21 10:08:25-03","IBt","SP","499780","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Soares Neto, RL; Jardim, J","70","2013","12","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Griseb.","Mamede, MCH","Rio Grande do Norte","São José de Mipibu",NA,"-35.2378","-6.0429",NA,NA,NA,NA,NA,NA,"2019","-35.2378","-6.0429","02",NA,NA,NA,NA,NA
"724","2019-11-21 10:08:25-03","IBt","SP","52668","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Lima, AS","s.n.","1944","11","09",NA,"Brasil",NA,NA,NA,"SP014558",NA,NA,"Griseb.","Francener, A","Mato Grosso",NA,"Próximo ao Rio Sacre",NA,NA,"SP014558",NA,NA,NA,NA,NA,"2015",NA,NA,NA,NA,NA,NA,NA,NA
"725","2019-11-21 10:08:25-03","IBt","SP","106276","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Irwin, HS; Souza, R; Reis dos Santos, R","10098","1965","11","09",NA,"Brasil",NA,NA,NA,"SP015300",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","3 km N of Sobradinho","-47.9296989440918","-15.7797002792358",NA,"1225","1225",NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"726","2019-11-21 10:08:25-03","IBt","SP","256108","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Mendonça, RC; Silva, MC; Oliveira, NR","2001","1991","12","16",NA,"Brasil",NA,NA,NA,"SP015292",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Área da Marinha, próximo à nascente do ribeirão Saia Velha","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA
"727","2019-11-21 10:08:25-03","IBt","SP","378623","S","Plantae","Malpighiaceae","Byrsonima","laxiflora","Byrsonima laxiflora","Coradin, L; Allem, AC; Vieira, JGA; Pereira da Silva, G","2310","1979","09","24",NA,"Brasil",NA,NA,NA,"SP015264",NA,NA,"Griseb.","Mamede, MCH","Distrito Federal","Brasília","Cerrado próximo à Escola Fazendária","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"70570","auto","2006",NA,NA,NA,NA,NA,NA,NA,NA
