"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","year","month","day","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"45","2020-11-13 09:20:47-03","UFRJ","RFA","26683","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","M. Gomes","A. Quinet","Brasil","Rio de Janeiro","Nova Friburgo","Lumiar/Macaé de Cima","-42.408611","-22.358056","42º24'31''W","22º21'29''S",NA,NA,"Árvore, 12m de altura, 55cm de DAP, folha verde discolor, fruto imaturo laranja","RFA42849",NA,"2001","02","02","2001","04","05","jul-69",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2020-11-13 09:20:47-03","UFRJ","RFA","27839","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","M. Gomes","A. Quinet","Brasil","Rio de Janeiro","Nova Friburgo","Lumiar, Sítio Arco Íris","-42.405556","-22.355278","42º24'20''W","22º21'19''S","550","550","Árvore, 7m de altura, 40cm de DAP, folha discolor verde, fruto imaturo verde, comum no local","RFA42852",NA,"2001","05","17","2001","07","06","out-94",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-06-29 11:32:18-03","UFRJ","RFA","31798","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Sebastião José Silva Neto","Vânia Alves Garcia","Brasil","Minas Gerais","Santana do Deserto","Mata Bela Fama","-43.1664009094238","-21.9500007629395",NA,NA,NA,NA,NA,"RFA20618",NA,"2000","05",NA,"2001",NA,NA,NA,NA,NA,NA,NA,"12740","auto",NA,NA,NA,NA,NA
"48","2020-06-29 11:32:18-03","UFRJ","RFA","24155","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","A. Quinet","F. M. de B. Pereira","Brasil","Rio de Janeiro","Sapucaia","Fazenda Mata Suíça","-42.9143981933594","-21.9950008392334",NA,NA,"780","780","Árvore com 6,0m de altura e DAP de 12cm, flores verdes, caule acinzentado, comum no local","RFA42851",NA,"2000","04","05",NA,NA,NA,"185",NA,NA,NA,NA,"27567","auto",NA,NA,NA,NA,NA
"49","2020-11-13 09:20:47-03","UFRJ","RFA","14422","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs","G.G. Hatschbach","G.G. Hatschbach","Brasil","Paraná","Guaratuba","Rio da Aberta","-48.5746994018555","-25.8827991485596",NA,NA,"50","50","Arvoreta 4 m","RFA12848",NA,"1972","03","22",NA,NA,NA,"29342",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA
"50","2016-10-18 16:27:40-02","UNEMAT","TANG","2048","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) K. Schum.","Jardim, JG","Paiva, MRC","Brasil","Paraná","Telêmaco Borba","Ilha Suruby (em frente), Rio Tibagi.&nf;Material vindo do Herbário FUEL.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Material vindo do Herbário FUEL.","TANG000002048",NA,"1998","11","27","2009","07","28","s.n.",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"51","2016-10-18 16:27:40-02","UNEMAT","TANG","1446","S","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B. Sm. & Downs",NA,"Paiva, MRC","Brasil","Paraná","Telêmaco Borba","iIlha Suruby (em frente), Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Árvore 7-8m, 10-12cm diâm.;flores com pétalas esverdeadas.","TANG000001446",NA,"1998","11","27",NA,NA,NA,"s.n.",NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"52","2021-03-30 12:47:34-03","EAO","IAN","94025","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","Hook.",NA,"Glaziou, AFM","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN094025",NA,NA,NA,NA,NA,NA,NA,"13980","Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-12 15:31:49-03","UFABC","HUFABC","001103","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St. Hil.) K. Schum","Caxambu, M G","Caxambu, M G","Brasil","Paraná","Guaraqueçaba","Agropecuparia Bananal, propriedade do Sr. Werner, Relevo ondulado, vegetação ombrófila densa montana.","-48.384722","-25.180833","-48.384722","-25.180833","26","26","Arvoreta com ca 5m. Frutos verdes","HUFABC001103","HUFABC001103","2014","03","24","2014","05","23","5101","Angiospermas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:45-03","PUCPR","HUCP","18191","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St. Hil.) K.Schum.","Selusniaki, M","Selusniaki, M; Beltrami, L; Moledo, R","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"HUCP00017189","HUCP00017189","2006","04","21","2007",NA,NA,"1162","Eudicotiledonea",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"55","2019-12-04 15:25:45-03","PUCPR","HUCP","18638","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St. Hil.) K.Schum.","Selusniaki, M","Selusniaki, M","Brasil","Paraná","Antonina","Pico Paraná","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,NA,"HUCP00017573","HUCP00017573","2006","03","15",NA,NA,NA,"1136","Eudicotiledonea",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"56","2019-12-04 15:25:45-03","PUCPR","HUCP","17763","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St. Hil.) K.Schum.","Bonaldi, R","Bonaldi, R","Brasil","Paraná","Paranaguá","Tinguçu","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"HUCP00017375","HUCP00017375","2007","04","14","2007","06","13","194","Eudicotiledonea",NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA
"57","2019-12-04 15:25:45-03","PUCPR","HUCP","24131","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St. Hil.) K.Schum.","Lozano, E","Lozano, E","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00017445","HUCP00017445","2012","03","12",NA,NA,NA,"906","Eudicotiledonea",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"58","2019-12-04 15:25:45-03","PUCPR","HUCP","17464","S","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St. Hil.) K.Schum.","Selusniaki, M","Selusniaki, M","Brasil","Santa Catarina","São Francisco do Sul","Cachoeira Serrinha","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,NA,"HUCP00017552","HUCP00017552","2006","05","06",NA,NA,NA,"969","Eudicotiledonea",NA,NA,NA,"23627","auto",NA,NA,NA,NA,NA
"59","2019-12-04 15:25:45-03","PUCPR","HUCP","18063","S","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B. Sm. & Downs.",NA,"Wangler, MS; Quadros, J","Brasil","Paraná","Londrina","Patrimonio Biquê","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"HUCP00017523","HUCP00017523","1997","10","19",NA,NA,NA,"197","Eudicotiledonea",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"60","2019-12-04 15:25:45-03","PUCPR","HUCP","24263","S","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B. Sm. & Downs.","Adenesky, E","Adenesky, E","Brasil","Paraná","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"HUCP00017483","HUCP00017483","2011","09",NA,NA,NA,NA,"149","Eudicotiledonea",NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA
"61","2019-10-09 11:23:37-03","UFBA","ALCB","12015","PreservedSpecimen","Plantae","Rubiaceae","Exostema","australe","Exostema australe","A. St.-Hil.",NA,"s.col.","Brasil",NA,NA,"Do Sul do Brasil",NA,NA,NA,NA,NA,NA,NA,"ALCB015052","ALCB015052",NA,NA,NA,NA,NA,NA,"s/n","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.2897452","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Sellow F","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2897452 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2897452","NL-L2897452",NA,NA,NA,NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.2897453","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Vincent D","Brazil",NA,NA,"P. de Rio de Janeiro- alto Masali de N. Fribuny.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2897453 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2897453","NL-L2897453","1925","09","01",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:22:30-03","NBC","NL-BOTANY","U.1553251","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.",NA,"Steinbach J","Argentina",NA,NA,"Provincia Blivia. Dep. Santa Cruz. Cerro Hasama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1553251 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1553251","NL-U1553251","1917","08","27",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 09:22:30-03","NBC","NL-BOTANY","U.1553916","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Delprete PG","Campos Porto P","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1553916 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1553916","NL-U1553916","1918","12","01",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0100263",NA,NA,NA
"66","2020-02-08 09:22:30-03","NBC","NL-BOTANY","U.1553914","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K.Schum.","Delprete PG","Rauscher I","Brazil","Paraná",NA,NA,"-48.833333","-25.5","-48.833333","-25.5",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1553914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1553914","NL-U1553914","1990","04","25",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0100261",NA,NA,NA
"67","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.1078457","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Reitz R","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1078457 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1078457","NL-L1078457","1961","01","01",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0055467 | Uw 6962",NA,NA,NA
"68","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.1078458","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Reitz R","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1078458 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1078458","NL-L1078458","1961","01","01",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6962",NA,NA,NA
"69","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.2897454","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Hatschbach GG","Brazil",NA,NA,"Guriola (Mun. Rio Branco do Sul)Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2897454 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2897454","NL-L2897454","1967","12","07",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.2897455","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Hatschbach GG","Brazil",NA,NA,"Est. Parana, Mun. Guaratuba, Pedra Branca de Araraguara.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2897455 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2897455","NL-L2897455","1962","12","13",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 09:22:30-03","NBC","NL-BOTANY","L.2897456","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Reitz R; Klein RM","Brazil","Santa Catarina",NA,"Santa Catarina, Novo Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2897456 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2897456","NL-L2897456","1958","12","16",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 09:22:30-03","NBC","NL-BOTANY","U 0055468","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Reitz R","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200055468 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0055468",NA,"1961","01","01",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw 6962",NA,NA,NA
"73","2020-02-08 09:22:30-03","NBC","NL-BOTANY","U 0292886","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Reitz R","Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200292886 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0292886",NA,"1961","01","01",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6962",NA,NA,NA
"74","2020-02-08 09:22:30-03","NBC","NL-BOTANY","U.1553915","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Reitz R; Klein RM","Brazil","Santa Catarina",NA,"Santa Catarina, Novo Horizonte, Lauro Müller.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1553915 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1553915","NL-U1553915","1958","12","16",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae","U 0100262",NA,NA,NA
"75","2020-02-08 09:22:30-03","NBC","NL-BOTANY","WAG.1385091","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","meridionalis","Bathysa meridionalis","L.B.Sm. & Downs",NA,"Hatschbach GG","Brazil",NA,NA,"Salto (mun. Cerro Azul) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1385091 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1385091","NL-WAG1385091","1977","05","05",NA,NA,NA,NA,NA,"Gentianales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-11-04 11:18:06-03","ESALQ","ESA","69742","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,NA,"Franco, G.A.D.C.; Mendes, J.C.T.; Ferraz, K.M.B.; Ferraz, S.F.B.; Silva, E.V.; Valente, R.; Rocha, E.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.","Brasil","São Paulo","São Sebastião","Parque Estadual da Serra do Mar - Trilha das cachoeiras do Ribeirão Itú. Floresta ombrófila densa aluvial, com perturbação.","-45.6","-23.75","-45.6","-23.75","190","190","Árvore com 4 metros de altura, frutos imaturos","ESA069742","ESA069742","2000","04","20",NA,NA,NA,"2943.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:18:06-03","ESALQ","ESA","80742","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Pinho-Ferreira, M.A.","Savassi, A.P.; Silva, F.D.; Campos, L.M.; Duarte, A.R.; Arango, B.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Franco, G.C.; Forster, W.; Ivanauskas, N.M.","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual de Carlos Botelho, Núcleo S.M.Arcanjo. Floresta Estacional Semidecidual/Floresta Ombrófila Densa Montana. Borda de mata.",NA,"-240.675","-47,968,889","-240,675",NA,NA,"Árvore de 10m. Flores.","ESA080742","ESA080742","2002","04","20","2005","11","12","217.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 11:18:06-03","ESALQ","ESA","18427","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Pinho-Ferreira, M.A.","Barreto, K.D.; Fernandes, G.D.; Vitti, F.X.","Brasil","São Paulo","Iporanga","Mata Atlântica.","-483.418","-242.505","-483,418","-242,505",NA,NA,"Árvore, 4 m alt.; frutos castanhos. Borda.","ESA018427","ESA018427","1994","01","26","2005","11","12","1897.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:18:06-03","ESALQ","ESA","128068","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"Souza, V.C.","Bettinardi, M.L.","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). UHE da Barra, UHE Alecrim trilha da Chaminé","-47.50978","-24.10233","-47.50978","-24.10233","254","254","Frutos verdes. VOUCHER FOTO","ESA128068",NA,"2013","04","01","2013","04","23","26.0","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:18:06-03","ESALQ","ESA","60665","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Pinho-Ferreira, M.A.","Silva, J.M. et al.","Brasil","Paraná","Morretes",NA,"-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"ESA060665","ESA060665","1997","11","26","2005","11","21","2242.0","Magnoliophyta",NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA
"81","2020-11-04 11:18:06-03","ESALQ","ESA","34317","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth.","Jung-Mendaçolli, S.L.","Ferretti, A.R.; Vanini, A.; Nave, A.G.; Peneireiro, F.M.; Rodrigues, R.R.; Souza, V.C.; Tamashiro, J.Y.; Ivanauskas, N.M.; Souza, J.P.","Brasil","São Paulo","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,"ESA034317","ESA034317","1996","12","12","2001","04","16","25.0","Magnoliophyta",NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA
"82","2020-11-04 11:18:06-03","ESALQ","ESA","31646","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"Pinho-Ferreira, M.A.","Souza, V.C. et al.","Brasil","São Paulo","Nazaré Paulista",NA,"-46.3899993896484","-23.1800003051758",NA,NA,NA,NA,NA,"ESA031646","ESA031646","1996","06","01","2005","11","22","11175.0","Magnoliophyta",NA,NA,NA,"18850","auto",NA,NA,NA,NA,NA
"83","2020-11-04 11:18:06-03","ESALQ","ESA","84421","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"Pinho-Ferreira, M.A.","Souza, V.C. et al.","Brasil","São Paulo","Nazaré Paulista",NA,"-46.3899993896484","-23.1800003051758",NA,NA,NA,NA,NA,"ESA084421","ESA084421","1996","06","01","2005","11","22","11175.0","Magnoliophyta",NA,NA,NA,"18850","auto",NA,NA,NA,NA,NA
"84","2020-11-04 11:18:06-03","ESALQ","ESA","85344","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) K. Schum.","Souza, V.C.","Bopp, L.T.","Brasil","São Paulo","Rio Grande da Serra",NA,"-46.3899993896484","-23.7399997711182",NA,NA,NA,NA,NA,"ESA085344","ESA085344","2003","02","12",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"7673","auto",NA,NA,NA,NA,NA
"85","2020-11-04 11:18:06-03","ESALQ","ESA","6162","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A.St.-Hil.) Benth. & Hook.f.","Pinho-Ferreira, M.A.","Moraes, P.L.R.","Brasil","São Paulo","São Miguel Arcanjo",NA,"-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,"ESA006162","ESA006162 ESA006162_1","1990","04","02","2005","11","22","37.0","Magnoliophyta",NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA
"86","2020-11-04 11:18:06-03","ESALQ","ESA","71065","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis",NA,"Souza, V.C.","Franco, G.A.D.C. et al.","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,"ESA071065","ESA071065","2000","04","19","2010",NA,NA,"2934.0","Magnoliophyta",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA
"87","2020-11-04 12:15:58-03","ESALQ","ESA","137059","PreservedSpecimen","Plantae","Rubiaceae","Bathysa","australis","Bathysa australis","(A. St.-Hil.) K. Schum.","T.D. Gaui","T.D. Gaui","Brasil","Rio de Janeiro","Teresópolis","Bruna","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"ESA137059",NA,"2015","08","10","2015","08","10","268.0",NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
