"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","phylum","order","scientificNameAuthorship","imagecode","identifiedBy","coordinatePrecision","geoFlag","infraspecificEpithet","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","sex"
"1206","2019-10-07 09:29:41-03","UEFS","HUEFS","248610","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Moonlight, P.W.","2019","04","06",NA,"Brasil",NA,NA,"Carrasco vegetation. Dense, shrubby vegetation with a canopy below 4m. Many multistemmed trees, few lianas, and few herbs.","HUEFS0248610","1858","Ceará","Crato","Nordeste plot Araripe-04. Barreiro Grande, 10km S of Crato. 100m NW of the village.","-39.476944","-7.36","39W28'37''","7S21'36''","901","901","Angiospermae","Fabales","Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1207","2019-10-07 09:29:41-03","UEFS","HUEFS","249183","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Moonlight, P.W.","2019","02","26",NA,"Brasil",NA,NA,"Semideciduous forest with a canopy >10m. Relatively open at ground level, except in treefall gaps. Some large lianas. No CAM layer but occasional shrubs and terrestrial orchids.","HUEFS0249183","1564","Bahia","Caetité","Nordeste plot CAE-01, ca. 2.5 km NW of BA-156 from Caetité to Brejinho das Ametistas, reached via windfarm access road for 2km W, farm access road for 1km N, then 500 m walk W.","-42.529722","-14.225","42W31'47''","14S13'30''","899","899","Angiospermae","Fabales","Willd.",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1208","2019-10-07 09:29:41-03","UEFS","HUEFS","44295","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","França, F.","2000","03","29",NA,"Brasil",NA,NA,"Vegetação arbustivo-arbórea em área comprometida com erosão.","HUEFS0044295","3271","Bahia","Formosa do Rio Preto","BR135, a 20km N da sede Municipal","-45.145833","-10.866944","45W8'45''","10S52'1''","570","590","Angiospermae","Fabales","Willd.","HUEFS0044295","E.B.Miranda",NA,NA,NA,"2001","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1209","2019-10-07 09:29:41-03","UEFS","HUEFS","45410","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Silva, T.R.S.","2000","04","02",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0045410","56","Bahia","Formosa do Rio Preto",NA,"-45.266667","-11.05","45W16'","11S3'",NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0045410","E.B.Miranda",NA,NA,NA,"2001","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1210","2019-10-07 09:29:41-03","UEFS","HUEFS","80430","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Marreira, E.M.","2011","05","23",NA,"Brasil",NA,NA,"Veg. Cerradão","HUEFS0080430","166","Ceará","Chapada do Araripe - Barbalha","Estrada Barbalha - Jardim.","-39.335278","-7.370278","39W20'7''","7S22'13''","812","812","Angiospermae","Fabales","Willd.","HUEFS0080430","M.Mota",NA,NA,NA,"2017","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1211","2019-10-07 09:29:41-03","UEFS","HUEFS","62446","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Jardim, J.G.","2001","04","15",NA,"Brasil",NA,NA,"Caatinga e formação de cerrado. Solo arenoso.","HUEFS0062446","3531","Bahia","Carinhanha","Rod. para Serra do Ramalho, 10,5 km da sede municipal.","-43.751111","-14.208056","43W45'4''","14S12'29''","470","470","Angiospermae","Fabales","Willd.","HUEFS0062446",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1212","2019-10-07 09:29:41-03","UEFS","HUEFS","65897","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Jost, T.","2002","04","07",NA,"Brasil",NA,NA,"Tensão Ecológica. Caatinga/Cerrado.","HUEFS0065897","469","Minas Gerais","Salinas","Aeroporto de Salinas.","-42.324722","-16.2075","42W19'29''","16S12'27''","711","711","Angiospermae","Fabales","Willd.","HUEFS0065897","E.B.Miranda",NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1213","2019-10-07 09:29:41-03","UEFS","HUEFS","66021","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Ribeiro, T.","2002","04","07",NA,"Brasil",NA,NA,"Caatinga.","HUEFS0066021","287","Minas Gerais","Salinas","estrada Salinas/Aeroporto a 2 km do entroncamento.","-42.338333","-16.196111","42W20'18''","16S11'46''","704","704","Angiospermae","Fabales","Willd.","HUEFS0066021","E.B.Miranda",NA,NA,NA,"2005","09",NA,"Rosanae",NA,NA,NA,NA,NA
"1214","2019-10-07 09:29:41-03","UEFS","HUEFS","67545","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Araújo, F.S.","2002","06","06",NA,"Brasil",NA,NA,"Carrasco.","HUEFS0067545","1584","Ceará","Cratéus","Caminho para Croatá, Serra das Almas.","-40.924722","-5.144167","40W55'29''","5S8'39''","600","600","Angiospermae","Fabales","Willd.","HUEFS0067545 HUEFS0067545_01","E.B.Miranda",NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1215","2019-10-07 09:29:41-03","UEFS","HUEFS","79396","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Duarte, A.P.","1969","05","13",NA,"Brasil",NA,NA,NA,"HUEFS0079396","11557","Minas Gerais","Serra do Cipó","Km 109.",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0079396",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1216","2019-10-07 09:29:41-03","UEFS","HUEFS","79595","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Pimentel, L.B.","2014","07","16",NA,"Brasil",NA,NA,"Savana Estépica. Luvissolo Crômico Órtico","HUEFS0079595","106","Paraíba","Cajazeiras","Serra de Santa Catarina","-38.406389","-6.986389","38W24'23''","6S59'11''","618","618","Angiospermae","Fabales","Willd.","HUEFS0079595",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1217","2019-10-07 09:29:41-03","UEFS","HUEFS","94464","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Miranda, E.B.","2005","04","09",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0094464","746","Bahia",NA,"Cerrado na estrada para Itaquari, Riacho do Meio.","-44.729444","-14.290833","44W43'46''","14S17'27''",NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0094464","E.B.Miranda",NA,NA,NA,"2005","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1218","2019-10-07 09:29:41-03","UEFS","HUEFS","95306","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Queiroz, L.P.de","2005","04","20",NA,"Brasil",NA,NA,"Cerrado, solo arenoso.","HUEFS0095306","10504","Mato Grosso","Alto Paraguai","Rodovia MT - 245 após a entrada para Capão Verde, próximo ao povoado de Capão Verde no sentido de Denise.","-56.814167","-14.8475","56W48'51''","14S50'51''","210","210","Angiospermae","Fabales","Willd.","HUEFS0095306","E.B.Miranda",NA,NA,NA,"2005","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1219","2019-10-07 09:29:41-03","UEFS","HUEFS","95442","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Moura, L.S.","1981","06","05",NA,"Brasil",NA,NA,NA,"HUEFS0095442","68","Minas Gerais",NA,"Gruta do Baú, no pasto em frente à Gruta.",NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0095442","E.B.Miranda",NA,NA,NA,"2005","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1220","2019-10-07 09:29:41-03","UEFS","HUEFS","95689","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Stapf, M.N.S.","2005","04","28",NA,"Brasil",NA,NA,NA,"HUEFS0095689","435","Mato Grosso do Sul","Brasilândia","Estrada Brasilândia-Porto João André.","-57.913056","-21.259167","57W54'47''","21S15'33''","263","263","Angiospermae","Fabales","Willd.","HUEFS0095689","E.B.Miranda",NA,NA,NA,"2005","07",NA,"Rosanae",NA,NA,NA,NA,NA
"1221","2019-10-07 09:29:41-03","UEFS","HUEFS","96354","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Castro, R.M.","2005","04","06",NA,"Brasil",NA,NA,"Cerradão; mata ciliar.","HUEFS0096354","1106","Bahia","Barreiras","Cachoeira acaba vidas (rio de janeiro).","-45.15","-12.1","45W9'0''","12S6'0''",NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0096354",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1222","2019-10-07 09:29:41-03","UEFS","HUEFS","94468","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Miranda, E.B.","2005","04","10",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0094468","750","Bahia","Coribe","60 km a partir de São Félix.","-44.005","-13.760833","44W0'18''","13S45'39''","700","700","Angiospermae","Fabales","Willd.","HUEFS0094468","E.B.Miranda",NA,NA,NA,"2005","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1223","2019-10-07 09:29:41-03","UEFS","HUEFS","96677","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Souza, E.B.","2005","04","21",NA,"Brasil",NA,NA,NA,"HUEFS0096677","1272","Mato Grosso","Denise","Entre Bauxi e Alto Paraguai, ca. 35 Km da MT - 245, próximo a Capão Verde.","-56.808333","-14.8475","56W48'30''","14S50'51''","223","223","Angiospermae","Fabales","Willd.","HUEFS0096677",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1224","2019-10-07 09:29:41-03","UEFS","HUEFS","67540","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Araújo, F.S.","2002","07","05",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0067540","1572","Ceará","Cratéus","Serra das Almas.","-40.083333","-5.133333","40W5'0''","5S8'0''","610","610","Angiospermae","Fabales","Willd.","HUEFS0067540 HUEFS0067540_01","E.B.Miranda",NA,NA,NA,"2002","12",NA,"Rosanae",NA,NA,NA,NA,NA
"1225","2019-10-07 09:29:41-03","UEFS","HUEFS","174150","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Melo, E.","2011","05","23",NA,"Brasil",NA,NA,NA,"HUEFS0174150","9768","Ceará","Caldas","Subida da Serra.","-39.338333","-7.374722","39W20'18''","7S22'29''","922","922","Angiospermae","Fabales","Willd.","HUEFS0174150","M.Mota",NA,NA,NA,"2018","02",NA,"Rosanae",NA,NA,NA,NA,NA
"1226","2019-10-07 09:29:41-03","UEFS","HUEFS","177800","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Melo, E.","2011","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0177800","10261","Ceará","Missão Velha","Tabuleiro distrito de Barbalha.","-39.369444","-7.335","39W22'10''","7S20'6''","531","531","Angiospermae","Fabales","Willd.","HUEFS0177800","J.F.B.Pastore",NA,NA,NA,"2012","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1227","2019-10-07 09:29:41-03","UEFS","HUEFS","177799","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Melo, E.","2011","08","18",NA,"Brasil",NA,NA,NA,"HUEFS0177799","10260","Ceará","Missão Velha","Tabuleiro distrito de Barbalha.","-39.369444","-7.335","39W22'10''","7S20'6''","531","531","Angiospermae","Fabales","Willd.","HUEFS0177799","J.F.B.Pastore",NA,NA,NA,"2012","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1228","2019-10-07 09:29:41-03","UEFS","HUEFS","85111","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hoehne, F.C.","1927","05","17",NA,"Brasil",NA,NA,NA,"HUEFS0085111",NA,"Bahia","Itaparica",NA,"-38.6786003112793","-12.8882999420166",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0085111",NA,"8126","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1229","2019-10-07 09:29:41-03","UEFS","HUEFS","85134","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Kuhlmann, M.","1957","05","22",NA,"Brasil",NA,NA,NA,"HUEFS0085134","4153","São Paulo","São Simão",NA,"-47.5499992370605","-21.4699993133545",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0085134",NA,"27881","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1230","2019-10-07 09:29:41-03","UEFS","HUEFS","124186","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Lobato, L.C.","1987","05","25",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0124186","423","Pará","Santarém","Alter do Chão, ilha do Matarí.","-54.7083015441895","-2.44305992126465",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0124186",NA,"205258","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1231","2019-10-07 09:29:41-03","UEFS","HUEFS","241785","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Hoehne, W.","1954","04","13",NA,"Brasil",NA,NA,NA,"HUEFS0241785",NA,"São Paulo","Limeira","Beira da estrada.","-47.4000015258789","-22.5599994659424",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0241785","W.Hoehne","20999","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1232","2019-10-07 09:29:41-03","UEFS","HUEFS","61911","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Costa, J.M.","2001","10","03",NA,"Brasil",NA,NA,"Cerrado alterado. Solo arenoso.","HUEFS0061911","382","Piauí","Teresina","BR 343 - Km 12.","-42.8018989562988","-5.08916997909546",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0061911","E.B.Miranda","56344","auto",NA,"2005","09",NA,"Rosanae",NA,NA,NA,NA,NA
"1233","2019-10-07 09:29:41-03","UEFS","HUEFS","202364","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Saraiva, M.E.","2013","05","19",NA,"Brasil",NA,NA,NA,"HUEFS0202364","157","Pernambuco","Exu","Chapada do Araripe, Serra das Abelhas. Cerradão.","-39.7242012023926","-7.51194000244141",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0202364",NA,"29194","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1234","2019-10-07 09:29:41-03","UEFS","HUEFS","95441","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Garcia, M.V.B.","1984","02","21",NA,"Brasil",NA,NA,NA,"HUEFS0095441","VIC8610","Minas Gerais","Paraopeba","EFLEX.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0095441","E.B.Miranda","26090","auto",NA,"2005","06",NA,"Rosanae",NA,NA,NA,NA,NA
"1235","2019-10-07 09:29:41-03","UEFS","HUEFS","190686","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Neri, A.V.","2011","05","14",NA,"Brasil",NA,NA,NA,"HUEFS0190686","37540VIC","Minas Gerais","Paraopeba","FLONA de Paraopeba.","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0190686",NA,"26090","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1236","2019-10-07 09:29:41-03","UEFS","HUEFS","135673","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Miranda, A.M.","1999","05","22",NA,"Brasil",NA,NA,NA,"HUEFS0135673","3320","Ceará","Crato","Floresta Nacional do Ararip, estrada do aeroporto.","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0135673","J.F.B.Pastore","30071","auto",NA,"2008","08",NA,"Rosanae",NA,NA,NA,NA,NA
"1237","2019-10-07 09:29:41-03","UEFS","HUEFS","163862","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Castro, R.M.","2008","05",NA,NA,"Brasil",NA,NA,NA,"HUEFS0163862","1687","Mato Grosso","Nossa Senhora do Livramento","Mineração Morrinho e adjacências","-56.3456001281738","-15.7749996185303",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0163862","J.F.B.Pastore","89753","auto",NA,"2011","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1238","2019-10-07 09:29:41-03","UEFS","HUEFS","79601","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Araújo, F.S.","2002","06","05",NA,"Brasil",NA,NA,"Mata seca.","HUEFS0079601","1572","Ceará","Cratéus","RPPN Serra das Almas","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.",NA,NA,"43216","auto",NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA
"1239","2019-10-07 09:29:41-03","UEFS","HUEFS","145066","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Demuner, V.","2000","05","10",NA,"Brasil",NA,NA,"Sobre a rocha, aberto ensolarado.","HUEFS0145066","990","Espírito Santo","Santa Teresa","São João de Petrópolis, (Barra de Santo Hilário). Paulo Zanette.","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0145066","J.F.B.Pastore","23813","auto",NA,"2011","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1240","2019-10-07 09:29:41-03","UEFS","HUEFS","151223","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Carreira, L.","1999","10","04",NA,"Brasil",NA,NA,"Solo com pedra, ferro e bauxita (minérios).","HUEFS0151223","1738","Pará","Viseu","Vila de Itamichira, Serra do Piriá - Platô. Caverna da Serra.","-46.1399993896484","-1.1966700553894",NA,NA,NA,NA,"Angiospermae","Fabales","Willd.","HUEFS0151223","J.F.B.Pastore","126900","auto",NA,"2011","04",NA,"Rosanae",NA,NA,NA,NA,NA
"1241","2019-06-11 13:41:44-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Ll. Williams",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,"10007","Carabobo",NA,NA,"-68.0833","10.1667",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10007",NA,NA
"1242","2018-05-14 17:32:39-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","B. Maguire","1954","12","11","South America","Venezuela",NA,NA,NA,NA,"40212","Bolívar",NA,NA,"-63.5","6.3333",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"40212",NA,NA
"1243","2019-06-11 13:25:26-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","B. Mostacedo","1991","5","13","South America","Bolivia",NA,NA,NA,NA,"55","Santa Cruz",NA,NA,"-61.5","-17.5",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"55",NA,NA
"1244","2019-09-05 16:28:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","F. W. H. A. von Humboldt",NA,NA,NA,"South America","Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA,NA
"1245","2019-06-11 13:44:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","H. S. Irwin","1969","3","10","South America","Brazil",NA,NA,NA,NA,"24183","Goiás",NA,NA,"-48","-12",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,"RRC ID Flag",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"24183",NA,NA
"1246","2020-04-29 16:30:18-03","UFVJM","HDJF","1994","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001994","s.n.","Minas Gerais","Diamantina","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.514722","-18.121944","-43.514722","-18.121944",NA,NA,"Dicotyledoneae",NA,"Willd.","HDJF001994_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-04-29 16:30:18-03","UFVJM","HDJF","5186","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Custodio, ST; França, L; Santos, A","2017","02","23","Southern America","Brasil",NA,NA,NA,"HDJF005186","295","Minas Gerais","Gouveia","Voçoroca na margem da estrada para o distrito de Cuiabá","-43.811944","-18.4175","-43.811944","-18.4175","1065","1065","Dicotyledoneae",NA,"Willd.","HDJF005186_01","Faria, JEQ",NA,NA,NA,"2017","04",NA,NA,NA,NA,NA,NA,NA
"1248","2020-04-29 16:30:18-03","UFVJM","HDJF","1667","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Solórzano, A; Lima, HS; Pinto, JRR","2008","09",NA,"Southern America","Brasil",NA,NA,NA,"HDJF001667","100","Mato Grosso","Novo Santo Antônio","Parque Estadual Araguaia","-50.815833","-12.112222","-50.815833","-12.112222",NA,NA,"Dicotyledoneae",NA,"Willd.","HDJF001667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1249","2020-04-29 16:30:18-03","UFVJM","HDJF","4693","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Moreira, SN; Pereira, E","2014","05","21","Southern America","Brasil",NA,NA,NA,"HDJF004693","626","Minas Gerais","Conceição do Mato Dentro","Serra do Sapo (Platô Central)","-43.425806","-18.91875","-43.425806","-18.91875",NA,NA,"Dicotyledoneae",NA,"Willd.","HDJF004693_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1250","2020-04-29 16:30:18-03","UFVJM","HDJF","4742","PreservedSpecimen","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","Chauvet, XDM","2017","05","03","Southern America","Brasil",NA,NA,NA,"HDJF004742","s.n.","Minas Gerais","Couto de Magalhães de Minas","Fazenda Experimental da UFVJM","-43.4710998535156","-18.0713996887207",NA,NA,NA,NA,"Dicotyledoneae",NA,"Willd.","HDJF004742_01","Faria, JEQ","32974","auto",NA,"2017","05",NA,NA,NA,NA,NA,NA,NA
"1251","2019-01-25 15:45:05-02","IAC","IAC","12421","S","Plantae","Polygalaceae","Bredemeyera","floribunda","Bredemeyera floribunda","G.A. Black","1948","04","25",NA,"Brasil",NA,NA,"Plantas recebidas do Intituto Agronômico do Norte, do sr. J. Murça Pires em Maio de 1950",NA,"48-2420","Amazonas",NA,"Rio Negro",NA,NA,NA,NA,NA,NA,NA,NA,"Willd.",NA,"T.S. Filgueiras",NA,NA,NA,"1982","09","25",NA,NA,NA,NA,NA,NA
