"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","class","typeStatus","relatedCatalogItem","monthIdentified","dayIdentified","relationshipType","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","individualCount"
"293","2020-11-12 16:59:14-03","UEL","FUEL","131","PreservedSpecimen","Plantae","Tracheophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea farinacea","A.St.-Hil.","Hatschbach, G","Hatschbach, G","23198",NA,NA,NA,NA,"Brasil","Paraná","São José dos Pinhais","Rio Pequeno","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,"farinacea","45291","auto","1970",NA,NA,NA,NA,NA,"12",NA,NA,NA,NA,NA,NA
"294","2019-11-01 14:57:24-03","UnB","UB","166976","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Hatschbach, G","Kummrow, R","2546","1984","11","28","Southern America","Brasil","Paraná ","Curitiba","Cachimba.","-49.2731018066406","-25.4277992248535",NA,"Arbusto pouco ramoso, 1,8m, flor alva.; Próximo a capão.",NA,NA,NA,NA,NA,"25180","auto","1985",NA,NA,NA,NA,NA,"03",NA,NA,NA,NA,NA,NA
"295","2019-05-06 11:55:35-03","UFU","HUFU","76149","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","et al.; Santos, F.P.","Santos, F.P.; Twardowschy, M.C. & Bianco, S.Y.","70","2017","11","10",NA,"Brasil","Paraná","Piraquara","Morro do Canal","-49.0633010864258","-25.4416999816895",NA,NA,"HUFU00074118","HUFU00074118",NA,NA,NA,"12577","auto","2017",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"296","2019-05-06 11:55:35-03","UFU","HUFU","53311","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleum.) Sleum.","Ribas, O.S.","Silva, J.M.; Cordeiro, J.","423","1987","11","09",NA,"Brasil","Paraná","Curitiba","Recanto das Araucárias, Vargedos do Iguaçu.","-49.2731018066406","-25.4277992248535",NA,"Arbusto, ca. 3 m. FLor alva.","HUFU00006120","HUFU00006120",NA,NA,"jordanensis","25180","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-08-20 20:38:41-03","UFSC","FLOR","22099","PreservedSpecimen","Plantae",NA,"Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Hatschbach, G.","Ribas, O.S.; Silva, J.M.","200","1989","11","30",NA,"Brasil","Paraná","Lapa","BR-476, 5 km ao Oeste de Lapa.","-49.7158012390137","-25.7696990966797",NA,"arbusto, flor alva, 1,5m altura","FLOR0022099",NA,NA,NA,"jordanensis","49965","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2018-07-27 21:52:59-03","UFMT","UFMT","43487","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Santos, F.P.; Twardowschy, M.C.","Santos, F.P.; Twardowschy, M.C.; Bianco, S.Y.","70","2017","11","10",NA,"Brasil","Paraná","Piraquara","Morro do Canal.","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"12577","auto","2017",NA,NA,NA,NA,NA,"11",NA,NA,NA,NA,NA,NA
"299","2021-03-04 15:43:00-03","IF","SPSF","21505","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","V.C.Souza","J.P.Souza et. al.","1065","1996","12","19","América do Sul","Brasil","SP","Cunha","Morro da Marlene","-45.033611","-23.212222",NA,"COLETA: Arbusto com 2 m de altura. Flores alvas. Hipanto róseo.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Floresta com distúrbios antrópicos.;",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"Magnoliopsida",NA,NA,"02","01",NA,NA,NA,NA,NA
"300","2021-03-04 15:43:00-03","IF","SPSF","22488","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","M.I.R.G.Lima","S.I. Elias et al.","317","1997","12","19","América do Sul","Brasil","SP","Itararé",NA,"-49.215","-24.299167",NA,"COLETA: Arbusto de 2,5 m de altura. Flores brancas.; GEOGRAFIA: Floresta Estacional. Descida da Serra - Cobastalco. Beira de estrada.;",NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"Magnoliopsida",NA,NA,"02","01",NA,NA,NA,NA,NA
"301","2021-03-04 15:43:00-03","IF","SPSF","32628","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","I.Cordeiro","J.Correa Gomes Jr.","1678","1964","03","18","América do Sul","Brasil","SP","Santo Antonio do Pinhal",NA,"-45.616667","-22.8",NA,"COLETA: Arbusto de 1,5 m de altura. Flor alva. Relativamente frequente.; GEOGRAFIA: Estrada do Areal. Vale do Rio Coxim. Coordenadas mencionadas na exsicata não correspondem ao município mencionado (Campos do Jordão).;",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,"Magnoliopsida",NA,NA,"11","30",NA,NA,NA,NA,NA
"302","2021-03-04 15:43:00-03","IF","SPSF","37778","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","G.A.D.C.Franco","R.T. Polisel & N.M.Ivanauskas & M.C.Assis & R.P.L.Santos","320","2007","08","23","América do Sul","Brasil","SP","Campos do Jordão","Região do Cedro Vermelho","-45.473333","-22.678611",NA,"COLETA: Árvore 6m, flores velhas castanhas. Nº 41 da Fitossociologia.; GEOGRAFIA: Sub-bosque de reflorestamento antigo, com Araucárias. SAD69, Zona 23K, 7492021S, 451428W.;",NA,NA,"1501","1501",NA,NA,NA,"2007",NA,NA,"Magnoliopsida",NA,NA,"10","18",NA,NA,NA,NA,NA
"303","2021-03-04 15:43:00-03","IF","SPSF","41573","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","L. de Cicco","C.R.Lima & R.Cielo-Filho & O.T. Aguiar & R.S.Almeida","170","2008","11","25","América do Sul","Brasil","SP","Itapeva","Estação Ecológica","-49.068611","-24.075",NA,"COLETA: Arbusto 1,5 m, flores brancas.; GEOGRAFIA: Aceiro de rodovia.;",NA,NA,"750","750",NA,NA,NA,"2009",NA,NA,"Magnoliopsida",NA,NA,"02","02",NA,NA,NA,NA,NA
"304","2021-03-04 15:43:00-03","IF","SPSF","53440","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","J.B.Baitello","F.A.R.D.P. Arzolla et al.","1806","2014","11","05","América do Sul","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.178333","-24.2275",NA,"COLETA: Arbusto de 1,5 m de altura. Flores brancas.; GEOGRAFIA: Vegetação de Campo.;",NA,NA,"1030","1030",NA,NA,NA,"2015",NA,NA,"Magnoliopsida",NA,NA,"05","31",NA,NA,NA,NA,NA
"305","2021-03-04 15:43:00-03","IF","SPSF","13431","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","G.Hatschbach","C.Budziak & V.Nicolack","43","1989","12","20","América do Sul","Brasil","PR","Curitiba","Recanto das Araucarias","-49.2731018066406","-25.4277992248535",NA,"COLETA: Arbusto de 1 m de altura. Flores.;",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-04 15:43:00-03","IF","SPSF","14278","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","G.A.D.C.Franco","S.Xavier & E. Caetano","57","1991","06","03","América do Sul","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,"COLETA: Arbustiva, com aprox. 1,3 m de altura. Frutos amarronzados, em cachos.; GEOGRAFIA: Campo.;",NA,NA,NA,NA,NA,"21048","auto","1993",NA,NA,"Magnoliopsida",NA,NA,"01","08",NA,NA,NA,NA,NA
"307","2021-03-04 15:43:00-03","IF","SPSF","14842","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","G.A.D.C.Franco","S.Xavier & A.D.Pereira","262","1991","11","25","América do Sul","Brasil","SP","Campos do Jordão","Morro do Elefante","-45.5900001525879","-22.7299995422363",NA,"COLETA: Arbustiva, com 1,6 m de altura. Flores brancas com o centro verde.; GEOGRAFIA: Região de Campo, entre gramíneas.;",NA,NA,NA,NA,NA,"21048","auto","1993",NA,NA,"Magnoliopsida",NA,NA,"01","08",NA,NA,NA,NA,NA
"308","2021-03-04 15:43:00-03","IF","SPSF","08855","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","V.C.Souza","M.J.Robim & J.R.Mattos","s/n","1984","12","07","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"COLETA: Arbusto, flores brancas.; GEOGRAFIA: Campo, região do Esplanado;",NA,NA,NA,NA,NA,"21048","auto","1999",NA,NA,"Magnoliopsida",NA,NA,"01","10",NA,NA,NA,NA,NA
"309","2021-03-04 15:43:00-03","IF","SPSF","12694","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","M.I.R.G.Lima","M.J.Robim","620","1988","12","13","América do Sul","Brasil","SP","Campos do Jordão","P.E. de Campos do Jordão","-45.5900001525879","-22.7299995422363",NA,"COLETA: Arbusto, flores; GEOGRAFIA: Trilha do Rio Sapucai, no Campo.;",NA,NA,NA,NA,NA,"21048","auto","1999",NA,NA,"Magnoliopsida",NA,NA,"01","10",NA,NA,NA,NA,NA
"310","2021-03-04 15:43:00-03","IF","SPSF","15851","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","J.A.Pastore","A.Amaral Jr. & L.R.H.Bicudo & C.J.Campos","14A","1992","02","04","América do Sul","Brasil","SP","Campos do Jordão","Pico do Itapeva","-45.5900001525879","-22.7299995422363",NA,"COLETA: Arbusto de 1 m de altura, em fase de frutificação, apresentando o cálice com restos de estilete no centro, de coloração escura.; GEOGRAFIA: Mata baixa, Latifoliada, na encosta SW da Serra da Mantiqueira, face do Vale do Paraíba. Não há Araucarias",NA,NA,"1800","1900",NA,"21048","auto","2004",NA,NA,"Magnoliopsida",NA,NA,"07","20",NA,NA,NA,NA,NA
"311","2021-03-04 15:43:00-03","IF","SPSF","34069","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","F.A.R.D.P.Arzolla","F.A.R.D.P Arzolla & G.C.R.de Paula","682","2004","01","24","América do Sul","Brasil","SP","São Bento do Sapucaí",NA,"-45.7299995422363","-22.6800003051758",NA,"COLETA: Arvoreta, com frutos.; GEOGRAFIA: Campo de Altitude. Região da Pedra do Baú.;",NA,NA,NA,NA,NA,"18089","auto","2009",NA,NA,"Magnoliopsida",NA,NA,"07","28",NA,NA,NA,NA,NA
"312","2021-03-04 15:43:00-03","IF","SPSF","42076","PreservedSpecimen","Plantae","Magnoliophyta","Escalloniales","Escalloniaceae","Escallonia","farinacea","Escallonia farinacea var.jordanensis","A.St.-Hil.","O.S.Ribas","G.Hatschbach & J.M.Silva","51985","1987","11","26","América do Sul","Brasil","PR","Jaguariaíva","Fazenda Cajuru","-49.7057991027832","-24.2511005401611",NA,"COLETA: Arbusto de 2m de altura; flores alvas.;",NA,NA,NA,NA,"var.jordanensis","44368","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"A. St.-Hil.","s.n.",NA,NA,NA,NA,"?",NA,NA,"Habitat in Brasiliae meridionalis pascuis paludosis pr. praedium Morongaba, in parte australi altaque dicta Campos Geraes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-09-11 17:09:35-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Sello, HL","s.n.",NA,NA,NA,"Southern America","Brazil",NA,NA,"aliis locis prov. S. Pauli",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2021-02-08 12:40:58-03","UFRGS","ICN","051581","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","cf. farinacea","Escallonia cf. farinacea","A.St.-Hil.","Marchioretto, MS","Sobral, M","1009","1982","02","04","América do Sul","Brasil","PR","Araucária","Vila Angélica","-49.4103012084961","-25.5930995941162",NA,"Arbusto 2m altura, flores brancas.; Em beira de estrada.",NA,NA,NA,NA,NA,"21346","auto","1991",NA,NA,NA,NA,NA,"03","13",NA,NA,NA,NA,NA
"316","2021-02-08 12:40:58-03","UFRGS","ICN","123184","S","Plantae","Dicotyledon",NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","Saint-Hilaire","Sobral, M","Sobral, M","7930",NA,NA,NA,"América do Sul","Brasil","RS","São José dos Ausentes",NA,"-50.0657997131348","-28.7483005523682",NA,"Espécie ameaçada de extinção (Em perigo).; Arbusto 1,5m; frutos maduros.; em vassoural.",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","20409","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Grossulariaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.",NA,"Sehnem, A.","s.n.","1951","01",NA,NA,"Brasil","Santa Catarina","Lages","Lages,","-50.326099395752","-27.8160991668701",NA,"Esponja-do-mato;","HAS0020409",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2020-08-26 10:49:10-03","MCN-FZBRS","HAS","50074","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Grossulariaceae","Escallonia","farinacea","Escallonia farinacea","A. St.-Hil.","Marchioretto, M.S.","Mattos, J.","7367","1960","04",NA,NA,"Brasil","Santa Catarina","Lages","Morro Grande,","-50.326099395752","-27.8160991668701",NA,"Esponja-do-mato; arbusto","HAS0050074",NA,NA,NA,NA,"70701","auto","1990",NA,NA,NA,NA,NA,"09","28",NA,NA,NA,NA,NA
"319","2020-03-12 10:23:52-03","IBt","SP","153288","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Shepherd, GJ; Andrade, JB","6138","1977","11","05",NA,"Brasil","Paraná",NA,"Estrada entre Ponta Grossa e Itararé, Km 203",NA,NA,NA,NA,NA,NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2020-03-12 10:23:52-03","IBt","SP","154891","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Lima, MIRG","Gibbs, PE; et al.","3442","1976","11","08",NA,"Brasil","São Paulo",NA,"Estrada Cunha a PArati",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,"08","04",NA,NA,NA,NA,NA
"321","2020-03-12 10:23:52-03","IBt","SP","310325","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Souza, VC","Souza, JP; et al.","1065","1996","12","19",NA,"Brasil","São Paulo","Cunha","Morro da Marlene","-45.033611","-23.212222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.033611","-23.212222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2020-03-12 10:23:52-03","IBt","SP","310328","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Biral, L","Souza, JP; et al.","840","1996","12","13",NA,"Brasil","São Paulo","Cunha","Trilha da Pedreira","-45.004722","-23.233889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"-45.004722","-23.233889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2020-03-12 10:23:52-03","IBt","SP","45293","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Lima, MIRG","Diem, R","9","1941","02","25",NA,"Brasil","Rio de Janeiro",NA,"Serra do Itatiaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2020-03-12 10:23:52-03","IBt","SP","489175","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Tannus, JLS","Tannus, JLS","1025","2005","12","21",NA,"Brasil","São Paulo","Itararé",NA,"-49.205278","-24.268333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2006","-49.205278","-24.268333",NA,NA,NA,"05",NA,NA,NA,NA,NA,NA
"325","2020-03-12 10:23:52-03","IBt","SP","77721","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Correa Gomes Jr, J","1678","1964","03","18",NA,"Brasil","São Paulo","Campos do Jordão","Estrada do Areal, vale do rio Coxim","-45.616667","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","-45.616667","-22.8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-03-12 10:23:52-03","IBt","SP","162961","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Leitão Filho, HF; Barros, RC","10679","1979","11","19",NA,"Brasil","Minas Gerais","Camanducaia",NA,"-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"22140","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-03-12 10:23:52-03","IBt","SP","65406","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Braga, R","1032","1957","11",NA,NA,"Brasil","Paraná","Araucária",NA,"-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,NA,NA,"21346","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-03-12 10:23:52-03","IBt","SP","249926","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Hatschbach, G","Nicolack, V","108","1989","12","15",NA,"Brasil","Paraná","Colombo","Campestre","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,NA,NA,NA,"13536","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-03-12 10:23:52-03","IBt","SP","54887","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Hatschbach, G","851","1948","01","11",NA,"Brasil","Paraná","Piraquara","Rio Palmital","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,NA,NA,"12577","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2020-03-12 10:23:52-03","IBt","SP","156001","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Rodrigues, EHA","Mattos, J; Angely, J","12581","1965","04","22",NA,"Brasil","Paraná","Rio Branco do Sul",NA,"-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,NA,NA,"37352","auto","1997",NA,NA,NA,NA,NA,"04","16",NA,NA,NA,NA,NA
"331","2020-03-12 10:23:52-03","IBt","SP","293811","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Nicolau, SA","Kawasaki, ML; et al.","902","1995","12","02",NA,"Brasil","Paraná","São José dos Pinhais","BR-277 para Zinco","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,NA,NA,"45291","auto","2005",NA,NA,NA,NA,NA,"09","01",NA,NA,NA,NA,NA
"332","2020-03-12 10:23:52-03","IBt","SP","76777","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Rodrigues, EHA","Kuhlmann, M","2196-A","1949","11","26",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"jordanensis","21048","auto","1997",NA,NA,NA,NA,NA,"04","15",NA,NA,NA,NA,NA
"333","2020-03-12 10:23:52-03","IBt","SP","76776","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Mazine, FF","Kuhlmann, M","2196","1949","11","26",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"jordanensis","21048","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2020-03-12 10:23:52-03","IBt","SP","115832","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea jordanensis","(Sleumer) Sleumer","Rodrigues, EHA","Mattos, J; Mattos, N","14349","1966","12","15",NA,"Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Horto Florestal","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,NA,"jordanensis","21048","auto","1997",NA,NA,NA,NA,NA,"06","17",NA,NA,NA,NA,NA
"335","2020-03-12 10:23:52-03","IBt","SP","289417","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Souza, VC","Miyagi, PH; et al.","393","1995","02","12",NA,"Brasil","São Paulo","Itararé","Ca. 28 km de Itararé em direção à Pedreira São Judas. Ca. 1 km da estrada Itararé - Bom Sucesso de Itararé. 2ª parada","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2020-03-12 10:23:52-03","IBt","SP","115981","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Zapata, F","Mattos, J; Mattos, N","14901","1966","10","10",NA,"Brasil","São Paulo","Itararé","Campos de Sãopedro, Fazenda Ventania, Boca da Serra de Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"1000","1000",NA,"27729","auto","2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2020-03-12 10:23:52-03","IBt","SP","297536","S","Plantae",NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.","Souza, VC","Souza, VC; et al.","10603","1996","01","26",NA,"Brasil","São Paulo","Itararé","Estrada para Bom Sucesso de Itararé. Descida da serra","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2010-11-24 10:39:20-02","UM","RECOLNAT_UM_MPU","MPU021145","PreservedSpecimen",NA,NA,NA,"Escalloniaceae","Escallonia","farinacea","Escallonia farinacea","A.St.-Hil.",NA,"Saint-Hilaire, A. de",NA,"1816",NA,NA,NA,"Brésil",NA,NA,"Province de Saint-Paul, cueilli dans les pâturages marécageux près l'habitation de Mborongava dans les Campos Geraes",NA,NA,"hb","Double de P00709550, P00709551 et P00709552 <a href='http://coldb.mnhn.fr/catalognumber/um/mpu/mpu021145' target='other'> <mi>dwc_moreinfo</mi></a>","MPU021145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"isotype",NA,NA,NA,NA,"C2 1408 bis",NA,NA,NA
