"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","typeStatus","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"48","2021-03-30 12:45:53-03","EAO","IAN","26461","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Saint-Hilaire",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"IAN026461",NA,"s.n.",NA,NA,NA,"Dicotiledônea",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:45:56-03","EAO","IAN","106160","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Faria, JEQ","2014","02",NA,"Oliveira, E","1960","04","26","Brasil","Pará",NA,NA,NA,NA,NA,"IAN106160",NA,"568",NA,NA,"Árvore de 6m; frutos meio oval, verdes.","Dicotiledônea",NA,NA,"Southern America","Km. 159-166 da estrada Belém-Brasília. Beira da estrada.",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:45:56-03","EAO","IAN","106267","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Faria, JEQ","2014","02",NA,"Oliveira, E","1960","05","05","Brasil","Pará",NA,NA,NA,NA,NA,"IAN106267",NA,"675",NA,NA,"Árvore de 5m. de altura, flores amarela-clara, botões claros.","Dicotiledônea",NA,NA,"Southern America","Km. 175 da Rod. Belém-Brasília. Beira da estrada.",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:45:56-03","EAO","IAN","134165","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Faria, JEQ","2014","02",NA,"Silva, NT da","1969","07","07","Brasil","Pará",NA,NA,NA,NA,NA,"IAN134165",NA,"2340",NA,NA,"Arbusto de 3m; flor branca.","Dicotiledônea",NA,NA,"Southern America","Estrada entre Planalto A e Tinguelim. km. 14.",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:45:56-03","EAO","IAN","136426","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Faria, JEQ","2014","02",NA,"Silva, NT da","1970","10","17","Brasil","Pará",NA,NA,NA,NA,NA,"IAN136426",NA,"3367",NA,NA,"Árvore de 10m.","Dicotiledônea",NA,NA,"Southern America","Região do Rio Jarí, estrada de São Militão e Repartimento 2.",NA,NA,NA,NA,NA,NA,NA
"53","2021-04-08 17:43:05-03","EAO","IAN","XILO3112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Faria, JEQ","2014","02",NA,"Oliveira, E","1960","05","05","Brasil","Pará",NA,NA,NA,NA,NA,"IANXILO3112",NA,"675",NA,NA,"Árvore de 5m. de altura, flores amarela-clara, botões claros.","Dicotiledônea",NA,NA,"Southern America","Km. 175 da Rod. Belém-Brasília. Beira da estrada.",NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:43:05-03","EAO","IAN","XILO3117","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Faria, JEQ","2014","02",NA,"Silva, NT da","1970","10","17","Brasil","Pará",NA,NA,NA,NA,NA,"IANXILO3117",NA,"3367",NA,NA,"Árvore de 10m.","Dicotiledônea",NA,NA,"Southern America","Região do Rio Jarí, estrada de São Militão e Repartimento 2.",NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:45:56-03","EAO","IAN","188589","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff","Sobral, M","2015",NA,NA,"Staggemeier, VG; Vieira, BSA; Dantas, FM","2012","09","29","Brasil","Amazonas","Manaus","-60.0250015258789","-3.10193991661072",NA,NA,"IAN188589",NA,"830",NA,NA,"Arvoreta de 6 m com tronco marrom escuro e áspero, não descamante. Botão floral bastante piloso e flores em antese. Provavelmente da secção Phyllocalyx.","Dicotiledônea",NA,NA,"Southern America","Área do Instituto Federal de Educação, Ciência e Tecnológia do Amazônas, Campus Manaus-Zona Leste.",NA,"138090","auto",NA,NA,NA,NA
"56","2019-12-04 15:25:30-03","PUCPR","HUCP","7373","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M",NA,NA,NA,"Hatschbach, GG","1967","08","26","Brasil","Paraná","Tapejara","-52.8732986450195","-23.7331008911133",NA,NA,"HUCP00015429","HUCP00015429","16993",NA,NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,"32078","auto",NA,NA,NA,NA
"57","2019-12-04 15:25:30-03","PUCPR","HUCP","7372","S","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Sobral, M",NA,NA,NA,"Hatschbach, GG; Silva, JM","1991","10","15","Brasil","Paraná","Pitanga","-51.7613983154297","-24.7572002410889",NA,NA,NA,NA,"55752","850","850",NA,"Eudicotiledonea",NA,NA,NA,"Rio Feio",NA,"37178","auto",NA,NA,NA,NA
"58","2020-11-26 18:08:58-03","CPAN-UFMS","COR","7422","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Maria L. Kawasaki",NA,NA,NA,"J.Cordeiro","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1631","1739","1739","Com Flor: alva",NA,NA,NA,NA,"Guaricana. Floresta Atlântica da encosta do morro; ;.",NA,"45291","auto",NA,NA,NA,NA
"59","2020-11-26 18:08:58-03","CPAN-UFMS","COR","10423","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Maria L. Kawasaki",NA,NA,NA,"Cordeiro,J.","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,"1631",NA,NA,"Com Flor: alva",NA,NA,NA,NA,"Guaricana. Floresta Atlântica da encosta do morro.; ;.",NA,"45291","auto",NA,NA,NA,NA
"60","2019-10-09 11:21:17-03","UFBA","ALCB","50183","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, ML","2000",NA,NA,"Cordeiro, J","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333","ALCB058213",NA,"1631",NA,NA,"5,0 m. Flor alva.; da encosta do morro.","Dicotyledon",NA,NA,"Southern America","Guaricana",NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:21:17-03","UFBA","ALCB","60283","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, ML","2000",NA,NA,"Cordeiro, J","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333","ALCB058214",NA,"1631",NA,NA,"5 m. Flor alva.; encosta do morro.","Dicotyledon",NA,NA,"Southern America","Guaricana",NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:21:17-03","UFBA","ALCB","63872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Faria Júnior, JEQ de","2010","09","17","Melo, E; França, F; Hiraí, R","1998","11","14","Brasil","São Paulo","Ubatuba","-44.836111","-23.371389","-44.836111","-23.371389","ALCB058215",NA,"2561",NA,NA,"ca. 3,0 m. Folhas cartáceas, discolores. Flor branca, quatro pétalas patentes.; solo pedregoso, beira do mar.","Dicotyledon",NA,NA,"Southern America","Vila Picinguaba",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:21:17-03","UFBA","ALCB","69966","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Guedes, ML; Costa, MA","2006","04",NA,"Costa, MA; Guedes, ML; Carvalho, G; Campos, G","2006","01","28","Brasil","Bahia","Amargosa","-39.6","-13.016667","-39.6","-13.016667","ALCB058216",NA,"143",NA,NA,"Árvore de ca 10,0m. Folhas coriáceas, concolores. Frutos jovens verdes. Ocasional.","Dicotyledon",NA,NA,"Southern America","Recôncavo Sul",NA,NA,NA,NA,NA,NA,NA
"64","2019-10-09 11:21:17-03","UFBA","ALCB","69967","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Guedes, ML; Costa, MA","2006","04",NA,"Costa, MA; Guedes, ML; Valadão, RM; Campos, G","2005","10","29","Brasil","Bahia","Amargosa","-39.6","-13.016667","-39.6","-13.016667","ALCB058212",NA,"143",NA,NA,"Árvore de ca 12,0m. Folhas coriáceas, discolores. Flores imaturas, jovens, verdes. Ocasional.","Dicotyledon",NA,NA,"Southern America","Recôncavo Sul",NA,NA,NA,NA,NA,NA,NA
"65","2019-10-09 11:21:17-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, ML","2000",NA,NA,"Cordeiro, J","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333",NA,NA,"1631",NA,NA,"5,0 m. Flor alva.; da encosta do morro.","Dicotyledon",NA,NA,"Southern America","Guaricana",NA,NA,NA,NA,NA,NA,NA
"66","2019-10-09 11:21:17-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, ML","2000",NA,NA,"Cordeiro, J","1999","11","17","Brasil","Paraná","São José dos Pinhais","-49.2","-25.533333","-49.2","-25.533333",NA,NA,"1631",NA,NA,"5 m. Flor alva.; encosta do morro.","Dicotyledon",NA,NA,"Southern America","Guaricana",NA,NA,NA,NA,NA,NA,NA
"67","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.4147709","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Mori SA; et al.","1993","02","13","French Guiana",NA,NA,"-53.2","3.616667","-53.2","3.616667","NL-L4147709","NL-L4147709",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4147709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","Plants of French Guiana. Saul. Vicinity of Eaux Claires Sentier Botanique, past Crique Tortue to slope up to plateau.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"68","2020-02-08 10:06:19-03","NBC","NL-BOTANY","L.4148329","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Bordenave BG; Granville J-J de; Troon F van; Behari-Ramdas J","2005","10","07","Surinam",NA,NA,"-56.928333","4.521111","-56.928333","4.521111","NL-L4148329","NL-L4148329",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.4148329 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","Mts Bakhuis, concession BMS: Zone 23 Centre-Est. Site 013.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"69","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0005033","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","McVaugh R",NA,NA,NA,"Went FAFC","1901","08","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0005033","NL-U0005033",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005033 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","holotype","Southern America","fluv. Coppename inf.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"70","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0005034","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","McVaugh R",NA,NA,NA,"Went FAFC","1901","08","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0005034","NL-U0005034",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200005034 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales","holotype","Southern America","fluv. Coppename inf.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"71","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0284828","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Granville J-J de; et al.",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,"NL-U0284828",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200284828 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw31498",NA,NA
"72","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0285176","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Lindeman JC","1953","01","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0285176",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285176 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw4429",NA,NA
"73","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0285177","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Lindeman JC; Stoffers AL; et al.","1975","01","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0285177",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285177 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw21853",NA,NA
"74","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0285178","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Maguire B","1944","01","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0285178",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285178 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","North Ridge creek",NA,NA,NA,"Magnoliopsidae","Uw2531",NA,NA
"75","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0285179","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1949","03","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0285179",NA,NA,NA,NA,"slope forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285179 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw1912",NA,NA
"76","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U 0285180","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh",NA,NA,NA,NA,"Lanjouw J; Lindeman JC","1949","03","01","Surinam",NA,NA,NA,NA,NA,NA,"NL-U0285180",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200285180 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","Uw1808",NA,NA
"77","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1442990","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Crozier F",NA,NA,NA,"Bordenave BG; Raes N; Betian L","2000","01","20","French Guiana",NA,NA,"-52.216667","4.516667","-52.216667","4.516667","NL-U1442990","NL-U1442990",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442990 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0239338",NA,NA
"78","2020-02-08 10:06:19-03","NBC","NL-BOTANY","U.1443019","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","macrocalyx","Eugenia macrocalyx","(Rusby) McVaugh","Holst BK",NA,NA,NA,"Clarke HD; Williams (Guyana) R; Perry C","1998","09","08","Guyana","Upper Takutu-Upper Essequibo",NA,"-58.933333","1.383333","-58.933333","1.383333","NL-U1443019","NL-U1443019",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1443019 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0088568",NA,NA
"79","2020-02-08 10:06:31-03","NBC","NL-BOTANY","L.2515431","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Hatschbach GG","1960","10","06","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2515431","NL-L2515431",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2515431 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","Parana, Cerra Azul, Barra de Teixeira.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442634","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Rambo B","1935","11","16","Brazil",NA,NA,NA,NA,NA,NA,"NL-U1442634","NL-U1442634",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","S. Leopoldo.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 10:06:31-03","NBC","NL-BOTANY","WAG.1115654","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Ribas OS; Cordeiro J","1993","11","10","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1115654","NL-WAG1115654",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115654 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","Guaricana (mun. São José dos Pinhais) Paraná.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 10:06:31-03","NBC","NL-BOTANY","WAG.1115655","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Hatschbach GG","1967","08","26","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1115655","NL-WAG1115655",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","Tapejara, arredores, Paraná.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 10:06:31-03","NBC","NL-BOTANY","WAG.1115656","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.",NA,NA,NA,NA,"Hatschbach GG; Hatschbach M; Kummrow R","1988","10","10","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1115656","NL-WAG1115656",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115656 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America","Cabeçuda (mun. Laguna) Sta. Catarina.",NA,NA,NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 10:06:36-03","NBC","NL-BOTANY","U.1442472","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","wentii","Eugenia wentii","Amshoff",NA,NA,NA,NA,"Loubry D","1989","01","04","French Guiana",NA,NA,NA,NA,NA,NA,"NL-U1442472","NL-U1442472",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442472 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"Myrtales",NA,"Southern America",NA,NA,NA,NA,"Magnoliopsidae","U 0112291",NA,NA
"85","2020-11-04 11:14:28-03","ESALQ","ESA","85405","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","cf. speciosa","Eugenia cf. speciosa","Cambess.","Giaretta, A.",NA,NA,NA,"Paula-Souza, J.; Souza, V.C.; Mello-Silva, R.","2003","11","06","Brasil","São Paulo","Caraguatatuba","-454.032","-233.831","-454,032","-233,831","ESA085405",NA,"3617.0",NA,NA,"Arvoreta, ca. 3m alt. Cálice verde com base alva internamente","Magnoliophyta",NA,NA,NA,"Estrada da Petrobrás (descendo em direção a Caraguatatuba) , km 42. Próximo ao topo do morro à esquerda da estrada",NA,NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:14:41-03","ESALQ","ESA","15772","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Hatschbach, G.",NA,NA,NA,"Ribas, O.S. ;Cordeiro, J.","1993","11","10","Brasil","São Paulo","São José dos Pinhais",NA,NA,NA,NA,"ESA015772","ESA015772","627.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2020-11-04 11:14:41-03","ESALQ","ESA","70890","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,NA,NA,NA,NA,"Cordeiro, J.","1999","11","17","Brasil","Paraná","Guaricana",NA,NA,NA,NA,"ESA070890","ESA070890","1631.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2020-11-04 11:14:41-03","ESALQ","ESA","115759","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Giaretta, A.",NA,NA,NA,"Gimenes, L.L.S.","2006","09","30","Brasil","Minas Gerais","Caldas-Pedra Branca",NA,NA,NA,NA,"ESA115759",NA,"45.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-04 11:14:41-03","ESALQ","ESA","16159","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Lewis, J.",NA,NA,NA,"Shepherd, G.J.","1980","11","18","Brasil","Minas Gerais","Poços de Caldas","-46.5614013671875","-21.7877998352051",NA,NA,"ESA016159","ESA016159","459.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23696","auto",NA,NA,NA,NA
"90","2020-11-04 11:14:41-03","ESALQ","ESA","60577","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.",NA,NA,NA,"Silva, J.M. et al.","1997","10","24","Brasil","Paraná","São José dos Pinhais","-49.2064018249512","-25.5347003936768",NA,NA,"ESA060577","ESA060577","2117.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"45291","auto",NA,NA,NA,NA
"91","2020-11-04 11:14:41-03","ESALQ","ESA","102119","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"Kawasaki, M.L.",NA,NA,NA,"Bertoncini, A.P.","2000","01","16","Brasil","São Paulo","Avaí","-49.3300018310547","-22.1399993896484",NA,NA,"ESA102119","ESA102119","1119.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA
"92","2020-11-04 11:14:41-03","ESALQ","ESA","96459","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa","Cambess.","Kawasaki, M.L.",NA,NA,NA,"Bertoncini, A.P. ; Bertoncini, M.P.","2000","01","16","Brasil","São Paulo","Avaí","-49.3300018310547","-22.1399993896484",NA,NA,"ESA096459","ESA096459","1119.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA
"93","2020-11-04 11:14:41-03","ESALQ","ESA","102114","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","speciosa","Eugenia speciosa",NA,"Kawasaki, M.L.",NA,NA,NA,"Bertoncini, A.P.","1998","09","02","Brasil","São Paulo","Avaí","-49.3300018310547","-22.1399993896484",NA,NA,"ESA102114","ESA102114","877.0",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,"23140","auto",NA,NA,NA,NA
