"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","continentOcean","country","preparationType","occurrenceRemarks","barcode","imagecode","locality","identifiedBy","month","day","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","fieldNumber","individualCount"
"183","2020-04-22 16:21:40-03","UFPB","JPB","41163","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Delgado-Júnior, GC","29","2008","Southern America","Brasil",NA,"; DESC: Árvore",NA,NA,"RPPN Fazenda Almas",NA,"03",NA,"Paraíba","São José dos Cordeiros","-36.898222","-7.470556","600","600",NA,NA,NA,NA,NA,"-36.898222","-7.470556",NA,NA,NA,NA
"184","2020-04-22 16:21:40-03","UFPB","JPB","42605","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Gadelha Neto, PC; Lima, JR","2675","2009","Southern America","Brasil",NA,"; HABITAT: Mata Serrana; DESC: Árvore com cerca de 8m de casca lisa e estrias verdes longitudinais. Decídua. Fruto cápsula lenhosa deiscente. Sementes envoltas em fibras pardas.",NA,NA,"Serra de Santa Catarina, Substrato areno-argiloso",NA,"10","10","Paraíba","São José da Lagoa Tapada","-38.2","-7",NA,NA,NA,NA,NA,NA,NA,"-38.2","-7",NA,NA,NA,NA
"185","2020-04-22 16:21:40-03","UFPB","JPB","43076","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Costa, RMT; Delgado-Júnior, GC; Vieira, LAF","121","2010","Southern America","Brasil",NA,"; HABITAT: Borda do lajedo; DESC: Flor branca;arvore de aprox. 10m.",NA,NA,"RPPN Fazenda Almas, Lajedo do Aveloz","Costa, RMT","06","18","Paraíba","São José dos Cordeiros","-36.888667","-7.47275",NA,NA,NA,NA,"2010","06","22","-36.888667","-7.47275",NA,NA,NA,NA
"186","2020-04-22 16:21:40-03","UFPB","JPB","43834","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Lima, IB; Barbosa, MR","254","2006","Southern America","Brasil",NA,"; HABITAT: Caatinga.; DESC: Árvore ca. 3,5m de altura. Flores em botões. Casca do tronco esverdeada.",NA,NA,"RPPN Fazenda Almas, Subida para o lajedo da Parcela. Lajedo ao lado esquerdo da trilha.",NA,"07","04","Paraíba","São José dos Cordeiros","-36.893333","-7.473611","710","710",NA,NA,NA,NA,NA,"-36.893333","-7.473611",NA,NA,NA,NA
"187","2020-04-22 16:21:40-03","UFPB","JPB","IFNPBRAPA168","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Almeida, RAP","168","2017","Southern America","Brasil",NA,"; DESC: Árvore. Conglomerado IFN-PB-33. Subunidade 2. Subparcela 4. Indivíduo 3.","IFNPBRAPA000168",NA,NA,"Figueira, M; Schindler, B","03","07","Paraíba","São Domingos de Pombal","-37.980007","-6.840009",NA,NA,NA,NA,"2017","06","07","-37.980007","-6.840009",NA,NA,NA,NA
"188","2020-04-22 16:21:40-03","UFPB","JPB","63003","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Arcanjo, J","15","2007","Southern America","Brasil",NA,NA,NA,NA,"Fazenda Oriente","Lima, IB","07","14","Paraíba","Condado","-37.6007995605469","-6.90971994400024",NA,NA,"22208","auto","2004","08","10",NA,NA,NA,NA,NA,NA
"189","2020-04-22 16:21:40-03","UFPB","JPB","34234","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Lacerda, AV; Barbosa, FM","205","2004","Southern America","Brasil",NA,"; DESC: Árvore, flores alvas.",NA,NA,"Riacho Aveloz","Barbosa, FM","08","18","Paraíba","São João do Cariri","-36.5327987670898","-7.39083003997803",NA,NA,"33254","auto","2004","11","19",NA,NA,NA,NA,NA,NA
"190","2020-04-22 16:21:40-03","UFPB","JPB","34542","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Lacerda, AV; Barbosa, FM","495","2005","Southern America","Brasil",NA,"; DESC: Árvore, flores alvas, botões florais.",NA,NA,"Riacho Aveloz, Mata Ciliar","Barbosa, FM","07","22","Paraíba","São João do Cariri","-36.5327987670898","-7.39083003997803",NA,NA,"33254","auto","2005","07","27",NA,NA,NA,NA,NA,NA
"191","2020-04-22 16:21:40-03","UFPB","JPB","34315","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Lacerda, AV; Barbosa, FM","286","2004","Southern America","Brasil",NA,"; DESC: Árvore, frutos maduros",NA,NA,"Riacho Gangorra","Barbosa, FM","12","20","Paraíba","São João do Cariri","-36.5327987670898","-7.39083003997803",NA,NA,"33254","auto","2005","03","15",NA,NA,NA,NA,NA,NA
"192","2020-04-22 16:21:40-03","UFPB","JPB","34251","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Lacerda, AV; Barbosa, FM","222","2004","Southern America","Brasil",NA,"; DESC: Árvore, flores alvas.",NA,NA,"Riacho Salgado","Barbosa, FM","09","29","Paraíba","São João do Cariri","-36.5327987670898","-7.39083003997803",NA,NA,"33254","auto","2005","01","24",NA,NA,NA,NA,NA,NA
"193","2020-04-22 16:21:40-03","UFPB","JPB","31760","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Marinho, MGV; Aires, MSB; Daguia, M","17","2001","Southern America","Brasil",NA,"; DESC: Árvore. Indicada contra dor de cabeça.",NA,NA,"Sítio Pé de Serra",NA,"07","13","Paraíba","São José do Bonfim","-37.3088989257812","-7.16249990463257",NA,NA,"10048","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2020-07-07 12:09:17-03","UFPB","JPB","24548","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Barbosa, FM","24","1999","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"06","12","Paraíba","Sumé","-36.8800010681152","-7.67166996002197",NA,NA,"25000","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"195","2020-04-22 16:21:40-03","UFPB","JPB","449","PreservedSpecimen","Plantae","Angiosperma","Dicotyledon","Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil.) A. Robyns",NA,"Xavier, LP; Ursulino, Veloso","JPB449","1941","Southern America","Brasil",NA,NA,NA,NA,NA,NA,"10","30","Pernambuco","Surubim","-35.7546997070312","-7.83305978775024",NA,NA,"16100","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2020-04-27 16:10:27-03","UFES","VIES","41630","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"Cardoso, W.C.; Tedesco, A.M.; Cazzoto, R.L.; Agrizzi, J.; Scherrer, P.V.","187","2012",NA,"Brasil",NA,NA,"VIES041630","VIES041630","Área particular de extração de granito.","Cardoso, W.C.","07","29","Minas Gerais","Mantena","-40.9803009033203","-18.7817001342773",NA,NA,"33996","auto","2012",NA,NA,NA,NA,NA,NA,NA,NA
"197","2020-06-29 09:30:54-03","UFRRJ","RBR","3309","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"H. Monteiro","653","1934",NA,"Brasil",NA,NA,"RBR00003309",NA,NA,"R.A. Coelho","01","27","Minas Gerais","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"12338","auto","2016","12","14",NA,NA,NA,NA,NA,NA
"198","2020-06-29 09:30:54-03","UFRRJ","RBR","3308","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"I. Barçante","315","1934",NA,"Brasil",NA,NA,"RBR00003308",NA,"Est. Exp. de Plantas Têxteis","R.A. Coelho","03","28","Minas Gerais","Sete Lagoas","-44.2467002868652","-19.465799331665",NA,NA,"22227","auto","2016","12","14",NA,NA,NA,NA,NA,NA
"199","2020-06-29 09:30:54-03","UFRRJ","RBR","3307","S","Plantae",NA,NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A.Robyns",NA,"E. Parente","12","1934",NA,"Brasil",NA,NA,"RBR00003307",NA,"Campo de Sementes","R.A. Coelho","10","16","Ceará","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto","2016","12","14",NA,NA,NA,NA,NA,NA
"200","2021-03-21 19:36:49-03","UFC","EAC","49621","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Gomes, V.; Ribeiro, K.; Ototumi, A.","70104","2004","Southern America","Brasil",NA,NA,"EAC0049621","EAC0049621","Sítio Salva-Vidas","Gomes, V.","01","07","Ceará","Guaramiranga","-38.970975","-4.258889","550","550",NA,NA,"2004",NA,NA,"-38.970975","-4.258889",NA,NA,NA,NA
"201","2021-03-21 19:36:49-03","UFC","EAC","37867","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Figueiredo, M.A.; Barros, E.O.","1002","1998","Southern America","Brasil",NA,"Árvore, ocasional, 6m, cálice castanho, corola branca-verde, quando jovem a batata é comestível no local.; Caatinga arbórea arbustiva","EAC0037867","EAC0037867","Estacão Ecológica de Aiuaba, Mirador, Solo litólico","Lima-Verde, L.W.","06","09","Ceará","Aiuaba","-40.099722","-6.420833","300","300",NA,NA,"1998","07",NA,"-40.099722","-6.420833",NA,NA,NA,NA
"202","2021-03-21 19:36:49-03","UFC","EAC","43995","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Figueiredo, M.A.; Lima-Verde, L.W.","1002","1998","Southern America","Brasil",NA,"Árvore.; Caatinga arbustivo-arbórea","EAC0043995","EAC0043995_1 EAC0043995_2","Mirador.","Lima-Verde, L.W.","06","10","Ceará","Aiuaba","-40.099889","-6.421028",NA,NA,NA,NA,"1998","07","02","-40.099889","-6.421028",NA,NA,NA,NA
"203","2021-03-21 19:36:49-03","UFC","EAC","43996","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Melo, L.M.R.; Gomes, O.M.","72","1997","Southern America","Brasil",NA,"Árvore, 4m, rara; casca castanha com estrias escuras, rugosa; folha composta, coriácea; inflor. isolada, terminal; corola branca, com pêlos, cálice marrom.; Caatinga arbustivo-arbórea","EAC0043996","EAC0043996_1 EAC0043996_2","Distrito Quixeré, Fazenda Mato Alto, Manga Grande, Substrato: grupo apodi, calcário jandaíra, cambissolo.","Lima-Verde, L.W.; Andrade, I.M.","05","13","Ceará","Quixeré","-37.789444","-5.202444","110","110",NA,NA,"1998","06",NA,"-37.789444","-5.202444",NA,NA,NA,NA
"204","2021-03-21 19:36:49-03","UFC","EAC","43997","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Lima-Verde, L.W.; Figueiredo, M.A.; Loiola, M.I.B.; Barros, E.O.","239","1996","Southern America","Brasil",NA,"Árvore, 5m, ocasional; casca estriada, castanha, rugosa; folha composta, digitada, coriácea; inflor. isolada, terminal; corola branca, com pêlos, cálice marrom.; Caatinga arbórea","EAC0043997","EAC0043997_1 EAC0043997_2","Estação Ecológica de Aiuaba, Toalha., Substrato: solo bruno não-cálcico.","Bocage, A.M.","05","30","Ceará","Aiuaba","-40.1325","-6.589444","390","390",NA,NA,"1996","05",NA,"-40.1325","-6.589444",NA,NA,NA,NA
"205","2021-03-21 19:36:49-03","UFC","EAC","49077","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Gomes, V.; Otutumi, A.; Ribeiro, K.","11036","2004","Southern America","Brasil",NA,NA,"EAC0049077","EAC0049077","Sítio Taveira","Gomes, V.","03","11","Ceará","Baturité","-38.919556","-4.298417",NA,NA,NA,NA,"2004","03","11","-38.919556","-4.298417",NA,NA,NA,NA
"206","2021-03-21 19:36:49-03","UFC","EAC","50220","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Figueiredo, M.A.; Barros, E.O.","1002","1998","Southern America","Brasil",NA,"Árvore, ocasional, 6m, cálice castanho, corola branca-verde; Caatinga arbórea arbustiva","EAC0050220","EAC0050220","Estação Ecológica de Aiuaba, Mirador., Solo litólico","Lima-Verde, L.W.","06","09","Ceará","Aiuaba","-40.099722","-6.420833","300","300",NA,NA,"1998","07",NA,"-40.099722","-6.420833",NA,NA,NA,NA
"207","2021-03-21 19:36:49-03","UFC","EAC","50221","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Melo, L.M.R.; Gomes, O.M.","72","1997","Southern America","Brasil",NA,"Árvore, 4m, rara, caule tronco, casca castanha com estrias escuras, rugosa. Folhas compostas coriáceas. inflorescência isolada terminal; corola branca com pêlos; cálice marrom.; Caatinga arbustiva arbórea","EAC0050221","EAC0050221","Ch. do Apodi, Manga Grande, Faz. Mato Alto, Grupo Apodi, calcário Jandaíra, Cambisol","Lima-Verde, L.W.; Andrade, I.M.","05","13","Ceará","Quixeré","-37.789444","-5.202222","110","110",NA,NA,"1998","06",NA,"-37.789444","-5.202222",NA,NA,NA,NA
"208","2021-03-21 19:36:49-03","UFC","EAC","56582","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Batista, W.","314","2014","Southern America","Brasil",NA,"Inventário Florestal Nacional - CE; Árvore, fruto preto, casca morta com fissuras verdes e cinza, casca viva avermelhada. Vegetação pouco encontrada na área, com destaque na aparência.&nf;Dups RB.","EAC0056582","EAC0056582","congl. 167, sub. 3, árv. 8.&nf;Solo argiloso com pedras.","Quaresma, A.S.","03","21","Ceará","Tamboril","-40.500025","-4.859986",NA,NA,NA,NA,"2014","04","14","-40.500025","-4.859986",NA,NA,NA,NA
"209","2021-03-21 19:36:49-03","UFC","EAC","60712","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Oliveira, C.","10","2015","Southern America","Brasil",NA,"Árvore, flor branca.; Caatinga.","EAC0060712","EAC0060712","Fazenda Experimental Vale do Curú, área sucessional de 35 anos.","Loiola, M.I.B.; Oliveira, C.","06","18","Ceará","Pentecoste","-39.340111","-3.815611",NA,NA,NA,NA,"2015","08","28","-39.340111","-3.815611",NA,NA,NA,NA
"210","2021-03-21 19:36:49-03","UFC","EAC","17243","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Figueiredo, M.A.; et al.","175","1991","Southern America","Brasil",NA,"Árvore","EAC0017243","EAC0017243","Milho Amarelo, E.E.A.","Bocage, A.L.","06","21","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"68662","auto","1996","01","09",NA,NA,NA,NA,NA,NA
"211","2021-03-21 19:36:49-03","UFC","EAC","25388","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Figueiredo, M.A.","s.n.","1997","Southern America","Brasil",NA,"Árvore; Caatinga","EAC0025388","EAC0025388","Faz. Serraria, Manga do Cedro","Lima-Verde, L.W.","04","24","Ceará","Morada Nova","-38.372501373291","-5.10666990280151",NA,NA,"67042","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","2021-03-21 19:36:49-03","UFC","EAC","21813","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Andrade, I.M.","s.n.","1993","Southern America","Brasil",NA,"Arbórea; Caatinga arbustiva","EAC0021813","EAC0021813","Fazenda Olho d'Água.","Bocage, A.L.","06","15","Ceará","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto","1998","06","15",NA,NA,NA,NA,NA,NA
"213","2021-03-21 19:36:49-03","UFC","EAC","21867","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Andrade, I.M.","s.n.","1993","Southern America","Brasil",NA,"Árvore; Caatinga arbustiva","EAC0021867","EAC0021867","Riacho Verde","Bocage, A.L.","06","17","Ceará","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,"41968","auto","1998","06","15",NA,NA,NA,NA,NA,NA
"214","2021-03-21 19:36:49-03","UFC","EAC","32129","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Castro, A.S.F.","1205","2002","Southern America","Brasil",NA,"Árvore, flor branca, coletado pólen para estudo taxinômico por Marleide Saba em 11/11/03.; Caatinga","EAC0032129","EAC0032129","Faz. Macapá, Taperoaba","Castro, A.S.F.","07","04","Ceará","Sobral","-40.3497009277344","-3.68611001968384",NA,NA,"84289","auto","2002","09","09",NA,NA,NA,NA,NA,NA
"215","2021-03-21 19:36:49-03","UFC","EAC","44671","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Ferreira, R.G.","83","2008","Southern America","Brasil",NA,"Árvore, flor branca; Caatinga hiperxerófita","EAC0044671","EAC0044671","Faz. Itaoca, Substrato argiloso","Castro, A.S.F.","10","15","Rio Grande do Norte","Caraúbas","-37.5567016601562","-5.79250001907349",NA,NA,"25983","auto","2009","04","22",NA,NA,NA,NA,NA,NA
"216","2021-03-21 19:36:49-03","UFC","EAC","27039","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Maia, G.N.","s.n.","1998","Southern America","Brasil",NA,"Árvore; Caatinga","EAC0027039","EAC0027039","Estacão Ecológica de Aiuaba","Lima-Verde, L.W.; Nunes, E.","05","13","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,"68662","auto","1998","11","12",NA,NA,NA,NA,NA,NA
"217","2021-03-21 19:36:49-03","UFC","EAC","22428","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Figueiredo, M.A.","s.n.","1994","Southern America","Brasil",NA,"Árvore, flor branca.","EAC0022428","EAC0022428",NA,"Carvalho-Sobrinho, J.G.","08",NA,"Ceará","Capistrano","-38.9014015197754","-4.46999979019165",NA,NA,"16641","auto","2015","12",NA,NA,NA,NA,NA,NA,NA
"218","2021-03-21 19:36:49-03","UFC","EAC","21552","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Medeiros, J.B.L.P.; Lima-Verde, L.W.","s.n.","1994","Southern America","Brasil",NA,"Árvore; Caatinga","EAC0021552","EAC0021552","Serra de Baturité, Fazenda Araçanga.","Medeiros, J.B.L.P.","04","27","Ceará","Capistrano","-38.9014015197754","-4.46999979019165",NA,NA,"16641","auto","1994","04","27",NA,NA,NA,NA,NA,NA
"219","2021-03-21 19:36:49-03","UFC","EAC","21553","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Medeiros, J.B.L.P.","s.n.","1994","Southern America","Brasil",NA,"Árvore; Caatinga","EAC0021553","EAC0021553","Serra de Baturité, Fazenda Araçanga.","Medeiros, J.B.L.P.","10","27","Ceará","Capistrano","-38.9014015197754","-4.46999979019165",NA,NA,"16641","auto","1994","10","27",NA,NA,NA,NA,NA,NA
"220","2021-03-21 19:36:49-03","UFC","EAC","42933","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Menezes, M.O.T.","44","2008","Southern America","Brasil",NA,"Árvore de pouco mais que 3m de altura. Tronco verde. Apresentava poucas folhas e botões florais. Plaqueta 587.; Caatinga","EAC0042933","EAC0042933_1 EAC0042933_2","Fazenda Timbaúba","Menezes, M.O.T.","07","10","Ceará","Caridade","-39.1925010681152","-4.23222017288208",NA,NA,"30627","auto","2008","07","18",NA,NA,NA,NA,NA,NA
"221","2021-03-21 19:36:49-03","UFC","EAC","34108","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Araújo, F.S.; Vasconcelos, S.F.","1553","2002","Southern America","Brasil",NA,"Árvore, com botão; Caatinga","EAC0034108","EAC0034108","RPPN Serra das Almas","Costa, R.C.","06","04","Ceará","Crateús","-40.6775016784668","-5.1783299446106","260","370","43216","auto","2002","06","04",NA,NA,NA,NA,NA,NA
"222","2021-03-21 19:36:49-03","UFC","EAC","19612","PreservedSpecimen","Plantae","Dicotyledon",NA,"Malvaceae","Pseudobombax","marginatum",NA,"Pseudobombax marginatum","(A.St.-Hil., Juss. & Cambess.) A. Robyns",NA,"Araújo, F.S.","486","1991","Southern America","Brasil",NA,"Árvore; Carrasco","EAC0019612","EAC0019612","Planalto da Ibiapaba.","Bocage, A.L.","07","13","Ceará","Novo Oriente","-40.7742004394531","-5.53444004058838",NA,NA,"28544","auto","1996","01","09",NA,NA,NA,NA,NA,NA
