"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"362","2009-12-04 17:12:00-02","MO","MOBOT","3060050","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Gert G. Hatschbach|F.J. Zelma","Hatschbach 49118","1985","3","16","South America","Brazil","Mato Grosso do Sul",NA,"Antonio João, descida p/ Campestre. Encosta da chapada.",NA,NA,NA,NA,NA,NA,"G. Hatschbach, 4/85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2008-05-27 22:02:00-03","MO","MOBOT","3060492","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","James A. Ratter","Ratter 1121","1968",NA,NA,"South America","Brazil",NA,NA,"9 km E. of the Base Camp of the Expedition. (Base Camp c. 270 km N. of Xavantina).","-51.86666","-12.9",NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2010-10-07 15:18:00-03","MO","MOBOT","3061770","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15739","1966","5","8","South America","Brazil","Goiás",NA,"Gallery forest, Rio Contagem, ca. 35 km N. of Brasilia.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan","900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2010-10-07 15:18:00-03","MO","MOBOT","3061912","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 17348","1966","6","17","South America","Brazil",NA,NA,"Wooded lower slopes, Serra Azul, ca. 85 km. S. of Xavantina, Mato Grosso.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2008-05-27 22:02:00-03","MO","MOBOT","3062048","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Gert G. Hatschbach","Hatschbach 23830","1970","2","19","South America","Brazil",NA,NA,"Estr.p/Miranda (mun. Anastacio).",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2015-08-10 05:49:00-03","MO","MOBOT","3062177","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Amaro Macedo","Macedo 746","1946",NA,NA,"South America","Brazil","Minas Gerais",NA,"N.v.Tapicaia ou cinjeiro.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2020-05-05 09:01:00-03","MO","MOBOT","3062216","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Émile Hassler","Hassler 12582",NA,"4",NA,"South America","Paraguay",NA,NA,"Parguaria Centrails: In regione lacus Ypacaray.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"369","2015-08-10 05:49:00-03","MO","MOBOT","3062286","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Amaro Macedo","Macedo 3864","1955",NA,NA,"South America","Brazil","Goiás",NA,"Mun. Natividade",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370","2009-07-17 07:39:00-03","MO","MOBOT","3062306","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Émile Hassler","Hassler 7693",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371","2008-05-27 22:02:00-03","MO","MOBOT","3062560","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","FONSECA","FONSECA FF8","1976",NA,NA,"South America","Brazil","Minas Gerais",NA,"Fazenda Pratinha, near Praopeba. In the remains of forest on a small calcarous hill.Fazenda Pratinha, near Paraopeba.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372","2009-07-17 14:12:00-03","MO","MOBOT","3062701","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Howard S. Irwin|R. Souza|R. Reis dos Santos","Irwin 11981","1966","1","22","South America","Brazil","Goiás",NA,"Pasture, lower slopes of Serra Dourada, ca. 30 km. S.E. of Goiás Velho.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2009-08-21 21:03:00-03","MO","MOBOT","3062806","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Richard Spruce","Spruce 837","1850","4",NA,"South America","Brazil","Pará",NA,"In vicinity Santarem.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2010-10-07 15:18:00-03","MO","MOBOT","3063243","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Howard S. Irwin|R. Souza|J.W. Grear, Jr.|R. Reis dos Santos","Irwin 15228","1966","4","21","South America","Brazil","Goiás",NA,"Wooded creek margin, Côrrego Estrema, ca. 35 km. N. E. of Formosa, Goiás.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375","2012-04-12 05:10:00-03","MO","MOBOT","3063261","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Alfredo F. Fuentes","Fuentes Claros 3306","2001","9","1","South America","Bolivia","Santa Cruz","Andrés Ibáñez","Aprox. km 40 carretera Santa Cruz-Abapó, entrando 5 km al W. Cerrado relicto sobre suelos arenosos en llanura.","-63.2","-18.03333",NA,NA,NA,NA,"A. Fuentes","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2009-08-25 17:40:00-03","MO","MOBOT","3063687","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Luciano Bernardi","Bernardi 20182","1980",NA,NA,"South America","Paraguay","Concepción",NA,"Circa Colonia Sevastian Miranda, 35 - 40 km NE Paso Barreto.",NA,NA,NA,NA,NA,NA,"C. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2008-05-27 22:02:00-03","MO","MOBOT","3063945","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Howard S. Irwin","Irwin 25168","1970","1","23","South America","Brazil","Goiás",NA,"Gallery. Cerrado and gallery margin, ca. 20km N.E. of Catalão.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan","875.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2010-04-14 18:01:00-03","MO","MOBOT","3064099","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Thomas Morong","Morong 616","1888",NA,NA,"South America","Colombia",NA,NA,"Central Paraguay.",NA,NA,NA,NA,NA,NA,"E.L. Taylor, 12 Jan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379","2011-06-08 17:16:00-03","MO","MOBOT","3085482","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","José Steinbach","Steinbach G. 7081","1925","4","26","South America","Bolivia","Santa Cruz","Sara","Buena Vista. Campos-región.",NA,NA,NA,NA,NA,NA,"E.L. Taylor","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380","2011-06-08 17:16:00-03","MO","MOBOT","3085581","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","José Steinbach","Steinbach G. 6696","1924","11","20","South America","Bolivia","Santa Cruz","Sara","Campos-región, lomerio de Buenavista.",NA,NA,NA,NA,NA,NA,"E.L. Taylor","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381","2011-02-10 10:42:00-02","MO","MOBOT","3085723","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","George Gardner","Gardner 2317","1839",NA,NA,"South America","Brazil","Piauí",NA,"Brasilia tropica.",NA,NA,NA,NA,NA,NA,"E.L. Taylor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382","2009-12-04 15:26:00-02","MO","MOBOT","3212048","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","Hatschbach 77260","2004",NA,NA,"South America","Brazil","Mato Grosso do Sul",NA,"Rodovia Bonito-Campo dos Indios, próximo do Córrego Tauaruçu (Mun. Porto Murtinho).",NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2011-08-15 09:33:00-03","MO","MOBOT","3233616","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","José R. Pirani","Pirani 1200","1985","10","10","South America","Brazil",NA,NA,"Mun. Sta Terezinha, perto da cidade, em pequena elevaçao à margem do Rio Araguaia. Solo arenoso claro. Formaçao vegetacional é localmente chamada de cerrado.","-50.5","-10.41666",NA,NA,NA,NA,"C.L. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2008-05-27 22:02:00-03","MO","MOBOT","3258034","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Otto Kuntze","Kuntze s.n.",NA,NA,NA,"South America","Bolivia",NA,NA,"Rio Yapacani",NA,NA,NA,NA,NA,NA,"Foster's 1958 catalog notes file",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2018-05-26 05:31:00-03","MO","MOBOT","3274431","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Michael H. Nee|M. A. Sundue","Nee 52214","2003","4","21","South America","Bolivia","Santa Cruz","Andrés Ibáñez","9 km by dirt road NW of bridge over Río Piraí at La Bélgica, near petroleum facilities. Savanna on rolling terrain, Curatella americana, Sterculia striata, Acrocomia aculeata, Aspilia floribunda, Isostigma hoffmannii Chromolaena squalida, Arrabidaea florida.","-63.2675","-17.51833",NA,NA,NA,NA,"M. Nee","370.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"386","2008-07-01 03:33:00-03","MO","MOBOT","3464184","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Michael H. Nee","Nee 34557","1987","3","29","South America","Brazil","Rondônia",NA,"Mun. Costa Marques. Ca. 5 km. NW of Costa Mearques. Mixed tall and medium foresr on hill, with coarse granite rock outcrops and boulders, evidence of ground fires.","-64.23333","-12.41666",NA,NA,NA,NA,"L. Dorr","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"387","2013-01-28 05:13:00-02","MO","MOBOT","935643","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","René Guillén V.|S. Coria","Guillén Villarroel 1421","1994","5","20","South America","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO en un recorrido de 2500 m al norte de la casa yendo por la ribera del río Paraguá. En bosque ribereño.","-61.04805","-14.76222",NA,NA,NA,NA,"L.J. Dorr (US)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"388","2008-05-27 22:02:00-03","MO","MOBOT","936543","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Timothy J. Killeen|S.N. Panfil|Luzmila Arroyo P.","Killeen 5398","1993","4","21","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Serranía de Caparuch, sobre farellon en el norte. Bosque deciduo, sobre suelos y rocas areniscas o quartzitas. Arboles de hasta 20 m de alto. Sobre cuchillo de la loma.","-60.9","-13.65",NA,NA,NA,NA,"T. Killeen (USZ)","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"389","2012-03-18 05:12:00-03","MO","MOBOT","937100","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","R.C. Quevedo|E. Gutiérrez|Bonifacio Mostacedo C.|H. Gonzáles|Fabiana Mamani M.","Quevedo Sopepí 2707","1994","6","14","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado. Campamento Los Fierros; con diferentes tipos de bosques y el más dominante bosque alto, pampas inundadas, con formaciones de cerrado y cerradao.","-60.39583","-14.81138",NA,NA,NA,NA,"T. Killeen (USZ)","300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2013-01-28 05:13:00-02","MO","MOBOT","937414","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","René Guillén V.","Guillén Villarroel 1092","1994","3","22","South America","Bolivia","Santa Cruz","Velasco","Cerro Pelao. En una ladera de expocicion sudeste con bosque semideciduo. suelos superficiales con afloramiento de roca.","-61.49222","-14.53166",NA,NA,NA,NA,"L.J. Dorr (US)","450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2013-01-28 05:13:00-02","MO","MOBOT","937907","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","R.C. Quevedo|René Guillén V.|E. Gutiérrez|Antony Jardim","Quevedo Sopepí 1105","1993","7","25","South America","Bolivia","Santa Cruz","Velasco","Parque Nacional Noel Kempff Mercado.; Campamento Cerro Pelao; grandes afloramiento de roca madre formando montañas con vegetación en la cima y/o lugares donde hay mayor retención de húmedad y materia orgánica; con muchas leguminosas y Bombacaceae","-61.48333","-14.53333",NA,NA,NA,NA,"T. Killeen (USZ)","280.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2008-05-27 22:02:00-03","MO","MOBOT","939277","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Timothy J. Killeen|Jean Wellens","Killeen 6299","1994","5","12","South America","Bolivia","Santa Cruz","Velasco","Reserva Forestal. Bajo Paraguá. Laja granítica; Bosque seco arriba y por un lado; con partes totalmente desnudas de vegetación","-61.5","-14.53888",NA,NA,NA,NA,"T. Killeen (USZ)","250.00000000","500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"393","2013-01-28 05:13:00-02","MO","MOBOT","942791","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","René Guillén V.|S. Coria","Guillén Villarroel 1419","1994","5","20","South America","Bolivia","Santa Cruz","Velasco","Campamento EL REFUGIO, en un recorrido de 2500 m al N de la casa, yendo por la ribera del río Paraguá. Bosque ribereño. Suelos arcillo limosos.","-61.04805","-14.76222",NA,NA,NA,NA,"C.L. Cristóbal (CTES)","160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"394","2013-01-28 05:13:00-02","MO","MOBOT","965280","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Timothy J. Killeen|René Guillén V.","Killeen 7308","1994","12","7","South America","Bolivia","Santa Cruz","Velasco","Velasco, 10 Km al S de San Ignacio. Cerrado y matorral denso (Guapasal), con dose de 4 m, con emergentes a 12 m.","-60.9666667","-16.4333333",NA,NA,NA,NA,"P. Fryxell (TEX)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA,NA
"395","2008-05-27 22:02:00-03","MO","MOBOT","968973","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Antony Jardim","Jardim 1956","1995","3","31","South America","Bolivia","Santa Cruz","Nuflo de Chavez","Las Trancas, Lomerio cerca de las parcelas de Bolfor. Bosque seco chiquitano de Anadenanthera con afloramientos grande de laja.","-61.83916","-16.54583",NA,NA,NA,NA,"T. Killeen (USZ)","400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"396","2008-05-27 22:02:00-03","MO","MOBOT","970482","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","Elsa M. Zardini|Leongino Guerrero","Zardini 41562","1994","10","15","South America","Paraguay","Concepción",NA,"Estancia Santa Maria de la Sierra. Forest on limestone hill.","-57.48138","-22.71805",NA,NA,NA,NA,"C. L. Cristobal (CTES)","200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"973",NA,"8",NA,NA
"397","2008-05-27 22:02:00-03","MO","MOBOT","1068752","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","R.D. Locke|Elsa M. Zardini","Locke 115","1995","12","5","South America","Paraguay","Central",NA,"Asunción: American Embassy.","-57.66666","-25.26666",NA,NA,NA,NA,"C. L. Cristobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5",NA,"5",NA,NA
"398","2008-05-27 22:02:00-03","MO","MOBOT","1068308","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Sterculia","striata","Sterculia striata","A. St.-Hil. & Naudin","R.D. Locke|Elsa M. Zardini","Locke 51","1995","9","5","South America","Paraguay","Central",NA,"Asunción: American Embassy.","-57.66666","-25.26666",NA,NA,NA,NA,"C. L. Cristobal (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,"4",NA,NA
"399","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","17380","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Hoehne, W.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Jales",NA,"-50.5400009155273","-20.2600002288818",NA,NA,NA,NA,NA,NA,NA,"16486","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"400","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","13077","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Bernacci, L.C. & Schiamarelli, A. & Andrade, P.R.P.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Magda",NA,"-50.2200012207031","-20.6399993896484",NA,"Árvore com 10m altura, flores avermelhadas, estames amarelos.;",NA,NA,NA,NA,NA,"20042","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"401","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","13078","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Souza, V.C. & Moraes, P.L.R. & Vitti, F.X.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Pindorama",NA,"-48.9000015258789","-21.1800003051758",NA,NA,NA,NA,NA,NA,NA,"14884","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"402","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","17587","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Freixeidas, V.M.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,"Árvore de 5m de altura, flores de coloração vermelha.;",NA,NA,NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"403","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","17447","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Normanha, E.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Sorocaba",NA,"-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"404","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","13039","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Bernacci, L.C. & Schiamarelli, A. & Andrade, P.R.P.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Votuporanga",NA,"-49.9700012207031","-20.4200000762939",NA,NA,NA,NA,NA,NA,NA,"20562","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"405","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","08061","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Stranghetti, V.",NA,NA,NA,NA,"América do Sul","Brasil","São Paulo","Paulo de Faria","Estação Ecológica","-49.3800010681152","-20.0300006866455",NA,"Árvore 10 m, flores rosadas;",NA,NA,NA,NA,NA,"29574","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"406","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","11703","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Terezinha A.B. Dias",NA,NA,NA,NA,"América do Sul","Brasil","Goiás","Caldas Novas","fazenda do sr. Helio","-48.625","-17.74169921875",NA,"Inflorescência castanha;",NA,NA,"Terezinha A.B. Dias",NA,NA,"36612","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"407","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","29421","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","Oliveira, F.C.S.; Santana Neto, L.S.; Barros, G","177.0","2007","08","08","América do Sul","Brasil","Piauí","Oeiras","Fazenda Frade","-42.1310997009277","-7.0252799987793",NA,"Arbusto, usos: alimentação, medicinal, fruto preto",NA,NA,"R. Barros",NA,NA,"54774","auto","2008","05","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"408","2020-06-22 14:18:45-03","UNESP-IBILCE","SJRP","30705","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Sterculia","striata","Sterculia striata","A.St.-Hil. & Naudin","J. W. B. Machado et al.","334.0","1999","02","05","América do Sul","Brasil","Goiás","São Domingos","Fragmento 2 da fazendo Flor Ermo. Linha V.","-46.3182983398438","-13.3983001708984",NA,"Ambiente: área de pastagem. Substrato: terra roxa estruturada. Flor: laranja. Hábito: árvore de 12m de altura.",NA,NA,"José Wagner B. Machado",NA,NA,"73215","auto","1999","02",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
