"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount"
"196","2015-11-04 05:48:58-02","MNHN","RECOLNAT_MNHN_P","P01900225","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Sello, F.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Brasil austral.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01900225' target='other'> <mi>dwc_moreinfo</mi></a>","P01900225","P01900225_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2457",NA
"197","2015-11-06 16:56:49-02","MNHN","RECOLNAT_MNHN_P","P02286217","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Funck, N.",NA,"1843",NA,NA,NA,"Venezuela",NA,NA,"Caracas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02286217' target='other'> <mi>dwc_moreinfo</mi></a>","P02286217","P02286217_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"156",NA
"198","2016-01-12 01:25:08-02","MNHN","RECOLNAT_MNHN_P","P02286218","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Funck, N.",NA,"1843",NA,NA,NA,"Venezuela",NA,NA,"Caracas",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02286218' target='other'> <mi>dwc_moreinfo</mi></a>","P02286218","P02286218_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"156",NA
"199","2015-11-06 17:17:10-02","MNHN","RECOLNAT_MNHN_P","P02286219","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Bonpland, A.J.A.",NA,NA,NA,NA,NA,"Venezuela",NA,NA,"Caripe, Couvent de Capucins entre les Ind. Chaymas",NA,NA,"hb","donné par M.A. Bonpland <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02286219' target='other'> <mi>dwc_moreinfo</mi></a>","P02286219","P02286219_01",NA,NA,NA,"isotype",NA,NA,NA,NA,NA,NA,NA,NA,NA,"306",NA
"200","2015-09-05 06:46:16-03","MNHN","RECOLNAT_MNHN_P","P04650609","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hassler",NA,"1907","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04650609' target='other'> <mi>dwc_moreinfo</mi></a>","P04650609","P04650609_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10042",NA
"201","2015-09-05 06:46:16-03","MNHN","RECOLNAT_MNHN_P","P04650610","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hassler, E.",NA,"1907","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04650610' target='other'> <mi>dwc_moreinfo</mi></a>","P04650610","P04650610_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10042",NA
"202","2017-05-12 14:25:39-03","MNHN","RECOLNAT_MNHN_P","P04650611","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hassler, E.",NA,"1907","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04650611' target='other'> <mi>dwc_moreinfo</mi></a>","P04650611","P04650611_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10042",NA
"203","2015-09-05 06:29:00-03","MNHN","RECOLNAT_MNHN_P","P04697523","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Renvoize, S.A.|Tur, N.|Wilmot-Deart, M.",NA,"1978","11","23",NA,"Argentina",NA,NA,"Chaco. Dept. San Fernando.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04697523' target='other'> <mi>dwc_moreinfo</mi></a>","P04697523","P04697523_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3587",NA
"204","2015-09-04 19:53:57-03","MNHN","RECOLNAT_MNHN_P","P05274687","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Sastre, C.",NA,"1976","4","16",NA,"Guyane française",NA,NA,"6km de Sinamary.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05274687' target='other'> <mi>dwc_moreinfo</mi></a>","P05274687","P05274687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4784",NA
"205","2015-09-04 19:53:57-03","MNHN","RECOLNAT_MNHN_P","P05274688","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Petitbon, J.",NA,"1969","5","1",NA,"Guyane française",NA,NA,"Environs de Kourou .",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05274688' target='other'> <mi>dwc_moreinfo</mi></a>","P05274688","P05274688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"134",NA
"206","2015-09-04 19:53:57-03","MNHN","RECOLNAT_MNHN_P","P05274689","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Jansen-Jacobs, M.J.|Raghoenandan, U.P.D.|Lilwah, R.|Vermeer, J.|Scheplitz, F.",NA,"1997","9","14",NA,"Guiana",NA,NA,"S Rupununi Savana, Wakadanawa Savanna.","-59.56667","2","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05274689' target='other'> <mi>dwc_moreinfo</mi></a>","P05274689","P05274689_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5511",NA
"207","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06605467","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen, T.M.",NA,"1973","1","3",NA,"Argentina",NA,NA,"Corrientes, Conception.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06605467' target='other'> <mi>dwc_moreinfo</mi></a>","P06605467","P06605467_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10272",NA
"208","2015-09-04 19:30:30-03","MNHN","RECOLNAT_MNHN_P","P06605468","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Delnatte, C.|Santamaria, C.L.",NA,"2009","2","24",NA,"Guyane française",NA,NA,"Route Nationale R.N.1 PK, 58, Région littorale. C^Çoté sud de la route. Lat.: 05°09´252 N Long.: 52°41´618W.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06605468' target='other'> <mi>dwc_moreinfo</mi></a>","P06605468","P06605468_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1690",NA
"209","2015-09-04 19:00:30-03","MNHN","RECOLNAT_MNHN_P","P06688033","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen, T.M.",NA,"1957","1","19",NA,"Argentina",NA,NA,"Campo Yaguá-Cuá, Dep. Berón de Astrada. Prov. Corrientes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06688033' target='other'> <mi>dwc_moreinfo</mi></a>","P06688033","P06688033_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4447",NA
"210","2015-11-03 13:57:57-02","MNHN","RECOLNAT_MNHN_P","P06698480","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Glaziou",NA,"1886","12","30",NA,"Brasil","Minas Gerais",NA,"Sitio an Ilheos.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06698480' target='other'> <mi>dwc_moreinfo</mi></a>","P06698480","P06698480_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15839",NA
"211","2015-09-04 19:08:25-03","MNHN","RECOLNAT_MNHN_P","P06698482","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Glaziou, A.",NA,NA,NA,NA,NA,"Brasil","São Paulo",NA,"Serra do Picú.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06698482' target='other'> <mi>dwc_moreinfo</mi></a>","P06698482","P06698482_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10328",NA
"212","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723143","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Hoff, M.|Cremers, G.",NA,"1989","5","26",NA,"Guyane française",NA,NA,"Savane Mamaribo, RN 1, Région Littorale 1 km à l´Est, sur la RN 1.","-53.36667","5.51667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723143' target='other'> <mi>dwc_moreinfo</mi></a>","P06723143","P06723143_01","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5597",NA
"213","2015-09-04 19:19:08-03","MNHN","RECOLNAT_MNHN_P","P06723144","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Prévost, M.F.",NA,"1984","5","8",NA,"Guyane française",NA,NA,"Entre Cayenne et Tonate, savane Mariva, ferme des Brunes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723144' target='other'> <mi>dwc_moreinfo</mi></a>","P06723144","P06723144_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1531",NA
"214","2015-09-04 19:19:08-03","MNHN","RECOLNAT_MNHN_P","P06723145","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Cremers, G.",NA,"1986","12","27",NA,"Guyane française",NA,NA,"Savane de Corossony, PK 111 de la route Cayenne-St Laurent.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723145' target='other'> <mi>dwc_moreinfo</mi></a>","P06723145","P06723145_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9572",NA
"215","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723147","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen, T.M.",NA,"1968","1","31",NA,"Argentina",NA,NA,"Estancia Fortin del Iberá.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723147' target='other'> <mi>dwc_moreinfo</mi></a>","P06723147","P06723147_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8755",NA
"216","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723148","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Jobert",NA,"1877","1","1",NA,"Brasil","Pará",NA,"Marajó.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723148' target='other'> <mi>dwc_moreinfo</mi></a>","P06723148","P06723148_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"165",NA
"217","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723150","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brasil","São Paulo",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723150' target='other'> <mi>dwc_moreinfo</mi></a>","P06723150","P06723150_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"119",NA
"218","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723151","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Martius",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723151' target='other'> <mi>dwc_moreinfo</mi></a>","P06723151","P06723151_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1251",NA
"219","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723152","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723152' target='other'> <mi>dwc_moreinfo</mi></a>","P06723152","P06723152_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723153","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen",NA,"1841","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723153' target='other'> <mi>dwc_moreinfo</mi></a>","P06723153","P06723153_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8",NA
"221","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723154","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723154' target='other'> <mi>dwc_moreinfo</mi></a>","P06723154","P06723154_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723155","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723155' target='other'> <mi>dwc_moreinfo</mi></a>","P06723155","P06723155_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723156","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen",NA,"1838","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723156' target='other'> <mi>dwc_moreinfo</mi></a>","P06723156","P06723156_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA
"224","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723161","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Krapovickas|Cristóbal",NA,"1964","3","23",NA,"Argentina",NA,NA,"Prov. Corrientes; Arroyo Miriñay.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723161' target='other'> <mi>dwc_moreinfo</mi></a>","P06723161","P06723161_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11287",NA
"225","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723162","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen, T.M.",NA,"1958","2","3",NA,"Argentina",NA,NA,"Santa Maria, Mburucuyá, Corrientes.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723162' target='other'> <mi>dwc_moreinfo</mi></a>","P06723162","P06723162_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4810",NA
"226","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723163","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723163' target='other'> <mi>dwc_moreinfo</mi></a>","P06723163","P06723163_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"91",NA
"227","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723164","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Krapovickas|Cristóbal",NA,"1964","3","26",NA,"Argentina",NA,NA,"Prov. Corrientes, Dto. Paso de los Libres. Ayo. Miriñay, ruta Mercedes-Paso de los Libres.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723164' target='other'> <mi>dwc_moreinfo</mi></a>","P06723164","P06723164_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11287",NA
"228","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723165","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Claussen, P.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723165' target='other'> <mi>dwc_moreinfo</mi></a>","P06723165","P06723165_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723166","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Lúnd",NA,"1835","2","1",NA,"Brasil",NA,NA,"Cachoeira do Campo.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723166' target='other'> <mi>dwc_moreinfo</mi></a>","P06723166","P06723166_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723167","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Riedel",NA,"1839","3","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723167' target='other'> <mi>dwc_moreinfo</mi></a>","P06723167","P06723167_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"74",NA
"231","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723169","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Riedel, L.",NA,"1824","1","1",NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723169' target='other'> <mi>dwc_moreinfo</mi></a>","P06723169","P06723169_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1326",NA
"232","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723170","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Glaziou",NA,"1894","9","27",NA,"Brasil","Goiás",NA,"Fazenda do Cocal, Porto Seguro.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723170' target='other'> <mi>dwc_moreinfo</mi></a>","P06723170","P06723170_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20730",NA
"233","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723172","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais",NA,"Ad Lagoa Santa.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723172' target='other'> <mi>dwc_moreinfo</mi></a>","P06723172","P06723172_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2015-09-04 19:16:06-03","MNHN","RECOLNAT_MNHN_P","P06723173","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Jansen-Jacobs, M.J.|Welle, B.J.H.|Gustafsson, C.|Andrew, R.|James, V.",NA,"1995","6","13",NA,"Guiana",NA,NA,"Rupununi, Mountain Point.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723173' target='other'> <mi>dwc_moreinfo</mi></a>","P06723173","P06723173_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4072",NA
"235","2015-09-04 19:16:07-03","MNHN","RECOLNAT_MNHN_P","P06723174","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr","Jansen-Jacobs, M.J.|Gopaul, D.|Welle, B.J.H.|James, V.",NA,"1991","2","6",NA,"Guiana",NA,NA,"Rupununi District, Kuyuwini Landing, Kuyuwini River.","-59.25","2.16667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723174' target='other'> <mi>dwc_moreinfo</mi></a>","P06723174","P06723174_01","200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2411",NA
"236","2015-09-04 19:16:07-03","MNHN","RECOLNAT_MNHN_P","P06723175","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Widgren",NA,"1845","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723175' target='other'> <mi>dwc_moreinfo</mi></a>","P06723175","P06723175_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2015-09-04 19:16:07-03","MNHN","RECOLNAT_MNHN_P","P06723176","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Weddell, H.A.",NA,"1843","11","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723176' target='other'> <mi>dwc_moreinfo</mi></a>","P06723176","P06723176_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1798",NA
"238","2015-09-04 19:16:07-03","MNHN","RECOLNAT_MNHN_P","P06723177","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Sello",NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723177' target='other'> <mi>dwc_moreinfo</mi></a>","P06723177","P06723177_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2015-09-04 19:16:07-03","MNHN","RECOLNAT_MNHN_P","P06723178","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Schinini, A.",NA,"1972","12","29",NA,"Paraguai",NA,NA,"Dep. Caaguazú, 22km al S de Caaguazú, Estan. Itá Carú.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723178' target='other'> <mi>dwc_moreinfo</mi></a>","P06723178","P06723178_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5771",NA
"240","2015-09-04 19:19:08-03","MNHN","RECOLNAT_MNHN_P","P06723182","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr",NA,NA,"1901","5","1",NA,"Guyane française",NA,NA,"Saint-Georges-de-l´Oyapock.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723182' target='other'> <mi>dwc_moreinfo</mi></a>","P06723182","P06723182_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2015-09-04 19:16:07-03","MNHN","RECOLNAT_MNHN_P","P06723183","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hassler, E.",NA,"1901","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723183' target='other'> <mi>dwc_moreinfo</mi></a>","P06723183","P06723183_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8180",NA
"242","2016-02-11 11:05:07-02","MNHN","RECOLNAT_MNHN_P","P06723184","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Hassler, E.",NA,"1901","1","1",NA,"Paraguai",NA,NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723184' target='other'> <mi>dwc_moreinfo</mi></a>","P06723184","P06723184_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8180",NA
"243","2015-09-04 19:19:51-03","MNHN","RECOLNAT_MNHN_P","P06723192","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.",NA,"Pedersen, T.M.",NA,"1969","11","27",NA,"Paraguai",NA,NA,"Dep. San Pedro, Distr. Lima Estancia Carumbe.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723192' target='other'> <mi>dwc_moreinfo</mi></a>","P06723192","P06723192_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9408",NA
"244","2015-09-04 19:19:51-03","MNHN","RECOLNAT_MNHN_P","P06723194","PreservedSpecimen",NA,NA,NA,"Malvaceae","Byttneria","scabra","Byttneria scabra","L.","Dorr",NA,NA,"1840","1","1",NA,"Guyane française",NA,NA,"Le Prieuré.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p06723194' target='other'> <mi>dwc_moreinfo</mi></a>","P06723194","P06723194_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
