"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","sex"
"1784","2020-09-12 05:00:02-03","US","US","3212129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. Vester","201","1991","1","20","South America - Neotropics","Colombia",NA,NA,NA,"US02941088",NA,"Myrtales","(Bonpl.) DC.",NA,"Amazônas",NA,"Amazonas, rio Caqueta, Araracuara camino al chorro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1785","2020-09-12 05:00:02-03","US","US","2427167","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. Buchtien","1039","1927","2",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02941047",NA,"Myrtales","(Bonpl.) DC.",NA,"La Paz",NA,"Región de Mapiri: San Carlos.",NA,NA,"US02941047_01","850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1786","2020-09-12 05:00:02-03","US","US","2639170","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"T. S. Santos",NA,"1970","4","9","South America - Neotropics","Brazil",NA,NA,NA,"US01917579",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia","Ilhéus","Castelo Novo - Uruçuca","-39.0494003295898","-14.7889003753662","US01917579_01 US01917579_02",NA,NA,"61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1787","2020-09-12 05:00:02-03","US","US","2916976","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. S. Bunting, A. Ferrer, N. Vásquez & et al.","6688","1979","1","20","South America - Neotropics","Venezuela",NA,NA,NA,"US02941009",NA,"Myrtales","(Bonpl.) DC.",NA,"Zulia",NA,"Edo. Zulia: Dtto. Colón: alrededores de Casigua: sector Las Cruces: unos 18-20 km al SSO del pueblo y hasta el pozo T-221.",NA,NA,NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1788","2020-09-12 05:00:02-03","US","US","3089427","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. C. P. Pinto & C. Schettini",NA,"1986","8","18","South America - Neotropics","Brazil",NA,NA,NA,"US01917569",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156","US01917569_01 US01917569_02",NA,NA,"26018","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1789","2020-09-12 05:00:02-03","US","US","3137074","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. T. Prance, B. W. Nelson, L. O. A. Teixeira, I. L. Amaral & et al.",NA,"1986","4","21","South America - Neotropics","Brazil",NA,NA,NA,"US01917548",NA,"Myrtales","(Bonpl.) DC.",NA,"Amazonas",NA,"Campo Amélia (Fazenda Belo Horizonta) entre igarapé Acajatuba e margem direita do rio Negro","-60.58","-3.03","US01917548_01 US01917548_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1790","2020-09-12 05:00:02-03","US","US","2916964","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"G. S. Bunting & L. Alfonzo G.","7285","1979","4","27","South America - Neotropics","Venezuela",NA,NA,NA,"US02941011",NA,"Myrtales","(Bonpl.) DC.",NA,"Zulia",NA,"Edo. Zulia: Dtto. Colón: alrededores de Casigua El Cubo: sector Las Cruces, en cerro El Mirador, a lo largo de la vía antigua entre El Carmelo y Estación Concordia, al sur del Pozo T-221, trayecto de aprox. 4.",NA,NA,NA,"350","450",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1791","2020-09-12 05:00:02-03","US","US","3619428","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Cuatrecasas","8882-B","1940","3","30","South America - Neotropics","Colombia",NA,NA,NA,"US01233433",NA,"Myrtales","(Bonpl.) DC.",NA,"Caquetá",NA,"Florencia, Cerros con Bosque en Buenavista.",NA,NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1792","2020-09-12 05:00:02-03","US","US","1852310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. Dugand & R. Jaramillo","2910","1941","2","22","South America - Neotropics","Colombia",NA,NA,NA,"US02941097",NA,"Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Intendencia del Meta; Llanos orientales: selva higrófila del caño de Quenane.",NA,NA,"US02941097_01","400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1793","2020-09-12 05:00:02-03","US","US","3576723","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"W. A. Díaz & S. Elcoro","1581","1993","7",NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US01206884",NA,"Myrtales","(Bonpl.) DC.","Sanoja-Angel, E.","Bolívar","Gran Sabana","Zona Minera El Polaco","-61.43","4.53",NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1794","2020-09-12 05:00:02-03","US","US","3527848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"K. M. Redden, C. Perry, P. Benjamin, D. Singh, C. Wilkie & C. E. Hinchliff","4490","2006","10","1","South America - Neotropics","Guyana",NA,NA,NA,"US00963668",NA,"Myrtales","(Bonpl.) DC.","Michelangeli, F. A.","Cuyuni-Mazaruni",NA,"Isseneru Village","-60.3781","6.37539","US00963668_01","89",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1795","2020-09-12 05:00:02-03","US","US","2615704","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Teran & M. López Figueiras","1045","1970","10","6","South America - Neotropics","Venezuela",NA,NA,NA,"US02941023",NA,"Myrtales","(Bonpl.) DC.",NA,"Trujillo",NA,"Orillas de la carretera entre Loma de Bonilla y La Unión, distrito Carache, estado Trujillo.",NA,NA,NA,"1350","1470",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1796","2020-09-12 05:00:02-03","US","US","3230793","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Hernández","373","1987","1","31","South America - Neotropics","Venezuela",NA,NA,NA,"US00750544",NA,"Myrtales","(Bonpl.) DC.","Wurdack, J. J., (US), US (UNITED STATES)","Bolívar",NA,"Mun. Gran Sabana, Río Taren","-61","5.01","US00750544_01","840",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1797","2020-09-12 05:00:02-03","US","US","2863862","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"D. R. Simpson & J. Schunke Vigo","699","1968","2","24","South America - Neotropics","Peru",NA,NA,NA,"US02941067",NA,"Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Dpto. Loreto: Prov. Maynas. Dtto. Alto Nanay. In second growth forest, near Santa Maria de Nanay.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1798","2020-09-12 05:00:02-03","US","US","2968281","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. A. Mori & J. J. Pipoly","15622","1983","4","14","South America - Neotropics","French Guiana",NA,NA,NA,"US00611554",NA,"Myrtales","(Bonpl.) DC.","Wurdack, J. J., (US), US (UNITED STATES)",NA,NA,"Saül, by water resevoir","-53.2","3.61",NA,"200","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1799","2020-09-12 05:00:02-03","US","US","2047593","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"S. G. Smith","1281","1950","7","28","South America - Neotropics","Colombia",NA,NA,NA,"US02941100",NA,"Myrtales","(Bonpl.) DC.",NA,"Tolima",NA,"West of Chaparral ca. 2 km.; Cordillera Central. Depto. Tolima.",NA,NA,NA,"880",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1800","2020-09-12 05:00:02-03","US","US","3247549","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. M. Carvalho",NA,"1992","10","25","South America - Neotropics","Brazil",NA,NA,NA,"US01917534",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia","Ilhéus","Ilhéus-Olivença. Mata de restinga nos arredores da Estação Hidromineral da Tororomba","-39.0494003295898","-14.7889003753662","US01917534_01 US01917534_02",NA,NA,"61245","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1801","2020-09-12 05:00:02-03","US","US","2593408A","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Teran","2820","1965","12","12","South America - Neotropics","Venezuela",NA,NA,NA,"US02941021",NA,"Myrtales","(Bonpl.) DC.",NA,"Sucre",NA,"Entre el caserío Monagas y la población de Cocollar, Municipio Cocollar, Distrito Montes, Estado Sucre.",NA,NA,"US02941021_01","1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1802","2020-09-12 05:00:02-03","US","US","987597","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"H. F. Pittier","7513","1917","10","19","South America - Neotropics","Venezuela",NA,NA,NA,"US02941017",NA,"Myrtales","(Bonpl.) DC.",NA,"Miranda",NA,"State of Miranda. Los Teques, in German plantations (Parque de los Bárbaros).",NA,NA,NA,"1400","1500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1803","2020-09-12 05:00:02-03","US","US","2773312","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Rimachi Y.","965","1974","4","2","South America - Neotropics","Peru",NA,NA,NA,"US02941061",NA,"Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Departmento of Loreto. Maynas: Dtto. Iquitos. Carretera de Astoria, Rio Nanay ca 8 km below Bella-vista.",NA,NA,"US02941061_01","140",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1804","2020-09-12 05:00:02-03","US","US","2459321","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. P. Belém",NA,"1965","8","30","South America - Neotropics","Brazil",NA,NA,NA,"US01917572",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia",NA,"Margem da Rodovia Itabuna - Ilhéus",NA,NA,"US01917572_01 US01917572_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1805","2020-09-12 05:00:02-03","US","US","USw18276","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"F. Woytkowski","5869",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Myrtales","(Bonpl.) DC.",NA,"San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1806","2020-09-12 05:00:02-03","US","US","USw10059","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Ll. Williams","1616",NA,NA,NA,"South America - Neotropics","Peru",NA,NA,NA,NA,NA,"Myrtales","(Bonpl.) DC.",NA,"San Martín","Mariscal Cáceres","Rio Huallaga, margen Derecha del; Balsa Probana; dtto. Tocache Nuevo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1807","2020-09-12 05:00:02-03","US","US","2427177","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. Buchtien","1134","1927","2",NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02941046",NA,"Myrtales","(Bonpl.) DC.",NA,"La Paz",NA,"Region de Mapiri: San Carlos.",NA,NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1808","2020-09-12 05:00:02-03","US","US","2992245","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. Øllgaard, E. Asanza C., J. Brandbyge, S. Roth & C. Sperling","35429","1980","7","28","South America - Neotropics","Ecuador",NA,NA,NA,"US02941058",NA,"Myrtales","(Bonpl.) DC.",NA,"Pastaza",NA,"Prov. Pastaza: Montalvo, on the Río Bobonaza.","-76.97","-2.08",NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1809","2020-09-12 05:00:02-03","US","US","2370285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"L. Uribe","3753","1961","6","28","South America - Neotropics","Colombia",NA,NA,NA,"US02941087",NA,"Myrtales","(Bonpl.) DC.",NA,"Casanare",NA,"Casanare: Tauramena, quebrada Tauramenera, al occidente de la población.",NA,NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1810","2020-09-12 05:00:02-03","US","US","1709859","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"O. L. Haught","6054","1947","8","11","South America - Neotropics","Colombia",NA,NA,NA,"US02941104",NA,"Myrtales","(Bonpl.) DC.",NA,"Cundinamarca",NA,"Department of Cundinamarca. Pacho-Paime Highway.",NA,NA,"US02941104_01","1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1811","2020-09-12 05:00:02-03","US","US","2959594","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. M. Carvalho, S. Vinha & E. Silva",NA,"1982","4","19","South America - Neotropics","Brazil",NA,NA,NA,"US01917541",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia","Porto Seguro","Estação Ecológica Pau-Brasil. CEPLAC","-39.0647010803223","-16.4496994018555","US01917541_01 US01917541_02",NA,NA,"68835","auto",NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1812","2020-09-12 05:00:02-03","US","US","1986071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Cárdenas","4176",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02941050",NA,"Myrtales","(Bonpl.) DC.",NA,"Beni",NA,"Riberalta - Beni.",NA,NA,NA,"300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1813","2020-09-12 05:00:02-03","US","US","3081083","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"B. Nelson, L. O. A. Teixeira & M. N. Paula",NA,"1985","8","18","South America - Neotropics","Brazil",NA,NA,NA,"US01917546",NA,"Myrtales","(Bonpl.) DC.",NA,"Amazonas",NA,"Rio Negro, margem direita, 50 km acima de Manaus. Campo Amélia (Faz. Belo Horizonte)","-60.58","-3.03","US01917546_01 US01917546_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1814","2020-09-12 05:00:02-03","US","US","2686476","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. J. Wurdack, M. L. Wurdack, M. López Figueiras, L. E. Ruíz-Terán & S. S. Tillett","2815","1972","11","29","South America - Neotropics","Venezuela",NA,NA,NA,"US02941022",NA,"Myrtales","(Bonpl.) DC.",NA,"Tachira",NA,"Estado Táchira. Rainforest edge between Quebrada La Chacona and La Fría, Carretera Panamericana south of La Fría, Distr. Ayacucho.",NA,NA,NA,"675",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1815","2020-09-12 05:00:02-03","US","US","3227129","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Nee","40784","1991","6","3","South America - Neotropics","Bolivia",NA,NA,NA,"US02941037",NA,"Myrtales","(Bonpl.) DC.",NA,"Santa Cruz",NA,"Depto. Santa Cruz, Prov. Florida, highway from Samaipata to Santa Cruz, 3 km. (by air) NE of Estancia Cuevas. Brushy slopes above Río Cuevas.","-63.72","-18.18",NA,"1400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1816","2020-09-12 05:00:02-03","US","US","1691552","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Bequaert","6","1936","7","12","South America - Neotropics","Colombia",NA,NA,NA,"US02941101",NA,"Myrtales","(Bonpl.) DC.",NA,"Boyacá",NA,"Muzo, Dept. Boyacá.",NA,NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1817","2020-09-12 05:00:02-03","US","US","2904569","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"F. Encarnación","933","1976","8","23","South America - Neotropics","Peru",NA,NA,NA,"US02941059",NA,"Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Dpto. Loreto, Prov. Maynas. Carretera a Quistococha cerca al Fundo El Bijao, a 5 km de Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1818","2020-09-12 05:00:02-03","US","US","3300052","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"M. Lewis","39727","1991","9","4","South America - Neotropics","Bolivia",NA,NA,NA,"US02941052",NA,"Myrtales","(Bonpl.) DC.",NA,"La Paz",NA,"La Paz: Inquisivi Province. Río Ocsalla-- Along the Río Ocsalla between the Aquilani-Choquetanga trail crossing and 1 km down river from its junction with the Río Janko Kalani. 10 km N of Choquetanga.","-67.28","-16.75",NA,"3300","3350",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1819","2020-09-12 05:00:02-03","US","US","2771501","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. H. Gentry & L. Forero","15342","1975","7","23","South America - Neotropics","Colombia",NA,NA,NA,"US02941078",NA,"Myrtales","(Bonpl.) DC.",NA,"Santander",NA,"Dept. Santander. 10 km S of Socorro, secondary forest beside road.",NA,NA,NA,"1600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1820","2020-09-12 05:00:02-03","US","US","2966722","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. H. Kirkbride, M. L. Meirelles & S. Carvalho",NA,"1980","2","5","South America - Neotropics","Brazil",NA,NA,NA,"US01917568",NA,"Myrtales","(Bonpl.) DC.",NA,"Goiás",NA,"Na Fazenda das Esmeraldas, perto do Corrêgo Paciência e GO 164. Ca. 6 km Nordeste de Goiás Velho","-50.12","-15.9","US01917568_01 US01917568_02","560",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1821","2020-09-12 05:00:02-03","US","US","3282630","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"W. Meier & K. Walther-Weisbeck","2577","1992","8","10","South America - Neotropics","Venezuela",NA,NA,NA,"US02941000",NA,"Myrtales","(Bonpl.) DC.",NA,"Carabobo",NA,"Estado Carabobo: Hacienda La Calceta: 5 km al norte de Bejuma: a lo largo de la carretera que sigue a la fila.","-68.23","10.225",NA,"850","1000",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1822","2020-09-12 05:00:02-03","US","US","3401978","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"A. Licata & S. M. Niño","888","1994","12","14","South America - Neotropics","Venezuela",NA,NA,NA,"US02940997",NA,"Myrtales","(Bonpl.) DC.",NA,"Trujillo",NA,"Edo. Trujillo. Municipio Trujillo. Vía Monay; La Vega del Corozal, Quebrada Betico.","-70.4883","9.4392",NA,"400",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1823","2020-09-12 05:00:02-03","US","US","3696134","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"W. Meier & N. Flauger","11766","2005","9","3","South America - Neotropics","Venezuela",NA,NA,NA,"US02940995",NA,"Myrtales","(Bonpl.) DC.",NA,"Carabobo",NA,"Estado: Carabobo: Municipio Montalbán. Cordillera de la Costa: noroeste de Bejuma: al oeste carretera Bejuma - Canoabo: Cerro Marquero.","-68.28","10.25","US02940995_01","900","1200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1824","2020-09-12 05:00:02-03","US","US","1797106","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Cuatrecasas","8837","1940","3","29","South America - Neotropics","Colombia",NA,NA,NA,"US01233430",NA,"Myrtales","(Bonpl.) DC.",NA,"Caquetá",NA,"Florencia.",NA,NA,NA,"400","400",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1825","2020-09-12 05:00:02-03","US","US","3713308","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. Revilla","2407","1977","2","25","South America - Neotropics","Peru",NA,NA,NA,"US02941055",NA,"Myrtales","(Bonpl.) DC.",NA,"Loreto",NA,"Provincia: Maynas. Granja Militar, cerca a Quistococha, margen derecha a 4 km., vicinity of Iquitos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1826","2020-09-12 05:00:02-03","US","US","1483214","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"Bro. Apollinaire","s.n.","1928","12",NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02941096",NA,"Myrtales","(Bonpl.) DC.",NA,"Meta",NA,"Villavicencio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1827","2020-09-12 05:00:02-03","US","US","2371092","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"J. A. Steyermark","89729","1961","10","17","South America - Neotropics","Venezuela",NA,NA,NA,"US02941025",NA,"Myrtales","(Bonpl.) DC.",NA,"Aragua",NA,"Estado Aragua: Parque Nacional Henry Pittier: rich forest on southwest-facing side of mountain, bordering quebrada above Guamitas, along trail between Guamitas and La Mesa.",NA,NA,"US02941025_01","950","1150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1828","2020-09-12 05:00:02-03","US","US","1358987","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. P. Killip & A. C. Smith","24627","1929","6","8","South America - Neotropics","Peru",NA,NA,NA,"US02941064",NA,"Myrtales","(Bonpl.) DC.",NA,"Junín",NA,"Dept. Junín: Schunke Hacienda, above San Ramón.",NA,NA,"US02941064_01","1400","1700",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1829","2020-09-12 05:00:02-03","US","US","1056889","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"E. Tejera","35","1919",NA,NA,"South America - Neotropics","Venezuela",NA,NA,NA,"US02940998",NA,"Myrtales","(Bonpl.) DC.",NA,"Zulia",NA,"Vicinity of Perijá, State of Zulia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"1830","2020-09-12 05:00:02-03","US","US","2918238","PreservedSpecimen","Plantae","Melastomataceae","Miconia","minutiflora","Miconia minutiflora",NA,"R. M. Harley, G. L. Bromley, S. C. Sant' Ana, J. Hage & E. B. Santos",NA,"1980","5","17","South America - Neotropics","Brazil",NA,NA,NA,"US01917542",NA,"Myrtales","(Bonpl.) DC.",NA,"Bahia",NA,"Coastal zone. Ca. 11 km North from turning to Maraú along the road to Campinho","-38.92","-14.02","US01917542_01 US01917542_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
