"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","01021665","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin","5829","1964","08","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106239' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021665","Magnoliophyta","Proteales","(Pohl) Engl.","Distrito Federal","Parque Municipal do Gama, ca. 20 km S of Brasília.","-48.0638","-16.01719","NY01021665_01","H. O. Sleumer","700","1000","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","645286","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","A. M. Amorim","1405","1993","11","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280852' target='other'> <mi>dwc_moreinfo</mi></a>","NY00645286","Magnoliophyta","Proteales","(Pohl) Engl.","Bahia","Reserva Biológica do Mico-leão (IBAMA). Entrada no km 46 da Rod. BA-001 Ilhéus/Una","-39.08","-15.15","NY00645286_01","G. T. Prance",NA,NA,"Una",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","626239","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","L. Riedel","2738","1834","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280856' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626239","Magnoliophyta","Proteales","(Pohl) Engl.","Espírito Santo","Pr. Alegres","-41.5331","-20.7636","NY00626239_01","V. Plana",NA,NA,"Alegre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2016-09-30 01:22:00-03","NY","NYBG","1144694","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","E. P. Heringer","18063","1980","08","12","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297971' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144694","Magnoliophyta","Proteales",NA,"Goiás",NA,"-47.9503","-16.2528","NY01144694_01","V. Plana",NA,NA,"Luziânia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","626406","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. T. Prance","22813","1974","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626406","Magnoliophyta","Proteales","(Pohl) Engl.","Amazonas","BR 319, km 150, Manaus-Porto Velho road, 4km south of Igapó-açu.","-61.2781","-4.6769","NY00626406_01","V. Plana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2016-09-29 23:06:00-03","NY","NYBG","01021647","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","G. C. G. Argent","6442","1967","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1105725' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021647","Magnoliophyta","Proteales",NA,"Mato Grosso","c. 6 km S of Xavantina near R & A transect","-52.23","-14.63","NY01021647_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","626243","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","S. Lenormand","777","1867",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=280854' target='other'> <mi>dwc_moreinfo</mi></a>","NY00626243","Magnoliophyta","Proteales","(Pohl) Engl.","São Paulo","Et Minarum prope Villa Franca, Serra do Cipó.",NA,NA,"NY00626243_01","V. Plana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2016-09-29 23:16:00-03","NY","NYBG","01021820","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","R. de Lemos Fróes","11950","1940","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1117916' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021820","Magnoliophyta","Proteales",NA,"Maranhão","Assutina - Carutapera",NA,NA,"NY01021820_01","V. Plana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2016-09-29 23:17:00-03","NY","NYBG","01021829","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","M. Aparecida da Silva","3422","1997","10","16","South America","Brazil","separate fruit",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1118111' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021829","Magnoliophyta","Proteales",NA,"Minas Gerais","Parque Nacional Grande Sertão Veredas. Cabeceira do rio Preto. Vereda do Veado.","-45.9206","-15.4056","NY01021829_01",NA,"830","830","Formoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2016-09-30 01:22:00-03","NY","NYBG","1144689","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","E. P. Heringer","1696","1979","07","02","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1297956' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144689","Magnoliophyta","Proteales",NA,"Distrito Federal","Bacia do Rio ão Bartolomeu.",NA,NA,"NY01144689_01","V. Plana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-29 23:06:00-03","NY","NYBG","01021680","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","J. F. Ramos","R. & S.185","1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106172' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021680","Magnoliophyta","Proteales",NA,"Mato Grosso","Collected near the base camp of the expedition (c. 270 km N of Xavantina)","-51.87","-12.9","NY01021680_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2016-09-29 23:44:00-03","NY","NYBG","01022835","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","P. C. M. Ramos","89","1990","10","17","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1162104' target='other'> <mi>dwc_moreinfo</mi></a>","NY01022835","Magnoliophyta","Proteales",NA,"Distrito Federal","Parque Nacional Brasília. Interior Mata do Bananal","-47.93","-15.88","NY01022835_01",NA,"1020","1250","Brasília",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01021667","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","H. S. Irwin","9300","1965","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1106248' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021667","Magnoliophyta","Proteales","(Pohl) Engl.","Goiás","Chapada dos Veadeiros, ca. 12 km N.W. of Alto Paraíso de Goiás (formerly Veadeiros).","-47.59528","-14.04001","NY01021667_01","H. O. Sleumer","1200","1200","Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-01-28 13:11:30-03","MCN-PUC-MINAS","HPUC-MG","ANG4268","S","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","V.F.Paiva et al.",NA,NA,NA,NA,NA,"Brasil",NA,NA,"Árvore com aproximadamente 4,5 m de altura. Botões florais joves verde-ferrugíneos. Doação do Jardim Botânico de Brasília.",NA,NA,NA,NA,"Distrito Federal","EEJJB, mata próxima ao poção, atrás da QI19 do Lago Sul.","-47.9296989440918","-15.7797002792358",NA,"Mariana Oliveira e V.F.Paiva",NA,NA,"Brasília","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:47:18-03","EAO","IAN","142083","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, RM; Souza, RR","10108","1968","09","18","Southern America","Brasil",NA,NA,"Small tree to 5m, leaglets papary.","IAN142083","Dicotiledônea",NA,"(Pohl) Engl.","Mato Grosso","4km E of base camp gallery forest.","-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,"-51.766667","-12.816667",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:47:18-03","EAO","IAN","129235","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin, HS; Soderstrom, TR","5829","1964","08","31","Southern America","Brasil",NA,NA,"Tree 6m x 8cm; flowers yellow.","IAN129235","Dicotiledônea",NA,"(Pohl) Engl.","Distrito Federal","Gallery forest, Parque Municipal do Gama, ca. 20km S of Brasília. Only 1 seen.",NA,NA,NA,"Sleumer, HO",NA,NA,NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA
"62","2021-03-30 12:47:18-03","EAO","IAN","129269","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin, HS; Soderstrom, TR","6360","1964","09","26","Southern America","Brasil",NA,NA,"Tree 6m x 15cm; flowers orange. Immature fruit green.","IAN129269","Dicotiledônea",NA,"(Pohl) Engl.","Mato Grosso","Cerrado, ca. 2km N of Xavantina. Occasional.",NA,NA,NA,"Sleumer, HO","400","400",NA,NA,NA,NA,NA,"1967",NA,NA,NA,NA,NA,NA,NA
"63","2021-03-30 12:47:18-03","EAO","IAN","145246","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Richards, PW","6589","1968","08","05","Southern America","Brasil",NA,NA,"Tree c. 9m high, c. 20cms diam. Bark smooth, splash: bark red-brown, wood pale straw with very characteristic lacunae; flowers yellowish-green. Scented.","IAN145246","Dicotiledônea",NA,"(Pohl) Engl.","Mato Grosso","Base Camp gallery. At margin of brejo (swampy gallery forest).",NA,NA,NA,NA,NA,NA,"Xavantina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-30 12:47:18-03","EAO","IAN","145582","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ribeiro, BGS","595","1975","01","23","Southern America","Brasil",NA,NA,"Árvore de 16m de altura e 35cm de diâmetro; flor creme.","IAN145582","Dicotiledônea",NA,"(Pohl) Engl.","Roraima","Serra Surucucú.","-59.254167","0.737222",NA,"Marinho, LR",NA,NA,NA,NA,NA,"-59.254167","0.737222","1981","07",NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:47:18-03","EAO","IAN","145994","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Rosa, NA","280","1975","01","23","Southern America","Brasil",NA,NA,"Árvore de 11m e 80cm de circunferência; cálice amarelo, estigma verde.","IAN145994","Dicotiledônea",NA,"(Pohl) Engl.","Roraima","Sub-base Surucucú, terreno úmido.","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:47:18-03","EAO","IAN","155891","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Silva, MG da; Maria, J","3261","1977","07","03","Southern America","Brasil",NA,NA,"Árvore de 10-35cm de diâmetro; flor amarelada, perfumada.","IAN155891","Dicotiledônea",NA,"(Pohl) Engl.","Mato Grosso","Rio Juruena, beira do rio. Mata do barranco do rio.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:47:18-03","EAO","IAN","157613","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Harley, RM","10479","1968","09","05","Southern America","Brasil",NA,NA,"Tree to 13m. Leaves very leathery, dark green above. Fruit shine green unripe.","IAN157613","Dicotiledônea",NA,"(Pohl) Engl.","Mato Grosso","C. 12km south west of base camp.In cerrado/campo border.",NA,NA,NA,"Nascimento, MP do",NA,NA,NA,NA,NA,NA,NA,"2009","01","13",NA,NA,NA,NA,NA
"68","2021-04-08 17:43:25-03","EAO","IAN","XILO3642","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Ribeiro, BGS","595","1975","01","23","Southern America","Brasil",NA,NA,"Árvore de 16m de altura e 35cm de diâmetro; flor creme.","IANXILO3642","Dicotiledônea",NA,"(Pohl) Engl.","Roraima","Serra Surucucú.","-59.254167","0.737222",NA,"Marinho, LR",NA,NA,NA,NA,NA,"-59.254167","0.737222","1981","07",NA,NA,NA,NA,NA,NA
"69","2021-04-08 17:43:25-03","EAO","IAN","XILO3643","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Rosa, NA","280","1975","01","23","Southern America","Brasil",NA,NA,"Árvore de 11m e 80cm de circunferência; cálice amarelo, estigma verde.","IANXILO3643","Dicotiledônea",NA,"(Pohl) Engl.","Roraima","Sub-base Surucucú, terreno úmido.","-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,"-59.254167","0.737222",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-30 12:47:18-03","EAO","IAN","197939","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Catarino, L; Freitas, JC","2755","2018","08","28","Southern America","Brasil",NA,NA,"Árvore até 10m, com folhas compostas paripinadas e inflorescências espiciformes com flores amarelas.; Cerrado aberto, no topo da Caverna das Andorinhas.","IAN197939","Dicotiledônea",NA,"(Pohl) Engl.","Pará","Parque Estadual da Serra dos Martírios-Andorinhas / APA Araguaia.","-48.902528","-6.469722",NA,NA,NA,NA,"São Geraldo do Araguaia",NA,NA,"-48.902528","-6.469722",NA,NA,NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:23:13-03","UFBA","ALCB","115840","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Miranda, L; Soares, ACA; Oliveira, M; Chacon, RG","5","2012","08","07","Southern America","Brasil",NA,NA,"frutos imaturos verdes.","ALCB021208","Dicotyledon",NA,"(Pohl) Engl.","Distrito Federal","EEJBB- Área de lazer, borda do córrego cabeça de veado, acima da cachoeira.",NA,NA,"ALCB021208","Oliveira, MS",NA,NA,"Lagoa Sul",NA,NA,NA,NA,"2012","08",NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638914","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Duarte AP",NA,"1965","10","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638914 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638914",NA,"Proteales","(Pohl) Engl.",NA,"Goiás-Chapada dos Veadeiros.",NA,NA,"NL-L1638914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1076972","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1076972 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1076972",NA,"Proteales","(Pohl) Engl.","Amazonas","municip. Humayta near Tres Casas",NA,NA,"NL-L1076972",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw7647",NA,NA,NA
"74","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1076973","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Krukoff BA",NA,"1934","09","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1076973 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1076973",NA,"Proteales","(Pohl) Engl.","Amazonas","municip. Humayta near Tres Casas",NA,NA,"NL-L1076973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0055231 | Uw 7647",NA,NA,NA
"75","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638866","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin HS; Souza R; Reis dos Santos R",NA,"1965","08","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638866 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638866",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Planalto do Brasil, Serra do Rio Preto, Estado do Goriás. Gallery forest. Chapada da Contagem, ca. 20 km E. of Brasília.","-47","-16","NL-L1638866",NA,NA,NA,NA,NA,NA,"-47.0","-16.0",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638867","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","08","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638867 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638867",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Belém-Brasília-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia, Brasíl. In cerrados 1-10 km west of Alto Araguaia, along watershed between Amazonas and Rio Paraguaya, Mato Grosso. Brasilia-Acre Highway.",NA,NA,"NL-L1638867",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638868","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","08","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638868 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638868",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Belém-Brasília-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia, Brasíl. Along edge of Rio Torto, Brasilia.",NA,NA,"NL-L1638868",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638869","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","09","26","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638869 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638869",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Belém-Brasília-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia, Brasíl. In gallery forest, 370 km west of Cuiaba, Mato Grosso.",NA,NA,"NL-L1638869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638870","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin HS; Souza R; Reis dos Santos R",NA,"1965","09","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638870 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638870",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Planalto do Brasil, Distrito Federal. Gallery. Gallery forest and adjacent burned-over cerrado, Córrego Urubu, wet slopes of Chapada da Contagem, ca. 10 km E. of Brasília, D.F.",NA,NA,"NL-L1638870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638871","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","08","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638871 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638871",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Belém-Brasília-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia, Brasíl. Along edge of Rio Torto, Brasilia.",NA,NA,"NL-L1638871",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638872","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Maguire B; Pires JM; Maguire CK; Silva NT",NA,"1963","08","24","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638872 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638872",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Belém-Brasília-Acre Highways. Estados Pará, Goiás, Mato Grosso, Terr. Rondónia, Brasíl. In cerrados 1-10 km west of Alto Araguaia, along watershed between Amazonas and Rio Paraguaya, Mato Grosso. Brasilia-Acre Highway.",NA,NA,"NL-L1638872",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"82","2020-02-08 10:21:14-03","NBC","NL-BOTANY","L.1638873","PreservedSpecimen","Plantae","Proteaceae","Euplassa","inaequalis","Euplassa inaequalis","Irwin HS; Soderstrom TR",NA,"1964","10","01","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1638873 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1638873",NA,"Proteales","(Pohl) Engl.",NA,"Plants of the Planalto do Brasil. Vicinity of Garapú, Mato Grosso. Savanna ''island'', ca. 1km N.E. of Garapú.","-52.566667","-13.2","NL-L1638873",NA,NA,NA,NA,NA,NA,"-52.566667","-13.2",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
