"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber","sex"
"477","2019-11-01 14:58:47-03","UnB","UB","141105","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Hatschbach, G","Cordeiro, J","1215","1995","04","19","Southern America","Brasil","Paraná ","Adrianópolis","Capelinha","-48.9911003112793","-24.6571998596191",NA,NA,NA,"Árvore 5m.; Mata pluvial",NA,NA,NA,NA,NA,"1995",NA,NA,"49901","auto",NA,NA,NA,NA,NA,NA
"478","2019-10-03 10:03:40-03","UFSCar","SORO","5290","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. Ex Benth.",NA,"Gandolfi, S.; Coletti Jr, R.; Cruz, A.T.",NA,"1992","05","27",NA,"Brasil","São Paulo","São Pedro","Cachoeira da Peroba. Floresta mesófila semidecidua de Enconsta que recobre a frente de um trecho de cuesta basáltica.","-47.938889","-22.5375",NA,NA,NA,"Árvore de 10 m de alt., fruto, beira do rio abaixo da terceira cachoeira, saindo para o pasto.",NA,NA,NA,"47°56'20W","22°32'15S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"479","2019-10-03 10:03:40-03","UFSCar","SORO","4131","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Benth.",NA,NA,"1","2008","03","13",NA,"Brasil","São Paulo","Iperó","Flona de Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA
"480","2019-10-03 10:03:40-03","UFSCar","SORO","2185","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,NA,"217","2009","02","12",NA,"Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA
"481","2019-10-03 10:03:40-03","UFSCar","SORO","5252","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. Ex Benth.",NA,NA,"20","2013","06","15",NA,"Brasil","São Paulo","Iperó","Floresta Nacional do Ipanema, trilha Afonso Sardinha.","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA
"482","2019-05-06 11:57:33-03","UFU","HUFU","3923","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.",NA,"Roberto, W.; et al.","13","1993","01","28",NA,"Brasil","Minas Gerais","Uberlândia","Parque do Sabiá","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Árvore, ca. 5,0 m. Cálice verde, corola amarela, folha pilosa, bicolor, presença de fruto.; Borda de mata de galeria.","HUFU00007908","HUFU00007908",NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA
"483","2019-05-06 11:57:33-03","UFU","HUFU","4328","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillem. ex Benth.","Pickel.","Cunha, M.A.","s.n.","1955","04","24",NA,"Brasil","São Paulo","São Paulo","Horto Florestal, Arboreto do almoxerifado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"HUFU00007907","HUFU00007907",NA,NA,NA,"1955",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"484","2021-03-04 15:43:08-03","IF","SPSF","29924","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"J.R.Guillaumon",NA,"2002","01","27","América do Sul","Brasil","SP","Vinhedo","Condomínio Estâcia Marambaia","-46.9700012207031","-23.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"485","2021-03-04 15:43:08-03","IF","SPSF","04624","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"O.Vecchi","181",NA,NA,NA,"América do Sul","Brasil","SP","Loreto",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"486","2021-03-04 15:43:08-03","IF","SPSF","39229","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","J.B.Baitello","J.B.Baitello & C.R.Lima & R.Cielo-Filho","1992","2008","01","30","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.773333","-23.51","610","610",NA,"COLETA: Flores amarelas.; GEOGRAFIA: Palmital.;",NA,NA,NA,NA,NA,"2008","01","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"487","2021-03-04 15:43:08-03","IF","SPSF","39296","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","G.A.D.C. Franco","F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.B.Santos","972","2007","11","21","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761389","-23.454167","925","925",NA,"COLETA: Árvore, 16m. Botões verdes, pétalas amarelas.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,NA,NA,NA,"2007","12","20",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"488","2021-03-04 15:43:08-03","IF","SPSF","50245","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","D.Volet","P.Orlandini et al.","142","2015","07","03","América do Sul","Brasil","SP","Piracicaba","Estação Experimental de Ibicatu","-47.823889","-22.778333",NA,NA,NA,"COLETA: Árvore; GEOGRAFIA: Floresta Estacional Semidecidual, próximo a área de agropecuária;",NA,NA,NA,NA,NA,"2015","07","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"489","2021-03-04 15:43:08-03","IF","SPSF","08550","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"L.M.A.G.Garrido",NA,"1984","02","10","América do Sul","Brasil","BA","Una","Estação Experimental Lemos Maia","-39.0752983093262","-15.2932996749878",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"36070","auto","Magnoliopsida",NA,NA,NA,NA,NA
"490","2021-03-04 15:43:08-03","IF","SPSF","19649","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"J.Cordeiro","1215","1995","04","19","América do Sul","Brasil","PR","Adrianópolis","Capelinha","-48.9911003112793","-24.6571998596191",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"49901","auto","Magnoliopsida",NA,NA,NA,NA,NA
"491","2021-03-04 15:43:08-03","IF","SPSF","16155","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"G. Hatschbach & R.Kummrow","57109","1992","06","24","América do Sul","Brasil","PR","Cerro Azul","Mato Preto","-49.261100769043","-24.823600769043",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"32006","auto","Magnoliopsida",NA,NA,NA,NA,NA
"492","2021-03-04 15:43:08-03","IF","SPSF","14465","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"M.K.Itoman","16","1991","02","19","América do Sul","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"29186","auto","Magnoliopsida",NA,NA,NA,NA,NA
"493","2021-03-04 15:43:08-03","IF","SPSF","15490","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","E.Kampf","B.Essoe","209","1990","02","17","América do Sul","Brasil","SP","Piracicaba","Parque ESALQ","-47.6399993896484","-22.7199993133545",NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Árvore 7-8m alttura; frutos samaróides com projeções apiculares na região da semente.&nf;Nome popular: araribá; GEOGRAFIA: EX-ESA;",NA,NA,NA,NA,NA,"1990","08","16","44778","auto","Magnoliopsida",NA,NA,NA,NA,NA
"494","2021-03-04 15:43:08-03","IF","SPSF","08245","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"B.Costa",NA,"1952","02","29","América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"495","2021-03-04 15:43:08-03","IF","SPSF","04521","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"M.A. Cunha",NA,NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"496","2021-03-04 15:43:08-03","IF","SPSF","01078","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"A. Rodrigues",NA,"1945","04","12","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"497","2021-03-04 15:43:08-03","IF","SPSF","00124","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"M.Koscinski",NA,"1935","03","10","América do Sul","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"498","2021-03-04 15:43:08-03","IF","SPSF","09062","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,NA,NA,"1957","01","14","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"499","2021-03-04 15:43:08-03","IF","SPSF","06504","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"M.Koscinski","115",NA,NA,NA,"América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"500","2021-03-04 15:43:08-03","IF","SPSF","06207","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"J.B.Baitello & O.T. Aguiar",NA,"1981","02","13","América do Sul","Brasil","SP","São Paulo","Parque Estadual do Instituto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA
"501","2021-03-04 15:43:08-03","IF","SPSF","47172","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","J.R.Guillaumon","J.R.Guillaumon",NA,"2003","05","17","América do Sul","Brasil","SP","Valinhos","Estação Ecológica de Valinhos","-46.9900016784668","-22.9699993133545",NA,NA,NA,"COLETA: Nome popular: Araribá.&nf;Próximo à borda da mata. 10cm de altura, frutos verdes.; GEOGRAFIA: Do lado do Condomínio.;",NA,NA,NA,NA,NA,"2003","05","17","12075","auto","Magnoliopsida",NA,NA,NA,NA,NA
"502","2021-03-04 15:43:08-03","IF","SPSF","32254","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum",NA,NA,"J.R.Guillaumon s.n.",NA,"2003","07","08","América do Sul","Brasil","SP","Vinhedo",NA,"-46.9700012207031","-23.0300006866455",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,NA,NA,"9595","auto","Magnoliopsida",NA,NA,NA,NA,NA
"503","2020-10-26 09:32:17-03","UNEMAT","NX-FANEROGAMAS","1174","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Benth.","Ianhez",NA,"34","1994","05","27",NA,"Brasil","Distrito Federal","Brasília","APA do Cafuringa. Fazenda Palestina. Rio Do Sal.","-48.17","-15.52",NA,NA,NA,"Folhas até 60 cm.",NA,NA,NA,"-48.17","-15.52","1994",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"504","2020-08-26 10:48:50-03","MCN-FZBRS","HAS","84734","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Duarte, A.P.","6127","1961","09",NA,NA,"Brasil","Bahia","Porto Seguro","BR 5, km 18,","-39.0647010803223","-16.4496994018555",NA,NA,NA,"árvore; Árvore grande, produz madeira de primeira qualiade, substituto do jacarandá para mobília.","HAS0084734",NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,NA,NA
"505","2020-08-26 10:48:50-03","MCN-FZBRS","HAS","84735","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Gomes, V.","s.n.","1969","03",NA,NA,"Brasil","Minas Gerais","Juiz de Fora","Coletada nas proximidades de Juiz de Fora,","-43.3502998352051","-21.7642002105713",NA,NA,NA,"árvore; Árvore com 20m de altura e 30 cm de diâmetro; madeira macia","HAS0084735",NA,NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA,NA
"506","2020-08-26 10:48:50-03","MCN-FZBRS","HAS","45709","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Ribas, O.S.","3232","2001","02",NA,NA,"Brasil","Paraná","Cerro Azul","Mato Preto, Cerro Azul.","-49.261100769043","-24.823600769043",NA,NA,NA,"árvore; Flor amarela.","HAS0045709",NA,NA,NA,NA,NA,NA,NA,"32006","auto",NA,NA,NA,NA,NA,NA
"507","2020-08-26 10:48:50-03","MCN-FZBRS","HAS","84736","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Mattos, J.","20879","1979","07",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Cultivada em Porto Alegre,","-51.2299995422363","-30.0331001281738",NA,NA,NA,"árvore; Cerca de 6m de altura, frutos maduros","HAS0084736",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"508","2020-08-26 10:48:50-03","MCN-FZBRS","HAS","84737","PreservedSpecimen","Plantae","Magnoliophyta",NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guillemin ex Benth.",NA,"Mattos, J.","23266","1981","05",NA,NA,"Brasil","Rio Grande do Sul","Porto Alegre","Menino Deus, Cultivada no Parque Menino Deus","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"HAS0084737",NA,NA,NA,NA,NA,NA,NA,"29946","auto",NA,NA,NA,NA,NA,NA
"509","2018-12-04 20:28:28-02","UNIR","RON","7979","S","Plantae","Angiosperma","Fabales","Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Benth","Dias, MC","Francisco, EM","108","1995","06","11","Southern America","Brasil","Paraná","São Jerônimo da Serra","Nova Santa Barbará","-50.7411003112793","-23.7275009155273",NA,NA,NA,"Árvore, 10m, fruto verde, beira da estrada.","RON00007979","RON00007979",NA,NA,NA,"1999",NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA
"510","2019-11-21 10:05:05-03","IBt","SP","13374","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Tibiriçá, J","s.n.","1902","03","09",NA,"Brasil","São Paulo",NA,"Faz. do Dr. Jorge Tibiriçá, perto da 1º porteira, mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","2019-11-21 10:05:05-03","IBt","SP","13374a","Carpo","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Tibiriçá, J","s.n.","1902","03","09",NA,"Brasil","São Paulo",NA,"Faz. do Dr. Jorge Tibiriçá, perto da 1º porteira, mata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","2019-11-21 10:05:05-03","IBt","SP","309757","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Meireles, JE","Sakai, L; et al.","33411","1995","02","12",NA,"Brasil","São Paulo","Sete Barras","Estrada entre Sete Barras - São miguel Arcanjo. Mata Atlântica de encosta","-47.916389","-25.0205",NA,NA,NA,NA,NA,NA,NA,"-47.916389","-25.0205","2005","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2020-11-12 15:23:31-03","IBt","SP","309752","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1241","1995","06","14",NA,"Brasil","São Paulo","Taquaras","Gruta das Águas Virtuosas","-49.377781","-23.390833",NA,NA,NA,NA,NA,NA,NA,"-49.377781","-23.390833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","2019-11-21 10:05:05-03","IBt","SP","406822","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Nicolau, SA; Cordeiro, I; Filho, JC; Lima, W; Campello, TC","3199","2007","01","28",NA,"Brasil","São Paulo","Brotas","Vila de São Sebastião da Serra, Bairro do Patrimônio, Usina do Jacaré, vertente do Rio Jacaré-Pepira","-75.292972","-81.143333",NA,NA,NA,"Árvore. Cálice castanho-esverdeado. Flores amarelas",NA,NA,NA,"-75.292972","-81.143333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","2019-11-21 10:05:05-03","IBt","SP","359140","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Cloclet, FA","Alves, J","s.n.","1999","08","17",NA,"Brasil","Paraná","Primeiro de Maio","Distrito de Ibiaci","-51.0283012390137","-22.8505992889404",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1999",NA,NA,"18944","auto",NA,NA,NA,NA,NA,NA
"516","2019-11-21 10:05:05-03","IBt","SP","162281","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Barroso, GM","s.n.","1979","03","13",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Planta do Jardim Botânico do RJ","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"517","2019-11-21 10:05:05-03","IBt","SP","49793","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Kuhlmann, M","539","1943","04","02",NA,"Brasil","São Paulo","Amparo","MOnte Alegre","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP026258","SP026258",NA,NA,NA,"1984",NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA
"518","2019-11-21 10:05:05-03","IBt","SP","1908","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Vecchi, O","s.n.","1918","04","01",NA,"Brasil","São Paulo","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA
"519","2019-11-21 10:05:05-03","IBt","SP","1907","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Vecchi, O","s.n.","1918","04",NA,NA,"Brasil","São Paulo","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,"Serviço florestal da Cia. Paulista de Estradas de Ferro nº 182",NA,NA,NA,NA,NA,"1984",NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA
"520","2019-11-21 10:05:05-03","IBt","SP","1907a","Carpo","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Vecchi, O","s.n.","1918","04",NA,NA,"Brasil","São Paulo","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,"Serviço florestal da Cia. Paulista de Estradas de Ferro nº 182",NA,NA,NA,NA,NA,"1984",NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA
"521","2019-11-21 10:05:05-03","IBt","SP","1908a","Carpo","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Lima, HC","Vecchi, O","s.n.","1918","04","01",NA,"Brasil","São Paulo","Araras","Loreto","-47.3800010681152","-22.3500003814697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1984",NA,NA,"22739","auto",NA,NA,NA,NA,NA,NA
"522","2019-11-21 10:05:05-03","IBt","SP","319151","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Bernacci, LC","25736","1990","06","26",NA,"Brasil","São Paulo","Campinas","Fazenda São Vicente, mata mesófila semi-decídua","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"523","2019-11-21 10:05:05-03","IBt","SP","309756","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Tozzi, AMGA; Silva, LHS","94-278","1994","11","08",NA,"Brasil","São Paulo","Divinolândia","Beira da estrada","-46.7299995422363","-21.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15684","auto",NA,NA,NA,NA,NA,NA
"524","2019-11-21 10:05:05-03","IBt","SP","251492","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Rodrigues, EHA","Rodrigues, EHA","131","1991","03","09",NA,"Brasil","São Paulo","Jaboticabal","Fazenda Santa isabel","-48.3199996948242","-21.25",NA,NA,NA,NA,"SP026260","SP026260",NA,NA,NA,"1993","01","19","22420","auto",NA,NA,NA,NA,NA,NA
"525","2019-11-21 10:05:05-03","IBt","SP","271838","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.","Rodrigues, EHA","Rodrigues, EHA","54","1994","08","05",NA,"Brasil","São Paulo","Jaboticabal","Fazenda Santa Isabel, na matinha","-48.3199996948242","-21.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1994","12","05","22420","auto",NA,NA,NA,NA,NA,NA
"526","2019-11-21 10:05:05-03","IBt","SP","309754","S","Plantae",NA,NA,"Fabaceae","Centrolobium","tomentosum","Centrolobium tomentosum","Guill. ex Benth.",NA,"Tamashiro, JY; Rodrigues, RR; Ivanauskas, NM; Belinello, R","1031","1995","05","09",NA,"Brasil","São Paulo","Lindóia","Estrada de terra para bairro dos Toledos","-46.6500015258789","-22.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6377","auto",NA,NA,NA,NA,NA,NA
