"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","identifiedBy","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","individualCount"
"317","2021-02-11 17:18:13-03","UFPR","UPCB","65434","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Meyer, F.S.","732","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal.","-49.378611","-26.250556","-49.378611","-26.250556",NA,NA,"Arbusto ca. 4,5 metros alt, coletado próximo à Fazenda Km 23, na orla da floresta, em região com Floresta Ombrófila Densa Montana. em regeneração. Inflorescência com flores de pétalas brancas..",NA,NA,"Meyer, F.S.","2008","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2021-02-11 17:18:13-03","UFPR","UPCB","31696","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Cervi, A.C.","6298","1997","05","03","Brasil","Paraná","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arvoreta, ca. 4m de altura, inflorescência esbranquiçada..",NA,NA,"Cervi, A.C.","1997","01","01",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"319","2021-02-11 17:18:13-03","UFPR","UPCB","31912","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kersten, R.","200","1997","09","30","Brasil","São Paulo","Ribeirão Grande",NA,"-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Árvore, 13 x 0,78m. Área de montanha alterada..",NA,NA,"Silva, S.M.","1997","02",NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"320","2021-02-11 17:18:13-03","UFPR","UPCB","76669","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Lange, R.B.","1183","1958","08","14","Brasil","Paraná","Curitiba","Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Até 3m, flor branca. Interior da mata..",NA,NA,"Barroso, G.M.","1959","01","01",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"321","2021-02-11 17:18:13-03","UFPR","UPCB","2476","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Lange, R.B.","1183","1958","08","14","Brasil","Paraná","Curitiba","Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Até 3m, flor branca. Interior da mata..",NA,NA,"Barroso, G.M.","1959","01","01",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"322","2021-02-11 17:18:13-03","UFPR","UPCB","9940","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Ferreira, L.F.","30","1974","02","20","Brasil","Paraná","Curitiba","Capanema","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arvoreta, 3m, flor alva. Capão..",NA,NA,"Hatschbach, G.","1975","05",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"323","2021-02-11 17:18:13-03","UFPR","UPCB","13287","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Cervi, A.C.","2007","1982","09","16","Brasil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, flor branca plumosa..",NA,NA,"Cervi, A.C.",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"324","2021-02-11 17:18:13-03","UFPR","UPCB","15891","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Soares e Silva, L.H.",NA,"1987","10","05","Brasil","Paraná","Curitiba","Centro Politécnico","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, flor alvescente..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"325","2021-02-11 17:18:13-03","UFPR","UPCB","38992","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Luz, M.C.M.","5","1999","09","23","Brasil","Paraná","Curitiba","COPEL, Padre Agostinho","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto com flores alvas..",NA,NA,"Guimarães, O.A.","1999","10","27",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"326","2021-02-11 17:18:13-03","UFPR","UPCB","27150","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Hatschbach, G.","4931","1958","08","03","Brasil","Paraná","Rio Branco do Sul","Estrada Rio Branco-Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arbusto, 3m, capítulo alvo. Mata secundária das encostas dos morros..",NA,NA,"Barroso, G.M.","1958","01","01",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"327","2021-02-11 17:18:13-03","UFPR","UPCB","1555","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Hatschbach, G.","4931","1958","08","03","Brasil","Paraná","Rio Branco do Sul","Estrada Rio Branco-Curiola","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Arbusto, 3m, capítulo alvo. Mata secundária das encostas dos morros..",NA,NA,"Barroso, G.M.","1958","01","01",NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-11 17:18:13-03","UFPR","UPCB","16534","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Roderjan, C.V.","553","1986","09","16","Brasil","Paraná","Quatro Barras","Fazenda Canguiri","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore..",NA,NA,"Hatschbach, G.","1988","01","01",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"329","2021-02-11 17:18:13-03","UFPR","UPCB","51505","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reginato, M.","57","2004","08",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbórea 4m..",NA,NA,"Reginato, M.","2005","01","01",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"330","2021-02-11 17:18:13-03","UFPR","UPCB","52482","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reginato, M.","406","2005","04",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbórea 5m, capítulos alvos..",NA,NA,"Reginato, M.","2005","01","01",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"331","2021-02-11 17:18:13-03","UFPR","UPCB","51509","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reginato, M.","432","2005","06",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arbórea, capítulos alvos..",NA,NA,"Reginato, M.","2005","01","01",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"332","2021-02-11 17:18:13-03","UFPR","UPCB","51507","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Reginato, M.","371","2005","04",NA,"Brasil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"Arvoreta 5m, botões..",NA,NA,"Reginato, M.","2005","01","01",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA,NA,NA
"333","2021-02-11 17:18:13-03","UFPR","UPCB","7090","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Hatschbach, G.","16487","1967","05","25","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arvoreta, flor alvescente. Matinha nebular. Alt. 1200 m.s.n.m..",NA,NA,"Cabrera, A.L.","1968","01","01",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"334","2021-02-11 17:18:13-03","UFPR","UPCB","19334","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Kummrow, R.","3041","1988","08","03","Brasil","Paraná","Quatro Barras","Morro Mãe Catira","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore , 5m, capítulo alvescente, estilete vinoso. Mata da encosta do morro..",NA,NA,"Hatschbach, G.","1988","01","01",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"335","2021-02-11 17:18:13-03","UFPR","UPCB","9937","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Ferreira, L.F.","19","1974","09","19","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Árvore, 6m, flor alva. Mata..",NA,NA,"Hatschbach, G.","1975","05",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"336","2021-02-11 17:18:13-03","UFPR","UPCB","28037","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Carrião, D.J.S.",NA,"1994","07","28","Brasil","Paraná","Curitiba","Parque Barigüi","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Arbusto, 1,5m, folha pilosa, inflorescência branca. Orla da floresta..",NA,NA,"Silva, S.M. & Kozera, C.","1996","08",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"337","2021-02-11 17:18:13-03","UFPR","UPCB","45519","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Ramos, F.M.","9","2000","09","08","Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"Árvore 6m, capítulo com papus branco evidente. Em borda de capão de floresta ombrófila mista..",NA,NA,"Silva, S.M.","2000","09","10",NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"338","2021-02-11 17:18:13-03","UFPR","UPCB","20647","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Poliquesi, C.B.","138","1992","08","17","Brasil","Paraná","Quatro Barras","Rio do Corvo","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Arbusto, 2,50m, capítulo alvescente. Mata degradada..",NA,NA,"Hatschbach, G.","1992","01","01",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"339","2021-02-11 17:18:13-03","UFPR","UPCB","41402","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Barbosa, E.","310","1999","06","12","Brasil","Paraná","Guaratuba","Rio Itararé","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"Arbusto 2m, flor alva. Beira do rio encachoeirado..",NA,NA,"Hatschbach, G.","1999","01","01",NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA,NA,NA
"340","2021-02-11 17:18:13-03","UFPR","UPCB","31122","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Gatti, G.","50","1996","06","20","Brasil","Paraná","Quatro Barras","Serra da Baitaca","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,"Árvore, 7m, com botões. Vegetação secundária (capoeirão)..",NA,NA,"Hatschbach, G.","1996","08","05",NA,NA,NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA
"341","2021-02-11 17:18:13-03","UFPR","UPCB","15759","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Silva, J.M.","141","1986","07","18","Brasil","Paraná","Campina Grande do Sul","Serra do Capivari Grande","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, capítulo alvescente. Matinha encosta de morro. Alt. 1100 m.s.n.m..",NA,NA,"Hatschbach, G.","1987","01",NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA,NA,NA
"342","2021-02-11 17:18:13-03","UFPR","UPCB","31990","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Falkenberg, D.B.","6731","1994","07","16","Brasil","Santa Catarina","Rancho Queimado","Sítio Trisâmia","-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"Arbusto, 3m, flor branca. Beira mata atlântica secundária. Alt. 900 m.s.n.m..",NA,NA,"Falkenberg, D.B.","1994","01","01",NA,NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"343","2008-05-27 22:02:00-03","MO","MOBOT","597063","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Alwyn H. Gentry|Elsa M. Zardini","Gentry 49814","1985","1","24","Brazil","Paraná",NA,"Rio Nunes, N of Morretes, forest remnant along river and adjacent swampy roadside.","-48.75","-25.41666",NA,NA,"40.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"85-82",NA,"3"
"344","2014-11-07 16:01:00-02","MO","MOBOT","100755769","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Per Dusén","Dusén 545a","1914","6","19","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"John G. Stutts",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,"1"
"345","2020-03-12 04:39:00-03","MO","MOBOT","3314303","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Gösta Jönsson","Jönsson 545a","1914",NA,NA,"Brazil","Paraná",NA,"Terra do har, Porto de Cimma in silva primarva.",NA,NA,NA,NA,"200.00000000",NA,NA,NA,NA,"John G. Stutts",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2008-05-27 22:02:00-03","MO","MOBOT","3314672","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Gert G. Hatschbach","Hatschbach 1012","1980","10","25","Brazil","Paraná",NA,"Serra Sao Louis, Balsa Nova. About 36 km W of Curitiba. Common in wooded areas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2009-12-05 05:45:00-02","MO","MOBOT","3314890","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Gert G. Hatschbach|John G. Stutts|Gerald L. Smith","Hatschbach 1092","1980","10","23","Brazil","Paraná",NA,"Porto da Passagem (Mun. Guaratuba). Marsh area at edge of secondary forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2011-02-28 19:36:00-03","MO","MOBOT","3315012","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Moysés Kuhlmann","Kuhlmann 41491","1939","8","26","Brazil","Paraná",NA,"Alto da Serra.",NA,NA,NA,NA,"1010.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2008-05-27 22:02:00-03","MO","MOBOT","3315097","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","F.C. Hoehne","Hoehne 30856","1933","8","10","Brazil","São Paulo",NA,"Praia Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"A. Gehrt",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2009-12-05 05:39:00-02","MO","MOBOT","3315267","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","John G. Stutts|Gert G. Hatschbach","Stutts 1003","1980","10","23","Brazil","Paraná",NA,"S of Curitiba on hwy BR-376. At km marker 24, near Contenda in Mun. of Sao Jose dos Pinhos. Secondary forest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2008-05-27 22:02:00-03","MO","MOBOT","3315494","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","R. Kummrow","Kummrow 3038","1988","8","3","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2008-05-27 22:02:00-03","MO","MOBOT","3315812","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","C.B. Poliquesi","Poliquesi 138","1992","8","17","Brazil","Paraná",NA,"Rio do Corvo (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2008-05-27 22:02:00-03","MO","MOBOT","3315967","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","R. Kummrow","Kummrow 1559","1981","9","11","Brazil","Paraná",NA,"Borda do Campo (mun. Quatro Barras)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2008-05-27 22:02:00-03","MO","MOBOT","3316147","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","R. Kummrow","Kummrow 2627","1985","10","8","Brazil","Paraná",NA,"Morro Mãe Catira (mun. Quatro Barras).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach 1/",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2014-11-28 13:16:00-02","MO","MOBOT","3318211","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Gert G. Hatschbach|P.I. Oliveira","Hatschbach 42998","1980","5","21","Brazil","Paraná",NA,"Col. Sto. Andrade (mun. S. José dos Pinhaes).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2008-05-27 22:02:00-03","MO","MOBOT","3318424","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","Per Dusén","Dusén 646a","1914",NA,NA,"Brazil","Paraná",NA,"Terra de Mar. Bambado ad margi nem sil vae joria.",NA,NA,NA,NA,"860.00000000",NA,NA,NA,NA,"John G. Stutts",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2015-12-09 20:50:00-02","MO","MOBOT","3318614","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","L.F. Ferreira","Ferreira 30","1974","10","20","Brazil","Paraná",NA,"Capanema (mun. Curitiba).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"John G. Stutts",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2008-05-27 22:02:00-03","MO","MOBOT","3318813","PreservedSpecimen","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Less.","R. Kummrow","Kummrow 2493","1984",NA,NA,"Brazil","Paraná",NA,"Serra Capivari Grande (mun. Campina Grande do Sul).",NA,NA,NA,NA,NA,NA,NA,NA,NA,"G. Hatschbach, October/",NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2020-06-22 14:16:17-03","UNESP-IBILCE","SJRP","12302","PreservedSpecimen","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","J.M. Silva,",NA,NA,NA,NA,"Brasil","Paraná","Campina Grande do Sul","Sítio do Belizário","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto, 1,30 m, anteras vinosas. beira de rio.;",NA,NA,"G. Hatschbach",NA,NA,NA,"Tracheophyta","Asterales","América do Sul",NA,"55154","auto","Magnoliopsida",NA,NA,NA,NA,NA
"360","2020-08-31 08:53:13-03","INPA","INPA","156118","S","Plantae","Asteraceae","Vernonia","quinqueflora","Vernonia quinqueflora","Gardner","Kummrow, R","3041","1988","08","03","Brasil","Paraná","Quatro Barras","Morro MãeCatira. Mata da encosta de morro.","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"INPA0156118","INPA0156118 INPA0156118_e","Hatschbach, GG","1988",NA,NA,"Dicotyledon Asterids","Asterales","Southern America",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"361","2020-07-10 09:45:14-03","MBML","MBML-HERBARIO","47990",NA,"Plantae","Compositae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H.Rob.","F.S. Meyer","732","2008","06","20","Brasil","Santa Catarina","São Bento do Sul","Arredores do Cepa Rugendas-Univille, Rio Natal","-49.378611","-26.250556","49W22'43","26S15'2",NA,NA,"Arbusto ca 4,5m alt., coletado próximo a Fazenda Km 23, na orla da floresta, em região com Floresta Ombrófila Densa Montana em regeneração. Inflorescência com flores de pétalas brancas","MBML047990","MBML047990","G. Heiden/07-04-2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2021-01-09 21:48:20-03","UNICENTRO","HUCO","1239","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Garcia, R.J.F.; Affonso, P.; Coffani-Nunes, J.V.; Affonso, P.; Coffani-Nunes, J.V.","s.n.",NA,NA,NA,"Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu, Trilha do Campo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Arvoreta, 2,5 metros; Borda da mata; HABITAT: Borda da mata; DESC: Arvoreta, 2,5 metros","HUCO001239",NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA
"363","2021-01-09 21:48:20-03","UNICENTRO","HUCO","3431","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","M.Verdi, RP Hasckel; G. Klemz","(2392)","2009","06","17","Brasil","Santa Catarina","Anitópolis",NA,NA,NA,NA,NA,NA,NA,"Coleta extra IFFSC. altura 7 metros (FURB 13541); com flor cor branca&nf;; Ecótono FOM/FOD; ar bórea; HABITAT: Ecótono FOM/FOD; ar bórea; DESC: com flor cor branca","HUCO003431",NA,"M. sobral","2009","07","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2021-01-09 21:48:20-03","UNICENTRO","HUCO","3790","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Korte, A.; et al.; et al.","729","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão","-49.2868995666504","-27.5069007873535",NA,NA,NA,NA,"Florística IFFSC 3841, FURB 19071; Arbóreo, com flor, estádio de sucessão médio de regeneração; Floresta Ombrófila Densa, interior do fragmento; HABITAT: Floresta Ombrófila Densa, interior do fragmento; DESC: Arbóreo, com flor, estádi","HUCO003790",NA,"Sobral, M.","2010","01","25",NA,NA,NA,NA,"21755","auto",NA,NA,NA,NA,NA,NA
"365","2021-01-09 21:48:20-03","UNICENTRO","HUCO","3740","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","Dreveck, S.; et al.; et al.","850","2009","04","27","Brasil","Santa Catarina","Rancho Queimado",NA,"-49.0217018127441","-27.6725006103516",NA,NA,NA,NA,"FURB 13528","HUCO003740",NA,"Sobral, M.","2009","07","17",NA,NA,NA,NA,"17361","auto",NA,NA,NA,NA,NA,NA
"366","2021-01-09 21:48:20-03","UNICENTRO","HUCO","5826","S","Plantae","Asteraceae","Critoniopsis","quinqueflora","Critoniopsis quinqueflora","(Less.) H. Rob.","A. korte; A. Kniess","3669","2010","06","08","Brasil","Santa Catarina","Santa Terezinha",NA,"-50.0080986022949","-26.778600692749",NA,NA,NA,NA,"FURB 26530; FOD e FOM; HABITAT: FOD e FOM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30684","auto",NA,NA,NA,NA,NA,NA
