"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","recordNumber","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"791","2020-09-02 16:35:59-03","Cenargen","CEN","11690","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","A. Schinini","Aurélio Schinini","1987","01","28","Brasil",NA,NA,"Ruta 37, 8 km E de Gdor. Virasoro. Corrientes, Dep. Santo Tomé. Argentina",NA,NA,NA,NA,NA,NA,"Doação do Instituto de Botanica Del Nordeste - Argentina - Corrientes (CTES).","CEN00011690","CEN00011690","1987","25287","01",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"792","2020-09-02 16:35:59-03","Cenargen","CEN","5390","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.",NA,"S. C. Pereira","1981","02","04","Brasil","MG","POCOS DE CALDAS","Campo do Saco",NA,NA,"-4656472.0","-2183889.0",NA,NA,"Erva semi-decumbente. Doação - Flora de Poços de Caldas - UNICAMP","CEN00005390","CEN00005390",NA,"826",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"793","2020-09-02 16:35:59-03","Cenargen","CEN","67731","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","J. F. M. Valls","Glocimar Pereira-Silva","2007","03","24","Brasil","TO","PARANA","Acesso ao eixo da barragem pela estrada da Vila Rosário.","-48.217777","-12.8225","-48.217777","-12.8225","290","290","Área de influência indireta.","CEN00067731","CEN00067731","2010","11496","05",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"794","2020-09-02 16:35:59-03","Cenargen","CEN","3477","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","J. F. M. Valls","Sem Coletor","1978","03","22","Brasil","GO","GOIANIA",NA,"-49.2538986206055","-16.6786003112793",NA,NA,NA,NA,NA,"CEN00003477","CEN00003477",NA,NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"25250","auto",NA,NA,"1",NA,NA
"795","2020-09-02 16:35:59-03","Cenargen","CEN","44747","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","L.B.Olsen & E.B.A.Dias","Glocimar Pereira-Silva","2002","03","25","Brasil","MG","UNAI","Campo sujo em topo de morro, cerca de 500 m a Oeste do portão central da AHE Queimado.","-46.9061012268066","-16.3575000762939","-4732556.0","-1621556.0","850","850","Área de Influência da AHE Queimado.","CEN00044747","CEN00044747","2006","6190","08",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"97926","auto",NA,NA,"4",NA,NA
"796","2020-09-02 16:35:59-03","Cenargen","CEN","3523","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","J. F. M. Valls","José Francisco Montenegro Valls","1971","10","15","Brasil","PB","LIVRAMENTO","Livramento - Cerro","-36.9463996887207","-7.37416982650757",NA,NA,NA,NA,"Doação do Herbário Depto. Bot. da U.F.R.G.S. - Porto Alegre.","CEN00003523","CEN00003523","1971","1725",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"22102","auto",NA,NA,"1",NA,NA
"797","2020-09-02 16:35:59-03","Cenargen","CEN","3766","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.",NA,"José Francisco Montenegro Valls","1971","01","26","Brasil","RS","BOM JESUS","Estrada B. Jesus - Vacaria, 3 km após a saída de Bom Jesus.","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"Muito frequente nos declives das coxilhas. Doação do Herbário Depto. Bot. da U.F.R.G.S. - Porto Alegre.","CEN00003766","CEN00003766",NA,"1465",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"55856","auto",NA,NA,"1",NA,NA
"798","2020-09-02 16:35:59-03","Cenargen","CEN","50797","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","J. F. M. Valls","José Francisco Montenegro Valls","1965","10","08","Brasil","RS","CRUZ ALTA","Km 20, entre Cruz Alta e Santa Maria.","-53.6063995361328","-28.638599395752",NA,NA,NA,NA,NA,"CEN00050797","CEN00050797","1965",NA,NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,"44498","auto",NA,NA,"1",NA,NA
"799","2020-09-02 16:35:59-03","Cenargen","CEN","8016","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","J. F. M. Valls","José Francisco Montenegro Valls","1982","12","04","Brasil","RS","DOM PEDRITO","Estância Ponche Verde do Sr. Riva Silva 4 km a sul-sudoeste da sede.","-54.6730995178223","-30.9827995300293","-5488333.0","-3136667.0","210","210","Espécie restrita a vegetação dos litossolos na área.","CEN00008016","CEN00008016","1982","6964","12",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"68371","auto",NA,NA,"3",NA,NA
"800","2020-09-02 16:35:59-03","Cenargen","CEN","3765","PreservedSpecimen","Plantae","Poaceae","Agenium","villosum","Agenium villosum","(Nees) Pilg.","J. F. M. Valls","José Francisco Montenegro Valls","1970","10","08","Brasil","RS","TUPANCIRETA","Entre Tupanciretã e Cruz Alta, na beira da via ferrea, 31 km ao norte de Tupanciretã.","-53.8358001708984","-29.0806007385254",NA,NA,NA,NA,"Muito frequente no campo com baixa cobertura vegetal. Doação - Herbário Depto. Bot. da U.F.R.G.S.- Porto Alegre.","CEN00003765","CEN00003765","1970","1298",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"59498","auto",NA,NA,"1",NA,NA
"801","2020-09-02 16:37:47-03","Cenargen","CEN","23677","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","aff. tenerum","Schizachyrium aff. tenerum","Nees","R. C. Oliveira","M. Eiterer","1991","06","19","Brasil","MG","LIMA DUARTE","Parque Florestal de Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Em local ensolarado, + ou - 1700 msm, depois do Cruzeiro. Doação Universidade de Federal de Juiz de Fora - Herbário CESJ.","CEN00023677","CEN00023677","1991","18","08",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"30417","auto",NA,NA,"1",NA,NA
"802","2020-09-02 16:37:47-03","Cenargen","CEN","56630","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees",NA,"Hilda Maria Longhi Wagner","2005","03","15","Brasil","MG","NOVA LIMA","Serra da Moeda. Rampa de decolagem Clube de Vôo Livre Belo Horizonte.","-43.978888","-20.195","-43.978888","-20.195","1500","1500","Doação Herb. Depto. Bot. da UFRGS - Porto Alegre. ICN nº 136824.","CEN00056630","CEN00056630",NA,"9532",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"803","2020-09-02 16:37:47-03","Cenargen","CEN","30386","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","cf. tenerum","Schizachyrium cf. tenerum","Nees","T. S. Filgueiras","Glocimar Pereira-Silva","1994","02","15","Brasil","DF","BRASILIA","RESERVA ECOLOGICA DO GUARA","-47.9296989440918","-15.7797002792358","-4796667.0","-1580000.0","1035","1035",NA,"CEN00030386","CEN00030386","1999","2272","05",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"5",NA,NA
"804","2020-09-02 16:37:47-03","Cenargen","CEN","5432","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"João Semir","1981","04","01","Brasil","MG","POCOS DE CALDAS","Campo do Saco.","-46.564722","-21.838888","-46.564722","-21.838888",NA,NA,"Frequente na parte alta do campo. Doação da Universidade Estadual de Campinas - UNICAMP.","CEN00005432","CEN00005432",NA,"945",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"805","2020-09-02 16:37:47-03","Cenargen","CEN","42220","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. Pereira-Silva","Glocimar Pereira-Silva","2001","04","19","Brasil","GO","MINACU","Estrada Minaçú - porto do Rubão (rio Tocantins) km 29.",NA,NA,"-4814639.0","-1372667.0","350","350","Área de influência da futura Hidrelétrica de Cana Brava, influência indireta.","CEN00042220","CEN00042220","2001","5026","04",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"806","2020-09-02 16:37:47-03","Cenargen","CEN","24767","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R. C. Oliveira","Regina Célia Oliveira","1994","06","22","Brasil","GO","COCALZINHO DE GOIAS","Serra dos Pirineus.","-48.716666","-15.083333","-48.716666","-15.083333","800","800","Indivíduos esparsos.","CEN00024767","CEN00024767","1994","271","06",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"807","2020-09-02 16:37:47-03","Cenargen","CEN","75363","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"José Carlos de Souza Silva","2003","04","03","Brasil","DF","BRASILIA","Centro de instrução do Exército- Formosa GO","-47.302222","-15.603055","-47.302222","-15.603055","931","931","Doação da Embrapa cerrados.","CEN00075363","CEN00075363",NA,"2504",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"808","2020-09-02 16:37:47-03","Cenargen","CEN","100607","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","Terezinha Aparecida Borges Dias","1993","06","11","Brasil","DF","BRASILIA","Parque Nacional de Brasília, borda da estrada de acesso, perto da cascalheira do exército.","-47.933333","-15.733333","-47.933333","-15.733333",NA,NA,"Material coletado para tese de revegetação - UnB.","CEN00100607","CEN00100607",NA,"588",NA,NA,NA,"Unicata",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"809","2020-09-02 16:37:47-03","Cenargen","CEN","104042","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","M. C. Peichoto","M. C. Peichoto - CTES","2013","02","28","Argentina",NA,NA,"Corrientes, Ituzaingó. Por ruta pcial. 74, camino a San Carlos.","-55.901388","-27.802777","-55.901388","-27.802777","140","140","Borde de camino, lugar húmedo. Doação Herbario del Instituto de Botanica del Nordeste - CTES.","CEN00104042","CEN00104042","2013","273",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"810","2020-09-02 16:37:47-03","Cenargen","CEN","11083","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","Antônio Costa Allem","1986","02","18","Brasil","MG","GOUVEA","34 km a sudoeste de Gouvêa, ao longo da rodovia BR- 259 rumo a Curvelo.",NA,NA,"-4400000.0","-1863333.0","1050","1050","Folhas filiformes.","CEN00011083","CEN00011083","1986","3387","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"811","2020-09-02 16:37:47-03","Cenargen","CEN","5396","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"S. C. Pereira","1981","02","16","Brasil","MG","POCOS DE CALDAS","Campo do Saco",NA,NA,"-4656472.0","-2183889.0",NA,NA,"Doação - Flora de Poços de Caldas - UNICAMP","CEN00005396","CEN00005396",NA,"840",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"812","2020-09-02 16:37:47-03","Cenargen","CEN","5400","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"S. C. Pereira","1981","03","16","Brasil","MG","POCOS DE CALDAS","Escrube de Santa Rosália.",NA,NA,"-4656472.0","-2183889.0",NA,NA,NA,"CEN00005400","CEN00005400",NA,"891",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"813","2020-09-02 16:37:47-03","Cenargen","CEN","5431","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","João Semir","1981","04","01","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material com mistura. A inflorescência mais evidente é de Paspalum mas a touceira é de Schizachyrium tenerum. Campo do Saco. Formando manchas esparsas. Doação da Universidade Estadual de Campinas - UNICAMP.","CEN00005431","CEN00005431","2012","944","04",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"814","2020-09-02 16:37:47-03","Cenargen","CEN","85908","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","Cássia Beatriz Rodrigues Munhoz",NA,NA,NA,"Brasil","DF","BRASILIA","Parque Nacional de Brasília","-47.976666","-15.775277","-47.976666","-15.775277",NA,NA,"Doação do Herbário UB.","CEN00085908","CEN00085908","2014","7820","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"815","2020-09-02 16:37:47-03","Cenargen","CEN","90700","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Priscila Alves Reis - UB","2012","05","17","Brasil","DF","BRASILIA","Parque Nacional de Brasília. Seguindo a trilha do Cristal ca. de 4 km da mata.","-47.933055","-15.721111","-47.933055","-15.721111","877","877","Doação Herbário UB. Brasil. Distrito Federal.","CEN00090700","CEN00090700",NA,"23",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"816","2020-09-02 16:37:47-03","Cenargen","CEN","90760","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Priscila Alves Reis - UB","2013","02","20","Brasil","DF","BRASILIA","Parque Nacional de Brasília - Sentido portão CAESB, aproximadamente 15 km do portão.","-48","-15.641944","-48.0","-15.641944",NA,NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090760","CEN00090760",NA,"149",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"817","2020-09-02 16:37:47-03","Cenargen","CEN","90764","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Priscila Alves Reis - UB","2013","02","20","Brasil","DF","BRASILIA","Parque Nacional de Brasília - Sentido portão CAESB, aproximadamente 15 km do portão.","-48.019444","-15.63","-48.019444","-15.63",NA,NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090764","CEN00090764",NA,"156",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"818","2020-09-02 16:37:47-03","Cenargen","CEN","90790","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"Priscila Alves Reis - UB","2013","04","17","Brasil","DF","BRASILIA","Parque Nacional de Brasília - A esquerda da trilha do Cristal, aprox. 5 km do portão principal.","-47.955555","-15.729166","-47.955555","-15.729166",NA,NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090790","CEN00090790",NA,"219",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"819","2020-09-02 16:37:47-03","Cenargen","CEN","90824","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","P. A. Reis","Priscila Alves Reis - UB","2013","05","15","Brasil","DF","BRASILIA","Parque Nacional de Brasília, à 15 km do portão da CAESB.","-47.955555","-15.684722","-47.955555","-15.684722",NA,NA,"Doação Herbário UB. Brasil. Distrito Federal.","CEN00090824","CEN00090824","2013","301","05",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"820","2020-09-02 16:37:47-03","Cenargen","CEN","34864","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R. C. Oliveira","Carmem Silvia Soares Pires","1996","01","01","Brasil","DF","BRASILIA","CPAC/EMBRAPA.","-47.9296989440918","-15.7797002792358","-4773333.0","-1560000.0","1000","1000","Voucher do trabalho Distribution of the spittlebug, Deois flavopicta Stal (Homoptera : Cercopidae) on wild and cultivated hot species.","CEN00034864","CEN00034864","2000","1","01",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA
"821","2020-09-02 16:37:47-03","Cenargen","CEN","34869","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","Carmem Silvia Soares Pires","1996","02","01","Brasil","DF","BRASILIA","CPAC/EMBRAPA.","-47.9296989440918","-15.7797002792358","-4773333.0","-1560000.0","1000","1000","Voucher do trabalho Distribution of the spittlebug, Deois flavopicta Stal (Homoptera : Cercopidae) on wild and cultivated hot species.","CEN00034869","CEN00034869","2000","6","01",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA
"822","2020-09-02 16:37:47-03","Cenargen","CEN","75090","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","G. H. Rua","Eduarda Barreto Andrade Dias","2007","04","19","Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00075090","CEN00075090",NA,"579",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA
"823","2020-09-02 16:37:47-03","Cenargen","CEN","75080","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","E. B. A. Dias","Eduarda Barreto Andrade Dias","2007","04","19","Brasil","DF","BRASILIA","Parque Nacional de Brasília.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,"CEN00075080","CEN00075080","2007","568","06",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"1",NA,NA
"824","2020-09-02 16:37:47-03","Cenargen","CEN","16926","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R. C. Oliveira","Bruno Machado Teles Walter","1992","04","12","Brasil","GO","NIQUELANDIA","Ponte sobre o rio Bagagem, estrada Niquelândia - Colinas do Sul, 32,5 km de Niquelândia.","-48.4597015380859","-14.4738998413086","-4820000.0","-1436667.0","440","440","Bacia de inundação da UHE Serra da Mesa.","CEN00016926","CEN00016926","1996","1102","12",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"74171","auto",NA,NA,"7",NA,NA
"825","2020-09-02 16:37:47-03","Cenargen","CEN","70492","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","José Francisco Montenegro Valls","1991","05","10","Brasil","GO","TERESINA DE GOIAS","Junto à divisa de Alto Paraíso e Teresina ao longo da rodovia GO-118 ( local do Cruzeiro).","-47.2647018432617","-13.7763996124268",NA,NA,"1520","1520","Colmos finos formando touceiras densas. Inflorescências roxas.","CEN00070492","CEN00070492","2014","12878","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"42211","auto",NA,NA,"5",NA,NA
"826","2020-09-02 16:37:47-03","Cenargen","CEN","37024","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R. C. Oliveira","Regina Célia Oliveira","1991","03","23","Brasil","MG","OLARIA","São Francisco do Prata - Serra das Flores","-43.937198638916","-21.8607997894287",NA,NA,NA,NA,"Doação Hebário UFJF.","CEN00037024","CEN00037024","1992","23920","04",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"15222","auto",NA,NA,"1",NA,NA
"827","2020-09-02 16:37:47-03","Cenargen","CEN","90141","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","José Francisco Montenegro Valls","1990","06","16","Brasil","MT","SANTO ANTONIO DO LEVERGER","4,7 km após o cemitério de S. A. do Leverger, na estrada para Barão de Melgaço.","-56.0766983032227","-15.8655996322632",NA,NA,NA,NA,"Colmos delicados.","CEN00090141","CEN00090141","1990","12589","06",NA,NA,"Unicata",NA,NA,NA,NA,NA,"183847","auto",NA,NA,"1",NA,NA
"828","2020-09-02 16:37:47-03","Cenargen","CEN","4940","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","J. F. M. Valls","José Francisco Montenegro Valls","1979","04","27","Brasil","RS","SANTANA DO LIVRAMENTO","BR 158, km 30","-55.5327987670898","-30.8908004760742",NA,NA,NA,NA,"Solo modificado no acostamento com vegetação graminosa; muito vigoroso. Doação do Herb. Depto. Bot. da U.F.R.G.E. - Pôrto Alegre - ICN44994.","CEN00004940","CEN00004940","2014","4731","07",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"79795","auto",NA,NA,"1",NA,NA
"829","2020-09-02 16:37:47-03","Cenargen","CEN","5342","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees",NA,"José Francisco Montenegro Valls","1979","04","23","Brasil","RS","SAO PEDRO DO SUL","BR 453, Km 54.","-54.1789016723633","-29.6205997467041",NA,NA,NA,NA,"Campo grosso sobre arenito. Doação Herb. Depto. Bot. da U.F.R.G.S. - Porto Alegre. ICN nº 44416","CEN00005342","CEN00005342",NA,"4603",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"32227","auto",NA,NA,"1",NA,NA
"830","2020-09-02 16:37:47-03","Cenargen","CEN","54238","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","M. Dall#?#agnol","Miguel Dall#?#agnol","1986","04","15","Brasil","SC","CAMPO ALEGRE","Beira da estrada, esquerda quem retorna fazenda Nossa Senhora da Guia em campo com pedra.","-49.2655982971191","-26.1924991607666",NA,NA,"1350","1350",NA,"CEN00054238","CEN00054238","1986","418","04",NA,NA,"Unicata",NA,NA,NA,NA,NA,"37493","auto",NA,NA,"1",NA,NA
"831","2020-09-02 16:37:47-03","Cenargen","CEN","63687","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R. C. Oliveira","Glocimar Pereira-Silva","2000","03","04","Brasil","DF","BRASILIA","Condomínio Residencial Atenas.","-47.9296989440918","-15.7797002792358",NA,NA,"1100","1100",NA,"CEN00063687","CEN00063687","2000","4255","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,"4",NA,NA
"832","2020-09-02 16:37:47-03","Cenargen","CEN","23689","PreservedSpecimen","Plantae","Poaceae","Schizachyrium","tenerum","Schizachyrium tenerum","Nees","R. C. Oliveira","Regina Célia Oliveira","1993","02","03","Brasil","MG","LIMA DUARTE","Parque Florestal Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Entrada do Parque, beira da estrada, em fendas de rochas, indivíduos esparsos. Doação Universidade Federal de Juiz de Fora - Minas Gerais - Brasil - Herbário CESJ 26355.","CEN00023689","CEN00023689","1993","136","02",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"30417","auto",NA,NA,"1",NA,NA
