"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","class","order","recordNumber","individualCount","continentOcean","preparationType","relationshipType","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","sex"
"251","2019-11-07 11:44:46-03","FUVATES","HVAT","960","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2002","07","23","E. Freitas","2002","07","23","Brasil","Rio Grande do Sul","Guaporé",NA,"-51.890278","-28.845556","-51º53'25''W","-28º50'44''S",NA,NA,"HVAT00000960",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-11-07 11:44:40-03","FUVATES","HVAT","702","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2001","05","25","E. Freitas","2001","05","25","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000702",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-10-20 15:00:15-03","FUVATES","HVAT","216","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","A. Jasper; E. Freitas","1999","09","29","E. Freitas","1999","06","26","Brasil","Rio Grande do Sul","Lajeado","Bairro Carneiros.","-51.961389","-29.466944","51º57'41''W","29º28'1''S",NA,NA,"HVAT00000216",NA,"Epifita; Coletada no banhado nas proximidades da capela, enrolada em todo o tronco da arvoreta.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2019-11-07 11:44:46-03","FUVATES","HVAT","900","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2002","02","10","E. Freitas","2002","02","10","Brasil","Rio Grande do Sul","Estrela","Novo Paraíso.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,NA,"HVAT00000900",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2019-11-07 11:44:40-03","FUVATES","HVAT","1156","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2012","07","25","E. Freitas","2003","05","20","Brasil","Rio Grande do Sul","Guaporé",NA,"-51.890278","-28.845556","-51º53'25''W","-28º50'44''S",NA,NA,"HVAT00001156",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2019-11-07 11:44:40-03","FUVATES","HVAT","2664","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2009","07","13","J. Spellmeier","2009","07","13","Brasil","Rio Grande do Sul","Sério","Linha São Francisco.","-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"HVAT00002664",NA,"epífita",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-11-07 11:44:40-03","FUVATES","HVAT","614","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2001","03","20","E. Freitas","2001","03","16","Brasil","Rio Grande do Sul","São José do Herval","PCH Salto do Forqueta.","-52.295278","-29.044167","-52º17'43''W","-29º2'39''S",NA,NA,"HVAT00000614",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-11-07 11:44:40-03","FUVATES","HVAT","391","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2000","10","02","E. Freitas","2000","09","23","Brasil","Rio Grande do Sul","Lajeado","Jardim Botânico.","-51.996111","-29.455833","-51º59'46''W","-29º27'21''S",NA,NA,"HVAT00000391",NA,"Epífita; Interior da mata.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2020-06-25 16:06:22-03","FUVATES","HVAT","948","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2002","06","28","E. Freitas","2002","06","27","Brasil","Rio Grande do Sul","Vespasiano Correa",NA,"-51.859167","-29.0675","-51º51'33''W","-29º4'3''S",NA,NA,"HVAT00000948",NA,"Coletada nas margens do Arroio Barraca",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-11-07 11:44:40-03","FUVATES","HVAT","220","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2000","04","15","E. Freitas","2000","04","15","Brasil","Rio Grande do Sul","Venâncio Aires",NA,"-52.191944","-29.606389","-52º11'31''W","-29º36'23''S",NA,NA,"HVAT00000220",NA,"Coletada nas proximidades do arroio Castelhano",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-11-07 11:44:46-03","FUVATES","HVAT","780","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2001","06","30","E. Freitas","2001","06","30","Brasil","Rio Grande do Sul","Forquetinha",NA,NA,NA,NA,NA,NA,NA,"HVAT00000780",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-07 11:44:40-03","FUVATES","HVAT","238","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2000","09","04","E. Freitas","2000","05","28","Brasil","Rio Grande do Sul","Sério",NA,"-52.268611","-29.383333","-52º16'7''W","-29º22'60''S",NA,NA,"HVAT00000238",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-07 11:44:40-03","FUVATES","HVAT","2291","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","W. Heberle","2008","03","12","R. Wasun; M. Salvatori","2006","04","30","Brasil","Paraná","Dorizon","Hotel Águas Claras.",NA,NA,NA,NA,NA,NA,"HVAT00002291",NA,"Coletada sobre troncos, na orla da mata.",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-07 11:44:40-03","FUVATES","HVAT","703","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2001","05","12","E. Freitas","2001","05","12","Brasil","Rio Grande do Sul","Imigrate",NA,NA,NA,NA,NA,NA,NA,"HVAT00000703",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-07 11:44:40-03","FUVATES","HVAT","1152","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2003","05","23","T. Klein; E. Freitas","2003","05","23","Brasil","Rio Grande do Sul","Tabaí",NA,"-51.682222","-29.643056","-51º40'56''W","-29º38'35''S",NA,NA,"HVAT00001152",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-07 11:44:46-03","FUVATES","HVAT","940","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2002","05","17","E. Freitas","2002","05","17","Brasil","Rio Grande do Sul","Boqueirão do Leão","Perau da Nega.","-52.429444","-29.303889","-52º25'46''W","-29º18'14''S",NA,NA,"HVAT00000940",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-07 11:44:40-03","FUVATES","HVAT","1007","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","E. Freitas","2012","08","01","E. Freitas","2002","02","10","Brasil","Rio Grande do Sul","Estrela","Novo Paraíso.","-51.966389","-29.501944","-51º57'59''W","-29º30'7''S",NA,NA,"HVAT00001007",NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2021-01-26 14:12:44-03","CPACT","ECT","2353","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","T.Perleberg","2005","06","25","T.Perleberg","2005","06","25","Brasil","Rio Grande do Sul","Pelotas","7º Distrito, Quilombo, interior do município. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.3375","-31.765278","52º20'15''W","31º45'55''S","10","10","ECT0002353","ECT0002353",NA,NA,NA,"Embryophyta",NA,NA,"162",NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-01-26 14:12:44-03","CPACT","ECT","1666","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","T.Perleberg","2007","10","20","T.Perleberg","2007","08","11","Brasil","Rio Grande do Sul","Morro Redondo","Beira de estrada próximo ao centro da cidade. Nome comum: orquídea. Coordenadas geográficas obtidas a partir dos dados de localidade, sede do munícipio.","-52.626111","-31.588056","52º37'34''W","31º35'17''S","204","204","ECT0001666","ECT0001666",NA,NA,NA,"Embryophyta",NA,NA,"178",NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2021-01-26 14:12:44-03","CPACT","ECT","1667","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","T.Perleberg","2008","05","10","T.Perleberg","2008","05","10","Brasil","Rio Grande do Sul","Pelotas","Distrito de Rincão da Cruz. Morro Quilongongo. Nome comum: orquídea. Altitude obtida a partir dos dados de coordenadas geográficas.","-52.541667","-31.408056","52º32'30''W","31º24'29''S","222","222","ECT0001667","ECT0001667",NA,NA,NA,"Embryophyta",NA,NA,"252",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2021-02-09 10:13:42-03","UENF","HUENF","12184","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","H.B.M. Viana","2019","04","25","H.B.M. Viana","2019","04","25","Brasil","Rio de Janeiro","Arraial do Cabo","Restinga. Restinga arbórea.","-42.023889","-22.970833","42º1'26''W","22º58'15''S","4","4","HUENF00013024",NA,"Erva epífita, com rizoma reptante, não apresentando pseudobulbos. Hastes foliares de 3cm, folhas elípticas, espádice do centro folia, flor de aprox 0,5cm, coloração castanha rajada.",NA,NA,NA,NA,NA,"53",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2021-03-01 11:49:56-03","UFPE","UFP","75572","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Pessoa, E","2013","04",NA,"Pessoa, E; Amorim, BS; Maciel, JR; Costa, JL","2013","04","22","Brasil","Ceará","Guaramiranga",NA,"-38.970556","-4.207222","-38.970556","-4.207222","988","988","UFP075572",NA,"Epífita com flores amareladas.",NA,NA,NA,NA,NA,"1101",NA,NA,NA,NA,NA,NA,NA,NA,NA
"273","2021-03-01 11:49:56-03","UFPE","UFP","75344","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase",NA,NA,NA,NA,"Pessoa, E; Maciel, JR; Amorim, BS; Lourenço, AR","2012","01","10","Brasil","Pernambuco","Bonito",NA,"-30.667222","-8.496667","-30.667222","-8.496667","724","724","UFP075344",NA,"Epífita com frutos verdes,raras.; Interior da mata.",NA,NA,NA,NA,NA,"901",NA,NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-01 11:49:56-03","UFPE","UFP","78780","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Pessoa, E","2013","04",NA,"Pessoa, E; Amorim, BS; Maciel, JR; Costa-Lima, JL","2013","04","13","Brasil","Ceará","Maranguape",NA,"-38.961944","-4.237222","-38.961944","-4.237222",NA,NA,"UFP078780",NA,"Epífita com flores amarelas.",NA,NA,NA,NA,NA,"1129",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-03-01 11:49:56-03","UFPE","UFP","6880","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb. f.) Pridgeon & M.W. Chase","Pessoa, E","2012","06","25","Severino parasita","1986","08",NA,"Brasil","Pernambuco","Taquaritinga do Norte",NA,"-36.0442008972168","-7.90305995941162",NA,NA,NA,NA,"UFP006880",NA,"Epífita de mata.; Epífita de mata.","25558","auto",NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-09-12 05:00:02-03","US","US","3071881","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis",NA,NA,NA,NA,NA,"R. A. Wasum","1986","7","23","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US00446510","US00446510_01",NA,NA,NA,NA,"Monocotyledonae","Orchidales","1759","1","South America",NA,NA,NA,NA,NA,NA,NA
"277","2020-09-12 05:00:02-03","US","US","3379816","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis",NA,NA,NA,NA,NA,"R. A. Wasum","1995","5","20","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US00625244","US00625244_01",NA,NA,NA,NA,"Monocotyledonae","Orchidales","10713","1","South America",NA,NA,NA,NA,NA,NA,NA
"278","2020-09-12 05:00:02-03","US","US","3379795","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","butantanensis","Pleurothallis butantanensis",NA,NA,NA,NA,NA,"R. A. Wasum","1995","5","20","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,NA,NA,"US00625245","US00625245_01",NA,NA,NA,NA,"Monocotyledonae","Orchidales","10713","1","South America",NA,NA,NA,NA,NA,NA,NA
"279","2020-09-12 05:00:02-03","US","US","2141221","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana",NA,NA,NA,NA,NA,"L. B. Smith & R. Reitz","1952","3","12","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00446954","US00446954_01",NA,NA,NA,NA,"Monocotyledonae","Orchidales","6146","1","South America",NA,NA,NA,NA,NA,NA,NA
"280","2020-09-12 05:00:02-03","US","US","2321090","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1953","5","14","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00446956","US00446956_01",NA,NA,NA,NA,"Monocotyledonae","Orchidales","597","1","South America",NA,NA,NA,NA,NA,NA,NA
"281","2020-09-12 05:00:02-03","US","US","2504752","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana",NA,NA,NA,NA,NA,"R. Reitz & R. M. Klein","1962","4","24","Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,"US00446955","US00446955_01",NA,NA,NA,NA,"Monocotyledonae","Orchidales","12910","1","South America",NA,NA,NA,NA,NA,NA,NA
"282","2019-12-09 17:30:34-03","UFPR","EFC","16733","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Engels, M.E.","2009","03",NA,"Engels, M.E.","2008","07","20","Brasil","Paraná","Carambeí","Catanduvas de Fora - Rio Jetuba","-50.0971984863281","-24.9178009033203",NA,NA,NA,NA,"EFC016733",NA,"1° Planalto, flores roxas, folhas verde-escuras, epífita","26641","auto",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-12-09 17:30:34-03","UFPR","EFC","11159","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Kersten, R.","2012","06","19","Kersten, R.","2005","08","06","Brasil","Paraná","Paranaguá",NA,"-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"EFC011159",NA,"Epífita sobre tronco inclinado sobre rio. Flores vinosas.","24916","auto",NA,NA,NA,"1067",NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2019-12-09 17:30:34-03","UFPR","EFC","9266","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Borgo, M.","1999","10","13","Borgo, M.; Reinert, B.L.; Bornschein, M.R.","1999","08","28","Brasil","Santa Catarina","Garuva","Rio Palmital","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,"EFC009266",NA,"Epífita a 1,8m do solo, tépalas esverdeadas com linhas vinosas, em vegetação arbórea baixa de anteduna.","22441","auto",NA,NA,NA,"441",NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2014-04-04 18:28:04-03","PNFM","IRAI","775","S","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Engels, M.E.","2013","04",NA,"Miranda, A.C.L.","2009","08","08","Brasil","Paraná","Colombo","Casa do Rony, Jardim Mediterrâneo","-49.22275","-25.332333","-49.22275","-25.332333",NA,NA,"IRAI00000775",NA,"Herbácea, epífita, aproximadamente 15 cm, inflorescência, flor com listras verde e marrom. Área urbana",NA,NA,"Magnoliophyta",NA,NA,"086",NA,NA,NA,NA,NA,NA,NA,NA,NA
"286","2021-03-25 13:53:02-03","UNIVILLE","JOI","15154","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2014","09","08","Mancinelli, W.S.","2014","09","08","Brasil","Alagoas","Campo Alegre","Cascata Paraíso.","-36.3507995605469","-9.78194046020508",NA,NA,"850","850","JOI015154",NA,"; HABITAT: mata de araucária; HABITO: Epífita","21899","auto",NA,NA,NA,"1469",NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2021-03-25 13:53:02-03","UNIVILLE","JOI","9692","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2009","06","17","Mancinelli, W.S.","2009","06","17","Brasil","Paraná","Porto Amazonas","Perau do Corvo.","-49.8903007507324","-25.5447006225586",NA,NA,NA,NA,"JOI009692",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Mista","14684","auto",NA,NA,NA,"912",NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2021-03-25 13:53:02-03","UNIVILLE","JOI","14667","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2011","05","18","Mancinelli, W.S.","2011","05","18","Brasil","Paraná","Tibagi","Canyon do Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,"850","850","JOI014667",NA,"Número de coleta: 1436-b; HABITAT: Floresta Ombrófila Mista; HABITO: Epífita","56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2021-03-25 13:53:02-03","UNIVILLE","JOI","8858","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2009","07","31","P. Campregher","2005","07","14","Brasil","Santa Catarina","Joinville","Agrícola da Ilha (Estrada da Ilha).","-48.8456001281738","-26.3043994903564",NA,NA,"20","20","JOI008858",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa de Terras Baixas","37150","auto",NA,NA,NA,"238",NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2021-03-25 13:53:02-03","UNIVILLE","JOI","9245","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2008","10","15","Mancinelli, W.S.",NA,NA,NA,"Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"900","900","JOI009245",NA,"Ano de coleta: 2006; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","37150","auto",NA,NA,NA,"560",NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2021-03-25 13:53:02-03","UNIVILLE","JOI","9662","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2009","05","05","Mancinelli, W.S.","2009","05","05","Brasil","Santa Catarina","Joinville","Morro da Tromba.","-48.8456001281738","-26.3043994903564",NA,NA,"600","600","JOI009662",NA,"; HABITO: Epífita; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","37150","auto",NA,NA,NA,"897",NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2021-03-25 13:53:02-03","UNIVILLE","JOI","8860","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase","Mancinelli, W. S.","2009","07","31","Hering-Rinnert, C.","2004","03","25","Brasil","Santa Catarina","São Bento do Sul","CEPA Rugendas.","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"JOI008860",NA,"; HABITO: Epífita","23090","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-25 13:53:06-03","UNIVILLE","JOI","908","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","O.S. Ribas",NA,NA,NA,"Hering-Rinnert, C.","2002","10","05","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000908",NA,NA,"8793","auto",NA,NA,NA,"584",NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-25 13:53:06-03","UNIVILLE","JOI","906","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","O.S. Ribas",NA,NA,NA,"Hering-Rinnert, C.","2002","05","07","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000906",NA,NA,"8793","auto",NA,NA,NA,"546",NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2021-03-25 13:53:06-03","UNIVILLE","JOI","907","PreservedSpecimen","Plantae","Orchidaceae","Pleurothallis","saundersiana","Pleurothallis saundersiana","Rchb.f.","O.S. Ribas",NA,NA,NA,"Hering-Rinnert, C.","2002","10","05","Brasil","Santa Catarina","Balneário Camboriú","Taquarinhas.","-48.6347007751465","-26.9906005859375",NA,NA,NA,NA,"JOI000907",NA,NA,"8793","auto",NA,NA,NA,"583",NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2019-10-07 09:19:49-03","UEFS","HUEFS","114627","PreservedSpecimen","Plantae","Orchidaceae","Acianthera","saundersiana","Acianthera saundersiana","(Rchb.f.) Pridgeon & M.W.Chase",NA,NA,NA,NA,"Cardoso, D.","2006","11","28","Brasil","Bahia","Anguera","Morro da Fazenda Retiro.","-39.183889","-12.161667","39W11'2''","12S9'42''","445","445","HUEFS0114627","HUEFS0114627","Fragmento de floresta estacional com afloramentos de quartzito.",NA,NA,"Angiospermae","Lilianae","Asparagales","1465",NA,NA,NA,NA,NA,NA,NA,NA,NA
