"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"839","2021-01-09 21:48:33-03","UNICENTRO","HUCO","5366","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Quinet A.","Korte A.; Kniess A.","679","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","-49.3558006286621","-27.3918991088867",NA,NA,NA,NA,"2010","09","17",NA,NA,NA,"FURB 16167; Arbórea; FOD; HABITAT: FOD; DESC: Arbórea",NA,NA,NA,NA,NA,NA,NA,"21797","auto",NA,NA,NA,NA,NA
"840","2021-01-09 21:48:33-03","UNICENTRO","HUCO","2243","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Baitello, J.B.","Robim, M.J.","230","1985","03","13","Brasil","São Paulo","campos do Jordão","-45.5900001525879","-22.7299995422363",NA,NA,"HUCO002243",NA,"1985",NA,NA,NA,NA,NA,"Permuta SPSF, 08884; Arbóreo, 4 m, fruto verde com a cúpula vermelha; DESC: Arbóreo, 4 m, fruto verde com a cúpula vermelha",NA,NA,NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA
"841","2021-01-09 21:48:33-03","UNICENTRO","HUCO","3880","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Lopes, G.L.","Nagaoka, R.; et al.; et al.","s.n.","2004","10","15","Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,"2011","12","09","Bairro Baguaçu",NA,NA,"Arbóreo; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA
"842","2021-01-09 21:48:33-03","UNICENTRO","HUCO","3881","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart. ex Nees","Lopes, G.L.","Nagaoka, R.; et al.; et al.","s.n.","2004","10","15","Brasil","São Paulo","Capão Bonito","-48.3400001525879","-24",NA,NA,NA,NA,"2011","12","09","Bairro Baguaçu",NA,NA,"Arbóreo; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA
"843","2021-03-04 11:05:32-03","UFRB","HURB","3138","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Ness","J.B. Baitello","Arbocz, F.G.","632","1994","08","11","Brasil","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,"HURB000003138",NA,"1995",NA,NA,"bairro Martim Francisco, entrada para Mina;",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19575","auto",NA,NA,NA,NA,NA
"844","2020-06-15 15:30:51-03","UNESP-RC","HRCB","1732","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.L.R. de","Cesar, O.","s/nº","1981","08","17","Brasil","São Paulo","Anhembi","-48.1199989318848","-22.7800006866455",NA,NA,NA,NA,"1994","09","23","Fazenda Barreiro Rico",NA,NA,"Árvore até 10m. DAP 17cm. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,"25656","auto",NA,NA,NA,NA,NA
"845","2020-06-15 15:30:51-03","UNESP-RC","HRCB","7857","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Hatschbach, G.","Kummrov, R.","2806","1986","08","08","Brasil","Paraná","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"1987","01",NA,"São Luiz do Purunã",NA,NA,"Árvore de 4m, copa larga. Flor alva.",NA,NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA,NA
"846","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60833","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Bertoni, J.E.A.","600","2001","11","06","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2013","08",NA,"Fazenda Santa Elisa, em frente Pa seção de Entomologia.",NA,NA,"Árvore 8 a 10m alt., frutos verdes (a cúpula é de cor rosa avermelhada).",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"847","2020-06-15 15:30:51-03","UNESP-RC","HRCB","36657","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Ivanauskas, N.M.","Carrasco, P.G.","203","2001","03","05","Brasil","São Paulo","Ilha Comprida","-47.5400009155273","-24.7399997711182",NA,NA,NA,NA,"2002","04",NA,"Arredores da Vila de Pedrinhas",NA,NA,"Arbóreo, fruto marrom.",NA,NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA
"848","2020-06-15 15:30:51-03","UNESP-RC","HRCB","14788","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Baitello, J.B.","Moraes, P.L.R. de","s/nº","1991","10","25","Brasil","São Paulo","Mogi Guaçú","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,"1992","02",NA,"Fazenda Campininha",NA,NA,"Árvore 5m de altura - infrutescência com cápsula vermelha.",NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA
"849","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60828","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Leitão Filho, H.F.","461","1968","07","24","Brasil","São Paulo","Monte Mor","-47.310001373291","-22.9400005340576",NA,NA,NA,NA,"2013","08",NA,"Beira da estrada para Campinas",NA,NA,"Árvore, 8 metros; flores creme; floresce em Julho. Nativa. 2 folhas no herbário.",NA,NA,NA,NA,NA,NA,NA,"12206","auto",NA,NA,NA,NA,NA
"850","2020-06-15 15:30:51-03","UNESP-RC","HRCB","34238","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Rohwer, J.G.","Silva, J.M.","3084","1999","10","04","Brasil","Paraná","Tunas do Paraná","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"2000",NA,NA,"Pacas",NA,NA,"Árvore, 12m, flores creme.",NA,NA,NA,NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"851","2020-06-15 15:30:51-03","UNESP-RC","HRCB","52960","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Baitello, J.B.","Francisco, E.M.","s/nº","1998","12","11","Brasil","Paraná","Ventania","-50.2428016662598","-24.2458000183105",NA,NA,NA,NA,"1999",NA,NA,"Sítio Invernadinha",NA,NA,"Árvore 11m; final de floraçnao, botões florais verde-calros, flores branco-esverdeadas.",NA,NA,NA,NA,NA,NA,NA,"32424","auto",NA,NA,NA,NA,NA
"852","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60834","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Jung-Mendaçolli, S.L.","1122","2003","08","11","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2013","08",NA,"IAC, Sede, próximo ao estacionamento das pedrinhas.",NA,NA,"Árvore; corola branca.",NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"853","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60777","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Viegas, A.P.","s.n.","1939","09","20","Brasil","São Paulo","Socorro","-46.5200004577637","-22.5900001525879",NA,NA,NA,NA,"2013",NA,NA,NA,NA,NA,"Árvore. Folhas no herbário.",NA,NA,NA,NA,NA,NA,NA,"17674","auto",NA,NA,NA,NA,NA
"854","2020-06-15 15:30:51-03","UNESP-RC","HRCB","28414","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Baitello, J.B.","Ivanauskas, N.M.","77","1995","03","24","Brasil","São Paulo","Pariquera Açu","-47.885","-24.608333","47º53'06W","24º36'30S",NA,NA,"1995","05","19","Estação Experimental do IAC",NA,NA,"Árvore de 9m, tronco branco. Frutos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2020-06-15 15:30:51-03","UNESP-RC","HRCB","20808","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Godoy",NA,NA,NA,NA,"Brasil","São Paulo","Parelheiros","-46.774444","-23.9","46º46'28W","23º54'0S",NA,NA,NA,NA,NA,"Camping Ana Paula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2020-06-15 15:30:51-03","UNESP-RC","HRCB","38103","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Alves, F.M.","Pizo, M.A.","7","2002","09","08","Brasil","São Paulo","Itatiba","-46.733333","-22.95","46º44'W","22º57'S",NA,NA,"2009","09","18","Sítio Moinho Velho","800","800","Árvore até 5m de altura, flores branco-amareladas com botões.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2020-06-15 15:30:51-03","UNESP-RC","HRCB","39718","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Alves, F.M.","Pizo, M.A.","53","2003","08","31","Brasil","São Paulo","Itatiba","-46.733333","-22.95","46º44'W","22º57'S",NA,NA,"2009","09","18","Sítio Moinho Velho","800","800","Árvore até 6m de altura.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2020-06-15 15:30:51-03","UNESP-RC","HRCB","59884","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Moraes, P.L.R. de","3558","2012","12","22","Brasil","Minas Gerais","Santa Bárbara de Monte Verde",NA,NA,NA,NA,NA,NA,"2012","12","22",NA,NA,NA,"Arvoreta 4 m, frutos imaturos verdes, cúpula vermelha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60558","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Moraes, P.","Gomes, J.A.M.A.","63","2005","07","12","Brasil","São Paulo","Campinas","-47.060833","-22.905556","47º03'39W","22º54'20S",NA,NA,"2013","04","16","Parque do IAC, Av. Barão de Itapura, estacionamento.","650","650","Flores brancas, perfumadas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60586","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Torres, R.B.","254","1987","08","21","Brasil","São Paulo","Angatuba","-48.350556","-23.423889","48º21'02W","23º25'26S",NA,NA,"1988",NA,NA,"IF","624","624","Árvore, 8,5m alt.; flores brancas, pouco perfumadas, pedúnculos das flores arroxeados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60584","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Gomes, J.A.M.A.","Gomes, J.A.M.A.","798","2009","10","31","Brasil","São Paulo","Espírito Santo do Pinhal",NA,"-22.282222","46º44'93'W","22º16'56S",NA,NA,"2009","10","31","Margem esquerda. FL-B3","870","870","Árvore 18m alt., raque vermelha; fruto preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","2020-06-15 15:30:51-03","UNESP-RC","HRCB","62894","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","L.Biral; G.M.Marcusso","Marcusso",NA,NA,NA,NA,"Brasil","São Paulo","Botucatu","-48.458636","-22.925589","48°27'31.09W","22°55'32.12S",NA,NA,NA,NA,NA,"Escola do Meio Ambiente",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60827","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Leitão Filho, H.F.","1342","1972","06","19","Brasil","São Paulo","Bertioga","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,"2013","08",NA,"Rod. Bertioga-S. Sebastião",NA,NA,"Árvore; 5 m; flores brancas aromáticas. Nativa.",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"864","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60829","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Torres, R.B.","s.n.","1991","11","06","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"2013","08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
"865","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60785","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Daniel, A.","s.n.","1971","08","25","Brasil","São Paulo","Indaiatuba","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"2013","08",NA,"Beira da estrada para Jundiaí",NA,NA,"Árvore, 5-6 metros. Flores creme. Nativa.",NA,NA,NA,NA,NA,NA,NA,"17640","auto",NA,NA,NA,NA,NA
"866","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60585","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Baitello, J.B.","Leitão Filho, H.F.","492","1968","08","19","Brasil","São Paulo","Jaguariúna","-46.9799995422363","-22.7000007629395",NA,NA,NA,NA,"1998","03","26","Nativa na Fazenda do Sr. Ricardo Manarini.",NA,NA,"Árvore, 8 metros; flores creme; floresce em Agosto. 2 folhas no herbário.",NA,NA,NA,NA,NA,NA,NA,"12963","auto",NA,NA,NA,NA,NA
"867","2020-06-15 15:30:51-03","UNESP-RC","HRCB","60803","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees & Mart.","Moraes, P.","Leitão Filho, H.F.","890","1969","09","29","Brasil","São Paulo","Taubaté","-45.5499992370605","-23.0200004577637",NA,NA,NA,NA,"2013","08","22","Rodovia Taubaté-São Luiz do Paraitinga",NA,NA,"Árvore; 5-6 metros; flores creme; aromática. Nativa.",NA,NA,NA,NA,NA,NA,NA,"25704","auto",NA,NA,NA,NA,NA
"868","2017-11-24 14:11:07-02","UFLA","ESAL","28151","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Domingos, DQ","Domingos, DQ; Vittal, FAZ","161",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"Monte Verde, Horel Kuriuwa",NA,NA,"árvore; 10m; creme;",NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"869","2017-11-24 14:11:07-02","UFLA","ESAL","13025","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","L.C.S.Assis","Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,NA,NA,NA,NA,NA,"Serra de São José",NA,NA,"árvore; 10,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"10355","auto",NA,NA,NA,NA,NA
"870","2017-11-24 14:11:07-02","UFLA","ESAL","12214","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Ary.T.O.","Pereira, SC; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fazenda Patrimônio",NA,NA,"árvore; 6,0; ;; formação antrópica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","2018-10-09 16:31:33-03","UFLA","ESAL","12846","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Ary T.O.Filho","Almeida, RJ","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,"Parque Ecologico Quedas do Rio Bonito",NA,NA,"árvore; 5,5; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"872","2018-10-09 16:31:33-03","UFLA","ESAL","17464","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","L. C. S. Assis","Souza, JS","31",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,"Mata do Capivari",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","2018-10-09 16:31:33-03","UFLA","ESAL","18266","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Berg, E van den; Oliveira- Filho, A T","Castro, GC","49",NA,NA,NA,"Brasil","Minas Gerais","Lavras","-44.999444","-21.245278","-44.999444","-21.245278",NA,NA,NA,NA,NA,"Sistema corredor/fragmento",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","2017-11-24 14:11:07-02","UFLA","ESAL","18096","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Carvalho, DA","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Alpinópolis","-46.3880996704102","-20.8635997772217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 8,0 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22010","auto",NA,NA,NA,NA,NA
"875","2017-11-24 14:11:07-02","UFLA","ESAL","14326","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Pedro L.R.","Tameirão Neto, E; et al.","824",NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","-44.7580986022949","-21.0331001281738",NA,NA,NA,NA,NA,NA,NA,"Fazenda Mundo Novo",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA
"876","2017-11-24 14:11:07-02","UFLA","ESAL","28170","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Domingos, DQ","Domingos, DQ; Vittal, FAZ","168",NA,NA,NA,"Brasil","Minas Gerais","Camanducaia","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,NA,NA,NA,"Monte Verde, Horel Kuriuwa",NA,NA,"árvore; 13m; ; imaturos verdes",NA,NA,NA,NA,NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA
"877","2017-11-24 14:11:07-02","UFLA","ESAL","15521","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","L. C. S. Assis","Warley G. de Faria","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carmo do Paranaíba","-46.3161010742188","-19.0007991790771",NA,NA,NA,NA,NA,NA,NA,"Fazenda Pirapora/Bálsamo","1","1","árvore; 8,0; bege sem odor característico;; cerrado",NA,NA,NA,NA,NA,NA,NA,"60699","auto",NA,NA,NA,NA,NA
"878","2017-11-24 14:11:07-02","UFLA","ESAL","15520","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Eduardo van den Berg/ L. C. S. Assis","Leonardo Queiroz","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carmo do Paranaíba","-46.3161010742188","-19.0007991790771",NA,NA,NA,NA,NA,NA,NA,"Fazenda Pirapora/Bálsamo","1","1","árvore; ; palha, com odor característico;; cerrado",NA,NA,NA,NA,NA,NA,NA,"60699","auto",NA,NA,NA,NA,NA
"879","2017-11-24 14:11:07-02","UFLA","ESAL","16247","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Oliveira Filho, AT; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,NA,NA,NA,"Chapada das Perdizes","1","1","árvore; 10.00m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"880","2017-11-24 14:11:07-02","UFLA","ESAL","17636","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Ary T.O.Filho","Rocha, C","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Coqueiral","-45.440601348877","-21.1893997192383",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; 7 m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16658","auto",NA,NA,NA,NA,NA
"881","2017-11-24 14:11:07-02","UFLA","ESAL","24945","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Laércio Loures","Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes","-46.3278007507324","-22.3169002532959",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"; 6 m; ;",NA,NA,NA,NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA
"882","2017-11-24 14:11:07-02","UFLA","ESAL","16806","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Botrel, RT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ingaí","-44.9171981811523","-21.4011001586914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA
"883","2017-11-24 14:11:07-02","UFLA","ESAL","20936","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Laércio Loures","Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino","-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,NA,NA,NA,"Serra",NA,NA,"árvore; 6, m; ; 2 cm,escuro",NA,NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA
"884","2017-11-24 14:11:07-02","UFLA","ESAL","22260","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Domingos, DQ","Domingos, DQ","477",NA,NA,NA,"Brasil","Minas Gerais","Piracema","-44.4824981689453","-20.5077991485596",NA,NA,NA,NA,NA,NA,NA,"Sobrado-fazenda morro grande",NA,NA,"árvore; 10m; inflorescência azulada, flores creme;",NA,NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA
"885","2017-11-24 14:11:07-02","UFLA","ESAL","22261","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Domingos, DQ","Domingos, DQ","478",NA,NA,NA,"Brasil","Minas Gerais","Piracema","-44.4824981689453","-20.5077991485596",NA,NA,NA,NA,NA,NA,NA,"Sobrado-fazenda morro grande",NA,NA,"árvore; 10m; inflorescência azulada, flores creme;",NA,NA,NA,NA,NA,NA,NA,"20932","auto",NA,NA,NA,NA,NA
"886","2017-11-24 14:11:07-02","UFLA","ESAL","1039","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","F. C. H.","Hoehne, FC","28.112",NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,"Jardim Botânico",NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"887","2017-11-24 14:11:07-02","UFLA","ESAL","14632","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Domingos, DQ","Carvalho, DA; et al.","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Conquista","-47.5416984558105","-19.9372005462646",NA,NA,NA,NA,"2017","05",NA,"Mata dos Dourados","5","5","árvore; 8,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"30156","auto",NA,NA,NA,NA,NA
"888","2017-11-24 14:11:07-02","UFLA","ESAL","13083","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Oliveira Filho, AT","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,NA,"Camargos",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA
"889","2017-11-24 14:11:07-02","UFLA","ESAL","16528","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees",NA,"Rodrigues, LA; et al.","339",NA,NA,NA,"Brasil","Minas Gerais","Luminárias","-44.9033012390137","-21.511100769043",NA,NA,NA,NA,NA,NA,NA,"Mata do Galego",NA,NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA
"890","2017-11-24 14:11:07-02","UFLA","ESAL","20935","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Laércio Loures","Loures, L","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Fino","-46.3689002990723","-22.2831001281738",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","árvore; 7 m; ;",NA,NA,NA,NA,NA,NA,NA,"19042","auto",NA,NA,NA,NA,NA
"891","2017-11-24 14:11:07-02","UFLA","ESAL","17115","S","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","Oliveira Filho, AT","Carvalho, WAC","69",NA,NA,NA,"Brasil","Minas Gerais","Piedade do Rio Grande","-44.1960983276367","-21.468599319458",NA,NA,NA,NA,NA,NA,NA,NA,"1","1","árvore; 11m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"15268","auto",NA,NA,NA,NA,NA
"892","2019-11-07 11:44:36-03","FUVATES","HVAT","4044","PreservedSpecimen","Plantae","Lauraceae","Nectandra","grandiflora","Nectandra grandiflora","Nees","P. Moraes","E. M. Ethur","s.n.","2012","12","17","Brasil","Rio Grande do Sul","São Francisco de Assis","-55.156111","-29.615833","-55º9'22''W","-29º36'57''S","HVAT00004044",NA,"2014","08","25",NA,NA,NA,"Arbórea.; Beira de mata em beira de estrada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
