"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","class","relatedCatalogItem","fieldNumber","individualCount"
"49","2021-04-08 17:42:13-03","EAO","IAN","154284","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Kleinhonte, A","1922","04",NA,"sc","357","1913","01","17","Suriname",NA,NA,"Braamspinl.",NA,NA,NA,NA,NA,"IAN154284",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"50","2021-04-08 17:42:13-03","EAO","IAN","15643","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ducke, A",NA,NA,NA,"Fróes, RL","20631","1945","04","02","Brasil","Amazonas",NA,"Fonte Boa. Várzea.",NA,NA,NA,NA,"Cipó.","IAN015643","IAN015643 IAN015643_e",NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"51","2021-04-08 17:42:13-03","EAO","IAN","159254","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Cordeiro, MR",NA,NA,NA,"Dantas, M; Cordeiro, MR","1295","1982","11","04","Brasil","Amapá",NA,"Fazenda Paraiso. Campo inundado. Campo de várzea.",NA,NA,NA,NA,"Arbusto com fruto.","IAN159254",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"52","2021-04-08 17:42:13-03","EAO","IAN","167222","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Aragão, IL; Bastos, MNC","154","1995","07","11","Brasil","Pará","São Geraldo do Araguaia","Santa Cruz do Araguaia, Serra do Riacho Fundo, cerrado.","-48.433333","-6.233333","-48.433333","-6.233333","Cipó escandente; fruto tipo vagem, imaturo, verde, adulto marrom.","IAN167222",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"53","2021-04-08 17:42:13-03","EAO","IAN","193665","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Rosário, AS","2004",NA,NA,"Mehlig, U","13","2002","07","21","Brasil","Pará","Bragança","Ajuruteua, Salinas dos Roques/Jabuti, campo oeste da 6a ilha de terra firme","-46.663889","-0.928333","-46.663889","-0.928333",NA,"IAN193665",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"54","2021-04-08 17:42:13-03","EAO","IAN","193772","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Menezes, MPM; Cardoso, JCO; Silva, MJ da; Mehlig, U","255","2007","10","30","Brasil","Amapá","Amapá","Sucuriju, Margem do Rio Sucurijú","-50.007667","1.675833","-50.007667","1.675833",NA,"IAN193772",NA,NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"55","2021-04-08 17:42:13-03","EAO","IAN","33021","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Black, GA","2260","1948","01","03","Brasil","Pará",NA,"Rio Cupari, Curuçá. Capoeira.",NA,NA,NA,NA,"Cipó pequeno; flor amarela.","IAN033021","IAN033021 IAN033021_1 IAN033021_e",NA,NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"56","2021-04-08 17:42:13-03","EAO","IAN","17163","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Ducke, A",NA,NA,NA,"Pires, JM; Black, GA","171","1945","08","27","Brasil","Pará","Belém","I.A.N.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"IAN017163","IAN017163 IAN017163_1 IAN017163_e","48462","auto",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"57","2021-04-08 17:42:13-03","EAO","IAN","20210","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Ducke, A","2056","1946","08","18","Brasil","Pará","Belém","Marco da Legua. Capoeira na terra firme.","-48.5043983459473","-1.4558299779892",NA,NA,"Trepadeira pequena; flor amarela.","IAN020210","IAN020210 IAN020210_1 IAN020210_e","48462","auto",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"58","2021-04-08 17:42:13-03","EAO","IAN","159159","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Cordeiro, MR",NA,NA,NA,"Neves, MP das; Rodrigues, IA","371","1982","11","02","Brasil","Pará","Chaves","Caminho da praia, ate a margem do canal Sul. Campo de várzea.","-49.9883003234863","-0.159999996423721",NA,NA,"Cipó com fruto.","IAN159159",NA,"123112","auto",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"59","2021-04-08 17:42:13-03","EAO","IAN","159155","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Cordeiro, MR",NA,NA,NA,"Neves, MP das; Rodrigues, IA","366","1982","11","02","Brasil","Pará","Chaves","Estrada do Igarapé do Miri, início da estrada até a beira. Campo de terra firme.","-49.9883003234863","-0.159999996423721",NA,NA,"Cipó com fruto.","IAN159155",NA,"123112","auto",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"60","2021-04-08 17:42:13-03","EAO","IAN","158933","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Cordeiro, MR",NA,NA,NA,"Neves, MP das; Rodrigues, IA","46","1982","10","21","Brasil","Pará","Soure","Soure pesqueiro, 1 km da cidade de Soure. Fazenda Boa Fé.","-48.5233001708984","-0.716666996479034",NA,NA,"Cipó com fruto, flor amarela.","IAN158933",NA,"69952","auto",NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA
"61","2013-07-03 11:02:13-03","EBDA","BAH","3431","S","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Scardino, Noblick, Paranhos, Guedes, C. Queiros, Paganucci, Nascimento, N. Suely, Quaglla","1980","09",NA,"Grupo Pedra do Cavalo","602","1980","08",NA,"Brasil","Bahia","Cachoeira","Ilha do Umbuzeiro.","-38.9558","-12.6183",NA,NA,"Trepadeira volúvel com folhas trifoliadas, flores amarelas e frutos pilosos.",NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-12-04 15:25:15-03","PUCPR","HUCP","16265","S","Plantae","Fabaceae","Vigna","repens","Vigna repens","Baker.","Guimarães, O",NA,NA,NA,"Cervi, AC","6979","2000","01","18","Brasil","Santa Catarina","Tijucas",NA,"-48.6335983276367","-27.2413997650146",NA,NA,NA,"HUCP00011422","HUCP00011422","19338","auto",NA,NA,"Eudicotiledonea",NA,NA,NA,NA,NA,NA,NA
"63","2019-10-09 11:17:27-03","UFBA","ALCB","08162","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Grupo Pedra do Cavalo","1980","09",NA,"Grupo Pedra do Cavalo","602","1980","08",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul, Ilha do Umbuzeiro.","-39.083333","-12.533333","-39.083333","-12.533333","Volúvel com folhas compostas e trifoliadas; flores amarelas e frutos pilosos.","ALCB033254","ALCB033254",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"64","2019-10-09 11:17:27-03","UFBA","ALCB","71387","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Soares, KA","2018","03",NA,"Queiroz, EP","99","2001","04","01","Brasil","Bahia","Esplanada","Litoral Norte, Baixio, desembocadura do rio do Bu","-41.055278","-11.749444","-41.055278","-11.749444","folhas membranáceas, flores amarelas.","ALCB033274","ALCB033274",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"65","2019-10-09 11:17:27-03","UFBA","ALCB","08163","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Grupo Pedra do Cavalo","1980","11",NA,"Grupo Pedra do Cavalo","688","1980","09",NA,"Brasil","Bahia","Cachoeira","Recôncavo Sul","-39.083333","-12.533333","-39.083333","-12.533333","Volúvel; flores amarelas pilosos.","ALCB033253","ALCB033253",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"66","2019-10-09 11:17:27-03","UFBA","ALCB","09118","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Soares, KA","2018","03",NA,"s.col.","s/n",NA,NA,NA,"s/localidade",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB033272","ALCB033272",NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA
"67","2019-10-09 11:17:27-03","UFBA","ALCB","112909","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Guedes, ML","2014","02",NA,"Guedes, ML; et al.","21117","2013","10","02","Brasil","Bahia","Maraú","Litoral Sul, Taipú de Fora, no cordão praiano.","-39","-14.1","-39","-14.1","Folhas trifolioladas, folíolos membranáceos, discolores. Inflorescência axilar, flores amarelo-pálido. Fruto imaturo .","ALCB033251","ALCB033251",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"68","2019-10-09 11:17:27-03","UFBA","ALCB","126133","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Soares, KA","2018","03",NA,"Guedes, ML; Alunos de Botânica BIOC05","24917","2016","08","21","Brasil","Bahia","Ituberá","Litoral Sul, Campo dos Carneiros.","-39.133333","-13.716667","-39.133333","-13.716667","trepadeira. Folhas trifolioladas, folíolos membranáceos, discolores. Inflorescência axilar, flores amarelas. Fruto maduro.","ALCB033398","ALCB033398",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"69","2019-10-09 11:17:27-03","UFBA","ALCB","74333","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Guedes, ML","2006","10",NA,"Santos, JS; Guedes, ML; Rigueira, D; Tosto, MG","166","2006","08","12","Brasil","Bahia","Cairu","Baixo Sul, Garapuá","-39.033333","-13.483333","-39.033333","-13.483333","Trepadeira. Folhas com folíolos membranáceos. Flores amarelas. frutos imaturos verdes.; Restinga: Mussununga.","ALCB033248","ALCB033248",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"70","2019-10-09 11:17:27-03","UFBA","ALCB","85148","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Prates, ARS","2009","01",NA,"Prates, ARS; Guedes, ML","51","2008","08","19","Brasil","Bahia","Itanagra","Litoral Norte, Núcleo Agroecológico de Nova Itapecirica","-37.979444","-12.374444","-37.979444","-12.374444","folíolos membranáceos, discolores. Flores amarelas.","ALCB033247","ALCB033247",NA,NA,"68","68","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"71","2019-10-09 11:17:27-03","UFBA","ALCB","88488","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Guedes, ML","2009","06",NA,"Guedes, ML; Gomes, FS; et al.","15090","2009","05","24","Brasil","Bahia","Maraú","Litoral Sul, Fazenda Taipus de Fora","-38.930556","-13.943056","-38.930556","-13.943056","Folhas trifolioladas. Folíolos cartáceos. Inflorescência com flores amarelas.","ALCB033250","ALCB033250",NA,NA,"17","17","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"72","2019-10-09 11:17:27-03","UFBA","ALCB","97734","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Guedes, ML","2011","01",NA,"Guedes, ML; Gomes, FS; Lisboa, MS","17739","2010","08",NA,"Brasil","Bahia","Belmonte","Extremo Sul, Cultivada","-38.866667","-15.85","-38.866667","-15.85","com ramos pubescentes. Folíolos cartáceos, discolores. Inflorescência com flores amarelo-claro. Frutos jovens tomentosos.; Cultivada","ALCB033246","ALCB033246",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"73","2019-10-09 11:17:27-03","UFBA","ALCB","06284","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Dedecca, MD","1950","09",NA,"Pinto, GCP","00177","1950","04",NA,"Brasil","Bahia","Cruz das Almas","Recôncavo Sul","-39.1018981933594","-12.6700000762939",NA,NA,NA,"ALCB033255","ALCB033255","14660","auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"74","2019-10-09 11:17:27-03","UFBA","ALCB","029092","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Queiroz, LP de","2000","07",NA,"Guedes, ML; Saar, E","3979","1995","09","25","Brasil","Bahia","Madre de Deus","Região Metropolitana Salvador","-38.6208000183105","-12.7407999038696",NA,NA,"Escandente. Folhas discolores membranáceas. Inflorescência axilar do tipo racemo com flores de cor amarela. Fruto piloso, imaturo de cor verde.","ALCB033249","ALCB033249","2962","auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"75","2019-10-09 11:17:27-03","UFBA","ALCB","029335","PreservedSpecimen","Plantae","Fabaceae","Vigna","luteola","Vigna luteola","(Jack.) Benth.","Queiroz, LP de","1992",NA,NA,"Queiroz, LP de","2579","1991","09","23","Brasil","Bahia","São Sebastião do Passé","Recôncavo","-38.4953002929688","-12.5124998092651",NA,NA,"Planta prostrada, procumbente, com caule semi- suculento. Folhas com pecíolos fistulosos e folíolos cartáceos. Flores com cálice verde-esverdeado e pétalas amarelas, a área alvo esverdeada.; Substrato arenoso","ALCB033252","ALCB033252","18909","auto",NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA
"76","2020-02-08 09:15:19-03","NBC","NL-BOTANY","U.1333655","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Grewal MS",NA,NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1333655 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1333655","NL-U1333655",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae","U 0029643",NA,NA
"77","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006687","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Tulleken JE",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006687","NL-L2006687",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"78","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006688","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Tulleken JE",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006688","NL-L2006688",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"79","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006697","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Martius CFP von",NA,NA,NA,NA,"Brazil",NA,NA,"Brasilia, pr. Piauhy.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006697","NL-L2006697",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"80","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006701","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Tulleken JE",NA,"1900","07","26","Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006701","NL-L2006701",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"81","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006702","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Smith HH",NA,"1898","09","01","Colombia","Magdalena",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006702","NL-L2006702",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"82","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006705","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Fosberg FR",NA,"1947","11","02","Peru",NA,NA,"Dept. de Loreto. Just above Pucalipa, on Rio Ucayali, Prov. de Coronel Portillo.","-74.6","-8.433333","-74.6","-8.433333","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006705","NL-L2006705",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"83","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006706","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Hassler E",NA,"1913","03","01","Paraguay",NA,NA,"Plantae Paraguarienses. Paraguaria Centralis: In regione lacus Ypacaray.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006706 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006706","NL-L2006706",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"84","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.2006707","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Geldermalsen-de Jongh E van",NA,"1979","08","03","Surinam",NA,NA,"Matapika-kreek, Strand.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2006707 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2006707","NL-L2006707",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"85","2020-02-08 09:15:18-03","NBC","NL-BOTANY","L.3892617","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Killeen TJ; Guillén R",NA,"1994","10","15","Bolivia",NA,NA,"Reserva Ecológica 'El Refugio'.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3892617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3892617","NL-L3892617",NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"86","2020-02-08 09:15:18-03","NBC","NL-BOTANY","U 0029417","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Irwin HS",NA,NA,NA,"Steyermark JA",NA,NA,NA,NA,"Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029417 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029417",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"87","2020-02-08 09:15:18-03","NBC","NL-BOTANY","U 0029419","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Smith HH",NA,"1898","09","01","Colombia","Magdalena",NA,"Plants of Santa Marta, United States of Colombia.",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029419 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029419",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"88","2020-02-08 09:15:18-03","NBC","NL-BOTANY","U 0029617","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Kock C",NA,"1972","10","01","Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029617 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029617",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"89","2020-02-08 09:15:18-03","NBC","NL-BOTANY","U 0029627","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.","Rudd V",NA,NA,NA,"Prance GT; Berg CC; et al.",NA,NA,NA,NA,"Brazil","Amazonas",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029627",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"90","2020-02-08 09:15:18-03","NBC","NL-BOTANY","U 0029629","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Doesburg PH van",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029629 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029629",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"91","2020-02-08 09:15:19-03","NBC","NL-BOTANY","U 0029633","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029633 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029633",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
"92","2020-02-08 09:15:19-03","NBC","NL-BOTANY","U 0029650","PreservedSpecimen","Plantae","Leguminosae-Pap.","Vigna","luteola","Vigna luteola","(Jacq.) Benth.",NA,NA,NA,NA,"Indigenous collector",NA,NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200029650 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0029650",NA,NA,NA,NA,NA,NA,"Fabales","Southern America",NA,"Magnoliopsidae",NA,NA,NA
