"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","individualCount","fieldNumber"
"44","2021-03-15 16:37:00-03","NY","NYBG","306170","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","M. H. Nee",NA,NA,NA,"M. H. Nee","48772","1998","03","27","Bolivia","Santa Cruz","Andrés Ibáñez","-63.5","-18.1",NA,NA,"900","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=303152' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306170",NA,"7.3 km from Santa Cruz-Samaipata highway leaving at Tarumá, on dirt road along Río Salado and oil pipeline.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","459340","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","P. G. Ribeiro",NA,NA,NA,"M. C. de Assis","215","1995","04","19","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=435418' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459340","NY00459340_01","Fazenda Sucupira; em mata a beira do corrego proximo ao Alojamento","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","00934750","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"W. R. Anderson","6918","1973","03","12","Brazil","Goiás","Monte Alegre de Goiás","-47.23","-13.47",NA,NA,"600","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950180' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934750","NY00934750_01","Serra da Atalaia, ca. 25 km by road SW of Monte Alegre de Goiás","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","00934720","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"P. M. Andrade","222","1984","05","24","Brazil","Minas Gerais",NA,"-41.83","-19.67",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949737' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934720","NY00934720_01","Caratinga, Estacao Biologica de Caratinga.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","00934740","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"H. S. Irwin","2645","1959","02","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949639' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934740","NY00934740_01","15 km W. of Vicosa on old road to Ubá","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","459195","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. K. Gottsberger","1117171","1971","01","17","Brazil","São Paulo","Botucatu","-48.4397","-22.88",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459195","NY00459195_01","Botucatu, in the surroundings","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","459198","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Pessoal do Horto Florestal",NA,"1927","03","22","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9031",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249659' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459198","NY00459198_01","Horto Florestal","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00934815","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","E. T. Neto",NA,NA,NA,"E. T. Neto","389","1991","02","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956420' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934815","NY00934815_01","Estaçao Ecológica da UFMG. II estaçao de coleta, trilha J","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","00934777","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"E. P. Heringer","1523","1979","06","05","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=951028' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934777","NY00934777_01","Área de inundação da Barragem do São Bartolomeu, barra do córrego Papuda.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01190528","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. T. Prance","7580","1968","09","24","Brazil","Acre","Sena Madureira","-68.67","-9.05",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=735449' target='other'> <mi>dwc_moreinfo</mi></a>","NY01190528","NY01190528_01","Vicinity of Sena Madureira","South America",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","459191","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. G. Hatschbach","49892","1985","10","17","Brazil","Espírito Santo","Castelo","-41.1844","-20.6036",NA,NA,"500","500","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249666' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459191","NY00459191_01","Caxixa","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00934719","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"E. P. Heringer","2578","1952","01","28","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949732' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934719","NY00934719_01","Est. Experimental Col. Pacheco","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","459203","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","R. C. Barneby",NA,NA,NA,"G. G. Hatschbach","18055","1967","12","07","Brazil","Paraná","Rio Branco do Sul","-49.3142","-25.1903",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249642' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459203","NY00459203_01","Curiola","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02714020","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"S. J. da Silva Neto","935","1997","08","25","Brazil","Rio de Janeiro","Duque de Caxias","-43.266667","-22.55",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3005703' target='other'> <mi>dwc_moreinfo</mi></a>","NY02714020","NY02714020_01","Estrada para a reprersa da CEDAE. Reserva da Petrobras","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00934738","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","R. C. Barneby",NA,NA,NA,"H. S. Irwin","30275","1971","01","13","Brazil","Minas Gerais",NA,"-43.676328","-19.820266",NA,NA,"1600","1600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949607' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934738","NY00934738_01","Serra do Espinhaço, base of Serra da Piedade, ca. 35 km E. of Belo Horizonte, road to Caeté","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","00934739","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"H. S. Irwin","2098","1958","11","15","Brazil","Minas Gerais","Viçosa","-42.868031","-20.7613428",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949629' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934739","NY00934739_01","State Agricultural School, Viçosa.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00934755","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"H. S. Irwin","14158","1966","03","21","Brazil","Distrito Federal","Brasília","-48.05","-16.03",NA,NA,"1000","1000","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950257' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934755","NY00934755_01","Parque Municipal do Gama","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00934722","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. M. Araújo","574","1990","05","19","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949754' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934722","NY00934722_01","Estaçao Ecológica do Panga, Uberlândia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00934724","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. M. Araújo","725","1990","07","27","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949769' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934724","NY00934724_01","Estaçao Ecológica do Panga, Uberlândia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"63","2017-05-17 10:20:00-03","NY","NYBG","02687557","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha",NA,NA,NA,NA,NA,"J. M. A. Braga","4173","1997","07","08","Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2964551' target='other'> <mi>dwc_moreinfo</mi></a>","NY02687557","NY02687557_01","Recreio dos Bandeirantes, Prainha, topo do Morro da Boa Vista. (Área de Proteção Ambiental).","South America","sheet",NA,"Magnoliophyta","Fabales",NA,"57442","auto",NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1144696","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","H. C. de Lima",NA,NA,NA,"H. C. de Lima","4360","1992","01","03","Brazil","Rio de Janeiro","Guapimirim","-42.883","-22.483",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1298420' target='other'> <mi>dwc_moreinfo</mi></a>","NY01144696","NY01144696_01","Estação Ecológica Estadual de Paraíso. Campinho, próximo à represa da CEDAE. Área FP 10.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00934723","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. M. Araújo","554","1990","06","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949764' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934723","NY00934723_01","Estaçao Ecológica do Panga, Uberlândia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","00934715","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"H. S. Irwin","23201","1969","02","13","Brazil","Minas Gerais","Francisco Sá","-43.44565","-16.4661",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949575' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934715",NA,"Serra do Espinhaço, ca. 5 km N.E. of Francisco Sá, on road to Salinas","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00934837","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","P. G. Ribeiro",NA,NA,NA,"E. T. Neto","2675","1998","02","18","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=956262' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934837","NY00934837_01","Salinas. Barragem de Matrona. Córrego Baé","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","459207","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","R. C. Barneby",NA,NA,NA,"G. G. Hatschbach","49075","1985","03","15","Brazil","Mato Grosso do Sul","Antônio João","-55.949819","-22.19",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249640' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459207","NY00459207_01","Antonio Joao, 3km O","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","459242","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","P. G. Ribeiro",NA,NA,NA,"L. Riedel","1798","1833","12",NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=549184' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459242","NY00459242_01",NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00934737","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"H. S. Irwin","23212","1969","02","13","Brazil","Minas Gerais","Francisco Sá","-43.44565","-16.4661",NA,NA,"950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949599' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934737","NY00934737_01","Serra do Espinhaço, ca. 5 km N.E. of Francisco Sá, on road to Salinas","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","306260","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","M. H. Nee",NA,NA,NA,"M. H. Nee","48549","1998","03","01","Bolivia","Santa Cruz","Ichilo","-63.7","-17.42",NA,NA,"330","330","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249637' target='other'> <mi>dwc_moreinfo</mi></a>","NY00306260",NA,"Along highway from Buena Vista to San Carlos, 5 km SE of San Carlos, 7 km NW of Buena Vista.","South America",NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","822898","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","J. C. Lindeman",NA,NA,NA,"J. C. Lindeman","3119","1966","10","18","Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=929748' target='other'> <mi>dwc_moreinfo</mi></a>","NY00822898","NY00822898_01","Roadside in cerrado region 10 km S of Calógeras.","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00934747","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"Y. E. J. Mexia","4359","1930","02","16","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950012' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934747","NY00934747_01","Viçosa, road to Sao Miguel, near Sao Miguel","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00934752","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"E. P. Heringer","9498","1963","10","07","Brazil","Goiás","Alexânia","-48.5069","-16.0822",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950242' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934752","NY00934752_01",NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","459194","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"D. O. Norris","428","1964","11","21","Brazil","São Paulo","Leme","-47.3897","-22.1803",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249661' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459194","NY00459194_01",NA,"South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","459192","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"O. Handro","30843","1934","01","30","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249657' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459192","NY00459192_01","Jardim Botanico","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","00934776","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"E. P. Heringer","317","1978","01","05","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=950260' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934776","NY00934776_01","Reserva Ecologica do IBGE. Picada R-3","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","12178","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.","P. G. Ribeiro",NA,NA,NA,"W. W. Thomas","11106","1996","03","22","Brazil","Bahia","Vitória da Conquista","-40.8022","-14.9928",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=435419' target='other'> <mi>dwc_moreinfo</mi></a>","NY00012178","NY00012178_01","1 km south of BR 415, 14 km east of Vitória da Conquista","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","459219","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"L. Riedel","1798","1933","12","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249655' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459219","NY00459219_01","Brasilia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","459213","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. C. P. Pinto","32181","1981","09","04","Brazil","Bahia","Campo Formoso","-40.32","-10.5",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249650' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459213","NY00459213_01","Brejao da Caatinga","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00934725","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. M. Araújo","1131","1995","04","02","Brazil","Minas Gerais","Uberlândia","-48.2769","-18.9186",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=949776' target='other'> <mi>dwc_moreinfo</mi></a>","NY00934725","NY00934725_01","Fazenda Buriti. Uberlândia","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","459202","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","gonoacantha","Piptadenia gonoacantha","(Mart.) J.F.Macbr.",NA,NA,NA,NA,"G. G. Hatschbach","48840","1985","01","10","Brazil","Paraná","Rio Branco do Sul","-49.426044","-24.915614",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=249667' target='other'> <mi>dwc_moreinfo</mi></a>","NY00459202","NY00459202_01","Ribeirinha","South America","sheet",NA,"Magnoliophyta","Fabales",NA,NA,NA,NA,NA,NA,NA,NA
