"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","individualCount","typeStatus"
"48","2021-04-08 17:36:45-03","EAO","IAN","XILO231","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Rosa, NA; Silva, NT da","119","1974","07","18","Southern America","Brasil","Mato Grosso",NA,"A margem da Cachoeira Andorinha Humboldt.",NA,NA,NA,NA,NA,"Árvore de 15m. x 80cm. Flores amarelas perfumadas.","IANXILO231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:33:47-03","EAO","IAN","145803","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.",NA,"Ribeiro, BGS","816","1975","03","04","Southern America","Brasil","Amazonas",NA,"Uaupés, Próximo ao Acampamento de Aviação.",NA,NA,NA,NA,NA,"Árvore de 20m. e 30cm. de diâmetro, fruto verde.","IAN145803",NA,NA,NA,NA,NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"50","2021-03-30 12:33:47-03","EAO","IAN","146375","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Silva, NT da","Cordeiro, MR","449","1975","03","04","Southern America","Brasil","Amazonas",NA,"Uaupés, A 14km. da cidade de S. Gabriel das Cachoeiras.",NA,NA,NA,NA,NA,"Árvore de 10m. de altura, frutos vermelhos.","IAN146375",NA,NA,NA,"1978","10",NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"51","2021-03-30 12:33:47-03","EAO","IAN","51585","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Fries, RE","Fróes, RL","25272","1949","09","17","Southern America","Brasil","Amazonas",NA,"Rio Urubú, Pedra Branca.",NA,NA,NA,NA,NA,"Árvore de 7m. de altura, frutos vermelhos.","IAN051585",NA,NA,NA,"1953",NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:33:47-03","EAO","IAN","148369","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Silva, ASL da","Silva, NT da","3779","1975","03","08","Southern America","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Negro.","-67.0892028808594","-0.130278006196022",NA,NA,NA,"Árvore de 12m. de altura.","IAN148369",NA,"377621","auto","1980","09",NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:33:47-03","EAO","IAN","14390","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Magalhães, MG","s.n.","1937","08","04","Southern America","Brasil","Minas Gerais","Belo Horizonte","Brejo, Parque Municipal.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Árvore de 12m. de altura, flores esverdeadas, muito frequente.","IAN014390",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-30 12:33:47-03","EAO","IAN","120920","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Pires, JM; Silva, NT da","10266","1966","10","22","Southern America","Brasil","Pará","Belém","Igapó do Catú. Transecto 10 x 950. L. 1; Q. 20.","-48.5043983459473","-1.4558299779892",NA,NA,NA,"Árvore nº 107, tronco com 0,95m. de circ; altura de 27m.","IAN120920",NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:33:47-03","EAO","IAN","95266","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Fries, RE","Pires, JM; Silva, NT da","6675","1957","10",NA,"Southern America","Brasil","Pará","Breves","Local onde foi feito um inventário florestal.","-50.4803009033203","-1.68221998214722",NA,NA,NA,NA,"IAN095266",NA,"134266","auto","1960",NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:33:47-03","EAO","IAN","167461","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Pontes Pires, AF","Pires, JM; Fróes, RL; Silva, NT da","5124","1956","07","30","Southern America","Brasil","Pará","Breves","Perto do Igarapé Arapijó.","-50.4803009033203","-1.68221998214722",NA,NA,NA,NA,"IAN167461",NA,"134266","auto","2015","10","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:33:47-03","EAO","IAN","179065","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Cordeiro, MR","Carvalho, ACM; Carmo, NAS do; Nascimento, MP do; Oliveira, JCL de; Lima, APR de; Ribeiro, JS","107","2003","09","19","Southern America","Brasil","Pará","Moju","Campo Experimental da Embrapa Amazônia Oriental; Km 34 da rodovia PA-150; rio Carioca.","-48.7689018249512","-1.88389003276825",NA,NA,NA,"Árvore de 3m alt. Frutos carnosos, imaturos de cor verde.","IAN179065",NA,"186920","auto","2003","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-30 12:33:47-03","EAO","IAN","97461","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Fries, RE","Fróes, RL","33005","1956","05","22","Southern America","Brasil","Pará","Portel","Região de Anapú, Rio Cariatuba.","-50.8210983276367","-1.93555998802185",NA,NA,NA,"Árvore à beira, flores.","IAN097461",NA,"184936","auto","1960",NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"59","2021-03-30 12:33:47-03","EAO","IAN","97235","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Fries, RE","Fróes, RL","32763","1956","09","30","Southern America","Brasil","Pará","Portel","Região do Anapú, Rio Flexal. Beira do rio.","-50.8210983276367","-1.93555998802185",NA,NA,NA,"Árvore de 7m. de altura.","IAN097235",NA,"184936","auto",NA,NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"60","2021-03-30 12:33:47-03","EAO","IAN","97267","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata duckei","R.E.Fr.","Fries, RE","Fróes, RL","32796","1956","05","05","Southern America","Brasil","Pará","Portel","Região do Anapú, Rio Pracupí.","-50.8210983276367","-1.93555998802185",NA,NA,NA,"Árvore de 8m. de altura, frutos.","IAN097267",NA,"184936","auto","1960",NA,NA,NA,NA,"duckei",NA,NA,NA,NA,NA,NA
"61","2021-03-30 12:33:47-03","EAO","IAN","82313","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Pontes Pires, AF","Fróes, RL","30683","1953","12","29","Southern America","Brasil","Pará","Vigia","Ilha de Colares.","-48.1417007446289","-0.858332991600037",NA,NA,NA,"Árvore de 3m. de altura.","IAN082313",NA,"33395","auto","2015","10","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2019-10-09 11:08:42-03","UFBA","ALCB","63636","PreservedSpecimen","Plantae","Dicotyledon",NA,"Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Guedes, ML","Xavier, AB; Anjos, BA dos; Guedes, ML","67","2003","09","21","Southern America","Brasil","Bahia","Luis Eduardo Magalhães","Oeste","-45.718333","-12.307778","710","710",NA,"3 m de altura. Folhas cartácea, levemente discolores. Flores em botões jovens. Ocasional.","ALCB004474","ALCB004474",NA,NA,"2003","10",NA,"-45.718333","-12.307778",NA,NA,NA,NA,NA,NA,NA
"63","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074041","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Setten AK van","Rabelo BV; et al.",NA,"1983","10","01","Southern America","Brazil","Amapá",NA,"approx. 10 km upostream of confluence with rio Araguari, West bank","-51.75","-0.833333",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074041 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074041","NL-U1074041",NA,NA,NA,NA,NA,"-51.75","-0.833333",NA,"Magnoliopsidae","U 0011817",NA,NA,NA,NA
"64","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074063","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Mori SA; et al.",NA,"1983","09","21","Southern America","Brazil","Amapá",NA,"EMBRAPA reserve and vicinity","-51.616667","0.166667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074063 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074063","NL-U1074063",NA,NA,NA,NA,NA,"-51.616667","0.166667",NA,"Magnoliopsidae","U 0011819",NA,NA,NA,NA
"65","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074038","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Onishi E",NA,"1968","10","09","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074038 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074038","NL-U1074038",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0133243",NA,NA,NA,NA
"66","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074052","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Daly DC; et al.",NA,"1987","11","04","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074052 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074052","NL-U1074052",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134032",NA,NA,NA,NA
"67","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074054","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Lepsch Cunha NM; et al.",NA,"1989","11","01","Southern America","Brazil","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074054 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074054","NL-U1074054",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134034",NA,NA,NA,NA
"68","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076040","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Murillo Aldana JC","Murillo Aldana JC; Román O",NA,"1996","07","12","Southern America","Colombia","Amazonas",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076040","NL-U1076040",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134738",NA,NA,NA,NA
"69","2020-02-08 09:44:07-03","NBC","NL-BOTANY","L.1052880","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,"Araguari",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1052880 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1052880","NL-L1052880",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0050330 | Uw 17208",NA,NA,NA,NA
"70","2020-02-08 09:44:07-03","NBC","NL-BOTANY","L.1052881","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,"Araguari",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1052881 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1052881","NL-L1052881",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17208",NA,NA,NA,NA
"71","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U 0011814","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Fonseca SG da",NA,"1968","10","09","Southern America","Brazil","Mato Grosso",NA,"Arredores do acampamento da Expedicao inglesa",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200011814 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0011814",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U 0050331","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,"Araguari",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200050331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0050331",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 17208",NA,NA,NA,NA
"73","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U 0263191","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Southern America","Brazil","Amapá",NA,"Araguari",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263191 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263191",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw17208",NA,NA,NA,NA
"74","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U 0263236","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Maguire B; et al.",NA,NA,NA,NA,"Southern America","Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200263236 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0263236",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw16806",NA,NA,NA,NA
"75","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074036","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Pontes AF",NA,"2003","04","04","Southern America","Brazil","Distrito Federal",NA,"Brasília - DF. Rodovia das Mansoes internas do Lago Norte, próximo à placa da MI-9. Capão de Mata.","-47.805","-15.758667",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074036 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074036","NL-U1074036",NA,NA,NA,NA,NA,"-47.805","-15.758667",NA,"Magnoliopsidae","U 0181448",NA,NA,NA,NA
"76","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074037","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Clarke HD; et al.",NA,"2003","07","14","Southern America","Guyana","Potaro-Siparuni",NA,"Mt. Wokomung, plateau above first of four excarpments.","-59.820556","5.11",NA,NA,NA,"Dense, single-tiered canopy forest on gray sandy clay, peat and sandstone, with Clusia, Moronobea and Euterpe.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074037 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074037","NL-U1074037",NA,NA,NA,NA,NA,"-59.820556","5.11",NA,"Magnoliopsidae","U 0126480",NA,NA,NA,NA
"77","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074039","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Heringer EP; et al.",NA,"1977","12","13","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074039","NL-U1074039",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0011820",NA,NA,NA,NA
"78","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074040","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Irwin HS; et al.",NA,"1968","02","14","Southern America","Brazil","Minas Gerais",NA,"Ca km 120 (ca 145 km N of Belo Horizonte)",NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074040 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074040","NL-U1074040",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0011818",NA,NA,NA,NA
"79","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074042","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Landrum LR",NA,"1982","01","31","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074042 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074042","NL-U1074042",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134027",NA,NA,NA,NA
"80","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074043","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Rooden J van","Irwin HS; et al.",NA,"1968","02","20","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074043 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074043","NL-U1074043",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134037",NA,NA,NA,NA
"81","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074044","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM; Setten AK van","Mori SA; et al.",NA,"1984","12","23","Southern America","Brazil","Amapá",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074044 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074044","NL-U1074044",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134035",NA,NA,NA,NA
"82","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074045","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Rosa NA; Santos MR dos",NA,"1977","06","06","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074045 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074045","NL-U1074045",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134029",NA,NA,NA,NA
"83","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074046","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Rosa NA; Santos MR dos",NA,"1977","06","06","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074046 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074046","NL-U1074046",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074047","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Duarte AP","Duarte AP",NA,"1965","02","01","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074047 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074047","NL-U1074047",NA,NA,"1966","09","01",NA,NA,NA,"Magnoliopsidae","U 0134026",NA,NA,NA,NA
"85","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074048","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Gottsberger GK",NA,"1974","07","07","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074048 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074048","NL-U1074048",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130821",NA,NA,NA,NA
"86","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074049","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Gottsberger GK",NA,"1974","07","07","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074049 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074049","NL-U1074049",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0130822",NA,NA,NA,NA
"87","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074050","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Silva MG; Maria J",NA,"1977","07","05","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074050 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074050","NL-U1074050",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134030",NA,NA,NA,NA
"88","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1074051","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.",NA,"Silva MG; Maria J",NA,"1977","07","05","Southern America","Brazil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1074051 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1074051","NL-U1074051",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0134031",NA,NA,NA,NA
"89","2020-02-08 09:44:07-03","NBC","NL-BOTANY","U.1076039","PreservedSpecimen","Plantae",NA,"Magnoliales","Annonaceae","Xylopia","emarginata","Xylopia emarginata","Mart.","Maas PJM","Toledo M",NA,"1999","10","16","Southern America","Bolivia","Beni",NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1076039 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1076039","NL-U1076039",NA,NA,"2000","06","01",NA,NA,NA,"Magnoliopsidae","U 0130707",NA,NA,NA,NA
