"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","typeStatus","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"913","2020-09-12 05:00:02-03","US","US","2124103","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"-. Mendes-Magalhaes","652","1941","9","30","Brazil","Minas Gerais",NA,"Engenho Nogueira, municipio de Belo Horizonte.",NA,NA,NA,NA,NA,NA,"US03230209","US03230209_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"914","2020-09-12 05:00:02-03","US","US","2885295","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","11880","1966","1","20","Brazil","Goiás",NA,"The Planalto do Brasil. Serra Dourada, Estado de Goiás. Lower slopes of Serra Dourada, ca. 30 km. E. of Goiás Velho.","-50","-14",NA,NA,"650",NA,"US03230236","US03230236_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"915","2020-09-12 05:00:02-03","US","US","2969699","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"W. Anderson, M. Stieber & J. H. Kirkbride","36441","1972","3","2","Brazil","Bahia",NA,"Planalto do Brasil. Espigâo Mestre. Serra 34 km W. of Barreiras.",NA,NA,NA,NA,"710",NA,"US03230214","US03230214_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"916","2020-09-12 05:00:02-03","US","US","2196890","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"A. Macedo","2592","1950","9","16","Brazil",NA,NA,"Municipio Ituiutaba. Estado MG.",NA,NA,NA,NA,NA,NA,"US03230249","US03230249_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"917","2020-09-12 05:00:02-03","US","US","2885292","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","11927","1966","1","21","Brazil","Goiás",NA,"The Planalto do Brasil. Serra Douraba, Estado de Goiás. Middle slopes of Serra Dourada, ca. 25 km. S. of Goiás Velho.","-50","-14",NA,NA,"700",NA,"US03230237","US03230237_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"918","2020-09-12 05:00:02-03","US","US","3595636","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"A. M. Carvalho, T. S. Santos, A. M. Amorim, S. Santana & J. G. Járdim","4059","1992","6","11","Brazil","Bahia",NA,"Município de Barreiras. Estrada para o Aeroporto de Barreiras. Coletas entre 5 a 15 Km a partir da sedo do município.",NA,NA,NA,NA,NA,NA,"US03230239","US03230239_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"919","2020-09-12 05:00:02-03","US","US","2682982","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"G. Hatschbach","14014","1966","3","4","Brazil","Paraná",NA,"Rio Cajuru (mun. Jaguariaiva).",NA,NA,NA,NA,NA,NA,"US03230215","US03230215_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"920","2020-09-12 05:00:02-03","US","US","2027696","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"R. M. Klein","91","1950","3","10","Brazil","Santa Catarina",NA,"Mata do Hoffmann. Brusque. Sta. Cat.",NA,NA,NA,NA,NA,NA,"US03230248","US03230248_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"921","2020-09-12 05:00:02-03","US","US","2540790","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"E. P. Heringer","5065",NA,NA,NA,"Brazil",NA,NA,"Faz. de São Sebastião, Curvelo, MG.",NA,NA,NA,NA,NA,NA,"US03230213","US03230213_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"922","2020-09-12 05:00:02-03","US","US","2968619","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","9306","1965","10","19","Brazil","Goiás",NA,"The Planalto do Brasil. Chapada dos Veadeiros, Estado de Goiás. Rocky hillside, ca. 12 km. N. W. of Veadeiros.","-47","-14",NA,NA,"1200",NA,"US03230234","US03230234_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"923","2020-09-12 05:00:02-03","US","US","2579781","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"M. Kuhlmann","759","1946","3","29","Brazil","São Paulo",NA,"São Paulo, nativa no Jardim Botânico.",NA,NA,NA,NA,NA,NA,"US03230210","US03230210_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"924","2020-09-12 05:00:02-03","US","US","2580017","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"G. M. Felippe","48","1962","9","13","Brazil","São Paulo",NA,"Município de Itirapina, 5 km da rodovia Washington Luiz, na estrada Itirapina-Rio Claro.",NA,NA,NA,NA,NA,NA,"US03230225","US03230225_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"925","2020-09-12 05:00:02-03","US","US","2822082","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"E. P. Heringer & G. Eiten","14083","1974","12","19","Brazil","Goiás",NA,"State of Goiás. Muuicípio de Caldas Novas: at headwaters of the Creek,Rio Quente, at the hotel, Pousada do Rio Quente, at foot of west side of the Serra de Caldas ( a flat-topped batholithic dome), 13 km due WSW of city of Caldas Novas.","-48.75","-17.8",NA,NA,NA,NA,"US03230241","US03230241_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"926","2020-09-12 05:00:02-03","US","US","2472313","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"G. Hatschbach","8253","1961","9","12","Brazil","Paraná",NA,"Mun. Cerro Azul. Cerro Azul.",NA,NA,NA,NA,NA,NA,"US03230226","US03230226_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"927","2020-09-12 05:00:02-03","US","US","1338790","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"A. Regnell","III871","1849","1",NA,"Brazil","Minas Gerais",NA,"Uberava.",NA,NA,NA,NA,NA,NA,"US03230173","US03230173_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"928","2020-09-12 05:00:02-03","US","US","2953015","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"E. P. Heringer","17647","1979","11","20","Brazil","Goiás",NA,"Caldas Novas, Go.",NA,NA,NA,NA,NA,NA,"US03230243","US03230243_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"929","2020-09-12 05:00:02-03","US","US","1342061","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"P. K. Dusén","16780","1915","3","11","Brazil","Paraná",NA,"Patrimonio.",NA,NA,NA,NA,NA,NA,"US03230203","US03230203_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"930","2020-09-12 05:00:02-03","US","US","2580234","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"O. Handro","880","1959","9","22","Brazil","São Paulo",NA,"Mojí-Guassú, Reserva Florestal, perto de Pádua Sales.",NA,NA,NA,NA,NA,NA,"US03230170","US03230170_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"931","2020-09-12 05:00:02-03","US","US","2885471","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","17354","1966","6","17","Brazil","Mato Grosso",NA,"Planalto do Brasil. Drainage of the upper Rio Araguaia. Serra Azul, ca. 85 km. S. of Xavantina.",NA,NA,NA,NA,"550",NA,"US03230217","US03230217_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"932","2020-09-12 05:00:02-03","US","US","1199631","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"L. Netto","14742?","1862",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US03230199","US03230199_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"933","2020-09-12 05:00:02-03","US","US","2885296","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","8361","1965","9","16","Brazil","Distrito Federal",NA,"The Planalto do Brasil. Gallery forest and adjacent burned-over cerrado, Córrego Capoeira do Bálsamo, ca. 10 km. e. of Brasília.",NA,NA,NA,NA,"1100",NA,"US03230233","US03230233_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"934","2020-09-12 05:00:02-03","US","US","2885690","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, R. Souza & R. Reis dos Santos","7873","1965","8","25","Brazil","Distrito Federal",NA,"The Planalto do Brasil. Chapada da Contagem, ca. 20 km. E. of Brasília.",NA,NA,NA,NA,"1000",NA,"US03230232","US03230232_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"935","2020-09-12 05:00:02-03","US","US","2580015","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"A. C. Brade","6841","1921","9","28","Brazil","São Paulo",NA,"Itirapina.",NA,NA,NA,NA,NA,NA,"US03230206","US03230206_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"936","2020-09-12 05:00:02-03","US","US","2752761","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25982","1970","2","4","Brazil","Minas Gerais",NA,"Planalto do Brasil. Serra da Anta. Ca. 5 km N. W. of Paracatú.",NA,NA,NA,NA,"800",NA,"US03230211","US03230211_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"937","2020-09-12 05:00:02-03","US","US","2940303","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6374","1981","3","9","Brazil","Distrito Federal",NA,"Brasília, DF, Bacia do Rio São Bartolomeu. Cerrado às margens da Rodovia DF-15.",NA,NA,NA,NA,NA,NA,"US03230238","US03230238_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"938","2020-09-12 05:00:02-03","US","US","1342060","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"P. K. Dusén","s.n.","1911","4","27","Brazil","Paraná",NA,"Itararé.",NA,NA,NA,NA,NA,NA,"US03230201","US03230201_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"939","2020-09-12 05:00:02-03","US","US","1338791","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"A. Regnell","871","1848","11",NA,"Brazil","Minas Gerais",NA,"Cidade de Uberava.",NA,NA,NA,NA,NA,NA,"US03230172","US03230172_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"940","2020-09-12 05:00:02-03","US","US","2953071","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"E. P. Heringer, T. S. Figueiras, F. R. Mendonca, B. A. S. Pereira & et al.","5503","1980","9","25","Brazil","Distrito Federal",NA,"Brasília DF, Bacia do Rio São Bartolomeu.",NA,NA,NA,NA,NA,NA,"US03230244","US03230244_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"941","2020-09-12 05:00:02-03","US","US","2924731","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"G. Christenson, P. Ivo & A. Manosso","GMC1127","1979","9","6","Brazil","Mato Grosso do Sul",NA,"Municipality of Rio Brilhante: Zuzu, along landing strip.",NA,NA,NA,NA,NA,NA,"US03230242","US03230242_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"942","2020-09-12 05:00:02-03","US","US","2567186","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin & T. R. Soderstrom","5101","1964","8","13","Brazil","Distrito Federal",NA,"Planalto do Brasil. Chapada da Contagem, ca. 20 km E. of Brasília.",NA,NA,NA,NA,"700","1000","US03230224","US03230224_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"943","2020-09-12 05:00:02-03","US","US","1544484","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. N. Whitford & F. Silveira","126","1918","8","7","Brazil","Paraná",NA,"Cachoeirinha.",NA,NA,NA,NA,"800",NA,"US03230205","US03230205_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"944","2020-09-12 05:00:02-03","US","US","2885288","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","16191","1966","5","28","Brazil","Mato Grosso",NA,"Planalto do Brasil. Serra do Roncador. Cerrado, Rio Turvo, ca. 210 km. N. of Xavantina.",NA,NA,NA,NA,"500",NA,"US03230216","US03230216_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"945","2020-09-12 05:00:02-03","US","US","2885290","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","13702","1966","3","7","Brazil","Goiás",NA,"Planalto do Brasil. Serra dos Cristais. Cerrado, ca. 20 km. N. of Cristalina.","-48","-17",NA,NA,"1100",NA,"US03230221","US03230221_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"946","2020-09-12 05:00:02-03","US","US","2579993","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"M. Kuhlmann","3969","1956","10","5","Brazil","São Paulo",NA,"Brasil - Estado de São Paulo: Anhembí, mata da Fazenda Barreiro Rico.",NA,NA,NA,NA,NA,NA,"US03230251","US03230251_01",NA,NA,NA,"South America - Neotropics",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"947","2020-09-12 05:00:02-03","US","US","1342057","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"P. K. Dusén","18022","1916","3","27","Brazil","Paraná",NA,"Jaguariahyva.",NA,NA,NA,NA,"740",NA,"US03230204","US03230204_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"948","2020-09-12 05:00:02-03","US","US","65236","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum",NA,NA,"Riedel, --","s.n.",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"US03230171","US03230171_01",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"Gentianales",NA,NA,"Dicotyledonae",NA,NA,"1",NA,NA
"949","2020-09-02 16:19:50-03","Cenargen","CEN","33743","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","aff. tomentosum","Aspidosperma aff. tomentosum","Mart.","A. C. D. Castello","Sueli Maria Gomes","129","1996","10","10","Brasil","DF","BRASILIA","Rio do Sal.","-47.9296989440918","-15.7797002792358","-4790250.0","-1573000.0","1098","1098","CEN00033743","CEN00033743","2018","10",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA,NA
"950","2020-09-02 16:19:50-03","Cenargen","CEN","33714","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","aff. tomentosum","Aspidosperma aff. tomentosum","Mart.","A. C. D. Castello","Sueli Maria Gomes","98","1996","10","02","Brasil","DF","BRASILIA","Rio do Sal.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"CEN00033714","CEN00033714","2018","10",NA,NA,"Exsicatas",NA,"Planta na beira da mata.",NA,NA,NA,"70570","auto",NA,NA,NA,"4",NA,NA
"951","2020-09-02 16:19:55-03","Cenargen","CEN","109768","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","I. N. M. Ferreira","Indiara Nunes Mesquita Ferreira","60","2018","09","21","Brasil","GO","NIQUELANDIA","Reserva Legado Verdes do Cerrado.","-48.503055","-14.526944","-48.503055","-14.526944","630","630","CEN00109768",NA,NA,NA,NA,NA,"Exsicatas",NA,"Flores corola branca, exsudação leitosa, folhas pilosas. Doação ProFloresta.",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"952","2020-09-02 16:19:55-03","Cenargen","CEN","61574","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Anderson Cássio Sevilha","4389","2005","05","23","Brasil","MG","RIO PARDO DE MINAS","Ponto 10.","-42.455277","-15.444444","-42.455277","-15.444444","976","976","CEN00061574","CEN00061574",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"953","2020-09-02 16:19:55-03","Cenargen","CEN","83432","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.",NA,"Márcio Honorato Fernandes","45","2012","03","08","Brasil","DF","BRASILIA","Chácara no Núcleo Rural Rajadinha II.","-47.638055","-15.755277","-47.638055","-15.755277","969","969","CEN00083432","CEN00083432",NA,NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"954","2020-09-02 16:19:55-03","Cenargen","CEN","75923","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J. Roveratti","Juliene Roveratti Santos","404","2006","06","30","Brasil","DF","BRASILIA","Parque Nacional de Brasília - próximo a área do exército.","47.985","-15.741111","47.985","-15.741111",NA,NA,"CEN00075923","CEN00075923","2008","03",NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"955","2020-09-02 16:19:55-03","Cenargen","CEN","22501","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","B. M. T. Walter","Bruno Machado Teles Walter","2389","1995","06","21","Brasil","GO","CAMPINACU","Estrada da Jacira - antiga estrada de terra que ligava Minaçu ao AHE Serra da Mesa. Após o Córrego Boa Nova.","-48.6","-13.8","-48.6","-13.8","480","480","CEN00022501","CEN00022501","1995","07",NA,NA,"Exsicatas",NA,"Folha discolor; face abaxial verde-claro. Área de influência do AHE Serra da Mesa.",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"956","2020-09-02 16:19:55-03","Cenargen","CEN","25169","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J. F. Morales","Taciana Barbosa Cavalcanti","1711","1995","09","26","Brasil","GO","IPAMERI","Margem esquerda do rio Corumbá, 1 km da ponte do rio São Bento.","48.4961111","-17.723055","48.4961111","-17.723055","480","480","CEN00025169","CEN00025169","1997","05",NA,NA,"Exsicatas",NA,"Flores velhas, castanhas. Látex branco.",NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"957","2020-09-02 16:19:55-03","Cenargen","CEN","59592","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","B. M. T. Walter","Glocimar Pereira-Silva","9198","2004","09","25","Brasil","GO","LUZIANIA","Margem esquerda do rio Descoberto - Ponto1 da fitossociologia, parcela 1.","-48.223611","-16.305","-48.223611","-16.305","820","820","CEN00059592","CEN00059592","2007","02",NA,NA,"Exsicatas",NA,"Botões florais ferrugíneos.",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
"958","2020-09-02 16:19:55-03","Cenargen","CEN","69108","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","B. M. T. Walter","Roberto Fontes Vieira","1998","1997","07","13","Brasil","MT","BARRA DO GARCAS","Serra Azul, cerca de 5 km de Barra do Garças, estrada para Cristo Redentor.","-52.25","-15.883333","-52.25","-15.883333","550","550","CEN00069108","CEN00069108","2009","08",NA,NA,"Exsicatas",NA,"Frutos latescentes.",NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"959","2020-09-02 16:19:55-03","Cenargen","CEN","76115","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","J. Roveratti","Juliene Roveratti Santos","600","2006","12","01","Brasil","DF","BRASILIA","Parque Nacional de Brasília - estrada em frente ao portão 4","47.8083333","-15.642777","47.8083333","-15.642777","1120","1120","CEN00076115","CEN00076115","2006","12",NA,NA,"Exsicatas",NA,"Planta com látex",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"960","2020-09-02 16:19:55-03","Cenargen","CEN","103708","PreservedSpecimen","Plantae","Apocynaceae","Aspidosperma","tomentosum","Aspidosperma tomentosum","Mart.","B. M. T. Walter","Anderson Cássio Sevilha","6760","2017","03","21","Brasil","MG","MONTEZUMA","Sítio 17. Ponto 1.","-42.444444","-15.353055","-42.444444","-15.353055","995","995","CEN00103708","CEN00103708","2018","03",NA,NA,"Exsicatas",NA,"Projeto Bem Diverso.",NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA
