"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","recordNumber","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","previousCatalogNumber"
"256","2019-11-01 15:11:26-03","UnB","UB","114319","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Thode, VA","2013","04",NA,"Hatschbach, G","1981","11","04","Brasil","Paraná ","Tijucas do Sul","Rio de Una","-49.1988983154297","-25.9281005859375",NA,NA,NA,NA,NA,NA,"Árvore 6m. Flor alva; Mata semidevastada.","44326","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA
"257","2019-11-01 15:11:26-03","UnB","UB","114317","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Thode, VA","2013","04",NA,"Silva, FC; Soares-Silva, LH; Rolston, E","1996","10","30","Brasil","Paraná ","Califórnia","Arredores de Califórnia","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,"Botões florais verdes.; Árvore 6m. Flor branca; .","2038","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA
"258","2019-11-01 15:11:26-03","UnB","UB","114318","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Thode, VA","2013","04",NA,"Silva, JM; Abe, LM","1998","11","10","Brasil","Paraná ","Tunas do Paraná ","Ouro Fino.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,NA,NA,"Árvore 5m. Flor alva; Mata secundária.","2599","Dicotyledoneae",NA,"Southern America",NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"259","2020-08-20 20:39:27-03","UFSC","FLOR","34756","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Falkenberg, D.B.","2006",NA,NA,"Souza, M.L.; Zanin, A.; Longhi-Wagner, H.M. & Rieper, M.","2006","04","26","Brasil","Santa Catarina","Urubici","Estrada após o albergue e pousada #?##?#Rio Canoas Refúgio de Montanhas#?##?# em direção ao Campo dos Padres, próximo à entrada do Sítio Pedra Bo.","-49.355278","-27.995","49º21'19''W","27º59'42''S","1355","1355","FLOR0034756","FLOR0034756","arbusto, flor imaturo verde. ca. 2,00m.","1565",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2020-08-20 14:56:54-03","UFSC","FLOR","59421","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Oliveira, A.A.","2010","01","25","Verdi, M.; Klettenberg, D.H. & Klemz, G.","2009","11","03","Brasil","Santa Catarina","Criciúma","Bairro Universitário (Próximo a Unesc).","-49.409167","-28.709167","49º24'33''W","28º42'33''S","50","50","FLOR0059421","FLOR0059421","Arvoreta; flor branca. Doação Herbário FURB 19565.","2896",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2020-08-20 14:56:54-03","UFSC","FLOR","59427","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M.","2009","07","17","Verdi, M.; Hasckel, R.P. & Klemz, G.","2009","04","23","Brasil","Santa Catarina","Urubici",NA,"-49.406667","-28.080278","49º24'24''W","28º4'49''S","113","113","FLOR0059427","FLOR0059427","Arbórea, fruto laranja. Doação Herbário FURB 13121.","1993",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2020-08-20 14:56:54-03","UFSC","FLOR","67245","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M.","2004","11","17","Citadini-Zanette, V.; Santos, R. dos; Sobral, M.","2004","11","17","Brasil","Santa Catarina","Criciúma","UNESC.","-49.37","-28.678056","49º22'12''W","28º40'41''S","48","48","FLOR0067245","FLOR0067245","Arbusto, fruto maduro verde","s.n.",NA,"Lamiales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-20 20:39:27-03","UFSC","FLOR","27778","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Kozera, C.; Silva, S.M.","1996",NA,NA,"Kozera, C.; Dittrich, V.A.O.","1996","11","08","Brasil","Paraná","Curitiba","Parque Barigui.","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0027778",NA,"árvore, flor branca, 9m altura","346",NA,"Lamiales",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"264","2020-08-20 14:56:54-03","UFSC","FLOR","36980","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Silva, J.M.; Abe, L.M.","1998","11","10","Brasil","Paraná","Tunas do Paraná","Ouro Fino.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"FLOR0036980",NA,"árvore, flor alva, 5m altura","2599",NA,"Lamiales",NA,NA,NA,NA,"41885","auto",NA,NA,NA,NA,NA
"265","2020-08-20 20:39:27-03","UFSC","FLOR","26884","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Jarenkow, J.A.","1995",NA,NA,"Jarenkow, J.A.; Waechter, J.L.","1990","03","25","Brasil","Rio Grande do Sul","Torres","Morro da Bela Vista.","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"FLOR0026884",NA,"arvoreta, flor laranja-avermelhado, 3m altura","1653",NA,"Lamiales",NA,NA,NA,NA,"20837","auto",NA,NA,NA,NA,NA
"266","2020-08-20 20:39:27-03","UFSC","FLOR","16149","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Sobral, M.","1989",NA,NA,"Klein, R.M.; Bresolin, A.","1967","04","30","Brasil","Santa Catarina","Florianópolis","Saco Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"200","200","FLOR0016149",NA,"arvoreta, Fruto Maduro, arroxeado, 8m altura","7379",NA,"Lamiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"267","2020-08-20 14:56:54-03","UFSC","FLOR","39473","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Queiroz, M.H. de","1989","03","09","Brasil","Santa Catarina","Florianópolis","Santo Antônio de Lisboa, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0039473",NA,"arbusto, flor com, 2m altura. Tombo original: 31876a.","33",NA,"Lamiales",NA,NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"268","2021-03-04 15:43:48-03","IF","SPSF","40370","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","(Kunth) Palha","A.O.S.Vieira","2004","12","30","F.Chagas Silva & L.H.Soares e Silva & E.Rolston","1996","10","30","Brasil","PR","California","arredores","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,"COLETA: Árvore 6m, botões florais verdes; flores brancas, odoríferas.;","2038","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"11662","auto","Magnoliopsida",NA,NA,NA,NA
"269","2021-03-04 15:43:48-03","IF","SPSF","16724","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum",NA,NA,NA,NA,NA,"J.M.Silva","1993","03","12","Brasil","PR","Curitiba","Alto Boqueirao","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","1237","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"25180","auto","Magnoliopsida",NA,NA,NA,NA
"270","2021-03-04 15:43:48-03","IF","SPSF","19666","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum",NA,NA,NA,NA,NA,"O.S.Ribas & J.Cordeiro","1994","11","17","Brasil","PR","Quatro Barras",NA,"-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;","726","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"17116","auto","Magnoliopsida",NA,NA,NA,NA
"271","2021-03-04 15:43:48-03","IF","SPSF","34274","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum",NA,"G.C.D.Franco","2005","04","20","F.A.R.D.P.Arzolla","2005","04","14","Brasil","RS","Canela","floresta Ombrofila Mista Montana","-50.815601348877","-29.3656005859375",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore 5m, frutos vermelhos;","783","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"16452","auto","Magnoliopsida",NA,NA,NA,NA
"272","2021-03-04 15:43:48-03","IF","SPSF","49281","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Müll.Arg.","G.A.D.C.Franco","2015","01","19","F. Periotto & R.Cielo-Filho","2014","11","20","Brasil","PR","Matelândia","Sítio do Sr. Raimundo Rissardi","-53.957222","-25.299167",NA,NA,"331","331",NA,NA,"COLETA: Árvore, 6m, flor branca, odor forte agradável.; GEOGRAFIA: Floresta Estacional Semidecidual, Floresta secundária, ribeirinha.;","86","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"273","2021-03-04 15:43:48-03","IF","SPSF","49839","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","(L.) Urb.",NA,NA,NA,NA,"R.A.Bonaldi","2011","12","17","Brasil","PR","Ortigueira",NA,"-50.9494018554688","-24.2082996368408",NA,NA,NA,NA,NA,NA,NA,"515","Magnoliophyta","Lamiales","América do Sul",NA,NA,NA,"46016","auto","Magnoliopsida",NA,NA,NA,NA
"274","2017-09-11 17:14:14-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Sellow, F",NA,NA,NA,"Brazil",NA,NA,"In Brasilia australi, loco ignoto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2021-02-08 12:46:10-03","UFRGS","ICN","163199","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Grings, M",NA,NA,NA,"Grings, M; Stahlberg, GB","2010","01","07","Brasil","RS","Jaquirana","Parque Estadual do Tainhas Passo do S S 29°05'17.9 W 050°21'54.3","-50.365","-29.088056","-50.365","-29.088056",NA,NA,NA,NA,"árvore de 6 m de alt.; com frutos imaturos; em mata com araucária p'roxima de arroio afluente do rio Tainhas","961","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276","2021-02-08 12:46:10-03","UFRGS","ICN","176834","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Lopes, WP; Silva, AF",NA,NA,NA,"Lopes, WP; Scudeller, VV","1996","12","12","Brasil","MG","Marliéria","Parque estadual do Rio Doce.","-42.7322006225586","-19.7122001647949",NA,NA,NA,NA,NA,NA,"Doação VIC 28100; Árvore, 6,5 m alt., cálice verde, corola branca, botões florais com lobos alaranjados, tubo verde.; A beira da estrada do restaurante.","201","Dicotyledon",NA,"América do Sul",NA,NA,NA,"28215","auto",NA,NA,NA,NA,NA
"277","2021-02-08 12:46:10-03","UFRGS","ICN","163716","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Martin Molz",NA,NA,NA,"Molz, M; Tiago Closs De Marchi","2009","06","13","Brasil","RS","Bom Jesus","Coord.:540208.34 6858208.088","-50.4166984558105","-28.6678009033203",NA,NA,"950","950",NA,NA,"Arvoreta com aproximadamente 3 m de altura (ind. jovem); Próximo à borda da mata","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,"55856","auto",NA,NA,NA,NA,NA
"278","2021-02-08 12:46:10-03","UFRGS","ICN","063242","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Stehmann, JR",NA,NA,NA,"Stehmann, JR","1984","11",NA,"Brasil","RS","Esmeralda","Estação Ecológica Aracuri - Em beira de riacho, interior da mata","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,NA,NA,"Árvore","329","Dicotyledon",NA,"América do Sul",NA,NA,NA,"38649","auto",NA,NA,NA,NA,NA
"279","2021-02-08 12:46:10-03","UFRGS","ICN","176438","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Grings, M","2013","11","02","Grings, M","2013","11","02","Brasil","RS","Nova Petrópolis","Linha Imperial, RS 235","-51.1143989562988","-29.3763999938965",NA,NA,NA,NA,NA,NA,"árvore de 14 metros de alturacom flores brancas; Campo de altitude em planalto úmido, com costão rochoso adjacente, constantemente sob forte influência de neblina.","289","Dicotyledon",NA,"América do Sul",NA,NA,NA,"14669","auto",NA,NA,NA,NA,NA
"280","2021-02-08 12:46:10-03","UFRGS","ICN","166528","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Seger, GDS",NA,NA,NA,"Seger, GDS","2006","05","15","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Lageado","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Frutos laranjas em grande quantidade; Borda de mata nativa em beira de rio","162","Dicotyledon",NA,"América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"281","2021-02-08 12:46:10-03","UFRGS","ICN","193488","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Cordeiro, J; Felitto, G","2014","05","22","Felitto, G; Ariati, V; Dutra, M; Bianchin, JE","2014","03","14","Brasil","SC","São Joaquim","Entre Vila Boava e Vila Luizinho.","-49.9317016601562","-28.2938995361328",NA,NA,NA,NA,NA,NA,"Árvore,6m; frutos maduros vermelhos-alaranjados.; Floresta Ombrófila Mista Montana.","823","Dicotyledon",NA,"América do Sul",NA,NA,NA,"48290","auto",NA,NA,NA,NA,NA
"282","2021-02-08 12:46:10-03","UFRGS","ICN","124121","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Mentz, M Sobral; L.A.",NA,NA,NA,"Brasil","RS","Petrópolis","estrada Porto Alegre Nova",NA,NA,NA,NA,NA,NA,NA,NA,"Arvoreta 7-8m, em beira de mata estacional, nos arredores de Dois Irmãos; flores brancas, com odor agradável.","8318","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283","2021-02-08 12:46:10-03","UFRGS","ICN","175447","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Thode, V","2009","11","06","Brasil","RS","Caraá","beira da estrada dos Gringos","-50.358056","-29.835278","-50.358056","-29.835278","142","142",NA,NA,NA,"268","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2021-02-08 12:46:10-03","UFRGS","ICN","172486","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Vieira, AOS",NA,NA,NA,"Chagas; Silva, F; Soares-Silva, LH; Rolston, E","1996","10","30","Brasil","PR","Califórnia","Arredores de Califórnia.","-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,"Doação FUEL 18828; Árvore 6m altura, botões florais verdes, flores brancas, odoríferas.","2038","Dicotyledon",NA,"América do Sul",NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA
"285","2021-02-08 12:46:10-03","UFRGS","ICN","155622","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Lima, LF",NA,NA,NA,"Lima, LF; M dos Santos, MF","2008","06","14","Brasil","RS","São Francisco de Paula","Floresta Nacional de São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,NA,NA,"Frutos alaranjados; Borda de mata, ao longo de rio","536","Dicotyledon",NA,"América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"286","2021-02-08 12:46:10-03","UFRGS","ICN","183560","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Seger, GDS",NA,NA,NA,"Seger, GDS","2008","12","08","Brasil","RS","São Francisco de Paula","Floresta Nacional (FLONA-SFP) Morro dos Cavalos","-50.5835990905762","-29.4480991363525",NA,NA,"923","923",NA,NA,"Duplicata doada a HUCS; Flores brancas, ca. de 3m; Borda de mata nativa","674","Dicotyledon",NA,"América do Sul",NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"287","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","45498","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schmidt, R.",NA,NA,NA,"Senna, R.M.","2005","12",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.",NA,NA,NA,NA,NA,NA,"HAS0045498",NA,"; mata; árvore;","1128","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","45559","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Schmidt, R.",NA,NA,NA,"Senna, R.M.","2005","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula (Jaquirana - RS)","Campos de Cima da Serra; Passo do S, Parque Estadual do Tainhas.",NA,NA,NA,NA,NA,NA,"HAS0045559",NA,"; mata, beira de rio; árvore, fl.amarelas ;","1189","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","20722","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Nilson, A.","1984","12",NA,"Brasil","Rio Grande do Sul","Dois Irmãos","BR-116, km 58.","-51.0853004455566","-29.5802993774414",NA,NA,NA,NA,"HAS0020722",NA,"Tarumã-de-banhado. Em beira de estrada não mexida, em beira de mato na encosta. Árvore com flores branco-cremosas.","170","Magnoliophyta",NA,NA,NA,NA,NA,"7716","auto",NA,NA,NA,NA,NA
"290","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","38048","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Senna, R. M.",NA,NA,NA,"Neves, M.","1997","04",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","UHE Bugres","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0038048",NA,"Árvore","1967","Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"291","2020-08-26 10:51:02-03","MCN-FZBRS","HAS","38039","PreservedSpecimen","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Senna, R. M.",NA,NA,NA,"Neves, M.","1997","04",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","UHE Bugres","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"HAS0038039",NA,"Fruto avermelhado. Árvore","1957","Magnoliophyta",NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA,NA
"292","2020-11-26 10:01:04-03","IBt","SP","386564","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.",NA,NA,NA,NA,"Chagas Silva, F","1996","10","30","Brasil","Paraná","Califórnia",NA,"-51.3549995422363","-23.6499996185303",NA,NA,NA,NA,NA,NA,NA,"2038",NA,NA,NA,NA,NA,NA,"11662","auto",NA,NA,NA,NA,NA
"293","2019-11-21 10:19:48-03","IBt","SP","59050","S","Plantae","Verbenaceae","Citharexylum","solanaceum","Citharexylum solanaceum","Cham.","Thode, VA","2013","04",NA,"Hatschbach, G","1949","11","18","Brasil","Paraná","Curitiba","São Lourenço","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,NA,"1591",NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
