"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"330","2019-11-12 17:14:50-03","URICER","HPBR","1469","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","MILESI, T. R.","GAZONI, R.","1986","08","30","Brasil","RS","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"HPBR001469",NA,"2013","12","04",NA,"20cm de altura",NA,NA,NA,NA,NA,NA,"11998","auto",NA,NA,NA,"1",NA
"331","2019-11-12 17:14:50-03","URICER","HPBR","1315","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","MILESI, T. R.","BEVILAQUA, F.","1986","09","01","Brasil","RS","Gaurama","-52.0942001342773","-27.5841999053955",NA,NA,NA,NA,"HPBR001315",NA,"2013","12","05",NA,NA,NA,NA,NA,NA,NA,NA,"11998","auto",NA,NA,NA,"1",NA
"332","2019-04-02 09:30:51-03","URICER","HPBR","9895","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton",NA,"SENHORI, M.","2002","09","19","Brasil","RS","Ponte Preta","-52.4880981445312","-27.6539001464844",NA,NA,NA,NA,"HPBR009895",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8757","auto",NA,NA,NA,"1",NA
"333","2019-11-13 16:04:33-03","UNISANTA","HUSC","12299","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Magenta; Villaça, I.","Villaça, I.M.","2018","09","17","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte Cabrão","erva, 0,30 cm","118",NA,NA,NA,"Magnoliophyta",NA,"26836","auto",NA,NA,NA,NA,NA
"334","2020-07-21 15:08:14-03","UNISANTA","HUSC","12299","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Magenta; Villaça, I.","Villaça, I.M.","2018","09","17","Brasil","São Paulo","Santos","-46.3300018310547","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Monte Cabrão","erva, 0,30 cm","118",NA,NA,NA,"Magnoliophyta",NA,"26836","auto",NA,NA,NA,NA,NA
"335","2020-12-16 08:42:13-03","Fiocruz","FIOCRUZ-CBPM","1082","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T. Aiton","Galvão, M.N.","Amaral, A.C.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","-43.460833","-23.013333","43º27'39''W","23º0'48''S",NA,NA,"CBPM00001082",NA,"2018","10","26","Recreio dos Bandeirantes.",NA,"s.n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 14:55:48-03","UnB","UB","31062","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Proença, CEB","Pacheco, NG","2007","03","23","Brasil","Distrito Federal","Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Núcleo Rural Ponte Alta","Aromática, de ramos ocos e decumbentes, com raízes adventícias nos nós. Flores brancas pequenas, reunidas em panículas terminais. Folhas compostas pinadas, com folíolos irregulares, com 5-13cm de comprimento.&nf;USO: expectorante, colagoga, anti-carcin","s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 14:55:48-03","UnB","UB","101864","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Proença, CEB","Pacheco, NG","2007","03","23","Brasil","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gama, Núcleo Rural Ponte Alta",".","s.n.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 14:55:48-03","UnB","UB","213299","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"Cares, JH","1986","09","11","Brasil","Distrito Federal","Brasília","-47.916667","-15.916667","-47.916667","-15.916667","1080","1080",NA,NA,NA,NA,NA,"Fazenda Água Limpa","Erva ca. 0,5m de alt. Flor branca. Fruto verde jovem","47","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 14:55:48-03","UnB","UB","149245","PreservedSpecimen","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Lindeman, JC","Lindeman, JC","1966","10","12","Brasil","Paraná ","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,"2662","Southern America",NA,NA,"Dicotyledoneae",NA,"25180","auto",NA,NA,NA,NA,NA
"340","2020-11-27 11:33:31-03","UFU","HUFU","57359","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R. Br.","Krieger, L.","Krieger, L.","1982","09",NA,"Brasil","Minas Gerais","Juíz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"HUFU00003404","HUFU00003404","1982","09",NA,NA,"Agrião. Erva cultivada em lugares umídos, flores alvas e caule novos comestíveis. Medicinal especialmente para doenças do pulmão","19267",NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA,NA
"341","2019-05-06 11:54:37-03","UFU","HUFU","57362","S","Plantae","Brassicaeae","Nasturtium","officinale","Nasturtium officinale","R. Br.",NA,"Urbano","1971","08","19","Brasil","Minas Gerais","Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"HUFU00003401","HUFU00003401",NA,NA,NA,NA,"Erva asselvajada. Lugares úmidos, flores brancas; lugares úmidos","10735",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"342","2018-08-09 21:10:56-03","UFMT","UFMT","23920","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Alves Jorge, S.S.","2000","01","08","Brasil","Mato Grosso","Santo Antônio de Leverger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Praia do Poço.","Herbáceo. De ocorrência não abundante.; Solo argiloso.","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2021-03-04 15:45:44-03","IF","SPSF","03449","PreservedSpecimen","Plantae","Brassicaceae (Cruciferae)","Nasturtium","officinale","Nasturtium officinale",NA,NA,"D.Bento Pickel","1949","09","08","Brasil","SP","Itapecirica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sitio S.Bento","COLETA: XLS: SPSFAntigo;",NA,"América do Sul",NA,NA,"Magnoliophyta","Papaverales",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"344","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Sellow, F",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Vellozo, JMC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Raben, FC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Gardner, G",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Vellozo, JMC",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Erman, GA",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Gardner, G",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","3","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Peckolt, T",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Raben, FC",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Peckolt, T",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Sellow, F",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2017-09-11 17:09:01-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.",NA,"Erman, GA",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.; HABITAT: Crescit in fontibus, rivulis, ad margines lacuum similibusque locis fere totius, ita etiam in Brasiliae.","s.n.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2021-02-08 12:39:02-03","UFRGS","ICN","135457","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Pagnussat, SM","Pagnussat, SM","2004","09","06","Brasil","SC","São Miguel do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,"2004","09","21","Residência Maria Pagnussat",NA,"s.n.","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA
"357","2021-02-08 12:39:02-03","UFRGS","ICN","117436","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Ritter, MR","Marodin, SM","1996","11","07","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Colônia São Pedro de Alcântara área urbana","Cultivada.","21","América do Sul",NA,NA,"Dicotyledon",NA,"20837","auto",NA,NA,NA,NA,NA
"358","2021-02-08 12:39:02-03","UFRGS","ICN","112192","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","R.Br.","Ritter, MR; Mentz, LA","Grazziotim, CA","1995","10","02","Brasil","RS","Ipê","-51.2792015075684","-28.8199996948242",NA,NA,NA,NA,NA,NA,"1996","11",NA,"Capela São Paulo","20 a 30cm altura; flores brancas.","s.n.","América do Sul",NA,NA,"Dicotyledon",NA,"26962","auto",NA,NA,NA,NA,NA
"359","2019-11-21 10:02:22-03","IBt","SP","217296","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T.Aiton",NA,"Nee, M","1978","07","09","Estados Unidos","Wisconsin","Richland",NA,NA,NA,NA,"265","265",NA,NA,NA,NA,NA,"6 miles S of Richland center",NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2020-09-17 08:57:50-03","IBt","SP","316277","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T.Aiton",NA,"Seijo, G","1997","09","17","Argentina","Tucumán","Famaillá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1054","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2020-06-04 11:02:54-03","IBt","SP","268484","S","Plantae","Brassicaceae","Nasturtium","officinale","Nasturtium officinale","W.T.Aiton",NA,"Dedecca, D","1947","10","30","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA
