"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"44","2020-11-24 17:10:42-03","UTFPR","DVPR","334","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Leite, EC; Dias, MC; Cotarelli, VM","s.n.","2004","11","23",NA,"Brasil",NA,NA,"Árvore 12 m, flores com calice e corolas verdes e estames brancos.; Beira do caminho ao lado da ponte.","DVPR000334","Magnoliophyta",NA,"(Vell.) Barneby & J.W.Grimes","Cotarelli, VM","Paraná","Londrina","Parque Municipal Arthur Thomas","-51.1627998352051","-23.3103008270264","DVPR000334",NA,NA,"63728","auto","2005",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2020-11-24 17:10:42-03","UTFPR","DVPR","3200","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Caxambu, MG; et al.","5676","2014","10","24",NA,"Brasil",NA,NA,"Arvoreta 3,5m, heliófita, capítulos alvos, casca gretada.; Relevo: ondulado, vegetação Savana (cerrado sensu strictu)","DVPR003200","Magnoliophyta",NA,"(Vell.) Barneby & J.W.Grimes","Cordeiro, J","Paraná","Tibagi","Sítio Sete Quedas","-50.15198","-24.34422",NA,"1020","1020",NA,NA,"2015",NA,NA,"-50.15198","-24.34422",NA,NA,NA,NA,NA
"46","2021-04-08 17:40:04-03","EAO","IAN","14426","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Leucochloron","incuriale","Leucochloron incuriale","Magalhães, M","s.n.","1939","10","26","Southern America","Brasil",NA,NA,"Flores alvas, árvore 8 mtrs de altura.","IAN014426","Dicotiledônea",NA,"(Vell.) Barneby & J.W.Grimes","Lewis, GP","Minas Gerais","Belo Horizonte","Capoeira Carlos Prates.","-43.937801361084","-19.9207992553711","IAN014426 IAN014426_e",NA,NA,"17082","auto","1998","08","06",NA,NA,NA,NA,NA,NA,NA
"47","2021-04-08 17:40:04-03","EAO","IAN","14597","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Leucochloron","incuriale","Leucochloron incuriale","Magalhães, MG","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Árvore 5 metros de altura; flores alvas.","IAN014597","Dicotiledônea",NA,"(Vell.) Barneby & J.W.Grimes","Lewis, GP","Minas Gerais","Belo Horizonte","Restos de capoeira-Floresta. Pouco frequente - 28 x 938.","-43.937801361084","-19.9207992553711","IAN014597 IAN014597_e",NA,NA,"17082","auto","1998","08","06",NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:40:04-03","EAO","IAN","35622","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Leucochloron","incuriale","Leucochloron incuriale","Souza, AJ","6821","1942","10","02","Southern America","Brasil",NA,NA,"Árvore.","IAN035622","Dicotiledônea",NA,"(Vell.) Barneby & J.W.Grimes","Lewis, GP","São Paulo","Campinas","Fazenda Santa Elisa.","-47.060001373291","-22.8999996185303","IAN035622 IAN035622_e",NA,NA,"23900","auto","1998","08","06",NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:40:04-03","EAO","IAN","50536","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Leucochloron","incuriale","Leucochloron incuriale","Löfgren, A","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,"Fragmentos.","IAN050536","Dicotiledônea",NA,"(Vell.) Barneby & J.W.Grimes","Lewis, GP","São Paulo","São José dos Campos","(Herb. Jard. Bot. Rio de Janeiro 4210).","-45.8800010681152","-23.1700000762939",NA,NA,NA,"39297","auto","1998","08","06",NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:40:17-03","EAO","IAN","89778","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pithecellobium","incuriale","Pithecellobium incuriale","Black, GA","18004","1954","12",NA,"Southern America","Brasil",NA,NA,"Arvore, sem espinho.","IAN089778","Dicotiledônea",NA,"Benth.",NA,"Bahia",NA,"Arredores de Barreiras, catinga.",NA,NA,NA,NA,NA,NA,NA,"1984","07",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:40:17-03","EAO","IAN","89783","PreservedSpecimen","Plantae","Leguminosae-Caesalp.","Pithecellobium","incuriale","Pithecellobium incuriale","Black, GA","18013","1955","01","02","Southern America","Brasil",NA,NA,"Planta com fruto.","IAN089783","Dicotiledônea",NA,"Benth.",NA,"Bahia",NA,"Arredores de Barreiras; Fazenda Barauna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:12-03","PUCPR","HUCP","22366","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Lozano, E; Felitto, G; Michelon, C; Kersten, RA","751","2011","08","19",NA,"Brasil",NA,NA,NA,"HUCP00011597","Eudicotiledonea",NA,"(Vell.) Barneby & J.W.Grimes.","Lozano, E","Paraná","Tibagi",NA,"-50.4136009216309","-24.5093994140625","HUCP00011597",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:12-03","PUCPR","HUCP","19774","S","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Selusniaki, M","2061","2008","01",NA,NA,"Brasil",NA,NA,NA,"HUCP00014949","Eudicotiledonea",NA,"(Vell.) Barneby & J.W.Grimes.","Selusniaki, M","São Paulo","Mairiporã","Mato Dentro","-46.5800018310547","-23.3099994659424","HUCP00014949",NA,NA,"15840","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:16:22-03","UFBA","ALCB","034131","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Silva, JM; Cordeiro, J; Poliquesi, CB","1453","1995","04","18","Southern America","Brasil",NA,NA,"5,0 m. Em encostas e alto de pequenos morros.","ALCB023588","Dicotyledon",NA,"(Vell.) Barneby & J.W.Grimes","Barneby","Paraná","Tunas","Estrada Velha da Ribeira, 20 Km ao norte de Tunas",NA,NA,"ALCB023588",NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:16:22-03","UFBA","ALCB","056042","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, FC",NA,NA,NA,NA,"Southern America","Brasil",NA,NA,NA,"ALCB023720","Dicotyledon",NA,"(Vell.) Barneby & J.W.Grimes","Barneby; Grimes, JW","São Paulo","São Paulo","entre Japí e Pirapora","-46.6300010681152","-23.5400009155273","ALCB023720",NA,NA,"53584","auto","1990",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-08 09:10:06-03","NBC","NL-BOTANY","L.1063158","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","INAS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063158 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063158",NA,"Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,"NL-L1063158",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw24249",NA,NA,NA
"57","2020-02-08 09:10:06-03","NBC","NL-BOTANY","L.1063159","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","INAS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063159 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063159",NA,"Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,"NL-L1063159",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw24249",NA,NA,NA
"58","2020-02-08 09:10:06-03","NBC","NL-BOTANY","L.1063164","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","INAS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1063164 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1063164",NA,"Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,"NL-L1063164",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw24249",NA,NA,NA
"59","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U 0025891","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","Goes M; Kirizawa M",NA,"1977","09","15","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200025891 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0025891",NA,"Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","83551",NA,NA,NA
"60","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U 0025892","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","Handro O",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200025892 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0025892",NA,"Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","83550",NA,NA,NA
"61","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U 0080991","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","Lindeman JC; Haas JH de",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200080991 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0080991",NA,"Fabales","(Vell.) Barneby & J.W.Grimes","Lewis GP","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2003","10","01",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"62","2020-02-08 09:10:06-03","NBC","NL-BOTANY","U 0269789","PreservedSpecimen","Plantae","Leguminosae-Mim.","Leucochloron","incuriale","Leucochloron incuriale","INAS",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200269789 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0269789",NA,"Fabales","(Vell.) Barneby & J.W.Grimes",NA,"São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw24249",NA,NA,NA
"63","2020-02-08 09:10:48-03","NBC","NL-BOTANY","L.2020875","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","incuriale","Pithecellobium incuriale","Hatschbach GG",NA,"1953","09","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020875 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020875",NA,"Fabales","(Vell.) Benth.",NA,NA,NA,"Est. Parana(Brasil). Mun. Bocaiuva do Sul. Estr. Tunas-Boa Vista.",NA,NA,"NL-L2020875",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 09:10:48-03","NBC","NL-BOTANY","L.2020876","PreservedSpecimen","Plantae","Leguminosae-Mim.","Pithecellobium","incuriale","Pithecellobium incuriale","Hatschbach GG",NA,"1953","09","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2020876 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2020876",NA,"Fabales","(Vell.) Benth.",NA,NA,NA,"Est. Parana(Brasil). Mun. Bocaiuva do Sul. Estr. Tunas-Boa Vista.",NA,NA,"NL-L2020876",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-11-04 10:55:48-03","ESALQ","ESA","134293","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Moreno, V.S.","499.0","2013","01","08",NA,"Brasil",NA,NA,NA,"ESA134293",NA,NA,"(Vell.) Barneby & J.W. Grimes",NA,"Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:09:44-03","ESALQ","ESA","78868","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Salino, A. ; Mota, R.C.","7012.0","2001","06","08",NA,"Brasil",NA,NA,NA,"ESA078868","Magnoliophyta",NA,"(Vell.) Benth.","Lewis, G.P.","Minas Gerais","Santana do Garambeu",NA,"-44.1044006347656","-21.6014003753662","ESA078868",NA,NA,"16256","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:09:44-03","ESALQ","ESA","62560","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Albuquerque, G.B. et al.","1631.0","1997","01","01",NA,"Brasil",NA,NA,NA,"ESA062560","Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"São Paulo","Iperó",NA,"-47.6800003051758","-23.3500003814697","ESA062560",NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:09:44-03","ESALQ","ESA","18699","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Barreto, K.D. et al.","1803.0","1994","01","12",NA,"Brasil",NA,NA,NA,"ESA018699","Magnoliophyta",NA,"(Vell.) Benth.","Lewis, G.P.","São Paulo","Itapira",NA,"-46.8199996948242","-22.4300003051758","ESA018699",NA,NA,"19933","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:09:44-03","ESALQ","ESA","33420","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Gandolfi, S. et al.",NA,"1996","09","24",NA,"Brasil",NA,NA,NA,"ESA033420","Magnoliophyta",NA,NA,"Lewis, G.P.","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273",NA,NA,NA,"19379","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:09:44-03","ESALQ","ESA","111915","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Krieger, L.","20275.0","1984","10","13",NA,"Brasil",NA,NA,NA,"ESA111915","Magnoliophyta",NA,NA,"Fernandes, J.M.","Minas Gerais","Estrada Lima Duarte e Caxambu",NA,NA,NA,"ESA111915",NA,NA,NA,NA,"2010","04","29",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:09:44-03","ESALQ","ESA","87457","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Assis, L.C.S. ; Magalhães, M.S.","578.0","2002","09","28",NA,"Brasil",NA,NA,NA,"ESA087457","Magnoliophyta",NA,"(Vell.) Benth.","Lewis, G.P.","Minas Gerais","Barroso",NA,"-43.9757995605469","-21.1868991851807","ESA087457",NA,NA,"7934","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:09:44-03","ESALQ","ESA","22304","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Barreto, K.D. et al.","2844.0","1994","08","10",NA,"Brasil",NA,NA,NA,"ESA022304","Magnoliophyta",NA,NA,"Lewis, G.P.","São Paulo","São Pedro",NA,"-47.9099998474121","-22.5400009155273","ESA022304",NA,NA,"19379","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:09:44-03","ESALQ","ESA","78572","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Fadelli, L. et al.","330.0","2001","01","25",NA,"Brasil",NA,NA,NA,"ESA078572","Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"Paraná","Ventania",NA,"-50.2428016662598","-24.2458000183105","ESA078572",NA,NA,"32424","auto","2001","01","01",NA,NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:09:44-03","ESALQ","ESA","29631","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Ivanauskas, N.M.","1143.0","1997","05","22",NA,"Brasil",NA,NA,NA,"ESA029631","Magnoliophyta",NA,"(Vell.) Benth.","Lewis, G.P.","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727","ESA029631",NA,NA,"17990","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2020-11-04 11:09:44-03","ESALQ","ESA","34430","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Rodrigues, R.R. et al.","358.0","1995","10","07",NA,"Brasil",NA,NA,NA,"ESA034430","Magnoliophyta",NA,"(Vell.) Barneby & Grimes",NA,"São Paulo","São João da Boa Vista",NA,"-46.7900009155273","-21.9599990844727","ESA034430",NA,NA,"17205","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2020-11-04 11:09:44-03","ESALQ","ESA","47074","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Hoehne, W.",NA,"1944","09","26",NA,"Brasil",NA,NA,NA,"ESA047074","Magnoliophyta",NA,NA,"Lewis, G.P.","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273","ESA047074",NA,NA,"53584","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2020-11-04 11:10:13-03","ESALQ","ESA","20462","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Tamashiro, J.Y. et al.","802.0","1995","04","11",NA,"Brasil",NA,NA,NA,"ESA020462","Magnoliophyta",NA,NA,NA,"São Paulo","Joanópolis",NA,"-46.2700004577637","-22.9300003051758",NA,NA,NA,"22329","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-28 14:05:09-03","MN","R","210015","PreservedSpecimen","Plantae","Fabaceae","Leucochloron","incuriale","Leucochloron incuriale","Barbosa, M.","2392","1995","06","29",NA,"Brasil",NA,NA,"IBAMA. Estação Florestal de Experimentação de Ritápolis 249.",NA,NA,NA,"(Vell.) Barneby & J.W. Grimes","Ribeiro, R.D. & Lima, H.C.","Minas Gerais","São João del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto","2008","07","15",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-31 13:40:07-03","MN","R","3170","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Regnell, A.F.","II - 96","1843","02","02",NA,"Brasil",NA,NA,"Ex. Herb. Brasil. Regnellian. Musei. bot. Stockholm.",NA,NA,NA,"(Vell.) Benth.",NA,"Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-31 13:40:07-03","MN","R","187067","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Roppa, O.A.","246","1964","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Benth.",NA,"Minas Gerais","Poços de Caldas",NA,"-46.5614013671875","-21.7877998352051",NA,NA,NA,"23696","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-01-14 15:30:12-03","MN","R","32702","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Mello Barreto, H.L.","10209","1939","10","26",NA,"Brasil",NA,NA,"Jardim bot. de Belo Horizonte 29728",NA,NA,NA,"(Vell.) Benth.","Mello Barreto, H.L.","Minas Gerais","Belo Horizonte","Carlos Prates","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-01-14 15:30:12-03","MN","R","32701","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Mello Barreto, H.L.","10198","1939","10","16",NA,"Brasil",NA,NA,"Jardim bot. de Belo Horizonte n. 29693.",NA,NA,NA,"(Vell.) Benth.","Mello Barreto, H.L.","Minas Gerais","Belo Horizonte","Estação Experimental","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-03-31 13:40:07-03","MN","R","111056","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Hatschbach, G.","3261","1953","09","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Benth.","Cowan, R.S.","Paraná","Bocaiuva do Sul","Estrada Tunas a Boa Vista","-49.1150016784668","-25.2061004638672",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-03-31 13:40:07-03","MN","R","32700","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Mello Barreto, H.L.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"Jardim Bot. de Belo Horizonte n. 20213",NA,NA,NA,"(Vell.) Benth.","Mello Barreto, H.L.","Minas Gerais","Belo Horizonte","Floresta","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-03-31 13:40:07-03","MN","R","32699","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Mello Barreto, H.L.","4525","1934","03","24",NA,"Brasil",NA,NA,"Jardim Bot. de Belo Horizonte n. 13456",NA,NA,NA,"(Vell.) Benth.","Melo Barreto","Minas Gerais","Belo Horizonte","Jardim Botânico","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-03-31 13:40:07-03","MN","R","192635","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Roppa, O.","691","1965","09","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Benth.","D. A. Lima","Minas Gerais","Poços de Caldas","Retiro Branco","-46.5614013671875","-21.7877998352051",NA,NA,NA,"23696","auto","1968","03",NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-03-31 13:40:07-03","MN","R","55317","PreservedSpecimen","Plantae","Fabaceae","Pithecellobium","incuriale","Pithecellobium incuriale","Ducke, W.A.","953","1942","07","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(Vell.) Benth.","Ducke, W.A.","Pará","Belém","Utinga","-48.5043983459473","-1.4558299779892",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-03-22 17:46:12-03","UFPI","TEPB","4858","PreservedSpecimen","Plantae","Mimosaceae","Pithecellobium","incuriale","Pithecellobium incuriale","G. Hatschbach","42515","1979","10","03",NA,"Brasil",NA,NA,"Arvoreta de 10m, flor verde pálido <ll>dwc_commonname:</ll> Sucupira",NA,NA,NA,"(Vell.) Benth.",NA,"Paraná","Rio Branco do Sul","Serra do Caete","-49.3142013549805","-25.1900005340576",NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2014-10-13 11:46:00-03","FEMACT","MIRR","9415","S","Plantae","Leguminosae-Mimo","Leucochloron","incuriale","Leucochloron incuriale","Farias H.L.S.","22","2011","03","20",NA,"Brasil",NA,NA,"Espécime de hábito arbóreo, base reta, fuste cilíndrico, casca com aparência estriada com desprendimento de placas lenhosas, folhas concolor e limbo bastante piloso com consistência subcoriácea sem flores e sem frutos, ambiente de mata de galeria.",NA,NA,NA,"(Vell.) Barneby & J.W.Grimes",NA,"Roraima","Mucajaí","Igarapé Traíra, Mata de Galeria,, 2°75°57.04N e 7°32°64.08O","-60.978722","2.39325",NA,NA,NA,NA,NA,NA,NA,NA,"-60.978722","2.39325",NA,NA,NA,NA,NA
