"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","typeStatus","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"684","2014-04-04 05:47:00-03","MO","MOBOT","704808","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","Alwyn H. Gentry|Rodolfo Vásquez|C. Blaney|Nestor Jaramillo","Gentry 61676","1988","2","19","Peru","Loreto","Maynas","Yanamono, Explorama Tourist Camp, halfway between Indiana and mouth of Río Napo, non-inundated upland forest on lateritic soil.","-72.83333","-3.46666",NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-121","2",NA
"685","2014-04-04 05:47:00-03","MO","MOBOT","704819","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 13937","1990","6","1","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo, Estación Experiø mental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, sotobosque con relativa abundancia de Lepidocaryum tessmannii irapay. Suelo arcillo-arenoso. Evaluación por transectos, 1000 m2, individuos iguales o mayores que 2.5 cm de diámetro. TRANSECTO No. 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"191","4",NA
"686","2008-05-27 22:02:00-03","MO","MOBOT","704859","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Reynel (MO)","Alwyn H. Gentry|S. Estenssoro","Gentry 70506","1990","5","24","Bolivia","La Paz",NA,"Alto Madidi, old river terrace, mature forest. Transect 2.","-68.76666","-13.58333",NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"328","3",NA
"687","2014-01-23 10:25:00-02","MO","MOBOT","704987","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","Milton Aulestia","Aulestia 292","1993","8","11","Ecuador","Napo","Orellana","Parque Nacional Yasuní. Carretera y Oleoducto de Maxus en construcción, Km 20. Bosque húmedo Tropical. Bosque primario, colinas de suelo rojo.","-76.5","-0.55",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"688","2014-04-04 05:47:00-03","MO","MOBOT","705116","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","R. Vasquez (AMAZ)","Rodolfo Vásquez|et al.","Vásquez Martínez 16942","1991","7","5","Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo-IIAP. Bosque primario (suelo semi-lateritico). Transecto No. 10 (para completar una evaluacion que empezó Dr. A. Gentry).","-73.5","-4.16666",NA,NA,"150.00000000","180.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"428","4",NA
"689","2008-05-27 22:02:00-03","MO","MOBOT","705125","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Alwyn H. Gentry|David N. Smith|Nestor Jaramillo","Gentry 41944","1983","6","12","Peru","Pasco","Oxapampa","Cabeza de Mono, Río Iscozacin, 10 km SW of Iscozasin, Palcazu Valley, sandy river terraces. Tree Plot.","-75.3","-10.33333",NA,NA,"320.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-126","4",NA
"690","2008-05-27 22:02:00-03","MO","MOBOT","705166","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77205","1992","5","26","Peru","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 4","-69.83333","-13.5",NA,NA,"810.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"935","5",NA
"691","2008-05-27 22:02:00-03","MO","MOBOT","705310","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Walter A. Palacios|Carlos Iguago|Fernando Hurtado","Palacios Cuenca 3367","1989","1","7","Ecuador","Pastaza",NA,"Vía Auca, 110 km al sur de Coca, a 10 km del Río Tigüino. Sector Cristal. Bosque húmedo Tropical. Bosque primario; suelos rojos de colinas.","-76.91666","-1.25",NA,NA,"320.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"89-5","13",NA
"692","2011-07-08 12:24:00-03","MO","MOBOT","705483","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Reynel (MO)","Alwyn H. Gentry|Carlos Reynel Rodríguez|Rosa Ortiz|Percy Núñez V.","Gentry 77280","1992","5","28","Peru","Puno",NA,"Río Candamo, fila at mouth of Río Guacamayo, ridge top forest with cloud forest aspects. Transect 7","-69.8333333","-13.5",NA,NA,"850.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"939","3",NA
"693","2015-01-23 05:49:00-02","MO","MOBOT","705497","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","A. Rudas (MO)","Rodolfo Vásquez|A. Tye|et al.","Vásquez Martínez 12695","1989","8","10","Colombia","Amazonas","Puerto Nariño","Parque Nacional Amacayacu. Proyecto: Inventario y Ecología de las aves del parque Amacayacu. Bosque inundable estacional.","-70.25","-3.75",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129","5",NA
"694","2014-04-04 05:47:00-03","MO","MOBOT","705700","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","R. Vasquez (AMAZ)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 15630","1990","12",NA,"Peru","Loreto","Maynas","Dtto. Iquitos, Allpahuayo. Estación Experimental del Instituto de Investigaciones de la Amazonía Peruana (IIAP). Bosque primario, vegetación sobre suelo arcillo-arenoso, con dominancia de arena blanca, en las elevaciones del terreno y de arcilla en los declives, estrato inferior sin dominancia observándose Lepidocaryum tessmannii y Scheelea morenii; buen drenaje, pequeñas ondulaciones del terreno. Levantamiento florístico de la parcela Y de 1 ha. de 500 X 20 m., correspondiente al inventario de 25 has. SUBPARCELA No. 17","-73.5","-4.16666",NA,NA,"150.00000000","180.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"270","4",NA
"695","2008-05-27 22:02:00-03","MO","MOBOT","706151","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57591","1987","5","25","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata, Swamp Trail. Tree Plot.","-69.28333","-12.83333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-98","3",NA
"696","2010-02-15 10:48:00-02","MO","MOBOT","706377","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","William Pariona|Juan Ruiz C.","Pariona 869","1986","8","28","Peru","Pasco","Oxapampa","Trees of the Palcazu Valley Distrito Iscozacín.","-75.3","-10.15",NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"86-16","3",NA
"697","2008-05-27 22:02:00-03","MO","MOBOT","706639","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","O. L. Phillips|et al.","Phillips 236","1989","6","11","Peru","Madre de Dios","Tambopata","Zona Reservada Tambopata. Hartshorn Plot, 1 km main trail, laterøitic soil terra firme forest.","-69.28333","-12.83333",NA,NA,"290.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31","6",NA
"698","2008-05-27 22:02:00-03","MO","MOBOT","706676","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57670","1987","5","26","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata. Swamp Trail Tree Plot","-69.28333","-12.83333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-100","2",NA
"699","2011-07-12 12:18:00-03","MO","MOBOT","706782","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57691","1987","5","26","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata. Swamp Trail Tree Plot","-69.2833333","-12.8333333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-100","3",NA
"700","2014-04-04 05:47:00-03","MO","MOBOT","706826","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Berg","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9691","1987","10","2","Peru","Loreto","Maynas","Dtto. Iquitos. Pto. Almendras. Bosque inundable estacional (tahuampa de agua negra).","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-45","7",NA
"701","2008-05-27 22:02:00-03","MO","MOBOT","706827","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57697","1987","5","26","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata. Swamp Trail Tree Plot","-69.28333","-12.83333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-100","3",NA
"702","2014-04-04 05:47:00-03","MO","MOBOT","706844","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9692","1987","10","2","Peru","Loreto","Maynas","Dtto. Iquitos. Pto. Almendras. Bosque inundable estacional (tahuampa de agua negra).","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-45","6",NA
"703","2014-04-04 05:47:00-03","MO","MOBOT","706879","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 9700","1987","10","2","Peru","Loreto","Maynas","Dtto. Iquitos. Pto. Almendras. Bosque inundable estacional (tahuampa de agua negra).","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-45","6",NA
"704","2008-05-27 22:02:00-03","MO","MOBOT","706894","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Alwyn H. Gentry|et al.","Gentry 27932","1979","11","9","Peru","Loreto","Maynas","Quebrada Yanomono, Explorama Tourist Camp, between Indiana and mouth of Río Napo, mature non-inundated forest on laterite. Transect 4.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1879","4",NA
"705","2014-04-04 05:47:00-03","MO","MOBOT","706906","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Rodolfo Vásquez|Nestor Jaramillo","Vásquez Martínez 6819","1985","9","25","Peru","Loreto","Maynas","Puerto Almendras. Bosque primario.","-73.41666","-3.8",NA,NA,"122.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-49","4",NA
"706","2008-05-27 22:02:00-03","MO","MOBOT","707006","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57732","1987","5","27","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Río La Torre and Río Tambopata. Swamp Trail Tree Plot","-69.28333","-12.83333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-102","1",NA
"707","2008-05-27 22:02:00-03","MO","MOBOT","711038","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","H. Christensen","Henning Christensen","Christensen 82829","1988","9","15","Ecuador","Sucumbíos",NA,NA,NA,NA,NA,NA,"265.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2008-05-27 22:02:00-03","MO","MOBOT","707276","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","M.N. Alexiades|et al.","Alexiades 101","1988","11","16","Peru","Madre de Dios","Tambopata","003: Zona Reservada de Tambopata. Hermosa Chica, Comunidad Nativa de Infieno. Parcela 1. Bosque primario.","-69.28333","-12.83333",NA,NA,"260.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16","7",NA
"709","2008-05-27 22:02:00-03","MO","MOBOT","707289","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (ARBOHA)","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51175","1985","7","23","Peru","Madre de Dios","Tambopata","Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre. Tree Plot. Terra Firme.","-69.71666","-12.81666",NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-268","3",NA
"710","2014-04-04 05:47:00-03","MO","MOBOT","707582","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C.Berg","Alwyn H. Gentry|Rodolfo Vásquez","Gentry 42395","1983","6","30","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Mature forest on yellowish lateritic soil. Treee Plot","-72.83333","-3.46666",NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-157","3",NA
"711","2020-06-16 15:02:00-03","MO","MOBOT","707694","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Reynel (MO)","Timothy J. Killeen","Killeen 4356","1992","8","20","Bolivia","Pando","Madre de Dios","Concesión de Mobil Oil. Bosque húmedo de tierra firme con muchas lianas y Cecropia pero tambien con Heve y Bertholletia.","-67.25","-12.1666667",NA,NA,"170.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","4",NA
"712","2020-06-16 15:02:00-03","MO","MOBOT","707709","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","Timothy J. Killeen","Killeen 4387","1992","8","20","Bolivia","Pando","Madre de Dios","Concesión de Mobil Oil. Bosque húmedo de tierra firme con muchas lianas y Cecropia pero tambien con Heve y Bertholletia.","-67.25","-12.1666667",NA,NA,"170.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"64","4",NA
"713","2008-05-27 22:02:00-03","MO","MOBOT","707740","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (BG)","John James Pipoly, III|et al.","Pipoly 12555","1990","9","27","Peru","Loreto","Maynas","Indiana; Reserva Explorama (Yanamono), 25 km del NE de Iquitos, a lo largo del río Amazonas; trocha perimentral al sur (límite) Yanamono.","-72.83333","-3.5",NA,NA,"110.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"15","10",NA
"714","2014-04-04 05:47:00-03","MO","MOBOT","707871","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C.Berg","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 42462","1983","7","1","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Mature forest on yellowish lateritic soil. Tree Plot","-72.83333","-3.46666",NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-159","3",NA
"715","2008-05-27 22:02:00-03","MO","MOBOT","707902","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Alwyn H. Gentry|Lourdes Vargas|Alan Perry|M. Apuríz","Gentry 77713","1992","7","2","Bolivia","Pando","Abuna","Nuevo Mundo, Campamento 18, 18 km N of airstrip. Transect 6","-66.76666","-10.65",NA,NA,"160.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"966","5",NA
"716","2008-05-27 22:02:00-03","MO","MOBOT","708034","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (ARBOHA)","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51302","1985","7","25","Peru","Madre de Dios","Tambopata","Tambopata Tourist Camp at junction of Ríos Tambopata and La Torre. Terra Firme Tree Plot.","-69.71666","-12.81666",NA,NA,"280.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-271","3",NA
"717","2008-05-27 22:02:00-03","MO","MOBOT","708174","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Alwyn H. Gentry|Lourdes Vargas|Alan Perry|M. Apuríz","Gentry 77758","1992","7","4","Bolivia","Pando","Abuna","Nuevo Mundo, Campamento 18, 18 km N of airstrip. Transect 10","-66.76666","-10.65",NA,NA,"160.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"971","5",NA
"718","2008-05-27 22:02:00-03","MO","MOBOT","708181","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","A. Gentry","Alwyn H. Gentry|Nestor Jaramillo","Gentry 57932","1987","5","30","Peru","Madre de Dios","Tambopata","Tambopata Nature Reserve; junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","-69.28333","-12.83333",NA,NA,"250.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-118","1",NA
"719","2014-04-04 05:47:00-03","MO","MOBOT","708313","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C.Berg","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 42526","1983","7","4","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo. Mature forest on yellowish lateritic soil. Tree Plot","-72.83333","-3.46666",NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-162","2",NA
"720","2008-05-27 22:02:00-03","MO","MOBOT","708351","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. C. Berg (BG)","John James Pipoly, III|et al.","Pipoly 13499","1991","2","23","Peru","Loreto","Maynas","Región de Amazonas, Dtto. Las Amazonas. Explornapo Camp. Inventario MacArthur; cerca de Sucusari, a lo largo del río Napo. Bosque primario en terra firme. PARCELA A","-72.91666","-3.33333",NA,NA,"100.00000000","140.00000000",NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35","4",NA
"721","2016-10-13 05:57:00-03","MO","MOBOT","708429","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Reynel, 1990 (MO)","Alwyn H. Gentry|David A. Neill|Phillip Keating","Gentry 60176","1987","12","30","Ecuador","Napo",NA,"Jatun Sacha Biological Station, 8 km E of Misahuali. Permanent Tree Plot No. 1. Non-alluvial, red clay soil. Transect 8","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-307","3",NA
"722","2014-04-04 05:47:00-03","MO","MOBOT","708459","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C.Berg","Alwyn H. Gentry|Rodolfo Vásquez|Nestor Jaramillo","Gentry 43008","1983","7","14","Peru","Loreto","Maynas","Yanamono. Explorama Tourist Camp, Río Amazonas halfway between Indiana and mouth of Río Napo, mature forest on yellowish lateritic soil. Transect 16","-72.83333","-3.46666",NA,NA,"130.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-186","3",NA
"723","2008-05-27 22:02:00-03","MO","MOBOT","708485","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg",NA,"Alwyn H. Gentry|Alan Perry","Gentry 77812","1992","7","6","Bolivia","Pando","Abuna","Río Negro near junction with Río Abuna, mature forest on sandy clay. Transect 2","-65.66666","-9.83333",NA,NA,"100.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"975","5",NA
"724","2016-10-13 05:57:00-03","MO","MOBOT","708491","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","A. Gentry, 1988 (MO)","Alwyn H. Gentry|David A. Neill|Phillip Keating","Gentry 60191","1987","12","30","Ecuador","Napo",NA,"Jatun Sacha Biological Station, 8 km E of Misahuali. Permanent Tree Plot No. 1. Non-alluvial, red clay soil. Transect 8","-77.6","-1.06666",NA,NA,"450.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"87-307","3",NA
"725","2011-06-13 15:13:00-03","MO","MOBOT","708550","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C. Reynel (MO)","Alwyn H. Gentry","Gentry 69015","1989","12","21","Peru","Madre de Dios","Tambopata","Cusco Amazónico, 15 km ENE of Puerto Maldonado. Tree Plot","-69.08333","-12.58333",NA,NA,"200.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412","2",NA
"726","2008-05-27 22:02:00-03","MO","MOBOT","708923","PreservedSpecimen","Plantae","Moraceae","Brosimum","lactescens","Brosimum lactescens","(S. Moore) C.C. Berg","C.C. Berg (ARBOHA)","Alwyn H. Gentry|Camilo Díaz S.|Nestor Jaramillo","Gentry 51473","1985","7","28","Peru","Madre de Dios","Tambopata","Explorer's Inn Tourist Camp at junction of Ríos La Torre and Tambopata. Swamp Tree Plot.","-69.71666","-12.81666",NA,NA,"270.00000000",NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-286","3",NA
