"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","recordNumber","locality","imagecode","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","coordinatePrecision","geoFlag","infraspecificEpithet","fieldNumber","individualCount","relatedCatalogItem"
"680","2021-03-04 15:44:14-03","IF","SPSF","12748","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S.Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 4 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Na borda da mata. Local seco com incidência de luz solar direta. Próximo ao CEVAL, ao sul, proximidades da ferraria (a leste).;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","108","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"681","2021-03-04 15:44:13-03","IF","SPSF","11990","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A.Conceição","1987","04","20","América do Sul","Brasil",NA,NA,"COLETA: Árvore pequena, bem ramificada. Folhas brilhosas. Flores amarelo pálido a beje.; GEOGRAFIA: Cerrado (alterado). Solo arenoso do cerrado reminicente de uma formação densa.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2062","Loteamento Rita Vieira",NA,"J.B.Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","04","13","Magnoliopsida","161190","auto",NA,NA,NA,NA
"682","2021-03-04 15:44:14-03","IF","SPSF","12747","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S. Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox. 5 m de altura. Flores na cor amarela.; GEOGRAFIA: Cerrado. Local seco. Distância aprox. de 10 m da amostra 123, no meio da mata, direção sudeste.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","125","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"683","2021-03-04 15:44:14-03","IF","SPSF","12762","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S. Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore com aprox. 4 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Local seco. Mata fechada, aprox. 100 m da am.123 (direção sul).;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","124","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","17","Magnoliopsida","161190","auto",NA,NA,NA,NA
"684","2021-03-04 15:44:14-03","IF","SPSF","12735","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.Conceicao","1987","10","12","América do Sul","Brasil",NA,NA,"COLETA: Árvoreta. Frutos jovens.; GEOGRAFIA: Cerrado.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2194-a","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","161190","auto",NA,NA,NA,NA
"685","2021-03-04 15:44:13-03","IF","SPSF","11985","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A.Conceição","1987","04","20","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 3 a 4 m de altura.; GEOGRAFIA: Cerrado (alterado). Solo arenoso ou PDZ vermelho.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2061","Loteamento Rita Vieira",NA,"J.B.Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1988","08","10","Magnoliopsida","161190","auto",NA,NA,NA,NA
"686","2021-03-04 15:44:14-03","IF","SPSF","12760","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","W.S. Garcez","1988","04","18","América do Sul","Brasil",NA,NA,"COLETA: Árvore de porte pequeno, aprox. 2,5 m de altura. Flores amarelas.; GEOGRAFIA: Cerrado. Local seco com iluminação solar direta, na beira da estrada.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","121","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"687","2021-03-04 15:44:14-03","IF","SPSF","12767","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A.Conceiçao","1987","10","23","América do Sul","Brasil",NA,NA,"COLETA: Arbusto. Flores na cor bege. Frutos; GEOGRAFIA: Cerrado.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2194b","Loteamento Rita Vieira",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","02","18","Magnoliopsida","161190","auto",NA,NA,NA,NA
"688","2021-03-04 15:44:13-03","IF","SPSF","11989","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C.A.Conceição","1987","04","23","América do Sul","Brasil",NA,NA,"COLETA: Arbusto de 2 m de altura quando adultas. Membranáceas quando jovens. Flor na cor beje.; GEOGRAFIA: Cerrado. Solo arenoso.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","2067","Parque dos Poderes",NA,"J.B. Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","10","28","Magnoliopsida","161190","auto",NA,NA,NA,NA
"689","2021-03-04 15:44:14-03","IF","SPSF","11988","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C. de A.Conceição","1987","04","20","América do Sul","Brasil",NA,NA,"COLETA: Cerrado.&nf;Árvore 4m altura; flores amarelo pálido a bege.; GEOGRAFIA: Solo arenoso com uma camada de 20cm de humo.;",NA,NA,"Magnoliophyta","Laurales","(Nees) Mez","2060","Rita Vieira, próximo à CEVAL",NA,"J.B.Baitello","MS","Campo Grande","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"1989","10","04","Magnoliopsida","161190","auto",NA,NA,NA,NA
"690","2021-03-04 15:44:14-03","IF","SPSF","14652","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","J.Santos","1991","04","22","América do Sul","Brasil",NA,NA,"COLETA: Arbusto delgado com aprox. 3 m de altura. Flores na cor creme e botões.; GEOGRAFIA: Cerradão. Campus de Ilha Solteira.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","362","Fazenda Ensino e Pesquisa da UNESP",NA,"J.B.Baitello","MS","Selviria","-51.4188995361328","-20.3672008514404",NA,NA,NA,NA,"1991","10","15","Magnoliopsida","74358","auto",NA,NA,NA,NA
"691","2021-03-04 15:44:14-03","IF","SPSF","22533","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","S.R.Christianini","1997","12","21","América do Sul","Brasil",NA,NA,"COLETA: Árvore de aprox. 9 m de altura. Caule rugoso. Folhas cartáceas.; GEOGRAFIA: Mata Mesófila Semidecídua.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","762","Fazenda da Cia. Cervejaria Brahma",NA,"J.B. Baitello","SP","Agudos","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"1998","03","04","Magnoliopsida","52219","auto",NA,NA,NA,NA
"692","2021-03-04 15:44:14-03","IF","SPSF","14095","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","G.Durigan","1990","11","12","América do Sul","Brasil",NA,NA,"COLETA: Árvore pequena. Frutos. Código 238 (do coletor).;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","s/n","Estação Experimental do Instituto Florestal",NA,"J.B.Baitello","SP","Assis","-50.4099998474121","-22.6599998474121",NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida","23972","auto",NA,NA,NA,NA
"693","2021-03-04 15:44:14-03","IF","SPSF","35642","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C. J. Campos","1973","05","02","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 2,5 m de altura. Tronco com 12 cm de circunferência. Flores verde-claras.; GEOGRAFIA: Cerrado. Ao lado da FEPASA, A 1000 M a leste da Faculdade de Ciências Médicas e Biológicas de Botucatu.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","111-2573","Distrito de Rubião Junior",NA,"J.B. Baitello","SP","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"1998","08","15","Magnoliopsida","40412","auto",NA,NA,NA,NA
"694","2021-03-04 15:44:14-03","IF","SPSF","35628","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","C. J. Campos","1973","04","23","América do Sul","Brasil",NA,NA,"COLETA: Árvore de 3 m de altura. Tronco com 10 cm de circunferência. Flores verde-claras.; GEOGRAFIA: Mata. Atrás da Igreja Snto Antonio.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","32-23473","Distrito de Rubião Junior",NA,"J.B. Baitello","SP","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"1998","08","15","Magnoliopsida","40412","auto",NA,NA,NA,NA
"695","2021-03-04 15:44:14-03","IF","SPSF","23595","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","L.C.Souza","1998","04","20","América do Sul","Brasil",NA,NA,"COLETA: Arvoreta de 2,5 m de altura. Flores na cor bege. Nome Popular - Canela.; GEOGRAFIA: Campo. Coordenadas 48W00' , 23S34'.;",NA,NA,"Magnoliophyta","Laurales","((Nees & Mart.)) Mez","326","Estação Experimental",NA,"J.B. Baitello","SP","Itapetininga","-48.0499992370605","-23.5900001525879",NA,NA,NA,NA,"1999","01","28","Magnoliopsida","40712","auto",NA,NA,NA,NA
"696","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Pavon, JA",NA,NA,NA,"Southern America","Peru",NA,NA,"Vaga; HABITAT: Vaga",NA,NA,NA,NA,"Nees & Mart.","569","nec non in Peruvia","P05P2N0084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Riedel, L",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Nees & Mart.","s.n.","in sylvis sparsis Capôes dictis et in caeduis s. Capoeira prov. Minarum circa Caldas, inque distr. Serro Frio, item in prov. S. Pauli ad Ytu, Ypanema in m. Araracoara","P05P2N0084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Martius, C",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Nees & Mart.","s.n.","in sylvis sparsis Capôes dictis et in caeduis s. Capoeira prov. Minarum circa Caldas, inque distr. Serro Frio, item in prov. S. Pauli ad Ytu, Ypanema in m. Araracoara","P05P2N0084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Gardner, G",NA,NA,NA,"Southern America","Brazil",NA,NA,"m. Maj.",NA,NA,NA,NA,"Nees & Mart.","4357","in prov. Goyaz","P05P2N0084",NA,"Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Sellow, F",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Nees & Mart.","s.n.","in sylvis sparsis Capôes dictis et in caeduis s. Capoeira prov. Minarum circa Caldas, inque distr. Serro Frio, item in prov. S. Pauli ad Ytu, Ypanema in m. Araracoara","P05P2N0084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Lindberg, GA",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Nees & Mart.","s.n.","in sylvis sparsis Capôes dictis et in caeduis s. Capoeira prov. Minarum circa Caldas, inque distr. Serro Frio, item in prov. S. Pauli ad Ytu, Ypanema in m. Araracoara","P05P2N0084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2017-09-11 17:10:18-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Lauraceae","Gymnobalanus","minarum","Gymnobalanus minarum","Lund, PW",NA,NA,NA,"Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,"Nees & Mart.","s.n.","in sylvis sparsis Capôes dictis et in caeduis s. Capoeira prov. Minarum circa Caldas, inque distr. Serro Frio, item in prov. S. Pauli ad Ytu, Ypanema in m. Araracoara","P05P2N0084",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2020-03-04 16:04:45-03","UNESP-IS","HISA","2773","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","07","10",NA,"Brasil",NA,NA,"Cerrado.Arbusto, frutos imaturos.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","236","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"704","2020-03-04 16:04:45-03","UNESP-IS","HISA","3970","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Santos, P. V. et al","1994","05","17",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 6m, tronco 6cm, flores amareladas, odor suave, frequente.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1763","Horto Barra do Moeda",NA,"Caliente,A.D","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1994","08","04","Magnoliopsida",NA,NA,NA,NA,NA,NA
"705","2020-03-04 16:04:45-03","UNESP-IS","HISA","3969","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1994","05","04",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 5m, tronco 8cm, botão, frequente.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1753","Horto Barra do Moeda",NA,"Caliente,A.D","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1994","08","04","Magnoliopsida",NA,NA,NA,NA,NA,NA
"706","2020-03-04 16:04:45-03","UNESP-IS","HISA","4465","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 4m, perímetro 18cm.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","s/n","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1995","02","20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"707","2020-03-04 16:04:45-03","UNESP-IS","HISA","2852","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","05","05",NA,"Brasil",NA,NA,NA,NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","258","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"708","2020-03-04 16:04:45-03","UNESP-IS","HISA","2822","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al","1993","04","14",NA,"Brasil",NA,NA,"Cerrado.Arbusto, inflorescência com flores amarelas, odor suave.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","77","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","21","Magnoliopsida",NA,NA,NA,NA,NA,NA
"709","2020-03-04 16:04:45-03","UNESP-IS","HISA","2920","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","07","27",NA,"Brasil",NA,NA,"Cerrado.Àrvore, flores amarelas, odor suave, muito frequente.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","96","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","27","Magnoliopsida",NA,NA,NA,NA,NA,NA
"710","2020-03-04 16:04:45-03","UNESP-IS","HISA","2352","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","05","06",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 3m,tronco 8cm, apenas botões, pouco frequente.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","258 a","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","10","Magnoliopsida",NA,NA,NA,NA,NA,NA
"711","2020-03-04 16:04:45-03","UNESP-IS","HISA","3277","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","06","24",NA,"Brasil",NA,NA,"Mata de transição.Arbusto, ca 2,5m, frutos imaturos, rebrota.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","677","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","09","14","Magnoliopsida",NA,NA,NA,NA,NA,NA
"712","2020-03-04 16:04:45-03","UNESP-IS","HISA","3674","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al","1993","10","05",NA,"Brasil",NA,NA,"Cerradão.Arbusto, ca 4m, tronco 4cm, frutos imaturos, frequente.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1189","Horto Barra do Moeda",NA,"Proença,S.L","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","10","14","Magnoliopsida",NA,NA,NA,NA,NA,NA
"713","2020-03-04 16:04:45-03","UNESP-IS","HISA","3996","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al","1994","07",NA,NA,"Brasil",NA,NA,"Cerradão.Àrvore, ca 6m, tronco 3cm, flores em fase de botão.Nome vulgar: canela.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1613","Horto Barra do Moeda",NA,NA,"Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"714","2020-03-04 16:04:45-03","UNESP-IS","HISA","2811","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","04","14",NA,"Brasil",NA,NA,"Cerrado.Arbusto, inflorescência flores amarelas, odor suave.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","60","Horto Barra do Moeda",NA,"Noronha,N.C","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","21","Magnoliopsida",NA,NA,NA,NA,NA,NA
"715","2020-03-04 16:04:45-03","UNESP-IS","HISA","3983","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Nascimento, P. T.","1994","04","27",NA,"Brasil",NA,NA,"Cerrado aberto.Àrvore, ca 5,2m, tronco 8cm,botão.Nome vulgar: canelão.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1694","Horto Barra do Moeda",NA,"Caliente,A.D et al","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1994","08","04","Magnoliopsida",NA,NA,NA,NA,NA,NA
"716","2020-03-04 16:04:45-03","UNESP-IS","HISA","2818","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1993","04","14",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 1,60m, inflorescência com flores amarelas, odor suave.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","73","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","07","21","Magnoliopsida",NA,NA,NA,NA,NA,NA
"717","2020-03-04 16:04:45-03","UNESP-IS","HISA","3575","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al","1993","10","14",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 2m, tronco 4cm, frutos imaturos, frequente.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1233","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1993","12","17","Magnoliopsida",NA,NA,NA,NA,NA,NA
"718","2020-03-04 16:04:45-03","UNESP-IS","HISA","3994","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D","1994","06",NA,NA,"Brasil",NA,NA,"Cerradão.Àrvore, ca 7m, tronco 4cm, fase de botão, frequente.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1575","Horto Barra do Moeda",NA,"Caliente,A.D","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"719","2020-03-04 16:04:45-03","UNESP-IS","HISA","4467","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 6m, caule 25cm.Nome vulgar: canelinha.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","s/n","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1995","02","20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"720","2020-03-04 16:04:45-03","UNESP-IS","HISA","4469","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Caliente,A.D et al",NA,NA,NA,NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 7m, perímetro 31cm.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","s/n","Horto Barra do Moeda",NA,"Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1995","02","20","Magnoliopsida",NA,NA,NA,NA,NA,NA
"721","2020-03-04 16:04:45-03","UNESP-IS","HISA","3972","PreservedSpecimen","Plantae","Lauraceae","Ocotea","minarum","Ocotea minarum","Nascimento, P. T. et","1994","04","27",NA,"Brasil",NA,NA,"Cerrado aberto.Àrvore, ca 5,2m, tronco 8cm, botão.Nome vulgar: canelão.",NA,NA,"Magnoliophyta","Laurales","(Nees & Mart.) Mez","1692","Horto Barra do Moeda",NA,"Caliente,A.D","Mato Grosso do Sul","Três Lagoas","-51.766667","-20.983333",NA,NA,"51w46'","20s59'","1994","08","04","Magnoliopsida",NA,NA,NA,NA,NA,NA
