"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","relatedCatalogItem","occurrenceRemarks","barcode","day","continentOcean","preparationType","previousCatalogNumber","typeStatus","phylum","order","infraspecificEpithet","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","sex"
"43","2016-09-29 23:15:00-03","NY","NYBG","01021698","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"J. A. Ratter","R.1332","1968","05","Brazil","Mato Grosso","Ribeirão Cascalheira","Córego de Porco, 240 km N of Xavantina on Xavantina - São Felix road.","-51.8242","-12.9419",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116077' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021698","07","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01021698_01","K. S. Edwards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","02269736","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","1758","1965","10","Brazil","Pará",NA,"Banks of Rio Piria, North of Km 90.","-46.591256","-1.736043",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429561' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269736","28","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269736_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2016-09-29 23:15:00-03","NY","NYBG","01021693","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"J. Jangoux","211","1978","12","Brazil","Maranhão","Pinheiro","Rio Alto Turiaçu, Nova Esperança.","-45.75","-2.92",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116024' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021693","04","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01021693_01","N. T. da Silva",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","01091466","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","C. A. Cid Ferreira","6374","1985","10","Brazil","Mato Grosso","São Félix do Araguaia","Margem direita do Rio Araguaia, Lago denominado dos Ingleses.","-50.75","-11.58",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108359' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091466","07","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01091466_01","G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","02269671","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","14484","1971","07","Brazil","Amazonas",NA,"Rio Curuquetê, São Paulo, 30 Km above mouth of Rio Coti","-65.5721569","-8.7658225",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429420' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269671","20","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269671_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","2269661","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","9110","1969","01","Brazil","Roraima",NA,"Rio Murupu, 28 km NW of Boa Vista, road to Taiano",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429400' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269661","08","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269661_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","2269732","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","14218","1971","07","Brazil","Amazonas",NA,"Rio Purus, Rio Ituxi. Rio Curuquetê, vicinity of Cachoeira Santo Antonio.","-65.67","-8.33",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429556' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269732","14","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269732_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","01091468","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","C. A. Cid Ferreira","7134","1986","04","Brazil","Amazonas",NA,"Limoeiro. Est. Ecológica Juamí-Japurá. Rio Juamí afluente da margem esquerda do Rio Japurá a 40 km do Rio Japurá.","-67.5","-1.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108360' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091468","22","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01091468_01","G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2269689","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","4758","1967","04","Brazil","Amazonas",NA,"Manaus-Itacoatiara Highway, rio Urubu, north of road. Right bank, sandy soil.","-59.1708183","-2.8259448",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429448' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269689","04","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269689_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2269684","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","22655","1974","09","Brazil","Amazonas",NA,"Rio Negro, island just below Manaus",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429442' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269684","12","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269684_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","01091502","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","C. A. Cid Ferreira","9592","1987","11","Brazil","Pará","Oriximiná","Area da Mineração Rio Norte. Lago da Batata, 09 km da vila residencial","-56.33","-1.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108354' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091502","13","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01091502_01","G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","02482523","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","P. Acevedo-Rodríguez","8314","1996","08","Brazil","Amazonas",NA,"Alto Rio Negro. Boat stationed at first set of coodinates","-63.5542","-0.4794",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2773217' target='other'> <mi>dwc_moreinfo</mi></a>","NY02482523","15","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,NA,NA,"100.00","100.00",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2269701","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","L. V. Ferreira","25","1991","12","Brazil","Pará","Santarém","Vila de alter do Chao","-55","-2.516667",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429460' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269701","24","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269701_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2016-09-30 08:48:00-03","NY","NYBG","1551088","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens",NA,"P. Acevedo-Rodríguez","14747","2008","08","Brazil","Amazonas",NA,"Igarape Uwia, a tributary of the Içana River.","-67.51811","1.03386",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1908953' target='other'> <mi>dwc_moreinfo</mi></a>","NY01551088","25","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01551088_01","M. T. Strong",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","01021695","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","B. Maguire","56101","1963","08","Brazil","Tocantins","Araguaína","Gaucho Camp","-48.2069","-7.1911",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116047' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021695","11","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01021695_01","H. O. Sleumer","152","152",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01021691","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","N. A. Rosa","2986","1978","12","Brazil","Maranhão","Santa Inês","Margem direita do Rio Pindaré, próximo da Rod. BR-316.","-45.38","-3.6669",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1115982' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021691","14","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01021691_01","K. S. Edwards",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","2269700","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","15149","1971","10","Brazil","Amazonas",NA,"Rio Negro, between mouth of Rio Caurés and Barcelos.","-62.5828","-1.1436",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429459' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269700","12","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269700_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","02269740","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","E. S. Silva","210","1985","07","Brazil","Amazonas","Barcelos","Margem do rio Aracá","-63.5","0.5",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429564' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269740","03","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269740_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2269697","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","L. V. Ferreira","134","1992","01","Brazil","Amazonas","Manaus","Rio Tarumã-mirim","-60.2074814","-2.9591396",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429456' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269697","31","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269697_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","2269690","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","L. O. A. Teixeira","1249","1982","06","Brazil","Amazonas","Humaitá","estrada de Humaitá-Jacarecanga, km45, rio Maici-<Mirim.","-62.533333","-7.75",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429449' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269690","19","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269690_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2269727","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","W. C. Steward","295","1978","01","Brazil","Amazonas",NA,"Rio Negro, white sand island in Parana Costas dos Oncas near Ilha dos Oncas.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429551' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269727","13","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269727_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","02269721","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","C. A. Cid Ferreira","304","1979","08","Brazil","Amazonas","Itapiranga","Rio Uatuma, igarape do Tucumanduba, margem direita do Rio Uatuma","-58.7269878","-2.3065914",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2791473' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269721","13","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269721_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2269688","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R. de Lemos Fróes","22798","1947","11","Brazil","Amazonas",NA,"Rio Negro, Preto, Matupiry.",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429447' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269688","09","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269688_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","02269657","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","6856","1968","08","Brazil","Rondônia",NA,"Basin of Rio Madeira, Rio Pacaás Novos","-64.4044626","-11.2432409",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429393' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269657","07","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269657_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2269695","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","L. O. A. Teixeira","1244","1982","06","Brazil","Amazonas","Humaitá","Estrada Humaitá- Ja carecanga, km45, rio Maici-Mirim","-62.533333","-7.75",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429454' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269695","19","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269695_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01021696","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","G. T. Prance","59246","1964","10","Brazil","Mato Grosso","Canarana","Serra do Roncador; beside Rio Sete Septembro. 3 km from Gapuru.","-52.2681","-13.5522",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1116052' target='other'> <mi>dwc_moreinfo</mi></a>","NY01021696","02","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01021696_01","H. O. Sleumer",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","2269731","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","N. A. Rosa","1443","1977","02","Brazil","Roraima","Boa Vista","Região do R. Cauame, afluente do R. Branco","-60.6731","2.8197",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429555' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269731","12","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269731_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2269685","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","C. A. Cid Ferreira","4050","1983","07","Brazil","Amazonas","Borba","Acima de Terra Preta, campina do rio Surubím, afluente do rio Abacaxis","-58.55","-4.48",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429443' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269685","04","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269685_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","02269687","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","W. A. Rodrigues","3027","1961","07","Brazil","Amazonas","Manaus","Estrada. Manaus-Itacoatiara, km 90, rio Preto","-59.52075","-2.7050216",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429446' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269687","21","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269687_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2269658","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R. C. Monteiro da Costa","261","1932","01","Brazil","Pará",NA,"Maguary Creek, Tapajos Region",NA,NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429397' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269658",NA,"South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269658_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","2269735","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R. E. Schultes","8894","1947","09","Brazil","Amazonas","Barcelos","Ilha Xibarú, above Barcellos","-62.9241981506348","-0.974722027778625",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429559' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269735","26","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269735_01",NA,NA,NA,"358570","auto",NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","2269729","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","J. M. Pires","82","1946","09","Brazil","Amazonas","Maués","Praia alagavel do rio.","-57.7186012268066","-3.38361001014709",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429553' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269729","30","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269729_01",NA,NA,NA,"447092","auto",NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2269730","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","J. M. Pires","82","1946","09","Brazil","Amazonas","Maués","Praia alagavel do rio.","-57.7186012268066","-3.38361001014709",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429554' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269730","30","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269730_01",NA,NA,NA,"447092","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","02269738","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R. Spruce",NA,"1850","08","Brazil","Pará","Santarém",NA,"-54.7083015441895","-2.44305992126465",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429562' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269738",NA,"South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269738_01",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","2269662","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R. Vilhena","209","1978","12","Brazil","Pará","Santarém","Belterra. Igarapé Iruçanga, margem do lago Iruçanga","-54.7083015441895","-2.44305992126465",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429401' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269662","10","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269662_01",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","2269673","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","R. Vilhena","303","1978","12","Brazil","Pará","Santarém","Estrada que liga Alter do Chão","-54.7083015441895","-2.44305992126465",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429426' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269673","14","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269673_01",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","2269693","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","U. N. Maciel","364","1978","12","Brazil","Pará","Santarém","Próximo de Alter do Chão, margem esquerda do Rio Tapajós","-54.7083015441895","-2.44305992126465",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2429452' target='other'> <mi>dwc_moreinfo</mi></a>","NY02269693","15","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY02269693_01",NA,NA,NA,"205258","auto",NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","01091469","PreservedSpecimen","Plantae","Proteaceae","Panopsis","rubescens","Panopsis rubescens","(Pohl) Rusby","C. A. Cid Ferreira","7492","1986","06","Brazil","Rondônia","Porto Velho","Area do Reservatório da Usina Hidreléctrica de Samuel, próximo ai igarapé Japiim.","-63.2985449","-8.8624742",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108352' target='other'> <mi>dwc_moreinfo</mi></a>","NY01091469","18","South America","sheet",NA,NA,"Magnoliophyta","Proteales",NA,"NY01091469_01","G. T. Prance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
