"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","infraspecificEpithet","individualCount"
"50","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U 0294195","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Reitz R; Klein RM","1957","07","27","Brazil","Santa Catarina",NA,"Santa Catarina, Mina Velha, garuva, S. Francisco do Sul, Mata, Arvoreta.","-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"NL-U0294195",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200294195 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw6905",NA,NA,NA,NA,NA
"51","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442566","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Hatschbach GG; Silva JM","1988","06","14","Brazil",NA,NA,"Porto das Moças, 3 km L (mun. Antonina) Paraná.",NA,NA,NA,NA,NA,NA,"NL-U1442566","NL-U1442566","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442566 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"52","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442567","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Hatschbach GG; Barbosa E","1991","12","04","Brazil",NA,NA,"Rio Guaraquecaba, proximo a barra (mun. Guaraquecaba) Parana.",NA,NA,NA,NA,NA,NA,"NL-U1442567","NL-U1442567","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442567 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"53","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442568","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Reitz R; Klein RM","1953","08","10","Brazil",NA,NA,"Plantas da Santa Catarina, Barra do Sul, Araquari.",NA,NA,NA,NA,NA,NA,"NL-U1442568","NL-U1442568","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442568 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"54","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442569","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Reitz R","1953","10","29","Brazil",NA,NA,"Plantas da Santa Catarina, Barra do Sul, Araquari.",NA,NA,NA,NA,NA,NA,"NL-U1442569","NL-U1442569","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442569 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"55","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442570","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Klein RM","1955","07","26","Brazil",NA,NA,"Santa Catarina. Cunhas, Itajai.",NA,NA,NA,NA,NA,NA,"NL-U1442570","NL-U1442570","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442570 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"56","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442571","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Reitz R","1951","01","01","Brazil",NA,NA,"Plantas de Santa Catarina. Brusque.",NA,NA,NA,NA,NA,NA,"NL-U1442571","NL-U1442571","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442571 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"57","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442572","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Reitz R; Klein RM","1957","07","27","Brazil",NA,NA,"Plantas da Santa Catarina, Mina Velha, Garuva, S. Francisco do Sul.",NA,NA,NA,NA,NA,NA,"NL-U1442572","NL-U1442572","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442572 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"58","2020-02-08 10:06:31-03","NBC","NL-BOTANY","U.1442573","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Sello F",NA,NA,NA,"Brazil",NA,NA,"Brasilia.",NA,NA,NA,NA,NA,NA,"NL-U1442573","NL-U1442573","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1442573 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"59","2020-02-08 10:06:31-03","NBC","NL-BOTANY","WAG.1115670","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.",NA,"Hatschbach GG; Silva JM","1988","06","14","Brazil",NA,NA,"Porto das Moças, 3 km L (mun. Antonina) Paraná.",NA,NA,NA,NA,NA,NA,"NL-WAG1115670","NL-WAG1115670","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1115670 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA,NA
"60","2020-11-04 11:14:41-03","ESALQ","ESA","92229","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Mazine, F.F.","Ivanauskas, N.M. et al.","2001","08","18","Brasil","São Paulo","São Sebastião",NA,"-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,"ESA092229",NA,NA,NA,NA,NA,"4510.0","Magnoliophyta",NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA
"61","2020-11-04 11:14:41-03","ESALQ","ESA","13872","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Hatschbach, G. ; Silva, J.M.","1988","06","14","Brasil","Paraná","Antonina",NA,"-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"ESA013872","ESA013872",NA,NA,NA,NA,"52144.0","Magnoliophyta",NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 10:56:24-03","ESALQ","ESA","135033","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Caliari, C.P.","Caliari, C.P.","2008","12","20","Brasil","São Paulo","Cananeia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA135033",NA,NA,NA,NA,NA,"2045.0",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:14:41-03","ESALQ","ESA","109379","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"Sampaio, D.","2004","07","14","Brasil","São Paulo","Cananéia",NA,"-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA109379",NA,NA,NA,NA,NA,"187.0","Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:14:41-03","ESALQ","ESA","4741","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Catharino, E.L.M.","1986","09","06","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA004741","ESA004741",NA,NA,NA,NA,"930.0","Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:14:41-03","ESALQ","ESA","43783","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Rossi, L. et al.","1990","06","20","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA043783",NA,NA,NA,NA,NA,"629.0","Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:14:41-03","ESALQ","ESA","43784","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Ferreira, S. et al.","1992","08","13","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA043784",NA,NA,NA,NA,NA,"565.0","Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:14:41-03","ESALQ","ESA","118277","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"Aguiar, O.T.","Fachin, H.C.","1997","07","01","Brasil","São Paulo","Araraquara","Estação Experimental, em remanescente de cerradão.","-48.1699981689453","-21.7900009155273",NA,NA,NA,NA,"ESA118277",NA,NA,"1997","09","11",NA,"Magnoliophyta",NA,NA,NA,"29178","auto",NA,NA,NA,NA,NA,NA,NA
"68","2020-11-04 11:14:41-03","ESALQ","ESA","123074","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,NA,"Luize, B.G. ; Zipparro, V.B.","2007","08","16","Brasil","São Paulo","Ubatuba","Parque Estadual da Ilha Anchieta (PEIA).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"ESA123074",NA,NA,NA,NA,NA,"47.0","Magnoliophyta",NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA,NA,NA
"69","2020-11-04 10:56:24-03","ESALQ","ESA","134468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Lima, R.A.F.",NA,"2013","02","22",NA,NA,NA,NA,NA,NA,"23.38.25",NA,NA,NA,"ESA134468",NA,"Floresta de Restinga Alta, fragmento no Bairro Gaivotas. Árvore da fitossociologia placa no. 18339. Altura: 5m","2014",NA,NA,"568.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:14:41-03","ESALQ","ESA","44922","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Nicolau, S. A. et al.","1993","07","23","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA044922",NA,NA,NA,NA,NA,"618.0","Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:14:41-03","ESALQ","ESA","43782","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Kawasaki, M.L.","Anunciação, E.A. ; Mamede, M.C.H.","1991","06","13","Brasil","São Paulo","Iguape",NA,"-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"ESA043782",NA,NA,NA,NA,NA,"77.0","Magnoliophyta",NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:14:41-03","ESALQ","ESA","82527","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"Sampaio, D.","Mazine, F.F.; Sampaio, D.; Forster, W.; Salmazo, P.B. ; Ribeiro Jr., E.","2002","12","10","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso. Restinga arbustivo-arbórea, próxima à Casa do Pescador.","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"ESA082527",NA,"Árvore 2m. Frutos vermelhos. Amostras coletadas para análise macromolecular.",NA,NA,NA,"785.0","Magnoliophyta",NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"73","2015-07-02 14:03:17-03","JBP","HPL","6378","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"H. Lorenzi","H. Lorenzi","2006","01","13","Brasil","SP","Campinas","Coletado no Instituto Agronômico de Campinas (IAC).","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,"2006","01","13","6050",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"74","2015-07-02 14:03:17-03","JBP","HPL","6522","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","R. Tsuji","H. Lorenzi","2006","09","21","Brasil","SP","Campinas","Coletado no Instituto Agronômico de Campinas (IAC)","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,"2007","07","20","6145",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"75","2015-07-02 14:03:17-03","JBP","HPL","5527","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","H. Lorenzi","H. Lorenzi","1996","10","30","Brasil","SP","Campinas","Coletado no IAC, monjolinho.","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,"1996","10","30","3003",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"76","2015-07-02 14:03:17-03","JBP","HPL","6386","S","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa",NA,"R. Tsuji","H. Lorenzi","2006","01","13","Brasil","SP","Campinas","Coletado no Instituto Agronômico de Campinas (IAC).","-47.06","-22.9",NA,NA,NA,NA,NA,NA,NA,"2007","01","10","6051",NA,NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA,NA
"77","2019-12-19 08:15:24-03","FPS","FPS","3517","MachineObservation","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Longen, F.","Schwirkowski, P.","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral","-49.274421","-26.383288","-49.274421","-26.383288",NA,NA,"FPS03517,FURB61069","FPS03517_v01 FPS03517_v02 FPS03517_v03 FPS03517_v04 FPS03517_v05 FPS03517_v06 FURB61069","<ll>dwc_commonname:</ll> Guamirim, guamirim-de-folha-miúda","2018","07","22","2943",NA,NA,NA,NA,NA,NA,NA,"FURB 61069","voucher",NA,NA,NA,NA
"78","2019-12-19 08:15:24-03","FPS","FPS","3516","MachineObservation","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Schwirkowski, P.","Schwirkowski, P.","2018","07","21","Brasil","Santa Catarina","São Bento do Sul","Rio Natal. Após a ponte pênsil para a localidade de Oswaldo Amaral","-49.274421","-26.383288","-49.274421","-26.383288",NA,NA,"FPS03516,FURB61068","FPS03516_v01 FPS03516_v02 FPS03516_v03 FPS03516_v04 FPS03516_v05 FPS03516_v06 FURB61068","<ll>dwc_commonname:</ll> Guamirim, guamirim-de-folha-miúda","2018","07","22","2942",NA,NA,NA,NA,NA,NA,NA,"FURB 61068, HUCS 49537","voucher",NA,NA,NA,NA
"79","2019-08-27 13:31:22-03","IAP","PACA-AGP","55493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","D. Legrand","P. R. Reitz","1951",NA,NA,"Brasil","SC","Brusque",NA,"-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"PACA055493",NA,"HBR 4819. Habitat: in silva Fenofase: flor","1953",NA,NA,"4789","Magnoliophyta","Myrtales",NA,NA,"19684","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"80","2019-08-27 13:31:22-03","IAP","PACA-AGP","70076","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Daniel B. Falkenberg","Daniel B. Falkenberg","1986","11","22","Brasil","SC","Florianópolis","Lagoa do Peri","-48.5491981506348","-27.596700668335",NA,NA,"10","10","PACA070076",NA,"3m de altura e fruto encarnado. Habitat: interior de mata secundária Hábito: arbusto","1986",NA,NA,"3547","Magnoliophyta","Myrtales",NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"81","2019-08-27 13:31:22-03","IAP","PACA-AGP","65467","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","C. D. Legrand","Reitz & Klein","1956","07","18","Brasil","SC","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250","250","PACA065467",NA,"2m de altura e flor branca. HBR 14940. Habitat: mata Hábito: arbusto","1957",NA,NA,"3444","Magnoliophyta","Myrtales",NA,NA,"18533","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"82","2019-08-27 13:31:22-03","IAP","PACA-AGP","118676","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Sobral, M.","Korte, A.","2010","06","23","Brasil","SC","José Boiteux","morro da cruz","-49.678333","-26.958611","49º40'42w","26º57'31s","652","652","PACA118676",NA,"furb 31639&nf;flor botao floral Habitat: floresta ombrófila densa, estagio medio, interior do fragmento","2010","10","29","3825","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"83","2019-08-27 13:31:22-03","IAP","PACA-AGP","118677","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Verdi, M.","Verdi, M.","2009","11","07","Brasil","SC","Nova Veneza","são bonifacio","-49.588611","-28.708056","49º35'19w","28º42'29s","124","124","PACA118677",NA,"furb 18831&nf;fruto laranja Habitat: floresta ombrófila densa, estagio medio de regeneracao, interior do fragmento","2009","11","07","3065","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"84","2020-02-19 11:22:45-03","IAP","PACA-AGP","118678","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Korte, A.","Korte, A.","2005","10","19","Brasil","SC","Ituporanga","rio do norte","-49.503056","-27.360833","49º30'11w","27º21'39s","708","708","PACA118678",NA,"furb 18787&nf;fruto laranja Habitat: floresta ombrófila densa, estagio avançado; interior fragmentado","2010","10",NA,"543","Magnoliophyta","Myrtales",NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA,NA
"85","2019-08-27 13:31:22-03","IAP","PACA-AGP","57999","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","D. Legrand","P. R. Reitz","1953","10","29","Brasil","SC","Araquarí","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","PACA057999",NA,"3m de altura e fruto vermelho. HBR 9285. Habitat: in silvula litoranea Hábito: arbusto","1955",NA,NA,"5791","Magnoliophyta","Myrtales",NA,NA,"25329","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"86","2019-08-27 13:31:22-03","IAP","PACA-AGP","58011","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","D. Legrand","Reitz & Klein","1953","08","10","Brasil","SC","Araquarí","Barra do Sul","-48.7221984863281","-26.3700008392334",NA,NA,"5","5","PACA058011",NA,"2m de altura e flor branca. HBR 9344. Habitat: in silvula litoranea Hábito: arbusto","1955",NA,NA,"918","Magnoliophyta","Myrtales",NA,NA,"25329","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"87","2019-08-27 13:31:22-03","IAP","PACA-AGP","67510","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","C. D. Legrand","R. M. Klein","1968","08","08","Brasil","SC","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,"100","100","PACA067510",NA,"3m de altura e flor branca. Habitat: capoeira Hábito: arbusto","1969",NA,NA,"7856","Magnoliophyta","Myrtales",NA,NA,"27000","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"88","2019-08-27 13:31:22-03","IAP","PACA-AGP","65475","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","D. Legrand","R. Klein","1955","09","29","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","PACA065475",NA,"4m de altura. HBR 10260. Habitat: orla de mata Hábito: arvoreta","1956",NA,NA,"1608","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"89","2019-08-27 13:31:22-03","IAP","PACA-AGP","65474","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","C. D. Legrand","Reitz & Klein","1954","08","05","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","PACA065474",NA,"2m de altura e flor branca. HBR 10261. Habitat: orla de mata Hábito: arbusto","1956",NA,NA,"2023","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"90","2019-08-27 13:31:22-03","IAP","PACA-AGP","65473","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","C. D. Legrand","R. Klein","1955","07","26","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"15","15","PACA065473",NA,"3m de altura. HBR 10263. Habitat: orla da mata Hábito: arbusto","1956",NA,NA,"1486","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"91","2019-08-27 13:31:22-03","IAP","PACA-AGP","65472","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","C. D. Legrand","R. Klein","1955","10","27","Brasil","SC","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"10","10","PACA065472",NA,"4m de altura. HBR 10264. Habitat: orla da mata Hábito: arvoreta","1956",NA,NA,"1732","Magnoliophyta","Myrtales",NA,NA,"27253","auto","Magnoliatae",NA,NA,NA,NA,NA,NA
"92","2020-02-27 16:44:07-03","UFSC","CTBS","3754","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","Nunes, M.G.","Nunes, M.G. & Ferreira, P.C.","2017","10","19","Brasil","Paraná","Paranaguá","Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,NA,"Árvore, com 2 m de altura; frutos laranjas. Na trilha para o Farol.",NA,NA,NA,"83",NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA,NA,NA,NA
"93","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0034948","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","J. Mattos, 9/Sept/1961.","F. C. Hoehne; M. Kuhlmann","1943","11","15","Brazil","Sao Paulo","Santos","Subida do morro Santa Terezinha.","-46.3333","-23.95",NA,NA,NA,NA,NA,NA,"Coor from www.fallingrain.com/world; frutos alaranjados.",NA,NA,NA,"1076","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-21 14:40:09-03","UFJF","CESJ","45715","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","G. Hatschbach","1982","09","03","Brasil","Paraná","Antonina","Mergulhão","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"CESJ045715",NA,"Arvoreta, 4 m, flores alvas. Mata pluvial; encosta de morro.","2002",NA,NA,"45270","Angiosperma",NA,"América do Sul",NA,"38300","auto",NA,NA,NA,NA,NA,NA,NA
"95","2019-11-21 14:40:09-03","UFJF","CESJ","13326","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","stigmatosa","Eugenia stigmatosa","DC.","M. Sobral","L. Krieger","1974","07","25","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"CESJ013326",NA,"Na restinga, perto da praia. Arbusto ca 2mk, tronco avermelhado, folhas coriaceas, mais palidas na face dorsal, flore alvas.","1997","01",NA,"CESJ13326","Angiosperma",NA,"América do Sul",NA,"41937","auto",NA,NA,NA,NA,NA,NA,NA
