"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","county","imagecode","maximumElevationInMeters","typeStatus","class","identifiedBy","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"287","2021-01-12 15:24:46-03","UFMG","BHCB-SL","111305","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","12427","2007","07","10","América","Brasil",NA,NA,"Terrestre em barranco de estrada.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Nacional do Itatiaia;, Na divisa entre Minas Gerais e Rio de Janeiro","-44.736806","-22.359111","2132","Itamonte",NA,"2132",NA,NA,"Salino, A",NA,NA,"2007","07","-44.736806","-22.359111",NA,NA,NA,NA,NA
"288","2019-11-07 11:19:42-03","UFMG","BHCB-SL","125044","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Almeida, TE; Kamino, LHY; Giacomin, LL","1531","2008","10","29","América","Brasil",NA,NA,"Terrestre em barranco, em área recém-queimada",NA,NA,NA,"(Fée) Christ","Minas Gerais","Floresta Ombrófila Mista","-45.885917","-22.781611","1530","Sapucaí-Mirim",NA,"1530",NA,NA,"Almeida, TE",NA,NA,"2008","10","-45.885917","-22.781611",NA,"29",NA,NA,NA
"289","2019-11-07 11:19:42-03","UFMG","BHCB-SL","111468","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","12590","2007","07","14","América","Brasil",NA,NA,"Terrestre em barranco de estrada.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Mata do Pico Piripau","-45.304222","-21.919","960","Cambuquira",NA,"960",NA,NA,"Salino, A",NA,NA,"2007","08","-45.304222","-21.919",NA,NA,NA,NA,NA
"290","2019-11-07 11:19:42-03","UFMG","BHCB-SL","74301","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Dittrich, VAO","1110","2002","04","02","América","Brasil",NA,NA,"Terrícola em campo em área de domíno da Floresta Ombrófila Altomontana",NA,NA,NA,"(Fée) Christ","São Paulo","São José dos Alpes","-45.45","-22.716667","1850","Pindamonhangaba",NA,"1850",NA,NA,"Dittrich, VAO",NA,NA,"2002","04","-45.45","-22.716667",NA,NA,NA,NA,NA
"291","2021-01-12 15:24:46-03","UFMG","BHCB-SL","109333","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Almeida, TE; Souza, DT; Heringer, G","1245","2007","06","22","América","Brasil",NA,NA,"Terrestre em barranco na beira da trilha. Campo rupestre",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual do Ibitipoca, Trilha para a Janela do Céu, passando pelo Pico da Lombada e pela gruta dos Três Arcos","-43.878611","-21.696111","140","Lima Duarte",NA,"140",NA,NA,"Almeida, TE",NA,NA,"2007","06","-43.878611","-21.696111",NA,NA,NA,NA,NA
"292","2019-11-07 11:19:42-03","UFMG","BHCB-SL","88735","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A; Mota, RC","9571","2004","05","25","América","Brasil",NA,NA,"Terrestre no campo rupestre.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Natural do Caraça, Na trilha subindo para o Pico do Inficcionado.","-43.463111","-20.132833","1785","Catas Altas",NA,"1785",NA,NA,"Salino, A",NA,NA,"2004","05","-43.463111","-20.132833",NA,NA,NA,NA,NA
"293","2019-11-07 11:19:42-03","UFMG","BHCB-SL","166874","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Almeida, TE; Salino, A; Shneider, H; Hennequin, S; Câmara, PS; Shaw, AJ","3385","2013","11","19","América","Brasil",NA,NA,"Erva rupícola em afloramento próximo à estrada. Prensado em álcool.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Nacional do Caparaó, Região de Pedra Menina. Estrada entre a Macieira e a Casa Quei, Campos de altitude.","-41.813056","-20.467222","2230","Alto Caparaó",NA,"2230",NA,NA,"Salino, A",NA,NA,"2013","11","-41.813056","-20.467222",NA,"19",NA,NA,NA
"294","2019-11-07 11:19:42-03","UFMG","BHCB-SL","105977","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Jascone, CE","399","2005","06","09","América","Brasil",NA,NA,"Erva terrestre em grupo, ciófila em barranco úmido.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual do Itacolomi, Estrada do Cibrão","-43.421389","-20.414444","833","Ouro Preto",NA,"833",NA,NA,"Jascone, CE",NA,NA,"2005","08","-43.421389","-20.414444",NA,"12",NA,NA,NA
"295","2021-01-12 15:24:46-03","UFMG","BHCB-SL","147502","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Gasper, AL de; Salino, A; Bueno, ML; Leal, BSS; Rezende, VL","2681","2011","03","17","América","Brasil",NA,NA,"interior do fragmento, erva terrícola",NA,NA,NA,"(Fée) Christ","Minas Gerais","Fazenda do Onça; Trilha do Pico do Carrasco, Ecótono Matinha nebular e estepes ombrófilas","-45.327778","-22.612778","1900","Delfim Moreira",NA,"1900",NA,NA,"Salino, A",NA,NA,"2011","03","-45.327778","-22.612778",NA,"17",NA,NA,NA
"296","2021-01-12 15:24:46-03","UFMG","BHCB-SL","108855","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","12291","2007","06","19","América","Brasil",NA,NA,"Terrestre a margem do riacho",NA,NA,NA,"(Fée) Christ","Minas Gerais","Serra de Carrancas; Serra das Broas;","-52.104778","-21.604778","1270","Carrancas",NA,"1350",NA,NA,"Salino, A",NA,NA,"2007","06","-52.104778","-21.604778",NA,NA,NA,NA,NA
"297","2019-11-07 11:19:42-03","UFMG","BHCB-SL","82084","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Gasper, AL de","1210","2008","07","23","América","Brasil",NA,NA,"Epífita; 1m; interior da mata.",NA,NA,NA,"(Fée) Christ","São Paulo","RPPN Bugerkopf","-49.066667","-27.005278",NA,"Blumenau",NA,NA,NA,NA,"Gasper, AL de",NA,NA,"2008","07","-49.066667","-27.005278",NA,"23",NA,NA,NA
"298","2019-11-07 11:19:42-03","UFMG","BHCB-SL","124183","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Kamino, LHY; Maielo, LS","868","2008","06","23","América","Brasil",NA,NA,"Terrestre.",NA,NA,NA,"(Fée) Christ","Minas Gerais","SESC Ouro Preto, Fazenda Ronald","-43.560631","-20.37245","1330","Ouro Preto",NA,"1330",NA,NA,"Almeida, TE",NA,NA,"2008","06","-43.560631","-20.37245",NA,NA,NA,NA,NA
"299","2021-01-12 15:24:46-03","UFMG","BHCB-SL","113922","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","12980","2007","12","12","América","Brasil",NA,NA,"Terrestre em barranco úmido.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Área da Pousada Campos de Altitude;","-45.247144","-22.215861","1700","Alagoa",NA,"1900",NA,NA,"Salino, A",NA,NA,NA,NA,"-45.247144","-22.215861",NA,NA,NA,NA,NA
"300","2019-11-07 11:19:42-03","UFMG","BHCB-SL","115572","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Viana, PL; Mota, NFO","3221","2007","11","08","América","Brasil",NA,NA,"Terrestre em campo",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual do Papagaio, Arredores do Vilarejo Campo Redondo","-44.710833","-22.241111","1401","Itamonte",NA,"1401",NA,NA,"Almeida, TE",NA,NA,"2007","12","-44.710833","-22.241111",NA,NA,NA,NA,NA
"301","2021-01-12 15:24:46-03","UFMG","BHCB-SL","128774","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Giacomin, LL; Oliveira, CT; Gontijo, FD; Shimabukuro, MT","763","2009","03","17","América","Brasil",NA,NA,"Erva rasteira; em sub-bosque de Floresta Ombrófila","BHCB002187",NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual do Ibitipoca, Às margens da trilha que leva da Lagoa Seca a Mata Grande","-43.870972","-21.705611",NA,"Lima Duarte","BHCB002187",NA,NA,NA,"Salino, A",NA,NA,NA,NA,"-43.870972","-21.705611",NA,NA,NA,NA,NA
"302","2019-11-07 11:19:42-03","UFMG","BHCB-SL","106627","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Heringer, G","175","2007","04","06","América","Brasil",NA,NA,"Terrestre na entrada de Mata Semi-decidual em Vale Encaixado",NA,NA,NA,"(Fée) Christ","Minas Gerais","Serra da Moeda","-43.940528","-20.351694","1418","Moeda",NA,"1418",NA,NA,"Heringer, G; Salino, A",NA,NA,"2007","05","-43.940528","-20.351694",NA,NA,NA,NA,NA
"303","2019-11-07 11:19:42-03","UFMG","BHCB-SL","82084","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A; Carvalho, FA; Almeida, TE; Mota, NFO","8802","2003","06","17","América","Brasil",NA,NA,"Terrestre em barranco a beira de estrada.",NA,NA,NA,"(Fée) Christ","São Paulo","Estação Ecológica de Bananal","-44.376194","-22.807222","2007","Bananal",NA,"2007",NA,NA,"Salino, A",NA,NA,"2003","06","-44.376194","-22.807222",NA,NA,NA,NA,NA
"304","2019-11-07 11:19:42-03","UFMG","BHCB-SL","124182","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Kamino, LHY; Maielo, LS","1505","2008","04","23","América","Brasil",NA,NA,"Terrestre.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Beira da Estrada (Itamonte-Alagoa)","-44.855","-22.261667",NA,"Itamonte",NA,NA,NA,NA,"Almeida, TE",NA,NA,"2008","04","-44.855","-22.261667",NA,NA,NA,NA,NA
"305","2019-11-07 11:19:42-03","UFMG","BHCB-SL","90199","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","9739","2004","10","10","América","Brasil",NA,NA,"Terrestre em barranco de estrada.",NA,NA,NA,"(Fée) Christ","Minas Gerais","RPPN do Matutu, RPPN do Mututu","-45.108494","-22.081072","1760","Aiuruoca",NA,"1760",NA,NA,"Salino, A",NA,NA,"2004","11","-45.108494","-22.081072",NA,NA,NA,NA,NA
"306","2021-01-12 15:24:46-03","UFMG","BHCB-SL","106593","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Heringer, G; Carmo, FF do; Carmo, JE do","141","2007","01","06","América","Brasil",NA,NA,"Terrestre em campo rupestre de quartzito",NA,NA,NA,"(Fée) Christ","Minas Gerais","Distrito de São Bartolomeu; Serra do Capanema","-43.585194","-20.217556","1652","Ouro Preto",NA,"1652",NA,NA,"Heringer, G; Salino, A",NA,NA,"2007","03","-43.585194","-20.217556",NA,NA,NA,NA,NA
"307","2021-01-12 15:24:46-03","UFMG","BHCB-SL","33274","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","2915","1996","12","16","América","Brasil",NA,NA,"Terrestre na borda da floresta.",NA,NA,NA,"(Fée) Christ","São Paulo","Parque Estadual da Serra do Mar, Núcleo de Cunha. Trila da casa de Pedra ao Indaiá.","-44.993333","-23.245833","1070",NA,NA,"1070",NA,NA,NA,NA,NA,NA,NA,"-44.993333","-23.245833",NA,NA,NA,NA,NA
"308","2021-01-12 15:24:46-03","UFMG","BHCB-SL","57612","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6213","2001","03","06","América","Brasil",NA,NA,"Terrestre a margem de trilha e borda de floresta",NA,NA,NA,"(Fée) Christ","São Paulo","Parque Estadual da Serra do Mar; Núcleo Santa Virg","-45.155278","-23.343306","900","São Luiz do Paraitinga",NA,"900",NA,NA,"Salino, A",NA,NA,"2001","03","-45.155278","-23.343306",NA,NA,NA,NA,NA
"309","2019-11-07 11:19:42-03","UFMG","BHCB-SL","103442","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A; Almeida, TE; Heringer, G; Assis, FC; Melo, LCN; Viana, PL; Teles, A;","11364","2006","11","22","América","Brasil",NA,NA,"Terrestre em barranco de estrada",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Nacional do Caparaó, Vale Verde. Floresta Ombrófila Densa Montana","-41.8425","-20.419083","1200","Alto Caparaó",NA,"1390",NA,NA,"Salino, A",NA,NA,"2006","11","-41.8425","-20.419083",NA,NA,NA,NA,NA
"310","2019-11-07 11:19:42-03","UFMG","BHCB-SL","149013","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Mansur, T; Pena, FSR; Mota, RC","186","2011","02","24","América","Brasil",NA,NA,"Coleta em barranco na estrada, herbáceo.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Serra Gandarela, Projeto Mina Apolo.","-43","-20.015833","1500","Santa Bárbara",NA,"1500",NA,NA,"Salino, A",NA,NA,"2011","03","-43","-20.015833",NA,NA,NA,NA,NA
"311","2021-01-12 15:24:46-03","UFMG","BHCB-SL","62140","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Melo, LCN","68","2001","08","18","América","Brasil",NA,NA,"Rupícola em afloramento rochoso exposto.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Monte Verde, Pico do Bispo","-46.092219","-22.885","1900","Camanducaia",NA,"1900",NA,NA,"Salino, A",NA,NA,"2001","08","-46.092219","-22.885",NA,NA,NA,NA,NA
"312","2019-11-07 11:19:42-03","UFMG","BHCB-SL","111573","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","12695","2007","07","16","América","Brasil",NA,NA,"Terrestre em barranco de estrada.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Pico do Gavião, Pico do Gavião, na divisa com o estado de São Paulo","-47.055864","-22.016167","1570","Andradas",NA,"1650",NA,NA,"Salino, A",NA,NA,"2007","08","-47.055864","-22.016167",NA,NA,NA,NA,NA
"313","2019-11-07 11:19:42-03","UFMG","BHCB-SL","68188","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Caiafa, AN","13","2000","08","10","América","Brasil",NA,NA,"Erva em afloramento granitóide",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Serra das Cabeças","-42.5208015441895","-20.6667003631592","1700","Araponga",NA,"1700",NA,NA,"Salino, A","16385","auto","2001","11",NA,NA,NA,NA,NA,NA,NA
"314","2019-11-07 11:19:42-03","UFMG","BHCB-SL","6617","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Grandi, TSM","2004","1985","10","05","América","Brasil",NA,NA,"Herbáceo. Campo rupestre.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Serra da Moeda","-44.0527992248535","-20.3330993652344",NA,"Moeda",NA,NA,NA,NA,"Salino, A","14750","auto","1994","04",NA,NA,NA,NA,NA,NA,NA
"315","2019-11-07 11:19:42-03","UFMG","BHCB-SL","11432","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Ferreira, CN; Grandi, TSM","s.n.","1987","11","15","América","Brasil",NA,NA,"Beira de barranco.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Serra da Moeda","-44.0527992248535","-20.3330993652344","1500","Moeda",NA,"1500",NA,NA,"Salino, A","14750","auto","1995","12",NA,NA,NA,NA,NA,NA,NA
"316","2019-11-07 11:19:42-03","UFMG","BHCB-SL","2938","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Menezes, J","s.n.",NA,NA,NA,"América","Brasil",NA,NA,"Herva.",NA,NA,NA,"(Fée) Christ","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Salino, A","44599","auto","1995","12",NA,NA,NA,NA,NA,NA,NA
"317","2019-11-07 11:19:42-03","UFMG","BHCB-SL","1410","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Schwacke, CAW; Schwacke, CAW","14586","1904",NA,NA,"América","Brasil",NA,NA,"Herbáceo em campo.",NA,NA,NA,"(Fée) Christ","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Salino, A","44599","auto","1994","04",NA,NA,NA,NA,NA,NA,NA
"318","2019-11-07 11:19:42-03","UFMG","BHCB-SL","1462","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Pinheiro, JM","s.n.","1969",NA,NA,"América","Brasil",NA,NA,"Herbáceo em campo.",NA,NA,NA,"(Fée) Christ","Minas Gerais",NA,"-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Salino, A","44599","auto","1995","12",NA,NA,NA,NA,NA,NA,NA
"319","2021-01-12 15:24:46-03","UFMG","BHCB-SL","74390","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Badini, J","148","1937",NA,NA,"América","Brasil",NA,NA,"Herva em capoeira.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Gambá","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Salino, A","44599","auto","2002","09",NA,NA,NA,NA,NA,NA,NA
"320","2021-01-12 15:24:46-03","UFMG","BHCB-SL","18476","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","2434","1996","01","22","América","Brasil",NA,NA,"Terrestre crescendo junto com gramíneas.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Lavras Novas","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Salino, A","44599","auto","1996","01",NA,NA,NA,NA,NA,NA,NA
"321","2021-01-12 15:24:46-03","UFMG","BHCB-SL","3746","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Damásio, L; Damásio, L","s.n.","1904",NA,NA,"América","Brasil",NA,NA,"Terrestre.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Morro de São Sebastião","-43.5080986022949","-20.2875003814697",NA,"Ouro Preto",NA,NA,NA,NA,"Damásio, L","44599","auto","1904",NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-07 11:19:42-03","UFMG","BHCB-SL","109407","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Rolim, LB","155","2006","01","06","América","Brasil",NA,NA,"Terrestre em barranco, em campo ferruginoso.",NA,NA,NA,"(Fée) Christ","Minas Gerais","Parque Estadual do Itacolomi, Estrada de Baixo","-43.5080986022949","-20.2875003814697","1150","Ouro Preto",NA,"1150",NA,NA,"Salino, A","44599","auto","2006","01",NA,NA,NA,NA,NA,NA,NA
"323","2019-11-07 11:19:42-03","UFMG","BHCB-SL","41331","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","4181","1998","04","13","América","Brasil",NA,NA,"Terrestre, crescendo em barranco, área de campo rupestre.",NA,NA,NA,"(Fée) Christ","Minas Gerais",NA,"-44.1044006347656","-21.6014003753662",NA,"Santana do Garambéu",NA,NA,NA,NA,"Salino, A","16256","auto","1998","04",NA,NA,NA,NA,NA,NA,NA
"324","2019-11-07 11:19:42-03","UFMG","BHCB-SL","49143","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Silva, JM","2786","1998","12","29","América","Brasil",NA,NA,"Rupícola em campo de altitude",NA,NA,NA,"(Fée) Christ","Santa Catarina","Serra do Quiriri","-49.2655982971191","-26.1924991607666",NA,"Campo Alegre",NA,NA,NA,NA,"Salino, A","37493","auto","1999","09",NA,NA,NA,NA,NA,NA,NA
"325","2019-11-07 11:19:42-03","UFMG","BHCB-SL","50205","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Salino, A","1398","1992","06","08","América","Brasil",NA,NA,"Terrestre no campo montano.",NA,NA,NA,"(Fée) Christ","São Paulo","São José dos Alpes, Parque Estadual de Campos do Jordão","-45.5900001525879","-22.7299995422363","1900","Campos do Jordão",NA,"1900",NA,NA,"Salino, A","21048","auto","2000","02",NA,NA,NA,NA,NA,NA,NA
"326","2019-11-07 11:19:50-03","UFMG","BHCB-SL","92867","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Echternacht, LA; Loures, M","964","2004","09","08","América","Brasil",NA,NA,"Em campo de altitude, terrestre ereta.; Em campo de altitude, terrestre ereta.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Reserva Natural do Matutu","-45.123889","-22.147417","1745","Aiuruoca",NA,"1745",NA,NA,"Souza, FS; Castilho, IOM",NA,NA,"2015","09","-45.123889","-22.147417",NA,"29",NA,NA,NA
"327","2019-12-19 16:19:32-03","UFMG","BHCB-SL","196625","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Souza, FS; Dittrich, VAO; Menini Neto, L; Salimena, FRG","999","2010","07","24","América","Brasil",NA,NA,"Terrestre em campo de altitude.",NA,NA,NA,"(Fée) Yesilyurt","Minas Gerais","Parque Estadual da Serra do Papagaio, S22 08.177&nf;W44 44.348. 1900 msm.","-44.745556","-22.138333","1900","Baependi",NA,"1900",NA,NA,"Salino, A",NA,NA,NA,NA,"-44.745556","-22.138333",NA,NA,NA,NA,NA
"328","2019-11-01 15:18:13-03","UnB","UB","135418","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Rolim, LB; et al.","244","2006","02","07","Southern America","Brasil",NA,NA,"Terrestre; Campo rupestre","UB0035209","Pteridophyta",NA,"(Fée.) Christ","Minas Gerais","Parque Estadual do Itacolomi","-43.4160995483398","-20.377799987793",NA,"Mariana","UB0035209",NA,NA,NA,"Salino, A","33524","auto","2006","02",NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:18:13-03","UnB","UB","135417","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Rolim, LB; et al.","155","2006","01","06","Southern America","Brasil",NA,NA,"Terrestre; Campo ferruginoso","UB0035207","Pteridophyta",NA,"(Fée.) Christ","Minas Gerais","Parque Estadual do Itacolomi. Estrada de Baixo","-43.5080986022949","-20.2875003814697","1150","Ouro Preto","UB0035207","1150",NA,NA,"Salino, A","44599","auto","2006","01",NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:18:13-03","UnB","UB","135419","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Rolim, LB; et al.","300","2006","04","01","Southern America","Brasil",NA,NA,"Terrestre; Campos quartzíticos","UB0035208","Pteridophyta",NA,"(Fée.) Christ","Minas Gerais","Parque Estadual do Itacolomi. Lagoa SAnta","-43.5080986022949","-20.2875003814697","1502","Ouro Preto","UB0035208","1502",NA,NA,"Rolim, LB","44599","auto","2006","04",NA,NA,NA,"01",NA,NA,NA
"331","2019-11-01 15:18:13-03","UnB","UB","137240","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Eiten, G; Eiten, LT","7153","1966","04","22","Southern America","Brasil",NA,NA,"Fern at base of projecting small rocks, in thin soil over rock face. In patches or cushions to 3 dm diam. or more; Fern at base of projecting small rocks, in thin soil over rock face. In patohes or cushions to 3 dm diam. or more.; Bare","UB0035206","Pteridophyta",NA,"(Fée.) Christ","Rio de Janeiro","Boundary between Município de Teresópolis and Município de Petrópolis: Serra dos Órgãos National Park, ca. 7 km SW of city of Teresópolis. Planalto; one quarter way up Pedra do Sino from its base","-43.05","-22.466667","2100",NA,"UB0035206","2150",NA,NA,NA,NA,NA,NA,NA,"-43.05","-22.466667",NA,NA,NA,NA,NA
"332","2019-11-01 15:18:13-03","UnB","UB","190447","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Eiten, G","6971","1965","11","28","Southern America","Brasil",NA,NA,"Fern; Fern in low shrubbery at roadside (secondary succession to forest)","UB0035247","Pteridophyta",NA,"(Fée.) Christ","Minas Gerais","Ca. 3 Km west of center of city of Ouro Preto.","-43.55","-20.383333","1150","Ouro Preto","UB0035247","1150",NA,NA,NA,NA,NA,NA,NA,"-43.55","-20.383333",NA,NA,NA,NA,NA
"333","2020-08-20 15:00:13-03","UFSC","FLOR","6084","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Souza, M.L.; Falkenberg, D.B. & Bertelli, P.","598","1985","02","14",NA,"Brasil",NA,NA,"erva","FLOR0006084",NA,"Polypodiales","(Fée) Christ","Santa Catarina","Faz. Renaux-Hering, Lajeado, Alto Guabiruba.","-49.0661010742188","-26.9193992614746",NA,"Blumenau",NA,NA,NA,NA,"Della, A.P.","34291","auto","2015","03",NA,NA,NA,"02",NA,NA,NA
"334","2020-08-20 20:41:53-03","UFSC","FLOR","2343","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","Klein, R.M.; Ravenna","6832","1966","10","21",NA,"Brasil",NA,NA,NA,"FLOR0002343",NA,"Polypodiales","(Fée) Christ","Santa Catarina","Monte Crista.","-48.8549995422363","-26.0266990661621","750","Garuva",NA,"750",NA,NA,"Sehnem, A.","22441","auto","1968",NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-08-20 15:00:13-03","UFSC","FLOR","67179","PreservedSpecimen","Plantae","Pteridaceae","Lytoneuron","crenulans","Lytoneuron crenulans","Dreveck, S.; Verdi, M.; Godoy, M.B.","121","2008","01","15",NA,"Brasil",NA,NA,"Coleta Extra IFFSC, Projeto IFFSC - 1/9998/Coleta Extra/Erva terrícola. Recebido de FURB nº7949","FLOR0067179",NA,"Polypodiales","(Fée) Yesilyurt","Santa Catarina","Rio Vermelho.","-49.3786010742188","-26.2502994537354",NA,"São Bento do Sul",NA,NA,NA,NA,"Gasper, A.L. de","23090","auto","2008","09",NA,NA,NA,"25",NA,NA,NA
"336","2021-03-04 15:47:04-03","IF","SPSF","42024","PreservedSpecimen","Plantae","Pteridaceae","Doryopteris","crenulans","Doryopteris crenulans","J.M.C.Maarten & S.Lehtonen & J.Prado & H.Tuomisto","4957","2008","03","08","América do Sul","Brasil",NA,NA,"GEOGRAFIA: Núcleo Caraguatatuba, estrada intermediária, rio Pardo.;",NA,"Pteridophyta","Polypodiales","Christ in Schwacke","SP","P.E.Serra do Mar, Núcleo Caraguatatuba","-45.65","-23.666667","715","Caraguatatuba",NA,"715",NA,"Polypodiopsida","J.Prado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
