"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","sex"
"2314","2020-03-04 16:04:30-03","UNESP-IS","HISA","4937","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Santos,J","74","1989","05","30",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 2m, frutos legume.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby",NA,"Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111",NA,NA,NA,NA,NA,NA,"51w24'26''","20s21'40''",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2315","2020-03-04 16:04:30-03","UNESP-IS","HISA","081","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Noronha,M.R.P","584","1985","03","18",NA,"Brasil",NA,NA,"Cerradão.Arbusto, ca 1,5m, flores amarelas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1985","51w24'38''","20s23'40''","03",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2316","2020-03-04 16:04:30-03","UNESP-IS","HISA","1541","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Tiritan,O&Paiva,M","587","1991","04","05",NA,"Brasil",NA,NA,"Cerradão.Arbusto robusto, ca 1,80m, flores amarelas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Paiva,M","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2317","2020-03-04 16:04:30-03","UNESP-IS","HISA","1474","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Santos,J","398","1991","05","07",NA,"Brasil",NA,NA,"Cerradão.Arbusto delgado, ca 1,40m, final de floração, flores amarelas e botões.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Paiva,M","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2318","2020-03-04 16:04:30-03","UNESP-IS","HISA","1490","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Santos,J","356","1991","04","22",NA,"Brasil",NA,NA,"Cerradão.Arbusto delgado, ca 1,40m, flores amarelas e botões.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Paiva,M","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2319","2020-03-04 16:04:30-03","UNESP-IS","HISA","4153","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D et al","1622","1994","04",NA,NA,"Brasil",NA,NA,"Cerrado.Subarbusto, caule 2cm, ca 1m, flores amarelas, odor suave, frequente.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Caliente,A.D","Mato Grosso do Sul","Três Lagoas","Horto Barra do Moeda","-51.766667","-20.983333",NA,NA,NA,NA,NA,"1994","51w46'","20s59'","08","04","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2320","2020-03-04 16:04:30-03","UNESP-IS","HISA","1380","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Tiritan,O&Paiva,M","524","1991","03","23",NA,"Brasil",NA,NA,"Cerradão.Arbusto delgado, ca 2m, flores amarelas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Paiva,M","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2321","2020-03-04 16:04:30-03","UNESP-IS","HISA","3431","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,L.D","453","1993","06","02",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 1,90m, caule 3cm, frutos imaturos,frequente.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Proença,S.L","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,NA,NA,"150618","auto","1993",NA,NA,"09","03","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2322","2020-03-04 16:04:30-03","UNESP-IS","HISA","2660","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D","174","1993","04","29",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 1,70m, caule 3cm, flores amarelascom odor suave.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,NA,NA,"150618","auto","1993",NA,NA,"05",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2323","2020-03-04 16:04:30-03","UNESP-IS","HISA","2651","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,L.D","376","1993","05","19",NA,"Brasil",NA,NA,"Cerrado.Arbusto, ca 1,20m, flores amarelas.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Proença,S.L","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde","-51.6782989501953","-20.7511005401611",NA,NA,NA,"150618","auto","1993",NA,NA,"06","24","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2324","2020-03-04 16:04:30-03","UNESP-IS","HISA","2658","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,A.D et al","503","1993","06","07",NA,"Brasil",NA,NA,"Margem de cerrado.Arbusto, ca 1,90m, frutos imaturos predados.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Garcia,F.C.P","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Lageado","-51.6782989501953","-20.7511005401611",NA,NA,NA,"150618","auto","1996",NA,NA,"06","11","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2325","2020-03-04 16:04:30-03","UNESP-IS","HISA","1378","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Tiritan,O&Paiva,M","516","1991","03","23",NA,"Brasil",NA,NA,"Cerradão.Arbusto, ca 1,60m, flores amarelas e botões.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Paiva,M","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.410556","-20.394444",NA,NA,NA,NA,NA,"1991","51w24'38''","20s23'40''","06",NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"2326","2020-03-04 16:04:30-03","UNESP-IS","HISA","3410","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Caliente,L.D","907","1993","07","15",NA,"Brasil",NA,NA,"Campo cerrado em regeneração.Arbusto, ca 1,20m, caule 2cm, frutos imaturos marrons esverdeados, pouco frequente.",NA,"Magnoliophyta","Fabales","(G.Don) H.S.Irwin & Barneby","Noronha,M.R.P","Mato Grosso do Sul","Três Lagoas","Horto Rio Verde Brito","-51.6782989501953","-20.7511005401611",NA,NA,NA,"150618","auto","1993",NA,NA,"09","03","Magnoliopsida",NA,NA,NA,NA,NA,NA
"2327","2021-04-05 12:34:47-03","UNIVASF","HVASF","362","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J.A. Siqueira Filho","1794","2006","09","21","América do Sul","Brasil",NA,NA,"Arvoreta ca. 0,2m alt. Frutos em vagens, carnosos, translúcidos, imaturos.","HVASF000362",NA,NA,"(G.Don) H.S.Irwin & Barneby","L.P. Queiroz","Bahia","Umburanas","PNBO, Serra da Empleitada",NA,NA,NA,"904","904",NA,NA,"2011","9999.000000","9999.000000","05","30",NA,NA,NA,NA,NA,NA,"U"
"2328","2021-04-05 12:34:47-03","UNIVASF","HVASF","23334","PreservedSpecimen","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","J.A. Siqueira-Filho","3920","2017","06","18","América do Sul","Brasil",NA,NA,"Arbusto ca. de 50 cm alt. flores amarelas, melitófilas","HVASF023334",NA,NA,"(G.Don) H.S.Irwin & Barneby","R.T. Queiroz","Bahia","Mucugê","Região do Tamanduá, Campos Gerais, próximo a casa de Dona Dedé, solo arenoso, cmo vegetação arbustiva","-41.607944","-12.999694","HVASF023334_v01","1186","1186",NA,NA,"2018","-41.607944","-12.999694","01","26",NA,NA,NA,NA,NA,NA,"U"
"2329","2018-12-04 20:28:45-02","UNIR","RON","8729","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bigio, NC","1272","2013","12","07","Southern America","Brasil",NA,NA,"Arbusto 1,5 mts alt., flores amareladas, estames e pistilos verdes.","RON00008729","Angiosperma","Fabales","(G.Don) H.S.Irwin & Barneby","Rosignoli-Oliveira, LG","Rondônia","Vilhena","Cerrado, na beira da BR-364.","-60.386053","-12.525622","RON00008729",NA,NA,NA,NA,"2017","-60.386053","-12.525622","03","20",NA,NA,NA,NA,NA,NA,NA
"2330","2019-11-21 10:06:37-03","IBt","SP","111861","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Irwin, HS; Grear Jr, JW; Souza, R; Reis dos Santos, R","14417","1966","04","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Goiás","Posse","Common, cerrrado Rio da Prata, ca. 6km S of Posse","-46","-14",NA,"800","800",NA,NA,"1982","-46","-14",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","2019-11-21 10:06:37-03","IBt","SP","140319","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Eiten, G; et al.","5937","1965","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","São Paulo","Paraguaçu Paulista","Along road 4km SW of center of city. General vwegetation is cerrado","-50.6","-22.433333",NA,"500","500",NA,NA,"1982","-50.6","-22.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","2019-11-21 10:06:37-03","IBt","SP","161761","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Davidse, G; et al.","12207","1976","04","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Bahia",NA,"39km NE of the Goiás-Bahia, border along highway BR 020, cerrado",NA,NA,NA,"930","930",NA,NA,"1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","2019-11-21 10:06:37-03","IBt","SP","17469","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Hoehne, FC; Gehrt, A","s.n.","1926","04","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Rossi, L","Minas Gerais","Turvo",NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","2019-11-21 10:06:37-03","IBt","SP","18193","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Hoehne, FC","107",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Rossi, L",NA,NA,"Sem procedência",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"06",NA,NA,NA,NA,NA,NA,NA,NA
"2335","2019-11-21 10:06:37-03","IBt","SP","195044","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Kirkbride Jr, JH","3175","1980","05","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Barneby, RC","Distrito Federal","Brasília","Campo sujo, Cabeça de Veado, 1km S de Escola Fazendeira por estrada","-47.833333","-15.883333",NA,NA,NA,NA,NA,"1983","-47.833333","-15.883333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","2019-11-21 10:06:37-03","IBt","SP","195046","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Kirkbride Jr, JH","3988","1981","03","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Barneby, RC","Distrito Federal","Brasília","Cerrado, s.s., com solo arenoso e algumas peças grandes de pedra arenosa. Região Buracão, perto de BR 020","-47.466667","-15.566667",NA,NA,NA,NA,NA,"1983","-47.466667","-15.566667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","2019-11-21 10:06:37-03","IBt","SP","285677","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, VC; Miyagi, PH; Moncaio, E","6045","1994","06","02",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Hervêncio, P","São Paulo","Itapeva","ca. 30km de Bonsucesso de Itararé, em direção a Itapeva, afloramento rochoso em área de plantação de Pinus","-49.166667","-24.25",NA,NA,NA,NA,NA,"1997","-49.166667","-24.25","11",NA,NA,NA,NA,NA,NA,NA,NA
"2338","2019-11-21 10:06:37-03","IBt","SP","304673","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, JP; Souza, VC; Duarte, AR; Elias, SI","585","1996","04","27",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Hervêncio, P","São Paulo","Itatinga","26km de Itatinga em direção a Angatuba, pasto em área originalmente ocupada por cerrado","-48.530972","-23.295306",NA,"610","610",NA,NA,"1997","-48.530972","-23.295306","11",NA,NA,NA,NA,NA,NA,NA,NA
"2339","2019-11-21 10:06:37-03","IBt","SP","216938","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bicudo, LRH; et al.","1197","1986","06","03",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Rossi, L","São Paulo","Botucatu","Margem da rodovia João Melão, que liga São Manoel a Avaré no km 296, campo cerrado","-48.733333","-22.566667",NA,NA,NA,NA,NA,"1990","-48.733333","-22.566667","06",NA,NA,NA,NA,NA,NA,NA,NA
"2340","2019-11-21 10:06:37-03","IBt","SP","216939","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Bicudo, LRH; Campos, CJ; Amaral Jr, A","985","1986","04","22",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Escobar, NAG","São Paulo","Botucatu","Margem da rodovia João Melão, que liga São Manuel a Avaré, km 296, campo cerrado","-48.738611","-22.566667",NA,NA,NA,NA,NA,"2013","-48.738611","-22.566667","08",NA,NA,NA,NA,NA,NA,NA,NA
"2341","2019-11-21 10:06:37-03","IBt","SP","293711","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Batalha, MA; Mantovani, W","12","1994","04","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Batalha, MA; Aragaki, S","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"1994","-47.5","-22.033333","05",NA,NA,NA,NA,NA,NA,NA,NA
"2342","2019-11-21 10:06:37-03","IBt","SP","293712","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Batalha, MA; Mantovani, W","94","1994","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Batalha, MA; Aragaki, S","São Paulo","Pirassununga","Cerrado de Emas","-47.5","-22.033333",NA,NA,NA,NA,NA,"1994","-47.5","-22.033333","05",NA,NA,NA,NA,NA,NA,NA,NA
"2343","2019-11-21 10:06:37-03","IBt","SP","300966","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Correa Gomes Jr, J","1722","1964","05","20",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby",NA,"Mato Grosso do Sul","Três Lagoas","Córrego do Palmito.cerrado","-51.683333","-20.783333",NA,NA,NA,NA,NA,NA,"-51.683333","-20.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","2019-11-21 10:06:37-03","IBt","SP","304671","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, VC; Souza, JP","11358","1996","06","07",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Hervêncio, P","São Paulo","Novo Horizonte","Entrada para a Fazenda Fazendinha, Fazenda Reunidas Castilho, estrada Novo Horizonte-Sales, ca. 20km de Novo Horizonte, SP 304, km 438","-49.393889","-21.391111",NA,"440","440",NA,NA,"1997","-49.393889","-21.391111","11",NA,NA,NA,NA,NA,NA,NA,NA
"2345","2019-11-21 10:06:37-03","IBt","SP","309363","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, VC; Souza, JP","10957","1996","02","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Hervêncio, P","São Paulo","Rancharia","Rodovia Raposo Tavares, km 523,5, Fazenda Santa Maria, beira de cerradão","-51.094639","-22.382111",NA,"430","430",NA,NA,"1997","-51.094639","-22.382111","11",NA,NA,NA,NA,NA,NA,NA,NA
"2346","2019-11-21 10:06:37-03","IBt","SP","309377","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, VC; Miyagi, PH; Souza, JP; Nakagomi, MY","7249","1994","11","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Hervêncio, P","São Paulo","Itararé","estrada Itararé-Itapeva, próximo a ponte do Rio Verde, área de cerrado adjacente a banhado","-49.201667","-24.085",NA,NA,NA,NA,NA,"1997","-49.201667","-24.085","11",NA,NA,NA,NA,NA,NA,NA,NA
"2347","2019-11-21 10:06:37-03","IBt","SP","314406","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Correa Gomes Jr, J","2017","1964","07","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby",NA,"São Paulo","Ibitinga","Perdizes, Fazenda Itaquerê, cerrado","-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,"-48.783333","-21.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","2019-11-21 10:06:37-03","IBt","SP","309983","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Souza, VC; Moraes, PLR; Vitti, FX","5794","1994","04","17",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Rodrigues, RR","São Paulo","Itirapina","Estrada entre Itiraína-São Carlos, ca. 9km de Itirapina, cerrado","-47.883056","-22.180278",NA,NA,NA,NA,NA,"1994","-47.883056","-22.180278","05",NA,NA,NA,NA,NA,NA,NA,NA
"2349","2019-11-21 10:06:37-03","IBt","SP","347628","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Costa, CB; Fiaschi, P","372","2000","07","30",NA,"Brasil",NA,NA,NA,"SP024877",NA,NA,"(G.Don) H.S.Irwin & Barneby","Rosignoli-Oliveira, LG","Minas Gerais","João Pinheiro","Estrada de João Pinheiro a Três Marias, cerrado","-46.069444","-17.936667","SP024877","800","800",NA,NA,"2016","-46.069444","-17.936667","10","21",NA,NA,NA,NA,NA,NA,NA
"2350","2019-11-21 10:06:37-03","IBt","SP","370185","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Sasaki, D; et al.","134","2003","03","16",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Rosignoli-Oliveira, LG","São Paulo","Pedregulho","Parque Estadual Furnas do Bom Jesus, Campo sujo próximo a sede, abaixo a estrada de terra, solo pedregoso","-47.460278","-20.247778",NA,"1000","1000",NA,NA,"2016","-47.460278","-20.247778","10","21",NA,NA,NA,NA,NA,NA,NA
"2351","2019-11-21 10:06:37-03","IBt","SP","43839","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Mendes, PT","s.n.","1939","07","25",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Nagatani, Y","Bahia",NA,"Cerrado proximo de Pirapora",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"2352","2019-11-21 10:06:37-03","IBt","SP","74560","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Eiten, G; Eiten, LT","1853","1960","04","12",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","São Paulo","Atibaia","2,6km east along road from Igreja de São João Batista a Praça Claudino Alves in Atibaia, cerrado","-46.533333","-23.116667",NA,"775","775",NA,NA,"1982","-46.533333","-23.116667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","2019-11-21 10:06:37-03","IBt","SP","74800","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Eiten, G; Eiten, LT","1772","1960","03","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","São Paulo","Mogi Guaçu","Campos das Sete Lagoas, Fazenda Campininha 10km NNE of Padua Sales, campo cerrado","-47.119444","-22.188333",NA,"575","650",NA,NA,"1982","-47.119444","-22.188333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","2019-11-21 10:06:37-03","IBt","SP","77746","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Eiten, G; Eiten, LT","5696","1964","08","01",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","São Paulo","Mogi Guaçu","Campos das Sete Lagoas, Fazenda Campininha, just north of rio Mogi Guaçu, 10km NNE of Padua Sales, campo cerrado","-47.119444","-22.188333",NA,"575","650",NA,NA,"1982","-47.119444","-22.188333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","2019-11-21 10:06:37-03","IBt","SP","160099","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Davidse, G; D'Arcy, WG","11760",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Escobar, NAG","Bahia","Aporá","31km S of Olindina, along highway BR 116, cerrado on flat plain, sand soil","-38.0814018249512","-11.6603002548218",NA,"310","310","32664","auto","2013",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"2356","2019-11-21 10:06:37-03","IBt","SP","111868","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Irwin, HS; et al.","14913","1966","04","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Bahia","Barreiras","Cerrado, Rio Roda Velha, ca. 150km SW of Barreiras","-44.9900016784668","-12.1527996063232",NA,"900","900","152720","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","2019-11-21 10:06:37-03","IBt","SP","344042","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Amorim, AM; Forzza, RC; Sant'Ana, SC","2935","1999","04","24",NA,"Brasil",NA,NA,NA,"SP024992",NA,NA,"(G.Don) H.S.Irwin & Barneby","Barneby, RC","Bahia","Campo Formoso","Estrada de acesso ao morro da torre da transmissão, carrasco","-40.3213996887207","-10.5074996948242","SP024992",NA,NA,"104183","auto","2000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","2019-11-21 10:06:37-03","IBt","SP","200610","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Heringer, EP","16145","1978","08","23",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Pereira, BAS","Distrito Federal","Brasília","Catetinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1984",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"2359","2019-11-21 10:06:37-03","IBt","SP","249011","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Oldenburger, FHF; Mecenas, VV","1680","1975","09","30",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Barneby, RC","Distrito Federal","Brasília","University Campus. Secondary vegetation on red cerrado","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","2019-11-21 10:06:37-03","IBt","SP","215903","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Romaniuc Neto, S; Toledo, CB; Sajo, MG; Santos, EP","596","1987","02","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Escobar, NAG","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros, Estrada para Cavalcante","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto","2013",NA,NA,"08",NA,NA,NA,NA,NA,NA,NA,NA
"2361","2019-11-21 10:06:37-03","IBt","SP","128472","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Anderson, WR; Fryxell, PA; Hill, SR; Reis dos Santos, R; Souza, R","8300","1973","04","06",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Goiás","Cristalina","35km by road E of Cristalina, cerrado","-47.6136016845703","-16.7686004638672",NA,"990","990","85457","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","2019-11-21 10:06:37-03","IBt","SP","161237","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Davidse, G; Ramamoorthy, TP; Vital, DM","12268","1976","04","10",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Santos, JP","Goiás","Goiânia","26-31km S de Goiânia, along highway BR 153, cerrado heavily grazed","-49.2538986206055","-16.6786003112793",NA,NA,NA,"25250","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","2019-11-21 10:06:37-03","IBt","SP","128471","S","Plantae","Fabaceae","Senna","rugosa","Senna rugosa","Anderson, WR","9682","1973","05","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,"(G.Don) H.S.Irwin & Barneby","Irwin, HS; Barneby, RC","Mato Grosso","Barra do Garças","ca. 35km (straight line) ENE of Barra do Garças, hillside cerrado","-52.2566986083984","-15.8900003433228",NA,"500","500","123012","auto","1982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
