"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"269","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250657","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Polak M; et al.","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250657 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250657",NA,"1990","10","28",NA,NA,"Port Kaituma, mixed forest on light brown sandy loam.",NA,"Malpighiales","Aubl.",NA,NA,"-60.116667","7.75","NL-U1250657",NA,NA,NA,NA,NA,"-60.116667","7.75",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"270","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250658","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Maas PJM; Maas-van de Kamer H; Brito HS","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250658 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250658",NA,"1987","11","27",NA,NA,"Bahia: Mun. Ilheus, branch of toad from Itabuna to Ilheus (BR-415), heading South to Japu, km 8, Cacao plantation.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250658",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"271","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250659","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Barrier S","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250659 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250659",NA,"1985","11","27",NA,NA,"Fleuve Aprouague, Riv, Arataye, Sauts Parare.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250659",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"272","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250660","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Amorim AM; et al.","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250660 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250660",NA,"1992","10","06",NA,NA,"Municipio de Urucuca, Distrio de Serra Grande, 7,3 km na estrada Serra Grande- Itacare, Fazenda Lagoa do Conjunto Fazenda Santa Cruz, Mata Higrofila Sul Baiana.",NA,"Malpighiales","Aubl.",NA,NA,"-39.016667","-14.416667","NL-U1250660",NA,NA,NA,NA,NA,"-39.016667","-14.416667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"273","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250661","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Fanshawe DB","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250661 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250661",NA,"1947","09","19",NA,NA,"British Guiana, bij Aran I on the bank of the buyuni River, Seedlings of Baririkutu.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"274","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250662","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Boschwezen","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250662 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250662",NA,"1923","10","26",NA,NA,"Boschreserve (Forest Reserve) Brownsberg.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"275","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250663","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Lindeman JC","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250663 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250663",NA,"1953","12","12",NA,NA,"Surniamensis, Jodensavanne-Mapane kreek area (Suriname R.), in hoog bos bij kamp 12, vak 829.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250663",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"276","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250664","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Hoffman B; Artes D","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250664 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250664",NA,"1993","02","14",NA,NA,"The Guianas, Region: U. Takutu-U Essequibo, NW Kanuku Mtns; watershed of Nappi creek tributary, 12 km NW Nappi Mtn.",NA,"Malpighiales","Aubl.",NA,NA,"-59.466667","3.366667","NL-U1250664",NA,NA,NA,NA,NA,"-59.466667","3.366667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"277","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250665","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Lanjouw J; Lindeman JC","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250665 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250665",NA,"1949","03","07",NA,NA,"Surinamensis, In montibus, qui dicuntur Nassau, in bos bij km 3.7.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250665",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"278","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250666","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Granville J-J de","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250666 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250666",NA,"1985","12","01",NA,NA,"Fleuve Apporouague, Saut grand Machicou.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"279","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250667","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","BAFOG (Service Forestier)","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250667 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250667",NA,"1956","01","01",NA,NA,"Guianae Gallicae, St. Laurent.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"280","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250668","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Prévost M-F; Grenand P","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250668 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250668",NA,"1980","08","28",NA,NA,"paal 33 (Kouc) ou awalapuna- (Wayapi), Soub-bois de foret primaire a proximite du village Zidock, region Trois Sauts, Haut Oyapock.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"281","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250695","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Clarke HD; Williams (Guyana) R; Perry C; Tripp EA; Kelly J","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250695",NA,"2001","06","10",NA,"Potaro-Siparuni",NA,NA,"Malpighiales","Aubl.","Punt W",NA,"-59.933333","5.333333","NL-U1250695",NA,NA,NA,NA,NA,"-59.933333","5.333333","2002","01","01","Magnoliopsidae","U 0063533",NA,NA,NA
"282","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250698","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira PP de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250698",NA,"1998","08","10",NA,"Rio de Janeiro",NA,NA,"Malpighiales","Aubl.","Punt W",NA,NA,NA,"NL-U1250698",NA,NA,NA,NA,NA,NA,NA,"2000","10","01","Magnoliopsidae","U 0135146",NA,NA,NA
"283","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250699","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira PP de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250699 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250699",NA,"1997","08","12",NA,"Rio de Janeiro",NA,NA,"Malpighiales","Aubl.","Punt W",NA,NA,NA,"NL-U1250699",NA,NA,NA,NA,NA,NA,NA,"2000","10","01","Magnoliopsidae","U 0135130",NA,NA,NA
"284","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250700","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira PP de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250700 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250700",NA,"1997","01","01",NA,"Rio de Janeiro",NA,NA,"Malpighiales","Aubl.","Punt W",NA,NA,NA,"NL-U1250700",NA,NA,NA,NA,NA,NA,NA,"2000","10","01","Magnoliopsidae","U 0135128",NA,NA,NA
"285","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250701","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira PP de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250701",NA,"1997","11","14",NA,"Rio de Janeiro",NA,NA,"Malpighiales","Aubl.","Punt W",NA,NA,NA,"NL-U1250701",NA,NA,NA,NA,NA,NA,NA,"2000","10","01","Magnoliopsidae","U 0135147",NA,NA,NA
"286","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250702","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Oliveira PP de","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250702",NA,"1997","07","18",NA,"Rio de Janeiro",NA,NA,"Malpighiales","Aubl.","Punt W",NA,NA,NA,"NL-U1250702",NA,NA,NA,NA,NA,NA,NA,"2000","10","01","Magnoliopsidae","U 0135129",NA,NA,NA
"287","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250704","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Prance GT; Hill RJ; Pennington TD; Ramos JM","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250704",NA,"1976","10","15",NA,NA,"Brazilian Amazonia, State of Amazonas, Rio Javari, Seven hours above Paumari, Varzea forest.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"288","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250705","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Stoffers AL; Görts-van Rijn ARA; Welle BJH ter; Bonsen KJ","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250705",NA,"1982","11","10",NA,NA,NA,NA,"Malpighiales","Aubl.","Esser H-J",NA,"-59.166667","2.25","NL-U1250705",NA,NA,NA,NA,NA,"-59.166667","2.25",NA,NA,NA,"Magnoliopsidae","U 0081541",NA,NA,NA
"289","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250712","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Lleras E; et al.","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250712 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250712",NA,"1973","07","27",NA,NA,"Brazilian Amazonia, Estad de Amazonas, Rio Solimoes and Rio Javari, Cachoeira Seringal, Rio Javari, varzea forest.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250712",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"290","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1250713","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Krukoff BA","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1250713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1250713",NA,"1934","09","14",NA,"Amazonas","Basin of Rio Madeira, State of Amazonas: Municipality Humata, near Tres Casas, on varzea land.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1250713",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"291","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268973","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Breteler FJ","Southern America","Venezuela",NA,NA,"low, primary forest, fertile soil<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268973 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268973",NA,"1964","04","13",NA,NA,"near border between Estado Bolivar and Territorio Delta Amacuro",NA,"Malpighiales","Aubl.",NA,NA,"-61.733333","8.066667","NL-U1268973",NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"292","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268974","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Breteler FJ","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268974 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268974",NA,"1966","03","14",NA,NA,"near the border between Estado Bolivar an Territorio Delta Amacura.",NA,"Malpighiales","Aubl.",NA,NA,"-61.733333","8.066667","NL-U1268974",NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"293","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268975","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Idrobo JM; Schultes RE","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268975 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268975",NA,"1950","12","20",NA,NA,"Meta: Cordillera La Macarena, trocha entre el Rio Gueljar y el cano Guapayita. Cano Yerli.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268975",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"294","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268976","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Croat TB","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268976 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268976",NA,"1972","09","01",NA,"Loreto","Rio Mamon near Rio Nanay",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268976",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"295","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268978","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Maas PJM; et al.","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268978 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268978",NA,"1984","11","14",NA,NA,"Loreto. Prov. Maynas.: Rio Momon, near confluence with Rio Nanay.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"296","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268979","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Solomon JC","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268979 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268979",NA,"1977","07","13",NA,NA,"Loreto. Mishana, Rio Nanay.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268979",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"297","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268981","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Schunke Vigo J","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268981 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268981",NA,"1977","05","30",NA,NA,"San Martin. Provincia Lamas; Distrito:Alonso de Alvarado. San Juan de Pacaizapa, km 72 carretera Tarapoto-Moyobamba.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268981",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"298","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268982","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Schunke Vigo J","Southern America","Peru",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268982 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268982",NA,"1977","05","30",NA,NA,"San Martin. Provincia Lamas; Distrito:Alonso de Alvarado. San Juan de Pacaizapa, km 72 carretera Tarapoto-Moyobamba.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268982",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"299","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268983","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Idrobo JM; Schultes RE","Southern America","Colombia",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268983 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268983",NA,"1950","12","30",NA,NA,"Meta: Cordillera La Macarena (extremo nordeste), macizo Renjifo, faldas orientales.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"300","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268984","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Breteler FJ","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268984 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268984",NA,"1966","03","14",NA,NA,"near border between Estado Bolivar and Territorio Delta Amacauro",NA,"Malpighiales","Aubl.",NA,NA,"-61.733333","8.066667","NL-U1268984",NA,NA,NA,NA,NA,"-61.733333","8.066667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"301","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268985","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Steyermark JA","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268985 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268985",NA,"1961","08","24",NA,NA,"Sierra de Lena, Estado Bolivar. Rainforest in valley lowland along Rio Ayaiche between Puerta Lema and base of Sierra. Cabecceras de Rio Chicanan, 80 km (en linea recia) al suroeste de El Dorado.",NA,"Malpighiales","Aubl.",NA,NA,"-62","6.083333","NL-U1268985",NA,NA,NA,NA,NA,"-62.0","6.083333",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"302","2020-02-08 09:49:09-03","NBC","NL-BOTANY","U.1268986","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Marcano-Berti L","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1268986 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1268986",NA,"1965","05","29",NA,NA,"N.V. pata de puajf. Arbol pequeno, hojas de color verde-obscuro-brillante por la haz, glaucas por el enves. Edo. Bolivar: Carretera El Tigre-La Soledad.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-U1268986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"303","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294820","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Meijeraan JW","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294820 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294820",NA,"1966","08","01",NA,"Bolívar","S of El Dorado.",NA,"Malpighiales","Aubl.",NA,NA,"-61.533333","6.466667","NL-WAG1294820",NA,NA,NA,NA,NA,"-61.533333","6.466667",NA,NA,NA,"Magnoliopsidae","WAG0351251",NA,NA,NA
"304","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294821","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Meijeraan JW","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294821 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294821",NA,"1966","08","01",NA,"Bolívar","S of El Dorado.",NA,"Malpighiales","Aubl.",NA,NA,"-61.533333","6.466667","NL-WAG1294821",NA,NA,NA,NA,NA,"-61.533333","6.466667",NA,NA,NA,"Magnoliopsidae","WAG0351250",NA,NA,NA
"305","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294822","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Veillon J-M","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294822 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294822",NA,"1972","05","04",NA,NA,"Fundo la Ricardera Edo Barinas.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-WAG1294822",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"306","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294823","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Veillon J-M","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294823 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294823",NA,"1972","05","04",NA,NA,"Fundo la Ricardera Edo Barinas.",NA,"Malpighiales","Aubl.",NA,NA,NA,NA,"NL-WAG1294823",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"307","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294824","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Leeuwenberg AJM","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294824 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294824",NA,"1978","01","24",NA,NA,"Remire.",NA,"Malpighiales","Aubl.",NA,NA,"-52.3","4.866667","NL-WAG1294824",NA,NA,NA,NA,NA,"-52.3","4.866667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"308","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294825","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Leeuwenberg AJM","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294825 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294825",NA,"1978","01","24",NA,NA,"Remire.",NA,"Malpighiales","Aubl.",NA,NA,"-52.3","4.866667","NL-WAG1294825",NA,NA,NA,NA,NA,"-52.3","4.866667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"309","2020-02-08 09:49:09-03","NBC","NL-BOTANY","WAG.1294826","PreservedSpecimen","Plantae","Euphorbiaceae","Mabea","piriri","Mabea piriri","Breteler FJ","Southern America","Venezuela",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1294826 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1294826",NA,"1966","03","21",NA,NA,"State of Bolivar, NE of Upata.",NA,"Malpighiales","Aubl.",NA,NA,"-62.216667","8.266667","NL-WAG1294826",NA,NA,NA,NA,NA,"-62.216667","8.266667",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
