"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","phylum","order","individualCount","coordinatePrecision","geoFlag","infraspecificEpithet","continentOcean","preparationType","class","relatedCatalogItem","relationshipType","fieldNumber","typeStatus","sex"
"346","2017-09-11 17:09:05-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Niederlein, G","1216",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia australi loco ignoto, unde a Libon in caldaria nostra introducta, nec non in republica Argentina ad Rio Pepiri guazú Ao Macaco",NA,NA,NA,NA,"Floret Novembri. (V. s. indigenam in herb. cl. Hieronymus et cultam in herb. Leod.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"347","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema liboni","Mez",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"Locus natalis ignotus",NA,NA,NA,NA,"(V. s. specimina culta in herb. Leod.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"liboni",NA,NA,NA,NA,NA,NA,NA,NA
"348","2017-09-11 16:27:06-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","E.Morren",NA,NA,NA,NA,"Glaziou, AFM","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat in Brasilia orientali, unde (numero omisso)",NA,NA,NA,NA,"(V. s. cultam in herb. Leod. et spontaneam in herb. Berol.)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"rosea","Southern America",NA,NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:50:47-03","UFRGS","ICN","143751","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Waechter, JL",NA,NA,NA,"Setubal, R; Grings, M; Marchett, F","1","2004","06","12","Brasil","RS","Barra do Ribeiro","Cerro da Cavalhada","-51.3011016845703","-30.2910995483398",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; epífita sobre árvore; interior de mata de encosta","ICN00030865",NA,"200","200","Monocotyledon",NA,NA,"31686","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"350","2021-02-08 12:50:47-03","UFRGS","ICN","026284","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Reitz, R","1985","03","06","Lima, D A; Winkler, S; Irgang, B","s.n.","1974","10","10","Brasil","RS","Tenente Portela","Parque Florestal do Turvo","-53.75830078125","-27.3710994720459",NA,NA,"Inflorescencia rósea.; Epífita, em amta muito úmida.","ICN00030862",NA,NA,NA,"Monocotyledon",NA,NA,"14404","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:50:47-03","UFRGS","ICN","101678","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Waechter, JL","1992",NA,NA,"Waechter, JL","2537","1992","11","22","Brasil","RS","Vale do Sol","Perau entre Alto Trombudo e Alto Castelhano","-52.6831016540527","-29.6035995483398",NA,NA,"Espécie ameaçada de extinção (Vulnerável).; Rupícula em paredão basáltico e epífita em floresta de encosta próximo a cascata.","ICN00030867",NA,NA,NA,"Monocotyledon",NA,NA,"19833","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"352","2021-02-08 12:50:47-03","UFRGS","ICN","162112","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Hagelund, K","13008","1979","09","05","Brasil","RS","Arroio dos Ratos","Fazenda Faxinal","-51.7291984558105","-30.0771999359131",NA,NA,NA,"ICN00030866",NA,NA,NA,"Monocotyledon",NA,NA,"29956","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"353","2021-02-08 12:50:47-03","UFRGS","ICN","190913","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Waechter, JL","2012","11","23","Mariath, JEA","s.n.","2012","05","05","Brasil","RS","Maquiné",NA,"-50.2071990966797","-29.6749992370605",NA,NA,NA,"ICN00030863",NA,"161","161","Monocotyledon",NA,NA,"28094","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"354","2021-02-08 12:50:47-03","UFRGS","ICN","178197","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Pasini, E","2013","12","03","Pasini, E","985","2013","12","03","Brasil","RS","São Francisco de Paula","Pró-Mata","-50.5835990905762","-29.4480991363525",NA,NA,"epífita; borda de matinha nebular com araucária","ICN00030864",NA,NA,NA,"Monocotyledon",NA,NA,"76715","auto",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"355","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","14738","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Strehl, T.","441","1982","08",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","Itaimbezinho,","-50.1446990966797","-29.0478000640869",NA,NA,"bromélia;","HAS0014738",NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","30165","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Strehl, T.","958","1989","12",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","na Fortaleza,","-50.1446990966797","-29.0478000640869",NA,NA,"bromélia;","HAS0030165",NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"357","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","30146","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Silveira, N.","7232","1989","11",NA,"Brasil","Rio Grande do Sul","Cambará do Sul","na Fortaleza,","-50.1446990966797","-29.0478000640869",NA,NA,"bromélia;","HAS0030146",NA,NA,NA,"Magnoliophyta",NA,NA,"30776","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66581","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Mansan, C.","s.n.",NA,NA,NA,"Brasil","Rio Grande do Sul","Canela","Passo do Inferno,","-50.815601348877","-29.3656005859375",NA,NA,"bromélia; epífito","HAS0066581",NA,NA,NA,"Magnoliophyta",NA,NA,"16452","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66506","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Strehl, T.",NA,NA,NA,"Strehl, T.","1333","1994","10",NA,"Brasil","Rio Grande do Sul","Morro Reuter","Encosta Inferior do Nordeste","-51.0807991027832","-29.5380992889404",NA,NA,"bromélia; Pétalas amarelas, floresceu em cultivo no JB nº 96;","HAS0066506",NA,NA,NA,"Magnoliophyta",NA,NA,"12924","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","30147","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Strehl, T.","1023","1993","11",NA,"Brasil","Rio Grande do Sul","Dois Irmãos (Morro Reuter - RS)","Morro Reuter",NA,NA,NA,NA,"bromélia;","HAS0030147",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","30168","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Strehl, T.","961","1991","01",NA,"Brasil","Rio Grande do Sul","Dois Irmãos (Morro Reuter - RS)","Morro Reuter",NA,NA,NA,NA,"bromélia;","HAS0030168",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","31643","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Strehl, T.","1090","1989","11",NA,"Brasil","Rio Grande do Sul","Dois Irmãos (Morro Reuter - RS)","Morro Reuter",NA,NA,NA,NA,"bromélia;","HAS0031643",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66294","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Costa, A.","1991",NA,NA,"Silveira, N.","2288","1985","02",NA,"Brasil","Rio Grande do Sul","Tapes (Sertão Santana - RS)","Encosta do Sudeste; Cerro Emboaba.",NA,NA,NA,NA,"bromélia;","HAS0066294",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","44942","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Senna, R. M.",NA,NA,NA,"Senna, R.M.","960","2005","11",NA,"Brasil","Rio Grande do Sul","São Francisco de Paula","Campos de Cima da Serra; Josafá, arredores da Estação Ecol. Est. Aratinga.","-50.5835990905762","-29.4480991363525",NA,NA,"mata; epífita","HAS0044942",NA,NA,NA,"Magnoliophyta",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"365","2019-10-04 16:07:01-03","MCN-FZBRS","HAS","66293","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.",NA,NA,NA,NA,"Silveira, N.","9671","1991","05",NA,"Brasil","Santa Catarina","Lages","Na Fazenda Pedra Branca.","-50.326099395752","-27.8160991668701",NA,NA,"bromélia;","HAS0066293",NA,NA,NA,"Magnoliophyta",NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"366","2019-12-05 09:46:15-03","IBt","SP","412489","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Wanderley, MGL","2007","04",NA,"Martins, SE; et al.","1014","2007","04","23","Brasil","São Paulo","Apiaí","Parque Natural Municipal Morro do Ouro","-48.835278","-24.517222","-48.835278","-24.517222",NA,NA,NA,"900","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367","2019-11-21 10:02:54-03","IBt","SP","41500","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Smith, LB","1940","12","14","Kuhlmann, M","s.n.","1939","08","27","Brasil","Paraná",NA,"Serra São Luiz",NA,NA,NA,NA,"Planta sobre pedras","SP053851","SP053851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368","2019-11-21 10:02:54-03","IBt","SP","305932","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM","950","1996","12","18","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha do Campo. Mata","-46.733611","-23.987778","-46.733611","-23.987778","Epífita, folhas com listras horizontais irregulares verde escuro, face abaxial e ápice da face adaxial arroxeados. Flores passadas. Início do fruto","SP053853","SP053853",NA,NA,NA,NA,NA,NA,NA,"rosea",NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-11-21 10:02:54-03","IBt","SP","305935","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","Garcia, RJF; Nunes, JVC; Sordi, SJ; Oliveira, LF; Soares, JM","998","1996","12","19","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para rio Embu Guaçu","-46.752222","-23.986944","-46.752222","-23.986944","Epífita em cultura de Pinus, folhas com listras horizontais verde escuras, brácteas esverdeadas, flores passadas, início de fruta","SP053854","SP053854",NA,NA,NA,NA,NA,NA,NA,"rosea",NA,NA,NA,NA,NA,NA,NA,NA
"370","2019-11-21 10:02:54-03","IBt","SP","351884","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","Martinelli, G; Wanderley, MGL; Barbará, T; Sousa, GM; Azoury, R","15768","1999","09","30","Brasil","São Paulo","São Miguel Arcanjo","Parque Estadual Carlos Botelho, Estrada entre Ibatinga e Sete Barras, SP 139. Mata Atlântica de encosta","-47.59763","-24.08115","-47.59763","-24.08115","Epífita, ciófila, frequente, folhas concolores com nervuras reticuladas; infl. com escapo verde, brácteas escapais verdes, flores imaturas com brácteas florais vinosas","SP053859","SP053859","450","850",NA,NA,NA,NA,NA,"rosea",NA,NA,NA,NA,NA,NA,NA,NA
"371","2019-11-21 10:02:54-03","IBt","SP","54676","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema gracilior","L.B.Sm.","Handro, O","1977","05",NA,"Foster, MB; Foster, R","267","1939","07","26","Brasil","Espírito Santo","Santa Teresa",NA,"-40.6002998352051","-19.9356002807617",NA,NA,"Epiphytic","SP001827","SP001827",NA,NA,NA,NA,NA,"23813","auto","gracilior",NA,NA,NA,NA,NA,NA,"Isotype",NA
"372","2019-11-21 10:02:54-03","IBt","SP","168854","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","Wanderley, MGL","231","1980","10","07","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Na restinga","-47.9199981689453","-25.0100002288818",NA,NA,"Epífita","SP053852","SP053852",NA,NA,NA,NA,NA,"37574","auto","rosea",NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-11-21 10:02:54-03","IBt","SP","156333","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","De-Grande, DA; Lopes, EA","145","1978","10","25","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo aos geradores","-47.9199981689453","-25.0100002288818",NA,NA,"Epífita. Eixo de brácteas da inflorescência avermelhado. Folhas tigradas","SP053855","SP053855",NA,NA,NA,NA,NA,"37574","auto","rosea",NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-11-21 10:02:54-03","IBt","SP","156333a","Extra","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","De-Grande, DA; Lopes, EA","145","1978","10","25","Brasil","São Paulo","Cananéia","Ilha do Cardoso, Próximo aos geradores","-47.9199981689453","-25.0100002288818",NA,NA,"Epífita. Eixo de brácteas da inflorescência avermelhado. Folhas tigradas","SP053856","SP053856",NA,NA,NA,NA,NA,"37574","auto","rosea",NA,NA,NA,NA,NA,NA,NA,NA
"375","2019-11-21 10:02:54-03","IBt","SP","309214","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","Wanderley, MGL; Moreira, BA; Proença, SL; Forzza, RC; Nascimento, F","2202","1997","05","07","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha para Cachoeira da Água Comprida, mata primária de fundo de vale com presença de Myrtaceae, Sapotaceae <em>(Chrysophyllum), Rapena, Clusia</em>; dossel até 25m","-48.3600006103516","-24.0900001525879",NA,NA,"Folhas arroxeadas à negras na base, com estrias arroxeadas na bainha. Limbo com faixas transversais e no ápice com retículo com faixas brancas e espinho arroxeado. Em infrutescência","SP053857","SP053857",NA,NA,NA,NA,NA,"25028","auto","rosea",NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-21 10:02:54-03","IBt","SP","309214a","Extra","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema rosea","(hort. ex Antoine) Mez","Moura, R","2011","07","28","Wanderley, MGL; Moreira, BA; Proença, SL; Forzza, RC; Nascimento, F","2202","1997","05","07","Brasil","São Paulo","Ribeirão Grande","Parque Estadual Intervales, Trilha para Cachoeira da Água Comprida, mata primária de fundo de vale com presença de Myrtaceae, Sapotaceae <em>(Chrysophyllum), Rapena, Clusia</em>; dossel até 25m","-48.3600006103516","-24.0900001525879",NA,NA,"Folhas arroxeadas à negras na base, com estrias arroxeadas na bainha. Limbo com faixas transversais e no ápice com retículo com faixas brancas e espinho arroxeado. Em infrutescência","SP053858","SP053858",NA,NA,NA,NA,NA,"25028","auto","rosea",NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-21 10:02:54-03","IBt","SP","12371","S","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudich.","Smith, LB","1932","11","10","Luederwaldt, H; Fonseca","s.n.","1920","10",NA,"Brasil","São Paulo","São Sebastião","Ilha de Alcatrazes","-45.4099998474121","-23.7600002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41977","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255259","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster","321","1939","8","4","Brazil",NA,NA,"Mount Tijuca, Rio. Alt: 1500 ft. at this point",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet,Sheet",NA,NA,NA,"321",NA,"undetermined"
"379","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255253","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster","407","1939","8","26","Brazil","Paraná",NA,"Above campo Largo - on Mt. Ybutina",NA,NA,NA,NA,NA,NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,"South America","Sheet,Sheet",NA,NA,NA,"407",NA,"undetermined"
"380","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255255","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"R. Reitz","C950","1945","1","17","Brazil",NA,NA,"Fachinal - Biguani - S. Catarina",NA,NA,NA,NA,NA,NA,NA,"400","600",NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"C950",NA,"undetermined"
"381","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255256","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"J. Eugenio Leite","2160","1941","7",NA,"Brazil","Rio Grande do Sul",NA,"Sao Salvador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"2160",NA,"undetermined"
"382","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255257","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster","422","1939","8","30","Brazil","Paraná",NA,"30 kil. from Paranagua.",NA,NA,NA,NA,NA,NA,NA,"100",NA,NA,NA,NA,NA,NA,NA,"South America","Box,Sheet",NA,NA,NA,"422",NA,"undetermined"
"383","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255261","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster","364","1939","8","18","Brazil","São Paulo",NA,"Alto da Serra. Alt. 2400 to 2600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet,Sheet",NA,NA,NA,"364",NA,"undetermined"
"384","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255278","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"P. K. H. Dusén","17452","1915","12","14","Brazil","Paraná",NA,"Jacarehy, in restinga, cult. c. fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"17452",NA,"undetermined"
"385","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255279","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"P. K. H. Dusén","17452","1915","12","14","Brazil","Paraná",NA,"Jacarehy, in restinga, cult. c. fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"17452",NA,"undetermined"
"386","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255280","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"P. K. H. Dusén","9006","1909","12","15","Brazil","Paraná",NA,"Upiranga, ad flumen Upiranga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"9006",NA,"undetermined"
"387","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255281","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"P. K. H. Dusén","17453","1915","2","26","Brazil","Paraná",NA,"Curityba, in slvula, cult., c. fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"17453",NA,"undetermined"
"388","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255282","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"P. K. H. Dusén","17453","1915","2","26","Brazil","Paraná",NA,"Curityba, in slvula, cult., c. fl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"17453",NA,"undetermined"
"389","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255283","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster","395","1939","8","24","Brazil","São Paulo",NA,"Kil. 279 on road to Curityba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet,Sheet,Sheet",NA,NA,NA,"395",NA,"undetermined"
"390","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255286","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud","L. B. Smith",NA,NA,NA,"M. B. Foster & R. Foster",NA,"1939","8","28","Brazil","Paraná",NA,"Villa Velho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet,Sheet",NA,NA,NA,NA,NA,"undetermined"
"391","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255288","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"Lyman B. Smith","1952","1929","2",NA,"Brazil","São Paulo",NA,"Estaçâo Biologica, Alto da Serra","-46.31666667","-23.78333333",NA,NA,NA,NA,NA,"800","900",NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"1952",NA,"undetermined"
"392","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255289","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"R. Reitz","C778","1944","10","18","Brazil",NA,NA,"Granatá. Garuva - Ararangua - S. Cat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"C778",NA,"undetermined"
"393","2010-08-16 16:37:16-03","GH","HU-HERB","GH 00255290","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema","Gaudichaud",NA,NA,NA,NA,"M. B. Foster & R. Foster","364","1939","8","18","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America","Sheet",NA,NA,NA,"364",NA,"undetermined"
"394","2019-04-24 07:19:08-03","GH","HU-HERB","GH 00029525","PreservedSpecimen","Plantae","Bromeliaceae","Vriesea","platynema","Vriesea platynema gracilior","L. B. Smith",NA,NA,NA,NA,"M. B. Foster & R. Foster","267","1939","7","26","Brazil","Espirito Santo",NA,"Santa Teresa, Esp. Santo",NA,NA,NA,NA,NA,NA,NA,"777",NA,NA,NA,NA,NA,NA,"gracilior","South America","Sheet",NA,NA,NA,"267","Holotype","undetermined"
