"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"314","2019-05-06 12:00:48-03","UFU","HUFU","14887","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto.","Schiavini, I.; Oliveira, P.M.","389","1996","05","11",NA,"Brasil","Minas Gerais","Nova Ponte","Vale do Rio Araguari","-47.6747016906738","-19.1525001525879",NA,NA,NA,"Árvore ca. de 5 m. Frutos.; Mata mesófila semidecídua.","HUFU00016855",NA,NA,"47316","auto","2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-05-06 12:00:48-03","UFU","HUFU","14584","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Mota, A.L.P.","1528","1993","01","21",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 23.",NA,NA,NA,NA,NA,"Árvore, ca. 4 m. Frutos imaturos verdes.","HUFU00016852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-05-06 12:00:48-03","UFU","HUFU","13564","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Mota, A.L.P.; et al.","1051","1991","12","11",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata do Vasco.","-48.041667","-18.9125",NA,NA,NA,"Árvore, ca. 8 m. Frutos imaturos verde.","HUFU00016853",NA,NA,NA,NA,NA,NA,"-48.041667","-18.9125",NA,NA,NA,NA,NA,NA,NA
"317","2019-05-06 12:00:48-03","UFU","HUFU","13649","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, C.U.","Mota, A.L.P.","1178","1992","07","01",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata do Vasco.",NA,NA,NA,NA,NA,"Árvore ca. de 8 m.","HUFU00016849",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-05-06 12:00:48-03","UFU","HUFU","64044","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Biral, L.","Biral, L.; Coan, A.I.; Dinato, D.; Fidélis, A.; Sousa, N.L. & Silva, A.L.","685","2012","03","20",NA,"Brasil","São Paulo","Analândia","Fazenda Pedra Vermelha, Parque Rawitsher. Em trilha no fragmento florestal adjacente à Oca dos Curutus","-48.27","-22.1775",NA,NA,NA,"Árvore, folhas cartáceas, frutos imaturos verdes.","HUFU00016850",NA,NA,NA,NA,"2012","03","-48.27","-22.1775",NA,NA,NA,NA,NA,NA,NA
"319","2019-05-06 12:00:48-03","UFU","HUFU","13273","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Mota, A.L.P.","405","1992","07","01",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata do Vasco.",NA,NA,NA,NA,NA,"Árvore de 8 m alt. Frutos maduros verdes.","HUFU00016846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-05-06 12:00:48-03","UFU","HUFU","13538","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Mota, A.L.P.","1047","1991","12","10",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Mata do Vasco.",NA,NA,NA,NA,NA,"Arvoreta, ca. 3,5 m. Frutos imaturos.","HUFU00016848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-05-06 12:00:48-03","UFU","HUFU","15190","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, C.U.","Mota, A.L.P.","2144","1994","01","31",NA,"Brasil","Minas Gerais",NA,"Vale do Rio Araguari, Área 11.",NA,NA,NA,NA,NA,"Árvore ca. de 5 m. Frutos imaturos.","HUFU00016847",NA,NA,NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-05-06 12:00:48-03","UFU","HUFU","56076","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"PPFES","268","2007","09",NA,NA,"Brasil","Minas Gerais","Uberaba","Fazenda Sucupira-Caçú","-48.036667","-19.676389",NA,NA,NA,"Árvore ca. de 5 m de altura e 17 cm de circunferência.; Floresta Estacional semidecidual.","HUFU00016843",NA,NA,NA,NA,NA,NA,"-48.036667","-19.676389",NA,NA,NA,NA,NA,NA,NA
"323","2019-05-06 12:00:48-03","UFU","HUFU","56077","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"PPFES","613","2009","01",NA,NA,"Brasil","Minas Gerais","Uberlândia","Fazenda São Pedro-Itaú","-48.063889","-18.930833",NA,NA,NA,"Árvore com cerca de 5 m de altura e 17 cm de circunferência.; Floresta Estacional semidecidual.","HUFU00016842",NA,NA,NA,NA,NA,NA,"-48.063889","-18.930833",NA,NA,NA,NA,NA,NA,NA
"324","2019-05-06 12:00:48-03","UFU","HUFU","60177","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Estevan, D.A.","Estevan, D.A.; et al.","1790","2009","06","09",NA,"Brasil","Paraná","Assai","Café Forte. Beira do Tibagi","-50.8414001464844","-23.3733005523682",NA,NA,NA,"Árvore, ca. 7 m alt. Frutos verdes.","HUFU00016851",NA,NA,"20909","auto","2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2021-03-03 15:27:58-03","MN","R-TIPOS","23314","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Peixoto, A.L.","Regnell, A.F.","III - 1098","1847","10","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"R000023314","R000023314_001",NA,NA,NA,"1979","10",NA,NA,"20",NA,"Isosyntypus de Mollinedia chrysorrhachis var. regnellii Perkins",NA,NA,NA,NA
"326","2021-03-03 15:27:58-03","MN","R-TIPOS","23314a","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Peixoto, A.L.","Regnell, A.F.","III - 1098","1847","10","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,"R000023314a","R000023314a_001",NA,NA,NA,"1979","10",NA,NA,"20",NA,"Isosyntypus de Mollinedia chrysorrhachis var. regnellii Perkins",NA,NA,NA,NA
"327","2021-03-03 15:27:58-03","MN","R-TIPOS","23313","PreservedSpecimen","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Peixoto, A.L.","Mosén, C.W.H.","723 p.p.","1873","10","15",NA,"Brasil","Minas Gerais","Caldas",NA,"-46.386100769043","-21.9235992431641",NA,NA,NA,NA,"R000023313","R000023313_001 R000023313_002",NA,"25710","auto","1979","10",NA,NA,"20",NA,"Isotypus de Mollinedia chrysorrhachis var. leptophylla Perkins",NA,NA,NA,NA
"328","2020-08-20 14:57:06-03","UFSC","FLOR","151","PreservedSpecimen","Plantae",NA,"Laurales","Monimiaceae","Mollinedia","warmingii","Mollinedia warmingii","Perkins",NA,"Reitz, R.; Klein, R.M.","9831","1960","09","04",NA,"Brasil","Santa Catarina","São Francisco do Sul","Monte Crista, Garuva.","-48.6380996704102","-26.2432994842529","500","500",NA,"arbusto, flor em botão, 2m altura","FLOR0000151",NA,NA,"23627","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-03-04 15:44:26-03","IF","SPSF","14679","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"D.V.Toledo Filho",NA,"1990","04","26","América do Sul","Brasil","SP","Águas da Prata",NA,"-46.7099990844727","-21.9300003051758",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"13435","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"330","2021-03-04 15:44:26-03","IF","SPSF","18607","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"J.Y.Tamashiro","T.133","1994","05","25","América do Sul","Brasil","SP","Agudos","riacho de captacao de agua","-48.9799995422363","-22.4599990844727",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"52219","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"331","2021-03-04 15:44:26-03","IF","SPSF","12744","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"M.B.Ferreira",NA,"1989","01","19","América do Sul","Brasil","SP","Assis","Fazenda Sao Luis","-50.4099998474121","-22.6599998474121",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,"23972","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"332","2021-03-04 15:44:26-03","IF","SPSF","37196","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,"N.M.Ivanauskas","N. Guerin & N.M.Ivanauskas & G.A.D.C. Franco & G.Durigan & S.C.P.M.Souza & M.Salvan","64","2006","08","17","América do Sul","Brasil","SP","Pedregulho","P.E.F.B.J., Pedra Grande","-47.4700012207031","-20.25","651","651",NA,"COLETA: XLS: SPSFNovo; árvore, 4m, frutos maduros vináceos; GEOGRAFIA: mata fechada à margem direita do rio&nf;UTM: X=248464 Y=7764643 ZONA=23K;",NA,NA,NA,"27552","auto","2006","08",NA,NA,"17","Magnoliopsida",NA,NA,NA,NA,NA
"333","2021-03-04 15:44:26-03","IF","SPSF","25609","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"J.E.A.Bertoni","399","1998","10","01","América do Sul","Brasil","SP","Porto Ferreira","mata","-47.4700012207031","-21.8500003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"334","2021-03-04 15:44:26-03","IF","SPSF","37275","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.Maruyama","NM. Ivanauskas & M.T.Z.Toniato & R.T. Polisel & D.Souza & K. Pisciota & C.O.da Silva & N.O.da Silva","6224","2006","09","04","América do Sul","Brasil","SP","Sete Barras","PECB, trilha da figueira","-47.9199981689453","-24.3799991607666","53","53",NA,"COLETA: XLS: SPSFNovo; árvore, 7m alt., frutos imaturos verdes; GEOGRAFIA: Trilha da Figueira 1&nf;UTM: X=202165 Y=7320428 ZONA=23J;",NA,NA,NA,"34059","auto","2016","06",NA,NA,"28","Magnoliopsida",NA,NA,NA,NA,NA
"335","2021-03-04 15:44:26-03","IF","SPSF","15631","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"G.Durigan",NA,"1992","09","29","América do Sul","Brasil","SP","Taruma","fazenda Sao Luis","-50.5699996948242","-22.7399997711182",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ciliar&nf;;",NA,NA,NA,"15125","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"336","2021-03-04 15:44:26-03","IF","SPSF","24479","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.Maruyama","M.R.Gorenstein & F.M.Souza & G.S.Betini & C.G.Costa & V. Garrote & G. Franco","120",NA,NA,NA,"América do Sul","Brasil","SP","Iguape","Estação Ecológica de Chauás","-47.633333","-24.7",NA,NA,NA,"COLETA: Árvore com 8m de alt. Com botões verdes.; GEOGRAFIA: Acesso pelo lado leste, pela estrada Iguape-Jairê, na trilha da divisa da Estação, na Floresta de Restinga de Baixada (Paludosa), num trecho sob forte efeito de borda.;",NA,NA,NA,NA,NA,"2016","06",NA,NA,"28","Magnoliopsida",NA,NA,NA,NA,NA
"337","2021-03-04 15:44:26-03","IF","SPSF","38647","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.P.Ribeiro","J. B. Baitello & O. T. Aguiar & C. R. Lima","1890","2007","08","29","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.731944","-23.521667","630","630",NA,"COLETA: Arvoreta 4,5m, botão floral verde.; GEOGRAFIA: Saida da Trilha 3.;",NA,NA,NA,NA,NA,"2007","10",NA,NA,"02","Magnoliopsida",NA,NA,NA,NA,NA
"338","2021-03-04 15:44:26-03","IF","SPSF","38714","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","J. A. Pastore","C.R.Lima & J. A. Pastore & J.B.Baitello & E.Adriano & D.F.Bueno","57","2007","09","25","América do Sul","Brasil","SP","Paranapanema","Estação Ecológica de Paranapanema","-48.788611","-23.539722",NA,NA,NA,"COLETA: Arvoreta até 2,5m, botões florais verdes; GEOGRAFIA: Trilha D.;",NA,NA,NA,NA,NA,"2007","10",NA,NA,"10","Magnoliopsida",NA,NA,NA,NA,NA
"339","2021-03-04 15:44:26-03","IF","SPSF","39034","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.Maruyama","R.T. Polisel","353","2006","09","09","América do Sul","Brasil","SP","Juquitiba","Estrada dos Carmos","-47.1","-23.966667","700","700",NA,"COLETA: Arvoreta 6m; frutos imaturos verdes;",NA,NA,NA,NA,NA,"2016","06",NA,NA,"28","Magnoliopsida",NA,NA,NA,NA,NA
"340","2021-03-04 15:44:26-03","IF","SPSF","41644","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","G.A.D.C. Franco","N.M.Ivanauskas & G.A.D.C. Franco & E.Furlan & I.F.de A.Mattos & G.Durigan & F.Bianco","6281","2009","03","03","América do Sul","Brasil","SP","Ribeirão Preto","Estação Ecológica de Ribeirão Preto","-47.848889","-21.213889","575","575",NA,"COLETA: Floresta Estacional Semidecidual&nf;Arvore 8m; frutos inteiros verdes.; GEOGRAFIA: Mata Santa Teresa;",NA,NA,NA,NA,NA,"2009","03",NA,NA,"10","Magnoliopsida",NA,NA,NA,NA,NA
"341","2021-03-04 15:44:26-03","IF","SPSF","42352","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.Maruyama","R.T.Polisel & N.M.Ivanauskas & R.L.R.Santos","768","2008","08","19","América do Sul","Brasil","SP","Bananal","Estação Ecológica de Bananal","-44.366111","-22.806389","1115","1115",NA,"COLETA: Arvoreta de 1,5 m. Flores em botão.; GEOGRAFIA: Na área do estudo fitossociológico do reflorestamento de araucária.;",NA,NA,NA,NA,NA,"2016","06",NA,NA,"28","Magnoliopsida",NA,NA,NA,NA,NA
"342","2021-03-04 15:44:26-03","IF","SPSF","42986","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","A.L.Peixoto","N.Guerin & G.Durigan & E.Furlan","195","2008","09","24","América do Sul","Brasil","SP","Águas de Santa Bárbara","Estação Ecológica Águas de Sta.Bárbara","-49.229444","-22.835833",NA,NA,NA,"COLETA: Floresta paludícola.&nf;Árvore 3m; botões florais.;",NA,NA,NA,NA,NA,"2011","08",NA,NA,"08","Magnoliopsida",NA,NA,NA,NA,NA
"343","2021-03-04 15:44:26-03","IF","SPSF","25977","PreservedSpecimen","Plantae","Magnoliophyta","Laurales","Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii",NA,NA,"J.E.A.Bertoni","503","1997","06","24","América do Sul","Brasil","SP","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,"13859","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"344","2014-10-09 13:58:26-03","UHH","HBG","522456","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Schönfelder, R.E.","Ule, E.","1185","1888","11",NA,"South America","Brazil",NA,NA,"Estado de Sta. Catharina, im Garciawalde bei Blumenau",NA,NA,NA,NA,NA,"Herbarium E. Ule. Brasilien Herbarium Hamburgense evacuated and inaccessible 1943-1992","HBG522456",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2014-10-09 13:58:26-03","UHH","HBG","522455","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Schönfelder, R.E.","Ule, E.","1185","1888","11",NA,"South America","Brazil",NA,NA,"Pr. St. Catharina, im Walde des Coqueirenberges, Blumenau",NA,NA,NA,NA,NA,NA,"HBG522455",NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2021-02-08 12:43:39-03","UFRGS","ICN","017472","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","warmingii","Mollinedia warmingii","Perkins","Handro, O","Lima, AS",NA,"1940","03","10","América do Sul","Brasil","SC","Ubatuba","mato de Ubatuba",NA,NA,NA,NA,NA,"árvore; mato",NA,NA,NA,NA,NA,"1948","12",NA,NA,"14",NA,NA,NA,NA,NA,NA
"347","2021-02-08 12:43:39-03","UFRGS","ICN","184428","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Gandolfi, S","Gandolfi, S; Antoniolli, FC","s.n.","1994","09","14","América do Sul","Brasil","SP","Campinas","Reserva Municipal de Santa Genebra","-47.114722","-22.829167",NA,NA,NA,"Doação ESA - 33510; Árvore, 7m, subosque; Floresta Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,"-47.114722","-22.829167",NA,NA,NA,NA,NA,NA,NA
"348","2021-02-08 12:43:39-03","UFRGS","ICN","184429","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.",NA,"Gorenstein, MR","5521","1999","06",NA,"América do Sul","Brasil","SP","Gália","Estação Ecológica de Caetetus","-49.683333","-22.416667",NA,NA,NA,"Doação ESA - 64979; Floresta Estacional Semidecidual",NA,NA,NA,NA,NA,NA,NA,"-49.683333","-22.416667",NA,NA,NA,NA,NA,NA,NA
"349","2021-02-08 12:43:39-03","UFRGS","ICN","184430","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Gandolfi, S","Gandolfi, S; Antoniolli, FC","s.n.","1994","09","14","América do Sul","Brasil","SP","Campinas","Reserva Municipal de Santa Genebra","-47.114722","-22.829167",NA,NA,NA,"Doação ESA - 33503; Árvore, 8,5m, subdossel; Floresta Mesófila Semidecídua",NA,NA,NA,NA,NA,NA,NA,"-47.114722","-22.829167",NA,NA,NA,NA,NA,NA,NA
"350","2021-02-08 12:43:39-03","UFRGS","ICN","184431","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Viani, RAG","Viani, RAG; et al.","318","2002","08","20","América do Sul","Brasil","SP","Sertãozinho","Fazenda São Gabriel","-47.99","-21.13",NA,NA,NA,"Doação ESA - 88950; Árvore, 6m",NA,NA,NA,NA,NA,NA,NA,"-47.99","-21.13",NA,NA,NA,NA,NA,NA,NA
"351","2021-02-08 12:43:39-03","UFRGS","ICN","184427","S","Plantae","Dicotyledon",NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A. DC.","Souza, VC; Romão, GO","Romão, GO; Duarte, AR","109","2000","09","19","América do Sul","Brasil","SP","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,"Doação ESA - 95126; Arbusto, 1,50cm",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-21 10:10:54-03","IBt","SP","13015","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Edwall, G","ERF23","1905","06",NA,NA,"Brasil","São Paulo",NA,"Barreiro. M.V.Picadão, beira rio Feio.",NA,NA,NA,NA,NA,NA,"SP007061","SP007061",NA,NA,NA,"1978","08",NA,NA,"17",NA,NA,NA,NA,NA,NA
"353","2019-11-21 10:10:54-03","IBt","SP","19624","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Campos Salles","s.n.","1912",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP048280","SP048280",NA,NA,NA,"1979","08",NA,NA,"14",NA,NA,NA,NA,NA,NA
"354","2019-11-21 10:10:54-03","IBt","SP","299010","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Mamede, MCH; et al.","584","1994","08","06",NA,"Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema, Fazenda Ipanema.","-47.39251","-23.24785",NA,NA,NA,NA,"SP048277","SP048277",NA,NA,NA,"2002",NA,"-47.39251","-23.24785",NA,NA,NA,NA,NA,NA,NA
"355","2019-11-21 10:10:54-03","IBt","SP","298962","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Tamashiro, JY; et al.","1047","1995","05","09",NA,"Brasil","Bahia","Itapira","Estrada de terra de Ataliba Nogueira para Eleutério.",NA,NA,NA,NA,NA,NA,"SP048269","SP048269",NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356","2019-11-21 10:10:54-03","IBt","SP","298986","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Lírio, EJ","Souza, VC; Moraes, PLR; Vitti, FX","5743","1994","04","15",NA,"Brasil","São Paulo","Pindorama","Estação Experimental do IAC","-48.924444","-21.223611",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2016",NA,"-48.924444","-21.223611",NA,NA,NA,NA,NA,NA,NA
"357","2019-11-21 10:10:54-03","IBt","SP","367501","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.",NA,"Forzza, RC; et al.","1929","2001","10","20",NA,"Brasil","Minas Gerais","Barroso","Mata do Baú. Em borda de mata.","-43.9757995605469","-21.1868991851807",NA,NA,NA,NA,"SP048275","SP048275",NA,"7934","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358","2019-11-21 10:10:54-03","IBt","SP","366050","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Vieira, AOS","Vieira, AOS; et al.","660","2002","03","08",NA,"Brasil","Paraná","Rancho Alegre","Fazenda Congonhas.","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,"SP048276","SP048276",NA,"11419","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359","2019-11-21 10:10:54-03","IBt","SP","308539","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Christianini, SR","Christianini, SR","557","1996","09","21",NA,"Brasil","São Paulo","Agudos","Fazenda da Cia. Cervejaria Brahma.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,"52219","auto","1997","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"360","2019-11-21 10:10:54-03","IBt","SP","308540","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Christianini, SR","Assis, PF; Christianini, SR; Cavassan, O","340","1996","10","18",NA,"Brasil","São Paulo","Agudos","Fazenda Santa Rita.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,NA,NA,NA,"52219","auto","1997","03",NA,NA,"31",NA,NA,NA,NA,NA,NA
"361","2019-11-21 10:10:54-03","IBt","SP","298982","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Tamashiro, JY; et al.","133","1994","05","25",NA,"Brasil","São Paulo","Agudos","Riacho de captação de água da Brahma.","-48.9799995422363","-22.4599990844727",NA,NA,NA,NA,"SP048278","SP048278",NA,"52219","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362","2019-11-21 10:10:54-03","IBt","SP","49658","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Kuhlmann, M","398","1943","03","27",NA,"Brasil","São Paulo","Amparo","Monte Alegre. Perto da cachoeira.","-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"SP048272","SP048272",NA,"18036","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363","2019-11-21 10:10:54-03","IBt","SP","342291","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Nicolau, SA","Nicolau, SA; Villagra, BLP; Dias, JWD","2041","1999","12","14",NA,"Brasil","São Paulo","Cajuru","Fazenda Santa Carlota.","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"SP048270","SP048270",NA,"21243","auto","2000","02",NA,NA,NA,NA,NA,NA,NA,NA,NA
"364","2019-11-21 10:10:54-03","IBt","SP","2090","S","Plantae",NA,NA,"Monimiaceae","Mollinedia","widgrenii","Mollinedia widgrenii","A.DC.","Peixoto, AL","Campos Novaes, J","367","1918","05",NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"SP048273","SP048273",NA,"23900","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
