"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","yearIdentified","monthIdentified","dayIdentified","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","previousCatalogNumber","individualCount","fieldNumber"
"1020","2021-03-04 15:46:28-03","IF","SPSF","35454","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"J.Saldanha","1991","11","22","Brasil","PR","Mangueirinha","arredores","-52.1755981445312","-25.9410991668701",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; GEOGRAFIA: floresta&nf;;",NA,NA,"22",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"42783","auto","Magnoliopsida",NA,NA,NA,NA
"1021","2021-03-04 15:46:28-03","IF","SPSF","26734","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"A.Soares & W.Maschio","1998","11","18","Brasil","PR","Tres Barras do Parana","floresta estacional semidecidua","-53.1808013916016","-25.4188995361328",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"331",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"20611","auto","Magnoliopsida",NA,NA,NA,NA
"1022","2021-03-04 15:46:28-03","IF","SPSF","14694","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"M.K.Itoman","1991","10","22","Brasil","SP","Bauru","E.E.Instituto Florestal","-49.060001373291","-22.3099994659424",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"67",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"29186","auto","Magnoliopsida",NA,NA,NA,NA
"1023","2021-03-04 15:46:28-03","IF","SPSF","06315","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"L.T.Mendes","1938","06","01","Brasil","SP","Botucatu",NA,"-48.439998626709","-22.8799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"40412","auto","Magnoliopsida",NA,NA,NA,NA
"1024","2021-03-04 15:46:28-03","IF","SPSF","50274","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.) Engl.)",NA,"P.Orlandini et al.","2015","06","29","Brasil","SP","Nova Odessa","Instituto de Zootecnia","-47.2900009155273","-22.7700004577637",NA,NA,"553","553","COLETA: Entrenós curtos nas folhas jovens, 3 folíolos, com domácias, pau-marfim; GEOGRAFIA: Fragmento de Floresta Estacional Semidecidual;",NA,NA,"81",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"8440","auto","Magnoliopsida",NA,NA,NA,NA
"1025","2021-03-04 15:46:28-03","IF","SPSF","46257","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.","G.A.D.C. Franco","E.L.Longhi & I.L.Lima","2012","10","30","Brasil","SP","Pederneiras","Floresta Est. De Pederneiras","-48.7700004577637","-22.3500003814697",NA,NA,NA,NA,"COLETA: SPSFw: 6198;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"31029","auto","Magnoliopsida",NA,NA,NA,NA
"1026","2021-03-04 15:46:28-03","IF","SPSF","03349","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"A. Rodrigues","1948","12","07","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1027","2021-03-04 15:46:28-03","IF","SPSF","11919","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.","J.A.Pastore","M.A. Cunha","1951","11","13","Brasil","SP","São Paulo","bairro de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: arboreto&nf;;",NA,NA,NA,"2002","07","11","Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1028","2021-03-04 15:46:28-03","IF","SPSF","33381","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"G.M.P.Ferreira & L.R.C.Jacintho","1995","01","30","Brasil","SP","São Paulo","bairro de Vila Ema","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"10",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1029","2021-03-04 15:46:28-03","IF","SPSF","00122","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Doll)S.Denham & Aliscioni",NA,"M.Koscinski","1933","11","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSF Antigo;",NA,NA,"104A",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1030","2021-03-04 15:46:28-03","IF","SPSF","00743","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"D.Bento Pickel","1943","08","30","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1031","2021-03-04 15:46:28-03","IF","SPSF","06255","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"M.Koscinski","1930","02","01","Brasil","SP","São Paulo","Horto Florestal","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1032","2021-03-04 15:46:28-03","IF","SPSF","33414","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"R.P.S.Pena","1999","11","09","Brasil","SP","São Paulo","parque Ibirapuera","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: proximo ao herbario municipal&nf;;",NA,NA,"19",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1033","2021-03-04 15:46:28-03","IF","SPSF","07421","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"M.A. Cunha","1951","10","29","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA
"1034","2021-03-04 15:46:28-03","IF","SPSF","09443","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"J.B.Baitello & O.T. Aguiar","1985","09","25","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"155",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"1035","2021-03-04 15:46:28-03","IF","SPSF","10403","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"J.B.Baitello","1986","07","22","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"191",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"1036","2021-03-04 15:46:28-03","IF","SPSF","17303","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","((Engl.)) Engl.",NA,"J.B.Baitello","1994","06","23","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"679",NA,NA,NA,"Magnoliophyta","Sapindales",NA,"América do Sul",NA,"54606","auto","Magnoliopsida",NA,NA,NA,NA
"1037","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Esenbeckia","riedeliana","Esenbeckia riedeliana","Engl.",NA,"Sello, HL",NA,NA,NA,"Brazil","São Paulo",NA,"prope Ypanema ejusdem prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2174",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1038","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Esenbeckia","riedeliana","Esenbeckia riedeliana","Engl.",NA,"Riedel, L",NA,NA,NA,"Brazil","São Paulo",NA,"in silvis umbrosis pr. Campinas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"79",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1039","2017-09-11 16:28:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Esenbeckia","riedeliana","Esenbeckia riedeliana","Engl.",NA,"Sello, HL",NA,NA,NA,"Brazil","Minas Gerais",NA,"e Minarum provincia usque ad. S. Paulo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1040","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Esenbeckia","riedeliana","Esenbeckia riedeliana","Engl.",NA,"Sello, HL",NA,NA,NA,"Brazil","São Paulo",NA,"prope Ypanema ejusdem prov.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2170",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1041","2017-09-11 17:13:41-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Rutaceae","Helietta","multiflora","Helietta multiflora","Engl.",NA,"Peckolt, T",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"Habitat in prov. Rio de Janeiro ad Canto Gallo.",NA,NA,NA,NA,NA,NA,NA,NA,"P12P2N0039","578",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1042","2021-02-08 12:45:12-03","UFRGS","ICN","179890","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Stival-Santos, A","Stival-Santos, A; Schmitt, J; Silveira, S","2009","06","02","Brasil","SC","Romelândia","Linha Nossa Senhora da Saúde","-53.265278","-26.566667","-53.265278","-26.566667",NA,NA,"Doação Herbário FURB 12606; arbórea, 11 m altura; Floresta Estacional Decidual, beira da estrada",NA,NA,"724","2009","06","02","Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1043","2021-02-08 12:45:12-03","UFRGS","ICN","035701","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Waechter, JL","Waechter, JL","1977","11","14","Brasil","RS","Frederico Westphalen",NA,"-53.394401550293","-27.3591995239258",NA,NA,NA,NA,"Árvore de +/- 12 m de altura. Flores amarelo-pálidas.; Em campo próximo a estrada Frederico-Seberi.",NA,NA,"649","1977","12","26","Dicotyledon",NA,NA,"América do Sul",NA,"16988","auto",NA,NA,NA,NA,NA
"1044","2021-02-08 12:45:12-03","UFRGS","ICN","157779","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Grings, M","Grings, M","2013","07","05","Brasil","RS","Frederico Westphalen","mato da URI","-53.394401550293","-27.3591995239258",NA,NA,NA,NA,"árvore jovem, com 5 metros; frutos imaturos verdes; em borda de mata",NA,NA,"1771",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"16988","auto",NA,NA,NA,NA,NA
"1045","2021-02-08 12:45:12-03","UFRGS","ICN","000009","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Schultz, AR","Schultz, AR","1944","01","21","Brasil","RS","Santo Ângelo","Chapetinha","-54.2630996704102","-28.2992000579834",NA,NA,NA,NA,NA,NA,NA,"9",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,"25915","auto",NA,NA,NA,NA,NA
"1046","2021-02-08 12:45:12-03","UFRGS","ICN","059981","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Tressens, SG; Cristóbal, CL; Cáceres, S","1982","03","02","Argentina","Corrientes",NA,"Alvear. Ruta 40 y Bañado Cuay Chico",NA,NA,NA,NA,NA,NA,"Arbol 10-15 m alt.; tronco 41 cm diám.; En isleta de selva.",NA,NA,"1994",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1047","2021-02-08 12:45:12-03","UFRGS","ICN","152207","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Pirani, JR","Hatschbach, G; Barbosa, E; Hatschbach, G","2003","10","23","Brasil","MS","Antônio Mourão","rodovia Ponta Porã- Bela Vista descida para Campestre",NA,NA,NA,NA,NA,NA,"Doação MBM.; Árvore, 6m, flor creme.; Floresta de solo rochoso.",NA,NA,"76693",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1048","2021-02-08 12:45:12-03","UFRGS","ICN","172497","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Seger, GDS","Seger, GDS","2008","03","28","Brasil","RS","Padre Gonzáles","RS 305 em direção a Crissiumal.",NA,NA,NA,NA,NA,NA,"Árvore ca. de 10m, frutos verde amarelados, começando a secar; Borda de capão de mato na margem da estrada",NA,NA,"1053",NA,NA,NA,"Dicotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-04-30 16:07:49-03","UFMT","CNMT","2582","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.)Engl.","Lovato, M.C.","Lovato, M.C.","2003","10","23","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-51.077631","-23.304908","51°04'39.47W","23°18'17.67S",NA,NA,"Pétalas roxas; Fragmento 2Doação - Herbario Universidade Estadual de Londrina - FUEL 34941","CNMT002582",NA,"347","2003",NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","8863","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","Engl.","Waechter, J.L.","Waechter, J.L.","1977","11",NA,"Brasil","Rio Grande do Sul","Frederico Wesphalen",NA,NA,NA,NA,NA,NA,NA,"árvore com mais ou menos 12 m de altura; flores amarelo pálidas; em campo; próximo a estrada Federico Seberi; guatambú; ICN 35701","HAS0008863",NA,"s.n.","1977","07","26","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-08-26 10:50:49-03","MCN-FZBRS","HAS","39356","PreservedSpecimen","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Senna, R.M.","Molina, R.","2000","12",NA,"Brasil","Rio Grande do Sul","Machadinho","Linha Coqueiro","-51.6678009033203","-27.5669002532959",NA,NA,NA,NA,"Árvore. Pau-marfim","HAS0039356",NA,"s.n.",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"14933","auto",NA,NA,NA,NA,NA
"1052","2019-11-21 10:18:42-03","IBt","SP","101169","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Smith, LB","Smith, LB; Klein, RM","1964","11","11","Brasil","Santa Catarina","Itapiranga","Forest, steep slope by Rio Uruguai, 3-4 km west of Itapiranga.","-53.733333","-27.166667","-53.733333","-27.166667","200","250",NA,"SP048401","SP048401","13167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2019-11-21 10:18:42-03","IBt","SP","108058","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Montes, JE","1957","07","20","Argentina","Misiones","San Pedro",NA,NA,NA,NA,NA,"500","500",NA,"SP048409","SP048409","27478",NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1054","2019-11-21 10:18:42-03","IBt","SP","14548","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Andrade, EN",NA,NA,NA,"Brasil","São Paulo",NA,"Noroeste do estado de S. Paulo.",NA,NA,NA,NA,NA,NA,NA,"SP048404","SP048404","184",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2019-11-21 10:18:42-03","IBt","SP","19836","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Regnell",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SP048330","SP048330","III-397",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2019-11-21 10:18:42-03","IBt","SP","292954","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Pirani, JR","Tamashiro, JY; et al.","1995","06","15","Brasil","São Paulo","Itaberá","Reserva Ecológica de Itaberá","-49.137333","-23.844389","-49.137333","-23.844389",NA,NA,NA,"SP048412","SP048412","1310","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2019-11-21 10:18:42-03","IBt","SP","46864","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Kühn, E; Kuhlmann, M","1942","05",NA,"Brasil","São Paulo",NA,"Entre Lindoia e Socorro, margem do rio do Peixe.",NA,NA,NA,NA,NA,NA,NA,"SP048400","SP048400","1204",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2019-11-21 10:18:42-03","IBt","SP","472250","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Pieszko, G","De Coll, O","2007","11","14","Argentina","Misiones",NA,"INTA San Antonio. Compartimento n°4.",NA,NA,NA,NA,NA,NA,NA,"SP048415","SP048415","280","2007",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1059","2019-11-21 10:18:42-03","IBt","SP","499131","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Marinero, F","Julkoski, D","2015","06","16","Brasil","Paraná","Cândido de Abreu",NA,"-51.12","-24.66","-51.12","-24.66",NA,NA,NA,NA,NA,"579","2015","08","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2019-11-21 10:18:42-03","IBt","SP","252015","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Santos, TS","Carvalho, AM; Brito, HS; Santos, EB","1989","12","29","Brasil","Bahia","Aracatu","Ca. 20 km na Rodovia de Brumado para Vitória da Conquista.","-41.4618988037109","-14.4274997711182",NA,NA,NA,NA,NA,"SP048395","SP048395","2706","1990","01",NA,NA,NA,NA,NA,NA,"40920","auto",NA,NA,NA,NA,NA
"1061","2019-11-21 10:18:42-03","IBt","SP","268963","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Guedes, ML","Guedes, ML; et al.","1993","01","16","Brasil","Bahia","Caetité",NA,"-42.4749984741211","-14.0693998336792",NA,NA,NA,NA,NA,"SP048408","SP048408","2810",NA,NA,NA,NA,NA,NA,NA,NA,"53684","auto",NA,NA,NA,NA,NA
"1062","2019-11-21 10:18:42-03","IBt","SP","396655","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Hatschbach, G","Barbosa, E; Silva, JM","2006","06","12","Brasil","Mato Grosso do Sul","Porto Murtinho","Rodovia Caracol para Porto Murtinho, km 168, Fazenda Ponto Alegre.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,"SP048403","SP048403","1473","2006",NA,NA,NA,NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"1063","2019-11-21 10:18:42-03","IBt","SP","338868","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Francisco, EM; Alves, J","1998","11","21","Brasil","Paraná","Congonhinhas","Fazenda Planalto.","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,"SP048399","SP048399","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,"24253","auto",NA,NA,NA,NA,NA
"1064","2019-11-21 10:18:42-03","IBt","SP","141242","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Smith, LB","Hatschbach, G","1972","12","12","Brasil","Paraná","Lapa","Johanisdorf.","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"30958","1974",NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA
"1065","2019-11-21 10:18:42-03","IBt","SP","329287","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Hatschbach, G","Silva, JM; Soares, A; Maschio, W","1997","10","16","Brasil","Paraná","Nova Prata do Iguaçu","Rodovia Nova Prata a Cruzeiro de Iguaçu, Rio Jaracatiá.","-53.3466987609863","-25.6324996948242",NA,NA,NA,NA,NA,"SP048407","SP048407","2216","1998",NA,NA,NA,NA,NA,NA,NA,"17572","auto",NA,NA,NA,NA,NA
"1066","2019-11-21 10:18:42-03","IBt","SP","338722","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Camargo, EH","1999","04","27","Brasil","Paraná","Rolândia","Faz. Nova Bressem.","-51.3692016601562","-23.309700012207",NA,NA,NA,NA,NA,"SP048397","SP048397","2",NA,NA,NA,NA,NA,NA,NA,NA,"19311","auto",NA,NA,NA,NA,NA
"1067","2019-11-21 10:18:42-03","IBt","SP","338860","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.",NA,"Medri, C; Kinupp, VF; Francisco, EM","1997","12","06","Brasil","Paraná","Sapopema","Salto das Orquídeas.","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"SP048398","SP048398","551",NA,NA,NA,NA,NA,NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA
"1068","2019-11-21 10:18:42-03","IBt","SP","249709","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Soares, Z; Martau, L","Lise, A","1978","04","19","Brasil","Rio Grande do Sul","Arroio do Tigre","Barragem de Itaúba.","-53.0932998657227","-29.332799911499",NA,NA,NA,NA,NA,"SP048402","SP048402","5862",NA,NA,NA,NA,NA,NA,NA,NA,"23386","auto",NA,NA,NA,NA,NA
"1069","2019-11-21 10:18:42-03","IBt","SP","183928","S","Plantae","Rutaceae","Balfourodendron","riedelianum","Balfourodendron riedelianum","(Engl.) Engl.","Pirani, JR","Pirani, JR; Yano, O; Santos, DP","1983","01","18","Brasil","Rio Grande do Sul","Vicente Dutra",NA,"-53.4053001403809","-27.1618995666504",NA,NA,NA,NA,NA,"SP048393","SP048393","472","1983",NA,NA,NA,NA,NA,NA,NA,"11043","auto",NA,NA,NA,NA,NA
