"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"44","2021-03-15 16:37:00-03","NY","NYBG","2199541","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"G. T. Prance","2547","1966","09","25","Brazil","Amazonas","Boca do Acre","Beach on bank of Rio Purus, opposite Boca do Acre.","-67.402713","-8.751585",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331369' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199541","NY02199541_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","2199555","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"G. T. Prance","11544","1971","03","23","Brazil","Amazonas","Manaus","Mauá road","-59.9953079","-3.0673242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331383' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199555","NY02199555_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","2199538","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"H. S. Irwin","48791","1960","10","17","Brazil","Amapá",NA,"Rio Oiapoque; near Mt. Tipac.","-51.32","3.6",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331362' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199538","NY02199538_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","2199558","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"A. H. Gentry","18222","1977","03","12","Brazil","Amazonas",NA,"Outskirts of Leticia along road to Tabatinga",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331386' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199558","NY02199558_01","200","200","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01067060","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"Y. E. J. Mexia","4345","1930","02","14","Brazil","Minas Gerais","Viçosa","Agricultural College lands; southeast of dormitory; swampy flood-plain of Corriga Bartholomeo.","-42.868031","-20.7613428",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205503' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067060","NY01067060_01","670","670","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","309757","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E. M. Zardini",NA,NA,NA,"M. H. Nee","47785","1998","01","05","Bolivia","Santa Cruz","Ichilo","Around gravel operation near Río Yapacaní. 4.5 km S of turnoff from highway from Buena Vista to Villa Tunari near bridge over Río Yapacaní.","-63.85","-17.43",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683278' target='other'> <mi>dwc_moreinfo</mi></a>","NY00309757",NA,"300","300","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","566339","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","P. C. Hoch",NA,NA,NA,"S. C. de Sant'Ana","966","2000","09","01","Brazil","Bahia","Rio de Contas","Rio de Contas: Ramal de acesso a Cochoeira do Fraga, ca. 500 m da saída da cidade de Rio de Contas em direçao a Cachoeira do Fraga","-41.8","-13.57",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683281' target='other'> <mi>dwc_moreinfo</mi></a>","NY00566339","NY00566339_01","1025","1025","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","2199534","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"S. R. Hill","13196","1983","07","29","Brazil","Amazonas",NA,"Paraná Urariá between rio Maués-Açu and rio Maués-Mirim",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331358' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199534","NY02199534_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1552897","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E. M. Zardini",NA,NA,NA,"B. W. Nelson","1160","1981","05","23","Brazil","Amazonas","Manacapuru","Lago Calado-Lago Calado","-60.6206","-3.29972",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1907001' target='other'> <mi>dwc_moreinfo</mi></a>","NY01552897","NY01552897_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","2199544","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"G. T. Prance","16283","1971","11","22","Brazil","Amazonas",NA,"Rio Purus between Aiapuá and Moibanda",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331372' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199544","NY02199544_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","653214","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"J. M. Pires","58127","1964","07","02","Brazil","Bahia",NA,"Alvorada, a 270 km. de Brasília para Fortaleza. Rio Correntes",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683287' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653214","NY00653214_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","2199537","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"L. F. Coêlho","1881","1982","12","02","Brazil","Acre","Rio Branco","Na margem do lago Amapá.","-67.8099975585938","-9.9747200012207",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331361' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199537","NY02199537_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"178770","auto",NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","2199531","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"B. V. Rabelo","3292","1985","04","25","Brazil","Amapá","Macapá",NA,"-51.0663986206055","-0.366667002439499",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331355' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199531","NY02199531_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"225229","auto",NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","02199539","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"M. G. da Silva","5336","1980","06","03","Brazil","Pará","Tucuruí","Breu Branco","-49.6725006103516","-3.76610994338989",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331365' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199539","NY02199539_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,"59618","auto",NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","01067051","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"G. Schaller","170","1978","05","10","Brazil","Mato Grosso",NA,"Fazenda Acurizal. Rio Paraguai. Pantanal","-57.53","-17.87",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205491' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067051","NY01067051_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01096470","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"J. C. Gomes","1954","1964","06","19","Brazil","Mato Grosso do Sul","Três Lagoas","Córrego da Onça ou do Japao. Fazenda Lauraguti.","-48.7833","-21.9167",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1238497' target='other'> <mi>dwc_moreinfo</mi></a>","NY01096470","NY01096470_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","2199543","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"J. M. Pires","8133","1963","01",NA,"Brazil","Pará",NA,"Belém","-48.4555221","-1.2849922",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331371' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199543","NY02199543_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","2199552","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"J. M. Pires","8133","1963","01",NA,"Brazil","Pará",NA,"Belém","-48.4555221","-1.2849922",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331380' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199552","NY02199552_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","653221","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E. M. Zardini",NA,NA,NA,"G. Eiten","1961","1960","04","22","Brazil","São Paulo","Moji-Guaçu","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km NNW of Padua Sales (about 27 km NW of city of Moji-Mirim)","-47.142","-22.242",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683283' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653221","NY00653221_01","575","625","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","2199530","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"J. M. Pires","6530","1956","12","20","Brazil","Pará",NA,"Maícurú",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331354' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199530","NY02199530_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","01067065","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E. M. Zardini",NA,NA,NA,"E. P. Heringer","1644","1979","06","27","Brazil","Distrito Federal","Brasília","Área de inundação da Barragem São Bartolomeu; barra do corrego Pindaíba.","-47.9294","-15.7797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205513' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067065","NY01067065_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","2199532","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"N. T. da Silva","2617","1969","08","07","Brazil","Pará",NA,"Jarí, estrada do Munguba.","-52.4926543","-0.8920989",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331356' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199532","NY02199532_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2016-09-27 08:12:00-03","NY","NYBG","653222","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa",NA,"E. M. Zardini",NA,NA,NA,"A. H. Gentry","42341","1983","06","29","Peru","Loreto",NA,"Prov. Maynas, Small island in Río Amazonas below Yanamono Island","-72.75","-3.45",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683275' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653222",NA,"120","120","South America","sheet",NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","2199550","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"W. R. Anderson","10813","1974","02","12","Brazil","Pará",NA,"Alto Tapajós, Rio Cururú. 1-10 km upriver (SE) from village of Pratatí.","-57.08","-8",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331378' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199550","NY02199550_01","200","300","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01067061","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E. M. Zardini",NA,NA,NA,"R. C. de Mendonça","141","1980","08","12","Brazil","Distrito Federal","Brasília","Riacho Fundo, próximo a estrada que leva ao Aeroporto","-47.93","-15.85",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205505' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067061","NY01067061_01","1005","1005","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01067063","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","N. A. Rosa",NA,NA,NA,"J. M. Pires","16285","1978","07","29","Brazil","Tocantins","Cariri do Tocantins","Estrada Formoso para Rodovía Belém-Brasília, perto de Cariri","-49.1608","-11.8908",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205514' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067063","NY01067063_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","2199553","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"I. L. do Amaral","344","1982","11","05","Brazil","Amazonas","Maraã","Rio Japurá, margem direita, Ati Paraná.","-66.560572","-2.157621",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331381' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199553","NY02199553_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","2199535","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"C. C. Berg","BG657","1977","10","21","Brazil","Pará",NA,"Tucuruí dam area, Rio Tocantins. Itupiranga, along Rio Tocantins.","-49.324539","-5.1348509",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331359' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199535","NY02199535_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","2199536","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"J. M. Pires","6530","1956","12","20","Brazil","Pará",NA,"Maícurú",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331360' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199536","NY02199536_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01067056","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"G. T. Prance","8044","1968","10","29","Brazil","Amazonas",NA,"Basin of Rio Purus, Lago Prêto, 3 km. north of Lábrea","-64.7982109","-7.23797",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205498' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067056","NY01067056_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","01405361","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"H. S. Irwin","21105","1968","03","13","Brazil","Tocantins","Araguaína","Land of George Yunes & Cia., Rio das Lontras.","-48.22","-7.22",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2253018' target='other'> <mi>dwc_moreinfo</mi></a>","NY01405361","NY01405361_01","300","300","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","2199545","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"G. T. Prance","13669","1971","06","25","Brazil","Amazonas","Lábrea","Rio Purus, south of Lago Preto 2 km north of Labrea","-64.7981","-7.2586",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331373' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199545","NY02199545_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","01067054","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"G. T. Prance","2539","1966","09","24","Brazil","Amazonas",NA,"Varzea forest, km. 1-5 road Boca do Acre to Rio Branco","-67.3855877","-8.7589514",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205496' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067054","NY01067054_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","653217","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"P. A. Munz","15426","1939","01","06","Brazil","São Paulo","Sao Paulo","Villa Anastacio","-46.63","-23.5403",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=683286' target='other'> <mi>dwc_moreinfo</mi></a>","NY00653217","NY00653217_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","677533","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","E. M. Zardini",NA,NA,NA,"D. C. Daly","9153","1996","11","25","Brazil","Acre","Manoel Urbano","Rio Purus, left bank, Colocaçao Nova Olinda [Sr. Raimundo Gomes (Raimundo Cícero')]","-69.6858","-9.0428",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=383563' target='other'> <mi>dwc_moreinfo</mi></a>","NY00677533","NY00677533_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","2199551","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"W. R. Anderson","10813","1974","02","12","Brazil","Pará",NA,"Alto Tapajós, Rio Cururú. 1-10 km upriver (SE) from village of Pratatí.","-57.08","-8",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331379' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199551","NY02199551_01","200","300","South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","2199546","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara",NA,NA,NA,NA,"A. H. Gentry","11194","1974","04","04","Brazil","Amazonas",NA,"Banks of rio Negro and rio Amazonas, near Manaus",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2331374' target='other'> <mi>dwc_moreinfo</mi></a>","NY02199546","NY02199546_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01067055","PreservedSpecimen","Plantae","Onagraceae","Ludwigia","leptocarpa","Ludwigia leptocarpa","(Nutt.) H.Hara","T. P. Ramamoorthy",NA,NA,NA,"G. T. Prance","2547","1966","09","25","Brazil","Amazonas",NA,"Beach on Rio Purus, opposite Boca do Acre","-67.4024105","-8.7518256",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1205497' target='other'> <mi>dwc_moreinfo</mi></a>","NY01067055","NY01067055_01",NA,NA,"South America","sheet",NA,"Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA
