"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","typeStatus","stateProvince","imagecode","decimalLongitude","decimalLatitude","locality","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"2059","2020-09-12 05:00:02-03","US","US","3378927","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. J. Pipoly, G. Gharbarran & G. Samuels","11555","1987","4","14","South America - Neotropics","Guyana",NA,NA,NA,"US00613382",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"E. Berbice-Corentyne",NA,"-57.5833","5.61667","W bank Canje River, Cow Savanna, ±1km N of Digitima Creek","Taylor, C. M.",NA,NA,"20",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2060","2020-09-12 05:00:02-03","US","US","2369681","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Eiten","1684","1960","1","15","South America - Neotropics","Brazil",NA,NA,NA,"US02674438",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"São Paulo","US02674438_01","-47.13","-22.25","Municipio de Moji-Guacu: Campos das Sete Lagoas. Just east of the boundary of the Reserva Florestal at Fazenda Campininha. About 11 km. NNE of Rio Moji- Guacu & the village of Padua Sales. ( About 30km. NW of city Moji-Mirim)",NA,NA,"625",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2061","2020-09-12 05:00:02-03","US","US","1592595","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","Y. Mexia","5577","1931","4","9","South America - Neotropics","Brazil",NA,NA,NA,"US02674306",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674306_01",NA,NA,"Minas Geraes. Corinto. Fazenda do Diamante; pasture north of buildings in grassy flat",NA,NA,"590",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2062","2020-09-12 05:00:02-03","US","US","2729492","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, E. Onishi, S. F. Fonsêca, R. Souza & et al.","25622","1970","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US02674359",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674359_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais, Morro das Pedras. Outcrops and gravelly campo, ca. 35km N.E. of Patrocinio",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2063","2020-09-12 05:00:02-03","US","US","2833892","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Hatschbach","39665","1977","1","16","South America - Neotropics","Brazil",NA,NA,NA,"US02674259",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","US02674259_01",NA,NA,"Morrao ( mun. Morro do Chapeu)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2064","2020-09-12 05:00:02-03","US","US","2729450","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, H. Maxwell & D. C. Wasshausen","21408","1968","3","18","South America - Neotropics","Brazil",NA,NA,NA,"US02674217",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","US02674217_01",NA,NA,"Planalto do Brasil. Northern Goias. Gallery forest and adjacent cerrado, 10km S. of Guara",NA,NA,"550",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2065","2020-09-12 05:00:02-03","US","US","2729534","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, R. Souza & R. Reis dos Santos","11517","1966","1","9","South America - Neotropics","Brazil",NA,NA,NA,"US02674279",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674279_01",NA,NA,"Planalto do Brasil. Rocky slopes, Corrego Paranoazinho, near Sobradinho, D.F.",NA,NA,"1050",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2066","2020-09-12 05:00:02-03","US","US","2729511","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","12266","1966","2","4","South America - Neotropics","Brazil",NA,NA,NA,"US02674274",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674274_01",NA,NA,"Planalto do Brasil. Campo. Fazenda Vargem Bonita, ca. 10 km. S. of Brasilia, D.F.",NA,NA,"975",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2067","2020-09-12 05:00:02-03","US","US","2729509","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22936","1969","1","31","South America - Neotropics","Brazil",NA,NA,NA,"US02674363",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674363_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Rocky slopes immediately N. of Diamantina, road to Mendanha",NA,NA,"1150","1275",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2068","2020-09-12 05:00:02-03","US","US","2729531","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26533","1970","2","23","South America - Neotropics","Brazil",NA,NA,NA,"US02674298",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674298_01",NA,NA,"Planalto do Brasil. Campo slopes, ca. 10km E. of Lago Paranoa, DF- 6",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2069","2020-09-12 05:00:02-03","US","US","2729502","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","22380","1969","1","21","South America - Neotropics","Brazil",NA,NA,NA,"US02674364",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674364_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Cerrado on steep rocky slopes with thin gravelly soil, ca. 20km. S.W. of Diamantina",NA,NA,"1300",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2070","2020-09-12 05:00:02-03","US","US","2729451","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, W. Anderson, M. Stieber & E. Lee","34215","1972","1","15","South America - Neotropics","Brazil",NA,NA,NA,"US02674246",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","US02674246_01",NA,NA,"Planalto do Brasil. Estado de Goias. Serra dos Pireneus. Rocky slope, Serra dos Pireneus, ca. 18km E. of Pirenopolis",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2071","2020-09-12 05:00:02-03","US","US","2729524","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. R. Anderson, P. A. Fryxell, S. R. Hill, R. Reis dos Santos & R. Souza","8818","1973","4","13","South America - Neotropics","Brazil",NA,NA,NA,"US02674322",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674322_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais, Serra do Espinhaco. Rocky cerrado and sparse woods by Rio Jequiti, 2 km from Mendanha",NA,NA,"800",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2072","2020-09-12 05:00:02-03","US","US","2729490","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","26755","1970","3","2","South America - Neotropics","Brazil",NA,NA,NA,"US02674356",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674356_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Cerrado, ca. 15 km. W. of Corinto",NA,NA,"600",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2073","2020-09-12 05:00:02-03","US","US","2639848","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Hatschbach, L. Smith & E. S. Ayensu","28792","1972","1","8","South America - Neotropics","Brazil",NA,NA,NA,"US02674377",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674377_01",NA,NA,"Serra do Cipo, Fda. Palacio (mun. Jaboticatuba)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2074","2020-09-12 05:00:02-03","US","US","2729437","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. H. Kirkbride","2699","1972","12","13","South America - Neotropics","Venezuela",NA,NA,NA,"US00750213",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bolívar","US00750213_01","-63.31","7.46","Ciudad Piar across the road from El Club Tomoca","Kirkbride, J. H.",NA,"320",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2075","2020-09-12 05:00:02-03","US","US","2555632","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Eiten & L. T. Eiten","3802","1962","3","25","South America - Neotropics","Brazil",NA,NA,NA,"US02674204",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Maranhão","US02674204_01","-45.12","-7.43","Município de Lorêto: about 40 km south of Lorêto in the 'Ilha de Balsas'' region, between the Balsas & Parnaíba. At place called ''Picada'', about 300 m S of the creek, ''Riacho da Picada'' On gentle slope of side of low plateau, in ''chapada'' woodland",NA,NA,"250","300",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2076","2020-09-12 05:00:02-03","US","US","2729521","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Anderson, M. Stieber & J. H. Kirkbride","35618","1972","2","7","South America - Neotropics","Brazil",NA,NA,NA,"US02674311",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674311_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais. Serra do Espinhaco. Ca. 17km SW of Gouveia, Municipio de Gouveia; Km. 258 on M.G. 259",NA,NA,"1000","1050",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2077","2020-09-12 05:00:02-03","US","US","3251529","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","M. A. Silva, T. S. Filgueiras, A. L. Brochado & E. Cardoso","1392","1992","6","26","South America","Brazil",NA,NA,NA,"US02674172",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,NA,"US02674172_01","-46.5","-13.5","Município de Correntina-Ba. Fazenda Jatobá",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2078","2020-09-12 05:00:02-03","US","US","2047717","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","S. G. Smith & J. M. Idrobo","1451","1950","8","19","South America - Neotropics","Colombia",NA,NA,NA,"US02674130",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Meta","US02674130_01",NA,NA,"In sand in open sand savannah, Near ''El Mico'' hacienda in dense forest. North end of Cordillera Macarena ca 60 km south of San Martín, Intendencia Meta",NA,NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2079","2020-09-12 05:00:02-03","US","US","2729535","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Anderson, M. Stieber & J. H. Kirkbride","35077","1972","1","30","South America - Neotropics","Brazil",NA,NA,NA,"US02674290",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674290_01",NA,NA,"Planalto do Brasil. Slopes of Chapada da Contagem, cerrado and cerradae, Km. 4 on D.F. 7",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2080","2020-09-12 05:00:02-03","US","US","2729512","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27450","1970","3","14","South America - Neotropics","Brazil",NA,NA,NA,"US02674351",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674351_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais, Serra do Espinhaco. Cerrado on hilltop with outcrops, ca. 18km E. of Diamantina",NA,NA,"1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2081","2020-09-12 05:00:02-03","US","US","1989941","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","M. Cárdenas","4529",NA,NA,NA,"South America - Neotropics","Bolivia",NA,NA,NA,"US02674426",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Santa Cruz",NA,NA,NA,"El Porton - Chiquitos",NA,NA,"506",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2082","2020-09-12 05:00:02-03","US","US","1562940","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. C. B. Mutis","2827","1760",NA,NA,"South America - Neotropics","Colombia",NA,NA,NA,"US02674140",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,NA,"US02674140_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2083","2020-09-12 05:00:02-03","US","US","3078313","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","E. P. Heringer, T. S. Filgueiras, F. R. Mendonca & B. A. S. Pereira","6307","1981","1","24","South America - Neotropics","Brazil",NA,NA,NA,"US02674289",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674289_01",NA,NA,"Brasilia DF, altos do corrego Cabeca do Veado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2084","2020-09-12 05:00:02-03","US","US","3067203","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Hatschbach & J. M. Silva","50178","1985","11","15","South America - Neotropics","Brazil",NA,NA,NA,"US02674316",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674316_01",NA,NA,"Leliveldia (mun. Berilo)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2085","2020-09-12 05:00:02-03","US","US","2729501","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, R. Reis dos Santos, R. Souza & S. F. Fonsêca","23176","1969","2","12","South America - Neotropics","Brazil",NA,NA,NA,"US02674346",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674346_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais, Serra do Espinhaco. Cerrado ca. 36km N. E. of Francisco Sa, road to Salinas",NA,NA,"1100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2086","2020-09-12 05:00:02-03","US","US","2819575","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","S. S. Tillett, C. L. Tillett & R. Boyan","45243","1960","8","22","South America - Neotropics","Guyana",NA,NA,NA,"US00643359",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Cuyuni-Mazaruni",NA,"-60.11","5.45","Haieka Savanna, E side of Haieka R., 2 mi. E of Chinowieng Village","Delprete, P. G.",NA,"740",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2087","2020-09-12 05:00:02-03","US","US","3344770","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","P. Mutchnick","1473","1995","6","2","South America - Neotropics","Guyana",NA,NA,NA,"US00528742",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Potaro-Siparuni","US00528742_01","-59.8461","4.71","N. Pakaraimas; Ciong Valley, 9 km N of Kato Village, Walanapyeng Mountain, SE of Ciong settlement","Taylor, C. M.",NA,"2500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2088","2020-09-12 05:00:02-03","US","US","2729541","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. H. Kirkbride","1703","1972","1","26","South America - Neotropics","Brazil",NA,NA,NA,"US02674295",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674295_01","-47.67","-15.63","Planalto do Brasil. In disturbed campo cerrado, near Retiro (ca 2 km SW of Planaltina)",NA,NA,"950",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2089","2020-09-12 05:00:02-03","US","US","2857377","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Eiten & L. T. Eiten","9773","1969","12","6","South America - Neotropics","Brazil",NA,NA,NA,"US02674196",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Mato Grosso","US02674196_01","-51.75","-12.85","Serra do Roncador, Município de Barro Garças: 255 km along new road NNE of village of Xavantina (7.2 km due SW of Royal Society-Royal Geographic Society Base Camp. Base Camp. By Sabino's house. In stand 6. 200 m east of main road",NA,NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2090","2020-09-12 05:00:02-03","US","US","3103848","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. H. Kirkbride","5249","1983","4","25","South America - Neotropics","Brazil",NA,NA,NA,"US02674286",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Distrito Federal","US02674286_01","-48.07","-15.62","Campos de Murundus sobre os murundus",NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2091","2020-09-12 05:00:02-03","US","US","2777159","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. M. Harley, S. A. Renvoize, C. Erskine, C. Brighton & R. Pinheiro","16781","1974","3","4","South America - Neotropics","Brazil",NA,NA,NA,"US02674260",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","US02674260_01","-41.28","-10.4","Estado de Bahia. Serra do Curral Feio. 8km. N.W. of Lagoinha (5.5km. S.W. of Delfino) on the road to Minas do Mimoso",NA,NA,"850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2092","2020-09-12 05:00:02-03","US","US","3356496","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","G. Hatschbach, M. M. Hatschbach & E. L. Barbosa","66225","1997","3","14","South America - Neotropics","Brazil",NA,NA,NA,"US02674334",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674334_01",NA,NA,"Serra do Cabral, Corrego Veado Esfolado (Mun. Joaguim Felicio)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2093","2020-09-12 05:00:02-03","US","US","2819573","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","J. J. Wurdack & J. V. Monachino","39792","1955","12","11","South America - Neotropics","Venezuela",NA,NA,NA,"US00750202",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bolívar","US00750202_01",NA,NA,"Lower Río Pargueni, 0.2-1.5 km north of mouth","Kirkbride, J. H.",NA,"90","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2094","2020-09-12 05:00:02-03","US","US","2729513","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. Anderson, M. Stieber & J. H. Kirkbride","35202","1972","2","3","South America - Neotropics","Brazil",NA,NA,NA,"US02674312",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674312_01",NA,NA,"Serra do Espinhaco. Ca. 10 km SW of Diamantina",NA,NA,"1250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2095","2020-09-12 05:00:02-03","US","US","1833919","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","W. C. Steere","7042","1942","12","25","South America - Neotropics","Colombia",NA,NA,NA,"US02674137",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Santander","US02674137_01",NA,NA,"Open hillside; west of Bucaramanga",NA,NA,"1500",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2096","2020-09-12 05:00:02-03","US","US","2857060","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","S. A. Mori, R. M. King & A. M. Carvalho","12161","1979","7","7","South America - Neotropics","Brazil",NA,NA,NA,"US02674189",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","US02674189_01","-39.1","-16.42","Região Cacaueira da Bahia, Município de Porto Seguro. BR 367, trecho Eunápolis/Porto Seguro, a 56 km a E de Eunápolis",NA,NA,"80","100",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2097","2020-09-12 05:00:02-03","US","US","3197161","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. M. Harley, R. Simão, D. J. N. Hind & J. Fothergill","25378","1988","10","24","South America - Neotropics","Brazil",NA,NA,NA,"US02674181",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Bahia","US02674181_01","-41.83","-13.47","Mun: Rio de Contas. Povoado de Mato Grosso, arredores. Campo rupestre",NA,NA,"1260",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2098","2020-09-12 05:00:02-03","US","US","2966588","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. García Barriga & R. Jaramillo M.","19939","1969","5","22","South America - Neotropics","Colombia",NA,NA,NA,"US02674142",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Norte de Santander","US02674142_01",NA,NA,"Depto. Santander del Norte: Carretera de Abrego a La María (Enclave seco)",NA,NA,"1500","2500",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2099","2020-09-12 05:00:02-03","US","US","2729479","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","H. S. Irwin, R. M. Harley & E. Onishi","29432","1971","1","30","South America - Neotropics","Brazil",NA,NA,NA,"US02674338",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Minas Gerais","US02674338_01",NA,NA,"Planalto do Brasil. Estado de Minas Gerais, Serra do Espinhaco. Campo on summit of Pico de Itacolomi, ca. 3km S. of Ouro Preto",NA,NA,"1850",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
"2100","2020-09-12 05:00:02-03","US","US","3348235","PreservedSpecimen","Plantae","Rubiaceae","Declieuxia","fruticosa","Declieuxia fruticosa","R. Marquete, M. Fonseca, F. R. Mendonca & F. C. A. Oliveira","2549","1996","4","16","South America - Neotropics","Brazil",NA,NA,NA,"US02674231",NA,"Rubiales",NA,"(Willd. ex Roem. & Schult.) Kuntze",NA,"Goiás","US02674231_01","-48.4194","-14.3583","Municipio de Niquelandia; Companhia de Niquel Tocantins (CNT); morro na entrada para Macedo Velho, lado esquerdo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1",NA
