"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","individualCount","fieldNumber","sex"
"631","2021-04-07 11:46:21-03","UFMS","CGMS","9878","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"G.A. Damasceno-Junior; M.M. Garcia; Pedro (Guia de Bonito)","1791","1999","11","28","Brasil","Mato Grosso do Sul","Bonito","Entorno da Gruta do Lago Azul.","-56.5905555","-21.1419444","-56,5905555","-21,1419444",NA,NA,NA,"CGMS1018227",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2021-04-07 11:46:21-03","UFMS","CGMS","11112","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","G.A. Damasceno-Junior","G.A. Damasceno-Junior; M. Soares-Lima; P.V. Gonçalves, Luis e Fernanda (guias de Bonito)","2124","2000","12","16","Brasil","Mato Grosso do Sul","Bonito","Estrada para a Gruta do Lago Azul. Córrego Anhumas.","-56.5688889","-21.1019444","-56,5688889","-21,1019444",NA,NA,NA,"CGMS1040424",NA,"2000","12","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2021-04-07 11:46:21-03","UFMS","CGMS","39949","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","G.A. Damasceno-Junior","D.T. Azevedo; D.B. Borges; A.P.P. Oliveira; L.V. Silva; G.A. Damasceno-Junior.","162","2012","10","20","Brasil","Mato Grosso do Sul","Bonito","Parque Nacional da Serra da Bodoquena.","-56.7091667","-20.9616667","-56,7091667","-20,9616667",NA,NA,"Sem Flor. SemFruto. Habitat: Floresta estacional semidecidua. Habito: Árvore. 5,00m de altura.","CGMS1069328",NA,"2012","10","20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2021-04-07 11:46:21-03","UFMS","CGMS","40509","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","T.R.F. Sinani","T.R.F. Sinani; C.C.C. Encina","129","2013","10","05","Brasil","Mato Grosso do Sul","Rochedo","Ponte do Rio Jatobá.","-54.7716667","-20.0491666","-54,7716667","-20,0491666","260","260",NA,"CGMS1070494",NA,"2013","10","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2021-04-07 11:46:21-03","UFMS","CGMS","25355","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","A. Pott","A. Pott; V.J. Pott","14574","2007","10","09","Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte.","-54.725","-20.445","-54,725","-20,445","530","530","Amentilho esverdeado. Habitat: Remanescente de Cerradão decíduo com Myracrodruon. Habito: Árvore.","CGMS1054775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2021-04-07 11:46:21-03","UFMS","CGMS","6711","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","R. Foster","V.J. Pott; R. Foster; G.A. damasceno-Junior; U.M. Resende; J. Nakajima","3505","1998","08","26","Brasil","Mato Grosso do Sul","Rio Negro","Rio do Peixe, MS-080.","-54.9666667","-19.3902777","-54,9666667","-19,3902777",NA,NA,"Flor esverdeada. Planta feminina. COORDENAda ORIGINAL 19°23#?#25,00' S 54°58#?#79,00' W Habitat: Mata ciliar. Solo arenoso. Relevo levemente inclinado. Frequente. Habito: Árvore. 7,00-8,00m de altura.","CGMS1018231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"637","2021-04-07 11:46:21-03","UFMS","CGMS","29086","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","A. Guglieri-Caporal","F.J.M. Caporal; A. Guglieri-Caporal","782","2009","10","20","Brasil","Mato Grosso do Sul","Sidrolândia","Fazenda Nova Esperança.","-54.8438889","-20.7563889","-54,8438889","-20,7563889","504","504",NA,"CGMS1058547",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"638","2021-04-07 11:46:21-03","UFMS","CGMS","39738","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","A. Pott; G.A. Damasceno-Junior","A.P. Costa; I.P.P. Araújo; L.M.M. Arakaki; M.F. Barros","7","2012","10","18","Brasil","Mato Grosso do Sul","Bonito","Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.","-56.7166667","-21.1222223","-56,7166667","-21,1222223","520","520","Flor amarela. Masculina. Fruto ausente. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Árvore. 15,00 m de altura.","CGMS1069117",NA,"2012","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2021-04-07 11:46:21-03","UFMS","CGMS","67593","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","V.J. Pott","V.J. Pott","9058","2007","02","14","Brasil","Mato Grosso do Sul","Antônio João","Fazenda Che Valle Me, próximo à Fazenda Pérola do Vale.","-55.9655556","-22.2263889","-55,9655556","-22,2263889","620","620","Flor esbranquiçada. Ocasional. Fruto verde, imaturo. Habitat: Remanescente de mata decídua em pasto cultivado; Solo argiloso de origem calcária; Relevo inclinado (meia encosta). Habito: Árvore de 7,0 m de altura.","CGMS1100552",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2021-04-07 11:46:21-03","UFMS","CGMS","39781","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","A. Pott; G.A. Damasceno-Junior","M.F. Barros; A.P. Costa; I.P.P. Araújo; L.M.M. Arakaki","89","2012","10","18","Brasil","Mato Grosso do Sul","Bonito","Parque Estadual da Serra da Bodoquena. Fazenda Boqueirão.","-56.7166667","-21.1244445","-56,7166667","-21,1244445","536","536","Flor verde. Feminina. Fruto ausente. Habitat: Floresta Estacional Semidecidual (Mata Atlantica de interior). Mata ciliar do rio Perdido. Solo argiloso calcimorforfico. Relevo ondulado. Habito: Árvore. 3,50 m de altura.","CGMS1069161",NA,"2012","10","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2021-04-07 11:46:21-03","UFMS","CGMS","60882","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","403","2010","10","27","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Retiro Conceição. Transecto 05.","-57.7788889","-21.6822223","-57,7788889","-21,6822223",NA,NA,"Secreção leitosa amarelo-claro. Habitat: Savana Estépica Arborizada. Chaco. Habito: Árvore.","CGMS1093886",NA,"2010",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2021-04-07 11:46:21-03","UFMS","CGMS","58376","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","V.A. Assunção","V.A. Assunção","803","2013","11","18","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Virgínia Remanescente de chaco florestado.","-57.8866666","-21.9972222","-57,8866666","-21,9972222",NA,NA,"Fruto verde imaturo. Habitat: Chaco florestado. Habito: Arbusto. 6m de altura.","CGMS1088290",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2021-04-07 11:46:21-03","UFMS","CGMS","73524","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F. M. Alves","J.V. Gonzalez; W.L.C. Tabosa, D.P.F.L. Maidana, F.M. Alves","705","2018","11","03","Brasil","Mato Grosso do Sul","Bonito","Fazenda Boqueirão. Parque Nacional da Serra da Bodoquena","-56.7205556","-21.1216667","-56,7205556","-21,1216667","522","522","Inflorescencia pistilada branca Habitat: Floresta em Regeneração Habito: Arbóreo","CGMS1106331",NA,"2018","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2021-04-07 11:46:21-03","UFMS","CGMS","11117","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","G.A. Damasceno-Junior","G.A. Damasceno-Junior; M.M. Garcia","1822","1999","11","29","Brasil","Mato Grosso do Sul","Bonito","Córrego Taquaral.","-56.5922222","-21.1658333","-56,5922222","-21,1658333",NA,NA,"Próximo à margem do rio. Habitat: Mata ciliar. Relevo suavemente ondulado. Habito: Árvore. 15,00-18,00m de altura.","CGMS1040432",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2021-04-07 11:46:21-03","UFMS","CGMS","73523","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F. M. Alves","J.V. Gonzalez; W.L.C. Tabosa, D.P.F.L. Maidana, F.M. Alves","714","2018","11","03","Brasil","Mato Grosso do Sul","Bonito","Fazenda Boqueirão. Parque Nacional da Serra da Bodoquena","-56.7205556","-21.1216667","-56,7205556","-21,1216667","522","522","Inflorescencia branca estaminada Habitat: Floresta em Regeneração Habito: Arbóreo","CGMS1106330",NA,"2018","11","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"646","2021-04-07 11:46:21-03","UFMS","CGMS","17837","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","J.L. Battilani","J.L. Battilani","36","2002","10","26","Brasil","Mato Grosso do Sul","Jardim","Mata Ciliar, Rio da Prata.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"Inflorescência esverdeada. Planta dióica.Floração masculina: abril. Habitat: Formações florestais. Habito: Árvore de tamanho médio.","CGMS1047132",NA,"2002","10","26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"647","2021-04-07 11:46:21-03","UFMS","CGMS","38054","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","A. Pott","A. Sciamarelli; M.I.B. Oliveira; L.P. Clemente; R. Betoni","1193","2001","10","24","Brasil","Mato Grosso do Sul","Mato Grosso do Sul","Estrada MS162 entre Sidrolândia e Campo Grande.",NA,NA,NA,NA,NA,NA,"Coordenadas originais: 21K0712851 UTM766845 Habitat: Beira mata. Habito: Arbusto. 3,00m de altura.","CGMS1067468",NA,"2011","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"648","2021-04-07 11:46:21-03","UFMS","CGMS","73522","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F. M. Alves","L.P. Oliveira; C. Estodutto, E.O. Souza, F.M. Alves","30","2018","11","02","Brasil","Mato Grosso do Sul","Jardim","Fazenda Santa Fé. Parque Nacional da Serra da Bodoquena","-56.7525","-21.5125","-56,7525","-21,5125","521","521","Presença de látex Habitat: Floresta estacional decidual, solo argiloso Habito: Árvore","CGMS1106329",NA,"2018","11","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"649","2021-04-07 11:46:21-03","UFMS","CGMS","17363","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"V.R.B. Maria; F.S. Maria; I. Salzo","64","2004","11","09","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Santa Laura, poção Salobra.","-56.7425","-20.7819445","-56,7425","-20,7819445","212","212","Fruto verde. Habitat: Mata ciliar do Rio Salobra. Área degradada. Habito: Árvore. 5,00m de altura.","CGMS1046661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2021-04-07 11:46:21-03","UFMS","CGMS","73521","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"L.E. Silva; S.G. Batista, C.O. Miranda, G.A. Damasceno Junior","95","2018","11","07","Brasil","Mato Grosso do Sul","Bodoquena","Fazenda Santa Laura. Parque Nacional da Serra da Bodoquena","-56.7294445","-20.7883333","-56,7294445","-20,7883333","354","354",NA,"CGMS1106328",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"651","2021-04-07 11:46:21-03","UFMS","CGMS","18002","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","J.L. Battilani","J.L. Battilani","73","2004","09","30","Brasil","Mato Grosso do Sul","Jardim","Fazenda Nossa Senhora Aparecida.","-56.3666667","-21.4","-56,3666667","-21,4",NA,NA,"Flor amarelada. Planta dióica. Habitat: Mata semidecídua. Habito: Árvore. 10,00 a 20,00m de altura.","CGMS1047295",NA,"2004","09","30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"652","2021-04-07 11:46:21-03","UFMS","CGMS","23792","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","I. Cordeiro","A. Garcia","4","2008","08","30","Brasil","Mato Grosso do Sul","Porto Murtinho","Beira da estrada.","-57.7672223","-21.5497222","-57,7672223","-21,5497222",NA,NA,"Flor verde-clara. Látex nas bordas das folhas. Habitat: Chaco. Savana estépica arborizada. Habito: Árvore. 4,50m de altura.","CGMS1053202",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"653","2021-04-07 11:46:21-03","UFMS","CGMS","58320","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","V.A. Assunção","V.A. Assunção","867","2014","08","27","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Santa Virgínia Chaco florestado.","-57.8694445","-22.0225","-57,8694445","-22,0225",NA,NA,"Flor verde com estames brancos. Habitat: Chaco florestado. Habito: Árvore. 9m de altura.","CGMS1088234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"654","2021-04-07 11:46:21-03","UFMS","CGMS","23766","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","I. Cordeiro","M.R. Vicente","8","2008","08","30","Brasil","Mato Grosso do Sul","Porto Murtinho","Beira da estrada.","-57.7672223","-21.5497222","-57,7672223","-21,5497222",NA,NA,"Flor esverdeada, estames amarelos. Glândula de látex na margem da folha. Habitat: Chaco. Solo argiloso. Habito: Árvore. 10,00m de altura.","CGMS1053175",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"655","2021-04-07 11:46:21-03","UFMS","CGMS","31616","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"I.G.C. Bieski; L. Amorim Netto","177","2010","01","02","Brasil","Mato Grosso","Poconé","Comunidade Chumbo à direita da BR-060 16Km antes de chegar em Poconé entra 18Km MT 451 - 110Km de Cuiabá.","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,"21K0531839 UTM 8224720.","CGMS1061049",NA,NA,NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"656","2021-04-07 11:46:21-03","UFMS","CGMS","28677","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"S.A. Cunha","313","2009","03","24","Brasil","Mato Grosso do Sul","Anastácio","Assentamento Monjolinho. Lote 77.","-55.8069000244141","-20.4836006164551",NA,NA,"200","200","Coordenadas originais 20°77#?#S 55°65#?#W Habitat: Cerrado Habito: Árvore 1,5m altura","CGMS1058133",NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"657","2021-04-07 11:46:21-03","UFMS","CGMS","10974","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","R. Constantino","R. Constantino","144","2001","11","07","Brasil","Mato Grosso do Sul","Bonito","Propriedade Recanto Ecológico Jardim das Águas. Entre os rios Formoso e Formosinho.","-56.4818992614746","-21.1210994720459",NA,NA,NA,NA,"Frutos maduros de coloração verde. Habitat: Mata ribeirinha. Habito: Árvore. Cerca de 8,00m de altura.","CGMS1040285",NA,NA,NA,NA,"71352","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"658","2021-04-07 11:46:21-03","UFMS","CGMS","70447","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","A. Pott","A. Pott; V.J. Pott","14660","2007","10","16","Brasil","Mato Grosso do Sul","Campo Grande","Embrapa Gado de Corte.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"CGMS1069830",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"659","2021-04-07 11:46:21-03","UFMS","CGMS","7108","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"R. Schardong","532","1999","04","15","Brasil","Mato Grosso do Sul","Campo Grande","Em frente a borracharia.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,"CGMS1018230",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"660","2021-04-07 11:46:21-03","UFMS","CGMS","3163","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"M.C.A. Fukuda; et al.","64","1989","10","15","Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Santa Inês. Perto da sede.","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,"Flores amareladas, miúdas. Inflorescência em espiga. Planta associada à outra árvore.","CGMS1018232",NA,NA,NA,NA,"161190","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"661","2021-04-07 11:46:21-03","UFMS","CGMS","2121","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria mora","(Griseb.) Vázq.Avila",NA,"C.A. Conceição; J.E. Paula","2126","1987","06","12","Brasil","Mato Grosso do Sul","Corumbá","Margem da Baía do Jacadigo.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Habitat: Terrestre. Habito: Árvore.","CGMS1010339",NA,"2021",NA,NA,"295160","auto",NA,NA,NA,NA,NA,"mora",NA,NA,NA,NA,NA,NA
"662","2021-04-07 11:46:21-03","UFMS","CGMS","133","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria mora","(Griseb.) Vázq.Avila",NA,"C.A. Conceição","2126","1987","06","12","Brasil","Mato Grosso do Sul","Corumbá","Margens da Baía do Jacadigo.","-57.6533012390137","-19.0091991424561",NA,NA,NA,NA,"Habitat: Solo argiloso/humoso. Habito: Árvore.","CGMS1009288",NA,"2021",NA,NA,"295160","auto",NA,NA,NA,NA,NA,"mora",NA,NA,NA,NA,NA,NA
"663","2021-04-07 11:46:21-03","UFMS","CGMS","9749","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"S.G. Gomes; A. Sangalli; A. Matos",NA,"1999","09","11","Brasil","Mato Grosso do Sul","Dourados","Fazenda Azulão.","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,NA,"CGMS1018229",NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"664","2021-04-07 11:46:21-03","UFMS","CGMS","18919","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.",NA,"A. Sciamarelli; Z.V. Pereira","783","1999","11","23","Brasil","Mato Grosso do Sul","Dourados","Fazenda Paradouro.","-54.8055992126465","-22.2210998535156",NA,NA,NA,NA,"Fruto verde. Látex esbranquiçado.","CGMS1048011",NA,NA,NA,NA,"74744","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"665","2021-04-07 11:46:21-03","UFMS","CGMS","60851","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","F.S. Carvalho","F.S. Carvalho; Z.R. Holsback; B.E.M. Pinto","372","2010","09","27","Brasil","Mato Grosso do Sul","Porto Murtinho","Dique de Porto Murtinho.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Inflorescência verde com estames evidentes na cor branca. Habitat: Savana Estépica Arborizada. Chaco. Habito: Árvore. 10m de altura.","CGMS1093855",NA,"2010",NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"666","2021-04-07 11:46:21-03","UFMS","CGMS","51394","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","V. J. Pott","R. J. Santos; R. C. O. Arruda; S. G. Batista","4","2014","10","01","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Anahí.","-57.8824996948242","-21.6989002227783",NA,NA,"109","109","Fruto multiplo, imaturo. Coordenadas originais 21°68#?#53,20°S 57°73#?#59,80°W Habitat: Chaco brasileiro, Savana Estépica. Habito: Arbusto, 3m de altura.","CGMS1081372",NA,"2014","10","15","185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"667","2021-04-07 11:46:21-03","UFMS","CGMS","15374","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","U.M. Resende","G. Atique","5","2005","02","09","Brasil","Mato Grosso do Sul","Porto Murtinho","Fazenda Campo Verde. Serra da Bodoquena.","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"Fruto verde-amarelado. Habitat: Morro. Solo calcário. Relevo serra. Habito: Árvore.","CGMS1044886",NA,NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"668","2021-04-07 11:46:21-03","UFMS","CGMS","33592","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","S.R. Zacharias; A. Pott","S.R. Zacharias; J.P. Miranda","334","2011","09","18","Brasil","Mato Grosso do Sul","Terenos","Assentamento Nova Querência - Lote 76.","-54.8602981567383","-20.4421997070312",NA,NA,NA,NA,NA,"CGMS1062987",NA,"2011","11","04","52758","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"669","2021-04-07 11:46:21-03","UFMS","CGMS","23724","PreservedSpecimen","Plantae","Moraceae","Maclura","tinctoria","Maclura tinctoria","(L.) D.Don ex Steud.","M.C. Dias","L.R.M. Souza; E.M. Francisco",NA,"1997","12","04","Brasil","Paraná","Telêmaco Borba","Klabin - estradinha para Rio Tibagi.","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"Fruto imaturo verde. Doação do FUEL. Habitat: Borda da mata. Habito: Árvore. 10,00m de altura.","CGMS1053132",NA,"1998",NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"670","2019-11-27 13:50:39-03","UFS","ASE","7585","PreservedSpecimen","Plantae","Moraceae","Chlorophora","tinctoria","Chlorophora tinctoria","Gaud.",NA,"E.Melo; F.França; C.Correia; R.Ribeiro","1455","1996","02","24","Brasil","Bahia","Itatim","Morro das Tocas","-39.7","-12.716667","-39.7","-12.716667",NA,NA,"árvore. 5. m. Folhas levemente discolores.; árvore. 5. m. Folhas levemente discolores.; Mata na base de inselberg","ASE0005923","ASE0005923",NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA
