"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"46","2021-03-15 16:37:00-03","NY","NYBG","00861921","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","J. R. Pirani","1230","1985","10","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=938402' target='other'> <mi>dwc_moreinfo</mi></a>","NY00861921","Magnoliophyta","Myrtales","DC.","R. Goldenberg","Mato Grosso",NA,"Ilha do Bananal, na divisa com o Parque Nacional do Araguaia; coletas no Parque Indígena","-50.5","-10.42",NA,NA,"NY00861921_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01081571","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M. Sakane","606","1977","09","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237990' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081571","Magnoliophyta","Myrtales","DC.","W. Mantovani","São Paulo","Moji-Guaçu","Reserva Biologica Fazenda Campininha.","-47.164784","-22.242395",NA,NA,"NY01081571_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","3460144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","A. Fendler","423",NA,NA,NA,"South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3736773' target='other'> <mi>dwc_moreinfo</mi></a>","NY03460144","Magnoliophyta","Myrtales","DC.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","1738514","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","H. E. Rombouts","376","1935","12","10","South America","Suriname","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1951118' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738514","Magnoliophyta","Myrtales","DC.","J. J. Wurdack",NA,NA,"fluv. Sipaliwini sup., camp. XI.",NA,NA,NA,NA,"NY01738514_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","522293","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","D. N. Smith","5228","1983","09","24","South America","Peru","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110314' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522293","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Pasco","Oxapampa","Gran Pajonal, trail to Shumahuani from Chequitavo","-74.38","-10.75","1200","1200","NY00522293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","522300","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","J. F. Ramos",NA,"1967","10",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110323' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522300","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Mato Grosso",NA,"Xavantina-Cachimbo Expedition; Collected near the base camp of the expedition, ca. 270 km N of Xavantina","-51.87","-12.9",NA,NA,"NY00522300_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","522310","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E. P. Heringer","3460","1954","06","14","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110303' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522310","Magnoliophyta","Myrtales","DC.","S. A. C. Chiea","Minas Gerais","Paraopeba","Horto Florestal de Paraopeba","-44.4042","-19.2744",NA,NA,"NY00522310_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","00925309","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R. M. Harley","10605","1968","10","10","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996820' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925309","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Mato Grosso",NA,"R 11, c. 10 km due S. of base camp.","-51.77","-12.82",NA,NA,"NY00925309_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01796334","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","T. W. Henkel","5759","1994","07","20","South America","Guyana","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017507' target='other'> <mi>dwc_moreinfo</mi></a>","NY01796334","Magnoliophyta","Myrtales","DC.","J. Meirelles","Potaro-Siparuni",NA,"Pakaraima Mts; Upper Ireng watershed; E bank Kaatnang R. at base of Achiknang",NA,NA,"750","750","NY01796334_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","00925297","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","L. O. Williams","8183","1944","08","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996685' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925297","Magnoliophyta","Myrtales","DC.",NA,"Goiás","Goiânia","5 km. N.W. of Goiânia.","-49.2539","-16.6786",NA,NA,"NY00925297_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00925305","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G. C. G. Argent","6319","1967","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996781' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925305","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Mato Grosso","Nova Xavantina","c. 6 km S. of Xavantina (R & A transect).","-52.3531","-14.6733",NA,NA,"NY00925305_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","522292","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","A. L. Bernardi","20524","1980","04","12","South America","Paraguay","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110316' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522292","Magnoliophyta","Myrtales","DC.","J. J. Wurdack",NA,NA,"Inter Ypé-Jhú et Capitan Bado, Canendiyu et Amambay",NA,NA,NA,NA,"NY00522292_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","00925280","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","L. O. Williams","7530","1945","09","11","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996635' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925280","Magnoliophyta","Myrtales","DC.",NA,"Minas Gerais","Belo Horizonte","Morro das Pedras.","-43.9378","-19.9208","1000","1100","NY00925280_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","01421290","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","C. Maldonado","3479","2006","11","08","South America","Bolivia","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1670888' target='other'> <mi>dwc_moreinfo</mi></a>","NY01421290","Magnoliophyta","Myrtales","DC.","R. Goldenberg","La Paz","Abel Iturralde","Comunidad Carmen Pecha, ixiamas.",NA,NA,"247",NA,"NY01421290_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","3676978","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E. Suclli Montañés","1193",NA,NA,NA,"South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3913643' target='other'> <mi>dwc_moreinfo</mi></a>","NY03676978","Magnoliophyta","Myrtales","DC.","F. A. Michelangeli","Cusco",NA,"Dist. Echarate Piedra Blanca Tierras de Cultivo",NA,NA,NA,NA,"NY03676978_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","01098174","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","U. N. Maciel","330",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273172' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098174","Magnoliophyta","Myrtales","DC.",NA,"Pará",NA,NA,NA,NA,NA,NA,"NY01098174_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","00925286","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G. Gardner","3168","1866",NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996654' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925286","Magnoliophyta","Myrtales","DC.",NA,"Piauí",NA,NA,NA,NA,NA,NA,"NY00925286_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","00925313","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","J. H. Kirkbride Jr.","4863","1982","08","31","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996862' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925313","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Distrito Federal","Brasília","Córrego Quinze.","-47.65","-15.68","910","910","NY00925313_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00925273","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","H. S. Irwin","7085","1964","10","19","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996579' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925273","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Goiás","Caiapônia","Ca. 33 km. S. of Caiapônia on road to Jataí. Serra do Caiapó.","-51.8","-17.15","800","1000","NY00925273_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","01098179","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya",NA,"188",NA,NA,NA,"South America","Brazil","sheet",NA,"Collector noted as Wullschlägel <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273163' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098179","Magnoliophyta","Myrtales","DC.",NA,"Pará",NA,NA,NA,NA,NA,NA,"NY01098179_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","01098186","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","W. A. Ducke","1345",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273159' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098186","Magnoliophyta","Myrtales","DC.",NA,"Amazonas",NA,NA,NA,NA,NA,NA,"NY01098186_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","00925283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","J. N. Nakajima","1400","1995","09","29","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996641' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925283","Magnoliophyta","Myrtales","DC.","R. Romero","Minas Gerais","São Roque de Minas","Trilha para a parte de baixo da Cachoeira da Casca D'Anta.","-46.5258","-20.3074",NA,NA,"NY00925283_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","3697682","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G. Calatayud","4505","2007","09","16","South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=4056754' target='other'> <mi>dwc_moreinfo</mi></a>","NY03697682","Magnoliophyta","Myrtales","DC.","F. A. Michelangeli","Cusco","La Convención","Distrito Quellouno, Tupac Amaru. Bosque seco secundario.","-72.4997","-12.4278","899","899","NY03697682_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","01098181","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","U. N. Maciel","330",NA,NA,NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1273157' target='other'> <mi>dwc_moreinfo</mi></a>","NY01098181","Magnoliophyta","Myrtales","DC.",NA,"Pará",NA,NA,NA,NA,NA,NA,"NY01098181_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","01081545","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","E. Forero","8379","1980","09","24","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1237776' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081545","Magnoliophyta","Myrtales","DC.","S. A. C. Chiea","São Paulo","Moji-Guaçu","Padua Sales. Fazenda Campininha.",NA,NA,"600","600","NY01081545_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","00925285","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","A. F. M. Glaziou","21390","1898","09","20","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996652' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925285","Magnoliophyta","Myrtales","DC.",NA,"Goiás",NA,"Entre la Ponzo de Barbatimão et le Porto do Faustino Lemos.",NA,NA,NA,NA,"NY00925285_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00925312","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G. Eiten","8635","1968","09","08","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996853' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925312","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Mato Grosso","Barra do Garças","260 km along new road NNE of village of Xavantina. (3.5 km due ESE of Royal Society-Royal Geographic Society Base Camp. Base Camp is at 12°51' S, 51°45' W.","-52.2567","-15.8903","450","450","NY00925312_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","01318293","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","M. K. Caddah","371","2009","03","25","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305502' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318293","Magnoliophyta","Myrtales","DC.","M. K. Caddah","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, Cachoeira Casca d'Anta, parte alta","-46.5221","-20.3011",NA,NA,"NY01318293_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","00925271","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G. T. Prance","59334","1964","10","09","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996562' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925271","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Mato Grosso","Água Boa","50 km. north of Xavantina, Rio Vau.","-52.1583","-14.0503",NA,NA,"NY00925271_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","522291","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","N. L. Britton","696","1920","03","18","South America","Trinidad and Tobago","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=110329' target='other'> <mi>dwc_moreinfo</mi></a>","NY00522291","Magnoliophyta","Myrtales","DC.",NA,NA,NA,"Piarco Savanna, south of Dabadie","-61.337606","10.602264",NA,NA,"NY00522291_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","00925318","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","R. S. Santos","24159","1963","09","07","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996907' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925318","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Minas Gerais",NA,"Entre Corinto e Três Marias.",NA,NA,NA,NA,"NY00925318_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2016-09-26 13:07:00-03","NY","NYBG","1738512","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","G. A. Romero","2012","1989","04","24","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1951113' target='other'> <mi>dwc_moreinfo</mi></a>","NY01738512","Magnoliophyta","Myrtales",NA,"F. A. Michelangeli","Amazonas","Atures","Carretera Pto. Ayacucho-Samariapo, entre el puente sobre el Carinagua y la entrada hacia Raudal Garzita. Frente a la Piedra de la Tortuga.","-67.6","5.617","70","75","NY01738512_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","00925319","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","B. Maguire","56217","1963","08","16","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996914' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925319","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Distrito Federal","Brasília","Along edge of Rio Torto.","-47.9294","-15.7797",NA,NA,"NY00925319_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","00925299","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","C. L. Collenette","160","1927","09",NA,"South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996688' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925299","Magnoliophyta","Myrtales","DC.",NA,"Mato Grosso","Cuiabá","Burity, N.E. of Cuyabá.","-55.77825","-15.432","686","686","NY00925299_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","3677844","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","I. Huamantupa Chuquimaco","7229","2005","11","17","South America","Peru","Sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=3914132' target='other'> <mi>dwc_moreinfo</mi></a>","NY03677844","Magnoliophyta","Myrtales","DC.",NA,"Cusco","La Convención","Dist. Echarate, Kiteni, Agua Dulce. Bosque seco intervenido","-73.06861","-15.6425","800","800","NY03677844_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","01796336","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","B. G. Stergios D.","11186","1987","05","13","South America","Venezuela","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2017511' target='other'> <mi>dwc_moreinfo</mi></a>","NY01796336","Magnoliophyta","Myrtales","DC.","J. Meirelles","Bolívar",NA,"En el lugar del Raudal Maturin del Medio Rio Asa. Expedicion Proyecto I.R.N.R.G. a la cuenca media del Río Paragua (Hoja NB20-6). Convenio UNELLEZ-CVG (TECMIN, C.A.), sección Inventario de Vegetación de la Región Guayana.","-69.32","6.37",NA,NA,"NY01796336_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00925317","PreservedSpecimen","Plantae","Melastomataceae","Miconia","stenostachya","Miconia stenostachya","W. W. Thomas","4071","1985","09","28","South America","Brazil","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=996890' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925317","Magnoliophyta","Myrtales","DC.","J. J. Wurdack","Mato Grosso","Alta Floresta","Rio Apiacá at ferry crossing for MT 208 (Rd. W from Alta Floresta).","-56.95","-10.03",NA,NA,"NY00925317_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
