"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","typeStatus","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","infraspecificEpithet"
"413","2021-02-11 17:20:05-03","UFPR","UPCB","51838","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ferreira, F.M.","509","2003","11","08",NA,"Brasil",NA,NA,"Arvoreta ca. 30cm, folhas discolores, botões glaucos..","UPCB0016868",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","São Tomé das Letras","Fazenda dos Correia, Paredão","-44.9852981567383","-21.7222003936768",NA,"UPCB0016868",NA,"16076","auto",NA,NA,"2005","01",NA,NA,NA,"01",NA,NA,NA
"414","2021-02-11 17:20:05-03","UFPR","UPCB","94767","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Faria, F.","70","2002","11","12",NA,"Brasil",NA,NA,"Cerrado. Arbustivo","UPCB0042392",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH","-43.937801361084","-19.9207992553711",NA,"UPCB0042392",NA,"17082","auto",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"415","2021-02-11 17:20:05-03","UFPR","UPCB","63634","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ordones, J.","1304","2007","12","17",NA,"Brasil",NA,NA,"Projeto Cerrado N° 153. Cerrado. Arbustivo..","UPCB0016508",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH.","-43.937801361084","-19.9207992553711",NA,"UPCB0016508",NA,"17082","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"416","2021-02-11 17:20:05-03","UFPR","UPCB","63632","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ordones, J.","1309","2007","11","29",NA,"Brasil",NA,NA,"Projeto Cerrado N° 23. Cerrado. Arbustivo..","UPCB0016498",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH, Ninhal.","-43.937801361084","-19.9207992553711",NA,"UPCB0016498",NA,"17082","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"417","2021-02-11 17:20:05-03","UFPR","UPCB","63635","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ordones, J.","1305","2007","12","20",NA,"Brasil",NA,NA,"Projeto Cerrado N° 160. Cerrado. Arbustivo..","UPCB0016499",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH, Portaria 2 - Elefante.","-43.937801361084","-19.9207992553711",NA,"UPCB0016499",NA,"17082","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"418","2021-02-11 17:20:05-03","UFPR","UPCB","63630","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ordones, J.","1306","2008","03","26",NA,"Brasil",NA,NA,"Projeto Cerrado N° 332. Frutos avermelhados 3 metros. Cerrado. Arbóreo..","UPCB0016929",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH, Praça Nacional.","-43.937801361084","-19.9207992553711",NA,"UPCB0016929",NA,"17082","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"419","2021-02-11 17:20:05-03","UFPR","UPCB","63633","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ordones, J.","1307","2008","04","22",NA,"Brasil",NA,NA,"Projeto Cerrado N° 419. Inflorescências densas e brancas. Cerrado. Herbáceo..","UPCB0016476",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH, Setor Extra.","-43.937801361084","-19.9207992553711",NA,"UPCB0016476",NA,"17082","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"420","2021-02-11 17:20:05-03","UFPR","UPCB","63631","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ordones, J.","1375","2007","12","17",NA,"Brasil",NA,NA,"Projeto Cerrado N° 143. Flores amarelas 2 metros. Cerrado. Arbustivo..","UPCB0016471",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Belo Horizonte","FZBBH, Trilha dos Funcionários.","-43.937801361084","-19.9207992553711",NA,"UPCB0016471",NA,"17082","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"421","2021-02-11 17:20:05-03","UFPR","UPCB","42755","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Silva, J.B.","432","1969","10","27",NA,"Brasil",NA,NA,"Arbusto 3m, em botão, muito frequente em grota no meio do cerrado latosol cascalhento..","UPCB0016870",NA,NA,"DC.","Wurdack, J.J.","Minas Gerais","Sete Lagoas","IPEACO","-44.2467002868652","-19.465799331665",NA,"UPCB0016870",NA,"22227","auto",NA,NA,"1970","05",NA,NA,NA,"13",NA,NA,NA
"422","2021-02-11 17:20:05-03","UFPR","UPCB","45735","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mendes Magalhães","2676","1942","12","01",NA,"Brasil",NA,NA,"Arbusto 2m, flor alva. Capoeirinha..","UPCB0016930",NA,NA,"DC.","Mello Barreto","Minas Gerais","Caeté","José Brandão a Penha","-43.6697006225586","-19.8799991607666",NA,"UPCB0016930",NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"423","2021-02-11 17:20:05-03","UFPR","UPCB","45432","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Assis, L.C.S.","27","2001","11","07",NA,"Brasil",NA,NA,"Arbusto ca. 1,8m, caule pardacento, folhas discolores, DAP maior que 5cm. Borda de mata, frequente..","UPCB0016465",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"UPCB0016465",NA,"7934","auto",NA,NA,"2002","01",NA,NA,NA,"01",NA,NA,NA
"424","2021-02-11 17:20:05-03","UFPR","UPCB","45913","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Assis, L.C.S.","7","2001","02","27",NA,"Brasil",NA,NA,"Fanerófita 2m, fruto imaturo vermelho e maduro lilás, tronco pardacento com leves sulcos, DAP 3cm. Frequente na borda da mata..","UPCB0016932",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Barroso","Mata do Baú","-43.9757995605469","-21.1868991851807",NA,"UPCB0016932",NA,"7934","auto",NA,NA,"2002","01",NA,NA,NA,"01",NA,NA,NA
"425","2021-02-11 17:20:05-03","UFPR","UPCB","67358","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Barreto, R.W.","892","2008","05","18",NA,"Brasil",NA,NA,NA,"UPCB0016931",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Lavras","Parque Ecológico Quedas do Rio Bonito.","-44.999698638916","-21.2453002929688",NA,"UPCB0016931",NA,"20044","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"426","2021-02-11 17:20:05-03","UFPR","UPCB","71261","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Almeda, F.","9481","2009","02","22",NA,"Brasil",NA,NA,"Shrubs to 3m tall. Immature berries purplish black. Locally common..","UPCB0016500",NA,NA,"DC.",NA,"Goiás","Pirenópolis","Parque Estadual da Serra dos Pireneus. 18k from Pirenópolis en route to Pico dos Pireneus. Cerrado vegetation and mesic semideciduous forest below the cerrado.","-48.9592018127441","-15.852499961853","1334","UPCB0016500","1334","40887","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"427","2021-02-11 17:20:05-03","UFPR","UPCB","64375","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caddah, M.K.","379","2009","03","25",NA,"Brasil",NA,NA,"Coleta em sílica..","UPCB0016867",NA,NA,"DC.","Caddah, M.K.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, estrada para Cachoeira Casca d'Anta, parte alta","-46.3657989501953","-20.2453002929688",NA,"UPCB0016867",NA,"57119","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"428","2021-02-11 17:20:05-03","UFPR","UPCB","64388","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caddah, M.K.","415","2009","03","26",NA,"Brasil",NA,NA,"Coleta em sílica..","UPCB0016470",NA,NA,"DC.","Caddah, M.K.","Minas Gerais","Sacramento","Parque Nacional da Serra da Canastra, estrada para guarita de Sacramento","-47.439998626709","-19.8652992248535",NA,"UPCB0016470",NA,"69737","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"429","2021-02-11 17:20:05-03","UFPR","UPCB","51465","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mello-Silva, R.","1975","2002","11","08",NA,"Brasil",NA,NA,"Arbusto 1,5-2m, folhas discolores, amarelo-acastanhadas na face abaxial, flores creme-esverdeadas..","UPCB0016925",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, trilha na escarpa da cachoeira Casca d'Anta","-46.3657989501953","-20.2453002929688",NA,"UPCB0016925",NA,"57119","auto",NA,NA,"2005","01",NA,NA,NA,"01",NA,NA,NA
"430","2021-02-11 17:20:05-03","UFPR","UPCB","64399","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caddah, M.K.","437","2009","03","27",NA,"Brasil",NA,NA,"Coleta em sílica..","UPCB0016865",NA,NA,"DC.","Caddah, M.K.","Minas Gerais","São Roque de Minas","Parque Nacional da Serra da Canastra, trilha para Cachoeira Casca d'Anta, parte baixa","-46.3657989501953","-20.2453002929688",NA,"UPCB0016865",NA,"57119","auto",NA,NA,"2009","06",NA,NA,NA,NA,NA,NA,NA
"431","2021-02-11 17:20:05-03","UFPR","UPCB","71891","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Caddah, M.K.","819","2011","02","02",NA,"Brasil",NA,NA,"Arvoreta com botões, flores velhas e frutos imaturos. Coleta em sílica..","UPCB0016463",NA,NA,"DC.","Caddah, M.K.","Minas Gerais","Itutinga","Rodovia BR 265, 40 km de Lavras","-44.6577987670898","-21.2980995178223","950","UPCB0016463","950","24458","auto",NA,NA,"2011","02",NA,NA,NA,"02",NA,NA,NA
"432","2021-02-11 17:20:05-03","UFPR","UPCB","45732","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mello Barreto","8778","1938","11","25",NA,"Brasil",NA,NA,"Arbusto 2m, flor alva. Capão, grota..","UPCB0016934",NA,NA,"DC.","Mello Barreto","Minas Gerais","Santa Luzia","Serra do Cipó, Km 114","-43.8513984680176","-19.7696990966797",NA,"UPCB0016934",NA,"19939","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"433","2021-02-11 17:20:05-03","UFPR","UPCB","83925","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Pirani, J.R.","11469","1989","05","21",NA,"Brasil",NA,NA,"Arbusto pouco ramificado, 2,5m alt., na orla de mata ciliar. Folhas discolores e opacas; frutos vináceos a negros.","UPCB0021577",NA,NA,"DC.","Wurdack, J. J.","Minas Gerais","Santana do Riacho","Serra do Cipó. Mãe d'água, vale do córrego Veú da Noiva, acima da cachoeira","-43.7144012451172","-19.1688995361328",NA,"UPCB0021577",NA,"26557","auto",NA,NA,"1992",NA,NA,NA,NA,NA,NA,NA,NA
"434","2021-02-11 17:20:05-03","UFPR","UPCB","63663","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Valente, G.E.","1851","2006","12","15",NA,"Brasil",NA,NA,"Planta com cerca de 1,5 m de altura, em solo pedregoso. Folha discolor com a face abaxial pardacenta. Inflorescência pardacenta. Campo rupestre..","UPCB0016937",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Ouro Branco","Serra do Ouro Branco.","-43.6918983459473","-20.5207996368408",NA,"UPCB0016937",NA,"13809","auto",NA,NA,"2008","01",NA,NA,NA,"01",NA,NA,NA
"435","2021-02-11 17:20:05-03","UFPR","UPCB","45734","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mendes Magalhães","1466","1942","02","17",NA,"Brasil",NA,NA,"Arbusto 2m, margem de mata..","UPCB0016472",NA,NA,"DC.","Mello Barreto","Minas Gerais","Belo Horizonte","Serra do Taquaril","-43.937801361084","-19.9207992553711",NA,"UPCB0016472",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-11 17:20:05-03","UFPR","UPCB","96990","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Rezende, S.G.","s.n.","2004","09","01",NA,"Brasil",NA,NA,"Cerrado.","UPCB0042411",NA,NA,"DC.","Goldenberg, R.","Minas Gerais","Nova Lima","Vale dos Cristais","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,"2019",NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-11 17:20:05-03","UFPR","UPCB","45733","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Mendes Magalhães","12","1940","01","10",NA,"Brasil",NA,NA,"Arbusto 1m..","UPCB0016505",NA,NA,"DC.","Mello Barreto","Minas Gerais","Belo Horizonte","Vila Progresso","-43.937801361084","-19.9207992553711",NA,"UPCB0016505",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"438","2011-02-28 13:48:00-03","MO","MOBOT","100351747","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","F.A. Vitta|Vinicius C. Souza","Vitta 11789","1990","3","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J. Wurdack","Minas Gerais","Santana do Riacho","Mata ciliar do Córrego Chapéu de Sol, a 300 m da estrada, lado esquerdo.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"439","2013-01-25 08:59:00-02","MO","MOBOT","100271104","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","T.P. Ramamoorthy","Ramamoorthy 480","1976","5","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","R. Goldenberg (UNICAMP)","Minas Gerais",NA,"Cruzeiro da Fortaleza. Roadside swamps.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"440","2011-02-28 14:06:00-03","MO","MOBOT","100351763","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Maria M. Arbo|Renato de Mello-Silva|Aurelio Schinini|Vinicius C. Souza","Arbo 3931","1990","5","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J. Wurdack","Minas Gerais",NA,"Serra do Ouro Branco.","-43.6833333","-20.4666667","1200.00000000",NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"441","2012-08-17 09:17:00-03","MO","MOBOT","100509995","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","William R. Anderson","Anderson 10324","1973","5","15","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J. Wurdack","Goiás",NA,"Ca. 15 km N of Corumbá de Goiás; north slope of ridge; forest and adjacent cerrado.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"442","2012-08-17 09:20:00-03","MO","MOBOT","100509999","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ezechias P. Heringer|et al.","Heringer 434","1978","4","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J. Wurdack","Distrito Federal",NA,"Escola Fazendária, mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"443","2013-01-18 11:20:00-02","MO","MOBOT","100560589","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Peter Clausen","Clausen 1040","1840","4",NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","M,K, Caddah (UEC)","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"444","2017-05-24 16:04:00-03","MO","MOBOT","100972331","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Howard S. Irwin|R.M. Harley|Eunice Onishi","Irwin 30276","1971","1","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","Minas Gerais",NA,"Ca. 35 km of Belo Horizonte, road to Caeté.",NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"445","2013-05-07 06:03:00-03","MO","MOBOT","3233197","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ynés Mexia","Mexia 5718","1931","4","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","Standley","Minas Gerais",NA,"Diamantina. Chacara das Bicas; brushy pasture.",NA,NA,"1270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2015-08-13 05:50:00-03","MO","MOBOT","3233460","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R.M. Harley","Harley 27537","1988","12","16","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","Bahia",NA,"Mun. Agua Quente. Pico das Almas. Vertente oeste. Entre Paramirim das Crioulas e a face NNW do pico. Cerrado de altitude e campo com afloramentos de rochas.","-42","-13.51666","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"447","2008-05-27 22:02:00-03","MO","MOBOT","3235244","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Gert G. Hatschbach","Hatschbach 70308","2000",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","R. Goldenberg","Goiás",NA,"Serra dos Pireneus, Morro Espírito Santo (Mun. Pirenópolis).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"448","2019-10-30 04:39:00-03","MO","MOBOT","3235527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15708","1974","1","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","Bahia",NA,"Serra do Sincorá. N. face of Serra de Ouro, 7km. S of Barra da Estiva on the Ituacu road. Sandstone hills, dry grassland among rocks and woodland along small stream.","-41.33333","-13.66666","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"449","2013-05-07 06:03:00-03","MO","MOBOT","3239528","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Ynés Mexia","Mexia 5575","1931","4","9","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","Gleason","Minas Gerais",NA,"Corinto. Fazenda do Diamante; Corriga Diamante; streamside.",NA,NA,"590.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"450","2008-05-27 22:02:00-03","MO","MOBOT","3235449","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","José R. Pirani","Pirani 51320","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.F.A. Baumgratz & M.L. D'El Rei Souza","Bahia",NA,"Mun. Abaíra: Cachoeira das Anáguas. Em vertente, entre rochas.","-41.88333","-13.26666","1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"451","2015-08-13 05:50:00-03","MO","MOBOT","3235397","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R.M. Harley","Harley 50749","1992",NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.F.A. Baumgratz & M.L. D'El Rei Souza","Bahia",NA,"Mun. Abaíra: Campo de Ouro Fino (baixo). Entre rochas.","-41.9","-13.25","1600.00000000",NA,"1700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"452","2019-10-30 04:39:00-03","MO","MOBOT","3235878","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","R.M. Harley|S.A. Renvoize|C.M. Erskine|C.A. Brighton|R.S. Pinheiro","Harley 15712","1974","1","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","Bahia",NA,"Serra do Sincorá. N face of Serra de Ouro, 7km. S. of Barro da Estiva on the Ituacu road. Sandstone hills, dry grassland among rocks and woodland along small stream.","-41.33333","-13.66666","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"453","2008-05-27 22:02:00-03","MO","MOBOT","3235991","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Howard S. Irwin","Irwin 34041","1972","1","14","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","Goiás",NA,"Serra dos Pirenues. Deep crevice. Sandstone hill with soil-filled crevices and depressins, Serra dos Pireneus, ca. 20km E. of Pirenópolis.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"454","2014-08-23 05:36:00-03","MO","MOBOT","3236148","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Howard S. Irwin|S.F. da Fonsêca|R. Souza|R. Reis dos Santos|J. Ramos","Irwin 26876","1970","3","4","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J. Wurdack","Minas Gerais",NA,"Gallery margin. Cerrado, ca. 12km W. of Corinto.",NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"455","2020-03-29 04:36:00-03","MO","MOBOT","3236868","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Maria M. Arbo|Nanuza Luiza de Menezes|Aurelio Schinini|M.T.V.A. Campos","Arbo 4882","1991","2","11","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","Minas Gerais",NA,"7-12 km N de Santana do Riacho, camino a Lapinha. Borde de mata ciliar a lo largo de un arroyo.","-43.6833333","-19.1666667","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"456","2009-10-24 06:44:00-02","MO","MOBOT","3237218","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","George Eiten","Eiten 3389","1961","11","30","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","J.J. Wurdack","São Paulo",NA,"Município de Ibaté: 2.1 km due SW of center of Ibaté. Thick cerrado scattered trees to 8 m. Cover of trees & tall shrubs ca. 50%. Ground cover mostly Aristide pallens.","-48.01666","-21.96666","825.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"457","2012-04-24 12:38:00-03","MO","MOBOT","3237307","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pepericarpa","Miconia pepericarpa","Apparicio P. Duarte","Duarte 580","1940","11","20","South America","Brazil",NA,NA,NA,NA,NA,NA,"DC.","Brade","Minas Gerais",NA,"Carandaí Quilometro 416.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
