"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","recordNumber","stateProvince","locality","imagecode","decimalLongitude","decimalLatitude","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"190","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346634","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","BAFOG (Service Forestier)","1948","07","27","Southern America","French Guiana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346634 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346634",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346634",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100690",NA,NA,NA
"191","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346675","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maas PJM; Maas-van de Kamer H; Merckx V; Moonen J","2005","08","10","Southern America","French Guiana",NA,NA,"Savanne on white sand.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346675 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346675",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Crossing of RN 1 and road to St. Elie.","NL-U1346675","-52.99945","5.378319",NA,NA,NA,NA,"-52.99945","5.378319",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0238643",NA,NA,NA
"192","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346677","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Clarke HD; Perry C; Tripp EA; Stern S; Gittens D","2004","07","02","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346677",NA,"Gentianales","(Aubl.) Griseb.",NA,"Cuyuni-Mazaruni",NA,"NL-U1346677","-60.3","5.708333","Maas PJM; Maas-van de Kamer H",NA,NA,NA,"-60.3","5.708333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0225674",NA,NA,NA
"193","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346678","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Semir J; et al.","1980","07","20","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346678 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346678",NA,"Gentianales","(Aubl.) Griseb.",NA,"Minas Gerais",NA,"NL-U1346678",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0101916",NA,NA,NA
"194","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346679","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Focke HC",NA,NA,NA,"Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346679 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346679",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346679",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0101915",NA,NA,NA
"195","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346680","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Gates BE; Estabrook GF","1979","01","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346680",NA,"Gentianales","(Aubl.) Griseb.",NA,"Goiás",NA,"NL-U1346680",NA,NA,"Maas PJM",NA,NA,NA,NA,NA,"1979","11",NA,NA,"01","Magnoliopsidae","U 0101914",NA,NA,NA
"196","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346681","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pires JM; Cavalcante PB","1962","07","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346681",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amapá",NA,"NL-U1346681",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100689",NA,NA,NA
"197","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346682","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pires JM; Cavalcante PB","1962","07","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346682",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amapá",NA,"NL-U1346682",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100688",NA,NA,NA
"198","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346685","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Smith AC","1937","10","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346685",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346685","-59.533333","2.866667","Maas PJM; Cobb L",NA,NA,NA,"-59.533333","2.866667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100685",NA,NA,NA
"199","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346686","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Cooper A","1973","11","01","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346686",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346686",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100684",NA,NA,NA
"200","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346688","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maas PJM; Westra LYT","1979","11","13","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346688",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346688",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100682",NA,NA,NA
"201","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346689","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Maguire B; Fanshawe DB","1944","05","08","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346689",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346689",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100681",NA,NA,NA
"202","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346690","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hekking WHAM","1962","01","10","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346690",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Zanderij savanne.","NL-U1346690",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100768",NA,NA,NA
"203","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346691","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Kramer KU; Hekking WHAM","1960","12","26","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346691",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346691",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100761",NA,NA,NA
"204","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346692","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Kramer KU; Hekking WHAM","1960","11","27","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346692",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346692",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100759",NA,NA,NA
"205","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346693","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Bordenave BG","1994","06","27","Southern America","French Guiana",NA,NA,"Savane basse arbustive.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346693",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,"Guyane Francaise. Bac de Roura - Région de Cayenne","NL-U1346693","-52.316667","4.75","Bordenave BG",NA,NA,NA,"-52.316667","4.75",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0120577",NA,NA,NA
"206","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346694","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Cid Ferreira CA","1985","04","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346694",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amazonas",NA,"NL-U1346694",NA,NA,"Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0039263",NA,NA,NA
"207","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346695","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Teixeira LOA; et al.","1982","06","21","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346695",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amazonas",NA,"NL-U1346695",NA,NA,"Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0039264",NA,NA,NA
"208","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346696","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Windisch PG","1978","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346696",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346696",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100775",NA,NA,NA
"209","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346697","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Windisch PG","1978","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346697",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346697",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100774",NA,NA,NA
"210","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346698","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; et al.","1966","02","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346698 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346698",NA,"Gentianales","(Aubl.) Griseb.",NA,"Goiás",NA,"NL-U1346698",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100773",NA,NA,NA
"211","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346683","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Pires JM; Cavalcante PB","1962","08","04","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346683",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amapá",NA,"NL-U1346683","-51.05","1.216667","Maas PJM; Cobb L",NA,NA,NA,"-51.05","1.216667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100687",NA,NA,NA
"212","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346701","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; et al.","1966","06","16","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346701",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346701",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100770",NA,NA,NA
"213","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346702","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Boldingh I","1909","10","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346702 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346702",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346702",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100769",NA,NA,NA
"214","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346703","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Lindeman JC","1953","07","16","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346703 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346703",NA,"Gentianales","(Aubl.) Griseb.",NA,"Commewijne",NA,"NL-U1346703",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100767",NA,NA,NA
"215","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346704","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Lanjouw J; Lindeman JC","1948","10","07","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346704 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346704",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346704",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100766",NA,NA,NA
"216","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346705","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Schulz JP","1963","06","30","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346705 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346705",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346705",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100765",NA,NA,NA
"217","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346706","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Boerboom JHA","1962","08","05","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346706 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346706",NA,"Gentianales","(Aubl.) Griseb.",NA,"Para",NA,"NL-U1346706",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100764",NA,NA,NA
"218","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346707","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Lanjouw J; Lindeman JC","1948","09","09","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346707 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346707",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346707",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100763",NA,NA,NA
"219","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346708","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","McDowell T; Gopaul D","1990","05","26","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346708 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346708",NA,"Gentianales","(Aubl.) Griseb.",NA,"Cuyuni-Mazaruni",NA,"NL-U1346708","-61.116667","5.716667","Maas PJM",NA,NA,NA,"-61.116667","5.716667",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100762",NA,NA,NA
"220","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346709","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Jonker-Verhoef AME; Jonker FP","1956","12","09","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346709 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346709",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346709",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100760",NA,NA,NA
"221","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346711","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Henkel TW; Williams (Guyana) R; James V","1993","10","12","Southern America","Guyana",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346711 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346711",NA,"Gentianales","(Aubl.) Griseb.",NA,"Upper Takutu-Upper Essequibo","U. Takutu-U.Essequibo region, South Rupununi savanna; Aishalton Mts., 2 km S. of Aishalton village.","NL-U1346711","-59.3","2.383333","Maas PJM; Maas-van de Kamer H",NA,NA,NA,"-59.3","2.383333",NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100757",NA,NA,NA
"222","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346713","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Gonggrijp JW","1910","01","01","Southern America","Surinam",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346713 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346713",NA,"Gentianales","(Aubl.) Griseb.",NA,NA,NA,"NL-U1346713",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100755",NA,NA,NA
"223","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346714","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Teixeira LOA; et al.","1982","06","10","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346714",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amazonas",NA,"NL-U1346714",NA,NA,"Maas PJM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0039265",NA,NA,NA
"224","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346723","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; Souza R; Reis dos Santos R","1966","01","14","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346723 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346723",NA,"Gentianales","(Aubl.) Griseb.",NA,"Distrito Federal",NA,"NL-U1346723",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100718",NA,NA,NA
"225","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346724","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Irwin HS; Grear JW; Souza R; Reis dos Santos R","1966","05","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346724 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346724",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346724",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100717",NA,NA,NA
"226","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346725","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach GG","1971","01","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346725 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346725",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346725",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100716",NA,NA,NA
"227","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346726","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Hatschbach GG","1970","10","27","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346726 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346726",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346726",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100715",NA,NA,NA
"228","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346728","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Harley RM","1974","01","23","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346728",NA,"Gentianales","(Aubl.) Griseb.",NA,"Bahia",NA,"NL-U1346728",NA,NA,"Thiv M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137005",NA,NA,NA
"229","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346729","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Windisch PG","1978","05","25","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346729 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346729",NA,"Gentianales","(Aubl.) Griseb.",NA,"Mato Grosso",NA,"NL-U1346729",NA,NA,"Thiv M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0137007",NA,NA,NA
"230","2020-02-08 09:20:59-03","NBC","NL-BOTANY","U.1346730","PreservedSpecimen","Plantae","Gentianaceae","Irlbachia","caerulescens","Irlbachia caerulescens","Prance GT; et al.","1971","06","29","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1346730 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1346730",NA,"Gentianales","(Aubl.) Griseb.",NA,"Amazonas",NA,"NL-U1346730",NA,NA,"Maas PJM; Cobb L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0100016",NA,NA,NA
