"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","yearIdentified","monthIdentified","recordNumber","locality","coordinatePrecision","individualCount","occurrenceRemarks","geoFlag","continentOcean","preparationType","dayIdentified","class","relatedCatalogItem","typeStatus","fieldNumber","previousCatalogNumber"
"243","2020-07-23 12:08:44-03","CEPLAC","CEPEC","100517","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"A. A. S. Mascarenhas","P. Fiaschi","2004","06","26","Brasil","Bahia","VALENÇA","-39.090278","-13.328889","39W5'25","13S19'44",NA,NA,NA,NA,NA,NA,NA,NA,"2365","Estrada Valença/Guaibim, ca. 2Km. Ramal a esquerda Vicinal a esq., ca. 1Km. RPPN Água Branca.",NA,NA,NA,NA,NA,NA,NA,NA,"12/11/2014",NA,NA,NA
"244","2020-07-23 12:08:44-03","CEPLAC","CEPEC","103136","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"A. A. S. Mascarenhas","W. W. Thomas","2004","09","19","Brasil","Bahia","ALMADINA","-39.603333","-14.705833","39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA,"14144","Serra Corcovado, 9,8KM SW de Coarací na Rod. Para Almadina, depois ao N da Fazenda São José.",NA,NA,NA,NA,NA,NA,NA,NA,"12/11/2014",NA,NA,NA
"245","2020-07-23 12:08:44-03","CEPLAC","CEPEC","112989","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"Sem Informação","Jardim, J. G.","2005","07","19","Brasil","Bahia","ALMADINA","-39.603333","-14.705833","39W36'12","14S42'21","650","650",NA,NA,NA,NA,NA,NA,"4661","Serra do Corcovado. 9,8 km SW de Coaraci na rodovia para Almadina. Faz. São José.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2020-07-23 12:08:44-03","CEPLAC","CEPEC","134286","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"R. de O. Perdiz","Perdiz, R. de O.","2011","09","11","Brasil","Bahia","arataca","-39.384444","-15.1925","39W23'4","15S11'33",NA,NA,NA,NA,NA,NA,NA,NA,"936","PARNA de Serra das Lontras. Face sudeste da Serra das Lontras.",NA,NA,"UNICATA.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2020-07-23 12:08:44-03","CEPLAC","CEPEC","141702","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,NA,"Asprino, R.","2014","11","23","Brasil","Bahia","ALMADINA","-39.602778","-14.7125","39W36'10","14S42'45","520","520",NA,NA,NA,NA,NA,NA,"113","Serra do Corcovado. Acesso pela Faz. de Seu Francisco.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2020-07-23 12:08:44-03","CEPLAC","CEPEC","39486","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"H. de S. Barreiros","L. A. Mattos-Silva","1993","03","08","Brasil","Bahia","UNA","-38.3","-15.151389","38W18'0","15S9'5",NA,NA,NA,NA,NA,NA,NA,NA,"4148","Ramal entr. Km 11 Rod. S. Jose/Una. Ao S, 9Km cima Serra Javi.",NA,NA,"<ll>dwc_commonname:</ll> Bananeirinha",NA,NA,NA,NA,NA,"30/12/1987",NA,NA,NA
"249","2020-07-23 12:08:44-03","CEPLAC","CEPEC","76750","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"J. G. Jardim","J. G. Jardim","1998","01","15","Brasil","Bahia","ALMADINA","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,NA,NA,NA,NA,"1250","Rod. Almadina/Ibitupã, ntrada a ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Sera dos Sete Paus, ca. 8Km da entrada. Área do Inventário Florestal e Fitossociologico.",NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1999",NA,NA,NA
"250","2020-07-23 12:08:44-03","CEPLAC","CEPEC","42020","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"A. A. S. Mascarenhas","J. L. Hage","1987","11","24","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2218","Área do CEPEC. Quadra D. Parque Zoobotânico.","61245",NA,NA,"auto",NA,NA,NA,NA,"12/11/2014",NA,NA,NA
"251","2020-07-23 12:08:44-03","CEPLAC","CEPEC","18154","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"H. de S. Barreiros","S. A. Mori","1979","10","21","Brasil","Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"12867","25Km SE Ubaitaba. Estr. tor. EMBRATEL/BR-101, 6Km da entr.","41230",NA,NA,"auto",NA,NA,NA,NA,"30/12/1987",NA,NA,NA
"252","2020-07-23 12:08:44-03","CEPLAC","CEPEC","12848","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"L. Andersson","T. S. dos Santos","1977","09","24","Brasil","Bahia","ITACARÉ","-38.9967002868652","-14.2775001525879",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3131","Entr. a dir. Rod. Ubaitaba/Itacare, acesso a Tor. EMBRATEL.","41230",NA,NA,"auto",NA,NA,NA,NA,"28/02/1986",NA,NA,NA
"253","2020-07-23 12:08:44-03","CEPLAC","CEPEC","77112","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,"A. A. S. Mascarenhas","T. S. dos Santos","1983","10","18","Brasil","Bahia","UNA","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3904","BR-101, Km 9, de São José a Una.","36070",NA,NA,"auto",NA,NA,NA,NA,"12/11/2014",NA,NA,NA
"254","2016-08-23 09:45:21-03","NHMLondon","NHM-LONDON-BOT","BM000923874","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Andersson,L.","Ynes Enriquetta Julietta Mexia; b.1870; d.1938; Mexia","1930","10","09","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1955","11","5162",NA,NA,NA,NA,NA,NA,NA,"29",NA,NA,"Isotype",NA,"NHMUK:ecatalogue:2475876"
"255","2019-11-01 15:14:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Anderson, L","Heringer, EP","1969","10","26","Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,"UB0015609","UB0015609","Monocotyledonae",NA,"1996","02","11902","Fazenda Laranja da Terra",NA,NA,"Inflorescência vistosa; Planta da floresta virgem",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"256","2019-11-01 15:14:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Marouelli, LP","Marouelli, LP","2007","07","24","Brasil","Goiás","Santo Antônio de Goiás","-49.3111000061035","-16.4836006164551",NA,NA,NA,NA,"UB0014064","UB0014064","Monocotyledonae",NA,"2007","08","29","Chácara Fiore Mio. Estrada Goiânia-Nova Veneza, Km 16,5. Cultivada","10488",NA,"Ereta. Bráctea amarela, sápalas branco com verde no ápice e amarela na base.&nf;cv. Yellow Christmas; Musóide. Flor branca e verde; .","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"257","2019-11-01 15:14:59-03","UnB","UB","110744","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Marouelli, LP","Marouelli, LP","2007","07","24","Brasil","Goiás","Santo Antônio de Goiás","-49.3111000061035","-16.4836006164551",NA,NA,NA,NA,"UB0014063","UB0014063","Monocotyledonae",NA,NA,NA,"30","Chácara Fiore Mio. Estrada Goiânia-Nova Veneza, Km 16,5. Cultivada","10488",NA,"Ereta. Bráctea alaranjada, sépalas branco com verde no ápice e amarela na base.&nf;cv. Orange Christmas.; Musóide. Flor amarelada; .","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"258","2019-11-01 15:14:59-03","UnB","UB","110743","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Marouelli, LP","Marouelli, LP","2007","07","24","Brasil","Goiás","Santo Antônio de Goiás","-49.3111000061035","-16.4836006164551",NA,NA,NA,NA,"UB0014065","UB0014065","Monocotyledonae",NA,"2007","08","29","Chácara Fiore Mio. Estrada Goiânia-Nova Veneza, Km 16,5. Cultivada","10488",NA,"Ereta. Bráctea amarela, sápalas branco com verde no ápice e amarela na base.&nf;cv. Yellow Christmas; Musóide. Flor branca e verde; .","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"259","2019-11-01 15:14:59-03","UnB","UB","110742","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Marouelli, LP","Marouelli, LP","2007","07","24","Brasil","Goiás","Santo Antônio de Goiás","-49.3111000061035","-16.4836006164551",NA,NA,NA,NA,"UB0014067","UB0014067","Monocotyledonae",NA,"2007","08","28","Chácara Fiore Mio. Estrada Goiânia-Nova Veneza, Km 16,5. Cultivada","10488",NA,"Ereta. Bráctea vermelha, sépalas brancas.&nf;cv. Holiday.; Musóide. Flor branca; .","auto","Southern America",NA,NA,NA,NA,NA,NA,NA
"260","2021-03-04 15:42:15-03","IF","SPSF","28637","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,NA,"R.S.Bianchini & S.Bianchini & R.P.G.Rosário","2000","09","07","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Zingiberales",NA,NA,"1412","P.E.Serra do Mar, Núcleo Caraguatatuba","30093",NA,"COLETA: Herbácea ereta; bracteas rosadas; frutos na cor creme.; GEOGRAFIA: Trilha dos tropeiros, base perto da sede. Mata Ombrofila Densa.;","auto","América do Sul",NA,NA,"Liliopsida",NA,NA,NA,NA
"261","2021-03-04 15:42:15-03","IF","SPSF","28681","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,NA,"G.L.Esteves","2000","08","10","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Zingiberales",NA,NA,"2734","P.E.Serra do Mar, Núcleo Caraguatatuba","30093",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa&nf;;","auto","América do Sul",NA,NA,"Liliopsida",NA,NA,NA,NA
"262","2021-03-04 15:42:15-03","IF","SPSF","28728","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta",NA,NA,"I.Cordeiro","2000","09","28","Brasil","SP","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,"Magnoliophyta","Zingiberales",NA,NA,"2336","P.E.Serra do Mar, Núcleo Caraguatatuba","30093",NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata ombrofila densa de encosta&nf;;","auto","América do Sul",NA,NA,"Liliopsida",NA,NA,NA,NA
"263","2021-03-04 15:42:15-03","IF","SPSF","50900","PreservedSpecimen","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","A. Maruyama","A. Maruyama & L. Cicco","2016","07","10","Brasil","SP","Ubatuba","-45.021389","-23.398611",NA,NA,"62","62",NA,NA,"Magnoliophyta","Zingiberales","2016","07","498",NA,NA,NA,"COLETA: Herbácea ca. 60 cm alt. Flores de coloração amarela.; GEOGRAFIA: Floresta Ombrófila Densa.;",NA,"América do Sul",NA,"10","Liliopsida",NA,NA,NA,NA
"264","2017-09-11 16:27:33-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Peters",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Lhotsky, J",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"266","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Pohl, JBE",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Wawra, H",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Ibidem, in fruticeto locis apertis (pedicellis corallinis, floribus sulphurcis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Wawra, H",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Ibidem, in fruticeto locis apertis (pedicellis corallinis, floribus sulphurcis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Peters, J",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Pohl, JBE",NA,NA,NA,"Brazil","?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"271","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Lhotzky, J",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"272","2017-09-11 17:10:09-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Heliconiaceae","Heliconia","angustifolia","Heliconia angustifolia","Hook.",NA,"Mosén, CWH",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2621","In Monte Corcovado prope Caixa d#?#água in terra humida umbrosa",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"273","2021-02-08 12:51:50-03","UFRGS","ICN","066819","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Sobral, M","Sobral, M","1986","03",NA,"Brasil","ES","Linhares","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,NA,"Monocotyledon",NA,"1986","05","4659","Reserva da Floresta Rio Doce","48094",NA,"V. Santos, E. Ver. espécies do gên. Heliconia na reg. fluminense: 89. 1977. Tese UFRJ; Erva até 1,5 m alt.; infl. alaranjadas a avermelhadas.; Em interior de mata;","auto","América do Sul",NA,NA,NA,NA,NA,NA,NA
"274","2020-04-30 16:07:03-03","UFMT","CNMT","5622","S","Plantae","Heliconiaceae","Heliconia","cf. angusta","Heliconia cf. angusta","Vell.","Córdova, M.O.","Córdova, M.O.; Giacoppini, R.F.; Keffer, J.F.","2017","02","17","Brasil","Mato Grosso","Nova Ubiratã","-54.346044","-12.736342","54°20'45.76W","12°44'10.83S","379","379","CNMT005622",NA,"Angiosperma",NA,"2017","02","698","Estação Ecológica (ESEC) Rio Ronuro. Região Norte. Arrededores da ponteSobre rio Ronuro.",NA,NA,"Bracteas roxas. Flores amarelo laranjadas. Abundante em partes alagadas.Biodiversidade da ESEC Rio Ronuro - SEMA - MT e UFMT Sinop.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-08-13 18:02:11-03","IBt","SP","293980","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Bernacci, LC","1995","09","05","Brasil","São Paulo","Adamantina","-51.0699996948242","-21.6800003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1974",NA,"31214",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"276","2020-10-22 10:13:08-03","IBt","SP","350868","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Cordeiro, I","2000","09","28","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2336","Parque Estadual da Serra do Mar","30093",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"277","2020-10-22 10:13:08-03","IBt","SP","350869","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Simão Bianchini, R","2000","09","07","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1412","Parque Estadual da Serra do Mar","30093",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"278","2020-10-22 10:13:08-03","IBt","SP","350870","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Esteves, GL","2000","08","10","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2734","Parque Estadual da Serra do Mar","30093",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"279","2020-10-22 10:13:08-03","IBt","SP","350871","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Rossi, L","2000","09","19","Brasil","São Paulo","Caraguatatuba","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2154","Parque Estadual da Serra do Mar","30093",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 10:07:04-03","IBt","SP","214983","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Kirizawa, M; et al.","1987","01","13","Brasil","São Paulo","Itapevi","-46.9300003051758","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1819","Viveiro da Roselândia","12129",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"281","2019-11-21 10:07:04-03","IBt","SP","210290","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Catharino, ELM","Kirizawa, M","1986","06","25","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"1996","06","1682","Cachoeira do Macaco, contígua à Estação Experimental de Ubatuba","34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 10:07:04-03","IBt","SP","216583","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.",NA,"Kirizawa, M; Lopes, EA","1987","08","19","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1887","Fazenda Picinguaba, perto do rio Fazenda","34265",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 10:07:04-03","IBt","SP","198146","S","Plantae","Heliconiaceae","Heliconia","angusta","Heliconia angusta","Vell.","Catharino, ELM","Forero, E","1980","08","31","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,"1996","06","7694","Pontal da Lagoinha. Rodovia São Paulo - Ubatuba","34265",NA,NA,"auto",NA,NA,"03",NA,NA,NA,NA,NA
