"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"48","2021-03-30 12:48:38-03","EAO","IAN","161529","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Marquete, R","Daly, DC; Campbell, DG","D584","1980","10","11","Southern America","Brasil","Maranhão",NA,"Fazenda Côco, 70km E of Barra do Corda on Br 226. Disturbed forest dominated by legumisous trees.","-44.716667","-5.333333",NA,NA,"IAN161529",NA,NA,NA,"2009","-44.716667","-5.333333","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-30 12:48:38-03","EAO","IAN","18297","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Sellow, F","s.n.",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,"IAN018297",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-12-04 15:25:48-03","PUCPR","HUCP","7055","S","Plantae","Eudicotiledonea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler.","Jaszczerski, JC","Casagrande, R","001","1985","08","16",NA,"Brasil","Paraná","Curitiba","Ahú","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00012941","HUCP00012941",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"51","2019-12-04 15:25:48-03","PUCPR","HUCP","18608","S","Plantae","Eudicotiledonea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler.","Selusniaki, M","Selusniaki, M; Beltrami, L","1467","2007",NA,NA,NA,"Brasil","Paraná","Curitiba","Bosque Boa Vista","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00011999","HUCP00011999",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"52","2019-12-04 15:25:48-03","PUCPR","HUCP","17441","S","Plantae","Eudicotiledonea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler.","Selusniaki, M","Selusniaki, M","843","2006","04","09",NA,"Brasil","Paraná","Curitiba","Bosque da Fazendinha","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00011236","HUCP00011236",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"53","2019-12-04 15:25:48-03","PUCPR","HUCP","18194","S","Plantae","Eudicotiledonea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler.","Cordeiro, J","Selusniaki, M; Moledo, R; Beltrami, L","691","2005","12","21",NA,"Brasil","Paraná","Curitiba","Parque Barigui","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00011947","HUCP00011947",NA,NA,"2007",NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"54","2019-12-04 15:25:48-03","PUCPR","HUCP","129","S","Plantae","Eudicotiledonea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler.","Hatschbach, GG; Gmim, O","Schimmelpfeng, LC","s.n.","1979","09","22",NA,"Brasil","Paraná","Curitiba","Parque Barreirinha","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00011826","HUCP00011826",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"55","2019-12-04 15:25:48-03","PUCPR","HUCP","5633","S","Plantae","Eudicotiledonea",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler.","Jaszczerski, JC","Costa, GM","005","1988","09","28",NA,"Brasil","Paraná","Curitiba","Prado Velho, PUC.","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00010561","HUCP00010561",NA,NA,NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"56","2020-11-26 18:09:42-03","CPAN-UFMS","COR","10401","PreservedSpecimen","Plantae",NA,NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","G. Hatschbach","Von Linsingem, L.","6","2004","12","04",NA,"Brasil","Paraná","Jaguariaíva","Joaquim Murtinho. Floresta estacional semidecidual.; ;.","-49.7057991027832","-24.2511005401611",NA,"Com fruto:Fruto amarelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:24:21-03","UFBA","ALCB","60314","PreservedSpecimen","Plantae","Dicotyledon",NA,"Salicaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Hatschbach, G","Linsingen, V","317","1999","06","02","Southern America","Brasil","Paraná","Jaguariaíva","Cerrado da Roseira","-49.7057991027832","-24.2511005401611",NA,"2 m. Flor amarelo-esverdeada.","ALCB050067","ALCB050067",NA,NA,"2002",NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA,NA
"58","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L 0010677","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Regnell AF",NA,"1845","01","01","Southern America","Brazil","Minas Gerais",NA,"Brazil, Minas Gerais, Caldas",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200010677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0010677","NL-L0010677",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","syntype","300488",NA,NA,NA
"59","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L 0010678","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler","Sleumer HO","Sello F",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Brasilia",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200010678 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0010678","NL-L0010678",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","isotype","908224446",NA,NA,NA
"60","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451675","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG; Haas H",NA,"1967","01","20","Southern America","Brazil",NA,NA,"Est. Paraná (Brasil), Mun. Icaraima, Estr.p/Pto.Camargo.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451675 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451675","NL-L2451675",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451676","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG",NA,"1974","01","19","Southern America","Brazil",NA,NA,"Johanisdorf (mun.Lapa) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451676 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451676","NL-L2451676",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"62","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451677","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Kummrow R",NA,"1973","10","12","Southern America","Brazil",NA,NA,"Parque Barreirinha (mun.Curitiba) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451677 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451677","NL-L2451677",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"63","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451678","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Roppa O",NA,"1964","10","12","Southern America","Brazil",NA,NA,"Minas Gerais, Poços de Caldas, Reprêsa Bortolam.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451678 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451678","NL-L2451678",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"64","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451679","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Duarte L; Santos R",NA,"1962","09","07","Southern America","Brazil",NA,NA,"DF, Brasilia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451679 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451679","NL-L2451679",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"65","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451680","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Claussen P",NA,"1837","01","01","Southern America","Brazil",NA,NA,"Brasilia, Curvello (minas geraes) ! S Francisco.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451680 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451680","NL-L2451680",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"66","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451681","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Pereira E",NA,"1961","09","17","Southern America","Brazil",NA,NA,"Minas Cerais, Lambarí.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451681 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451681","NL-L2451681",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"67","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451682","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Pereira E",NA,"1961","09","17","Southern America","Brazil",NA,NA,"Minas Cerais, Lambarí.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451682 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451682","NL-L2451682",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"68","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451683","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Smith LB; Reitz R",NA,"1956","12","30","Southern America","Brazil",NA,NA,"Santa Catarina, Mun. Dionísio Cerqueira: Pinheiral naer Dionísio Cerqueira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451683 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451683","NL-L2451683",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"69","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451684","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Gardner JR",NA,NA,NA,NA,"Southern America","Brazil",NA,NA,"Minas Gerais.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451684 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451684","NL-L2451684",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"70","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451685","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Carvalho AMV de; Mayo SJ",NA,"1981","01","28","Southern America","Brazil",NA,NA,"Maranhão, Estado do Maranhão. Município de Timon. Arredores da cidade, a 3 km W do rio Parnaíba.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451685 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451685","NL-L2451685",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"71","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451686","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Dusén PKH",NA,"1911","09","24","Southern America","Brazil",NA,NA,"Parana: Pomta grossa, in silvula.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451686 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451686","NL-L2451686",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"72","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451687","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Dusén PKH",NA,"1908","12","15","Southern America","Brazil",NA,NA,"Parana: Pomta grossa, in capoeira.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451687 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451687","NL-L2451687",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"73","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451688","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG",NA,"1959","09","15","Southern America","Brazil",NA,NA,"Est. Parana, Mun. Campina Grande de Sul, Mandassaia.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451688 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451688","NL-L2451688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"74","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451689","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG",NA,"1960","09","09","Southern America","Brazil",NA,NA,"Est. Parana, Mun. Arapeti, Fda. do Tigre.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451689 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451689","NL-L2451689",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"75","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451690","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Smith LB; Klein RM; Hatschbach GG",NA,"1965","01","14","Southern America","Brazil",NA,NA,"Paraná, Mun. Ponta Grossa: of sandstone cliffs, Vila Velha.","-50.033333","-25.216667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451690 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451690","NL-L2451690",NA,NA,NA,"-50.033333","-25.216667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"76","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451691","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Kuniyoshi YS",NA,"1970","09","27","Southern America","Brazil",NA,NA,"Curitiba - Paraná, Restinga-Colonia S.Carlos-Lapa-Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451691","NL-L2451691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451692","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Smith LB; Klein RM; Hatschbach GG",NA,"1965","01","18","Southern America","Brazil",NA,NA,"Paraná, Mun. Jaguariaiva: High rocky campo, boggy slope, and grove, Fazenda Cajurú, source of Rio Cajurú.","-49.316667","-24.166667",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451692","NL-L2451692",NA,NA,NA,"-49.316667","-24.166667",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451693","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Daly DC; et al.",NA,"1980","10","11","Southern America","Brazil",NA,NA,"Fazenda Côco, 70 km E of Barra do Corda on BR 226. Disturbed forest.","-44.716667","-5.333333",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451693 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451693","NL-L2451693",NA,NA,NA,"-44.716667","-5.333333",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"79","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451694","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Klein RM",NA,"1961","08","23","Southern America","Brazil",NA,NA,"Parana, Pessegueiro, Rio Branco do Sul, Paraná, Beira de esttrada.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451694 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451694","NL-L2451694",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"80","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451695","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG",NA,"1967","11","14","Southern America","Brazil",NA,NA,"Sítio do Belizário (Mun.Camp.Gde.Sul) Pr.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451695 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451695","NL-L2451695",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451696","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG",NA,"1967","09","07","Southern America","Brazil",NA,NA,"Piriquitos (Mun.P.Grossa) Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451696","NL-L2451696",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 09:51:28-03","NBC","NL-BOTANY","L.2451697","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Hatschbach GG",NA,"1967","11","08","Southern America","Brazil",NA,NA,"S.Jão do Triunfo - Paraná.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2451697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2451697","NL-L2451697",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U 0276734","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"ca. 20 km S of Mamborê",NA,NA,NA,"Araucaria forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276734 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276734",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw14279",NA,NA,NA
"84","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U 0276818","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,NA,NA,NA,NA,"capoeira on hill, thin soil cover overlying calcareous rock<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200276818 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0276818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw13711",NA,NA,NA
"85","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U 0277585","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"vicinity of Roncador",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277585 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277585",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw14250",NA,NA,NA
"86","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U 0277648","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman JC; Horreüs de Haas R",NA,NA,NA,NA,"Southern America","Brazil","Paraná",NA,"sawmill N of Rio Chopim, ca. 20 km N of Clevelândia",NA,NA,NA,"Araucaria forest<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200277648 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0277648",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,"Uw12836",NA,NA,NA
"87","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584143","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman JC; Haas JH de",NA,"1967","05","13","Southern America","Brazil",NA,NA,"Brasiliae Australis, Est.Parana,Vicinity of Roncador.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584143 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584143","NL-U1584143",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"88","2020-02-08 09:51:28-03","NBC","NL-BOTANY","U.1584144","PreservedSpecimen","Plantae",NA,"Malpighiales","Flacourtiaceae","Casearia","lasiophylla","Casearia lasiophylla","Eichler",NA,"Lindeman JC; Haas JH de",NA,"1966","08","17","Southern America","Brazil",NA,NA,"Brasiliae Australis,Est.Parana, ca. 45 km N. of Curitiba.",NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1584144 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1584144","NL-U1584144",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
