"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber"
"256","2019-12-09 17:29:19-03","UFPR","EFC","13292","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Vieira, R.S.","2014","11","08","Vieira, R.S.","608","2014","11","08","Brasil","Paraná","Paranaguá","P.E. da Ilha do Mel - praia de fora","-48.4919","-25.0906","-48.4919","-25.0906",NA,NA,"Árvore com 4 m, na beira da trilha. Com flores alvas.","EFC013292",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2019-12-09 17:29:19-03","UFPR","EFC","18341","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Roderjan, C.V.; Vieira, R.S.","2017","10","17","Sampaio, A.C.F.","52","2017","06","10","Brasil","Santa Catarina","Florianópolis","Parque Estadual do Rio Vermelho - Proximo ao Morro das Aranhas","-48.43187","-27.54237","-48.43187","-27.54237","2","2","Árvore, frutos","EFC018341",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2019-12-09 17:29:19-03","UFPR","EFC","13179","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Vieira, R.S.","2014","10","17","Vieira, R.S.; et al.","568","2014","10","12","Brasil","Paraná","Paranaguá","P.E. Ilha do Mel","-48.3038","-25.556","-48.3038","-25.5560",NA,NA,"Arvoreta em floresta de restinga. Com flores alvas.","EFC013179",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2019-12-09 17:29:19-03","UFPR","EFC","13180","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Vieira, R.S.","2014","10","17","Vieira, R.S.; et al.","569","2014","10","12","Brasil","Paraná","Paranaguá","P.E. Ilha do Mel","-48.3038","-25.556","-48.3038","-25.5560",NA,NA,"Arvoreta com 3 m., na borda da floresta de restinga. Com frutos.","EFC013180",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2019-12-09 17:29:19-03","UFPR","EFC","12218","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Vieira, R.S.","2014","02","27","Vieira, R.S.","340","2014","01","22","Brasil","Paraná","Paranaguá","Vila Paraná","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta com aprox. 4m. Com frutos verdes.","EFC012218",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"261","2019-11-13 11:15:34-03","USP","SPF","120622","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1997",NA,NA,"Garcia, RJF","960","1996","12","19","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha para rio Embu-Guaçu.","-46.733611","-23.987778","-46.733611","-23.987778",NA,NA,NA,"SPF00120622","SPF00120622",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2019-11-13 11:15:34-03","USP","SPF","121984","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1997","10",NA,"Souza, JP","830","1996","12","13","Brasil","São Paulo","Cunha","Trilha da Pedreira.","-45.004722","-23.233889","-45.004722","-23.233889",NA,NA,NA,"SPF00121984","SPF00121984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2019-11-13 11:15:34-03","USP","SPF","139548","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2000","01",NA,"Sztutman, M","70","1998","11","23","Brasil","São Paulo","Pariquera-Açu","Parque Estadual de Pariquera Abaixo","-47.433333","-24.633333","-47.433333","-24.633333",NA,NA,NA,"SPF00139548","SPF00139548",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2019-11-13 11:15:34-03","USP","SPF","152405","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2003","10",NA,"Groppo, M","1086","2002","06","09","Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó","-43.7","-19.133333","-43.7","-19.133333","1100","1100",NA,"SPF00152405","SPF00152405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2019-11-13 11:15:34-03","USP","SPF","67914","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2002",NA,NA,"Pirani, JR","CFCR12677","1989","12","13","Brasil","Minas Gerais","Grão Mogol",NA,"-42.816667","-16.533333","-42.816667","-16.533333","750","750",NA,"SPF00067914","SPF00067914",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2019-11-13 11:15:34-03","USP","SPF","72526","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2002",NA,NA,"Harley, RM","25087","1988","10","16","Brasil","Minas Gerais","Grão Mogol",NA,"-42.783333","-16.533333","-42.783333","-16.533333","900","900",NA,"SPF00072526",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2019-11-13 11:15:34-03","USP","SPF","72528","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2002",NA,NA,"Harley, RM","25089","1988","10","16","Brasil","Minas Gerais","Grão Mogol",NA,"-42.783333","-16.533333","-42.783333","-16.533333","900","900",NA,"SPF00072528","SPF00072528",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2019-11-13 11:15:34-03","USP","SPF","72735","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Andrews, S","1991",NA,NA,"Harley, RM","27805","1988","12","26","Brasil","Bahia","Abaíra","Catolés","-41.883333","-13.3","-41.883333","-13.3","1400","1500",NA,"SPF00072735",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2021-03-15 18:25:04-03","USP","SPF","83373","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Mattos, J","s.n.","1961","12","05","Brasil","São Paulo",NA,"Estação de Campo Grande, (Via Férrea São Paulo - Santos), Estação Biológica.",NA,NA,NA,NA,NA,NA,"1,60m de altura, flores branco-amareladas.","SPF00083373","SPF00083373",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2019-11-13 11:15:34-03","USP","SPF","88398","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996","08",NA,"Ganev, W","379","1992","05","25","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.333333","-41.883333","-13.333333","1800","1800",NA,"SPF00088398","SPF00088398",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2019-11-13 11:15:34-03","USP","SPF","123255","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Anônimo",NA,NA,NA,"Conceição, AA","475","1997","03","24","Brasil","Bahia","Palmeiras","Cachoeira da Fumaça (em cima).","-41.5588989257812","-12.5289001464844",NA,NA,"1260","1260",NA,"SPF00123255","SPF00123255",NA,NA,NA,NA,NA,"20767","auto",NA,NA,NA,NA
"272","2019-11-13 11:15:34-03","USP","SPF","30971","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2002",NA,NA,"Cordeiro, I","CFCR4127","1983","02","28","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"SPF00030971","SPF00030971",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA
"273","2019-11-13 11:15:34-03","USP","SPF","41175","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2002",NA,NA,"Meguro, M","CFCR9014","1986","01","07","Brasil","Minas Gerais","Grão Mogol",NA,"-42.8897018432617","-16.5594005584717",NA,NA,"900","900",NA,"SPF00041175","SPF00041175",NA,NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA
"274","2019-11-13 11:15:34-03","USP","SPF","147268","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2001","08",NA,"Krieger, L","11030","1971","12","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00147268","SPF00147268",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"275","2019-11-13 11:15:34-03","USP","SPF","147269","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2001","08",NA,"Krieger, L","s.n.","1971","12","08","Brasil","Paraná","Guaratuba",NA,"-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,NA,"SPF00147269","SPF00147269",NA,NA,NA,NA,NA,"41937","auto",NA,NA,NA,NA
"276","2019-11-13 11:15:34-03","USP","SPF","140761","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2000","04",NA,"Sampaio, PSP","147","1998","11","26","Brasil","São Paulo","Bertioga","Guaratuba, Fazenda Três Marias.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SPF00140761","SPF00140761",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"277","2019-11-13 11:15:34-03","USP","SPF","140766","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2000","04",NA,"Lima, ES","9","1999","10","21","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,NA,NA,NA,"SPF00140766","SPF00140766",NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA
"278","2019-11-13 11:15:34-03","USP","SPF","110278","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Mattos, J","14361","1966","12","15","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00110278","SPF00110278",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"279","2019-11-13 11:15:34-03","USP","SPF","110276","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Mattos, J","14360","1966","12","15","Brasil","São Paulo","Campos do Jordão","Fazenda da Guarda, Horto Florestal.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,NA,"SPF00110276","SPF00110276",NA,NA,NA,NA,NA,"21048","auto",NA,NA,NA,NA
"280","2019-11-13 11:15:34-03","USP","SPF","168846","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Castro, ER","2005","02",NA,"Castro, ER","168","2004","07","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00168846","SPF00168846",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"281","2019-11-13 11:15:34-03","USP","SPF","168845","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Castro, ER","2003","09",NA,"Castro, R","22","2001","03","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,"SPF00168845","SPF00168845",NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"282","2019-11-13 11:15:34-03","USP","SPF","143274","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2000","09",NA,"Vitta, FA","s.n.","1994","02","25","Brasil","São Paulo","Iguape","Morro do Espia.","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SPF00143274","SPF00143274",NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA
"283","2021-03-15 18:25:04-03","USP","SPF","83378","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Handro, O","s.n.","1941","01","02","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore, flores lavas.","SPF00083378","SPF00083378",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"284","2021-03-15 18:25:04-03","USP","SPF","83365","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Handro, O","s.n.","1944","11","22","Brasil","São Paulo","São Paulo","Jardim Botânico de São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore da mata, flores alvas.","SPF00083365","SPF00083365",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"285","2021-03-15 18:25:04-03","USP","SPF","11587","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Hoehne, W","s.n.","1945","11","21","Brasil","São Paulo","São Paulo","Parque do Estado de São Paulo.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvore de terreno brejoso.","SPF00011587","SPF00011587",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"286","2019-11-13 11:15:34-03","USP","SPF","148992","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","2001","05",NA,"Sampaio, LCQMP","192","1999","04","30","Brasil","São Paulo","São Paulo","Parque Estadual da Serra do Mar, Núcleo Curucutu. Trilha ao lado da sede, junto ao heliponto.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SPF00148992","SPF00148992",NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA
"287","2019-11-13 11:15:34-03","USP","SPF","110279","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Hoehne, W","3940","1955","04","10","Brasil","São Paulo","São Vicente",NA,"-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,"SPF00110279","SPF00110279",NA,NA,NA,NA,NA,"25482","auto",NA,NA,NA,NA
"288","2019-11-13 11:15:34-03","USP","SPF","132186","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1999","11",NA,"Romero, R","63","1990","05","08","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00132186",NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"289","2019-11-13 11:15:34-03","USP","SPF","132182","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1999","11",NA,"Furlan, A","974","1989","11","12","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00132182","SPF00132182",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"290","2019-11-13 11:15:34-03","USP","SPF","132180","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1999","11",NA,"Garcia, FCP","288","1988","12","04","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00132180","SPF00132180",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"291","2019-11-13 11:15:34-03","USP","SPF","132179","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1999","11",NA,"Garcia, FCP","283","1988","12","04","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00132179","SPF00132179",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"292","2019-11-13 11:15:34-03","USP","SPF","132177","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1999","11",NA,"Ribeiro, JELS","262","1988","02","07","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00132177","SPF00132177",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"293","2019-11-13 11:15:34-03","USP","SPF","124072","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1997",NA,NA,"Leitão Filho, HF","34789","1996","02","02","Brasil","São Paulo","Ubatuba","Picinguaba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00124072","SPF00124072",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"294","2019-11-13 11:15:34-03","USP","SPF","98128","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo, M","1996",NA,NA,"Franco, RLM","29326","1993","11","10","Brasil","São Paulo","Ubatuba","Restinga da Praia da Fazenda.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,"SPF00098128","SPF00098128",NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"295","2021-03-25 13:51:27-03","UNIVILLE","JOI","15061","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","F. Gonzatti","2012","03","10","F. Gonzatti","412","2012","03","10","Brasil","Rio Grande do Sul","Cidreira","Próximo a lagoa Tapera.","-50.226389","-30.053333","50º13'35''W","30º3'12''S","10","10","; HABITAT: banhado","JOI015061",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2021-03-25 13:51:27-03","UNIVILLE","JOI","10101","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","M. Sobral","2008","05","09","R. Wasum","4386","2008","01","09","Brasil","Rio Grande do Sul","Mostardas","Lagoa Barros.","-50.9211006164551","-31.1068992614746",NA,NA,NA,NA,NA,"JOI010101",NA,NA,NA,NA,NA,NA,"86098","auto",NA,NA,NA,NA
"297","2021-03-25 13:51:27-03","UNIVILLE","JOI","1103","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Jotham Ziffer Berger",NA,NA,NA,"Jotham Ziffer Berger","159","2005","11","21","Brasil","Santa Catarina","Itapoá","Reserva Volta Velha.","-48.6161003112793","-26.1168994903564",NA,NA,NA,NA,"; HABITAT: restinga arbórea; HABITO: arvoreta","JOI001103",NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA
"298","2021-03-25 13:51:27-03","UNIVILLE","JOI","12923","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","JCM",NA,NA,NA,"Melo-Júnior, J.C.F.","1116","2011","11","09","Brasil","Santa Catarina","São Francisco do Sul","Parque Estadual Acaraí.","-48.6380996704102","-26.2432994842529",NA,NA,NA,NA,"CAP: 29 cm. RAA; HABITAT: restinga arbustiva; HABITO: arbustiva","JOI012923",NA,NA,NA,NA,NA,NA,"23627","auto",NA,NA,NA,NA
"299","2019-10-07 09:10:53-03","UEFS","HUEFS","172821","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Santos, E.P.","607","1998","11","13","Brasil","Paraná","Guaratuba","Serra de Araçatuba, morro dos perdidos.","-48.5746994018555","-25.8827991485596",NA,NA,NA,NA,"campo rupestre.","HUEFS0172821","HUEFS0172821","Angiospermae","Aquifoliales",NA,NA,NA,"41937","auto","Asteranae",NA,NA,NA
"300","2021-03-04 11:15:06-03","UEFS","HUEFS","12272","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","S.Andrews","2000","04",NA,"Ganev, W.","1208","1992","10","10","Brasil","Bahia","Abaíra",NA,"-41.883333","-13.283333","41W53'","13S17'","1320","1320",NA,"HUEFS0012272","HUEFS0012272 HUEFS0012272_e1","Angiospermae","Aquifoliales",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"301","2019-10-07 09:10:53-03","UEFS","HUEFS","7324","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek",NA,NA,NA,NA,"Campos, J.M.","4","1981","03","26","Brasil","Santa Catarina","Paulo Lopes",NA,"-48.6836013793945","-27.9617004394531",NA,NA,NA,NA,NA,"HUEFS0007324","HUEFS0007324","Angiospermae","Aquifoliales",NA,NA,NA,"23385","auto","Asteranae",NA,NA,NA
"302","2019-12-04 16:39:42-03","FFCLRP","SPFR","11988","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Messias,M.C.T.B.","2008","03","12","Messias,M.C.T.B.; Silva,J.L.;Tonaco,A.C.,Ataíde,E.","1570","2007","11","21","Brasil","Minas Gerais","Ouro Preto","Serra de Antônio Pereira. Samarco.Alegria 7.","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,"Campo Rupestre,canga ferruginosa.",NA,NA,NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA
"303","2019-12-04 16:39:42-03","FFCLRP","SPFR","10726","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo,M.","2007",NA,NA,"Kurtz,B.C.; et al.","328","2003","12",NA,"Brasil","Rio de Janeiro","Carapebus","Parque Nacional da Restinga de Jurubatiba.Estudo fitossociológico do componente arbóreo de florestas periodicamente inundadas (pântanos).Área E: entre as lagoas Comprida e de Carapebus.","-41.6610984802246","-22.1872005462646",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13257","auto",NA,NA,NA,NA
"304","2019-12-04 16:39:42-03","FFCLRP","SPFR","15194","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Castro,E.R.","2005","02","23","Castro,E.R.","168","2004","07","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Floresta de Restinga.",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA
"305","2019-12-04 16:39:42-03","FFCLRP","SPFR","15667","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Moura,G. & Bonfilglioli,C.P.","1991","08","08","Garcia,F.C.P.; et al.","283","1988","12","04","Brasil","São Paulo","Ubatuba","Picinguaba. Trilha das 3 lagoas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"306","2019-12-04 16:39:42-03","FFCLRP","SPFR","15666","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Bonfiglioli,C.P. & Moura,G.","1991","08","08","Romero,R.; et al.","63","1990","05","08","Brasil","São Paulo","Ubatuba","Picinguaba.Trilha das 3 lagoas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"307","2019-12-04 16:39:42-03","FFCLRP","SPFR","15681","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Moura,G. & Bonfilglioli,C.P.","1991","08","08","Furlan,A.; et al.","974","1989","11","12","Brasil","São Paulo","Ubatuba","Picinguaba.Trilha das 3 lagoas.","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"308","2019-12-04 16:39:42-03","FFCLRP","SPFR","15682","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus","Reissek","Groppo,M.","2014","08",NA,"Furlan,A.; et al.","1244","1990","11","09","Brasil","São Paulo","Ubatuba","Picinguaba. Trilha do Picadão da Barra (3 lagoas).","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA
"309","2018-01-23 14:58:06-02","F","FMNH-SEEDPLANTS","V0427533F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,NA,NA,NA,NA,NA,"2150","1985","12","12","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0427533F","V0427533F_01","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"310","2018-04-04 16:24:29-03","F","FMNH-SEEDPLANTS","V0427539F","PreservedSpecimen","Plantae","Aquifoliaceae","Ilex","pseudobuxus","Ilex pseudobuxus",NA,"RRC ID Flag",NA,NA,NA,"A. Bresolin","508",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,"V0427539F","V0427539F_01 V0427539F_02","Spermatophyta",NA,"South America",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"508"
