"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","dayIdentified","individualCount","relatedCatalogItem"
"284","2019-11-01 14:56:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Martins, RC; Silva, WA; Disciplina Etnobotânica","1725","2018","02","07","Southern America","Brasil",NA,NA,"Uso: medicinal. Parte usada: entre casca. Indicação de uso: intestino solto. Modo de preparo: chá por infusão; Árvore 3 - 4 m de alt., flor branca; Cerrado, latossolo vermelho",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Alto Paraíso de Goiás","Cerrado antropizado, Beira de estrada de Terra, área da sede da UnB Cerrado","-47.523611","-15.258333",NA,NA,"127","127",NA,NA,"-47.523611","-15.258333",NA,NA,NA,NA,NA,NA
"285","2019-11-01 14:56:00-03","UnB","UB","106876","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Minervino, JS; Oliveira, RG","P1 F12","2007","07","29","Southern America","Brasil",NA,NA,"Foto do material seco; Árvore; Cerrado s.s.. Solo: Neossolo quartazarênico.",NA,"Dicotyledoneae",NA,"Saddi","Tocantins","Itacajá ","Terra Indígena Krahô, Kapéy","-47.665556","-8.4475",NA,"Proença, CEB","220","220",NA,NA,"-47.665556","-8.4475",NA,NA,NA,NA,NA,NA
"286","2019-11-01 14:56:00-03","UnB","UB","201682","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Rezende, AV; Viollati, LG; Silva, PEN; Borgatto, DF","103","1991","01","09","Southern America","Brasil",NA,NA,"Árvore, flores brancas com estames, latex branco ca. 3m; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Saddi","Bahia","Correntina","Fazenda Jatobá","-44.6366996765137","-13.3432998657227",NA,"Santos, APB",NA,NA,"182507","auto",NA,NA,NA,"2014","07","14",NA,NA
"287","2019-11-01 14:56:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Heringer, EP","15518","1976","04","07","Southern America","Brasil",NA,NA,"Arbustinho de 1,2 m de alt., flores alvas, grandes abundantes, perfumadas; Cerrado aberto, arenoso, gramoso, com árvores isoladas",NA,"Dicotyledoneae",NA,"Saddi","Distrito Federal","Brasília","Hospital das Forças Armadas","-47.9296989440918","-15.7797002792358",NA,"Saddi, N",NA,NA,"70570","auto",NA,NA,NA,"1984",NA,NA,NA,NA
"288","2019-11-01 14:56:00-03","UnB","UB","23043","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Heringer, EP","8764/958",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Distrito Federal","Brasília","perto do Guará","-47.9296989440918","-15.7797002792358",NA,"Trad, RJ",NA,NA,"70570","auto",NA,NA,NA,"2017","02",NA,NA,NA
"289","2019-11-01 14:56:00-03","UnB","UB","23021","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Heringer, EP","10782","1965","12",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Saddi","Distrito Federal","Brasília","Zoobotânico","-47.9296989440918","-15.7797002792358",NA,"Saddi, N",NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA
"290","2019-11-01 14:56:00-03","UnB","UB","148514","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pereira, BAS","1463","1991","02","20","Southern America","Brasil",NA,NA,"Árvore ca. 4 metros de altura,flores brancas.; Campo cerrado sobre terreno rochoso a oeste do centro da cidade.",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Alto Paraíso de Goiás",NA,"-47.5099983215332","-14.1324996948242",NA,"Pereira, BAS",NA,NA,"44724","auto",NA,NA,NA,"1991",NA,NA,NA,NA
"291","2019-11-01 14:56:00-03","UnB","UB","148517","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Resende, MLF","49","1991","12","07","Southern America","Brasil",NA,NA,"Árvore ca. 2.5m de altura x 7cm de diâm.Flores brancas,botão floral branco,antenas amarelas.; Campo Cerrado.",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Colinas do Sul","Km 25 da estrada da Alto Paraiso.","-48.0783004760742","-14.1513996124268",NA,"Pereira, BAS",NA,NA,"58154","auto",NA,NA,NA,"1992",NA,NA,NA,NA
"292","2019-11-01 14:56:00-03","UnB","UB","202491","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Teixeira, AMC; Pinto, JRR","50","2014","02",NA,"Southern America","Brasil",NA,NA,"Árvore, flor branca",NA,"Dicotyledoneae",NA,"Saddi","Goiás","São Domingos","Parque Estadual de Terra Ronca - Flora&nf;Cerrado sentido restrito","-46.3182983398438","-13.3983001708984",NA,"Pinto, JRR",NA,NA,"73215","auto",NA,NA,NA,"2014","02",NA,NA,NA
"293","2019-11-01 14:56:00-03","UnB","UB","148518","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mendonça, RC","5327","2003","02","20","Southern America","Brasil",NA,NA,"Comum no local.; Árvore heliófila,ca.3 metros e 60cm,tronco com casca lisa,folhas cartácea,flor com cálice verde,corola branca,antenas amarelas,botão floral alvacento.; Cerrado ralo.",NA,"Dicotyledoneae",NA,"Saddi","Goiás","Sítio d'Abadia","6Km de Sítio D#?# Abadia em direção a Formosa.","-46.253101348877","-14.8052997589111",NA,"Cardoso, E",NA,NA,"47176","auto",NA,NA,NA,"2003",NA,NA,NA,NA
"294","2019-11-01 14:56:00-03","UnB","UB","148452","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Volpi, RL","159","2002","04","13","Southern America","Brasil",NA,NA,"Árvore 4m,frutos esverdeados.; Mata Ciliar.",NA,"Dicotyledoneae",NA,"Saddi","Minas Gerais","Delfinópolis","Cachoeira do Alpinista,Paraíso Selvagem. 845m de Delfinópolis.","-46.8539009094238","-20.343900680542",NA,"Santos, APB",NA,NA,"41380","auto",NA,NA,NA,"2014","07","14",NA,NA
"295","2019-11-01 14:56:00-03","UnB","UB","201653","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Heringer, EP","11318","1967","02","01","Southern America","Brasil",NA,NA,"Árvore de 5m, flores abundante, branca e grande; Cerrado, a margem da estrada",NA,"Dicotyledoneae",NA,"Saddi","Minas Gerais","João Pinheiro",NA,"-46.1725006103516","-17.7425003051758",NA,"Santos, APB",NA,NA,"102029","auto",NA,NA,NA,"2014","07","14",NA,NA
"296","2019-11-01 14:56:00-03","UnB","UB","148523","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Araújo, FD","s.n.","1991","09",NA,"Southern America","Brasil",NA,NA,"Diâmetro máximo á 30cm do solo:0,094m(um indivíduo com 0.198m foi encontrado).",NA,"Dicotyledoneae",NA,"Saddi","Minas Gerais","Montes Claros","Fazenda Santa Cruz.","-43.8616981506348","-16.7350006103516",NA,"Incógnito",NA,NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA
"297","2019-11-01 14:56:00-03","UnB","UB","148521","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Walter, BMT","75","1989","03","02","Southern America","Brasil",NA,NA,"Árvore,6metros de altura,flores alvas,botão floral alvacento,frutos jovens.",NA,"Dicotyledoneae",NA,"Saddi","Minas Gerais","Pratinha","Estrada de Terra que liga a BR 262 a cidade de Pratinha.","-46.378101348877","-19.7511005401611",NA,"Walter, BMT",NA,NA,"24360","auto",NA,NA,NA,"1989",NA,NA,NA,NA
"298","2019-11-01 14:56:00-03","UnB","UB","148525","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Ratter, JA","6893","1993","07","20","Southern America","Brasil",NA,NA,"Nome Vulgar:Pau Santo.; Tree,3m tall.Fruits separate.; In Mesotrophic facies Cerradão.",NA,"Dicotyledoneae",NA,"Saddi","Tocantins","Figueirópolis","Approximately 10km S of Figueiropolis on the Brasília -Belém highway.","-49.1741981506348","-12.1308002471924",NA,"Incógnito",NA,NA,"54069","auto",NA,NA,NA,NA,NA,NA,NA,NA
"299","2019-11-01 14:56:00-03","UnB","UB","199615","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Santos, ER; Alkimim, W","2359","2012","11","01","Southern America","Brasil",NA,NA,"Árvore 2,5m. Botões florais de cor verde, borda das sépalas marrons, brácteas caducas, frutos com cápsulas e sementes marrons; Borda de estrada",NA,"Dicotyledoneae",NA,"Saddi","Tocantins","Palmas","Distrito de Taquaruçu, Serra do Lajeado, margem direita da estrada para FAzenda Ecológica (ECOTROPICAL)","-48.3602981567383","-10.2128000259399",NA,"Alkimim, W",NA,NA,"62375","auto",NA,NA,NA,"2014","01","09",NA,NA
"300","2019-11-01 14:56:00-03","UnB","UB","148527","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Alves, M","2009","1994","10","20","Southern America","Brasil",NA,NA,"Levemente Fitossociológico.; Árvore.; Cerrado.",NA,"Dicotyledoneae",NA,"Saddi","Tocantins","Palmas","Serra do Lageado.","-48.3602981567383","-10.2128000259399",NA,"Incógnito",NA,NA,"62375","auto",NA,NA,NA,NA,NA,NA,NA,NA
"301","2019-11-01 14:56:00-03","UnB","UB","198063","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Alkimim, W","145","2012","08","12","Southern America","Brasil",NA,NA,"Árvore 4 m. Ritidoma escamoso com placas coriaceas cinza e marrom claro; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Saddi","Tocantins","Paraíso do Tocantins",NA,"-48.86669921875","-10.1760997772217",NA,"Alkimim, W",NA,NA,"33338","auto",NA,NA,NA,"2013",NA,NA,NA,NA
"302","2019-11-01 14:56:00-03","UnB","UB","148529","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Bridgewater, S","778","1997","11","06","Southern America","Brasil",NA,NA,"Tree to 8m,dbh 20cm,bark pinky grey and very flakey,flowers white.; Cerrado.",NA,"Dicotyledoneae",NA,"Saddi","Tocantins","Paraíso do Tocantins","11km from Paraíso do Tocantins on the road to Monte Santo [do Tocantins].","-48.86669921875","-10.1760997772217",NA,"Incógnito",NA,NA,"33338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-08-06 10:39:28-03","FMM","FMM","414","MachineObservation","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton",NA,NA,"2014","02","09",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00414",NA,NA,"Saddi","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros","-47.83605","-14.158956","FMM00414_v1 FMM00414_v2",NA,NA,NA,NA,NA,"47°50'09.78W","14°09'32.24S",NA,NA,NA,NA,NA,NA
"304","2019-08-06 10:39:28-03","FMM","FMM","415","MachineObservation","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton",NA,NA,"2013","01","03",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Campo rupestre","FMM00415",NA,NA,"Saddi","Bahia","Palmeiras","Parque Natural Municipal Morro do Pai Inácio","-41.472719","-12.454922","FMM00415_v1 FMM00415_v2",NA,NA,NA,NA,NA,"41°28'21.79W","12°27'17.72S",NA,NA,NA,NA,NA,NA
"305","2020-01-08 18:48:56-03","UFMT","UFMT","20495","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Silva, G.P.; Pereira, J.B.; Santos, H.G.P.; Cordovil, S.P.","2022","1993","11","18",NA,"Brasil",NA,NA,"Árvore, de 12m, 30cm DAP, cálice verde, corola branca, filete creme, antera amarela e botões verdes, flor branca.; Mata galeria antropizada, solo argilo arenoso com deposição de materia orgânica.",NA,NA,NA,"Saddi","Goiás","Calda Novas","Margem direita do Rio Corumba, próximo ao salto.","-48.533333","-17.916667",NA,NA,NA,NA,NA,NA,"-48.533333","-17.916667",NA,NA,NA,NA,NA,NA
"306","2019-12-19 18:40:21-03","UFMT","UFMT","20513","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Teles Walter, B.M.; Pereira, J.B.; Oliveira, N.R.","2962","1995","11","20",NA,"Brasil",NA,NA,"Árvore com 3m de altura, flor branca, anteras amarelas.; Reserva de cerrado, cerrado sensu stricto, latossolo vermelho-amarelo, franco argiloso, relevo plano no local e região.",NA,NA,NA,"Saddi","Maranhão","Balsas","Projeto de colonização agricola batavo, campo, região próxima ao corrego tem medo.","-46.716667","-8.633333",NA,"Teles Walter, B.M.",NA,NA,NA,NA,"-46.716667","-8.633333",NA,"1996","01",NA,NA,NA
"307","2019-12-19 18:40:21-03","UFMT","UFMT","20506","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Teles Walter, B.M.; Pereira, J.B.; Santos, A.A.; Campos de Pinho, G.S.","3938","1997","11","12",NA,"Brasil",NA,NA,"Árvore, 2,4m de altura, flor alva, botões florais verdes, pétalas alvas, anteras amarelas, filetes alvo-esverdeados.; Cerrado sentido restrito (Típico), reserva de cerrado entre plantios agrícolas.",NA,NA,NA,"Saddi","Maranhão","Balsas","Lote 16, área de colonização agrícola (Nova de Carli), cerca de 20 km da Vila Kissy, após Tem Medo.","-46.716667","-8.633333",NA,"Teles Walter, B.M.","470","470",NA,NA,"-46.716667","-8.633333",NA,"1997","11","12",NA,NA
"308","2019-12-19 18:40:21-03","UFMT","UFMT","24930","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mendonça, R.C.; Cardoso, E.; Fonseca, M.L.; Alvarenga, D.","4265","2001","05","15",NA,"Brasil",NA,NA,"Árvore com 3 m de altura e 0,9 m de DAP, heliófilo, exudato branco leitoso, folhas cartáceas, concolor verde, frutos imaturos cor verde castanho; Cerrado sobre encosta com afloramentos de tapiocanga, solo com textura arenosa, relevo inclinado.",NA,NA,NA,"Saddi","Bahia","Cocos","Fazendas Trijunção, local muito próximo ao Marco Paredão do IBGE, nas divisas dos estados da Bahia, Minas Gerais e Goias.","-46.033333","-14.866667",NA,"Cardoso, E.",NA,NA,NA,NA,"-46.033333","-14.866667",NA,"2001","05",NA,NA,NA
"309","2019-12-19 18:40:21-03","UFMT","UFMT","24938","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Silva, M.A.; Felfili, J.M.; Cardoso, E.; Barbosa, E.L.; Oliveira, E.C.L.; Oliveira, N.R.","4476","2000","09","09",NA,"Brasil",NA,NA,"Árvore heliófila ca. 4,0m de altura, frutos indeiscentes verde amarronzados e maduros deiscentes marrom alaranjados, sementes aladas, folhas glabras discolores verdes, látex amarelo.; Cerrado.",NA,NA,NA,"Saddi","Goias","Guarani de Goias","Início de asfalto em direção a Posse.","-46.316667","-14.016667",NA,"Felfili, J.M.",NA,NA,NA,NA,"-46.316667","-14.016667",NA,"2000","09","09",NA,NA
"310","2019-12-19 18:40:21-03","UFMT","UFMT","21915","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Mendonça, R.C.; Azevedo, M.L.M.; Cardoso, E.; Alvarenga, D.; Silva, M.A.","3331","1997","12","01",NA,"Brasil",NA,NA,"Arvoreta ca. 2,5m ha, heliófita, exudato amarelo viscoso (muda de cor com a oxidação), folhas cartáceas, concolor verde, flor com cálice esverdeado, corola branca, anteras amarelas, botão floral verde esbranquiçado.; Solo com textura arenosa, relevo",NA,NA,NA,"Saddi","Minas Gerais","Formoso","Estrada entre a Chapada Gaúcha e o Parque Nacional Grande Sertão Veredas.","-45.9","-15.383333",NA,"Silva, M.A.","905","905",NA,NA,"-45.9","-15.383333",NA,"1997","12",NA,NA,NA
"311","2019-12-19 18:40:21-03","UFMT","UFMT","20508","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Teles Walter, B.M.; Silva, G.P.; Pereira, J.B.; Sampaio, A.B.; Ribeiro, J.F.; Silva, M.A.","3547","1996","11","08",NA,"Brasil",NA,NA,"Árvore com 3m altura, botões florais creme-esverdeados, látex amarelado, frutos imaturos.; Cerrado, sensu stricto, relevo plano no local e região, latossolo amarelo-arenoso.",NA,NA,NA,"Saddi","Maranhão","Balsas","Projeto de colonização agrícola BATAVO/Campo, região de reservas de cerrado, próximas ao córrego tem medo.","-46.716667","-8.633333",NA,"Teles Walter, B.M.","470","470",NA,NA,"-46.716667","-8.633333",NA,"1996","11","08",NA,NA
"312","2019-12-19 18:40:21-03","UFMT","UFMT","20505","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Teles Walter, B.M.; Assis, M.C.; Werneck, W.L.; Xavier, S.C.S.; Dutilh, J.H.A.","3691","1997","01","29",NA,"Brasil",NA,NA,"Árvore, somente a copa fora d'água, flor branca, pétalas e filetes alvos, anteras amarelas, cálice verde.; Original, mata Seca Mesofítica semidecídua, solo areno-argiloso com muito cascalho, relevo acidentado.",NA,NA,NA,"Saddi","Goias","Niquelândia","Lago em processo de enchimento no AHE Serra da Mesa, segmento Tocantinzinho.","-48.266667","-13.95",NA,"Teles Walter, B.M.","420","420",NA,NA,"-48.266667","-13.95",NA,"1997","01","29",NA,NA
"313","2019-12-19 18:40:21-03","UFMT","UFMT","4906","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Filgueiras, T.S.; Fonseca, M.L.; Kirkbride, J.H.","3078","1994","11","08",NA,"Brasil",NA,NA,"Árvore ca 7m de altura, flores brancas.",NA,NA,NA,"Saddi","Goias","Niquelândia","Ca 210 km s, escrube baixo denso.","-48.4597015380859","-14.4738998413086",NA,"Filgueiras, T.S.",NA,NA,"74171","auto",NA,NA,NA,"1994","11","08",NA,NA
"314","2020-09-24 10:56:20-03","UEPA","MFS","002769","PreservedSpecimen","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Chacon, RG","1599","2017","09","27",NA,"Brasil",NA,NA,"Árvore de 4m, fruto seco, comido por psitacídeos e látex amarelado.","MFS002769",NA,NA,"Saddi","Goiás","Alto Paraíso de Goiás","Parque Nacional da Chapada dos Veadeiros, Campo rupeste, areia quartizoza e relevo plano.","-47.518864","-14.136608","MFS002769 MFS002769_e","Oliveira, J.A.S.",NA,NA,NA,NA,"-47.518864","-14.136608",NA,"2017","10","02",NA,NA
"315","2020-04-30 16:06:32-03","UFMT","CNMT","9038","S","Plantae","Clusiaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Chacon, R.G.","200","2007","11","21",NA,"Brasil",NA,NA,"Flor branca. Estames amarelos Doação Herbário Ezechias Paulo Heringer - HEPH 23409","CNMT009038","Angiosperma",NA,"Saddi.","Distrito Federal","Lago Sul","EEJBB- mata da Caesb","-47.843889","-15.894722",NA,"Chacon, R.G.",NA,NA,NA,NA,"47°50'38W","15°53'41S",NA,"2007","11",NA,NA,NA
"316","2019-11-21 10:03:02-03","IBt","SP","178854","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Nogueira, E; et al.","154","1981","01","14",NA,"Brasil",NA,NA,NA,"SP042455",NA,NA,"Saddi","Goiás","Corumbá de Goiás","Serra do Catingueiro, Topo do Pico dos Pirineus, 6 km de Cocalzinho","-52","-30","SP042455","Saddi, N","1380","1380",NA,NA,"-52","-30",NA,"1985",NA,NA,NA,NA
"317","2020-04-15 17:19:34-03","IBt","SP","249655","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Pereira, BAS","1614","1991","03","13",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi","Tocantins",NA,"Estrada Mimoso do Oeste (BA) / Taguatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-21 10:03:02-03","IBt","SP","382679","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Lemos, R; Filgueiras, TS; Melo, E; Santana, C","7429","2003","03","15",NA,"Brasil",NA,NA,NA,"SP042456",NA,NA,"Saddi","Alagoas","Piaçabuçu","7 km depois da 2ª ponte de Penedo/Piaçabuçu","-36.434398651123","-10.4055995941162","SP042456","Lemos, R",NA,NA,"16123","auto",NA,NA,NA,NA,NA,NA,NA,NA
"319","2021-02-11 09:24:21-03","IBt","SP","106102","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Irwin, HS","14849","1966","04","14",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi","Bahia","Barreiras",NA,"-44.9900016784668","-12.1527996063232",NA,NA,NA,NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA
"320","2021-02-11 09:24:21-03","IBt","SP","46859","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Kuhlmann, M","1199","1942","05","08",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi","São Paulo","Amparo",NA,"-46.7599983215332","-22.7000007629395",NA,NA,NA,NA,"18036","auto",NA,NA,NA,NA,NA,NA,NA,NA
"321","2021-01-07 09:33:28-03","IBt","SP","465400","S","Plantae","Calophyllaceae","Kielmeyera","lathrophyton","Kielmeyera lathrophyton","Rodrigues, E","657","1999","11","19",NA,"Brasil",NA,NA,NA,NA,NA,NA,"Saddi","Tocantins","Goiatins",NA,"-47.3142013549805","-7.71000003814697",NA,NA,NA,NA,"92862","auto",NA,NA,NA,NA,NA,NA,NA,NA
