"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount","previousCatalogNumber"
"594","2021-02-08 12:44:12-03","UFRGS","ICN","066364","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Furlan, A; Cordeiro, I; Kawasaki, ML; Pirani, JR","s.n.","1981","10","05","América do Sul","Brasil","MG","Santana do Riacho","Km 115 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto semi-prostrado de até 40 cm de altura, flores alvas.; Mata ciliar- Córrego 2 Pontinhas",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"595","2021-02-08 12:44:12-03","UFRGS","ICN","090113","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Hatschbach, G; Silva, JM","54679","1990","10","17","América do Sul","Brasil","GO","Teresina de Goiás","Rod. GO-118, descida para Cavalcante","-47.2647018432617","-13.7763996124268",NA,NA,NA,"Arbusto de 1 m de altura, frutos avermelhados.; Campo rupestre da Chapada dos Veadeiros, solo rochoso",NA,NA,NA,NA,"42211","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"596","2021-02-08 12:44:12-03","UFRGS","ICN","063721","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Hatschbach, G","30182","1972","08","11","América do Sul","Brasil","MG","Diamantina","Biri-Biri","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto de 2 m de altura.; Solo arenoso junto ao rio (zona de campo)",NA,NA,NA,NA,"101169","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"597","2021-02-08 12:44:12-03","UFRGS","ICN","063715","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Hatschbach, G","29850","1972","08","04","América do Sul","Brasil","MG","Jaboticatubas","Serra do Cipó","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto de 1 m de altura, flor alva.; Encosta rochosas de morro",NA,NA,NA,NA,"31264","auto","1995",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2021-02-08 12:44:12-03","UFRGS","ICN","123128","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Pereira, SC","s.n.","1983","11","13","América do Sul","Brasil","MG","Lavras",NA,"-44.999698638916","-21.2453002929688",NA,NA,NA,"Cerrado. Arbusto altura 2,0 m.",NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"599","2021-02-08 12:44:12-03","UFRGS","ICN","061142","S","Plantae","Dicotyledon",NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Pinho, RA","65","1966","09","10","América do Sul","Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,"Árvore.; Cerrado",NA,NA,NA,NA,"22843","auto","2002",NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2019-11-21 10:12:19-03","IBt","SP","308297","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Barroso, GM","Walter, BMT; Xavier, SCS; Nunes, R; Cordovil Silva, SP; Santos, I","2610","1995","09","08",NA,"Brasil","Goiás","Colinas do Sul","Região do Rio Tocantinzinho, bacia de inundação do AHE Serra da Mesa. Fazenda Saracura, estrada de manutenção das torres da nova linha de transmissão Minaçu-Niquelandia","-48.2","-14","450","450",NA,"Árvore 6m alt., borda da mata, botões florais verdes. Ocasional","SP032910","SP032910","-48.2","-14",NA,NA,"1999","02",NA,NA,NA,NA,NA,NA,NA,NA
"601","2019-11-21 10:12:19-03","IBt","SP","347622","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Costa, CB; Fiaschi, P","381","2000","07","31",NA,"Brasil","Minas Gerais","Couto de Magalhães de Minas","Estrada para Carbonita. Cerrado.","-43.3094","-18.0754","726","726",NA,"Arbusto ca. 1m alt., botões verdes co ápice alvo, pétalas e estames alvos.","SP032920","SP032920","-43.3094","-18.0754",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"602","2019-11-21 10:12:19-03","IBt","SP","315521","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Silva, TRS; et al.","CFCR13323","1990","09","05",NA,"Brasil","Minas Gerais","Grão Mogol","Vale do Córrego Escurona, área de cerrado com afloramentos quartzíticos.","-42.966667","-16.583333","750","750",NA,"Arbusto 1,2m alt., a sombra parcial no cerrrado. Hipanto e sépalas verdes, pétalas e estames alvos.",NA,NA,"-42.966667","-16.583333",NA,NA,"1991",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2019-12-05 09:46:15-03","IBt","SP","316819","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Jardim, JG; Carvalho, AMV; Ferrucci, MS; Sant'Ana, SC","899","1996","08","10",NA,"Brasil","Bahia","Correntina","Ca. 17km a W da sede do município na rod. BA 349 no sentido Corentina-Brasília. Cerrado.","-44.733333","-13.416667",NA,NA,NA,"Arvorezinha ca. 2m alt., folhas verdes com face inferior mais clara, flores esbranquiçadas, frutos imaturos verdes.",NA,NA,"-44.733333","-13.416667",NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"604","2019-11-21 10:12:19-03","IBt","SP","345491","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Alvarenga, AA","109","1982","06","22",NA,"Brasil","Minas Gerais","Rosário","Cerrado.",NA,NA,NA,NA,NA,"Arbusto, 0,5m alt.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2019-11-21 10:12:19-03","IBt","SP","347777","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Stehmann, JR; et al.","2696","2000","09","21",NA,"Brasil","Minas Gerais","Diamantina","Cachoeira da Sentinela.","-43.624722","-18.1825",NA,NA,NA,"Arbusto, flores esbranquiçadas com forte odor adocicado.",NA,NA,"-43.624722","-18.1825",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2019-11-21 10:12:19-03","IBt","SP","347802","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Lombardi, JA","4077","2000","10","18",NA,"Brasil","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, trilha para o Poço dos Veados.","-43.340833","-18.1125",NA,NA,NA,"Cerrado. Arbusto ca. 2m alt., folhas coriáceas, flores brancas.",NA,NA,"-43.340833","-18.1125",NA,NA,"2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2019-12-05 09:46:15-03","IBt","SP","357992","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Lima, LR; Menezes, NL; Alves, M; Fantinati, M; Rosa, MM; Strassburg, RC; Yoshitake, AMAF","127","2000","08","23",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó. Belo Horizonte-Conceição do mato Dentro, km 108.",NA,NA,"1200","1200",NA,"Arbusto ca. 1,5m alt., na beira da estrada, pétalas e estiletes alvos.",NA,NA,NA,NA,NA,NA,"2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"608","2019-11-21 10:12:19-03","IBt","SP","359664","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Nic Lughadha, EM; Mello-Silva, R; Stannard, BL; Assis, MC; Folli, DA","177","1999","02","09",NA,"Brasil","Espírito Santo","Linhares","Reserva Florestal da Cia Vale do Rio Doce, Estrada Flamengo.","-40.020778","-19.154889","20","30",NA,"Árvore até 5m alt., folhas cartáceas, botõesflorais verde-ferugíneas, pétalas , estames e estiletes, brancos.","SP032919","SP032919","-40.020778","-19.154889",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2019-11-21 10:12:19-03","IBt","SP","78040","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Heringer, EP","7289","1959","11","12",NA,"Brasil","Minas Gerais",NA,"Serra do Cipó.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"610","2019-11-21 10:12:19-03","IBt","SP","357707","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Hatschbach, G","34709","1974","07","23",NA,"Brasil","Mato Grosso","Rondonópolis","Serra da Petrolina.","-54.6356010437012","-16.4708003997803",NA,NA,NA,"Árvore 5m alt., flor alva. Na matinha dos peraus","SP032916","SP032916",NA,NA,"69781","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA,NA
"611","2019-11-21 10:12:19-03","IBt","SP","268244","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Cordeiro, I; Catharino, ELM; Ribeiro, W; Simonetti, C; Machado, C","1013","1992","11","21",NA,"Brasil","Mato Grosso do Sul","Bataguassu","Fazenda Santa Clara, várzea aluvionar do rio paraná, terrenos mais elevados, formação florestal localmente denominada coroa, até 12m alt.","-52.4221992492676","-21.7141990661621",NA,NA,NA,"Arbusto 1,5m alt., flores estames creme.","SP032921","SP032921",NA,NA,"65610","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"612","2019-11-21 10:12:19-03","IBt","SP","48665","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Viégas, AP","s.n.","1942","10","03",NA,"Brasil","Minas Gerais","Belo Horizonte","Rancho Fundo, Santa Luzia.","-43.937801361084","-19.9207992553711",NA,NA,NA,"Arbusto.&nf;IAC 6866","SP032911","SP032911",NA,NA,"17082","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"613","2019-11-21 10:12:19-03","IBt","SP","68488","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Macedo, A","3760","1952","09","05",NA,"Brasil","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"Arbusto campestre, brancas.",NA,NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2019-12-05 09:46:15-03","IBt","SP","329807","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Lombardi, JA","167","1992","12","09",NA,"Brasil","Minas Gerais","Diamantina","Perto de Extração, vindo de Diamntina.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"Arbusto ca. 2,5m alt., folhas coriáceas de margem revoluta, discolores, frutos maduros vermelhos a púrpura.",NA,NA,NA,NA,"101169","auto","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2019-11-21 10:12:19-03","IBt","SP","143299","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Joly, AB; Semir, J","CFSC2884","1972","08","20",NA,"Brasil","Minas Gerais","Jaboticatubas","Km 114 ao longo da rodovia Lagoa SAnta -Conceição do Mato Dentro, Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Flores brancas, com xilopódio.",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2019-11-21 10:12:19-03","IBt","SP","166699","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Furlan, A; et al.","CFSC6463","1980","08","24",NA,"Brasil","Minas Gerais","Jaboticatubas","Km 11 ao longo da rodovia Lagoa Santa-Conceição do mato Dentro, Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto 80cm alt., flores alvas.",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"617","2019-11-21 10:12:19-03","IBt","SP","145394","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Semir, J; et al.","CFSC4363","1973","09","03",NA,"Brasil","Minas Gerais","Jaboticatubas","Km 123 ao longo da Rodovia Lagoa Santa-Conceição do Mato Dentro, Diamamntina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Arbusto 2m alt., flores alvas, mata ciliar.",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"618","2019-11-21 10:12:19-03","IBt","SP","145373","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Joly, AB; Semir, J","CFSC3595","1972","11","03",NA,"Brasil","Minas Gerais","Jaboticatubas","Km 123 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro, Diamantina.","-43.7449989318848","-19.513599395752",NA,NA,NA,"Flores brancas, 1,2m alt., próx. a mata ciliar.",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"619","2019-11-21 10:12:19-03","IBt","SP","162545","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Mantovani, W","66","1979","07","25",NA,"Brasil","Minas Gerais","Jaboticatubas","Serra do cipó.","-43.7449989318848","-19.513599395752","1200","1200",NA,"Arbusto 0,5-0,6m alt.,",NA,NA,NA,NA,"31264","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"620","2019-11-21 10:12:19-03","IBt","SP","40404","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Heringer, EP","164","1938","11","05",NA,"Brasil","Minas Gerais","Lavras","E.S.A.L.","-44.999698638916","-21.2453002929688",NA,NA,NA,"Árvore não atingindo grande diametro, alta, própria para loinha. Dos solos fracos, formando associações.","SP032912","SP032912",NA,NA,"20044","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"621","2019-12-05 09:46:15-03","IBt","SP","333381","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Hatschbach, G; Hatschbach, M; Barbosa, E","67948","1998","07","17",NA,"Brasil","Minas Gerais","Montes Claros","Rod. BR 365, km 17.","-43.8616981506348","-16.7350006103516",NA,NA,NA,"Arbusto 1m alt., flor alva. Cerrado.",NA,NA,NA,NA,"72568","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"622","2019-11-21 10:12:19-03","IBt","SP","330672","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Tameirão Neto, E; Werneck, MS","s.n.","1994","08","26",NA,"Brasil","Minas Gerais","Perdizes","Floresta semidecídua, Mata da Aparecida, indivíduo 4421, Unidade de Conservação do Galheiro , CEMIG.","-47.2928009033203","-19.3528003692627",NA,NA,NA,"Arbóreo.&nf;BHCB 25837","SP032915","SP032915",NA,NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"623","2019-11-21 10:12:19-03","IBt","SP","209128","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Henrique, MC; et al.","CFSC7641","1981","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, Cerrado.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 40-50cm, frutos vermelhos a negros, beira da estrada da Usina.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"624","2019-11-21 10:12:19-03","IBt","SP","209129","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Zappi, DC","CFSC9347","1985","07","20",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da Rodovia Belo-Horizonte-Conceição do mato Dentro, cerrado., Caminho da Usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 0,5m alt., pilosidade rufa, flores creme.",NA,NA,NA,NA,"26557","auto","1985","08",NA,NA,NA,NA,NA,NA,NA,NA
"625","2019-11-21 10:12:19-03","IBt","SP","209134","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Oliveira, JDP; et al.","CFSC9078","1982","10","24",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da Rodovia Belo Horizonte Conceição do mato Dentro, estrada da usina, Fazenda do Sr. Cornélio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Entre pedras, flores alvas, ca. 1m alt.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"626","2019-11-21 10:12:19-03","IBt","SP","209151","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Hensold, N; et al.","CFSC7722","1981","12","06",NA,"Brasil","Minas Gerais","Santana do Riacho","Ao longo da rodovia Belo Horizonte-Conceição do mato Dentro, Mãe D'Água, Vale do Córrego Veu-de-Noiva., mata cilar.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arvoreta 1,5m alt., frutos vermelhos a negros.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2019-11-21 10:12:19-03","IBt","SP","209152","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Henrique, MC; Kawasaki, ML","CFSC7663","1981","10","31",NA,"Brasil","Minas Gerais","Santana do Riacho","Km 107 ao lingo da Rodovia Belo Horizonte-Conceição do mato Dentro, próx. a entrada para Estrada da usina.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Subarbusto 70cm alt., prostrado, flores alvas, frutos vermelhos a negros.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2019-11-21 10:12:19-03","IBt","SP","209147","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Henrique, MC; Kawasaki, ML","CFSC7633","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Km 119 ao longo da Rodovia Belo Horizonte-Conceição do mato Dentro, mata ciliar, próxima a ponte do Córrego Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 1,3m alt., ramos prostrados, frutos vermelhos a negros.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"629","2019-11-21 10:12:19-03","IBt","SP","209153","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Henrique, MC; Kawasaki, ML","CFSC7634","1981","10","30",NA,"Brasil","Minas Gerais","Santana do Riacho","Km 119 ao longo da rodovia Belo Horizonte-Conceição do Mato Dentro, próx. a ponte do córrego Palácio.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto 1m alt., flores alvas, frutos vermelhos a negros.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2019-11-21 10:12:19-03","IBt","SP","225005","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Cordeiro, I; Simão, R; Kameyama, C; Zappi, DC","CFSC10491","1987","09","08",NA,"Brasil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte, Conceição doMato Dentro, Parque nacional da Serra do Cipó, Serra da Bandeirinha.","-43.7144012451172","-19.1688995361328","1200","1200",NA,"Arbusto ca. 50cm alt., flores alvas, campo rupestre","SP032913","SP032913",NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2019-12-05 09:46:15-03","IBt","SP","293245","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Campos, MTVA","Campos, MTVA; Souza, EDP","CFSC13375","1993","09","21",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, estrada MG 010 ca. 400m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro, capão de mata (primeiro) a W da rodovia.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Árvore 4m alt., na borda do capão, flores creme com indumento ferrugíneo",NA,NA,NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"632","2019-12-05 09:46:15-03","IBt","SP","293203","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Campos, MTVA","Campos, MTVA; Souza, EDP","CFSC13433","1993","11","23",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, estrada MG 010, ca. 400m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro, segundo capão de mata a W da rodovia.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arvoreta 4m alt., na borda do capão, ramos com indumento ferrugíneo, cálice verde. Corola, estames e estigmas alvos",NA,NA,NA,NA,"26557","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA,NA
"633","2019-11-21 10:12:19-03","IBt","SP","332846","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Forzza, RC; Wanderley, MGL","122","1995","09","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó. km 106.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto a beira da estrada, floresa alvas.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"634","2019-11-21 10:12:19-03","IBt","SP","209148","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Pirani, JR; et al.","CFSC7454","1981","10","04",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, rodovia Belo Horizonte-Conceição do Mato Dentro, km 107.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto até 1,5m alt., flores creme, frutos cor-de-vinho, negros quando maduros.",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"635","2019-11-21 10:12:19-03","IBt","SP","343812","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Vasconcellos, MF","s.n.","1999","10","27",NA,"Brasil","Minas Gerais","Santana do Riacho","Serra do Cipó, Serra Morena. Campo rupestre.","-43.7144012451172","-19.1688995361328","850","850",NA,"Arbustivo.&nf;BHCB 50331",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"636","2019-11-21 10:12:19-03","IBt","SP","184200","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Forero, E; et al.","8094","1980","09","07",NA,"Brasil","Minas Gerais","Santana do Riacho","Serrra do Cipó, km 107 caminhjo para Usina dr. Pacífico Mascarenhas.","-43.7144012451172","-19.1688995361328",NA,NA,NA,"Arbusto, cáliz verde, corola y estambrs blancos, cerrado.",NA,NA,NA,NA,"26557","auto","1983","12","20",NA,NA,NA,NA,NA,NA,NA
"637","2019-12-05 09:46:15-03","IBt","SP","339255","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Hashimoto, G","17534","1995","12","02",NA,"Brasil","Minas Gerais","Silvianópolis","Fazenda Cajuru.","-45.8349990844727","-22.0293998718262",NA,NA,NA,"Arvoreta de cerrado, 5malt.",NA,NA,NA,NA,"15462","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"638","2019-12-05 09:46:15-03","IBt","SP","339253","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Lima, DF","Hashimoto, G","17532","1995","12","02",NA,"Brasil","Minas Gerais","Silvianópolis","Fazenda Cajuru.","-45.8349990844727","-22.0293998718262",NA,NA,NA,"Arvoreta de cerrado, 5m alt.",NA,NA,NA,NA,"15462","auto","2016","06",NA,NA,NA,NA,NA,NA,NA,NA
"639","2019-11-21 10:12:19-03","IBt","SP","312112","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Arantes, AA","669","1996","08","20",NA,"Brasil","Minas Gerais","Uberlândia","E.E. do Panga. Campo sujo próximo da estrada Uberlândia-Campo Florido.","-48.2771987915039","-18.9186000823975",NA,NA,NA,"Arbusto ca. 1m alt., muito ramificado, botões imaturos velutinos.","SP032914","SP032914",NA,NA,"58223","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2019-11-21 10:12:19-03","IBt","SP","341010","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Sobral, M","Hatschbach, G; et al.","69523","1999","10","22",NA,"Brasil","Minas Gerais","Várzea da Palma","Fazenda Serra do Cabral. Agropecuária.","-44.7308006286621","-17.5981006622314",NA,NA,NA,"Subarbusto 50cma lt., campo cerrado.",NA,NA,NA,NA,"60948","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA
"641","2019-11-21 10:12:19-03","IBt","SP","293804","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.","Kawasaki, ML","Montanholi, R","59","1995","12","07",NA,"Brasil","São Paulo","Agudos","Campus Experimetal da USC, cerrado","-48.9799995422363","-22.4599990844727",NA,NA,NA,"Árvore 4m alt., caule semi-rugoso avermelhado, folhas coriáceas, flores brancas",NA,NA,NA,NA,"52219","auto","1996",NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2019-11-21 10:12:19-03","IBt","SP","156598","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Grotta, AS","s.n.","1956","02","03",NA,"Brasil","São Paulo","Indaiatuba","Campo seco.","-47.2099990844727","-23.0900001525879",NA,NA,NA,NA,"SP032918","SP032918",NA,NA,"17640","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2019-11-21 10:12:19-03","IBt","SP","307067","S","Plantae",NA,NA,"Myrtaceae","Myrcia","rufipes","Myrcia rufipes","DC.",NA,"Kinoshita, LS; et al.","32193","1994","10","19",NA,"Brasil","São Paulo","Itirapina","Cerrado do Valério na estrada para Represa do Lobo, 2º porteira","-47.8199996948242","-22.25",NA,NA,NA,"Arbusto ca. 2,5m alt., botões e flores esbranquiçados","SP032917","SP032917",NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
