"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"285","2020-12-09 14:47:02-03","FURB","FURB","3079","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","Sobral, M","Vieira, F.C.S.","184","2003","12","25","Brasil","Santa Catarina","Itapoá","Samambaial.","-48.6161003112793","-26.1168994903564",NA,NA,"3","3",NA,"FURB31916","FURB31916","2004","10","30",NA,NA,NA,NA,NA,NA,NA,"18121","auto",NA,NA,NA,NA,NA,NA
"286","2020-12-09 14:47:02-03","FURB","FURB","6090","PreservedSpecimen","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","Sobral, M","Vieira, F.C.S.","197","2004","01","03","Brasil","Santa Catarina","Joinville","Aventureiro.","-48.8456001281738","-26.3043994903564",NA,NA,"10","10",NA,"FURB31917","FURB31917","2004","10","30",NA,NA,NA,NA,NA,NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"287","2021-03-16 17:53:49-03","UCS","HUCS","46882","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O. Berg","Grings, M.","Grings, M.","1910","2018","01","09","Brasil","Rio Grande do Sul","Nova Petrópolis","Bairro Logradouro, rua Rio Branco","-51.1143989562988","-29.3763999938965",NA,NA,"580","580","árvore com cerca de 15 m de altura; flores brancas; em remanescente de floresta primária",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"14669","auto",NA,NA,NA,NA,NA,NA
"288","2021-03-16 17:53:49-03","UCS","HUCS","6541","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O. Berg","Legrand, C.D.","Klein, R.M.","8113","1969","01","23","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1970",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"289","2021-03-16 17:53:49-03","UCS","HUCS","6532","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O. Berg","Legrand, C.D.","Klein, R.M.","8160","1969","02","13","Brasil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1970",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"290","2021-03-16 17:53:49-03","UCS","HUCS","6551","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O. Berg","Legrand, C.D.","Klein, R.M.","8164","1969","02","12","Brasil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1970",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"291","2021-03-16 17:53:49-03","UCS","HUCS","15186","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O. Berg","Sobral, M.","Kegler, A.","428","1999","12","02","Brasil","Rio Grande do Sul","Caxias do Sul","São Pedro - 3ªLégua","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"mata",NA,NA,"2004","04",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"292","2021-03-16 17:53:49-03","UCS","HUCS","38804","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sobral, M.","Sevegnani, L.","s.n.","2009","12","06","Brasil","Santa Catarina","Laurentino","Propriedade de O. Campestrini","-49.77265","-27.234722","-49.77265","-27.234722",NA,NA,"Floresta",NA,NA,"2010","01","21",NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2021-03-16 17:53:49-03","UCS","HUCS","12139","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Wasum, R.A.","s.n.","1997","06","06","Brasil","Santa Catarina","Piritiba","estreito do rio Uruguai",NA,NA,NA,NA,NA,NA,"beira do rio",NA,NA,"1997","12",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2021-03-16 17:53:49-03","UCS","HUCS","2791","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Sehnem, A.","Sehnem, A.","s.n.","1963","02","25","Brasil","Rio Grande do Sul","Gramado",NA,"-50.8739013671875","-29.3785991668701",NA,NA,NA,NA,"coleção Sehnem 8202; arbor in silva",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"13851","auto",NA,NA,NA,NA,NA,NA
"295","2021-03-16 17:53:49-03","UCS","HUCS","10217","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Wasum, R.A.","s.n.","1994","10","26","Brasil","Rio Grande do Sul","Caxias do Sul","Campus da UCS","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"beira da mata",NA,NA,"1994","12",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"296","2021-03-16 17:53:49-03","UCS","HUCS","14741","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Kegler, A.","455","1999","12","13","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"orla da mata",NA,NA,"2000","05",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"297","2021-03-16 17:53:49-03","UCS","HUCS","14715","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Kegler, A.","360","1999","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"mata ciliar",NA,NA,"2000","05",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"298","2021-03-16 17:53:49-03","UCS","HUCS","14712","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Kegler, A.","359","1999","11","09","Brasil","Rio Grande do Sul","Caxias do Sul","Criúva","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"mata ciliar",NA,NA,"2000","05",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"299","2021-03-16 17:53:49-03","UCS","HUCS","11614","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Butzke, A.","s.n.","1993","09","02","Brasil","Rio Grande do Sul","Erechim","IBDF","-52.2738990783691","-27.6341991424561",NA,NA,NA,NA,"beira da estrada",NA,NA,"1996","09",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"46790","auto",NA,NA,NA,NA,NA,NA
"300","2021-03-16 17:53:49-03","UCS","HUCS","6537","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Legrand, C.D.","Klein; Souza Sob.","8073","1969","01","21","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1970",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"301","2021-03-16 17:53:49-03","UCS","HUCS","6509","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Legrand, C.D.","Klein, R.M.","8115","1969","01","23","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1970",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"302","2021-03-16 17:53:49-03","UCS","HUCS","14740","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Kegler, A.","488","1999","12","28","Brasil","Rio Grande do Sul","Caxias do Sul","Nossa Sra. da Saúde","-51.1794013977051","-29.1681003570557",NA,NA,NA,NA,"orla da mata",NA,NA,"2000","05",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"49662","auto",NA,NA,NA,NA,NA,NA
"303","2021-03-16 17:53:49-03","UCS","HUCS","17606","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Wasum, R.A.","845","2000","12","27","Brasil","Rio Grande do Sul","Jaquirana","Roça Redonda","-50.3577995300293","-28.8847007751465",NA,NA,NA,NA,"interior da mata",NA,NA,"2001","10",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"31282","auto",NA,NA,NA,NA,NA,NA
"304","2021-03-16 17:53:49-03","UCS","HUCS","17390","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Wasum, R.A.","800","2000","12","03","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"interior da mata",NA,NA,"2001","12",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"305","2021-03-16 17:53:49-03","UCS","HUCS","18277","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Wasum, R.A.","1209","2001","11","04","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"beira da mata",NA,NA,"2002","04",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"306","2021-03-16 17:53:49-03","UCS","HUCS","18284","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Smith, S.F.","Wasum, R.A.","1239","2001","11","18","Brasil","Rio Grande do Sul","São Francisco de Paula","RS 235","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"beira da mata",NA,NA,"2002","04",NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"76715","auto",NA,NA,NA,NA,NA,NA
"307","2021-03-16 17:53:49-03","UCS","HUCS","6536","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Legrand, C.D.","Klein, R.M.","8133","1969","01","24","Brasil","Santa Catarina","Florianópolis","Saco Grande","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1970",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"308","2021-03-16 17:53:49-03","UCS","HUCS","1039","PreservedSpecimen","Plantae","Myrtaceae","Calyptranthes","polyantha","Calyptranthes polyantha","O. Berg","Legrand, C.D.","Klein; Souza","7484","1967","06","22","Brasil","Santa Catarina","Florianópolis","Morro Costa da Lagoa","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"mata",NA,NA,"1967",NA,NA,NA,NA,NA,"Angiospermae","Myrtales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"309","2019-03-16 13:31:08-03","UNEMAT","HERBAM","7290","S","Plantae","Melastomataceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Vieira, S","Soares, C.R.A.; Rodrigues, C.; Moura, N.F.; Silva, J.R.R.; Silvino, L. & Silva, E.S.","Roxo 424821","2011","12","05","Brasil","Mato Grosso","Paranaíta","Afloramento Rochoso.","-56.771111","-9.3475","-56.771111","-9.3475","157","157",NA,"HERBAM007290",NA,"2012","07","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-03-16 13:31:09-03","UNEMAT","HERBAM","7003","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Soares, CRA","Soares, C.R.A.; Silvino, L.; Damasceno, A.S.V. & Zanin, H.R.W.","Laranja 214403","2011","10","21","Brasil","Mato Grosso","Paranaíta","Floresta Ombrofila Sub-montana.","-56.78","-9.358333","-56.78","-9.358333","209","209",NA,"HERBAM007003",NA,"2011","11","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2019-02-21 19:37:56-03","UNEMAT","HERBAM","0697","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Soares, CRA; Pedroga, JA; Rodrigues, L","Rodrigues, L.; Melo, J.A.M. & Pedroga, J.A.","35","2007","08","19","Brasil","Mato Grosso","Alta Floresta","Fazenda Universal","-56.0861015319824","-9.87555980682373",NA,NA,NA,NA,NA,"HERBAM000697",NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"109392","auto",NA,NA,NA,NA,NA,NA
"312","2019-02-21 19:37:56-03","UNEMAT","HERBAM","1984","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Lucas, E","Sasaki, D.; Milliken, W.; Pena, E.M. & Frisby, S.","2458","2008","08","27","Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Beira de lagoa do Rio Cristalino. Vegetação marginal.","-55.150556","-9.494722","-55.150556","-9.494722","351","351",NA,"HERBAM001984",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2019-02-21 19:37:56-03","UNEMAT","HERBAM","1974","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Lucas, E","Sasaki, D.; Frisby, S.; Pena, E.M.; Henicka, G.S. & Piva, J.H.","2448","2008","08","26","Brasil","Mato Grosso","Novo Mundo","Parque Estadual Cristalino, Vegetação marginal do Rio Cristalino.","-55.898333","-9.451667","-55.898333","-9.451667","235","235",NA,"HERBAM001974",NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2019-03-16 13:31:09-03","UNEMAT","HERBAM","6887","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","Simão, SS","Soares, C.R.A.; Rodrigues, C.; Silva, Q.F.; Piva, J.H. & Petini-Benelli, A.","Verde 384172","2011","10","13","Brasil","Mato Grosso","Paranaíta","Terra Firme.","-56.796111","-9.339444","-56.796111","-9.339444","178","178",NA,"HERBAM006887",NA,"2011","11","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2014-10-14 15:56:57-03","BS","M","M-0137157","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida",NA,NA,"Hooker, J.D.",NA,"1834","12","31","Brasil",NA,NA,"Brasilia Tropica, Boaz",NA,NA,NA,NA,NA,NA,NA,"M0137157",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","NOTATYPE","var. lucida",NA,NA,"Magnoliopsida",NA,"21:00",NA,NA,NA
"316","2014-10-14 15:56:57-03","BS","M","M-0137158","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida",NA,NA,"Pohl, J.B.E.",NA,NA,NA,NA,"Brasil",NA,NA,"Legit in Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0137158",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","NOTATYPE","var. lucida",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"317","2014-10-14 15:56:57-03","BS","M","M-0137172","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida",NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,"M0137172",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","ISOTYPE","var. lucida",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"318","2014-10-14 15:56:57-03","BS","M","M-0137173","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida",NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia Provinc. Bahia",NA,NA,NA,NA,NA,NA,NA,"M0137173",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","ISOTYPE","var. lucida",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"319","2014-10-14 15:56:57-03","BS","M","M-0137174","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida",NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Brasilia Provinc. Bahia",NA,NA,NA,NA,NA,NA,NA,"M0137174",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","ISOTYPE","var. lucida",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"320","2014-10-14 15:56:57-03","BS","M","M-0137175","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida var. lucida",NA,NA,"Martius, C.F.P. von",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat in sylvis ad fluv. Itahype, prope Almada et lacum almadensem; Provinciae Bahiensis",NA,NA,NA,NA,NA,NA,NA,"M0137175",NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta","Myrtales","HOLOTYPE","var. lucida",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"321","2021-02-12 18:12:19-03","UFES","VIES","36702","S","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg",NA,"Gurtler, J.; Dutra, S.C.; Amaral, R.N.;Souza, W.O.","JAC 220","2017","09","22","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P2).","-40.442222","-18.784167","40º26'32''W","18º47'3''S",NA,NA,NA,"VIES036702","VIES036702",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2021-02-12 18:12:19-03","UFES","VIES","36728","S","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg",NA,"Gurtler, J.; Dutra, S.C.","JAC 246","2017","10","31","Brasil","Espírito Santo","Nova Venécia","Fazenda Santa Rita. Ao pé da pedra da torre (P3).","-40.441389","-18.785278","40º26'29''W","18º47'7''S",NA,NA,NA,"VIES036728","VIES036728",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-06-27 10:25:48-03","UFES","VIES","14121","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.",NA,"Pereira, O.J.; Gomes, J.M.L. & Aquino, L.H.M. de","5223","1993","12","15","Brasil","Espírito Santo","Conceição da Barra",NA,"-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,"VIES014121","VIES014121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,NA,NA,NA
"324","2020-04-27 16:10:43-03","UFES","VIES","40415","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","A. Giaretta","R.T. Valadares","1328","2015","02","01","Brasil","Espírito Santo","Vila Velha","Alagados do Vale, Vale Encantado.","-40.350278","-20.386667","40º21'1''W","20º23'12''S",NA,NA,NA,"VIES040415","VIES040415","2017","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-09-27 18:05:31-03","UFES","VIES","22646","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.","Gomes, J.M.L.","Gomes, J.M.L.","3840","2010","12","11","Brasil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES022646","VIES022646","2010","12","11",NA,NA,NA,NA,NA,NA,"polyantha","48094","auto",NA,NA,NA,NA,NA,NA
"326","2019-09-27 18:05:31-03","UFES","VIES","22646","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida polyantha","(Berg.) Legr.","Gomes, J.M.L.","Gomes, J.M.L.","3840","2010","12","11","Brasil","Espírito Santo","Linhares","Flona de Goytacazes.","-40.0722007751465","-19.3910999298096",NA,NA,NA,NA,NA,"VIES022646","VIES022646","2010","12","11",NA,NA,NA,NA,NA,NA,"polyantha","48094","auto",NA,NA,NA,NA,NA,NA
"327","2019-08-16 08:40:12-03","UTFPR","HCF","12293","S","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg","T. Bochorny","T. Bochorny","43","2012","03","16","Brasil","PR","Telêmaco Borba",NA,"-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,"arbóreo, 4 m, frutos castanhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"35037","auto",NA,NA,NA,NA,NA,NA
"328","2021-02-15 17:43:15-03","UTFPR","HCF","26770","S","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","M.L. Brotto","M.E. Engels","1513","2013","09","07","Brasil","PR","Guaratuba","Serra do Mar, Linha de transmissão","-48.943056","-25.881944","48°56'35 W","25°52'55 S","800","800","arbórea. Caule castanho. Folhas verde-escuras na face adaxial e verde mais clara na abaxial. Frutos imaturos globosos verde-claros. Floresta Ombrófila Densa.",NA,NA,"2013","10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2021-02-15 17:43:15-03","UTFPR","HCF","6850","S","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","J. Cordeiro & E.D. Lozano","M.G. Caxambu","2206","2008","05","22","Brasil","SC","Bombinhas","Praia de Mariscal","-48.508667","-27.171833","48°30'31,2 W","27°10'18,6 S","4","4","árvore ca. 10 m. Frutos maduros negros.",NA,NA,"2009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2021-02-15 17:43:15-03","UTFPR","HCF","12626","S","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","J. Cordeiro","M.G. Caxambu","4766","2013","08","16","Brasil","MG","São José da Barra","Fazenda Bugio","-46.253611","-20.812667","46°15'13 W","20°48'45,6 S","797","797","arvoreta ca. 4 m, semi-ciófila. Frutos imaturos verdes e maduros escuros.",NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2021-02-15 17:43:15-03","UTFPR","HCF","30291","S","Plantae","Myrtaceae","Myrcia","neolucida","Myrcia neolucida","A.R.Lourenço & E.Lucas","J. Cordeiro & E. Barboza","M.M. Pombo de Sousa",NA,"2007","03","23","Brasil","SC","Guabiruba","Ribeirão do Braço do Cristalino","-48.9810981750488","-27.0858001708984",NA,NA,NA,NA,"árvore, 9 m.",NA,NA,"2007",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16046","auto",NA,NA,NA,NA,NA,NA
"332","2020-06-18 10:58:02-03","UFRRJ","RBR","46793","S","Plantae","Myrtaceae","Calyptranthes","grandiflora","Calyptranthes grandiflora","O.Berg",NA,"M.C. Souza; V. Staggemeier, T. Silva","1121","2012","10","28","Brasil","Espírito Santo","Santa Teresa","Próximo a Reserva Biológica Augusto Ruschi. Beira da Estrada para Goiapaba-Açu.","-40.549167","-19.901944","40º32'57''W","19º54'7''S","768","768",NA,"RBR00046793","RBR00046793",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2020-06-29 09:31:25-03","UFRRJ","RBR","26199","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M.C. Souza","H.C. Rodrigues","s.n.","1994","07","16","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada do Ouro, Linha 5. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00026199","RBR00026199","2015","09","16",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
"334","2020-06-29 09:31:25-03","UFRRJ","RBR","4633","S","Plantae","Myrtaceae","Calyptranthes","lucida","Calyptranthes lucida","Mart. ex DC.","M.C. Souza","I.M. Silva","359","1995","04","17","Brasil","Rio de Janeiro","Nova Iguaçu","REBIO do Tinguá, Estrada entre a Represa do Barrelão e Reunião. Reserva Biológica do Tinguá","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,"RBR00004633","RBR00004633","2015","09","16",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA
