"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","year","month","day","locality","phylum","order","scientificNameAuthorship","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","imagecode","yearIdentified","monthIdentified","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"240","2019-11-01 14:53:09-03","UnB","UB","173472","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gottsberger, IS","203724R","Southern America","Brasil","São Paulo",NA,NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado.",NA,"1971","03","30","18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","Dicotyledoneae",NA,"(Gardner) Baker","Botucatu","-48.416667","-22.75","550","550","Gottsberger, IS",NA,"1974",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA
"241","2019-11-01 14:53:09-03","UnB","UB","173473","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gottsberger, IS","203767R","Southern America","Brasil","São Paulo",NA,NA,"N9 - Empréstimo.; Vegetation, xeromorphic tree & scrub woodland form, on gentle slope.; Cerrado.",NA,NA,NA,NA,"Município de Botucatu: 18 km north of Botucatu (14 km east of São Manuel). Along the São Manuel Piracicaba highway. Near ex- RR station.","Dicotyledoneae",NA,"(Gardner) Baker","Botucatu","-48.416667","-22.75","550","550","Gottsberger, IS",NA,"1974",NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA
"242","2019-11-01 14:53:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gottsberger, IS","151272","Southern America","Brasil","São Paulo",NA,NA,"Cerrado",NA,"1972","02","01","18km north of Botucatu","Dicotyledoneae",NA,"(Gardner) Baker","Botucatu","-48.416667","-22.75","550","550","Gottsberger, IS",NA,NA,NA,NA,NA,"-48.416667","-22.75",NA,NA,NA,NA,NA,NA
"243","2019-11-01 14:53:09-03","UnB","UB","123339","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Heringer, EP","6825","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"1959","05","18","Margem do Rio Paraopeba","Dicotyledoneae",NA,"(Gardner) Baker","Felixlândia","-44.8988990783691","-18.7581005096436",NA,NA,"Bringel, JBA",NA,"2007","04","38053","auto",NA,NA,NA,NA,NA,NA,NA,NA
"244","2019-11-01 14:54:53-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Asteraceae","Wedelia","floribunda","Wedelia floribunda",NA,"Villarroel, D; Martinez, MT; Toledo, G","3575","Southern America","Bolivia","Santa Cruz",NA,NA,"Hierba erecta, hasta 1m de altura flores amarillas. Crece dispersa enáreas con suelos húmedos; Área con zonas de quebradas con agua permanente, las riberas están dominadas por sabanas abiertas con nivel freático muy superficial (campo limpo úmido). E",NA,"2014","05","09","Región de Terebinto. Zona de la comunidad el Hondo","Dicotyledoneae",NA,"(Gardner) B.L. Turner","Prov. Andrés Ibáñez","-63.428056","-17.666944","410","410","Villarroel, D",NA,"2015",NA,NA,NA,"-63.428056","-17.666944",NA,NA,NA,NA,NA,NA
"245","2019-05-06 11:52:30-03","UFU","HUFU","40334","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pereira-Silva, G.; Pereira, J.B.","4847",NA,"Brasil","Goiás",NA,NA,"Subarbusto. Capítulo amarelo, pétalas amarelas e cálice verde.; Mata. Plano no local. Solo arenoso.","HUFU00056985","2001","03","14","Margem direita do rio Tocantins (local conhecido como estreito do rio Tocantins).",NA,NA,"(Gardner) Baker","Minacu","-48.094167","-13.543056","310","310","Nakajima, J.N.","HUFU00056985","2016","08",NA,NA,"-48.094167","-13.543056",NA,NA,NA,NA,NA,NA
"246","2019-05-06 11:52:30-03","UFU","HUFU","40719","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Pott, A.; Pott, V.J. & Paz, J.","11499",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Erva escandente, ca. 0,5 m. Flor branca.; Vegetação secundária (regeneração) de cerrado. Solo argiloso latossolo vermelho. Relevo planalto.","HUFU00042513","2004","03","17","BR - 262, Entre Indubrasil e terrenos.",NA,NA,"(Gardner) Baker","Campo Grande","-55.256389","-20.4475","225","225","Nakajima, J.N.","HUFU00042513","2005","03",NA,NA,"-55.256389","-20.4475",NA,NA,NA,NA,NA,NA
"247","2019-05-06 11:52:30-03","UFU","HUFU","56644","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, V.C.; Myiagi, P.H. & Souza, J.P.","8052",NA,"Brasil","Minas Gerais",NA,NA,"Arbusto viscoso, ca. 1,4 m. Capítulos amarelos.; Campo rupestre.","HUFU00042517","1995","03","09","Estrada Velha entre Ouro Branco e Ouro Preto, Cerca de 15km de Ouro Branco.",NA,NA,"(Gardner) Baker","Ouro Branco","-43.592222","-20.4775","1000","1000","Nakajima, J.N.","HUFU00042517","2016","03",NA,NA,"-43.592222","-20.4775",NA,NA,NA,NA,NA,NA
"248","2019-05-06 11:52:30-03","UFU","HUFU","77243","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Sevilha, A.C.","6689",NA,"Brasil","Minas Gerais",NA,NA,"Subarbustivo com 1,5m de altura. Flor amarela; Floresta estacional decidual antropizada. Relevo: Baixada em leito maior de rio/ várzea. Substrato: Neossolo quertzar~enico aluvial em leito maior do rio Pardo.","HUFU00074913","2017","03","20","Parque Estadual de Montezuma, Sítio 15. Ponto 1.",NA,NA,"(Gardner) Baker","Montezuma","-42.575278","-15.112778",NA,NA,"Bringel, J.B.A.",NA,"2018","03",NA,NA,"-42.575278","-15.112778",NA,NA,NA,NA,NA,NA
"249","2019-05-06 11:52:30-03","UFU","HUFU","53628","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Conceição, C.A.","2326",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Herbácea, ca. 1,0-1,50 m. Flor amarela, folhas opostas.; Borda de capãp, área arenosa e úmida.","HUFU00042518","1988","06","23","Fazenda Santa Maria, Cambarazão.",NA,NA,"(Gardner) Baker","Rio Negro","-54.9869003295898","-19.4493999481201",NA,NA,"Nakajima, J.N.","HUFU00042518","2016","03","35127","auto",NA,NA,NA,NA,NA,NA,NA,NA
"250","2019-05-06 11:52:30-03","UFU","HUFU","54190","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, V.C.; Savassi-Coutinho, A.P.; Ferreira, M.A.P. & Rando, J.G.","33829",NA,"Brasil","Minas Gerais",NA,NA,"Subarbusto, ca. de 0,5 m. Flores amarelas.; Campo rupestre.","HUFU00042521","2006","01","09","Serra da Moeda",NA,NA,"(Gardner) Baker","Moeda","-44.0527992248535","-20.3330993652344",NA,NA,"Nakajima, J.N.","HUFU00042521","2016","03","14750","auto",NA,NA,NA,NA,NA,NA,NA,NA
"251","2019-05-06 11:52:30-03","UFU","HUFU","54209","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Souza, V.C.; Rando, J.G. & Ferreira, M.A.P.","32204",NA,"Brasil","Minas Gerais",NA,NA,NA,"HUFU00042516","2004","07","21","Serra do Ouro Branco",NA,NA,"(Gardner) Baker","Ouro Branco","-43.6918983459473","-20.5207996368408",NA,NA,"Nakajima, J.N.","HUFU00042516","2016","03","13809","auto",NA,NA,NA,NA,NA,NA,NA,NA
"252","2019-08-08 09:59:14-03","UFU","HUFU","78257","S","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Ferreira, M.B.","7322",NA,"Brasil","Minas Gerais",NA,NA,"Planta delicada com flores amarelas em capítulos.; Cerrado.","HUFU00076110","1978","05","23",NA,NA,NA,"(Gardner) Baker","Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,"Nakajima, J.N.",NA,"2019","02","12338","auto",NA,NA,NA,NA,NA,NA,NA,NA
"253","2016-10-27 13:32:20-02","UFMT","UFMT","2452","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Santos, J.U.; Rosário, C.S.","559",NA,"Brasil","Mato Grosso",NA,NA,"Amostra retirada para Atlas Palinológico; Arbusto com cerca de 2,5 m de altura, lígula e flores centrais; terreno alagadiço",NA,"1982","11","27","Rodovia Cuiabá - Porto Velho à 325 Km de Cuiabá",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,"Silva, M.G.",NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2016-10-27 13:32:20-02","UFMT","UFMT","34846","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.; Zanella, J.","3634",NA,"Brasil","Mato Grosso",NA,NA,"Amostra retirada para Atlas Palinológico; Erva ereta, 1,70m, flores em capítulos amarelos; Savana gramíneo-lenhosa (campo úmido); relevo suave ondulado",NA,"1997","03","26","Fazenda Brasil",NA,NA,"(Gardner) Baker","Barra do Garças","-52.439444","-15.093056","780","780","Souza, V.C.",NA,"1998",NA,NA,NA,"-52.439444","-15.093056",NA,NA,NA,NA,NA,NA
"255","2016-10-27 13:32:20-02","UFMT","UFMT","2844","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"SchessI, M.","15099161",NA,"Brasil","Mato Grosso",NA,NA,"Seasonally flooded eathmound savanna near the highway to Barão de Melgaço",NA,"1991","09","15","About 30 Km south of the city.",NA,NA,"(Gardner) Baker","Santo Antônio de Leverger",NA,NA,NA,NA,"Silva, G.H.",NA,"2016","03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2021-02-12 18:59:09-03","UFMT","UFMT","2494","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Cunha, C.N.; Guarim Neto, G.; Moraes, E.C.C.; Ferreira, L.A.D.; Guarim, V.L.M.S.; et al","1091",NA,"Brasil","Mato Grosso",NA,NA,"Sublenhosa, tomentosa, com língulas amarealas, cerca 1,30 m de altura; Cerrado inundável",NA,"1983","05","28","Estrada para Porto Cercado",NA,NA,"(Gardner) Baker","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,"Silva, G.H.",NA,"2016","03","200792","auto",NA,NA,NA,NA,NA,NA,NA,NA
"257","2021-03-04 15:42:24-03","IF","SPSF","32836","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"G. Hatschbach","75055","América do Sul","Brasil","ES",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,"2003","06","09",NA,"Magnoliophyta","Asterales",NA,"Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,NA,NA,NA,NA,"41644","auto",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"258","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Sello, HL","s.n.",NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,"inter Campos et Victoria",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Sello, HL","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"inter Campos et Victoria",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G","2650","Southern America","Brazil","Piauí",NA,NA,"In umbrosis ad Rio Gargea.; HABITAT: In umbrosis ad Rio Gargea.",NA,NA,NA,NA,NA,NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Sello, HL","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Inter Campos et Victoria.",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Minas Geraes, in pratis ad Salgado",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Regnell, AF","ser. III679","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Baker","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 16:26:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Martius, CFP","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,"In pratis ad Salgado.; HABITAT: In pratis ad Salgado.",NA,NA,NA,NA,"Salgado",NA,NA,"(Gardner) Baker","Carmo do Cajuru","-44.77","-20.18",NA,NA,NA,NA,NA,NA,NA,NA,"-44.77","-20.18",NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G","4241","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in prov. Goyaz, in inundatis nemoribus Serra de Santa Brida",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Minas Geraes, in pratis ad Salgado",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Gardner, G","2650","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Piauhy, in umbrosis ad Rio Gargea",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Regnell, AF","679","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"ad Caldas",NA,NA,"(Gardner) Baker","Caldas","-46.3861","-21.9236",NA,NA,NA,NA,NA,NA,"25710","auto",NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 16:26:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Martius, CFP","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"in prov. Minas Geraes in campis deserti inter peacho do Fogo et Jeto Passagem",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Martius, CFP","s.n.","Southern America","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"In campis deserti inter Peacho do Fogo et Jeto Passagem.",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Martius, CFP","s.n.","Southern America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"in prov. Minas Geraes in campis deserti inter peacho do Fogo et Jeto Passagem",NA,NA,"(Gardner) Baker",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2017-09-11 16:26:32-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Gardner, G","4240","Southern America","Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,"São Domingos, Habitat in prov. Goyaz, ad ripas rivuli prope S. Domingos",NA,NA,"(Gardner) Baker","São Domingos","-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,NA,NA,"-46.3183","-13.3983",NA,NA,NA,NA,NA,NA
"273","2017-09-11 17:07:27-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Asteraceae","Aspilia","gracilis","Aspilia gracilis",NA,"Gardner, G","4240","Southern America","Brazil","Goiás",NA,NA,"Ad ripas rivuli prope S. Domingos.; HABITAT: Ad ripas rivuli prope S. Domingos.",NA,NA,NA,NA,NA,NA,NA,"(Gardner) Baker","São Domingos","-46.3183","-13.3983",NA,NA,NA,NA,NA,NA,"73215","auto",NA,NA,NA,NA,NA,NA,NA,NA
"274","2021-03-03 22:00:02-03","FLAS","FLAS","189711","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"J. Richard Abbott","16635",NA,"Bolivia","Santa Cruz","Preserved herbarium specimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"(Gardner) Baker","Ñuflo de Chavez","-62.4333333","-16.575",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275","2020-03-04 16:04:03-03","UNESP-IS","HISA","5896","PreservedSpecimen","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Noronha,M.R.P et al","1901",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Cerrado.Arbusto, ca 1,20m, capítulos amarelos.",NA,"1997","02","13","Horto Matão","Magnoliophyta","Asterales","(Gardner) Baker","Selvíria","-51.4188995361328","-20.3672008514404",NA,NA,"Noronha,M.R.P",NA,"1997","02","74358","auto",NA,NA,"13","Magnoliopsida",NA,NA,NA,NA
"276","2019-11-21 09:59:47-03","IBt","SP","156102","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Mattos, J","13270",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"1966","03","21","Nas margens do Rio Grande.",NA,NA,"Baker","Salto do Ferrador",NA,NA,NA,NA,"Santos, JUM",NA,"1991","01",NA,NA,NA,NA,"23",NA,NA,NA,NA,NA
"277","2019-11-21 09:59:47-03","IBt","SP","97324","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Eiten, G; Eiten, LT","4039",NA,"Brasil","Maranhão",NA,NA,NA,"SP030684","1962","04","05","Region Ilha de Balsas, between the Rio Balsas and Paranaíba.",NA,NA,"Baker","Loreto","-46.166667","-7.383333","250","300","Robinson, H","SP030684","1991","01",NA,NA,"-46.166667","-7.383333","23",NA,NA,NA,NA,NA
"278","2019-11-21 09:59:47-03","IBt","SP","370822","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G; Hatschbach, M; Ribas, OS; Carneiro, J","75055",NA,"Brasil","Espírito Santo",NA,NA,NA,"SP030683","2003","06","09","Ligação entre a Rod. ES-421 e Itaúnas.",NA,NA,"Baker","Conceição da Barra","-39.7322006225586","-18.5932998657227",NA,NA,"Robinson, H","SP030683","2003",NA,"41644","auto",NA,NA,NA,NA,NA,NA,NA,NA
"279","2019-11-21 09:59:47-03","IBt","SP","319199","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hatschbach, G; Schinini, A; Silva, JM","58877",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"1993","02","11","Rod. BR-060, 40km N.",NA,NA,"Baker","Bela Vista","-56.5210990905762","-22.1089000701904",NA,NA,"Alves, M",NA,"2014","10","66197","auto",NA,NA,NA,NA,NA,NA,NA,NA
"280","2019-11-21 09:59:47-03","IBt","SP","120367","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Silva, JS","185",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"1973","06","12","Serra da Bodoquena, 6km ao SE de Guaicurus.",NA,NA,"Baker","Miranda","-56.3782997131348","-20.2406005859375",NA,NA,"Robinson, H",NA,"1991","01","92112","auto",NA,NA,"23",NA,NA,NA,NA,NA
"281","2019-11-21 09:59:47-03","IBt","SP","426318","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Silva, JM; Barbosa, E","5836",NA,"Brasil","Minas Gerais",NA,NA,NA,"SP030685","2007","04","22","Distrito de Paredão de Minas, Faz. Lago vermelho.",NA,NA,"Baker","Buritizeiro","-44.9622001647949","-17.3511009216309",NA,NA,"Robinson, H","SP030685",NA,NA,"88041","auto",NA,NA,NA,NA,NA,NA,NA,NA
"282","2019-11-21 09:59:47-03","IBt","SP","178237","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Kirizawa, M; Custodio Filho, A","747",NA,"Brasil","Paraná",NA,NA,NA,NA,"1982","03","21","Parque Nacional de Sete Quedas",NA,NA,"Baker","Guaíra","-54.2557983398438","-24.0799999237061",NA,NA,"Alves, M",NA,"2014","10","33984","auto",NA,NA,NA,NA,NA,NA,NA,NA
"283","2019-11-21 09:59:47-03","IBt","SP","55031","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda",NA,"Hashimoto, G","396",NA,"Brasil","São Paulo",NA,NA,NA,NA,"1941","01","29","Rio Dourado, Colonia Paraizo.",NA,NA,"Baker","Lins","-49.7400016784668","-21.6700000762939",NA,NA,"Santos, JUM",NA,"1991","01","23162","auto",NA,NA,"23",NA,NA,NA,NA,NA
"284","2010-08-16 16:38:07-03","GH","HU-HERB","GH 00013990","PreservedSpecimen","Plantae","Asteraceae","Viguiera","floribunda","Viguiera floribunda","Isotype","George Gardner","4241","South America","Brazil",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4241",NA,"undetermined"
"285","2010-08-16 16:38:08-03","GH","HU-HERB","GH 00014000","PreservedSpecimen","Plantae","Asteraceae","Viguiera","gracilis","Viguiera gracilis","Type","George Gardner","4240","South America","Brazil",NA,"Sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4240",NA,"undetermined"
"286","2010-08-16 16:38:11-03","GH","HU-HERB","GH 00112864","PreservedSpecimen","Plantae","Asteraceae","Viguiera","ramosissima","Viguiera ramosissima","Isotype","George Gardner","2650","South America","Brazil","Piaui","Sheet",NA,NA,NA,"1839","8",NA,"Banks of Rio Gurgea, Province of Piauhy",NA,NA,"Gardner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2650",NA,"undetermined"
"287","2014-09-23 10:56:47-03","G","G","G00222363","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda","TYPUS of Viguiera floribunda Gardner","Gardner, G.","4241","AMERIQUE DU SUD","Brazil","Goias",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=213265&base=img&lang=en","G00222363","1843",NA,"00",NA,NA,NA,"(Gardner) Baker",NA,"-49.56972222","-15.81194444",NA,NA,"Santos, J. U. M.","G00222363","1991","01",NA,NA,"-49.56972222","-15.81194444","01",NA,NA,NA,NA,NA
"288","2014-09-23 10:56:47-03","G","G","G00222364","S","Plantae","Asteraceae","Aspilia","floribunda","Aspilia floribunda","TYPUS of Viguiera floribunda Gardner","Gardner, G.","4241","AMERIQUE DU SUD","Brazil","Goias",NA,NA,"Coordinate uncertainty: Precision at the level of departement/region Image URL: http://www.ville-ge.ch/musinfo/bd/cjb/chg/adetail.php?id=213266&base=img&lang=en","G00222364","1843",NA,"00",NA,NA,NA,"(Gardner) Baker",NA,"-49.56972222","-15.81194444",NA,NA,"Santos, J. U. M.","G00222364","1991","01",NA,NA,"-49.56972222","-15.81194444","01",NA,NA,NA,NA,NA
"289","2020-08-07 17:10:38-03","IEPA","HAMAB",NA,"PreservedSpecimen","Plantae","Compositae","Aspilia","floribunda","Aspilia floribunda",NA,"Santos, JUM dos","559",NA,"Brasil","Mato Grosso",NA,NA,NA,NA,"1982","11","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
