"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","typeStatus","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1355","2019-01-25 15:33:34-02","IAC","IAC","36123","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","J.N. Nakajima","1991","09","16","J.E.L.S. Ribeiro","156","1988","02","06","Brasil","São Paulo","Ubatuba","-45.0711","-23.4339","-45.0711","-23.4339",NA,NA,NA,NA,NA,"Trilha atrás do alojamento, Picinguaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1356","2019-06-24 08:12:17-03","IAC","IAC","40399","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","N.M. Ivanauskas & A. Gomes & S. Dias","1996","01","02","N.M. Ivanauskas; A. Gomes & S. Dias Filho","898","1996","01","02","Brasil","São Paulo","Pariquera-Açu","-47.866667","-24.600001","-47.866667","-24.600001",NA,NA,"Coordenadas do material: 24°36#?#S 47°52#?#W",NA,NA,"IAC, Estação Experimental",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1357","2019-01-25 15:33:34-02","IAC","IAC","40956","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","L.C. Bernacci et al.","2000","11","07","L.C. Bernacci; G. Durigan; G.A.D.C. Franco; E. Furlan & G.F. Árbocz","2937","2000","11","07","Brasil","São Paulo","Ibiúna","-47.091717","-23.761081","-47.091717","-23.761081",NA,NA,NA,NA,NA,"próximo ao distrito de Caucaia do Alto (Cotia - SP), fragmento Zézinho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1358","2019-06-24 08:12:17-03","IAC","IAC","48269","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","E. Ramos","2006","10","13","E. Ramos & H.R. Gonçalves","87","2006","10","13","Brasil","São Paulo","Ubatuba","-45.064912","-23.435126","-45.064912","-23.435126",NA,NA,"fora da parcela",NA,NA,"Trecho entre Praia do Estaleiro e Praia Ubatubamirim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1359","2019-01-25 15:38:13-02","IAC","IAC","49168","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","E. Ramos et al.","2007","01","05","E. Ramos; H.R. Gonçalves & S. Santos","373","2007","01","05","Brasil","São Paulo","Ubatuba","-45.079103","-23.380977","-45.079103","-23.380977",NA,NA,"Subparcela 24 indivíduo F0313.&nf;Nome popular: araticum",NA,NA,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1360","2019-01-25 15:38:13-02","IAC","IAC","49261","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","E. Ramos et al.","2006","09","26","E. Ramos; R.B. Torres & S. Santos","446","2006","09","26","Brasil","São Paulo","Ubatuba","-45.078692","-23.380498","-45.078692","-23.380498",NA,NA,"Subparcela 81 indivíduo F1166.&nf;Nome popular: araticum",NA,NA,"Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1361","2019-01-25 15:38:13-02","IAC","IAC","51886","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","J.A.M.A. Gomes","2008","02","15","J.A.M.A. Gomes","599","2008","02","15","Brasil","São Paulo","Ubatuba","-45.080833","-23.373889","-45.080833","-23.373889",NA,NA,"parcela G, subparcela 12, indíviduo G258",NA,NA,"Núcleo Picinguaba, Serra do Mar, Fazenda Capricórnio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1362","2019-01-25 15:38:13-02","IAC","IAC","55030","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","L.B. Évora et al.","2013","11","19","L.B. Évora; L.C. Bernacci & F.D.M. Carvalho","45","2013","11","19","Brasil","São Paulo","Campinas","-47.086761","-22.863721","-47.086761","-22.863721",NA,NA,NA,NA,NA,"IAC, Fazenda Santa Elisa, Monjolinho, Quadra do Pivo IV, L3, P23.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1363","2019-01-25 15:33:34-02","IAC","IAC","6893","S","Plantae","Annonaceae","Rollinia","sericea","Rollinia sericea","(R.E.Fr.) R.E.Fr.","L.C. Bernacci","2002","02","15","O. Bacchi","s/nº","1943","02","23","Brasil","São Paulo","Limeira","-47.4017","-22.5647","-47.4017","-22.5647",NA,NA,NA,NA,NA,"Chácara Citra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1364","2020-07-23 11:56:56-03","CEPLAC","CEPEC","101063","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"H.Rainer",NA,NA,NA,"Fiaschi, P.","1915","2004","01","23","Brasil","Bahia","Barro Preto","-39.202778","-14.770278","39W12'10","14S46'13","600","600",NA,NA,NA,"Serra da Pedra Lascada. 13,7 km de Barro Preto, na estrada que passa pela Faz. São Miguel. em direção à Serra. Trilha de acesso à trilha de subida para o topo da serra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1365","2020-07-23 11:56:56-03","CEPLAC","CEPEC","142626","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Sem Informação",NA,NA,NA,"Fernandes, M.H.","263","2014","12","07","Brasil","Bahia","BELMONTE","-39.600556","-16.020278","39W36'2","16S1'13",NA,NA,"Duplicatas: NAO",NA,NA,"Conglomerado BA_1371-1-7-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1366","2020-07-23 11:56:56-03","CEPLAC","CEPEC","151182","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"R. Asprino",NA,NA,NA,"Paulino, R.C.","171","2014","12","11","Brasil","Bahia","Jucuruçu","-39.960278","-16.919722","39W57'37","16S55'11",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Conglomerado BA_1402-3-4-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"8/2/2017",NA,NA,NA,NA
"1367","2020-07-23 11:56:56-03","CEPLAC","CEPEC","109852","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Sem Informação",NA,NA,NA,"Lopes, M. M. M.","551","2006","02","15","Brasil","Bahia","arataca","-39.341667","-15.173611","39W20'30","15S10'25","1000","1000","Coletada no meio da serra.",NA,NA,"Serra do Peito-de-Moça - Serra das Lontras. Estrada Arataca-Una, ramal 22,4 km de Arataca, assentamento Sto. Antônio. RPPN Caminho das Pedras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1368","2020-07-23 11:56:56-03","CEPLAC","CEPEC","116689","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Sem Informação",NA,NA,NA,"Amorim, A. M.","6955","2007","03","25","Brasil","Bahia","CAMACAN","-39.564722","-15.393056","39W33'53","15S23'35","850","850","Material em sílica-gel.",NA,NA,"RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Trilha de acesso à RPPN.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1369","2020-07-23 11:56:56-03","CEPLAC","CEPEC","123793","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"P. Fiaschi",NA,NA,NA,"Perdiz, R. de O.","295","2009","02","06","Brasil","Bahia","arataca","-39.385278","-15.189444","39W23'7","15S11'22","700","700",NA,NA,NA,"Estrada em direção à Serra das Lontras, antes da subida.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1370","2020-07-23 11:56:56-03","CEPLAC","CEPEC","128393","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"D. Rocha",NA,NA,NA,"D. Rocha","1141","2010","05","18","Brasil","Bahia","CAMACAN","-39.566111","-15.395833","39W33'58","15S23'45","500","500","Coleta testemunho do inventário na RPPN Serra Bonita (Rocha & Amorim 2011). Indivíduo nº P03-40",NA,NA,"RPPN Serra Bonita, área da fitossociologia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1371","2020-07-23 11:56:56-03","CEPLAC","CEPEC","134901","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Sem Informação",NA,NA,NA,"M.M. Coelho","614","2012","02","02","Brasil","Bahia","ALMADINA","-39.6","-14.7","39W36'","14S42'",NA,NA,NA,NA,NA,"Serra do Corcovado, acesso pela vertente oposta à de Seu Francisco. Área denominada de Corcovado São Domingos, acesso pela Fazenda Aleluia, proprietário Sérgio Brito, Contato seu China.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1372","2020-07-23 11:56:56-03","CEPLAC","CEPEC","142343","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Sem Informação",NA,NA,NA,"Nogueira, M.G.C.","213","2014","08","04","Brasil","Bahia","ITAMARAJÚ","-39.599444","-16.919722","39W35'58","16S55'11",NA,NA,"Duplicatas: NAO",NA,NA,"Conglomerado BA_1404-2-2-9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1373","2020-07-23 11:56:56-03","CEPLAC","CEPEC","142568","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Sem Informação",NA,NA,NA,"Fernandes, M.H.","138","2014","11","20","Brasil","Bahia","PLANALTO","-40.319722","-14.760278","40W19'11","14S45'37",NA,NA,"Duplicatas: RB",NA,NA,"Conglomerado BA_1273-3-2-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1374","2020-07-23 11:56:55-03","CEPLAC","CEPEC","150209","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"C. Pessoa",NA,NA,NA,"Oliveira, N.E.","122","2014","08","08","Brasil","Bahia","ITAMARAJÚ","-39.599444","-17.099722","39W35'58","17S5'59",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Conglomerado BA_1412-1-10-48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1375","2020-07-23 11:56:55-03","CEPLAC","CEPEC","150284","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"C. Pessoa",NA,NA,NA,"Oliveira, N.E.","353","2014","09","21","Brasil","Bahia","RIBEIRÃO DO LARGO","-40.680278","-15.480278","40W40'49","15S28'49",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Conglomerado BA_1341-4-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1376","2020-07-23 11:56:56-03","CEPLAC","CEPEC","150357","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"C. Pessoa",NA,NA,NA,"Oliveira, N.E.","666","2014","11","25","Brasil","Bahia","ITAPEBÍ","-39.599722","-15.840278","39W35'59","15S50'25",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Conglomerado BA_1367-3-10-32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1377","2020-07-23 11:56:55-03","CEPLAC","CEPEC","148054","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"A. Lobão",NA,NA,NA,"I. G. Costa","521",NA,NA,NA,"Brasil","Rio de Janeiro","CAMBUCÍ","-41.9110984802246","-21.5753002166748",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"29128","auto",NA,NA,NA,NA,NA,NA,NA
"1378","2020-07-23 11:56:55-03","CEPLAC","CEPEC","139966","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"H. C. de Lima",NA,NA,NA,"H. C. de Lima","5929",NA,NA,NA,"Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,NA,NA,NA
"1379","2020-07-23 11:56:56-03","CEPLAC","CEPEC","154359","PreservedSpecimen","Plantae","Annonaceae","Annona","dolabripetala","Annona dolabripetala",NA,"Mario Gomes",NA,NA,NA,"L. G. C. Rigon","1139",NA,NA,NA,"Brasil","Rio de Janeiro","RIO DAS FLORES","-43.5856018066406","-22.1674995422363",NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18851","auto",NA,NA,NA,NA,NA,NA,NA
"1380","2020-07-23 11:56:56-03","CEPLAC","CEPEC","130520","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea",NA,"A. Q. Lobão",NA,NA,NA,"M. Carvalho-Silva","280","2004","07","29","Brasil","Rio de Janeiro","PARAÍBA DO SUL","-43.4275","-22.109167","43W25'39","22S6'33",NA,NA,NA,NA,NA,"BR-393. Estrada de terra para torre da Embratel.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2009",NA,NA,NA,NA
"1381","2020-07-23 11:56:56-03","CEPLAC","CEPEC","131787","PreservedSpecimen","Plantae","Annonaceae","Annona","neosericea","Annona neosericea",NA,"H. Rainer",NA,NA,NA,"J. L. da Paixao","1568","2009","09","26","Brasil","Bahia","CAETITÉ","-42.2725","-13.840833","42W16'21","13S50'27",NA,NA,NA,NA,NA,"Arredores da Área de Preservação da Indústria Nuclear do Brasil (INB). Margem direita da Reserva, Barragem Wilson Gouvea, Mulungu.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27/01/2014",NA,NA,NA,NA
"1382","2020-07-23 11:57:07-03","CEPLAC","CEPEC","45736","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"R. de Mello-Silva",NA,NA,NA,"F. S. Santos","845","1988","03","30","Brasil","Bahia","BELMONTE","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,NA,NA,NA,"Estação Experimental Gregporio Bondar,Rod. Itapebí/BelmonteKm 51. 5Km a oeste de Barrolândia.",NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,"30/08/2002",NA,NA,NA,NA
"1383","2020-07-23 11:57:07-03","CEPLAC","CEPEC","1113","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"R. P. Belém","972","1965","05","14","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Area do CEPEC.",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/07/2005",NA,NA,NA,NA
"1384","2020-07-23 11:57:07-03","CEPLAC","CEPEC","67949","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"E. de Melo",NA,NA,NA,"F. França","942","1994","01","16","Brasil","Bahia","Cravolândia","-39.7","-13.5","39W42'","13S30'",NA,NA,NA,NA,NA,"5Km do Povoado Tres Bracos (Ilha Formosa).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/1994",NA,NA,NA,NA
"1385","2020-07-23 11:57:07-03","CEPLAC","CEPEC","109457","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"J. G. Jardim","4108","2003","01","09","Brasil","Bahia","CAMACAN","-39.483333","-15.55","39W29'","15S33'",NA,NA,NA,NA,NA,"Rod. Camacan/Potiraguá, ca. 18,5Km ao Sw de Camacan. Margens do Rio Pardo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1386","2020-07-23 11:57:07-03","CEPLAC","CEPEC","102221","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"P. J. M. Maas",NA,NA,NA,"M. L. Guedes","10035","2001","12","15","Brasil","Bahia","ITUBERÁ","-39.466667","-13.716667","39W28'","13S43'",NA,NA,NA,NA,NA,"Litoral Sul Cachoeira da Pancada Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2009",NA,NA,NA,NA
"1387","2020-07-23 11:57:07-03","CEPLAC","CEPEC","114214","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"P. J. M. Maas",NA,NA,NA,"Souza, M. C.","405","2006","09","14","Brasil","Bahia","ITACARÉ","-38.998889","-14.265556","38W59'56","14S15'56","11","11",NA,NA,NA,"Estrada que liga Itacaré à Maraú, após o Rio de Contas. Travessia de balsa. 1km após o Rio de Contas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1388","2020-07-23 11:57:07-03","CEPLAC","CEPEC","118041","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"P. J. M. Maas",NA,NA,NA,"R. Sambuichi","557","2000","02","03","Brasil","Bahia","IGRAPIÚNA","-39.216667","-13.85","39W13'","13S51'",NA,NA,"<ll>dwc_commonname:</ll> Pinha-brava",NA,NA,"Reserva da Michelin. Mata próx. a Cachoeira Pancada Grande.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/05/2009",NA,NA,NA,NA
"1389","2020-07-23 11:57:07-03","CEPLAC","CEPEC","151200","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"L. Daneu",NA,NA,NA,"Paulino, R.C.","194","2014","12","12","Brasil","Bahia","Jucuruçu","-39.959722","-16.920278","39W57'35","16S55'13",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,"Conglomerado BA_1400-3-1-1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11/6/2015",NA,NA,NA,NA
"1390","2020-07-23 11:57:07-03","CEPLAC","CEPEC","45540","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"F. S. Santos","920","2000","12","05","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,NA,NA,NA,"Area da Estação Ecológica do Pau-brasil (ESPAB). Ca. 16Km ao W de Porto Seguro, Rod. BR-367.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1391","2020-07-23 11:57:07-03","CEPLAC","CEPEC","50837","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"F. S. Santos","589","1986","04","01","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"<ll>dwc_commonname:</ll> Jangada-preta",NA,NA,"Area da Estação Ecológica do Pau- Brasil (ESPAB), ca. 16Km ao W de Porto Seguro, Rod. BR-367.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1392","2020-07-23 11:57:07-03","CEPLAC","CEPEC","43848","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"F. S. Santos","879","1988","05","16","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"<ll>dwc_commonname:</ll> Pindaíba-cabo-de-rodo",NA,NA,"Área da Estação Ecológica do Pua-brasil. CEPLAC. Ca. 16KMmao W de Porto Seguro. Área à margem do ramal p/ ESPAB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1393","2020-07-23 11:57:07-03","CEPLAC","CEPEC","45721","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"F. S. Santos","734","1988","12","09","Brasil","Bahia","SANTA CRUZ CABRÁLIA","-39.133333","-16.383333","39W8'","16S23'",NA,NA,"<ll>dwc_commonname:</ll> Jangada-preta",NA,NA,"Area do Arboreto da Estação Ecológica do Pau-brasil, quadra no. 090.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1394","2020-07-23 11:57:07-03","CEPLAC","CEPEC","65836","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"R. de Mello-Silva",NA,NA,NA,"L. A. Mattos-Silva","3141","1995","06","26","Brasil","Bahia","ILHÉUS","-39.166667","-14.8","39W10'","14S48'",NA,NA,NA,NA,NA,"Campos da UESC. Km 16 Rod. Ilheus/Itabuna.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2002",NA,NA,NA,NA
"1395","2020-07-23 11:57:07-03","CEPLAC","CEPEC","82259","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"R. Mello-Silva","1544","1999","02","09","Brasil","Espírito Santo","LINHARES","-40.016667","-19.15","40W1'","19S9'",NA,NA,"<ll>dwc_commonname:</ll> Pionha-da-mata",NA,NA,"Reserva Florestal da Companhia Vale do Rio Doce. Estrada do Flamengo, prox. torre de observação.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1396","2020-07-23 11:57:07-03","CEPLAC","CEPEC","94451","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"P. J. M. Maas",NA,NA,NA,"W. W. Thomas","13070","1980","08","07","Brasil","Bahia","MARAÚ","-39","-14.25","39W0'","14S15'",NA,NA,NA,NA,NA,"1.2Km ao N do Rio de Contas, em Itacaré atravessa de balsa,Rod. p/ Maraú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2009",NA,NA,NA,NA
"1397","2020-07-23 11:57:07-03","CEPLAC","CEPEC","93539","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"J. G. Jardim","1269","1998","01","21","Brasil","Bahia","ALMADINA","-39.696111","-14.735","39W41'46","14S44'6",NA,NA,NA,NA,NA,"Rod. Alamdina/Ibitupã, entrada ca. 5Km ao W da sede do municipio. Faz. Cruzeiro do Sul. Serra dos Sete Paus,ca. 8Km da etrada. Inventário Florestal e Fitossociologico. # 3.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/07/2005",NA,NA,NA,NA
"1398","2020-07-23 11:57:07-03","CEPLAC","CEPEC","96170","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"P. J. M. Maas",NA,NA,NA,"P. Fiaschi","1299","2003","02","14","Brasil","Bahia","arataca","-39.483333","-15.233333","39W29'","15S14'",NA,NA,NA,NA,NA,"BR-101, entre Jussarí e Camacan. Entrada direita, ca. 17,2Km da saída para Jussarí, apósKm 574 da R-101. Ca. 5Km da estrada para a torre Serra Boa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2009",NA,NA,NA,NA
"1399","2020-07-23 11:57:07-03","CEPLAC","CEPEC","98679","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"P. J. M. Maas",NA,NA,NA,"W. W. Thomas","13594","2003","07","26","Brasil","Bahia","JEQUIÉ","-40.111111","-13.946944","40W6'40","13S56'49",NA,NA,NA,NA,NA,"Serra do Brejo, Fazenda do Sr. Francisco Brito, 10.5Km ao S de Mandacara Rod. / Serra do Brejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2009",NA,NA,NA,NA
"1400","2020-07-23 11:57:07-03","CEPLAC","CEPEC","43260","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"T. S. dos Santos","4338","1987","11","28","Brasil","Bahia","BELMONTE","-38.8828010559082","-15.8631000518799",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Jangada-preta",NA,NA,"Estação Experimental Gregório Bondar.",NA,NA,NA,NA,NA,NA,"71281","auto",NA,NA,"30/12/1992",NA,NA,NA,NA
"1401","2020-07-23 11:57:07-03","CEPLAC","CEPEC","1773","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"R. P. Belém","730","1965","04","10","Brasil","Bahia","CAMACAN","-39.4958000183105","-15.4191999435425",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Pinha, Jangada-preta",NA,NA,"Rod. p/ Canavieiras.",NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,"30/07/2005",NA,NA,NA,NA
"1402","2020-07-23 11:57:07-03","CEPLAC","CEPEC","3305","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"R. S. Pinheiro","318","1967","10","27","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Jangada",NA,NA,"Area do CEPEC.",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/07/2005",NA,NA,NA,NA
"1403","2020-07-23 11:57:07-03","CEPLAC","CEPEC","2748","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"R. P. Belém","1127","1965","05","24","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Area do CEPEC.",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/07/2005",NA,NA,NA,NA
"1404","2020-07-23 11:57:07-03","CEPLAC","CEPEC","61069","PreservedSpecimen","Plantae","Annonaceae","Rollinia","dolabripetala","Rollinia dolabripetala",NA,"A. Lobão",NA,NA,NA,"M. Hummel","159","1994","03","30","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Faz. Serra Grande, ao W CEPEC.",NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,"30/07/2005",NA,NA,NA,NA
