familia,genero,epiteto_especifico,especie,cat_ameaca_br_old,cat_ameaca_cncflora_old,cat_ameaca_sp_old,especie_autor,cat_ameaca_sp,grupao,grupo,cat_ameaca_CR_lac,cat_ameaca_br,fonte
Asteraceae,Lychnophora,sericea,Lychnophora sericea,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophora,souzae,Lychnophora souzae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophora,syncephala,Lychnophora syncephala,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophora,tomentosa,Lychnophora tomentosa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophora,villosissima,Lychnophora villosissima,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophoriopsis,candelabrum,Lychnophoriopsis candelabrum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophoriopsis,damazioi,Lychnophoriopsis damazioi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Lychnophoriopsis,hatschbachii,Lychnophoriopsis hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Lycianthes,rantonnetii,Lycianthes rantonnetii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Lycianthes,repens,Lycianthes repens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Solanaceae,Lycium,glomeratum,Lycium glomeratum,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Lymania,alvimii,Lymania alvimii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Lymania,azurea,Lymania azurea,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Lymania,brachycaulis,Lymania brachycaulis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Lymania,corallina,Lymania corallina,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Lymania,globosa,Lymania globosa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Bromeliaceae,Lymania,spiculata,Lymania spiculata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Lyroglossa,grisebachii,Lyroglossa grisebachii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Primulaceae,Lysimachia,barbata,Lysimachia barbata,EN,NA,EN,NA,NA,NA,NA,NA,NA,NA
Primulaceae,Lysimachia,buxifolia,Lysimachia buxifolia,EN,NA,EN,Lysimachia buxifolia Molina,EN,NA,NA,NA,EN,Portaria 443/2014
Arecaceae,Lytocaryum,insigne,Lytocaryum insigne,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pteridaceae,Lytoneuron,crenulans,Lytoneuron crenulans,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cyperaceae,Machaerina,ensifolia,Machaerina ensifolia,NA,NT,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Machaerium,obovatum,Machaerium obovatum,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Machaerium,paraguariense,Machaerium paraguariense,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Moraceae,Maclura,brasiliensis,Maclura brasiliensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,NA,NA,Macradenia multiflora,NA,NA,NA,Macradenia multiflora R.Br. Cogn.,VU,NA,NA,NA,NA,NA
Orchidaceae,Macradenia,paraensis,Macradenia paraensis,NA,LC,VU,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Macradenia,paulensis,Macradenia paulensis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Macroditassa,marianae,Macroditassa marianae,CR,NA,EN,Macroditassa marianae Fontella & Ferreira,EN,NA,NA,NA,NA,NA
Fabaceae,Macrolobium,cidii,Macrolobium cidii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Macrolobium,cowanii,Macrolobium cowanii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Macrolobium,froesii,Macrolobium froesii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Macrolobium,palustre,Macrolobium palustre,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Monimiaceae,Macropeplus,friburgensis,Macropeplus friburgensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Macrosamanea,macrocalyx,Macrosamanea macrocalyx,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Fabaceae,Macrosamanea,prancei,Macrosamanea prancei,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Macroscepis,aurea,Macroscepis aurea,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Macroscepis,magnifica,Macroscepis magnifica,NA,DD,EX,Macroscepis magnifica Malme,EX,NA,NA,NA,NA,NA
Orobanchaceae,Magdalenaea,limae,Magdalenaea limae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Malaxis,cogniauxiana,Malaxis cogniauxiana,NA,NT,EX,Malaxis cogniauxiana (Schltr.) Pabst,EX,NA,NA,NA,NA,NA
Orchidaceae,Malaxis,excavata,Malaxis excavata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Malaxis,jaraguae,Malaxis jaraguae,VU,NA,VU,Malaxis jaraguae (Hoehne & Schltr.) Pabst,VU,NA,NA,NA,VU,Portaria 443/2014
Orchidaceae,Malaxis,parthonii,Malaxis parthonii,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Annonaceae,Malmea,obovata,Malmea obovata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Malouetia,amplexicaulis,Malouetia amplexicaulis,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Malouetia,cestroides,Malouetia cestroides,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Mandevilla,coccinea,Mandevilla coccinea,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Mandevilla,fragrans,Mandevilla fragrans,NA,LC,EX,Mandevilla fragrans (Staldem.) Woodson,EX,NA,NA,NA,NA,NA
Apocynaceae,Mandevilla,hirsuta,Mandevilla hirsuta,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Mandevilla,sellowii,Mandevilla sellowii,NA,NT,EX,Mandevilla sellowii (Müll.Arg.) Woodson,EX,NA,NA,NA,NA,NA
Apocynaceae,Mandevilla,venulosa,Mandevilla venulosa,NA,NT,VU,Mandevilla venulosa (Müll.Arg.) Woodson,VU,NA,NA,NA,NA,NA
Gesneriaceae,Mandirola,multiflora,Mandirola multiflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Manettia,campanulacea,Manettia campanulacea,CR,NA,CR,Manettia campanulacea Standl.,CR,NA,NA,NA,CR,Portaria 443/2014
Rubiaceae,Manettia,pauciflora,Manettia pauciflora,EN,NA,VU,Manettia pauciflora Dusén,VU,NA,NA,NA,EN,Portaria 443/2014
Rubiaceae,Manettia,tweedieana,Manettia tweedieana,NA,NT,VU,Manettia tweedieana K.Schum.,VU,NA,NA,NA,NA,NA
Euphorbiaceae,Manihot,carthagenensis,Manihot carthagenensis,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Manihot,procumbens,Manihot procumbens,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,cavalcantei,Manilkara cavalcantei,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,dardanoi,Manilkara dardanoi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,decrescens,Manilkara decrescens,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,elata,Manilkara elata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,excelsa,Manilkara excelsa,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,maxima,Manilkara maxima,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Manilkara,multifida,Manilkara multifida,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Mapinguari,desvauxianus,Mapinguari desvauxianus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Marantaceae,Maranta,subterranea,Maranta subterranea,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,alba,Marcetia alba,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,bahiana,Marcetia bahiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,bracteolaris,Marcetia bracteolaris,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,formosa,Marcetia formosa,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,hatschbachii,Marcetia hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,luetzelburgii,Marcetia luetzelburgii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,lychnophoroides,Marcetia lychnophoroides,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,nummularia,Marcetia nummularia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,oxycoccoides,Marcetia oxycoccoides,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,semiriana,Marcetia semiriana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,shepherdii,Marcetia shepherdii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Marcetia,viscida,Marcetia viscida,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marchantiaceae,Marchantia,berteroana,Marchantia berteroana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rosaceae,Margyricarpus,pinnatus,Margyricarpus pinnatus,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Myrtaceae,Marlierea,krapovickae,Marlierea krapovickae,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myrtaceae,Marlierea,lealcostae,Marlierea lealcostae,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Myrtaceae,Marlierea,regeliana,Marlierea regeliana,NA,LC,VU,Marlierea regeliana O. Berg,VU,NA,NA,NA,NA,NA
Myrtaceae,Marlierea,skortzoviana,Marlierea skortzoviana,CR,NA,CR,Marlierea skortzoviana Mattos,CR,Flora,Angiospermas,CR,CR,Portaria 443/2014
Apocynaceae,Marsdenia,fontellana,Marsdenia fontellana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Marsdenia,otoniensis,Marsdenia otoniensis,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Marsdenia,queirozii,Marsdenia queirozii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Martianthus,sancti-gabrielii,Martianthus sancti-gabrielii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Mascagnia,divaricata,Mascagnia divaricata,NA,"NA",VU,Mascagnia divaricata (Kunth) Nied.,VU,NA,NA,NA,NA,NA
Orchidaceae,Masdevallia,discoidea,Masdevallia discoidea,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapindaceae,Matayba,leucodictya,Matayba leucodictya,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Matelea,bahiensis,Matelea bahiensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Matelea,glaziovii,Matelea glaziovii,VU,NA,VU,Matelea glaziovii (E.Fourn.) Morillo,VU,NA,NA,NA,VU,Portaria 443/2014
Apocynaceae,Matelea,hatschbachii,Matelea hatschbachii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Matelea,marcoassisii,Matelea marcoassisii,VU,NA,VU,Matelea marcoassisii Fontella,VU,NA,NA,NA,VU,Portaria 443/2014
Apocynaceae,Matelea,santosii,Matelea santosii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Arecaceae,Mauritia,flexuosa,Mauritia flexuosa,NA,"NA",VU,Mauritia flexuosa L.f.,VU,NA,NA,NA,NA,NA
Celastraceae,Maytenus,acanthophylla,Maytenus acanthophylla,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastraceae,Maytenus,basidentata,Maytenus basidentata,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastraceae,NA,NA,Maytenus brasiliensis,NA,NA,NA,Maytenus brasiliensis Mart.,CR,NA,NA,NA,NA,NA
Celastraceae,Maytenus,ilicifolia,Maytenus ilicifolia,NA,"NA",VU,Maytenus ilicifolia Mart.,VU,NA,NA,NA,NA,NA
Celastraceae,Maytenus,quadrangulata,Maytenus quadrangulata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Celastraceae,Maytenus,rupestris,Maytenus rupestris,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Medusantha,carvalhoi,Medusantha carvalhoi,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lamiaceae,Medusantha,eriophylla,Medusantha eriophylla,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Dryopteridaceae,Megalastrum,wacketii,Megalastrum wacketii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rubiaceae,Melanopsidium,nigrum,Melanopsidium nigrum,VU,NA,VU,Melanopsidium nigrum Colla,VU,NA,NA,NA,VU,Portaria 443/2014
Fabaceae,Melanoxylon,brauna,Melanoxylon brauna,VU,NA,EW,Melanoxylon brauna Schott,EW,NA,NA,NA,VU,Portaria 443/2014
Orobanchaceae,Melasma,rhinanthoides,Melasma rhinanthoides,NA,LC,EX,Melasma rhinanthoides (Cham.) Benth.,EX,NA,NA,NA,NA,NA
Poaceae,Melica,arzivencoi,Melica arzivencoi,EN,NA,CR,Melica arzivencoi Valls & Barcellos,CR,NA,NA,NA,EN,Portaria 443/2014
Sapindaceae,Melicoccus,espiritosantensis,Melicoccus espiritosantensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,azureus,Melocactus azureus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,conoideus,Melocactus conoideus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,deinacanthus,Melocactus deinacanthus,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,ferreophilus,Melocactus ferreophilus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,glaucescens,Melocactus glaucescens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,lanssensianus,Melocactus lanssensianus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,pachyacanthus,Melocactus pachyacanthus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,paucispinus,Melocactus paucispinus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Melocactus,violaceus,Melocactus violaceus,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Meriania,callophylla,Meriania callophylla,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Merianthera,burlemarxii,Merianthera burlemarxii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Merianthera,pulchra,Merianthera pulchra,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Merostachys,abadiana,Merostachys abadiana,CR,NA,CR,Merostachys abadiana Send.,CR,NA,NA,NA,CR,Portaria 443/2014
Poaceae,Merostachys,bradei,Merostachys bradei,NA,"NA",EX,Merostachys bradei Pilg.,EX,NA,NA,NA,NA,NA
Poaceae,Merostachys,brevigluma,Merostachys brevigluma,NA,"NA",EN,Merostachys brevigluma Send.,EN,NA,NA,NA,NA,NA
Poaceae,Merostachys,burmanii,Merostachys burmanii,EN,NA,EN,Merostachys burmanii Send.,EN,NA,NA,NA,EN,Portaria 443/2014
Poaceae,Merostachys,caucaiana,Merostachys caucaiana,CR,NA,CR,Merostachys caucaiana Send.,CR,Flora,Angiospermas,CR,CR,Portaria 443/2014
Poaceae,Merostachys,fistulosa,Merostachys fistulosa,NA,"NA",VU,Merostachys fistulosa Döll,VU,NA,NA,NA,NA,NA
Poaceae,Merostachys,kleinii,Merostachys kleinii,NA,"NA",EN,Merostachys kleinii Send.,EN,NA,NA,NA,NA,NA
Poaceae,Merostachys,neesii,Merostachys neesii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Poaceae,Merostachys,polyantha,Merostachys polyantha,NA,"NA",EN,Merostachys polyantha McClure,EN,NA,NA,NA,NA,NA
Poaceae,Merostachys,scandens,Merostachys scandens,CR,NA,CR,Merostachys scandens Send.,CR,Flora,Angiospermas,CR,CR,Portaria 443/2014
Poaceae,Merostachys,skvortzovii,Merostachys skvortzovii,NA,LC,EN,Merostachys skvortzovii Send.,EN,NA,NA,NA,NA,NA
Convolvulaceae,Merremia,repens,Merremia repens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Orchidaceae,Mesadenella,atroviridis,Mesadenella atroviridis,NA,NT,EX,Mesadenella atroviridis (Barb.Rodr.) Garay,EX,NA,NA,NA,NA,NA
Poaceae,Mesosetum,ferrugineum,Mesosetum ferrugineum,NA,LC,EN,Mesosetum ferrugineum (Trin.) Chase,EN,NA,NA,NA,NA,NA
Apocynaceae,Metastelma,giuliettianum,Metastelma giuliettianum,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Apocynaceae,Metastelma,harleyi,Metastelma harleyi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Rutaceae,Metrodorea,maracasana,Metrodorea maracasana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Metzgeriaceae,Metzgeria,hegewaldii,Metzgeria hegewaldii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Metzgeriaceae,Metzgeria,subaneura,Metzgeria subaneura,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Malpighiaceae,Mezia,araujoi,Mezia araujoi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Mezilaurus,itauba,Mezilaurus itauba,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Lauraceae,Mezilaurus,navalium,Mezilaurus navalium,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,angelana,Miconia angelana,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,capixaba,Miconia capixaba,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,carvalhoana,Miconia carvalhoana,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,cipoensis,Miconia cipoensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,eichleri,Miconia eichleri,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,fasciculata,Miconia fasciculata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,glazioviana,Miconia glazioviana,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,johnwurdackiana,Miconia johnwurdackiana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,jucunda,Miconia jucunda,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,kollmannii,Miconia kollmannii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,macrothyrsa,Miconia macrothyrsa,NA,"NA",EN,Miconia macrothyrsa Benth.,EN,NA,NA,NA,NA,NA
Melastomataceae,Miconia,mendoncae,Miconia mendoncae,VU,NA,VU,Miconia mendoncae Cogn.,VU,NA,NA,NA,VU,Portaria 443/2014
Melastomataceae,Miconia,michelangeliana,Miconia michelangeliana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,paniculata,Miconia paniculata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,paucidens,Miconia paucidens,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,penduliflora,Miconia penduliflora,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,picinguabensis,Miconia picinguabensis,EN,NA,EN,Miconia picinguabensis R.Goldenb. & A.B.Martins,EN,NA,NA,NA,EN,Portaria 443/2014
Melastomataceae,Miconia,polyandra,Miconia polyandra,NA,LC,VU,Miconia polyandra Gardner,VU,NA,NA,NA,NA,NA
Melastomataceae,Miconia,ramboi,Miconia ramboi,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,robusta,Miconia robusta,NA,LC,EN,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,NA,NA,Miconia robustissima,NA,NA,NA,Miconia robustissima Cogn.,EN,NA,NA,NA,NA,NA
Melastomataceae,Miconia,sclerophylla,Miconia sclerophylla,NA,"NA",EN,Miconia sclerophylla Triana,EN,NA,NA,NA,NA,NA
Melastomataceae,Miconia,serrulata,Miconia serrulata,NA,"NA",VU,Miconia serrulata (DC.) Naudin,VU,NA,NA,NA,NA,NA
Melastomataceae,Miconia,setosociliata,Miconia setosociliata,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,shepherdii,Miconia shepherdii,NA,"NA",EN,Miconia shepherdii R.Goldenb. & Reginato,EN,NA,NA,NA,NA,NA
Melastomataceae,Miconia,suberosa,Miconia suberosa,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,tentaculifera,Miconia tentaculifera,NA,"NA",VU,Miconia tentaculifera Naudin,VU,NA,NA,NA,NA,NA
Melastomataceae,Miconia,urophylla,Miconia urophylla,NA,"NA",VU,Miconia urophylla DC.,VU,NA,NA,NA,NA,NA
Melastomataceae,Miconia,warmingiana,Miconia warmingiana,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Miconia,weddellii,Miconia weddellii,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Micranthocereus,albicephalus,Micranthocereus albicephalus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Micranthocereus,auriazureus,Micranthocereus auriazureus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Micranthocereus,dolichospermaticus,Micranthocereus dolichospermaticus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Micranthocereus,polyanthus,Micranthocereus polyanthus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Micranthocereus,streckeri,Micranthocereus streckeri,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cactaceae,Micranthocereus,violaciflorus,Micranthocereus violaciflorus,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,canastrensis,Microlicia canastrensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,cardiophora,Microlicia cardiophora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,cuspidifolia,Microlicia cuspidifolia,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,elegans,Microlicia elegans,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,flava,Microlicia flava,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,glazioviana,Microlicia glazioviana,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,humilis,Microlicia humilis,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,juniperina,Microlicia juniperina,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,macedoi,Microlicia macedoi,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,melanostagma,Microlicia melanostagma,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,microphylla,Microlicia microphylla,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,myrtifolia,Microlicia myrtifolia,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,myrtoidea,Microlicia myrtoidea,NA,NT,VU,Microlicia myrtoidea Cham.,VU,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,obtusifolia,Microlicia obtusifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Melastomataceae,Microlicia,psammophila,Microlicia psammophila,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Micropholis,caudata,Micropholis caudata,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Micropholis,emarginata,Micropholis emarginata,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Micropholis,grandiflora,Micropholis grandiflora,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Micropholis,retusa,Micropholis retusa,NA,DD,NA,NA,NA,NA,NA,NA,NA,NA
Sapotaceae,Micropholis,splendens,Micropholis splendens,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Euphorbiaceae,Microstachys,corniculata,Microstachys corniculata,NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA
Phytolaccaceae,Microtea,bahiensis,Microtea bahiensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Microteaceae,Microtea,maypurensis,Microtea maypurensis,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Phytolaccaceae,Microtea,papilosa,Microtea papilosa,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Burmanniaceae,Miersiella,umbellata,Miersiella umbellata,NA,LC,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,additicia,Mikania additicia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,alvimii,Mikania alvimii,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,anethifolia,Mikania anethifolia,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,argyreiae,Mikania argyreiae,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,bradei,Mikania bradei,NA,"NA",EX,Mikania bradei B.L.Rob.,EX,NA,NA,NA,NA,NA
Asteraceae,Mikania,cipoensis,Mikania cipoensis,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,clematidifolia,Mikania clematidifolia,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,dusenii,Mikania dusenii,CR,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,firmula,Mikania firmula,VU,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,glabra,Mikania glabra,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
Asteraceae,Mikania,glauca,Mikania glauca,EN,NA,NA,NA,NA,NA,NA,NA,NA,NA
