"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","typeStatus","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","fieldNumber","infraspecificEpithet","individualCount","relatedCatalogItem"
"49","2019-08-27 13:28:34-03","IAP","PACA-AGP","103808","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto","Nakajima","3966","2005","09","30",NA,"Brasil","MG","Capitólio","Região da Represa de Furnas,estr. p/ Pederira Souza, ca. 2 km da rodovia Mg 050.","-46.264722","-20.633889",NA,"brácteas alvas, cálice creme&nf;HUFU Habitat: campo rupestre","PACA103808",NA,NA,NA,NA,"826","826","46°15'53W","20°38'02S","2009","04","Magnoliatae",NA,NA,NA,NA,NA
"50","2019-08-27 13:28:34-03","IAP","PACA-AGP","103809","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto","Arantes","1514","2005","09","30",NA,"Brasil","MG","Capitólio","Região da Represa de Furnas, estr. p/ Trilha do Sol.","-46.2075","-20.654722",NA,"HUFU Habitat: cerrado rupestre após o fogo Hábito: subarbusto","PACA103809",NA,NA,NA,NA,"822","822","46°12'27W","20°39'17S","2009","04","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-12-04 11:51:27-03","IAP","PACA-AGP","116287","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Fank-Carvalho & Carvalho","139","2016","08","27",NA,"Brasil","GO","Alto Paraíso de Goiás",NA,"-47.311944","-14.001944",NA,"inflorescência branca; 0,6 - 0,10 m alt. Habitat: cerrado campo limpo, solo arenoso Hábito: Erva ereta","PACA116287",NA,NA,NA,NA,"1500","1500","47º18'43W","14º00'07S","2016","12","Magnoliatae",NA,NA,NA,NA,NA
"52","2019-12-04 11:51:27-03","IAP","PACA-AGP","116288","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Fank-Carvalho & Carvalho","140","2016","08","27",NA,"Brasil","GO","Alto Paraíso de Goiás",NA,"-47.311944","-14.001944",NA,"inflorescência branca; 0,6 - 0,10 m alt. Habitat: cerrado campo limpo, solo arenoso Hábito: Erva ereta","PACA116288",NA,NA,NA,NA,"1500","1500","47º18'43W","14º00'07S","2016","12","Magnoliatae",NA,NA,NA,NA,NA
"53","2019-12-04 11:51:27-03","IAP","PACA-AGP","116289","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Fank-Carvalho & Carvalho","141","2016","08","27",NA,"Brasil","GO","Alto Paraíso de Goiás",NA,"-47.311944","-14.001944",NA,"infloresncência branca; 0,10 m alt. Habitat: cerado campo limpo, solo arenoso Hábito: Erva ereta","PACA116289",NA,NA,NA,NA,"1500","1500","47º18'43W","14º00'07S","2016","12","Magnoliatae",NA,NA,NA,NA,NA
"54","2019-12-04 11:51:28-03","IAP","PACA-AGP","116290","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Fank-Carvalho & Carvalho","142","2016","08","27",NA,"Brasil","GO","Alto Paraíso de Goiás",NA,"-47.311944","-14.001944",NA,"inflorescência branca; 0,10m alt. Habitat: cerrado campo limpo, solo arenoso Hábito: Erva ereta","PACA116290",NA,NA,NA,NA,"1500","1500","47º18'43W","14º00'07S","2016","12","Magnoliatae",NA,NA,NA,NA,NA
"55","2019-08-27 13:28:34-03","IAP","PACA-AGP","106086","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M. S. Marchioretto","M. Aparecida da Silva","3089","1996","09","17",NA,"Brasil","GO","Niquelândia","Próximo ao povoado de Macedo. Brejo junto à Bica do asfalto.","-48.4597015380859","-14.4738998413086",NA,"Habitat: Erva com 20 cm de altura, flores amarelas, brácteas brancas. Campo limpo queimado recentemente acima do brejo","PACA106086",NA,NA,"74171","auto",NA,NA,NA,NA,"2004","05","Magnoliatae",NA,NA,NA,NA,NA
"56","2019-08-27 13:28:34-03","IAP","PACA-AGP","103825","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto","Romero","4549","1997","08","23",NA,"Brasil","MG","São Roque de Minas","Parque Nacional da Serra da Canastra, estr. para a faze. Do Fundão.","-46.3657989501953","-20.2453002929688",NA,"brácteas brancas, cálice creme&nf;HUFU Habitat: campo limpo, solo pedregoso, 1 mês após a queimada Hábito: erva","PACA103825",NA,NA,"57119","auto",NA,NA,NA,NA,"2009","04","Magnoliatae",NA,NA,NA,NA,NA
"57","2019-08-27 13:28:34-03","IAP","PACA-AGP","102499","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M. S. Marchioretto","M. G. L. Wanderley","04","1976","07","17",NA,"Brasil","SP","Pirassununga","Cerrado de Emas, reserva da USP.","-47.4199981689453","-21.9899997711182",NA,"Folhas pilosas.&nf;Instituto de Botânica - SP. Hábito: erva","PACA102499",NA,NA,"24621","auto",NA,NA,NA,NA,"2004","07","Magnoliatae",NA,NA,NA,NA,NA
"58","2019-08-27 13:28:34-03","IAP","PACA-AGP","106087","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Aparecida da Silva et al","Aparecida da Silva et al","6584","2008","09","13",NA,"Brasil","DF","Brasília","Reserva ecológica do IBGE. altitude de aprox: 1100m","-47.9296989440918","-15.7797002792358",NA,"área queimada desde 1998. Última queimada em 28/08//2008. Erva 3-10 cm altura. Brácteas e botões florais brancos. Flores amarelas. Planta pilosa e sem folhas neste período. Habitat: Vegetação campo sujo de cerrado com queima bienal mo","PACA106087",NA,NA,"70570","auto",NA,NA,NA,NA,"2008","09","Magnoliatae","13",NA,NA,NA,NA
"59","2019-08-27 13:28:34-03","IAP","PACA-AGP","102852","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","A.Furlan",NA,NA,NA,NA,NA,NA,"Brasil","MG","Diamantina","estrada para ConselheiroMata, Km 180","-43.6002998352051","-18.2493991851807",NA,"Herbário CFCR número: 152 e SPF número: 21668&nf;Cerca de 20cm;&nf;Flores alvas Habitat: terreno pedregoso e arenoso Hábito: erva","PACA102852",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,"Magnoliatae",NA,NA,NA,NA,NA
"60","2019-08-27 13:28:34-03","IAP","PACA-AGP","102744","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto","V.C. Souza","23777","2000","07","13",NA,"Brasil","MG","Prata","5 Km de Prata em direção a Ituiutaba","-48.9241981506348","-19.3071994781494",NA,"Herbário ESA número: 66320;&nf;Floresa alvas;&nf;Prensado em álcool Habitat: cerrado, atingido por fogo recente Hábito: subarbusto","PACA102744",NA,NA,"56565","auto",NA,NA,NA,NA,"2007","05","Magnoliatae",NA,NA,NA,NA,NA
"61","2019-08-27 13:28:34-03","IAP","PACA-AGP","103826","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto","Nakajima","419","1994","08","19",NA,"Brasil","MG","Sacramento","Serra da canastra, próx. Guarita de Sacramento.","-47.439998626709","-19.8652992248535",NA,"cálice creme, estames amarelados&nf;HUFU Habitat: campo limpo, 1 mês após a queimada Hábito: erva","PACA103826",NA,NA,"69737","auto",NA,NA,NA,NA,"1994","08","Magnoliatae","19",NA,NA,NA,NA
"62","2019-08-27 13:28:34-03","IAP","PACA-AGP","103625","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M. S. Marchioretto","M. A. Assis","1044","1997","10","10",NA,"Brasil","SP","Itirapina",NA,"-47.8199996948242","-22.25",NA,"Erva, flores brancas. Habitat: Em campo cerrdo.","PACA103625",NA,NA,"22843","auto",NA,NA,NA,NA,"2007","05","Magnoliatae",NA,NA,NA,NA,NA
"63","2019-08-27 13:28:34-03","IAP","PACA-AGP","102853","PreservedSpecimen","Plantae","Magnoliophyta","Caryophyllales","Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","M.S. Marchioretto",NA,NA,NA,NA,NA,NA,"Brasil","SP","São José dos Campos",NA,"-45.8800010681152","-23.1700000762939",NA,"Herbário SPF número: 12540 Habitat: cerrado","PACA102853",NA,NA,"39297","auto",NA,NA,NA,NA,"2004","07","Magnoliatae",NA,NA,NA,NA,NA
"64","2020-12-20 21:15:20-03","UFV","VIC","5581","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Marchioretto, M.S.","Badini, J.","s.n.","1973","07","15",NA,"Brasil","Minas Gerais",NA,"Base da Serra do Lenheiro, Campo.",NA,NA,NA,"Erva com flores pálidas.","VIC005581","VIC005581",NA,NA,NA,NA,NA,NA,NA,"2004","07",NA,"22",NA,NA,NA,NA
"65","2020-12-20 21:15:20-03","UFV","VIC","5987","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Coons, M.P.","Krieger, L.","10803","1971","09","20",NA,"Brasil","Paraná","Ponta Grossa","No campo.","-50.1618995666504","-25.0949993133545",NA,"Planta inteira lanosa. Flores amarelas. Brácteas brancas.","VIC005987","VIC005987",NA,"46557","auto",NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA
"66","2019-11-21 14:30:02-03","UFJF","CESJ","38906","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","F.M. Ferreira","F.M. Ferreira; G.A.Ferreira; C. Ferreira","233","2002","09","10","América do Sul","Brasil","Minas Gerais","Baependi","Toca dos Urubus","-44.8899993896484","-21.9589004516602",NA,"Erva ca. 15 cm em campo rupestre, solo pedregoso. Planta com indumento alvo. Flores alvas.","CESJ038906","CESJ038906",NA,"29865","auto",NA,NA,NA,NA,"2002",NA,NA,NA,NA,NA,NA,NA
"67","2020-10-21 18:50:19-03","UFJF","CESJ","58466","PreservedSpecimen","Plantae","Angiosperma",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","J.C.Siqueira","L. Roth","CESJ1756A","1955","08","28","América do Sul","Brasil","Minas Gerais","Belo Horizonte","Serra do Curral (Pico)","-43.937801361084","-19.9207992553711",NA,"Herbácea do cerrado, fl. brancas, em floração após a queimada. Solo canga.","CESJ058466","CESJ058466",NA,"17082","auto",NA,NA,NA,NA,"1982","03",NA,"16",NA,NA,NA,NA
"68","2021-04-07 11:40:36-03","UFMS","CGMS","43119","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","V.J. Pott","A. Pott; V.J. Pott; S.M. Salis; A. Arantes; O. Branco; S.L.G.P. Moura","7375","1995","09","17",NA,"Brasil","Mato Grosso","Itiquira","Cerca de 23 Km Leste de Itiquira na estrada MT-299 a Alto Araguaia.","-53.7972222","-17.2366666",NA,"Flor esbranquiçada. Fruto cinzento. Fruto cinzento. Habitat: Cerrado queimado. Solo arenoso. Relevo ondulado. Habito: Erva ereta, com xilopódio. Esparsa.","CGMS1073100",NA,NA,NA,NA,"550","550","-53,7972222","-17,2366666",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-04-07 11:40:36-03","UFMS","CGMS","31149","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","G.A. Damasceno-Junior; A.Pott","M. Rocha; C.S. Robles; F. Bao; G.A. Damasceno-Junior; M.L. Bueno","61","2010","11","25",NA,"Brasil","Mato Grosso do Sul","Corumbá","Topo do Morro do Amolar.","-57.5333333","-18.0191667",NA,"Flor branca. Habitat: Campo rupestre/campo sujo, com presença de queimadas. Habito: Erva. 0,70m de altura.","CGMS1060568",NA,NA,NA,NA,"645","645","-57,5333333","-18,0191667","2010","11",NA,"25",NA,NA,NA,NA
"70","2021-04-07 11:40:36-03","UFMS","CGMS","14515","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"A. Pott; V.J. Pott; A.C.M. Cristaldo; O.A. Corsino Jr.","12271","2004","11","12",NA,"Brasil","Mato Grosso do Sul","Paranaíba","Fazenda Ponte Nova, SW de Paranaíba.","-52.9944444","-19.0575",NA,"Flor branca. Folha discolor. Hipofilo prateado. Habitat: Cerrado sensu stricto. Solo arenoso, concrecionário, laterítico. Relevo encosta. Habito: Erva ereta, tuberosa. Esparsa.","CGMS1043993",NA,NA,NA,NA,"460","460","-52,9944444","-19,0575",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-04-07 11:40:36-03","UFMS","CGMS","48500","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"A. Pott","12151","2004","11","03",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Avenida Duque de Caxias, defronte à Base da Aeronáutica, próximo ao aeroporto.","-54.6586111","-20.4602778",NA,"Flor branca. Habitat: Campo de cerrado com Curatella sp. Solo argiloso. Relevo quase plano. Esparsa. Habito: Erva ereta com raiz tuberosa.","CGMS1078452",NA,NA,NA,NA,"560","560","-54,6586111","-20,4602778",NA,NA,NA,NA,NA,NA,NA,NA
"72","2019-08-20 10:02:22-03","UNICAMP","UEC","13100","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Martins, FR; et al.","225","1980","10","02",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva 15 cm, flores com perigônio e brácteas brancos, em campo.","UEC063615","UEC063615",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1980","12",NA,"10",NA,NA,NA,NA
"73","2019-08-20 10:02:22-03","UNICAMP","UEC","174162","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Martins, FR; et al.","285","1980","10","16",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva de 25 cm com xilopódio, flores brancas, em campo.","UEC026746","UEC026746",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:21:15-03","UNICAMP","UEC","204274","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Durigan, G","Pilon, NAL; Durigan, G","288","2015","10","05",NA,"Brazil","São Paulo","Águas de Santa Bárbara","Estação Ecológica de Águas de Santa Bárbara","-49.242153","-22.810417",NA,"Erva, 15 cm de altura, florescendo 2 meses após a passagem do fogo; Campo Cerrado","UEC183013","UEC183013",NA,NA,NA,NA,NA,"-49.242153","-22.810417","2015","10",NA,"05",NA,NA,NA,NA
"75","2019-08-20 10:02:22-03","UNICAMP","UEC","20470","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Tamashiro, JY; et al.","150","1980","08","27",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva com xilopódio, inflorescência roxa. Nativo do campo.","UEC026743","UEC026743",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"76","2019-08-20 10:02:22-03","UNICAMP","UEC","20478","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Martins, FR; et al.","225","1980","10","02",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva 15 cm, flores com perigônio e brácteas brancos, em campo.","UEC026744","UEC026744",NA,NA,NA,NA,NA,"-46.564722","-21.838889","1980","12",NA,"10",NA,NA,NA,NA
"77","2019-09-16 10:29:43-03","UNICAMP","UEC","26670","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Davis, PH; Shepherd, GJ","D61010","1976","09","19",NA,"Brazil","Paraná","Vila Velha","Near Ponta Grossa, on sandstone.","-40.316667","-20.366667",NA,"flor, Grassy (burnt over) plateau on the top of cliffs. Erect tufted perennial. Heads ivory white.","UEC026748","UEC026748",NA,NA,NA,"150","150","-40.316667","-20.366667","1979","01",NA,"10",NA,NA,NA,NA
"78","2019-08-20 10:02:22-03","UNICAMP","UEC","23780","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Martins, FR; et al.","285","1980","10","16",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva de 25 cm com xilopódio, flores brancas, em campo.","UEC140579","UEC140579",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"79","2019-08-20 10:02:22-03","UNICAMP","UEC","25371","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Leitão Filho, HF; et al.","1136","1981","08","31",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva de 15 cm. Flores brancas, brilhantes sedosas.","UEC026741","UEC026741",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"80","2019-08-20 10:02:22-03","UNICAMP","UEC","4647","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Martins, FR; et al.","285","1980","10","16",NA,"Brazil","Minas Gerais","Poços de Caldas","Campo do Saco","-46.564722","-21.838889",NA,"flor, Erva de 25 cm com xilopódio, flores brancas, em campo.","UEC143654","UEC143654",NA,NA,NA,NA,NA,"-46.564722","-21.838889",NA,NA,NA,NA,NA,NA,NA,NA
"81","2019-08-20 10:02:22-03","UNICAMP","UEC","31153","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Tamashiro, JY","Ratter, JA; Fonseca, SG; Fonsêca Filho, J","R3350","1976","08","03",NA,"Brazil","Distrito Federal","Brasília","Inthe area of the corrego Cabeça de Vead","-47.9296989440918","-15.7797002792358",NA,"flor, Perennial herb. Growing on a queimada (recently burned area) in campo sujo.","UEC026739","UEC026739",NA,"70570","auto",NA,NA,NA,NA,"1983","08",NA,NA,NA,NA,NA,NA
"82","2019-08-20 10:02:22-03","UNICAMP","UEC","48528","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Tamashiro, JY","Carvalho, DA","s.n.","1987","10","23",NA,"Brazil","Minas Gerais","Lavras","Serra da Bocaina - Poço Bonito.","-44.999698638916","-21.2453002929688",NA,"flor, Campo rupestre, erva com base lenhosa de 0,30 m de alt. Flor branca. Freqüente.","UEC026747","UEC026747",NA,"20044","auto","1100","1100",NA,NA,"1988","05",NA,NA,NA,NA,NA,NA
"83","2021-03-01 16:21:15-03","UNICAMP","UEC","71137","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Senna, LR","Semir, J; Dutilh, JHA; Stehmann, JR","28814","1993","08","08",NA,"Brazil","Minas Gerais","Moeda","Serra da Moeda, início da estrada ligando BR-040, para Moeda.","-44.0527992248535","-20.3330993652344",NA,"Erva com xilopódio, florescendo em canga após queimada. Flores creme.","UEC026750","UEC026750",NA,"14750","auto",NA,NA,NA,NA,"2003","04",NA,NA,NA,NA,NA,NA
"84","2019-08-20 10:02:22-03","UNICAMP","UEC","25289","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Leitão Filho, HF; et al.","12949","1981","09","09",NA,"Brazil","São Paulo","Penápolis",NA,"-50.0699996948242","-21.4200000762939",NA,"flor, Herbáceo com xilopódio, ereto, inflorescência com brácteas brancas. Em cerrado queimado à beira da estrada.","UEC026745","UEC026745",NA,"25555","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2019-08-20 10:02:22-03","UNICAMP","UEC","23186","S","Plantae","Magnoliopsida",NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Siqueira, JC","Wanderley, MDGL","4","1976","07","17",NA,"Brazil","São Paulo","Pirassununga","Cerrado de Emas (Reserva da USP) .","-47.4199981689453","-21.9899997711182",NA,"flor, Erva com folhas pilosas.","UEC026742","UEC026742",NA,"24621","auto",NA,NA,NA,NA,"1982","05",NA,"06",NA,NA,NA,NA
"86","2019-11-05 16:42:33-03","UFOP","OUPR","4475","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"s.col.","s.n.","1980","07","10",NA,"Brasil","Minas Gerais",NA,"Serra da Moeda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2019-11-05 16:42:33-03","UFOP","OUPR","159","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Badini, J.","s.n.","1980","08","09",NA,"Brasil","Minas Gerais","Itabirito","Serra de Itabirito","-43.801399230957","-20.2532997131348",NA,"Erva, flores brancas. Campo.",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2019-11-05 16:42:33-03","UFOP","OUPR","136","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Badini, J.","s.n.","1935",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Caboclo","-43.5080986022949","-20.2875003814697",NA,"Erva, flores marelas.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-03-12 10:28:54-03","UFOP","OUPR","34497","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.","Pedrosa, L.G.","Pedrosa, L.G.","1966","2019","09","16",NA,"Brasil","Minas Gerais","Ouro Preto","Rio Doce Manganês / Vale.","-43.5080986022949","-20.2875003814697",NA,"Erva, 10cm. Flores creme. Campo cerrado.",NA,NA,NA,"44599","auto",NA,NA,NA,NA,"2019","09",NA,"16",NA,NA,NA,NA
"90","2019-11-05 16:42:33-03","UFOP","OUPR","135","PreservedSpecimen","Plantae",NA,NA,"Amaranthaceae","Pfaffia","jubata","Pfaffia jubata","Mart.",NA,"Magalhães-Gomes, F.; Magalhães-Gomes, A. & Magalhães-Gomes, A.","s.n.","1897","09","15",NA,"Brasil","Minas Gerais","São João Del Rei","Serra do Lenheiro","-44.2616996765137","-21.1355991363525",NA,"Fl. albi, herba, (Ex Herb. Magalhães Gomes n. 3499)",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
