"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","coordinatePrecision","geoFlag","recordNumber","phylum","order","individualCount","continentOcean","preparationType","typeStatus","class","relatedCatalogItem","fieldNumber","previousCatalogNumber","sex"
"1321","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","estrellensis","Polystachya estrellensis","Rchb.f.",NA,NA,NA,NA,"Wawra, H",NA,NA,NA,"Brazil","Rio de Janeiro","Petrópolis","-43.1786","-22.505",NA,NA,NA,"P03P4N0075","ad Petropolis, Entre-Rios et Juiz de Fora",NA,NA,"Floret Februario-Maio","36524","auto","ser. II.94a",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1322","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","estrellensis","Polystachya estrellensis","Rchb.f.",NA,NA,NA,NA,"Mosén, CWH",NA,NA,NA,"Brazil","São Paulo","Santos","-46.33","-23.96",NA,NA,NA,"P03P4N0075","in ripa amnis Buturoca ad arbores prope Santos",NA,NA,"Floret Februario-Maio","26836","auto","3225",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1323","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","estrellensis","Polystachya estrellensis","Rchb.f.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,"P03P4N0075","ad arborum truncos prope Copacabana",NA,NA,"Floret Februario-Maio","57442","auto","110",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1324","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","estrellensis","Polystachya estrellensis","Rchb.f.",NA,NA,NA,NA,"Moura, JT de",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","-43.2075","-22.9028",NA,NA,NA,"P03P4N0075","ad arborum truncos prope Copacabana",NA,NA,"Floret Februario-Maio","57442","auto","112",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1325","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","estrellensis","Polystachya estrellensis","Rchb.f.",NA,NA,NA,NA,"Beyrich, HC",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,"P03P4N0075","ad Serra d'Estrella",NA,NA,"Floret Februario-Maio",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1326","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"4190",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1327","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Duss, A",NA,NA,NA,"Martinique",NA,NA,NA,NA,NA,NA,NA,NA,"in Martinica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"2066",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1328","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Smith, GW",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,"in S. Vincentis",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1329","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Cabanis, JL",NA,NA,NA,"USA","Florida",NA,NA,NA,NA,NA,NA,NA,"in Florida",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA
"1330","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Funck, HC",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"in Nova Granata",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1331","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Smith, HH",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,"in S. Vincentis",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1332","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"6406",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1333","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Eggers, HFA",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,"in S. Vincentis",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1334","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Anderson, J",NA,NA,NA,"Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,"in S. Lucia",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1335","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Schlim, LJ",NA,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,NA,"in Nova Granata",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"1050",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1336","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Smith, GW",NA,NA,NA,"Saint Vincent/Grenadines",NA,NA,NA,NA,NA,NA,NA,NA,"in S. Vincentis",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"289",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1337","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Kegel, HAH",NA,NA,NA,"Surinam","Paramaribo","Paramaribo",NA,NA,NA,NA,NA,NA,"in sylvis prope Paramaribo",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"679",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1338","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"6033",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1339","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Ramage, GA",NA,NA,NA,"Saint Lucia",NA,NA,NA,NA,NA,NA,NA,NA,"in S. Lucia",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1340","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Wullschlaegel, HR",NA,NA,NA,"Surinam",NA,NA,NA,NA,NA,NA,NA,NA,"In Surinam",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"531",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1341","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"2844",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1342","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Curtiss, AH",NA,NA,NA,"USA","Florida",NA,NA,NA,NA,NA,NA,NA,"in Florida",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA
"1343","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Burchell, WJ",NA,NA,NA,"Brazil","Pará",NA,"-48.504444","-1.455833","-48.504444","-1.455833",NA,NA,"IBB/Belem, Pará, Belem (near the house)",NA,NA,NA,NA,NA,"9403",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1344","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Spruce, R",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"in vicinis Pará",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"112",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1345","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Focke, WO",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,"in sylvis ad rivum Para, in ramis arborum",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1346","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Wright, C",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,NA,"in Cuba orientali",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"627",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1347","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Eggers, HFA",NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,NA,"in arboribus ad El Palusquito",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"4859",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1348","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"7007",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1349","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Imray, J",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"217",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1350","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Stahl, A",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"560",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1351","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"2522",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1352","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"1590",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1353","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"6470",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1354","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Nichols, GE",NA,NA,NA,"Dominica",NA,NA,NA,NA,NA,NA,NA,NA,"in Dominica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"138",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1355","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Prenleloup, LA",NA,NA,NA,"Dominican Republic",NA,"Santo Domingo",NA,NA,NA,NA,NA,NA,"in S. Domingo",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"585",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1356","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Mayerhoff, CJ",NA,NA,NA,"Dominican Republic",NA,"Santo Domingo",NA,NA,NA,NA,NA,NA,"in S. Domingo",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"242",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1357","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Picarda, L",NA,NA,NA,"Dominican Republic",NA,"Santo Domingo",NA,NA,NA,NA,NA,NA,"in S. Domingo",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"218",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1358","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Eggers, HFA",NA,NA,NA,"Dominican Republic",NA,"Santo Domingo",NA,NA,NA,NA,NA,NA,"in S. Domingo",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"1997b",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1359","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Eggers, HFA",NA,NA,NA,"Dominican Republic",NA,"Santo Domingo",NA,NA,NA,NA,NA,NA,"in S. Domingo",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"1997",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1360","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Poiteau, PA",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"Etiam in Guiana gallica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1361","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Leprieur, FMR",NA,NA,NA,"French Guiana",NA,NA,NA,NA,NA,NA,NA,NA,"Etiam in Guiana gallica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"109",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1362","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Patris, JB",NA,NA,NA,"French Guiana",NA,"Cayenne",NA,NA,NA,NA,NA,NA,"prope Cayenne",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1363","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Eggers, HFA",NA,NA,NA,"Grenada",NA,NA,NA,NA,NA,NA,NA,NA,"in ins. Grenada","470","470","Floret Octobri ad Decembrem",NA,NA,"6203",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1364","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Salvin, O",NA,NA,NA,"Guatemala","Izabal",NA,NA,NA,NA,NA,NA,NA,"ad Ysabal",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1365","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Godman, FD",NA,NA,NA,"Guatemala","Izabal",NA,NA,NA,NA,NA,NA,NA,"ad Ysabal",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1366","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Bernoulli, KG",NA,NA,NA,"Guatemala","Suchitepéquez","Mazatenango",NA,NA,NA,NA,NA,NA,"in Guatemala ad Chojoja prope Mazatenango",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"483",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1367","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Jenman, GS",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"In Guiana anglica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"5919",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1368","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Jenman, GS",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"in district. Pomeroon",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"1975",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1369","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Thurn, EF",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,"ad Mapenna Crick secus flum. Corentyne",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1370","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Purdie, W",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,"in Jamaica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1371","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Wilson, N",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,"in Jamaica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1372","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Morris, D",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,"in Jamaica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1373","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Dancer, T",NA,NA,NA,"Jamaica",NA,NA,NA,NA,NA,NA,NA,NA,"in Jamaica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1374","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Duss, A",NA,NA,NA,"Martinique",NA,NA,NA,NA,NA,NA,NA,NA,"in Martinica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"628",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1375","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Hahn, WJ",NA,NA,NA,"Martinique",NA,NA,NA,NA,NA,NA,NA,NA,"in Martinica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"98",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1376","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Hahn, WJ",NA,NA,NA,"Martinique",NA,NA,NA,NA,NA,NA,NA,NA,"in Martinica",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"657",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1377","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Pavon, JA",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,"in Mexico",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"s.n.",NA,NA,NA,"Northern America",NA,NA,NA,NA,NA,NA,NA
"1378","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Mathews, A",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,"in Peruviae prov. Chachapoyas ad Sesuga",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"3193",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA
"1379","2017-09-11 17:12:15-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Orchidaceae","Polystachya","luteola","Polystachya luteola","Hook.",NA,NA,NA,NA,"Fendler, A",NA,NA,NA,"Trinidad and Tobago",NA,NA,NA,NA,NA,NA,NA,NA,"in insul Trinitatis",NA,NA,"Floret Octobri ad Decembrem",NA,NA,"776",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1380","2021-02-08 12:52:22-03","UFRGS","ICN","033218","S","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R.Sweet","Reis, MM",NA,NA,NA,"Waechter, JL","1977","06","05","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"ICN00041031",NA,"Propriedade do Sr. Felisberto",NA,NA,"Planta cultivada. Floresceu em fevereiro de 1977.; Mato","20837","auto","454","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
"1381","2021-02-08 12:52:22-03","UFRGS","ICN","145751","S","Plantae","Orchidaceae","Polystachya","concreta","Polystachya concreta","(Jacq.) Garay & H.R.Sweet","Machnicki-Reis, M","2016","03","10","Buzatto, CR","2006","11","05","Brasil","RS","Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"ICN00041032",NA,"BR 116 km 308 Fazenda São Maximiano",NA,NA,NA,"28343","auto","168","Monocotyledon",NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA
