"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","recordNumber","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","imagecode","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","county","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"287","2012-11-29 13:38:00-02","MO","MOBOT","48991","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","David R. Brunner","1985","11","16","South America","Paraguay",NA,NA,NA,NA,NA,"Brunner 1412","Amambay","Parque Nacional Cerro Cora. Alrededores de la administración y lugar de camping. Vegetación tipica del cerrado, bosque bajo, abierto, de hasta 15 m de altura. Arboles de corteza corchosa y hojas coriaceas.",NA,NA,"Meisn.","H. van der Werff",NA,"-56.0666667","-22.6333333","270.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"85-25","6",NA
"288","2008-05-27 22:02:00-03","MO","MOBOT","943292","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bonifacio Mostacedo C.|Luzmila Arroyo P.|S. Cabrera|H. Gonzáles|Juan Surubí","1994","5","16","South America","Bolivia",NA,NA,NA,NA,NA,"Mostacedo C. 1830","Santa Cruz","Parque Nacional Noel Kempff Mercado. Serranía N y NE de la pista Noel Kempff M. Cerrado abierto. Piedras, suelos rojizo, arenoso.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-60.81444","-13.90611","450.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2013-01-28 05:13:00-02","MO","MOBOT","979401","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","René Guillén V.|et al.","1995","8","12","South America","Bolivia",NA,NA,NA,NA,NA,"Guillén Villarroel 3944","Santa Cruz","Parque Nacional Noel Kempff Mercado, pampa grande de Bella Vista, pampa termitera anegada temporalmente (resien quemada). Suelos franco arenosos.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-61.4905555","-13.7227778","180.00000000",NA,"Velasco",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12",NA
"290","2012-11-29 14:29:00-02","MO","MOBOT","981348","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Nélida Soria","1993","6","26","South America","Paraguay",NA,NA,NA,NA,NA,"Soria Rey 6237","Amambay","Parque Nacional Cerro Cora, Limite con la Col. Lorito Picada.",NA,NA,"Meisn.","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"291","2008-05-27 22:02:00-03","MO","MOBOT","984575","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Elsa M. Zardini|R. Oren","1995","1","1","South America","Paraguay",NA,NA,NA,NA,NA,"Zardini 41246","San Pedro","Yaguareté Forest. Low forest.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-56.07916","-23.80055",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"989","4",NA
"292","2013-03-05 10:12:00-03","MO","MOBOT","989166","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Nélida Soria","1993",NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,"Soria Rey 6307","Amambay","Parque Nacional Cerro Corá, Camino a la Col. Naranja jhai.",NA,NA,"Meisn.","H. van der Werff",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"293","2015-03-02 12:03:00-03","MO","MOBOT","100782988","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Auguste F.M. Glaziou","1893","8","12","South America","Brazil",NA,NA,NA,NA,NA,"Glaziou 22051","Goiás","Abrisaen (?)",NA,NA,"Meisn.","H. van der Werff",NA,"-50.2150001525879","-16.1266994476318",NA,NA,"Mossâmedes",NA,NA,"30139","auto",NA,NA,NA,NA,NA,"1",NA
"294","2015-03-02 12:09:00-03","MO","MOBOT","100782990","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gert G. Hatschbach|Maria M. Hatschbach|E.L. Barbosa","2003","10","15","South America","Brazil",NA,NA,NA,NA,NA,"Hatschbach 76362","Mato Grosso do Sul","Serra de Maracaju, Subida para a Torre da TELEMS",NA,NA,"Meisn.","H. van der Werff",NA,"-55.7872009277344","-20.4710998535156",NA,NA,"Aquidauana",NA,NA,"212961","auto",NA,NA,NA,NA,NA,"1",NA
"295","2012-11-29 13:51:00-02","MO","MOBOT","985774","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Nélida Soria","1989","5","4","South America","Paraguay",NA,NA,NA,NA,NA,"Soria Rey 3600","Amambay","Parque Nacional Cerro Corá. Cerrado camino al cerroMuralla.",NA,NA,"Meisn.","H. van der Werff",NA,"-57.9666667","-22.4166667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"296","2009-08-21 06:48:00-03","MO","MOBOT","1823321","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Howard S. Irwin|Thomas R. Soderstrom","1964","10","24","South America","Brazil",NA,NA,NA,NA,NA,"Irwin 7309","Goiás","Serra do Caiapó. Subshrub ca. 2m tall, rooted in anthill. Burned-over cerrado, ca. 30km N. of Jataí on road to Caiaponia. Infrequent.",NA,NA,"Meisn.","S. Renner (HBG)",NA,"-51.78333","-17.2","800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2009-11-16 09:40:00-02","MO","MOBOT","1823214","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C.A. Cid Ferreira|et al.","1985","9","19","South America","Brazil",NA,NA,NA,NA,NA,"Cid Ferreira 6142","Mato Grosso","Mun. de Nobres. BR 163, Rod. Cuiabá-Sinop. Estr. da Faz. Sta Maria do Amazonas a 65 km S de Sinop. Vegetação de transição entre mata densa umbrófila e cerradão, solo argilo-arenoso.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-55.75","-12.41666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2013-08-23 04:12:00-03","MO","MOBOT","1823188","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","W. Wayt Thomas","1985","9","19","South America","Brazil",NA,NA,NA,NA,NA,"Thomas 3910","Mato Grosso","Mun. Nobres: Road to Fazenda Santana, 9.6 km S of Rio Celeste (ca 61 km S of Sinop) then 1.5-4 km E on road to Fazenda Santana. Forest on terra firme.",NA,NA,"Meisn.","H. van der Werff (MO)",NA,"-55.61666","-12.38333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2013-12-05 09:01:00-02","MO","MOBOT","100657666","PreservedSpecimen","Plantae","Lauraceae","Cinnamomum","sabanae","Cinnamomum sabanae","J.G. Guimarães","1980","9",NA,"South America","Brazil",NA,NA,NA,NA,"Isotype","Guimarães 1158","Mato Grosso do Sul","12 km ab Zuzu.",NA,NA,"Vattimo-Gil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"300","2020-08-31 09:10:57-03","INPA","INPA","138178","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ferreira, CAC","1985","10","21","Southern America","Brasil",NA,NA,NA,"INPA0138178",NA,"6544","Mato Grosso","Rio Caxipozinho, próx. a Cachoeira Véu de Noiva., Rio Caxipozinho, próximo a cachoeira Véu de Noiva. Área da Chapada dos Guimarães.","Dicotyledon Magnoliids","Laurales","Meisn.","Rohwer, JG","INPA0138178 INPA0138178_e INPA0138178_e1","-55.933333","-15.266667",NA,NA,"Cuiabá","-55.933333","-15.266667",NA,NA,"1986",NA,NA,NA,NA,NA,NA
"301","2020-08-31 09:10:57-03","INPA","INPA","131273","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Santos, JUM dos","1982","11","21","Southern America","Brasil",NA,NA,NA,"INPA0131273",NA,"434","Mato Grosso","Rodovia entre Cuibá e Chapada, Rodovia entre Cuiabá e Chapada","Dicotyledon Magnoliids","Laurales","Meisn.","Alves, FM","INPA0131273 INPA0131273_e INPA0131273_e1","-55","-15",NA,NA,"Chapada dos Guimarães","-55","-15",NA,NA,"2019","03","25",NA,NA,NA,NA
"302","2021-01-10 20:48:11-03","INPA","INPA","184875","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bucci, FFB","1993","09","24","Southern America","Brasil",NA,NA,NA,"INPA0184875",NA,"57","Goiás","Mineiros, Parque Nacional das Emas, área do Jacuba. Centro Oeste","Dicotyledon Magnoliids","Laurales","Meisn.","Moraes, PLR de","INPA0184875 INPA0184875_e INPA0184875_e1","-52.75","-18.316667","900","900",NA,"-52.75","-18.316667",NA,NA,"2014","01","26",NA,NA,NA,NA
"303","2020-08-31 09:10:57-03","INPA","INPA","42297","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Prance, GT","1973","10","11","Southern America","Brasil",NA,NA,NA,"INPA0042297",NA,"18818","Mato Grosso","Colegio Buriti Football Field, Chapada dos Guimarães","Dicotyledon Magnoliids","Laurales","Meisn.","Renner, SS","INPA0042297 INPA0042297_e INPA0042297_e1","-55.793376","-15.4185","720","720",NA,"-55.793376","-15.4185",NA,NA,"1984",NA,NA,NA,NA,NA,NA
"304","2020-08-31 09:10:57-03","INPA","INPA","62542","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macêdo, M","1976","10","31","Southern America","Brasil",NA,NA,NA,"INPA0062542",NA,"292","Mato Grosso","Estrada Cuiabá-Campo Grande Km 95, Estrada Cuiabá-Campo Grande Km 95, 4ª cabeceira do Rio das Mortes.","Dicotyledon Magnoliids","Laurales","Meisn.","Renner, SS","INPA0062542 INPA0062542_e INPA0062542_e1","-56","-15.6",NA,NA,"Cuiabá","-56","-15.6",NA,NA,"1984",NA,NA,NA,NA,NA,NA
"305","2020-08-31 09:10:57-03","INPA","INPA","200834","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, GG","1995","10","19","Southern America","Brasil",NA,NA,NA,"INPA0200834",NA,"63541","Mato Grosso","MT 251, 1,5 km trevo para Chapada dos Guimarães, Rod. MT-251, 1,5 km do trevo para Chapada dos Guimarães.","Dicotyledon Magnoliids","Laurales","Meisn.","Werff, HH van der","INPA0200834 INPA0200834_e","-55.527847","-15.881597",NA,NA,"Chapada dos Guimarães","-55.527847","-15.881597",NA,NA,"1997",NA,NA,NA,NA,NA,NA
"306","2020-08-31 09:10:57-03","INPA","INPA","176918","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macêdo, M","1990","08","18","Southern America","Brasil",NA,NA,NA,"INPA0176918",NA,"2737","Mato Grosso","Paranatinga, Próximo a cabeceira do Córrego dos Antas.","Dicotyledon Magnoliids","Laurales","Meisn.","Moraes, PLR de","INPA0176918 INPA0176918_e INPA0176918_e1","-54.597222","-14.446083",NA,NA,"Paranatinga","-54.597222","-14.446083",NA,NA,"2004","01","26",NA,NA,NA,NA
"307","2020-08-31 09:10:57-03","INPA","INPA","196706","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macêdo, M","1994","08","17","Southern America","Brasil",NA,NA,NA,"INPA0196706",NA,"3901","Mato Grosso","Chapada dos Guimarães, Entrada Água Fria, próximo ao reflorestamento de coníferas.","Dicotyledon Magnoliids","Laurales","Meisn.","Ramos, JF","INPA0196706 INPA0196706_e","-58.1","-13.4",NA,NA,"Chapada dos Guimarães","-58.1","-13.4",NA,NA,"1999",NA,NA,NA,NA,NA,NA
"308","2020-08-31 09:10:57-03","INPA","INPA","204396","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gomes Junior, JC","1964","09","18","Southern America","Brasil",NA,NA,NA,"INPA0204396",NA,"2157","Mato Grosso do Sul","Faz. do Servo do Dr. Saide Saior.","Dicotyledon Magnoliids","Laurales","Meisn.","Moraes, PLR de","INPA0204396 INPA0204396_e INPA0204396_e1","-49","-22",NA,NA,"Três Lagoas","-49","-22",NA,NA,"2004","01","26",NA,NA,NA,NA
"309","2020-08-31 09:10:57-03","INPA","INPA","204397","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Gomes Junior, JC","1964","09","21","Southern America","Brasil",NA,NA,NA,"INPA0204397",NA,"2210","Mato Grosso do Sul","Retiro das telhas, margem esquerda do Rio Campo Triste.","Dicotyledon Magnoliids","Laurales","Meisn.","Moraes, PLR de","INPA0204397 INPA0204397_e INPA0204397_e1","-49","-22",NA,NA,"Três Lagoas","-49","-22",NA,NA,"2004","01","26",NA,NA,NA,NA
"310","2020-08-31 09:10:57-03","INPA","INPA","196972","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macêdo, M","1994","09","10","Southern America","Brasil",NA,NA,NA,"INPA0196972",NA,"3865","Mato Grosso","Cuiabá, MT - 251, Rodovia Emanuel Pinheiro, próximo à Salgadena.","Dicotyledon Magnoliids","Laurales","Meisn.","Ramos, JF","INPA0196972 INPA0196972_e","-58.1","-13.4",NA,NA,"Cuiabá","-58.1","-13.4",NA,NA,"1999","04",NA,NA,NA,NA,NA
"311","2020-08-31 09:10:57-03","INPA","INPA","196943","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Macêdo, M","1994","09","10","Southern America","Brasil",NA,NA,NA,"INPA0196943",NA,"3836","Mato Grosso","Cuiabá, Próximo ao Rio Claro.","Dicotyledon Magnoliids","Laurales","Meisn.","Ramos, JF","INPA0196943 INPA0196943_e","-58.1","-13.4",NA,NA,"Cuiabá","-58.1","-13.4",NA,NA,"1999","04",NA,NA,NA,NA,NA
"312","2020-08-31 09:10:57-03","INPA","INPA","137739","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ferreira, CAC","1985","09","18","Southern America","Brasil",NA,NA,NA,"INPA0137739",NA,"6104","Mato Grosso","BR163 125 km ao S de Sinop, 10 km de Primavera., BR 163, a 125 km ao sul de Sinop, 10 km de Primavera.","Dicotyledon Magnoliids","Laurales","Meisn.","Werff, HH van der","INPA0137739 INPA0137739_e INPA0137739_e1","-55.883333","-12.916667",NA,NA,"Nobres","-55.883333","-12.916667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2020-08-31 09:10:57-03","INPA","INPA","150419","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Thomas, WW","1985","09","19","Southern America","Brasil",NA,NA,NA,"INPA0150419",NA,"3910","Mato Grosso","Road to Faz. Santana, 9,6 km S of Rio Celeste., Road to Fazenda Santana, 9.6 Km S of Rio Celeste ( ca 61 Km S of Sinop ) then 1.5-4 Km E on road to Fazenda Santana","Dicotyledon Magnoliids","Laurales","Meisn.","Werff, HH van der","INPA0150419 INPA0150419_e INPA0150419_e1","-55.616667","-12.383333",NA,NA,"Nobres","-55.616667","-12.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60816","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","de Souza, H.M.","1971","06","04",NA,"Brasil",NA,NA,"Árvore; 15 metros.",NA,NA,"s/nº","São Paulo",NA,NA,NA,"Meisn.","Moraes, P.L.R. de",NA,NA,NA,NA,NA,"Viracopos",NA,NA,NA,NA,"2013","08","22",NA,NA,NA,NA
"315","2020-06-15 15:30:49-03","UNESP-RC","HRCB","60810","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Laneto, F.S.","2000","10","14",NA,"Brasil",NA,NA,"Subarbusto de ca. de 2m de altura. Fruto amarelo-esverdeado, maturo. <ll>dwc_commonname:</ll> Canelinha",NA,NA,"1995","Mato Grosso","Fazenda Morro do Chapéu. Após a Reserva do rio Casca, proximidade do Morro do Chapéu margem da estrada.",NA,NA,"Meisn.","Moraes, P.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","2013","08",NA,NA,NA,NA,NA
"316","2020-06-15 15:30:49-03","UNESP-RC","HRCB","33195","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Hatschbach, G.","1997","08","13",NA,"Brasil",NA,NA,"Arbusto, 1m.",NA,NA,"66778","Mato Grosso","Rodovia Chapada - Água Fria, km 6 do trevo para Cuiabá",NA,NA,"Meisn.","van der Werff, H.",NA,"-55.749698638916","-15.460599899292",NA,NA,"Chapada dos Guimarães",NA,NA,"107042","auto","1999",NA,NA,NA,NA,NA,NA
"317","2017-11-24 14:11:06-02","UFLA","ESAL","28313","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Guilherme, FAG; Carneiro, Ses; Bernasol, WP",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 2m; ; imaturos verdes",NA,NA,"1222","Goiás","UHEs salto do Rio Verdinho - Caçu e São Simão",NA,NA,"Meisn.","Domingos, DQ",NA,"-51.316667","-18.7",NA,NA,NA,"-51.316667","-18.7",NA,NA,"2016","06",NA,NA,NA,NA,NA
"318","2017-11-24 14:11:06-02","UFLA","ESAL","28338","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, LF; et al.",NA,NA,NA,NA,"Brasil",NA,NA,"; 12m; ; cúpula roxa, tegumento verde",NA,NA,"4584","Goiás","Faz. Sertãozinho",NA,NA,"Meisn.","Domingos, DQ",NA,"-51.7144012451172","-17.8813991546631",NA,NA,"Jataí",NA,NA,"75073","auto","2016","06",NA,NA,NA,NA,NA
"319","2017-11-24 14:11:06-02","UFLA","ESAL","28340","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Souza, LF",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 1,5m; verdes e botões; carnoso, indeiscente, polposo e imaturo",NA,NA,"1027","Goiás","RPPN Pousada das Araras, trilha/ponto Rio verdinho3",NA,NA,"Meisn.",NA,NA,"-51.9622001647949","-18.3061008453369",NA,NA,"Serranopolis",NA,NA,"86936","auto",NA,NA,NA,NA,NA,NA,NA
"320","2019-12-19 11:19:18-03","UFG","UFG","26347","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bucci, F.","2000","10","16",NA,"Brasil",NA,NA,"Arvoreta estéril, 3m de altura.","UFG0026347",NA,"1518","Goiás","UHE Cana Brava, PA-SALV-CB; UHE Cana Brava; Arraial São Félix; margem direita do rio São Félix; mata de galeria alterada com feições de cerradão.",NA,NA,"Meisn.","Bucci, F.",NA,"-48.068056","-13.534167",NA,NA,"Cavalcante","-48.068056","-13.534167",NA,NA,"2000","10","16",NA,NA,NA,NA
"321","2019-12-19 11:19:18-03","UFG","UFG","14646","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Bucci, F.","1993","09","24",NA,"Brasil",NA,NA,"Arbusto 60cm; trronco cinza estriado; folhas com nervuras amarelas; flor esbranquiçada; eixo da inflorescência e cúpula do fruto vermelhos; aromática.","UFG0014646",NA,"57","Goiás","Parque Nacional das Emas, Área do Jacuba; solo arenoso; cerrado stricto sensu.",NA,NA,"Meisn.","Morais, P.L.R.; Oliveira, F.M.B.",NA,"-52.75","-18.316667",NA,NA,"Mineiros","-52.75","-18.316667",NA,NA,"2004",NA,NA,NA,NA,NA,NA
"322","2019-12-19 11:19:18-03","UFG","UFG","11002","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Rizzo, J.A.; et al.","1981","05","27",NA,"Brasil",NA,NA,"Subarbusto ca. 2m (pré-floração) cor verde. Reprodução por rebrotamento.","UFG0011002",NA,"10147","Goiás","Cerrado da Vila Bela Vista próximo ao córrego da Barragem",NA,NA,"Meisn.","Morais, P.L.R.; Oliveira, F.M.B.",NA,"-51.7144012451172","-17.8813991546631",NA,NA,"Jataí",NA,NA,"75073","auto","2004",NA,NA,NA,NA,NA,NA
"323","2019-12-19 11:19:18-03","UFG","UFG","13888","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ferreira, H.D.; et al.","1990","07","03",NA,"Brasil",NA,NA,NA,"UFG0013888",NA,"s.n.","Goiás","Clube Itanhangá; cerrado.",NA,NA,"Meisn.",NA,NA,"-49.2538986206055","-16.6786003112793",NA,NA,"Goiânia ",NA,NA,"25250","auto",NA,NA,NA,NA,NA,NA,NA
"324","2019-12-19 11:19:18-03","UFG","UFG","13857","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Rizzo, J.A.; et al.","1982","06","25",NA,"Brasil",NA,NA,"Subarbusto 1m; fruto verde de cor verde. comum no local.","UFG0013857",NA,"10219","Goiás","Estrada para a fazenda do Sr. Manuel Braga, aproximadamente 5km da sede.",NA,NA,"Meisn.","Morais, P.L.R.; Oliveira, F.M.B.",NA,"-51.9622001647949","-18.3061008453369",NA,NA,"Serranópolis",NA,NA,"86936","auto","2004",NA,NA,NA,NA,NA,NA
"325","2019-12-19 11:19:18-03","UFG","UFG","13787","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Ferreira, H.D.","1989","10","21",NA,"Brasil",NA,NA,"Subarbusto ca. 1,5m de altura; folhas glabras, verde-escuro superior e verde-claro inferior; fruto verde, receptáculo vermelho.","UFG013787",NA,"2471","Goiás","Parque Nacional das Emas, Solo arenoso; cerrado. Área 306.",NA,NA,"Meisn.","Bucci, F.",NA,"-52.5511016845703","-17.5694007873535",NA,NA,"Mineiros",NA,NA,"100343","auto","1994","09","05",NA,NA,NA,NA
"326","2019-12-19 11:19:18-03","UFG","UFG","10518","S","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","Rizzo, J.A.; Barbosa, A.","1970","06","27",NA,"Brasil",NA,NA,"Árvore 5m; corola amarelada.","UFG0010518",NA,"5330","Goiás","Serra de Caldas Novas, Cerrado, campo rupestre.",NA,NA,"Meisn.","Morais, P.L.R.",NA,"-48.625","-17.74169921875",NA,NA,"Caldas Novas",NA,NA,"36612","auto","2003","01","09",NA,NA,NA,NA
"327","2020-09-12 05:00:02-03","US","US","3380772","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","F. Barros","1993","8","2","South America - Neotropics","Brazil",NA,NA,NA,"US01322239",NA,"882","Três Lagoas","Km 85 da estradfa parta o alto Sucuriu, Fazenda Barreirinho",NA,"Laurales","Meisn.",NA,"US01322239_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"328","2020-09-12 05:00:02-03","US","US","2572391A","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","1963","8","30","South America - Neotropics","Brazil",NA,NA,NA,"US01322245",NA,"56436",NA,"50km west of Diamantino. Brasília-Acre Highway.",NA,"Laurales","Meisn.",NA,"US01322245_01",NA,NA,"700","900",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"329","2020-09-12 05:00:02-03","US","US","1740833","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","W. A. Archer & A. Gehrt","1936","9","10","South America - Neotropics","Brazil",NA,NA,NA,"US01322247",NA,"175","Jaraguari",NA,NA,"Laurales","Meisn.",NA,"US01322247_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"330","2020-09-12 05:00:02-03","US","US","2059729","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","A. Macedo","1952","7","20","South America - Neotropics","Brazil",NA,NA,NA,"US01322246",NA,"3555","Morrinhos",NA,NA,"Laurales","Meisn.",NA,"US01322246_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"331","2020-09-12 05:00:02-03","US","US","3044562","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","G. Hatschbach","1970","10","28","South America - Neotropics","Brazil",NA,NA,NA,"US01322242",NA,"25294","Rio Brilhante","Fda. Progresso.",NA,"Laurales","Meisn.",NA,"US01322242_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"332","2020-09-12 05:00:02-03","US","US","2572390A","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","B. Maguire, J. M. Pires, C. K. Maguire & N. T. Silva","1963","8","26","South America - Neotropics","Brazil",NA,NA,NA,"US01322243",NA,"56331",NA,"Serra da Saudade, camp 120km beyond Alto Araguaia, Brasilía-Acre Highway.",NA,"Laurales","Meisn.",NA,"US01322243_01",NA,NA,"750",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"333","2020-09-12 05:00:02-03","US","US","3261587","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","C. A. Cid Ferreira","1985","9","19","South America - Neotropics","Brazil",NA,NA,NA,"US01322240",NA,"6142","Nobres","BR-163, Rod. Cuiabá-Sinop, Estr. da Faz. Sta Maria do Amazonas a 65km S de Sinop.",NA,"Laurales","Meisn.",NA,"US01322240_01","-55.75","-12.42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
"334","2020-09-12 05:00:02-03","US","US","2842239","PreservedSpecimen","Plantae","Lauraceae","Aiouea","trinervis","Aiouea trinervis","H. S. Irwin & T. R. Soderstrom","1964","10","24","South America - Neotropics","Brazil",NA,NA,NA,"US01322244",NA,"7309",NA,"ca. 30 km N of Jataí on road to Caiaponia",NA,"Laurales","Meisn.",NA,"US01322244_01","-51.78","-17.2","800","1000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA
