"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"140","2016-02-09 16:40:17-02","MNHN","RECOLNAT_MNHN_P","P04855204","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Claussen",NA,NA,NA,NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855204' target='other'> <mi>dwc_moreinfo</mi></a>","P04855204","P04855204_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"96",NA,NA
"141","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855205","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Croizat","Burchell",NA,NA,NA,NA,"Brésil",NA,NA,"Brésil",NA,NA,NA,NA,NA,NA,"Avec P01167226 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855205' target='other'> <mi>dwc_moreinfo</mi></a>","P04855205","P04855205_01 P04855205_02",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1374",NA,NA
"142","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855206","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Gaudichaud",NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855206' target='other'> <mi>dwc_moreinfo</mi></a>","P04855206","P04855206_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"1125",NA,NA
"143","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855207","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Gaudichaud",NA,"1833","1","1","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855207' target='other'> <mi>dwc_moreinfo</mi></a>","P04855207","P04855207_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"255",NA,NA
"144","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855208","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855208' target='other'> <mi>dwc_moreinfo</mi></a>","P04855208","P04855208_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"145","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855213","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Nadeaud",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855213' target='other'> <mi>dwc_moreinfo</mi></a>","P04855213","P04855213_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"146","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855215","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Nadeaud",NA,"1861","7","1","Brasil","Rio de Janeiro",NA,"Corcovado.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855215' target='other'> <mi>dwc_moreinfo</mi></a>","P04855215","P04855215_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"345",NA,NA
"147","2015-09-05 07:15:39-03","MNHN","RECOLNAT_MNHN_P","P04855219","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855219' target='other'> <mi>dwc_moreinfo</mi></a>","P04855219","P04855219_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"148","2015-09-05 07:15:39-03","MNHN","RECOLNAT_MNHN_P","P04855220","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855220' target='other'> <mi>dwc_moreinfo</mi></a>","P04855220","P04855220_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"149","2015-09-05 07:15:39-03","MNHN","RECOLNAT_MNHN_P","P04855222","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Riedel",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855222' target='other'> <mi>dwc_moreinfo</mi></a>","P04855222","P04855222_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"150","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855317","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,"prope Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855317' target='other'> <mi>dwc_moreinfo</mi></a>","P04855317","P04855317_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"151","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855319","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855319' target='other'> <mi>dwc_moreinfo</mi></a>","P04855319","P04855319_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,NA,NA,NA
"152","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855320","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Vauthier",NA,"1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855320' target='other'> <mi>dwc_moreinfo</mi></a>","P04855320","P04855320_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"84",NA,NA
"153","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855321","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Vauthier",NA,"1833","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855321' target='other'> <mi>dwc_moreinfo</mi></a>","P04855321","P04855321_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"84",NA,NA
"154","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855322","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Weddell, H.A.",NA,"1843","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855322' target='other'> <mi>dwc_moreinfo</mi></a>","P04855322","P04855322_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"308",NA,NA
"155","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855323","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Weddell, H.A.",NA,"1843","1","1","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855323' target='other'> <mi>dwc_moreinfo</mi></a>","P04855323","P04855323_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"74",NA,NA
"156","2015-09-05 07:16:21-03","MNHN","RECOLNAT_MNHN_P","P04855318","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Smith, L.B.|Hatschbach, G.|Klein, R.M.",NA,"1965","1","18","Brasil","Paraná","Jaguariaíva",NA,"-49.26667","-24.13333",NA,NA,"810",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855318' target='other'> <mi>dwc_moreinfo</mi></a>","P04855318","P04855318_01",NA,NA,NA,NA,NA,NA,"hb",NA,NA,NA,NA,NA,"14763",NA,NA
"157","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855200","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,"1887","6","12","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana, Pedra dos Cabritos.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855200' target='other'> <mi>dwc_moreinfo</mi></a>","P04855200","P04855200_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,"17214",NA,NA
"158","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855182","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Glaziou",NA,"1887","6","12","Brasil","Rio de Janeiro","Rio de Janeiro","Copacabana, Pedra dos Cabritos.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855182' target='other'> <mi>dwc_moreinfo</mi></a>","P04855182","P04855182_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,"17214",NA,NA
"159","2015-09-05 07:15:39-03","MNHN","RECOLNAT_MNHN_P","P04855218","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Guillemin",NA,"1840","11","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855218' target='other'> <mi>dwc_moreinfo</mi></a>","P04855218","P04855218_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,"108",NA,NA
"160","2015-09-05 07:15:39-03","MNHN","RECOLNAT_MNHN_P","P04855217","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Guillemin",NA,"1838","1","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855217' target='other'> <mi>dwc_moreinfo</mi></a>","P04855217","P04855217_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,"108",NA,NA
"161","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855214","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Guillemin",NA,"1838","11","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855214' target='other'> <mi>dwc_moreinfo</mi></a>","P04855214","P04855214_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,"108",NA,NA
"162","2015-09-05 07:14:54-03","MNHN","RECOLNAT_MNHN_P","P04855194","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Galvão, R.",NA,"1880","6","1","Brasil","Rio de Janeiro","Rio de Janeiro","Corcovado.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855194' target='other'> <mi>dwc_moreinfo</mi></a>","P04855194","P04855194_01",NA,NA,NA,NA,NA,NA,"hb",NA,"57442","auto",NA,NA,"479",NA,NA
"163","2015-09-05 07:14:55-03","MNHN","RECOLNAT_MNHN_P","P04855216","PreservedSpecimen",NA,"Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Hatscbach, G.",NA,"1966","3","24","Brasil","Paraná","Antonina","Rio Cotia. Das margens do rio.","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04855216' target='other'> <mi>dwc_moreinfo</mi></a>","P04855216","P04855216_01",NA,NA,NA,NA,NA,NA,"hb",NA,"38300","auto",NA,NA,"14142",NA,NA
"164","2020-12-11 11:40:04-03","UFMG","BHCB","111026","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","183","2006","01","05","Brasil","Minas Gerais","Moeda","Marinho da Serra, C1","-43.938058","-20.848333","-43.938058","-20.848333","1544","1544","Em borda de mata de afloramento/caverna. Afloramento de canga","BHCB048587",NA,"2007","08","18","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:40:04-03","UFMG","BHCB","140029","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","912","2008","11","26","Brasil","Minas Gerais","Rio Acima","Serra de Gandarela, C1.","-43.683061","-20.093631","-43.683061","-20.093631","1624","1624","Coletado em borda de capão. Afloramento de canga.","BHCB015059",NA,"2011","09",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:40:04-03","UFMG","BHCB","140030","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","1319","2007","11","03","Brasil","Minas Gerais","Moeda","Marinho da Serra, C1.","-43.938058","-20.348342","-43.938058","-20.348342","1544","1544","Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB015053",NA,"2011","09",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:40:04-03","UFMG","BHCB","140031","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","1557","2008","01","14","Brasil","Minas Gerais","Moeda","Marinho da Serra, C1.","-43.938058","-20.348342","-43.938058","-20.348342","1544","1544","Coletado em fendas e depressões na rocha. Afloramento de canga.","BHCB015054",NA,"2011","09",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:40:04-03","UFMG","BHCB","140041","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","3880","2009","01","12","Brasil","Minas Gerais","Moeda","Marinho da Serra, GR1.","-43.958611","-20.33","-43.958611","-20.33","1135","1135","Coletado em fendas. Afloramento gnaisse.","BHCB015057",NA,"2011","09",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:40:04-03","UFMG","BHCB","140049","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","5103","2009","03","16","Brasil","Minas Gerais","Catas Altas","Chapada de Canga","-43.405278","-20.137236","-43.405278","-20.137236","910","910","Coletado em afloramento de canga.","BHCB015058",NA,"2011","09",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:40:04-03","UFMG","BHCB","179521","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Carmo, FF","5237","2010","10","28","Brasil","Minas Gerais","São Gonçalo do Rio Abaixo","Estação Ambiental de Peti","-43.368639","-19.889944","-43.368639","-19.889944","815","815","Coletada em afloramento de granito.","BHCB036150",NA,"2015","10","28","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:40:04-03","UFMG","BHCB","195934","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Júlio, JL; Alvarenga, APS; Lima, RM; Rocha, ABS","41","2019","06","01","Brasil","Minas Gerais","Nova União","Altamira de Cima, Trilha para parte alta da Cachoeira Alta","-43.567286","-19.499011","-43.567286","-19.499011","1300","1300","Terrícola, subarbusto; Floresta Estacional Semidecidual, borda de mata","BHCB195934",NA,"2019","06","01","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:40:04-03","UFMG","BHCB","40413","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Salino, A; Gotschalg, A","4000","1998","02","14","Brasil","Minas Gerais","Januária","Vale do Peruaçu., Entrada para a Fazenda Terra Brava","-44.26","-15.1125","-44.26","-15.1125",NA,NA,"Arbusto com 1,5 metros de altura, folhas membranáceas e flores creme; Carrascal","BHCB048585",NA,"2001","08",NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:40:04-03","UFMG","BHCB","197957","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Rezende, SG; Justo, AG","6964","2018","08","27","Brasil","Minas Gerais","Rio Acima","Serra do Gandarela","-43.685","-20.041667","-43.685","-20.041667","1580","1580","Subarbusto; Floresta Estacional Semidecidual em Estágio Avançado de Regeneração","BHCB197957",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:40:04-03","UFMG","BHCB","177886","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Gontijo, FD","563","2014","12","03","Brasil","Minas Gerais","Santa Bárbara",NA,"-20.020278","-43.6725","-20.020278","-43.6725","1527","1527","Altura 1,2 metros; escorando em outras árvores.; Herbáceo. Floresta estacional semidecidual","BHCB030363","BHCB030363","2015","05","06","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:40:04-03","UFMG","BHCB","7985","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Grandi, TSM; Paula, JA","85","1986","10","25","Brasil","Minas Gerais","Caeté","Serra da Piedade","-43.666667","-19.816667","-43.666667","-19.816667","1350","1350","Herbáceo; Mata secundária","BHCB048584",NA,"1987","09","02","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:40:04-03","UFMG","BHCB","8983","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Andrade, R; et al.","28","1986","12","12","Brasil","Minas Gerais",NA,"Caraça. Mata dos Pinhais.",NA,NA,NA,NA,NA,NA,"Campo;arbusto;flores brancas esverdeadas;",NA,NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:40:04-03","UFMG","BHCB","94843","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Echternacht, LA; Dornas, T","455","2004","05","18","Brasil","Minas Gerais","Carmópolis de Minas","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,NA,NA,NA,"Arbórea (2,5m). Frutos verdes, flores brancas; Em sub-bosque de Floresta Estacional Semidecidual.","BHCB002447",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"18828","auto",NA,NA,NA,NA,NA
"178","2020-12-11 11:40:04-03","UFMG","BHCB","63020","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Mota, RC da","430","2001","06","14","Brasil","Minas Gerais","Ibituruna","Rio das Mortes.","-44.7477989196777","-21.1525001525879",NA,NA,NA,NA,"Erva.; Planta coletada em mata ciliar","BHCB048586",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"13047","auto",NA,NA,NA,NA,NA
"179","2020-12-11 11:40:04-03","UFMG","BHCB","52882","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.",NA,"Hatschbach, G; Hatschbach, M; Silva, JM","61872","1995","03","14","Brasil","Minas Gerais","Monte Azul","Serra do Espinhaço.","-42.874698638916","-15.1549997329712",NA,NA,NA,NA,"Sublenhosa, 50 cm, flor creme-esverdeada.; Solo rochoso, alto da serra.","BHCB048583",NA,NA,NA,NA,"Dicotyledon",NA,"Southern America",NA,NA,"41110","auto",NA,NA,NA,NA,NA
"180","2021-02-11 17:21:11-03","UFPR","UPCB","85222","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Muell.Arg.","Brotto, M.L. & Stuep, C.A.","Santos, E.P. | Cervi, A.C.","1127","2003","11","12","Brasil","Paraná","Guaratuba","Morro dos Perdidos, Serra de Araçatuba","-49.05","-25.75","-49.050000","-25.750000","1300","1300","Erva, ± 40 cm, flor creme, interior de floresta ombrófila densa altomontana..","UPCB0036894","UPCB0036894","2004","05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2021-02-11 17:21:11-03","UFPR","UPCB","91865","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Araújo, D. | Lopes, N.","Araújo, D. | Lautert, M. | Lopes, N. | Moreira, S.N. | Lombardi, J.A.","Vermelho35",NA,NA,NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional Serra dos Órgãos - Trilha Suspensa , S22","-42.9655990600586","-22.4122009277344",NA,NA,NA,NA,NA,"UPCB0035148","UPCB0035148","2012","10","22",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,NA,NA
"182","2021-02-11 17:21:11-03","UFPR","UPCB","6183","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Smith, L.B. & Smith, S.F.","Hatschbach, G.","14142","1966","11","24","Brasil","Paraná","Antonina","Rio Cotia","-48.7118988037109","-25.4286003112793",NA,NA,NA,NA,"Erva, 50cm. Das margens do rio..","UPCB0036898","UPCB0036898","1967","01","01",NA,NA,NA,NA,NA,"38300","auto",NA,NA,NA,NA,NA
"183","2021-02-11 17:21:11-03","UFPR","UPCB","9356","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll.Arg.","Moreira Filho, H.","Contin, L.F.",NA,"1973","04","28","Brasil","Paraná","Curitiba","Rua Tapajos, 577","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"Erva expontânea. Terreno residencial. Ruderal..","UPCB0036895","UPCB0036895","1973","04","30",NA,NA,NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA
"184","2018-06-22 05:25:00-03","MO","MOBOT","2455481","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 16959","1964","1","3","Brazil","Santa Catarina",NA,"Guaraciaba. São Luis",NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2009-07-27 09:36:00-03","MO","MOBOT","2971018","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.",NA,"Auguste F.M. Glaziou","Glaziou 17214","1861",NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2009-12-05 06:02:00-02","MO","MOBOT","2971158","PreservedSpecimen","Plantae","Phyllanthaceae","Phyllanthus","subemarginatus","Phyllanthus subemarginatus","Müll. Arg.","Ronald Liesner","Gert G. Hatschbach|Luisa Z. Ahumada","Hatschbach 31416","1973","2","10","Brazil","Minas Gerais",NA,"Parque Nac. de Caparao (mun. Caparao)","-41.9","-20.51666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA
