"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","recordNumber","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"607","2021-02-11 17:19:54-03","UFPR","UPCB","45915","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2002","01","01","Salimena, F.R.G.","2000","09","30","Brasil","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore 5m, flores cremes passadas, interior da mata..","UPCB0016716","UPCB0016716",NA,"Reserva Biológica de Represa do Grama",NA,NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA
"608","2021-02-11 17:19:54-03","UFPR","UPCB","59282","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2008","01","01","Garcia, P.","2006","04",NA,"Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arvoreta 5,5m, planta 745 da fitossociologia no trecho Bor-3..","UPCB0016799","UPCB0016799",NA,"Reserva Biológica Municipal Santa Cândida.",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"609","2021-02-11 17:19:54-03","UFPR","UPCB","59280","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2008","01","01","Franco, B.K.S.","2001","02","28","Brasil","Minas Gerais","Juiz de Fora","-43.3502998352051","-21.7642002105713",NA,NA,NA,NA,"Arvoreta, em interior da mata, próxima ao curso d'água. Ocasional, frutos verdes..","UPCB0016722","UPCB0016722","9","Reserva Biológica Municipal Santa Cândida.",NA,NA,NA,NA,NA,NA,"36144","auto",NA,NA,NA,NA
"610","2021-02-11 17:19:54-03","UFPR","UPCB","42742","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2000","01","01","Oliveira, P.P.de","2000","01","18","Brasil","Rio de Janeiro","Rio das Ostras","-41.9449996948242","-22.5268993377686",NA,NA,NA,NA,"Mata atlântica..","UPCB0016713","UPCB0016713","6863","Reserva Ecológica União",NA,NA,NA,NA,NA,NA,"17620","auto",NA,NA,NA,NA
"611","2021-02-11 17:19:54-03","UFPR","UPCB","84937","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2015",NA,NA,"Goldenberg, R. et al.","2015","04","14","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Árvore 8 m ; frutos imaturos verdes, maduros enegrecidos..","UPCB0016754","UPCB0016754","2131","Rio Claro",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"612","2021-02-11 17:19:54-03","UFPR","UPCB","53588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2006","04",NA,"Goldenberg, R.","2006","04","09","Brasil","Bahia","Camacan","-39.4958000183105","-15.4191999435425",NA,NA,"850","850","Árvore ca. 6m, estéril. Floresta ombrófila densa montana..","UPCB0016828","UPCB0016828","835","RPPN Serra Bonita, 15°23'30S 39°33'55W",NA,NA,NA,NA,NA,NA,"22686","auto",NA,NA,NA,NA
"613","2021-02-11 17:19:54-03","UFPR","UPCB","84941","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2015",NA,NA,"Kollmann, L | Groppo, M.","2011","03","29","Brasil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"700","700","Arvoreta 6m, frutos verdes, caule, pecíolo e face adaxial das folhas acizentados..","UPCB0016758","UPCB0016758","12227","Santo Antônio, terreno do Boza",NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA
"614","2021-02-11 17:19:54-03","UFPR","UPCB","59720","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2007","01","01","Salimena, F.R.G.","2003","11","15","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"Árvore ca. 4m, folhas discolores, face abaxial castanha, frutos imaturos verdes..","UPCB0016731","UPCB0016731","1152","Serra da Caveira d'Anta, arredores da Fazenda da Tiririca",NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA
"615","2021-02-11 17:19:54-03","UFPR","UPCB","4306","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Wurdack, J.J.",NA,NA,NA,"Hatschbach, G.","1962","09","29","Brasil","Paraná","Paranaguá","-48.5092010498047","-25.5200004577637",NA,NA,"50","100","Arvoreta, flor alva. Mata da vertente atlântica..","UPCB0016710","UPCB0016710","9307","Serra da Prata",NA,NA,NA,NA,NA,NA,"24916","auto",NA,NA,NA,NA
"616","2021-02-11 17:19:54-03","UFPR","UPCB","91056","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Baumgratz, J.F.A. et al.","2007","10",NA,"Brade, A.C. | Duarte, A. P.","1949","10","07","Brasil","São Paulo","Bananal","-44.3199996948242","-22.6800003051758",NA,NA,"1200","1200","Na mata. Pequena árvore de 4-5 metros de altura..","UPCB0034729","UPCB0034729","20117","Serra de Bocaina, sertão do Rio Vermelho",NA,NA,NA,NA,NA,NA,"26795","auto",NA,NA,NA,NA
"617","2021-02-11 17:19:54-03","UFPR","UPCB","62984","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2009","01","01","Valente, A.S.M.","2007","01","01","Brasil","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,NA,"UPCB0016817","UPCB0016817","420","Serra Negra.",NA,NA,NA,NA,NA,NA,"20815","auto",NA,NA,NA,NA
"618","2021-02-11 17:19:54-03","UFPR","UPCB","62980","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2009","01","01","Valente, A.","2004","02",NA,"Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"Arvoreta 5m, interior da mata, frutos imaturos verdes..","UPCB0016800","UPCB0016800","372","Serra Negra, Fazenda Tiririca.",NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA
"619","2013-07-01 10:30:00-03","MO","MOBOT","100607886","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","2011","2","6","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"900.00000000",NA,NA,NA,NA,"Caddah 841","Estrada para o Alto Misterioso. (19° 80' 38 S; 40° 76' 86 W)","South America",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"1"
"620","2011-01-25 11:24:00-02","MO","MOBOT","100306934","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"PARDO","2004","3","26","Brazil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"1145.00000000",NA,NA,NA,NA,"PARDO 802","Matas do Rio Paquequer próx. ao km 2,0 da Estrada para Barragem.","South America",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1"
"621","2020-11-24 14:29:00-03","MO","MOBOT","100332337","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","fide Caddah et al.",NA,NA,NA,"Émile Hassler","1912",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 11381","In altaplanitie, Sierra de Amambay.","South America",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,"1"
"622","2018-06-26 05:23:00-03","MO","MOBOT","100471487","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","R. Goldenberg",NA,NA,NA,"W. Wayt Thomas|A. Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão","1996","11","21","Brazil","Bahia",NA,"-39.4166667","-11.1666667",NA,NA,NA,NA,NA,NA,NA,"Thomas 11359","Mun. Santa Luzia: Serra da Onca, 10.8 km NE of Santa Luzia (30 km SW of Una) on Una-Santa Luzia Road, then 4.2 km N on road to Serra da Onca.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"623","2020-11-24 11:50:00-03","MO","MOBOT","100617901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","fide Caddah et al.",NA,NA,NA,"Auguste F.M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 13437","without locality","South America",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,"1"
"624","2020-11-24 11:28:00-03","MO","MOBOT","101235255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","fide Caddah et al.",NA,NA,NA,"J.B.E. Pohl","1839",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 99-1165","inter frutices ad Ollaria","South America",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,"1"
"625","2015-05-21 11:14:00-03","MO","MOBOT","1791874","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"Gerrit Davidse","1976","2","21","Brazil","São Paulo","São Paulo","-46.6166667","-23.6333333",NA,NA,"860.00000000",NA,NA,NA,NA,"Davidse 10450","Grounds of the Instituto Botânico.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101","1"
"626","2018-06-22 05:25:00-03","MO","MOBOT","2477357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Reitz 9127","Mata da Cia Hering","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"627","2008-05-27 22:02:00-03","MO","MOBOT","3246448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","R. Goldenberg",NA,NA,NA,"Gert G. Hatschbach","1999",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 1999","Sete Quedas. Mun. Dr. Ulyesses. parana.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"628","2013-02-04 12:44:00-02","MO","MOBOT","3248588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 1550","Province de Goyaz.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"629","2011-02-28 10:14:00-03","MO","MOBOT","3248658","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 11963","City of Cogn. in Martins.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"630","2008-05-27 22:02:00-03","MO","MOBOT","3298741","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","J.J. Wurdack",NA,NA,NA,"Gert G. Hatschbach|F.J. Zelma","1985","10","18","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"Hatschbach 49931","Alto Bananal (mun. Conceição do Castelo).","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"631","2013-07-01 10:30:00-03","MO","MOBOT","100607886","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"Mayara K. Caddah|Marcelo Reginato|Renato Goldenberg|Fabián A. Michelangeli|Ludovic Kollmann","2011","2","6","Brazil","Espírito Santo","Santa Teresa","-40.6002998352051","-19.9356002807617",NA,NA,"900.00000000",NA,NA,NA,NA,"Caddah 841","Estrada para o Alto Misterioso. (19° 80' 38 S; 40° 76' 86 W)","South America",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,"1"
"632","2011-01-25 11:24:00-02","MO","MOBOT","100306934","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"PARDO","2004","3","26","Brazil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"1145.00000000",NA,NA,NA,NA,"PARDO 802","Matas do Rio Paquequer próx. ao km 2,0 da Estrada para Barragem.","South America",NA,NA,NA,NA,NA,"38539","auto",NA,NA,NA,"1"
"633","2020-11-24 14:29:00-03","MO","MOBOT","100332337","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","fide Caddah et al.",NA,NA,NA,"Émile Hassler","1912",NA,NA,"Paraguay","Amambay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hassler 11381","In altaplanitie, Sierra de Amambay.","South America",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,"1"
"634","2018-06-26 05:23:00-03","MO","MOBOT","100471487","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","R. Goldenberg",NA,NA,NA,"W. Wayt Thomas|A. Carvalho|André M. Amorim|Sérgio C. de Sant'Ana|J. Lima da Paixão","1996","11","21","Brazil","Bahia",NA,"-39.4166667","-11.1666667",NA,NA,NA,NA,NA,NA,NA,"Thomas 11359","Mun. Santa Luzia: Serra da Onca, 10.8 km NE of Santa Luzia (30 km SW of Una) on Una-Santa Luzia Road, then 4.2 km N on road to Serra da Onca.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"635","2020-11-24 11:50:00-03","MO","MOBOT","100617901","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","fide Caddah et al.",NA,NA,NA,"Auguste F.M. Glaziou",NA,NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 13437","without locality","South America",NA,NA,NA,NA,"Isolectotype",NA,NA,NA,NA,NA,"1"
"636","2020-11-24 11:28:00-03","MO","MOBOT","101235255","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","fide Caddah et al.",NA,NA,NA,"J.B.E. Pohl","1839",NA,NA,"Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pohl 99-1165","inter frutices ad Ollaria","South America",NA,NA,NA,NA,"Lectotype",NA,NA,NA,NA,NA,"1"
"637","2015-05-21 11:14:00-03","MO","MOBOT","1791874","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"Gerrit Davidse","1976","2","21","Brazil","São Paulo","São Paulo","-46.6166667","-23.6333333",NA,NA,"860.00000000",NA,NA,NA,NA,"Davidse 10450","Grounds of the Instituto Botânico.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1101","1"
"638","2018-06-22 05:25:00-03","MO","MOBOT","2477357","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana",NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,"Reitz 9127","Mata da Cia Hering","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"639","2008-05-27 22:02:00-03","MO","MOBOT","3246448","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","R. Goldenberg",NA,NA,NA,"Gert G. Hatschbach","1999",NA,NA,"Brazil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hatschbach 1999","Sete Quedas. Mun. Dr. Ulyesses. parana.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"640","2013-02-04 12:44:00-02","MO","MOBOT","3248588","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","M.K. Caddah",NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 1550","Province de Goyaz.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"641","2011-02-28 10:14:00-03","MO","MOBOT","3248658","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana",NA,NA,NA,NA,"Auguste F.M. Glaziou","1861",NA,NA,"Brazil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Glaziou 11963","City of Cogn. in Martins.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"642","2008-05-27 22:02:00-03","MO","MOBOT","3298741","PreservedSpecimen","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","J.J. Wurdack",NA,NA,NA,"Gert G. Hatschbach|F.J. Zelma","1985","10","18","Brazil","Espírito Santo",NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,"Hatschbach 49931","Alto Bananal (mun. Conceição do Castelo).","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"643","2018-09-12 14:48:19-03","UNIOESTE","UNOP","8394","S","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2011","12",NA,"Lombardi, J.A.; Taxonomia de campo; Taxonomia de campo","2011","04","14","Brasil","Rio de Janeiro","Teresópolis","-42.995297","-22.425556","-42.995297","-22.425556","1190","1190","Mata atlântica. Árvore ca. 5 m, frutos imaturos verdes a amarronzados, maduros negros.",NA,NA,"8371","Parque Nacional da Serra dos Órgãos, beira da estrada da Barragem, ca. 22º25-32'S, 42º59'-43º07', ca. 1190 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"644","2018-09-12 14:48:19-03","UNIOESTE","UNOP","8394","S","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R.","2011","12",NA,"Lombardi, J.A.; Taxonomia de campo; Taxonomia de campo","2011","04","14","Brasil","Rio de Janeiro","Teresópolis","-42.995297","-22.425556","-42.995297","-22.425556","1190","1190","Mata atlântica. Árvore ca. 5 m, frutos imaturos verdes a amarronzados, maduros negros.",NA,NA,"8371","Parque Nacional da Serra dos Órgãos, beira da estrada da Barragem, ca. 22º25-32'S, 42º59'-43º07', ca. 1190 m",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"645","2020-08-31 09:06:40-03","INPA","INPA","203636","S","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R","1999",NA,NA,"Hatschbach, GG","1999","12","03","Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,NA,NA,NA,"INPA0203636","INPA0203636 INPA0203636_e","69825","Sete Quedas.","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA
"646","2020-08-31 09:06:40-03","INPA","INPA","282540","S","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Pardo, CS; Baumgratz, JFA","2004","03",NA,"Pardo, CS","2004","03","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"1135","1135",NA,"INPA0282540",NA,"747","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. ao Km 2,0 da Estrada para Barragem.","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","paratype","38539","auto",NA,NA,NA,NA
"647","2020-08-31 09:06:40-03","INPA","INPA","203636","S","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Goldenberg, R","1999",NA,NA,"Hatschbach, GG","1999","12","03","Brasil","Paraná","Dr. Ulysses",NA,NA,NA,NA,NA,NA,NA,"INPA0203636","INPA0203636 INPA0203636_e","69825","Sete Quedas.","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales",NA,NA,NA,NA,NA,NA,NA
"648","2020-08-31 09:06:40-03","INPA","INPA","282540","S","Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","Pardo, CS; Baumgratz, JFA","2004","03",NA,"Pardo, CS","2004","03","18","Brasil","Rio de Janeiro","Teresópolis","-42.9655990600586","-22.4122009277344",NA,NA,"1135","1135",NA,"INPA0282540",NA,"747","Parque Nacional da Serra dos Órgãos, Matas do Rio Paquequer próx. ao Km 2,0 da Estrada para Barragem.","Southern America",NA,NA,"Dicotyledon Com-Clade","Myrtales","paratype","38539","auto",NA,NA,NA,NA
"649","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","12008",NA,"Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","R. Goldenberg/2005",NA,NA,NA,"V. Demuner; et al","2000","02","17","Brasil","Espírito Santo","Santa Teresa","-40.793333","-19.833889","40W47'36","19S50'2",NA,NA,"Arbusto de 4m de altura, frutos jovens cor verde. Folha bicolor, face dorsal verde claro, face ventral verde normal.","MBML012008","MBML012008","732","Pedra da Paulista",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"650","2020-07-10 09:47:26-03","MBML","MBML-HERBARIO","15128",NA,"Plantae","Melastomataceae","Miconia","buddlejoides","Miconia buddlejoides","Triana","R. Goldenberg/2005",NA,NA,NA,"L. Kollmann; et al","2001","09","05","Brasil","Espírito Santo","Santa Teresa","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Arvoreto 7m na meia sombra. Flores brancas.","MBML015128","MBML015128","4513","Estação Biológica de Santa Lúcia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
