"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","infraspecificEpithet","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"507","2020-06-29 09:30:30-03","UFRRJ","RBR","36160","S","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","F. França","4322","2003","02","05",NA,"Brasil",NA,NA,NA,"RBR00036160",NA,NA,"hypoleuca",NA,"L.P. Queiroz","Bahia","Ibicoara","Brasil, Bahia, Ibicoara: Estrada entre Brejo de Cima e a rodovia Mucugê-Barra da estiva, caminho para Cascavel. 13°18#?#2'S 41°27#?#9'W Alt: 995 - 1119 m","-41.2846984863281","-13.4105997085571",NA,NA,NA,NA,"34188","auto","2005","06",NA,NA,NA,NA,NA,NA,NA,NA
"508","2020-06-29 09:30:30-03","UFRRJ","RBR","35936","S","Plantae","Fabaceae","Senna","cana","Senna cana","R.M. Harley; A.M. Giuliete","53452","1999","02","15",NA,"Brasil",NA,NA,NA,"RBR00035936",NA,NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","L.P. Queiroz","Bahia","Dom Basílio","Estradinha nova, que vai à Serra, subindo, perto de Vargem Grande. 13°44#?#S 41°43#?#W , Caatinga. Alt: 800 m","-41.7714004516602","-13.7602996826172",NA,NA,NA,NA,"30217","auto","2000","04",NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-06-29 09:30:30-03","UFRRJ","RBR","36156","S","Plantae","Fabaceae","Senna","cana","Senna cana","F. França","4012","2003","01","28",NA,"Brasil",NA,NA,NA,"RBR00036156",NA,NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","L.P. Queiroz","Bahia","Morro do Chapéu","Morrão: encosta. 11°35#?#17'S 41°12#?#34'W","-41.1561012268066","-11.5500001907349",NA,NA,NA,NA,"98143","auto","2006","06",NA,NA,NA,NA,NA,NA,NA,NA
"510","2013-04-01 09:19:46-03","IPT","BCTW","19970","S","Plantae",NA,"Senna","cana","Senna cana","Lorenzi, H.","47",NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"511","2021-03-21 19:35:58-03","UFC","EAC","11347","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Fernandes, A.; Matos, F.J.A.","EAC11347","1982","05","16","Southern America","Brasil",NA,NA,"Arbusto, flor amarela; Cerrado","EAC0011347","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Bahia","Barreiras","entre Monte Alegre e Riachão, na estrada Formosa","-44.9900016784668","-12.1527996063232",NA,NA,"EAC0011347",NA,"152720","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"512","2021-03-21 19:35:58-03","UFC","EAC","11356","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Fernandes, A.; Matos, F.J.A.","EAC11356","1982","05","17","Southern America","Brasil",NA,NA,"Arbusto; Cerrado","EAC0011356","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fernandes, A.","Bahia","Cristópolis","Arredores de Cristópolis, estrada para Ibotirama","-44.4207992553711","-12.2335996627808",NA,NA,"EAC0011356",NA,"44260","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-03-21 19:35:58-03","UFC","EAC","10754","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Mori, S.A.; King, R.M.; Santos, T.S.; Hage, J.L.","s.n.","1979","06","20","Southern America","Brasil",NA,NA,"Arbórea pequena, independente, folhas alternas, fruto marrom; Campo rupestre","EAC0010754","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Bahia","Rio de Contas","Rod. Livramento do Brumado","-41.8114013671875","-13.5789003372192","1000","1000","EAC0010754",NA,"49773","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"514","2021-03-21 19:35:58-03","UFC","EAC","54107","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Fonsceca, M.L.; Oliveira, F.C.A.; Silva Filho, A.P.; Oliveira, V.C.","6082","2009","07","04","Southern America","Brasil",NA,NA,"Arbusto, comum, 1,5 m; folha cartácea, discolor.; Savana gramíneo-lenhosa","EAC0054107","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fonseca, M.L.","Tocantins","Porto Alegre do Tocantins","Folha: SC-23-Y-C. Bacia do Tocantins. Sub-bacia do rio Balsas (T-9, Km da área 3, Ponto 20). Estrada para Ponte Alta. Entrada após a cachoeira da Fumaça. Solo argiloso-arenoso-avermelhado, quartzo; afloramento calcário; relevo plano a ondulado (morr","-46.866667","-11.090556","546","546","EAC0054107",NA,NA,NA,"2009","07",NA,"-46.866667","-11.090556",NA,NA,NA,NA,NA
"515","2021-03-21 19:35:58-03","UFC","EAC","41179","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Fonseca, M.L.; Oliveira, F.A.C.; Cardoso, E.","5543","2004","05","28","Southern America","Brasil",NA,NA,"Arbusto, heliófito, 2m, frequente; folha cartácea.; Carrasco","EAC0041179","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fonseca, M.L.","Minas Gerais","Arinos","RPPN Veredas do Pacari, Solo arenoso.","-45.803972","-15.430778","805","805","EAC0041179",NA,NA,NA,"2004","06",NA,"-45.803972","-15.430778",NA,NA,NA,NA,NA
"516","2021-03-21 19:35:58-03","UFC","EAC","41198","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Fonseca, M.L.; Oliveira, F.C.A.; Cardoso, E.","5441","2004","05","26","Southern America","Brasil",NA,NA,"Arbusto heliófito, 2,5m, frequente; folha cartácea; flor alaranjada; fruto imaturo verde.; Carrasco","EAC0041198","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fonseca, M.L.","Minas Gerais","Arinos","RPPN Arara Vermelha, Solo arenoso/pedregoso (tapiocanga).","-45.815611","-15.441361","639","639","EAC0041198_1 EAC0041198_2",NA,NA,NA,"2004","06",NA,"-45.815611","-15.441361",NA,NA,NA,NA,NA
"517","2021-03-21 19:35:58-03","UFC","EAC","50297","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Silveira, E.R.; Chaguinha","s.n.","2011","04","25","Southern America","Brasil",NA,NA,"Arvoreta, flor amarela.","EAC0050297","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Loiola, M.I.B.; Nunes, E.","Bahia","Mucugê","Estrada Mucugê-Andaraí","-41.326667","-12.971944",NA,NA,"EAC0050297",NA,NA,NA,"2011","11","09","-41.326667","-12.971944",NA,NA,NA,NA,NA
"518","2021-03-21 19:35:58-03","UFC","EAC","57036","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Sousa Silva, S.; Freire, E.C.; Dambrós, L.A.; Orlandi, R.P.","524","2009","05","05","Southern America","Brasil",NA,NA,"Arbusto ca. 2 m alt.; flores amarelas.; Savana parque (campo sujo).","EAC0057036","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Lima-Verde, L.W.","Minas Gerais","Indaiabira","Folha: SD 23-Z-D (ponto 29). Relevo ondulado, rampeado. Solo cascalhento.","-42.131667","-15.523611","982","982","EAC0057036",NA,NA,NA,"2013","09","20","-42.131667","-15.523611",NA,NA,NA,NA,NA
"519","2021-03-21 19:35:58-03","UFC","EAC","58804","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Souza, V.C.; Souza, J.P.; Romão, G.O.; Elias, S.I.","25950","2001","07","14","Southern America","Brasil",NA,NA,"Arbusto, ca. 1,5 m; frutos imaturos verdes.; Campo limpo de cerrado (gerais).","EAC0058804","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Souza, V.C.","Bahia","Caetité","ca. 5 km de Caetité em direção a Brejinho das Ametistas.","-42.505556","-14.106944","1130","1130","EAC0058804",NA,NA,NA,"2001","07",NA,"-42.505556","-14.106944",NA,NA,NA,NA,NA
"520","2021-03-21 19:35:58-03","UFC","EAC","62565","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Guedes, M.L.; Borges, R.L.; Stadnik, A.; Sacramento, C.C.","22539","2014","10","15","Southern America","Brasil",NA,NA,"Arbusto, estípulas persistentes, foliáceas, folhas com folíolos cartáceos, face abaxial tomentosa, cinérea, legume com valvas amarronzadas, cartáceas.; Campo rupestre.","EAC0062565","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Guedes, M.L.","Bahia","Licínio de Almeida","caminho para Riacho de Areia","-42.575278","-14.755","1060","1060","EAC0062565",NA,NA,NA,"2014","10",NA,"-42.575278","-14.755",NA,NA,NA,NA,NA
"521","2021-03-21 19:35:58-03","UFC","EAC","3705","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Fernandes, A.; Matos, F.J.A.","EAC3705","1978","01","31","Southern America","Brasil",NA,NA,"Arbusto, flor amarela-ferrugínea.; Cerrado","EAC0003705","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fernandes, A.","Bahia","Barreiras","BR 242, entre Barreiras e Cristópolis","-44.9900016784668","-12.1527996063232",NA,NA,"EAC0003705",NA,"152720","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","2021-03-21 19:35:58-03","UFC","EAC","3742","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Fernandes, A.; Matos, F.J.A.","EAC3742","1978","02","02","Southern America","Brasil",NA,NA,"Arbusto, flor amarela","EAC0003742","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fernandes, A.","Bahia","Morro do Chapéu","Cachoeira do Ferro Doido","-41.1561012268066","-11.5500001907349",NA,NA,"EAC0003742",NA,"98143","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","2021-03-21 19:35:58-03","UFC","EAC","42224","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Oliveira, H.B.; Miranda, A.M.; et al.","1","2008","02","11","Southern America","Brasil",NA,NA,"Arvoreta ca. 2.0m alt.; caule marrom, foliólos levemente crassos, discolores abaxialmente de verde claro a ferrugíneo, flores com cálice e corola amarelos, anteras amarronzadas frutos marrons.; Caatinga","EAC0042224","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Miranda, A.M.","Pernambuco","Buíque","Vale do Catimbau, estrada do Furtuoso.","-37.1557998657227","-8.62306022644043",NA,NA,"EAC0042224",NA,"38964","auto","2008","02","11",NA,NA,NA,NA,NA,NA,NA
"524","2021-03-21 19:35:58-03","UFC","EAC","10752","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana calva","Mari, S.A.; King, R.M.; Santos, T.S.; Hage, J.L.","s.n.","1974","06","26","Southern America","Brasil",NA,NA,"Arvorezinha, 3m; Campo rupestre","EAC0010752","Dicotyledon",NA,"calva","H.S.Irwin & Barneby","Queiroz, L.P.","Bahia",NA,"a 3 km da Serra de Macujé, na estrada para Jussiap",NA,NA,NA,NA,"EAC0010752",NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"525","2021-03-21 19:35:58-03","UFC","EAC","14130","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana calva","Fernandes, A.; Matos, F.J.A.","EAC14130","1986","02","18","Southern America","Brasil",NA,NA,NA,"EAC0014130","Dicotyledon",NA,"calva","H.S.Irwin & Barneby","Queiroz, L.P.","Bahia",NA,"entre Souto Soares e Lençóis",NA,NA,NA,NA,"EAC0014130",NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"526","2021-03-21 19:35:58-03","UFC","EAC","20505","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana calva","Fernandes, A.; Matos, F.J.A.; Andrade, M.","EAC20505","1994","03","27","Southern America","Brasil",NA,NA,"Arbusto, flor amarela","EAC0020505","Dicotyledon",NA,"calva","H.S.Irwin & Barneby","Queiroz, L.P.","Bahia","Mucugê",NA,"-41.3708000183105","-13.0052995681763",NA,NA,"EAC0020505",NA,"52493","auto","2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"527","2021-03-21 19:35:58-03","UFC","EAC","14124","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","Fernandes, A.; Matos, F.J.A.","EAC14124","1986","02","18","Southern America","Brasil",NA,NA,"Arbusto, flor amarela","EAC0014124","Dicotyledon",NA,"cana","(Nees & Mart.) H.S.Irwin & Barneby","Queiroz, L.P.","Bahia",NA,"entre Morro do Chapéu e Seabra",NA,NA,NA,NA,"EAC0014124",NA,NA,NA,"2006","05",NA,NA,NA,NA,NA,NA,NA,NA
"528","2021-03-21 19:35:58-03","UFC","EAC","41463","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","Guedes, M.L.; Valadão, R.M.","12242","2006","04","30","Southern America","Brasil",NA,NA,"Arbusto; folhas com folíolos coriáceos, com tomentos ferrugíneos na face abaxial; inflor. com flores amarelo-ouro.; Campo rupestre","EAC0041463","Dicotyledon",NA,"cana","(Nees & Mart.) H.S.Irwin & Barneby","Santos, J.P.","Bahia",NA,"Catolés, caminho para a serra do Barbado","-41.833333","-13.283333",NA,NA,"EAC0041463",NA,NA,NA,"2013",NA,NA,"-41.833333","-13.283333",NA,NA,NA,NA,NA
"529","2021-03-21 19:35:58-03","UFC","EAC","24599","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","Pereira, B.A.S.; Neto, M.P.; Alvarenga, D.","2784","1995","06","20","Southern America","Brasil",NA,NA,"Arbusto, ca. 2,5m, flor amarela; Cerrado","EAC0024599","Dicotyledon",NA,"cana","(Nees & Mart.) H.S.Irwin & Barneby","Fernandes, A.; Nunes, E.","Goiás","Teresina de Goiás","Km 12 da rodovia Teresina de Goiás / Cavalcante, Latossolo vermelho","-47.333333","-13.75","850","850","EAC0024599",NA,NA,NA,"1996","11","18","-47.333333","-13.75",NA,NA,NA,NA,NA
"530","2021-03-21 19:35:58-03","UFC","EAC","48133","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","Fontana, A.P.; Rodrigues, G.","6245","2009","11","23","Southern America","Brasil",NA,NA,"Arbusto, ca. 2,5m, folíolo discolor com face abaxial esbranquiçada com nervuras com tricomas ferrugíneos. Fruto maduro marrom.; Caatinga","EAC0048133","Dicotyledon",NA,"cana","(Nees & Mart.) H.S.Irwin & Barneby","Santos, J.P.","Pernambuco","Tacaratu","Sa. Grande, torre de TV","-38.126111","-9.072222","802","802","EAC0048133",NA,NA,NA,"2013",NA,NA,"-38.126111","-9.072222",NA,NA,NA,NA,NA
"531","2021-03-21 19:35:58-03","UFC","EAC","24282","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","Fernandes, A.; Nunes, E.","EAC24282","1996","09","05","Southern America","Brasil",NA,NA,"Arbusto; Campo rupestre","EAC0024282","Dicotyledon",NA,"cana","(Nees & Mart.) H.S.Irwin & Barneby","Santos, J.P.","Bahia","Lençóis","BR 242 , Rio Macugezinho","-41.3899993896484","-12.563099861145",NA,NA,"EAC0024282",NA,"47385","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2021-03-21 19:36:00-03","UFC","EAC","25760","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Pereira, B.A.S.; Alvarenga, D.","3106","1996","07","02","Southern America","Brasil",NA,NA,"Arbusto, ca. 3,5m, flor amarela","EAC0025760","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Santos, J.P.","Goiás","Alto Paraíso de Goiás","Km 46 da estrada Colinas do Sul-Alto Paraíso de Go, Terreno pedregoso","-47.333333","-13.833333","700","700","EAC0025760",NA,NA,NA,"2013",NA,NA,"-47.333333","-13.833333",NA,NA,NA,NA,NA
"533","2021-03-21 19:36:00-03","UFC","EAC","13914","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Fernandes, A.; Matos, F.J.A.","EAC13914","1985","11","03","Southern America","Brasil",NA,NA,"Arbusto, flor amarela","EAC0013914","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão",NA,"entre Colinas e Mirador",NA,NA,NA,NA,"EAC0013914",NA,NA,NA,"2006","05","08",NA,NA,NA,NA,NA,NA,NA
"534","2021-03-21 19:36:00-03","UFC","EAC","46186","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Pereira, B.A.S.; Almeida, J.G.L.","s.n.","2009","07","05","Southern America","Brasil",NA,NA,"Árvore até 4m de altura, casca escura, fissurada, espessa, casca interna marrom, alburno pardacendo a marrom, flor frequentada por mamangava na parte da manhã, planta relativamente abundante na região.; Cerrado/Mata-baixa","EAC0046186","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Santos, J.P.","Goiás","Cavalcante","Bacia do Rio Tocantins, sopé da sa. ao norte da ci, Relevo variando de ondulado a escarpado, solo variando de arenoso a litólico.","-47.465278","-13.700833","920","920","EAC0046186",NA,NA,NA,"2013",NA,NA,"-47.465278","-13.700833",NA,NA,NA,NA,NA
"535","2021-03-21 19:36:00-03","UFC","EAC","6697","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Del'Arco, M.R.","s.n.","1979","07","08","Southern America","Brasil",NA,NA,"Arbusto, independente, folhas alternas, fruto verde, flor amarela; Cerrado","EAC0006697","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Piauí","Cristalândia","Divisa da BA-PI",NA,NA,NA,NA,"EAC0006697",NA,NA,NA,"2006","05","08",NA,NA,NA,NA,NA,NA,NA
"536","2021-03-21 19:36:00-03","UFC","EAC","7772","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Martins, P.; Nunes, E.","s.n.","1979","12","13","Southern America","Brasil",NA,NA,"Arbusto, independente, folhas alternas, abundante, flor amarela; Cerrado","EAC0007772","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão",NA,"entre Balsas e São Raimundo de Mangabeiras, Substrato arenoso",NA,NA,NA,NA,"EAC0007772",NA,NA,NA,"2006","05","08",NA,NA,NA,NA,NA,NA,NA
"537","2021-03-21 19:35:58-03","UFC","EAC","11258","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Fernandes, A.; Matos, F.J.A.","EAC11258","1982","05","13","Southern America","Brasil",NA,NA,"Arbusto, flor amarela","EAC0011258","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Piauí","Bom Jesus",NA,"-44.3586006164551","-9.07444000244141",NA,NA,"EAC0011258",NA,"107707","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"538","2021-03-21 19:36:00-03","UFC","EAC","26661","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Fernandes, A.","EAC26661","1998","06","05","Southern America","Brasil",NA,NA,"Arbusto, flor amarela; Cerradão","EAC0026661","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Piauí","Bom Jesus","Serra de Uruçuiipe, estrada Belmonte, Sítio Moreir","-44.3586006164551","-9.07444000244141",NA,NA,"EAC0026661",NA,"107707","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"539","2021-03-21 19:35:58-03","UFC","EAC","45971","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana cana","Lima-Verde, L.W.; Costa, I.R.; Sued, S.","2166","2000","06","08","Southern America","Brasil",NA,NA,"Arbusto, 3m, frequente; corola amarela.; Carrasco","EAC0045971","Dicotyledon",NA,"cana","(Nees & Mart.) H.S.Irwin & Barneby","Santos, J.P.","Ceará","Crato","Flona do Araripe","-39.4094009399414","-7.23416996002197","870","870","EAC0045971",NA,"30071","auto","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2021-03-21 19:35:58-03","UFC","EAC","18073","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana","Azevedo, M.L.M.; Alvarenga, D.","962","1991","06","10","Southern America","Brasil",NA,NA,"Arbórea, ca. 2m, botão floral amarelo, única no local; Cerrado","EAC0018073","Dicotyledon",NA,NA,"(Nees & Mart.) H.S.Irwin & Barneby","Fernandes, A.","Distrito Federal","Brasília","DF 001, estrada Parque Contorno, próximo da Marinh","-47.9296989440918","-15.7797002792358",NA,NA,"EAC0018073",NA,"70570","auto","1992","02","19",NA,NA,NA,NA,NA,NA,NA
"541","2021-03-21 19:36:00-03","UFC","EAC","9474","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Martins, P.; Nunes, E.","s.n.","1980","12","07","Southern America","Brasil",NA,NA,"Arbusto, independente, folhas alternas, pouco abundante, flor amarela; Cerrado","EAC0009474","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão","Balsas","Estrada p/ Alto Parnaíba, a 10 km de Balsas, Substrato arenoso","-46.0355987548828","-7.53249979019165",NA,NA,"EAC0009474",NA,"222094","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"542","2021-03-21 19:36:00-03","UFC","EAC","11644","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Fernandes, A.; Matos, F.J.A.","EAC11644","1982","08","01","Southern America","Brasil",NA,NA,"Arbusto, flor amarela; Mata","EAC0011644","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão","Barra do Corda","Altamira","-45.2433013916016","-5.50555992126465",NA,NA,"EAC0011644",NA,"116584","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"543","2021-03-21 19:36:00-03","UFC","EAC","7336","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Nunes, E.; Martins, P.","EAC7336","1979","11","12","Southern America","Brasil",NA,NA,"Arvoreta, independente, folhas alternas, abundante; Cerrado","EAC0007336","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão","Barra do Corda","estrada para Escondido., Substrato arenoso","-45.2433013916016","-5.50555992126465",NA,NA,"EAC0007336",NA,"116584","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"544","2021-03-21 19:36:00-03","UFC","EAC","5951","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Nunes, E.; Martins, P.","EAC5951","1979","04","26","Southern America","Brasil",NA,NA,"Arvoreta, independente, folhas alternas, abundante, flor amarela; Cerrado","EAC0005951","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão","Benedito Leite","BR 230, próx. a São Domingos de Jaboatão, Substrato arenoso","-44.5583000183105","-7.22278022766113",NA,NA,"EAC0005951",NA,"54821","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
"545","2021-03-21 19:36:00-03","UFC","EAC","27371","PreservedSpecimen","Plantae","Fabaceae","Senna","cana","Senna cana hypoleuca","Conceição, G.M.","222","1998","05","17","Southern America","Brasil",NA,NA,"Arbusto, flor amarela; Cerrado","EAC0027371","Dicotyledon",NA,"hypoleuca","(Mart. ex Benth.) H.S.Irwin & Barneby","Nunes, E.","Maranhão","Mirador","Parque Estadual do Mirador","-44.3630981445312","-6.37083005905151",NA,NA,"EAC0027371",NA,"176498","auto","2006","05","08",NA,NA,NA,NA,NA,NA,NA
