"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","infraspecificEpithet","fieldNumber","typeStatus","individualCount"
"891","2019-11-21 09:59:32-03","IBt","SP","185572","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Kirizawa, M; Lopes, EA; Chiea, SAC; Makino Watanabe, H","940","1983","04","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"892","2019-11-21 09:59:32-03","IBt","SP","200118","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Kirizawa, M; Romaniuc Neto, S","1282","1984","08","23","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"893","2019-11-21 09:59:32-03","IBt","SP","185573","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Kirizawa, M; Lopes, EA; Chiea, SAC; Makino Watanabe, H","939","1983","04","20","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro das Almas","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"894","2019-11-21 09:59:32-03","IBt","SP","202488","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Toledo, CB; Melo, MMRF; Barros, F","55","1985","03","06","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Morro das Pedras","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"895","2019-11-21 09:59:32-03","IBt","SP","238182","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Medeiros Costa, JT","1998","11","10","Rossi, L; Mamede, MCH; Romaniuc Neto, S","507","1989","04","26","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Praia de Ipaneminha. Restinga arbórea","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Estipe 3,0 m alt., liso. folhas até 1,5 m de compr.; bainha da folha jovem com tecido fibroso. Inflorescência originando-se entre as bainhas; flores creme","SP055966","SP055966 SP055966_01 SP055966_02",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"896","2019-11-21 09:59:32-03","IBt","SP","246315","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Sugiyama, M","1990","08",NA,"Sugiyama, M; Atanásio, A","845",NA,NA,NA,"Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Restinga do Pereirinha. Indivíduo nº 13 amostrado na parcela de restinga arbórea alta, instalada pela coletora para estudo fitossociológico","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"Árvore 2,5 m. alt., perímetro a 1,30 m do solo 13 cm. Frutos jovens","SP055961","SP055961 SP055961_01 SP055961_02",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"897","2019-11-21 09:59:32-03","IBt","SP","180101","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Kirizawa, M; Custodio Filho, A; Chiea, SAC","800","1982","09","22","Brasil","São Paulo","Cananéia","Parque Estadual da Ilha do Cardoso, Sítio Grande","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA,NA
"898","2019-11-21 09:59:32-03","IBt","SP","351014","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Sugiyama, M",NA,NA,NA,"Souza, FO; Sugiyama, M; Bonfim, F","162","2000","08","09","Brasil","São Paulo","Caraguatatuba","Parque Estadual da Serra do Mar, Núcleo Caraguatatuba. Base do Gravi","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,NA,"SP055964","SP055964 SP055964_01",NA,NA,NA,NA,"30093","auto",NA,NA,NA,NA,NA,NA,NA
"899","2019-11-21 09:59:32-03","IBt","SP","310891","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Franciosi, ERN; Bertani, DF; Yamamoto, LF; Albuquerque, LB; Rodrigues, RR; Souza, VC; Tamashiro","30","1996","12","16","Brasil","São Paulo","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38855","auto",NA,NA,NA,NA,NA,NA,NA
"900","2019-11-21 09:59:32-03","IBt","SP","288740","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Souza, VC; Rodrigues, RR; Arzolla, FARDP; Ivanauskas, NM; Souza, JP; Scalon, VR; Farah, FT","9110","1995","09","04","Brasil","São Paulo","Eldorado","Parque Estadual Jacupiranga, Núcleo Caverna do Diabo, trilha para o mirante mais alto","-48.0999984741211","-24.5200004577637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"38804","auto",NA,NA,NA,NA,NA,NA,NA
"901","2019-11-21 09:59:32-03","IBt","SP","244640","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR",NA,NA,NA,"Cordeiro, I; et al.","646","1990","05","17","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Proximidades do maciço da Juréia, morro á direita na bifucarção da trilha no alto da encosta próxima ao alojamento do IBAMA, capões de mata do alto do morro","-47.5499992370605","-24.7000007629395",NA,NA,"300","300",NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"902","2019-11-21 09:59:32-03","IBt","SP","262827","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,"1999","11","06","Anunciação, EA; et al.","341","1993","08","28","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, alto do maciço da Juréia","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"903","2019-11-21 09:59:32-03","IBt","SP","247698","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR","1992",NA,NA,"Cordeiro, I; et al.","816","1991","02","20","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Serra da Juréia, campo próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"904","2019-11-21 09:59:32-03","IBt","SP","238198","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR","1992",NA,NA,"Cordeiro, I; et al.","528","1990","03","15","Brasil","São Paulo","Iguape","Estação Ecológica Juréia-Itatins, Trilha do alojamento para o alto do morro próximo a ponta da Juréia, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"905","2019-11-21 09:59:32-03","IBt","SP","248361","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,"1999",NA,NA,"Costa, MP; et al.","39","1990","12","14","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Mata de encosta na trilha para o campo próximo ao alojamento","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"906","2019-11-21 09:59:32-03","IBt","SP","238197","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Noblick, LR","1992",NA,NA,"Cordeiro, I; et al.","529","1990","03","15","Brasil","São Paulo","Iguape","Reserva Ecológica Juréia-Itatins, Trilha do alojamento para o alto do morro próximo á ponta da Juréia, mata","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,"SP055963","SP055963",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA,NA
"907","2019-11-21 09:59:32-03","IBt","SP","102546","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Mattos, J","14045","1966","10","20","Brasil","São Paulo","Itararé","Campos de São Pedro, Fazenda Ventania, no Horto Florestal, Rodovia Itararé-Bom Sucesso","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA
"908","2019-11-21 09:59:32-03","IBt","SP","85915","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Mattos, J; Mattos, NF","13158","1965","12","22","Brasil","São Paulo","Mogi Guaçu","Perto de Pádua Sales, Reserva Floresta, Fazenda Campininha","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"909","2021-03-03 13:40:37-03","IBt","SP","288741","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Miyagi, PH; Zandoval, JA; Souza, JP","450","1995","02","14","Brasil","São Paulo","Pariquera-Açu","A 14 km de Rio Vermelho em direção a Pariquera-Açu. Beira da rodovia Regis Bittencourt","-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17990","auto",NA,NA,NA,NA,NA,NA,NA
"910","2019-11-21 09:59:32-03","IBt","SP","447620","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Almeida Costa, DG","2018","05",NA,"Nicolau, SA; Lima, W; Nagahashi, LS; Carvalho, JLM","3544","2008","12","16","Brasil","São Paulo","Pindamonhangaba","Parque Natural Municipal Trabiju, Margem do rio.","-45.4599990844727","-22.9200000762939",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24176","auto",NA,NA,NA,NA,NA,NA,NA
"911","2019-11-21 09:59:32-03","IBt","SP","12231","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","09","28","Loefgren, A","CGG4067","1896","10","26","Brasil","São Paulo","Praia Grande",NA,"-46.4000015258789","-24",NA,NA,NA,NA,NA,"SP009714","SP009714",NA,NA,NA,NA,"22363","auto",NA,NA,NA,NA,NA,NA,NA
"912","2019-11-21 09:59:32-03","IBt","SP","258369","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Henderson, A","2009","08",NA,"Wanderley, MGL; Kirizawa, M; Gomes da Silva, SJ","2015","1992","08","26","Brasil","São Paulo","Ribeirão Grande","Fazenda Intervales. Mata de encosta mais ou menos preservada","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,"Planta ca. 2,0 m. Frutos verdes",NA,NA,NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA,NA
"913","2019-11-21 09:59:32-03","IBt","SP","352571","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Nicolau, SA; Braz, JD; Lopes, RA","2746","2001","02","04","Brasil","São Paulo","Salesópolis","Bacia de acumulação do rio Paraitinga, planície de inundação","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"914","2019-11-21 09:59:32-03","IBt","SP","352706","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Nicolau, SA; Braz, JD; Lopes, RA","2704","2001","01","31","Brasil","São Paulo","Salesópolis","Bacia de acumulação do rio Paraitinga, próximo ao eixo da barragem","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,"SP055965","SP055965 SP055965_01 SP055965_02 SP055965_03",NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"915","2019-11-21 09:59:32-03","IBt","SP","102017","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Mattos, J","13576","1966","04","27","Brasil","São Paulo","Salesópolis","Estação Biológica de Boracéia","-45.8400001525879","-23.5300006866455",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18032","auto",NA,NA,NA,NA,NA,NA,NA
"916","2019-11-21 09:59:32-03","IBt","SP","183017","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1983","09","15","Kirizawa, M; Fino, TPM","886","1982","12","07","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Altura 1,70., eixo da inflorescência avermelhados, frutos com pericarpo verde, verde, quando maduros quase pretos",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"917","2019-11-21 09:59:32-03","IBt","SP","194902","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1985","10","22","Kirizawa, M; et al.","1094","1983","10","18","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Mata, alt. 1,50m alt. flores masculinas cremes",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"918","2019-11-21 09:59:32-03","IBt","SP","221469","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Sugiyama, M","1988","06","22","Sugiyama, M","777","1988","05","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Altura de 1,5m., com flores creme e frutos escuros",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"919","2019-11-21 09:59:32-03","IBt","SP","7984","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.",NA,NA,NA,NA,"Hoehne, FC","s.n.","1922","09","26","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"920","2019-11-21 09:59:32-03","IBt","SP","139963","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1985","10","22","Eiten, G","6397","1965","10","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, ca. 1/2 west of village of Paranapiacaba in  Alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,"800","800","Along path secondary forest, below house, palm 2m. tall, trunk 1/2 m. tall, filaments qrite, native here",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"921","2019-11-21 09:59:32-03","IBt","SP","12235","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1985","10","22","Luederwaldt, H","s.n.","1909","09","25","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, parque Cajurú","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"922","2019-11-21 09:59:32-03","IBt","SP","186258","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1983","09","15","Kirizawa, M; et al.","981","1983","06","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Picada dezessete, sujeita a poluição do Cubatão","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Alt. 1,50m., flores cremes, parte alta da picada onde ocorre com ralativa freqüência",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"923","2019-11-21 09:59:32-03","IBt","SP","12227","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Luederwaldt, H","s.n.","1916","03",NA,"Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, Procedente do bairro do Ipiranga, cultivada no Horto Botânico, alto da Serra","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Folhas com dezoito foliolos a cada lado",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"924","2019-11-21 09:59:32-03","IBt","SP","102929","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1985","10","23","Mattos, J; Mattos, NF","14379","1966","12","27","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Na mata virgem, estipite de 1,5m alt.",NA,NA,NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"925","2019-11-21 09:59:32-03","IBt","SP","115519","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Kirizawa, M","1985","10","23","Mattos, J; Moura, C","12794","1965","10","28","Brasil","São Paulo","Santo André","E.B. do Alto da Serra de Paranapiacaba, via férrea São Paulo-Santos","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"Na mata, 1,5m alt. frutos imaturos","SP055968","SP055968 SP055968_01 SP055968_02",NA,NA,NA,NA,"27258","auto",NA,NA,NA,NA,NA,NA,NA
"926","2019-11-21 09:59:32-03","IBt","SP","344533","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Costa, A; Vieira, S; Proença, SL; Fiaschi, P; Garcia, RJF","738","2000","04","13","Brasil","São Paulo","São José do Barreiro","Serra da Bocaina, Formoso, caminho para Pedra Redonda","-44.5699996948242","-22.6399993896484",NA,NA,NA,NA,NA,"SP055969","SP055969 SP055969_01 SP055969_02 SP055969_03 SP055969_04 SP055969_05",NA,NA,NA,NA,"30784","auto",NA,NA,NA,NA,NA,NA,NA
"927","2019-11-21 09:59:32-03","IBt","SP","159304","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","12","15","Davidse, G; D'Arcy, WG","10420","1976","02","21","Brasil","São Paulo","São Paulo","Grounds of the Instituto. In forest","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"1 1/2 m. tall",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"928","2019-11-21 09:59:32-03","IBt","SP","12233","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012","02","21","Luederwaldt, H","s.n.","1909","10",NA,"Brasil","São Paulo","São Paulo","Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"929","2019-11-21 09:59:32-03","IBt","SP","102219","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","12","15","Silva, JS","s.n.","1967","07","04","Brasil","São Paulo","São Paulo","Jardim Botânico. Nativa","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"930","2019-11-21 09:59:32-03","IBt","SP","51894a","Carpo","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","12","15","Handro, O","s.n.","1943","06","16","Brasil","São Paulo","São Paulo","Jardim Botânico. Nativa. Mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores e Frutos",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"931","2019-11-21 09:59:32-03","IBt","SP","51894","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","12","15","Handro, O","s.n.","1943","06","16","Brasil","São Paulo","São Paulo","Jardim Botânico. Nativa. Mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Flores e Frutos",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"932","2019-11-21 09:59:32-03","IBt","SP","28166","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","09","28","Hoehne, FC","s.n.","1931","09","09","Brasil","São Paulo","São Paulo","Jardim Botânico. Nativa. Mata. Planta viva nº 67","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Inflorescência castanha, flor alvascenta",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"933","2019-11-21 09:59:32-03","IBt","SP","113981","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","12","15","Skwortzov, B","s.n.","1970","04","17","Brasil","São Paulo","São Paulo","Jardim Botânico. Nativa. Na mata","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"934","2019-11-21 09:59:32-03","IBt","SP","288735","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Favaretto, BGS","2012",NA,NA,"Godoy, SAP; Garcia, RJF; Ferreira, GMP","725","1995","08","15","Brasil","São Paulo","São Paulo","Parelheiros, Cratera, Colônia","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"935","2019-11-21 09:59:32-03","IBt","SP","161401","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","09","28","Melo, MMRF; Corrêa, SA; Maluf, AM; Mantovani, W","118","1979","01","31","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Planta com cerca de 2,50 m. de altura; inflorescência tipo cacho, com flores e botões creme",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"936","2019-11-21 09:59:32-03","IBt","SP","151066","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","12","15","Silvestre, MSF","18","1977","06","02","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"SP055974","SP055974 SP055974_01 SP055974_02",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"937","2019-11-21 09:59:32-03","IBt","SP","151203","S","Plantae","Arecaceae","Geonoma","schottiana","Geonoma schottiana","Mart.","Boudet Fernandes, HQ","1998","09","28","Makino, H","69","1977","07","18","Brasil","São Paulo","São Paulo","Parque Estadual das Fontes do Ipiranga, Reserva Biológica","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Estipe, com cerca de 2,0 m de altura. Inflorescência jovem",NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
