"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","coordinatePrecision","preparationType","occurrenceRemarks","barcode","imagecode","geoFlag","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","relationshipType","relatedCatalogItem","individualCount","fieldNumber","minimumDepthInMeters","maximumDepthInMeters","typeStatus"
"744","2019-10-07 09:33:51-03","UEFS","HUEFS","165376","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","concinna","Cuphea concinna","Koehne","Queiroz, L.P.de","14993","2010","10","27",NA,"Brasil","Minas Gerais","Monte Azul","Serra da Formosa em frente ao Pico da Formosa.","-42.803889","-15.23",NA,NA,"Mata ciliar dominada por Vochysia pyramidalis.","HUEFS0165376","HUEFS0165376",NA,"L.M.Brauner","1341","1341","42W48'14''","15S13'48''","2016","11","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"745","2019-10-07 09:33:54-03","UEFS","HUEFS","115252","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Queiroz, L.P.de","12529","2006","11","18",NA,"Brasil","Rio Grande do Sul","Alegrete","ca. 29 km W de Alegrete na estrada para Uruguaiana (BR-290). Rio Inhanduí, próximo à ponte na BR-298","-56.033333","-29.914444",NA,NA,"Mata ciliar","HUEFS0115252","HUEFS0115252",NA,"T.B.Cavalcanti","112","112","56W2'0''","29S54'52''","2008","03","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"746","2019-10-07 09:33:54-03","UEFS","HUEFS","236035","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ferrucci, M.S.","3308","2014","12","15",NA,"Argentina","Entre Ríos","Colón","Parque Nacional El Palmar. Selva marginal del rio Uruguay, próximo a la casa de huésped.","-58.241111","-31.875",NA,NA,NA,"HUEFS0236035","HUEFS0236035",NA,"Arbo",NA,NA,"58W14'28''","31S52'30''","2015",NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"747","2019-10-07 09:33:54-03","UEFS","HUEFS","35524","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ferrucci, M.S.","1173","1997","09","03",NA,"Argentina","Corrientes","Mercedes","Arroyo Ypané, a ca. 5Km N de ruta 14.",NA,NA,NA,NA,"En campo.","HUEFS0035524","HUEFS0035524",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"748","2019-10-07 09:33:54-03","UEFS","HUEFS","144018","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Paula-Souza, J.","7051","2007","01","12",NA,"Argentina","Corrientes","Monte Caseros","Mocoretá. Ca. 22 km SE de Mocoretá, beira do Rio Uruguai na Prefectura Naval.","-57.139722","-30.116667",NA,NA,NA,"HUEFS0144018","HUEFS0144018",NA,NA,NA,NA,"57W8'23''","30S7'0''",NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"749","2019-10-07 09:33:54-03","UEFS","HUEFS","6137","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Queiroz, L.P.de","722","1983","09","01",NA,"Brasil","Bahia","Lençóis",NA,"-41.383333","-12.566667",NA,NA,NA,"HUEFS0006137","HUEFS0006137",NA,"T.B.Cavalcanti","400","400","41W23'","12S34'","2011","11","Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"750","2019-10-07 09:33:54-03","UEFS","HUEFS","99985","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Hoehne, F.C.",NA,"1928","10","19",NA,"Brasil","Paraná","Curitiba",NA,"-49.2731018066406","-25.4277992248535","25180",NA,NA,"HUEFS0099985","HUEFS0099985","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"751","2019-10-07 09:33:54-03","UEFS","HUEFS","42367","PreservedSpecimen","Plantae","Angiospermae","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Cavalcanti, T.B.","2463","1999","01","10",NA,"Brasil","Bahia","Ibicoara","Entrando por Ibicoara na base do paredão da Serra que se vê da cidade. Área muito cultivada.","-41.2846984863281","-13.4105997085571","34188",NA,"Campo rupestre muito pertubado. arrodeado por área cultivada. Crescendo na beira da estrada. Solo areno-pedregoso. Relevo motanhoso.","HUEFS0042367","HUEFS0042367","auto",NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA,NA,NA,NA,NA,NA
"752","2019-09-05 17:48:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia",NA,"A. Saint-Hilaire","C2, 1416","1816",NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Holotype"
"753","2019-01-23 11:15:56-02","F","FMNH-SEEDPLANTS","V0062468F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia",NA,"A. Saint-Hilaire","C2, 1416",NA,NA,NA,"South America","Brazil","São Paulo",NA,NA,"-49","-22",NA,NA,NA,"V0062468F","V0062468F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Isotype"
"754","2019-09-04 18:35:36-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","concinna","Cuphea concinna",NA,"E. H. G. Ule","6974a",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"755","2019-09-04 18:44:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,"F. Sellow",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]"
"756","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201225F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201225F","V0201225F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"757","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201226F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201226F","V0201226F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"758","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201227F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201227F","V0201227F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"759","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201228F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201228F","V0201228F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"760","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201229F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201229F","V0201229F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"761","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201230F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201230F","V0201230F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"762","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201231F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201231F","V0201231F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"763","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201232F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201232F","V0201232F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"764","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201233F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201233F","V0201233F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"765","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201234F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201234F","V0201234F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"766","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201235F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201235F","V0201235F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"767","2015-03-07 08:23:21-03","F","FMNH-SEEDPLANTS","V0201236F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201236F","V0201236F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"768","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201237F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201237F","V0201237F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"769","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201238F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0201238F","V0201238F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"770","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201239F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201239F","V0201239F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"771","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201240F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201240F","V0201240F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"772","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201241F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201241F","V0201241F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"773","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201242F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201242F","V0201242F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"774","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201243F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0201243F","V0201243F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"775","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201244F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201244F","V0201244F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"776","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201245F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0201245F","V0201245F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"777","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201246F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0201246F","V0201246F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"778","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201247F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201247F","V0201247F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"779","2018-09-07 15:45:39-03","F","FMNH-SEEDPLANTS","V0201248F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,"A. Isabelle","71","1838",NA,NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,"V0201248F","V0201248F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"780","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201249F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Paraguay",NA,NA,NA,"-58.1689","-23.2025",NA,NA,NA,"V0201249F","V0201249F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"781","2015-03-07 08:23:22-03","F","FMNH-SEEDPLANTS","V0201250F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,"V0201250F","V0201250F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"782","2018-09-07 15:47:43-03","F","FMNH-SEEDPLANTS","V0201251F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,"W. G. F. Herter","260","1925","11",NA,"South America","Uruguay",NA,NA,NA,"-55.7933","-32.8667",NA,NA,NA,"V0201251F","V0201251F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"783","2019-12-16 13:37:29-03","F","FMNH-SEEDPLANTS","V0373015F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa",NA,NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,"V0373015F","V0373015F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"784","2019-10-03 14:20:40-03","IAC","IAC","37441","S","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schlecht.","M.S. Ferrucci & S. Caceres et al.","1173","1997","09","03",NA,"Argentina","Corrientes","Mercedes","Arroyo Ypane, a mais ou menos a 5 km N da estrada 14","-58.0833","-29.25",NA,NA,NA,NA,NA,NA,"M.M. Arbo",NA,NA,"-58.0833","-29.2500","1998","06",NA,"03",NA,NA,NA,NA,NA,NA,NA
"785","2019-01-25 15:42:02-02","IAC","IAC","55445","S","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","J.L.A. Moreira & R. Belinelo","47","1995","04","06",NA,"Brasil","São Paulo","Lavrinhas","12km ao norte de Lavrinhas, vale do Ribeirão do Braço","-44.9022","-22.5708",NA,NA,NA,NA,NA,NA,"T.B. Cavalcanti",NA,NA,"-44.9022","-22.5708","1995","04",NA,"06",NA,NA,NA,NA,NA,NA,NA
"786","2020-07-23 12:10:22-03","CEPLAC","CEPEC","14168","PreservedSpecimen","Plantae",NA,NA,"Lythraceae","Cuphea","acinifolia","Cuphea acinifolia",NA,"S. A. Mori","10035","1978","04","27",NA,"Brasil","Bahia","MARACÁS","Faz. Juramento, a 6Km ao S Maracás, pela antiga Rod. p/ Jequié.","-40.4308013916016","-13.4411001205444","50558",NA,NA,NA,NA,"auto","A. Lourteig",NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1982",NA,NA,NA,NA,NA
"787","2019-04-02 09:32:11-03","URICER","HPBR","7846","S","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schlecht.","BUTZKE, A.",NA,"1995","11","13",NA,"Brasil","RS","Erechim","ESTRADA ENTRE ERECHIM E QUATRO IRMÃOS","-52.2738990783691","-27.6341991424561","46790",NA,"35cm de altura","HPBR007846",NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"788","2019-11-12 17:14:56-03","URICER","HPBR","11917","S","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham.& Schltdl","FACCO, M.G.",NA,"2013","12","17",NA,"Brasil","RS","Rosario do Sul",NA,"-54.9141998291016","-30.25830078125","71660",NA,NA,"HPBR011917",NA,"auto","FACCO, M.G.",NA,NA,NA,NA,"2014","02",NA,"20",NA,NA,NA,NA,NA,NA,NA
"789","2020-11-04 17:29:36-03","UEM","HUEM","16703","S","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Paula-Souza, J; Ferrucci, MS; Rando, JG; Meza Torres, EL","7051","2007","01","12",NA,"Argentina","Corrientes","Monte Caseros","Ca. 22Km SE de Mocoretá, Beira do Rio Uruguai na Prefectura Naval.","-58.373056","-31.1525",NA,NA,"Erva; flores róseas","HUEM000006576","HUEM000006576",NA,"Arbo, MM","35","35","-58.373056","-31.1525","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"790","2020-11-04 17:29:36-03","UEM","HUEM","16599","S","Plantae",NA,NA,"Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Ferrucci, MS; Dematteis, M; Sosa, MM; Martínez, WJ; Meza Torres, EL; Maidana, RO; Parras, M;","2185","2004","12","28",NA,"Argentina","Corrientes","Mburucuyá","Parque Nacional Mburucuyá, Borde de selva.",NA,NA,NA,NA,"Erecta; glutinosa; flores fucsias.","HUEM000006575","HUEM000006575",NA,"Pieszko, G",NA,NA,NA,NA,"2006",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"791","2020-11-12 17:01:33-03","UEL","FUEL","52442","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gaio, J; Grizzon, M; Keil, R","240","2013","01","05",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Distrito de Criuva, Propriedade Pante","-50.969017","-28.868239",NA,NA,NA,NA,NA,NA,"Gaio, J","780","780","-50.969017","-28.868239","2013","05",NA,"20",NA,NA,NA,NA,NA,NA,NA
"792","2020-11-12 17:01:33-03","UEL","FUEL","52467","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gaio, J; Grizzon, M; Scur, L; Marchett, C","196","2013","12","18",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Distrito de Criúva","-51.033356","-28.872703",NA,NA,NA,NA,NA,NA,"Gaio, J","780","780","-51.033356","-28.872703","2013","06",NA,"10",NA,NA,NA,NA,NA,NA,NA
"793","2019-10-16 14:13:41-03","UEL","FUEL","50140","PreservedSpecimen","Plantae","Tracheophyta","Myrtales","Lythraceae","Cuphea","glutinosa","Cuphea glutinosa","Cham. & Schltdl.","Gaio, J","173","2011","11","22",NA,"Brasil","Rio Grande do Sul","Caxias do Sul","Bairro Petrópolis - Rua Hildo Guilhoux, entre o pavimento da via","-51.1794013977051","-29.1681003570557","49662",NA,NA,NA,NA,"auto","Gaio, J","780","780",NA,NA,"2012","01",NA,"18",NA,NA,NA,NA,NA,NA,NA
"794","2019-11-01 15:02:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","concinna","Cuphea concinna","Koehne","Braunner, LM","97","2016","08","11","Southern America","Brasil","Bahia","Mucugê","Povoado Capão do Correia, beira Morro do Gobira, próximo a entrada no km 207.","-41.375","-14.05",NA,NA,"Subarbusto entre 15 a 20 cm de altura, flor lilás a rosa. Procumbente. Fauce arroxeada, tricoma margem da folha; Pasto.Solo arenoso.Relevo: Suave ondulado",NA,NA,NA,"Braunner, LM","1210","1210","-41.375","-14.05","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"795","2019-11-01 15:02:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","concinna","Cuphea concinna","Koehne","Braunner, LM","53","2016","05","14","Southern America","Brasil","Bahia","Mucugê","1 km da entrada da pousada Alpina, beira da estrada. Estrada para Mucugê","-41.336389","-12.970833",NA,NA,"Arbusto com 60 cm de altura, flor roxa/lilás. Pétalas dorsais de um roxo mais intenso que pétalas centrais, lilases. Inflorescência concentrada no ápice. Estrias roxas e parte dorsal do tubo arroxeada. Tricomas. Nervura central na face abaxial.; ..Re",NA,NA,NA,"Braunner, LM",NA,NA,"-41.336389","-12.970833","2016","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"796","2019-11-01 15:02:22-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Lythraceae","Cuphea","concinna","Cuphea concinna","Koehne","Braunner, LM","90","2016","08","08","Southern America","Brasil","Bahia","Palmeiras","Área de campo próximo ao Orquidário (próximo ao Morro Pai Inácio).","-41.465278","-12.458611",NA,NA,"Subarbusto entre 20 a 30 cm de altura, flor roxo escuro. Tubo estreito, estrias vináceas, dorso verde; Campo úmido.Solo arenoso.Relevo: Suave ondulado",NA,NA,NA,"Braunner, LM","860","860","-41.465278","-12.458611","2016",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
