"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","typeStatus","class","relatedCatalogItem","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","infraspecificEpithet"
"1744","2021-02-08 12:42:15-03","UFRGS","ICN","001021","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Schultz, AR","1021","1953","01","08","Brasil","RS","Santa Maria","Passo do Verdi","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"ICN00018677","ICN00018677","América do Sul",NA,NA,"Dicotyledon",NA,"37819","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1745","2021-02-08 12:42:15-03","UFRGS","ICN","002298","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Baptista, LRM","s.n.","1960","05","25","Brasil","RS",NA,"Estrada para Caxias BR116",NA,NA,NA,NA,NA,NA,NA,"ICN00018678","ICN00018678","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1746","2021-02-08 12:42:15-03","UFRGS","ICN","002677","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Schultz, AR","2677","1961","05",NA,"Brasil","SC","São Miguel do Oeste",NA,NA,NA,NA,NA,NA,NA,NA,"ICN00018655","ICN00018655","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1747","2021-02-08 12:42:15-03","UFRGS","ICN","089321","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Webster, GL; Dehgan, B; Sobral, M","25917","1986","12","04","Brasil","RS","Lajeado","scrub woods 19 km NW of Lajeado 29°15' S 52°07' W","-52.116667","-29.25","-52.116667","-29.25","300","300","arborescent shrub c. 4m high, common, fls. yellowish-green","ICN00018644","ICN00018644","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1748","2021-02-08 12:42:15-03","UFRGS","ICN","082207","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Pastore, U; Klein, RM","121","1986","10","23","Brasil","MS","Ivinhema","2 km Sul Vila Amandina","-53.583333","-22.4","-53.583333","-22.4","340","340","Árvore com 16m de altura, diâmetro à altura do peito 0,9m, diâmetro da copa 10m, fanerófita. Flor verde-amarelada.; Frequência rara. Floresta Estacional Semidecidual Submontana. Solo/Textura: Arenoso/Média. Relevo: Suave/Ondulado.","ICN00018660","ICN00018660 ICN00018660_1","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1749","2021-02-08 12:42:15-03","UFRGS","ICN","093046","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Záchia, R","428","1991","08","18","Brasil","RS","São Borja","Rio Butuí","-55.716667","-28.983333","-55.716667","-28.983333",NA,NA,"Árvore de grande porte.; Abundante na mata","ICN00018651","ICN00018651 ICN00018651_1","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1750","2021-02-08 12:42:15-03","UFRGS","ICN","150786","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Tressens, SG; Norrmann, G; Schinini, A","3083","1985","05","01","Argentina","Corrientes","Ituzaingó","17 km NW de San Carlos Ea. Rincón Chico",NA,NA,NA,NA,NA,NA,"Doação de Karner Hagelund.; Arbol 6m alt., tronco 21 cm diám., corteza griz oscuro. Flores amarillentas.; Em isleta de selva.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1751","2021-02-08 12:42:15-03","UFRGS","ICN","159752","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Molz, M","143","2003",NA,NA,"Brasil","RS","Araricá","cerca de 1 2 km do centro da cidade 22J506253.23 E 6725537.64 S área de mestrado de Martin Molz","-50.935556","-29.599722","-50.935556","-29.599722","90","90",NA,"ICN00018667","ICN00018667","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1752","2021-02-08 12:42:15-03","UFRGS","ICN","167996","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Miotto, STS; et al.","2561","2011","02","02","Brasil","PR","Jaguariaíva","entrada da cidade; 24°14'21.8''S 49°42'05.5''W","-49.701389","-24.239167","-49.701389","-24.239167",NA,NA,NA,"ICN00018645","ICN00018645","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1753","2021-02-08 12:42:15-03","UFRGS","ICN","176476","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Molz, M","s.n.","2007","07","28","Brasil","RS","Sapiranga","Morro Ferrabraz","-50.97","-29.605278","-50.97","-29.605278","542","542","PAP=183cm, 12 m de altura","ICN00018662","ICN00018662","América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1754","2021-02-08 12:42:15-03","UFRGS","ICN","201309","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Figueira, M",NA,NA,NA,"Figueira, M; Schindler, B; Uberti, G M","184","2013","05","31","Brasil","RS","Santa Maria","Morro do Link","-53.809167","-29.656389","-53.809167","-29.656389",NA,NA,"6830; Árvore, frequente, frutos verdes.; Floresta Estacional Subtropical do Domínio Atlântico, borda de fragmento florestal, próximo a escarpa. Relevo forte-ondulado, solo raso, pedregoso.","ICN00043686",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1755","2021-02-08 12:42:15-03","UFRGS","ICN","123663","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Sobral, M; et al.","9436",NA,NA,NA,"Brasil","RS","Porto Alegre",NA,"-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Arvoreta 3-4m, cultivada junto ao viaduto Tiradentes; flores amarelas.",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1756","2021-02-08 12:42:15-03","UFRGS","ICN","001372","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Schultz, AR","1372","1956","06",NA,"Brasil","RS","Tenente Portela",NA,"-53.75830078125","-27.3710994720459",NA,NA,NA,NA,NA,"ICN00018661","ICN00018661 ICN00018661_1","América do Sul",NA,NA,"Dicotyledon",NA,"14404","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1757","2021-02-08 12:42:15-03","UFRGS","ICN","004416","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Reitz, R; Klein, RM","3814","1956","10","12","Brasil","SC","Ibirama",NA,"-49.5177993774414","-27.0569000244141",NA,NA,"100","100","HBR 25855; Lenho na xiloteca (HBR); Árvore, 10m de altura; Pasto","ICN00018673","ICN00018673 ICN00018673_1","América do Sul",NA,NA,"Dicotyledon",NA,"18533","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1758","2021-02-08 12:42:15-03","UFRGS","ICN","119788","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Ribeiro, PG","2013","04","09","Buselato, A","s.n.","2000","06","21","Brasil","SC","Piratuba","Alto Gramado","-51.771900177002","-27.4197006225586",NA,NA,NA,NA,NA,"ICN00018659","ICN00018659","América do Sul",NA,NA,"Dicotyledon",NA,"13675","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1759","2021-02-08 12:42:15-03","UFRGS","ICN","136124","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Musskopf, E",NA,NA,NA,"Musskopf, E","330","2004","11","18","Brasil","RS","Igrejinha","beira de estrada","-50.7902984619141","-29.5743999481201",NA,NA,NA,NA,"Arvore jovem a beira de estrada em direção a São Francisco de Paula",NA,NA,"América do Sul",NA,NA,"Dicotyledon",NA,"12791","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1760","2020-03-04 16:04:29-03","UNESP-IS","HISA","9412","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Scarpim,A.L.G","2002","11","20","Scarpim,A.L.G","01","2002","11","06","Brasil","São Paulo","Ilha Solteira","Próximo da Fapic","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Àrvore, ca 6m, flores branco amareladas.Nome vulgar: angico verdadeiro.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1761","2020-03-04 16:04:29-03","UNESP-IS","HISA","6517","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Nakayama,F.T","1998","11","28","Nakayama,F.T","02","1998","11","21","Brasil","São Paulo","Ilha Solteira","Próximo do aterro sanitário","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Àrvore, ca 20m, folhas verde intenso, flores branco amareladas, odorosas.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1762","2020-03-04 16:04:29-03","UNESP-IS","HISA","9410","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Santos,J","2002","11","20","Silva,R.S.P","04","2002","11","13","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 5,80m, flores branco amareladas.Nome vulgar: angico verdadeiro.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1763","2020-03-04 16:04:29-03","UNESP-IS","HISA","9414","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Mosca,H.R","2002","11","20","Mosca,H.R","01","2002","11","12","Brasil","São Paulo","Ilha Solteira","Avenida Perimetral","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Àrvore, ca 7m, flores amarelas.Nome vulgar: angico sujo.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1764","2020-03-04 16:04:29-03","UNESP-IS","HISA","6508","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Rotundo,M","1998","11","28","Rotundo,M","02","1998","11","21","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 20m, folhas verdes intenso,flores branco amareladas, odorosas.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1765","2020-03-04 16:04:29-03","UNESP-IS","HISA","10032","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Santos,J","2004","02",NA,"Furlan,R.S","03","2003","11","07","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 7m, ramificada, com espinhos, flores de julho a setembro e frutos agosto a outubro.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1766","2020-03-04 16:04:29-03","UNESP-IS","HISA","9413","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Santos,J","2002","11","20","Cruz,N.A","01","2002","11","11","Brasil","São Paulo","Ilha Solteira","Avenida Perimetral","-51.340278","-20.430556","51W20'25","20S25'50",NA,NA,"Àrvore, ca 7m, flores amarelas.Nome vulgar: angico branco.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1767","2020-03-04 16:04:29-03","UNESP-IS","HISA","9411","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Santos,J","2002","11","20","Arruda,C.E.V","04","2002","11","13","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 5,80m, flores branco amareladas.Nome vulgar: angico verdadeiro.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1768","2020-03-04 16:04:29-03","UNESP-IS","HISA","10030","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Santos,J","2004","02",NA,"Souza,E.P","03","2003","11","07","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 7m, ramificada, com espinhos, flores de julho a setembro e frutos agosto a outubro.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1769","2020-03-04 16:04:29-03","UNESP-IS","HISA","10031","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Santos,J","2004","02",NA,"Alves,J","03","2003","11","07","Brasil","Mato Grosso do Sul","Selvíria","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","-51.407222","-20.361111","51w24'26''","20s21'40''",NA,NA,"Cerrado.Àrvore, ca 7m, ramificada, com espinhos, flores de julho a setembro e frutos agosto a outubro.",NA,NA,NA,NA,NA,"Magnoliophyta","Fabales",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"1770","2021-03-22 16:23:10-03","FEPAGRO","BLA","362","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","B. Rambo",NA,NA,NA,"L. V. Silveira",NA,"1948","05","19","Brasil","Rio Grande do Sul","Novo Hamburgo",NA,"-51.1305999755859","-29.6783008575439",NA,NA,"15","15","Habitat: Ao da po seco","BLA000362",NA,NA,NA,NA,"Spermatophyta",NA,"20722","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1771","2021-02-18 17:08:34-03","FEPAGRO","BLA","361","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","B. Rambo",NA,NA,NA,"O. R. Camargo",NA,"1957","12","10","Brasil","Rio Grande do Sul","Taquari","Estação Experimental de Pomicultura","-51.8643989562988","-29.7996997833252",NA,NA,"60","60","Habitat: Na orla do mato","BLA000361",NA,NA,NA,NA,"Spermatophyta",NA,"21657","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1772","2020-04-30 16:06:59-03","UFMT","CNMT","2606","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth) Brenan","Estevan, D.A.","2003",NA,NA,"Slusarski, D.R.","353","2003","03","07","Brasil","Paraná","Londrina","Fazenda Figueira-Paiquerê","-51.077631","-23.304908","51°04'39.47W","23°18'17.67S",NA,NA,"Frutos VerdesDoação - Herbario Universidade Estadual de Londrina - FUEL 35956","CNMT002606",NA,NA,NA,NA,"Angiosperma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1773","2020-08-26 10:49:49-03","MCN-FZBRS","HAS","36357","PreservedSpecimen","Plantae","Mimosaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth) Brenan","Abruzzi, M.L.",NA,NA,NA,"Abruzzi, M.L.","2907","1994","11",NA,"Brasil","Rio Grande do Sul","Canoas","Parque Estadual Delta do Jacuí, Linha férrea próximo ao Banhado da Volta Grande","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Mata","HAS0036357",NA,NA,NA,NA,"Magnoliophyta",NA,"8037","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1774","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","12884","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Manetti, M.A.T.",NA,NA,NA,"Manetti, M.A.T.","18","1981","02",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico.","-51.178068","-30.051692","-51,178068","-30,051692","53","53","angico-vermelho.","HAS0012884",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1775","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","13959","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","de Lima, M.P.M.","1983",NA,NA,"Bueno, O.","3356","1981","12",NA,"Brasil","Rio Grande do Sul","São Vicente do Sul",NA,"-54.6794013977051","-29.6916999816895",NA,NA,NA,NA,"Árvore com mais de 20 m de altura e flor amarela. Numerosa e dispersa em beira de mato.","HAS0013959",NA,NA,NA,NA,"Magnoliophyta",NA,"42672","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1776","2020-08-26 10:49:02-03","MCN-FZBRS","HAS","86496","PreservedSpecimen","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Abruzzi, M.L.","1115","1986","07",NA,"Brasil","Rio Grande do Sul","Triunfo","Usina Termoelétrica Jacuí I,","-51.7181015014648","-29.9433002471924",NA,NA,NA,NA,"Cerca de 15m. de altura, frutos maduros.","HAS0086496",NA,NA,NA,NA,"Magnoliophyta",NA,"41194","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1777","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","3284","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","rigida","Piptadenia rigida","Benth.","Soares, Z.F. & Aguiar, L..",NA,NA,NA,"Soares, Z.F.; Aguiar, L.","s.n.","1975","10",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Parque Farroupilha","-51.214437","-30.034991","-51,214437","-30,034991",NA,NA,"angico","HAS0003284",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1778","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","4457","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","rigida","Piptadenia rigida","Benth.","Dardano; Aguiar, L.; Soares, Z.","1977","04","19","Ungaretti, I.","217","1977","04",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","-51.3856695","-29.885741","-51,3856695","-29,8857410",NA,NA,"vegetação ciliar do Rio Caí; Fazenda Chaleira Preta; próximo a margem do Rio; angico, angico-branco, angico vermelho","HAS0004457",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1779","2020-08-26 10:49:03-03","MCN-FZBRS","HAS","4491","PreservedSpecimen","Plantae","Fabaceae","Piptadenia","rigida","Piptadenia rigida","Benth.","Aguiar, L. & Soares, Z.","1977","05","10","Ungaretti, I.","251","1977","05",NA,"Brasil","Rio Grande do Sul","Triunfo","Polo Petroquímico","-51.3856695","-29.885741","-51,3856695","-29,8857410",NA,NA,"Fazenda Chaleira Preta; estação 7; angico","HAS0004491",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1780","2019-11-21 10:06:18-03","IBt","SP","18973","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Tamashiro, JY","1985","06",NA,"Russel, A","176","1907","11","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1781","2019-11-21 10:06:18-03","IBt","SP","107901","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Tamashiro, JY","1985","06",NA,"Montes, JE","27658","1958","04","01","Argentina","Misiones",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1782","2019-11-21 10:06:18-03","IBt","SP","107982","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Tamashiro, JY","1985","06",NA,"Montes, JE","14935","1956","03","30","Argentina","Misiones","San Ignacio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1783","2020-11-12 15:23:31-03","IBt","SP","310245","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1137","1995","06","12","Brasil","São Paulo","Lençóis Paulista","Estrada de terra, Lençois Paulista, Águas de Santa Barbara, beira do riacho","-48.8675","-23.651111","-48.8675","-23.651111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1784","2020-11-12 15:23:31-03","IBt","SP","310244","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan",NA,NA,NA,NA,"Tamashiro, JY; Rodrigues, RR; Goldenberg, R; Ivanauskas, NM; Belinello, R; Galvão, JC","1244","1995","06","14","Brasil","São Paulo","Taquaras","Gruta das Águas Virtuosas","-49.377778","-23.390833","-49.377778","-23.390833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1785","2019-11-21 10:06:18-03","IBt","SP","234733","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Mamede, MCH","2008","12",NA,"Hahn, W","1934","1984","01","22","Paraguai",NA,NA,NA,"-57.583333","-25.25","-57.583333","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1786","2019-11-21 10:06:18-03","IBt","SP","332945","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Cloclet, FA","1998","10","06","Kinupp, VF","185","1997","01","25","Brasil","Paraná","Rolândia","Fragmento de aprox. 9 ha, Córrego dos Carangueijos","-51.496111","-23.256944","-51.496111","-23.256944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1787","2019-11-21 10:06:18-03","IBt","SP","36777","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Tamashiro, JY","1985","06",NA,"Hoehne, FC; Gehrt, A","s.n.","1936","11","10","Brasil","São Paulo",NA,"Campo Largo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1788","2019-11-21 10:06:18-03","IBt","SP","497727","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Barboza, E","2015","07","27","Oliveira, AA","1900","2015","06","01","Brasil","Paraná","Jataizinho",NA,"-50.94","-23.22","-50.94","-23.22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1789","2019-11-21 10:06:18-03","IBt","SP","298220","S","Plantae","Fabaceae","Parapiptadenia","rigida","Parapiptadenia rigida","(Benth.) Brenan","Sobral, M",NA,NA,NA,"Nicolau, SA; Tomasulo, PLB; Sparks, J","1084","1992","12","07","Brasil","Paraná","Foz do Iguaçu","Parque Nacional de Foz do Iguaçu, Estrada do Poço Preto","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39570","auto",NA,NA,NA,NA,NA,NA,NA,NA
