"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","scientificNameAuthorship","month","day","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","county","decimalLongitude","decimalLatitude","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","previousCatalogNumber","fieldNumber","individualCount","relatedCatalogItem"
"335","2020-03-04 20:43:15-03","UFMG","BHCB-SL","122846","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Heringer, G; Dittrich, VAO","13688","2008","América","Brasil","Espírito Santo","Parque Estadual do Forno Grande, Floresta Ombrófila Densa Montana, na vertente conhecida como Balança",NA,"Rupícola no interior de floresta",NA,NA,"(Hedw.) C.V.Morton","06","28","1350","1350",NA,"Castelo","-41.100028","-20.532556","2008","06","28","-41.100028","-20.532556",NA,NA,NA,NA,NA,NA,NA
"336","2021-01-12 15:24:14-03","UFMG","BHCB-SL","119273","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Dittrich, VAO; Dubuisson, JY; Chaussidon, C; Echternacht, LA; Souza, FS","13264","2008","América","Brasil","Minas Gerais","Funil; Serra Negra, Nicho da Équa, Floresta Ombrófila Densa.",NA,"Rupícula em paredão no interior de floresta.",NA,NA,"(Hedw.) C.V.Morton","04","29","1400","1400",NA,"Rio Preto","-43.888611","-21.973333","2008","04","29","-43.888611","-21.973333",NA,NA,NA,NA,NA,NA,NA
"337","2020-03-04 20:43:15-03","UFMG","BHCB-SL","143580","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Souza, DT","998","2009","América","Brasil","Minas Gerais","Áreas adjacentes a vila de Miguel Bournier, Formações vegetais campestres (Campo Rupestre, Campo Sujo e Campo Limpo), savânicas (Cerrados sentido restrito) e florestas (Mata de Galeria e Floresta)",NA,"Epífita em Cyathea no interior da Mata de Galeria.",NA,NA,"(Hedw.) C.V.Morton","10","20",NA,NA,NA,"Ouro Branco","-43.782778","-20.430278","2010","11","20","-43.782778","-20.430278",NA,NA,NA,NA,NA,NA,NA
"338","2021-01-12 15:24:15-03","UFMG","BHCB-SL","66120","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Teixeira, LCRS","Teixeira, LCRS; Carvalho, FA; Oliveira, AM; Mota, RC","29","2001","América","Brasil","Minas Gerais","Estação Ecológica de Catarina",NA,"Rupícola.",NA,NA,"(Hedw.) C.V.Morton","11","08",NA,NA,NA,"Nova Lima","-44.002028","-20.069389","2001","11",NA,"-44.002028","-20.069389",NA,NA,NA,NA,NA,NA,NA
"339","2020-03-04 20:43:15-03","UFMG","BHCB-SL","145307","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Souza, FS; Almeida, TE; Salino, A; Minardi, B; Voytena, A","1238","2010","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Região da Cachoeira Bonita. DATUM WGS84.",NA,"Epífita no interior de mata ciliar próximo a rio.",NA,NA,"(Hedw.) C.V.Morton","12","03","1811","1811",NA,"Iúna","-42.403194","-20.682694","2010","12","03","-42.403194","-20.682694",NA,NA,NA,NA,NA,NA,NA
"340","2020-03-04 20:43:19-03","UFMG","BHCB-SL","82338","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Vervloet, RR; Salino, A; Carvalho, FA; Lombardi, JA; Mota, RC","1921","2003","América","Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Trilha Tracomal. Floresta Ombrófila Densa.",NA,"Rupícola no interior da mata.",NA,NA,"(Hedw.) C.V.Morton","02","25","780","870",NA,"Santa Teresa","-40.553889","-19.857222","2007","10",NA,"-40.553889","-19.857222",NA,NA,NA,NA,NA,NA,NA
"341","2020-03-04 20:43:19-03","UFMG","BHCB-SL","85499","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Figueiredo, JB; Salino, A","Figueiredo, JB; Salino, A; Almeida, TE","50","2003","América","Brasil","Minas Gerais","RPPN Mata do Jambreiro, Floresta Estacional Semidecidual.",NA,"Rupícula, margem do corrego Águas Claras.",NA,NA,"(Hedw.) C.V.Morton","12","17","770","770",NA,"Nova Lima","-43.886278","-19.978306","2003","10",NA,"-43.886278","-19.978306",NA,NA,NA,NA,NA,NA,NA
"342","2021-01-12 15:24:14-03","UFMG","BHCB-SL","119283","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Dittrich, VAO; Dubuisson, JY; Chaussidon, C; Echternacht, LA; Souza, FS","13274","2008","América","Brasil","Minas Gerais","Funil; Serra Negra, Pico das Três Divisas, Floresta Ombrófila Densa.",NA,"Rupícola na mata nebular da Culcita coniifolia.",NA,NA,"(Hedw.) C.V.Morton","04","29","1630","1630",NA,"Rio Preto","-43.883972","-21.965833","2008","04","29","-43.883972","-21.965833",NA,NA,NA,NA,NA,NA,NA
"343","2020-03-04 20:43:15-03","UFMG","BHCB-SL","150593","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windsch, PG","Souza, FS; Machado, TM; Bünger, MO","1544","2011","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, Trilha para o Poço dos Desejos e Cemitério dos Jesuítas. Floresta Ombrófila Densa. DATUM WGS 84.",NA,"Rupícola no interior de mata.",NA,NA,"(Hedw.) C.V.Morton","05","12","1481","1481",NA,"Iúna","-41.812306","-20.348944","2011","08",NA,"-41.812306","-20.348944",NA,NA,NA,NA,NA,NA,NA
"344","2021-01-12 15:24:14-03","UFMG","BHCB-SL","33282","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Lellinger, DB","Salino, A","2923","1996","América","Brasil","São Paulo","Parque Estadual da Serra do Mar; Núcleo de Cunha, Trilha da Casa de Pedra ao Indaiá.",NA,"Epífita crescendo a 1,0m de altura, no interior da floresta.",NA,NA,"(Hedw.) C.V.Morton","12","16","1070","1070",NA,"Cunha","-44.993333","-23.245833","1997","03",NA,"-44.993333","-23.245833",NA,NA,NA,NA,NA,NA,NA
"345","2020-03-04 20:43:15-03","UFMG","BHCB-SL","109380","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE; Salino, A","Rolim, LB; Almeida, TE; Custódio, J","286","2006","América","Brasil","Minas Gerais","Parque Estadual do Itacolomi, Sertão.",NA,"Rupícola entre formações quartzíticas em capão de mata. Campo Rupestre.",NA,NA,"(Hedw.) C.V.Morton","04","05","1400","1400",NA,"Mariana","-43.423972","-20.427611","2007","01","12","-43.423972","-20.427611",NA,NA,NA,NA,NA,NA,NA
"346","2020-03-04 20:43:15-03","UFMG","BHCB-SL","108872","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Almeida, TE; Heringer, G; Souza, DT","12308","2007","América","Brasil","Minas Gerais","Serra de Carrancas, Trecho conhecido como Serra das Broas, na Chapada dos Perdizes. Área de campo rupestre, campo limpo e Mata de Galeria.",NA,"Rupícola em mata de galeria.",NA,NA,"(Hedw.) C.V.Morton","06","19","1270","1350",NA,"Carrancas","-44.605333","-21.604778","2007","06",NA,"-44.605333","-21.604778",NA,NA,NA,NA,NA,NA,NA
"347","2020-03-04 20:43:19-03","UFMG","BHCB-SL","99249","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Heringer, G; Lara, DS; Giorgini, PL; Andrade, JJ","11106","2006","América","Brasil","Minas Gerais","RPPN Mata do Sossego, Floresta Ombrófila Densa Montana em área de vales e interflúvios.",NA,"Epífita a 1m de altura, no interior de mata. Prensado em álcool.",NA,NA,"(Hedw.) C.V.Morton","05","20","1150","1600",NA,"Simonésia","-42.077889","-20.067222","2006","10",NA,"-42.077889","-20.067222",NA,NA,NA,NA,NA,NA,NA
"348","2021-01-12 15:24:14-03","UFMG","BHCB-SL",NA,"PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Souza, FS; Viveros, RS","Heringer, G; Carmo, FF do; Carmo, JE do","132","2007","América","Brasil","Minas Gerais","Distrito de São Bartolomeu, Serra de Capanema",NA,"Terrestre em barranco em mata Nebular com afloramento de quartzito.",NA,NA,"(Hedw.) C.V.Morton","01","06","1732","1732",NA,"Ouro Preto","-43.583028","-20.220039","2015","09",NA,"-43.583028","-20.220039",NA,NA,NA,NA,NA,NA,NA
"349","2021-01-12 15:24:14-03","UFMG","BHCB-SL","106584","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Souza, FS; Viveros, RS","Heringer, G; Carmo, FF do; Carmo, JE do","132","2007","América","Brasil","Minas Gerais","Distrito de São Bartolomeu, Serra de Capanema",NA,"Terrestre em barranco em mata Nebular com afloramento de quartzito.",NA,NA,"(Hedw.) C.V.Morton","01","06","1732","1732",NA,"Ouro Preto","-43.583028","-20.220039","2015","09",NA,"-43.583028","-20.220039",NA,NA,NA,NA,NA,NA,NA
"350","2020-03-04 20:43:19-03","UFMG","BHCB-SL","178980","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Gonzatti, F","Paiva, JA; Pivari, MO; Tomich, S","979","2015","América","Brasil","Minas Gerais","RPPN Capivari",NA,"Mata Ciliar em beira de córrego. Erva saxícola",NA,NA,"(Hedw.) C.V.Morton","10","23",NA,NA,NA,"Santa Bárbara","-43.610556","-20.129167","2017","02","17","-43.610556","-20.129167",NA,NA,NA,NA,NA,NA,NA
"351","2020-03-04 20:43:19-03","UFMG","BHCB-SL","170445","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Rocha, LCF","Rocha, LCF; Veiga, EB; Konopczyk, RMG; Salino, A","15","2012","América","Brasil","Rio de Janeiro","Parque Nacional da Serra dos Órgãos, Trilha Suspensa.",NA,"Rupícola. Folhas verde-claro. Pecíolo mais curto.",NA,NA,"(Hedw.) C.V.Morton","10","22","1156","1156",NA,"Teresópolis","-42.999861","-22.453833",NA,NA,NA,"-42.999861","-22.453833",NA,NA,NA,NA,NA,NA,NA
"352","2020-03-04 20:43:15-03","UFMG","BHCB-SL","106665","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Almeida, TE; Souza, DT; Giorni, VT","797","2007","América","Brasil","Minas Gerais","Parque Estadual do Rio Preto, Chapada; Mata de galeria atrás da casa velha, na direção do Pico.",NA,"Rupícola no interior de Mata de galeria, próximo a curso d'água",NA,NA,"(Hedw.) C.V.Morton","04","21","1348","1348",NA,"São Gonçalo do Rio Preto","-43.331667","-18.195111","2007","04",NA,"-43.331667","-18.195111",NA,NA,NA,NA,NA,NA,NA
"353","2020-03-04 20:43:15-03","UFMG","BHCB-SL","124408","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Heringer, G; Megale, ME","13854","2008","América","Brasil","Espírito Santo","Parque Nacional do Caparaó, /RPPN Águas do Caparaó - Cachoeira Alta. Floresta Ombrófila Densa Montana ao longo do córrego do Veadinho.",NA,"Rupícola no interior de floresta",NA,NA,"(Hedw.) C.V.Morton","09","12","1000","1050",NA,"Divino de São Lourenço","-41.78125","-20.597","2008","09",NA,"-41.78125","-20.597",NA,NA,NA,NA,NA,NA,NA
"354","2020-03-04 20:43:19-03","UFMG","BHCB-SL","57790","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Dittrich, VAO; Meinberg, AC; Morais, PO","6373","2001","América","Brasil","São Paulo","Estação Ecológica de Bananal, Na trilha entre a sétima e a sexta cachoeira do Córrego das Cobras. Floresta Ombrófila Densa Montana.",NA,"Terrestre em barranco úmido",NA,NA,"(Hedw.) C.V.Morton","03","10","1130","1200",NA,"Bananal","-44.367722","-22.806528","2001","05",NA,"-44.367722","-22.806528",NA,NA,NA,NA,NA,NA,NA
"355","2020-03-04 20:43:15-03","UFMG","BHCB-SL","165132","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Michelon, C","Michelon, C; Mazziero, FFF; Canestraro, BK; Engels, ME","1801","2013","América","Brasil","Paraná","Fazenda São Daniel.",NA,"Rupícola no interior de floresta de galeria, beira de córrego.",NA,NA,"(Hedw.) C.V.Morton","03","20","1100","1100",NA,"Carambeí","-50.099444","-24.883056","2013","03","27","-50.099444","-24.883056",NA,NA,NA,NA,NA,NA,NA
"356","2021-01-12 15:24:14-03","UFMG","BHCB-SL","109274","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Almeida, TE; Souza, DT; Heringer, G","1186","2007","América","Brasil","Minas Gerais","Parque Estadual do Ibitipoca, Gruta e Pico do Pião. Campos Rupestres e Matas Nebulares.",NA,"Rupícola ou epífita no interior de mata nebular",NA,NA,"(Hedw.) C.V.Morton","06","21","1664","1664",NA,"Lima Duarte","-43.870972","-21.705611","2007","06",NA,"-43.870972","-21.705611",NA,NA,NA,NA,NA,NA,NA
"357","2020-03-04 20:43:15-03","UFMG","BHCB-SL","163785","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Souza, JF","Souza, JF; Salino, A","163","2012","América","Brasil","Minas Gerais","RPPN Mata do Sossego, Trilhas das Hortências e Trilha 2.",NA,NA,NA,NA,"(Hedw.) C.V.Morton","06","12","1298","1298",NA,"Simonésia","-42.076944","-20.069722","2013","08","28","-42.076944","-20.069722",NA,NA,NA,NA,NA,NA,NA
"358","2020-03-04 20:43:19-03","UFMG","BHCB-SL","166882","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Almeida, TE; Salino, A; Hennequin, S; Scneider, H; Câmara, PS; Shaw, AJ","3393","2013","América","Brasil","Minas Gerais","Parque Nacional do Caparaó, Regiãp de Pedra Menina. Estrada entre a portaria e a Macieira. Floresta Ombrófila Densa.",NA,"Erva epífita de 0,5m - 2m de altura, a beira da estrada em borda de floresta. Prensado em álcool.",NA,NA,"(Hedw.) C.V.Morton","11","19","1648","1648",NA,"Espera Feliz","-41.821667","-20.490556","2013","11","19","-41.821667","-20.490556",NA,NA,NA,NA,NA,NA,NA
"359","2020-03-04 20:43:15-03","UFMG","BHCB-SL","151564","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Mota, RC","Mota, RC","s.n.","2011","América","Brasil","Minas Gerais","Mina de Fábrica Nova, Ampliação da mina de Fábrica Nova",NA,"Floresta Estacional Semidecidual; Erva rupícula",NA,NA,"(Hedw.) C.V.Morton","07","26",NA,NA,NA,"Mariana","-43.436667","-20.201944","2011",NA,NA,"-43.436667","-20.201944",NA,NA,NA,NA,NA,NA,NA
"360","2020-03-04 20:43:15-03","UFMG","BHCB-SL","108309","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Vervloet, RR; Bausen, E; Pizziolo, W","476","2002","América","Brasil","Espírito Santo","Reserva Biológica Augusto Ruschi, Nova Lombardia. Tracomal.",NA,"Rupícola, folha de cor verde claro, meia encosta, dossel aproximado 25m.",NA,NA,"(Hedw.) C.V.Morton","07","16",NA,NA,NA,"Santa Teresa","-40.6002998352051","-19.9356002807617","2007","08",NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"361","2020-03-04 20:43:19-03","UFMG","BHCB-SL","52019","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; et al.","5552","2000","América","Brasil","Minas Gerais","Parque Estadual da Serra do Brigadeiro, Próximo ao alojamento de IEF. Floresta Estacional Semidecidual Altomontana.",NA,NA,NA,NA,"(Hedw.) C.V.Morton","05","27",NA,NA,NA,"Araponga","-42.5208015441895","-20.6667003631592","2000","06",NA,NA,NA,"16385","auto",NA,NA,NA,NA,NA
"362","2020-03-04 20:43:19-03","UFMG","BHCB-SL","46294","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A; Morais, PO; Dittrich, VAO","4556","1999","América","Brasil","Minas Gerais","Parque Natural do Caraça",NA,"Rupícola, no interior de floresta, na trilha para a Cascatona.",NA,NA,"(Hedw.) C.V.Morton","04","01","1300","1300",NA,"Catas Altas","-43.4075012207031","-20.0746994018555","1999","11",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"363","2020-03-04 20:43:19-03","UFMG","BHCB-SL","57082","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Almeida, TE","Salino, A","5960","2000","América","Brasil","Minas Gerais","Parque Natural do Caraça, Gruta do Padre Caio.",NA,"Rupícola na mata.",NA,NA,"(Hedw.) C.V.Morton","12","02",NA,NA,NA,"Catas Altas","-43.4075012207031","-20.0746994018555","2007","11",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"364","2020-03-04 20:43:19-03","UFMG","BHCB-SL","51611","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A","5257","2000","América","Brasil","Minas Gerais","Serra do Caraça Parque Natural, Parque natural, na trilha para a Gruta do Padre Caio.",NA,"Rupícula, margem de riacho, no interior de Floresta Ombrófila Densa Altomontana.",NA,NA,"(Hedw.) C.V.Morton","04","15","1450","1450",NA,"Catas Altas","-43.4075012207031","-20.0746994018555","2000","05",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"365","2020-03-04 20:43:19-03","UFMG","BHCB-SL","51612","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Salino, A","5255","2000","América","Brasil","Minas Gerais","Serra do Caraça Parque Natural, Parque natural, na trilha para a Gruta do Padre Caio.",NA,"Rupícula, margem de riacho, no interior de Floresta Ombrófila Densa Altomontana.",NA,NA,"(Hedw.) C.V.Morton","04","15","1450","1450",NA,"Catas Altas","-43.4075012207031","-20.0746994018555","2000","05",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA
"366","2020-03-04 20:43:19-03","UFMG","BHCB-SL","82553","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Carvalho, FA; Salino, A","Carvalho, FA; Viana, PL; Santos, FMG; Ferreira, GR; Varella, CS","138","2003","América","Brasil","Minas Gerais","Mata de encosta úmida em vale encaixado.",NA,"Rupícola em paredão no interior da mata.",NA,NA,"(Hedw.) C.V.Morton","09","09",NA,NA,NA,"Itabirito","-43.801399230957","-20.2532997131348","2003","09",NA,NA,NA,"20553","auto",NA,NA,NA,NA,NA
"367","2020-03-04 20:43:15-03","UFMG","BHCB-SL","105255","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Mota, RC","3233","2006","América","Brasil","Minas Gerais","Mina de Alegria",NA,"Planto coletada em entrada de gruta, erva prostante.",NA,NA,"(Hedw.) C.V.Morton","10","18",NA,NA,NA,"Mariana","-43.4160995483398","-20.377799987793","2006","12",NA,NA,NA,"33524","auto",NA,NA,NA,NA,NA
"368","2020-03-04 20:43:15-03","UFMG","BHCB-SL","105943","PreservedSpecimen","Plantae",NA,NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Rolim, LB; Silva, JL","28","2003","América","Brasil","Minas Gerais","Parque Estadual do Itacolomi, Tesoureiro. Abaixo de rocha de minério de ferro.",NA,"Terrestre.",NA,NA,"(Hedw.) C.V.Morton","04","16","1300","1300",NA,"Ouro Preto","-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"369","2019-11-01 15:17:59-03","UnB","UB","135353","PreservedSpecimen","Plantae","Pteridophyta",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Salino, A","Rolim, LB; et al.","286","2006","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"(Hedw) C. V. Morton","04","05",NA,NA,NA,"Ouro Preto","-43.5080986022949","-20.2875003814697","2007","01","12",NA,NA,"44599","auto",NA,NA,NA,NA,NA
"370","2021-03-04 15:47:01-03","IF","SPSF","32176","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile",NA,"A.Salino","6373","2001","América do Sul","Brasil","SP","Estação Ecológica de Bananal",NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,"03","10",NA,NA,NA,"Bananal","-44.3199996948242","-22.6800003051758",NA,NA,NA,NA,NA,"26795","auto","Polypodiopsida",NA,NA,NA,NA
"371","2021-02-08 12:46:36-03","UFRGS","ICN","114028","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch, PG","Bueno, RM; Kazmirczak, C","s.n.","1994","América do Sul","Brasil","RS","Mato Fino",NA,"Mesmo material de ICN 114023; em paredão úmido",NA,NA,"(Hedw.) C. V. Morton","04","18",NA,NA,NA,"Gravataí","-50.9919013977051","-29.9444007873535",NA,NA,NA,NA,NA,"25424","auto",NA,NA,NA,NA,NA
"372","2021-02-08 12:46:36-03","UFRGS","ICN","114029","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch, PG","Fernandes, I","144","1986","América do Sul","Brasil","RS","Morro Sapucaia",NA,NA,NA,NA,"(Hedw.) C. V. Morton","06","29",NA,NA,NA,"Sapucaia do Sul","-51.1483001708984","-29.8246994018555",NA,NA,NA,NA,NA,"7291","auto",NA,NA,NA,NA,NA
"373","2021-02-08 12:46:36-03","UFRGS","ICN","086736","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch, PG","Fernandes, I","144","1986","América do Sul","Brasil","RS","Morro Sapucaia",NA,"Sobre rocha com solo raso e serrapilheira",NA,NA,"(Hedw.) C. V. Morton","06","26","290","290",NA,"Sapucaia do Sul","-51.1483001708984","-29.8246994018555","1997",NA,NA,NA,NA,"7291","auto",NA,NA,NA,NA,NA
"374","2021-02-08 12:46:36-03","UFRGS","ICN","001731","S","Plantae","Fern",NA,"Hymenophyllaceae","Hymenophyllum","fragile","Hymenophyllum fragile","Windisch, PG","Brade, AC","16453","1940","América do Sul","Brasil","RJ","Serra dos Orgãos - Pedra do Frade",NA,NA,NA,NA,"(Hedw.) C. V. Morton","07","19","1500","1500",NA,"Teresópolis","-42.9655990600586","-22.4122009277344","1997","05","22",NA,NA,"38539","auto",NA,NA,NA,NA,NA
