"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","stateProvince","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","typeStatus","relationshipType","individualCount","fieldNumber"
"2950","2008-05-27 22:02:00-03","MO","MOBOT","129449","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 15860","1989","11","11","Paraguay",NA,"National Park Ybicu'í. Northern corner of park. Cerrado forest.","-56.76666","-26.01666",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","177"
"2951","2008-05-27 22:02:00-03","MO","MOBOT","129484","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","W. Palacios (QCNE)",NA,NA,NA,"Elsa M. Zardini|R. Velázquez","Zardini 28294","1991","8","3","Paraguay",NA,"Lake Ypoá basin. Lake Yabeby. Tall forest.","-57.46666","-25.66666",NA,NA,NA,NA,NA,NA,NA,"Central",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","603"
"2952","2008-05-27 22:02:00-03","MO","MOBOT","129497","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|S. Velázquez","Zardini 13819","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Mymy, camino a Cerro Polilla. Forest.","-56.16666","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"3","128"
"2953","2013-10-09 05:40:00-03","MO","MOBOT","129525","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 13839","1989","7","23","Paraguay",NA,"Cordillera de Ybytyruzú. Cerro Peró, near Destacamento Tororo, camino a Cerro Polilla. Forest.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","129"
"2954","2008-05-27 22:02:00-03","MO","MOBOT","129532","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 22120","1990","7","21","Paraguay",NA,"Eastern side of Río Piribebuy basin, 17 km W of Arroyos y Esteros. Cerrado forest.","-57.25","-25.13333",NA,NA,NA,NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","387"
"2955","2008-05-27 22:02:00-03","MO","MOBOT","129546","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|et al.","Zardini 11780","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Forest on Arroyo Mina basin, 5 kms N of administration area.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"5","78"
"2956","2008-05-27 22:02:00-03","MO","MOBOT","129594","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 7661","1988","10","23","Paraguay",NA,"Serranía de Tobatí, Meseta Ybytú Silla. On cerrado vegetation.","-57.11666","-25.2",NA,NA,NA,NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","88-103"
"2957","2008-05-27 22:02:00-03","MO","MOBOT","129649","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","W. Palacios (QCNE)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 28388","1991","8","20","Paraguay",NA,"National Park Ybycu'í. 6 km S of northwestern corner of park along tributary of Arroyo Mina. Gallery forest.","-56.76666","-26.06666",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"5","604"
"2958","2008-05-27 22:02:00-03","MO","MOBOT","129773","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 16034","1989","11","11","Paraguay",NA,"National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.","-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"3","181"
"2959","2008-05-27 22:02:00-03","MO","MOBOT","129816","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 16054","1989","11","11","Paraguay",NA,"National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.","-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","181"
"2960","2011-06-09 17:27:00-03","MO","MOBOT","129858","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","W. Palacios (QCNE)",NA,NA,NA,"Elsa M. Zardini|Tulio Tillería","Zardini 28502","1991","11","4","Paraguay",NA,"Estero del Ypoá Peninsula south of Pindoty along eastern coast on Lake Yabeby. Gallery forest.","-57.48333","-25.66666",NA,NA,NA,NA,NA,NA,NA,"Central",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","608"
"2961","2008-05-27 22:02:00-03","MO","MOBOT","129887","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|U. Velázquez","Zardini 16102","1989","11","11","Paraguay",NA,"National Park Ybicu'í. Trail to Arroyo Corrientes. Tall forest.","-56.78333","-26.08333",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","181"
"2962","2013-10-09 05:40:00-03","MO","MOBOT","129977","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12009","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Trail to Mirador and Mirador. Forest.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","85"
"2963","2008-05-27 22:02:00-03","MO","MOBOT","129999","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","Zardini 18226","1990","1","13","Paraguay",NA,"Paraguay River around San Antonio. Forest.","-57.5","-25.25",NA,NA,NA,NA,NA,NA,NA,"Central",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","260"
"2964","2008-05-27 22:02:00-03","MO","MOBOT","130041","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 7888","1988","11","1","Paraguay",NA,"Tavaí. East of Destacamento. Small (100 has.) patch of tall forest.","-55.45","-26.16666",NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"6","88-110"
"2965","2008-05-27 22:02:00-03","MO","MOBOT","130049","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|Rosa Degen","Zardini 3755","1987","11","18","Paraguay",NA,"Cerro Tobati. En la parte superior del Cerro.","-57.1","-25.3",NA,NA,NA,NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","87-78"
"2966","2013-10-09 05:40:00-03","MO","MOBOT","130070","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12042","1989","3","18","Paraguay",NA,"Parque Nacional Ybycu'í. Trail to Mirador and Mirador. Forest.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"3","85"
"2967","2008-05-27 22:02:00-03","MO","MOBOT","130179","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini|A. Aguayo","Zardini 10058","1989","1","27","Paraguay",NA,"Parque Nacional Ybycu'í. Trail to Mirador.","-56.83333","-26.05",NA,NA,NA,NA,NA,NA,NA,"Paraguarí",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","25"
"2968","2008-05-27 22:02:00-03","MO","MOBOT","130244","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|C. Velázquez","Zardini 20447","1990","5","26","Paraguay",NA,"1 km E of Nueva Colombia on road to Atyra. On a hill. Cerrado forest.","-57.21666","-25.16666",NA,NA,NA,NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","327"
"2969","2008-05-27 22:02:00-03","MO","MOBOT","130251","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 8026","1988","11","12","Paraguay",NA,"Cordillera de Ybytyruzú. Ladero W del Cerro Peró, 2 kms E del Destacamento Tororo.","-56.1515","-25.8998",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"3","88-112"
"2970","2013-10-09 05:40:00-03","MO","MOBOT","130259","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 12177","1989","5","28","Paraguay",NA,"Cordillera de Ybytyruzú. Road Melgarejo-Antena, 5 kms S of Melgarejo. Forest on mountain slopes.","-56.25","-25.91666",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","88"
"2971","2013-10-09 05:40:00-03","MO","MOBOT","130281","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Ramón Velásquez","Zardini 14252","1989","9","20","Paraguay",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. Gallery forest along Gervasia Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"3","138"
"2972","2008-05-27 22:02:00-03","MO","MOBOT","130303","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 5978","1988","7","23","Paraguay",NA,"Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"2","88-59"
"2973","2008-05-27 22:02:00-03","MO","MOBOT","130338","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|E. Velázquez","Zardini 22570","1990","8","3","Paraguay",NA,"San Antonio, on Río Paraguay. Gallery forest.","-57.5","-25.5",NA,NA,NA,NA,NA,NA,NA,"Central",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","405"
"2974","2008-05-27 22:02:00-03","MO","MOBOT","130345","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 6011","1988","7","23","Paraguay",NA,"Cerro Ybitú Silla, 1 km S of Tobati|1. In forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","88-59"
"2975","2008-05-27 22:02:00-03","MO","MOBOT","130387","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini","Zardini 14346","1989","9","20","Paraguay",NA,"Cordillera de Ybytyruzú. Road to Cantera Jhú. 5 kms S of route to Coronel Oviedo. Gallery forest along Chorro Creek.","-56.33333","-25.8",NA,NA,NA,NA,NA,NA,NA,"Guairá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","140"
"2976","2008-05-27 22:02:00-03","MO","MOBOT","130532","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","D. Brunner (MO)",NA,NA,NA,"Elsa M. Zardini","Zardini 8232","1988","12","3","Paraguay",NA,"Meseta Ybytú Silla, Serranía de Tobatí. On forest.","-57.11666","-25.2",NA,NA,"297.00000000",NA,NA,NA,NA,"Cordillera",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","88-119"
"2977","2008-05-27 22:02:00-03","MO","MOBOT","1307001","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|G. Hellman","Zardini 48976","1998","7","22","Paraguay",NA,"Estancia Golondrina. Reserva Privada Ypeti. Tall forest and swamps with tree ferns up to 8 m tall.","-55.48361","-25.53888",NA,NA,NA,NA,NA,NA,NA,"Caazapá",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1149"
"2978","2008-05-27 22:02:00-03","MO","MOBOT","1307683","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 49281","1998","10","29","Paraguay",NA,"Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Around Lagunita. Cerrado scrub.","-55.43805","-24.13027",NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1157"
"2979","2015-12-04 06:39:00-02","MO","MOBOT","1373285","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","W.D. Stevens",NA,NA,NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26086","1994","10","13","Paraguay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,"210.00000000","300.00000000",NA,NA,NA,"Amambay",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"2","825"
"2980","2015-12-04 06:39:00-02","MO","MOBOT","1373419","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","W.D. Stevens",NA,NA,NA,"W. D. Stevens|Nélida Soria|Isabel Basualdo","Stevens 26112","1994","10","13","Paraguay",NA,"Parque Nacional Cerro Corá, Cerro Muralla, bosque alto.","-55.9825","-22.6555556",NA,NA,"210.00000000","300.00000000",NA,NA,NA,"Amambay",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"6","825"
"2981","2019-04-25 09:47:00-03","MO","MOBOT","1408816","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|S. Ramírez B.","Zardini 51224","1999","9","23","Paraguay",NA,"Mbaracayú Natural Reserve administered by Fundación Moisés Bertoni: Aguará Ñú.","-55.28","-24.1836111",NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1178"
"2982","2013-08-20 12:45:00-03","MO","MOBOT","1414229","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|R. Gamarra","Zardini 51888","1999","10","23","Paraguay",NA,"Yacyretá Dam Island Reserve: Eastern area. Aña Cua. Collecting area: around two hectares.","-56.6522222","-27.3958333",NA,NA,NA,NA,NA,NA,NA,"Itapúa",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1182"
"2983","2013-10-15 12:31:00-03","MO","MOBOT","1419222","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Pedro Báez","Zardini 52615","1999","11","12","Paraguay",NA,"National Park Cerro Corá. Along Aceite-i creek.","-56.0258334","-22.6702778",NA,NA,NA,NA,NA,NA,NA,"Amambay",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1189"
"2984","2008-05-27 22:02:00-03","MO","MOBOT","1429473","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|D. Quintana","Zardini 53819","2000","1","15","Paraguay",NA,"Estancia Lapuri, between Estancia Arrecife and road to Valle Mi. Cerrado forest and scrubs on granites.","-57.47611","-22.35972",NA,NA,"300.00000000",NA,NA,NA,NA,"Concepción",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1200"
"2985","2008-05-27 22:02:00-03","MO","MOBOT","1514021","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Idilfo Franco","Zardini 54882","2000","8","26","Paraguay",NA,"Around Jejui-Mí. Tall forest and inundated forest.","-55.52805","-24.13305",NA,NA,NA,NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1213"
"2986","2011-02-23 12:50:00-03","MO","MOBOT","1842758","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T.D. Pennington",NA,NA,NA,"Émile Hassler","Hassler 5161","1898",NA,NA,"Paraguay",NA,"near Ipé-hu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,"Isotype",NA,"1",NA
"2987","2008-05-27 22:02:00-03","MO","MOBOT","1937038","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 60669","2003","11","1","Paraguay",NA,"Mbaracayú Biosphere Reserve. Aguará Ñu. Cerrado forest on sandy soil.","-55.28805","-24.15888",NA,NA,"300.00000000",NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1288"
"2988","2008-05-27 22:02:00-03","MO","MOBOT","1938139","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","T. Pennington (K)",NA,NA,NA,"Elsa M. Zardini|Isabelino Chaparro","Zardini 60870","2003","11","3","Paraguay",NA,"Mbaracayú Biosphere Reserve. Jejui Mi. Tall forest on sandy soil.","-55.5275","-24.13388",NA,NA,"200.00000000",NA,NA,NA,NA,"Canindeyú",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,"4","1290"
"2989","2011-10-20 17:41:00-02","MO","MOBOT","2190298","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","M.J. Galdeano",NA,NA,NA,"Ricardo O. Vanni|William R. Anderson|Mark W. Chase","Vanni 1404","1990","1","14","Argentina","Ituzaingó","Ruta 38 y rio Aguapey",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Corrientes",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"2990","2010-04-23 21:34:00-03","MO","MOBOT","2232028","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","F. Biganzoli",NA,NA,NA,"Osvaldo Morrone|Norma B. Deginani|Diego Giraldo-Cañas","Morrone 1643","1996","10","20","Argentina","San Ignacio","Parque Prov. Teyú Cuaré; Peñón del Teyú Cuaré","-55.58333","-27.26666",NA,NA,"152.00000000",NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"2991","2018-05-17 05:28:00-03","MO","MOBOT","2253385","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","M.E. Mulgura de Romero",NA,NA,NA,"María E. Múlgura|Manuel J. Belgrano|Silvia S. Denham|M.A. Romero","Múlgura 2792","2000","11","19","Argentina","San Ignacio","Parque Provincial Teyú-cuaré, peñón de la Reina Victoria","-55.58333","-27.26666",NA,NA,"150.00000000",NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"2992","2013-01-28 05:13:00-02","MO","MOBOT","2296898","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.","Bacigalupo, N. M., /06/",NA,NA,NA,"Rosa Guaglianone|Nuncia M. Tur|René Guillén V.|I. Lirussi","Guaglianone 3015","1995","11","23","Argentina","San Ignacio","Parque Prov. Teyu Cuaré, Peñón de la Reina Victoria","-55.58333","-27.26666",NA,NA,"120.00000000",NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"2993","2017-08-25 05:21:00-03","MO","MOBOT","2425271","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.",NA,NA,NA,NA,"Sara G. Tressens|H. A. Keller|Victor Maruñak|V. Revilla|F. Robledo","Tressens 6060","1998","9","16","Argentina","Guaraní","Predio Guaraní. Selva con helechos arborescentes frente a tramo I","-54.205","-26.91638",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"2994","2009-07-27 09:22:00-03","MO","MOBOT","2425288","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.",NA,NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6499","1997","9","24","Argentina","Cainguás","Predio de la Universidad Nac. de La Plata, camino Dos Huellas",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
"2995","2009-10-24 07:52:00-02","MO","MOBOT","2425305","PreservedSpecimen","Plantae","Meliaceae","Guarea","macrophylla","Guarea macrophylla spicaeflora","(A. Juss.) T.D. Penn.",NA,NA,NA,NA,"Fernando O. Zuloaga|Osvaldo Morrone","Zuloaga 6461","1997","9","22","Argentina","San Ignacio","Entrada al Pque. Prov. Teyucuaré, camino superior, en bosque.","-55.58333","-27.26666",NA,NA,NA,NA,NA,NA,NA,"Misiones",NA,NA,"South America",NA,NA,NA,NA,"spicaeflora",NA,NA,NA,NA,NA,NA
