"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","scientificNameAuthorship","typeStatus","county","minimumElevationInMeters","maximumElevationInMeters","imagecode","decimalLongitude","decimalLatitude","identifiedBy","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount","relatedCatalogItem"
"393","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rivera, MD","80401","1980","10","13","Southern America","Brasil",NA,NA,"Phytosociological Study; Shrub 1,05m. 10cm circumference; Tree and scrub woodland",NA,"Distrito Federal","Near Cabeça de Veado, approx. 1,5km N 20ºE of Escola Fazendária","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília","1150","1150",NA,"-47.816667","-15.866667",NA,NA,NA,"-47.816667","-15.866667",NA,NA,NA,NA,NA,NA,NA
"394","2019-11-01 15:03:40-03","UnB","UB","142431","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Magalhães, M","s.n.","1950","11","17","Southern America","Brasil",NA,NA,"Árvore 5-6m.",NA,"Minas Gerais",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Belo Horizonte",NA,NA,NA,"-43.937801361084","-19.9207992553711",NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"395","2019-11-01 15:03:40-03","UnB","UB","21147","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Kirkbride, MCG","1270","1980","06","19","Southern America","Brasil",NA,NA,".",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Sobrinho, JGC","70570","auto",NA,NA,"2011","05","09",NA,NA,NA,NA
"396","2019-11-01 15:03:40-03","UnB","UB","21117","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pereira, BAS","74","1981","09","26","Southern America","Brasil",NA,NA,".",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Sobrinho, JGC","70570","auto",NA,NA,"2011","05","09",NA,NA,NA,NA
"397","2019-11-01 15:03:40-03","UnB","UB","142421","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Haridasan, M","s.n.","1983","08",NA,"Southern America","Brasil",NA,NA,"OBS.: Material de Tese de Mestrado em Ecologia - UnB. Ribeiro. 1983; Árvore.; Cerradão",NA,"Distrito Federal","CPAC","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2019-11-01 15:03:40-03","UnB","UB","21124","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Ratter, JA","3332","1976","07","30","Southern America","Brasil",NA,NA,".",NA,"Distrito Federal","Fazenda Água Limpa","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Martins, VLC","70570","auto",NA,NA,"1999","06","28",NA,NA,NA,NA
"399","2019-11-01 15:03:40-03","UnB","UB","21062","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Heringer, EP","12803","1973","06","15","Southern America","Brasil",NA,NA,".",NA,"Distrito Federal","Jardim Zoológico","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Martins, VLC","70570","auto",NA,NA,"2006","05","10",NA,NA,NA,NA
"400","2019-11-01 15:03:40-03","UnB","UB","21125","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Borchert, MI","13","1979",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Distrito Federal","Parque Nacional de Brasília","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Eiten, G","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"401","2019-11-01 15:03:40-03","UnB","UB","9134","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Gomes, BM; Milhomens, LC; Bucher, JP; Carvalho, AM","62","2000","07","13","Southern America","Brasil",NA,NA,"Árvore 3m. Flor branca; Cerradão.",NA,"Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Proença, CEB","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"402","2019-11-01 15:03:40-03","UnB","UB","108255","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Montoro, GR","26","2007","03","27","Southern America","Brasil",NA,NA,"Matriz. Material testemunha da Dissertação de Mestrado de Gustavo Montoro, departamento de Botânica, UnB.; Árvore; Cerrado sentido restrito.",NA,"Distrito Federal","Remanescente de Cerrado sentido restrito do Centro Olímpico da UnB","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Brasília",NA,NA,NA,"-47.9296989440918","-15.7797002792358","Silva Júnior, MC","70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"403","2019-11-01 15:03:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Dias, AFV; Equipe 1","62","2016","03","17","Southern America","Brasil",NA,NA,"P4 L1; Árvore 14m; Cerradão",NA,"Goiás",NA,"Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"Nova Iguaçu de Goiás",NA,NA,NA,"-49.3875007629395","-14.2877998352051",NA,"28856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"404","2019-11-01 15:03:40-03","UnB","UB","202481","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Teixeira, AMC; Pinto, JRR","40","2014","07",NA,"Southern America","Brasil",NA,NA,"Árvore, 15 cm de diâmetro, 4 m de altura",NA,"Goiás","Parque Estadual de Terra Ronca - Transecto Florística&nf;Cerrado sentido restrito","Dicotyledoneae",NA,"(Mart. & Zucc.) A. Robyns",NA,"São Domingos",NA,NA,NA,"-46.3182983398438","-13.3983001708984","Teixeira, AMC","73215","auto",NA,NA,"2014","07",NA,NA,NA,NA,NA
"405","2020-03-16 13:44:23-03","UFU","HUFU",NA,"S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Hemsing, P.K.B.; Dias, A.G.; Paranhos, G.M. & Marques, C.A.","1211","2019","08","26",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Corola e estames alvos.; Mata Semidecídua.",NA,"Minas Gerais","Projeto Bacia Rio Uberabinha, Parte Baixa da Bacia.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Uberlândia",NA,NA,NA,"-48.413056","-18.809167",NA,NA,NA,"-48.413056","-18.809167",NA,NA,NA,NA,NA,NA,NA
"406","2019-05-06 11:59:02-03","UFU","HUFU","56348","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rodrigues, C.M.","75","2009","07","18",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Flores brancas, anteras amarelo-alaranjadas, estiletes creme.","HUFU00015385","Goiás",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Caldas Novas",NA,NA,"HUFU00015385","-48.625","-17.74169921875",NA,"36612","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"407","2020-08-04 12:48:25-03","UFU","HUFU","50594","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Arantes, A.A.A.; Cardoso, E.; Netto, C.R.B.; Rodrigues, E.B. & Democh, P.","71","2007","07","14",NA,"Brasil",NA,NA,"Árvore, ca. 6 m. Flor branca.","HUFU00015381","Goiás","Serra do Facão, Estrada Pires Belo a Santo Antônio do Rio Verde, lado esquerdo do Rio São Marcos, entrada após o rio.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Catalão",NA,NA,"HUFU00015381","-47.9463996887207","-18.1658000946045",NA,"94621","auto",NA,NA,"2014","05",NA,NA,NA,NA,NA
"408","2019-05-06 11:59:02-03","UFU","HUFU","34154","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Mendes, S.; Hattori, E.K.O.","1055","2003","08","23",NA,"Brasil",NA,NA,"Árvore, ca. 10,0 m. Frutos verdes.; Cerrado.","HUFU00015384","Minas Gerais","Estação Ambiental Galheiro, EPDA - Galheiro, Gerônimo.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Perdizes",NA,NA,"HUFU00015384","-47.2928009033203","-19.3528003692627",NA,"45889","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"409","2019-05-06 11:59:02-03","UFU","HUFU","43182","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Araújo, G.M.; Aguiar, E.","s.n.","2005","07","14",NA,"Brasil",NA,NA,"Árvore, ca. 17 m. Flor branca.; Mata ciliar.","HUFU00015386","Minas Gerais","Capim Branco I",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Uberlândia",NA,NA,"HUFU00015386","-48.2771987915039","-18.9186000823975",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"410","2019-05-06 11:59:02-03","UFU","HUFU","3340","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","FEEP","273","1992","09","04",NA,"Brasil",NA,NA,"Arbóreo, ca. de 6 m.; Borda de campo úmido.","HUFU00015383","Minas Gerais","Estação Ecológica do Panga",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Uberlândia",NA,NA,"HUFU00015383","-48.2771987915039","-18.9186000823975",NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"411","2021-02-23 13:22:40-03","MN","R-TIPOS","78013","PreservedSpecimen","Plantae","Malvaceae","Bombax","contorquipetalum","Bombax contorquipetalum","Hoehne, F.C.","4405","1911","08",NA,NA,"Brasil",NA,NA,NA,"R000078013","Mato Grosso",NA,NA,NA,"Hoehne","Holotypus","São Luiz de Cáceres",NA,NA,"R000078013_001",NA,NA,"Hoehne, F.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412","2019-08-06 10:39:40-03","FMM","FMM","1082","MachineObservation","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,NA,"2010","06","26",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01082","Distrito Federal","Asa Norte",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Brasília",NA,NA,"FMM01082_v1 FMM01082_v2 FMM01082_v3","-47.883958","-15.763819",NA,NA,NA,"47°53'02.25W","15°45'49.75S",NA,NA,NA,NA,NA,NA,NA
"413","2019-08-06 10:39:40-03","FMM","FMM","1083","MachineObservation","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,NA,"2010","01","09",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01083","Distrito Federal","Asa Norte",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Brasília",NA,NA,"FMM01083_v1 FMM01083_v2","-47.880747","-15.765586",NA,NA,NA,"47°52'50.69W","15°45'56.11S",NA,NA,NA,NA,NA,NA,NA
"414","2019-08-06 10:39:40-03","FMM","FMM","1084","MachineObservation","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,NA,"2010","07","04",NA,"Brasil",NA,NA,"Hábito: Árvore; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM01084","Distrito Federal","Asa Norte",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Brasília",NA,NA,"FMM01084_v1 FMM01084_v2 FMM01084_v3","-47.880747","-15.765586",NA,NA,NA,"47°52'50.69W","15°45'56.11S",NA,NA,NA,NA,NA,NA,NA
"415","2020-03-03 18:32:32-03","UFMT","UFMT","44390","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, R.S.; Oliveira, N.","s.n.","2017","06","03",NA,"Brasil",NA,NA,"Flores grandes com pétalas brancas.; Pantanal.",NA,"Mato Grosso","RPPN Sesc Pantanal.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Barão de Melgaço",NA,NA,NA,"-56.26215","-16.622033",NA,NA,NA,"-56.26215","-16.622033",NA,NA,NA,NA,NA,NA,NA
"416","2018-08-09 21:10:49-03","UFMT","UFMT","29252","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","2181","1997","09","15",NA,"Brasil",NA,NA,"Arbóreo, altura de 6,0 m e com fruto imaturo verde.; Savana arbórea densa; beira de estrada antropizado.",NA,"Mato Grosso","Estrada da Mineradora Santa Elina.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Pontes e Lacerda",NA,NA,NA,"-59.867222","-14.490833","Ferreira, C.D.M.",NA,NA,"-59.867222","-14.490833","2018","07","11",NA,NA,NA,NA
"417","2018-08-09 21:10:49-03","UFMT","UFMT","16865","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","M.I.A.G.; Ferreira, H.","18","1995","11","09",NA,"Brasil",NA,NA,"Arvoreta.; Cerrado.",NA,"Mato Grosso","Barreirinho.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Santo Antônio de Leverger",NA,NA,NA,NA,NA,"Duarte, M.C.",NA,NA,NA,NA,"2008","05","26",NA,NA,NA,NA
"418","2018-08-09 21:10:49-03","UFMT","UFMT","29253","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Souza, V.C.; Souza, J.P.; Mazine, F.F.; Romão, G.O.","20082A","1998",NA,NA,NA,"Brasil",NA,NA,"Árvore 5 m alt, sementes envoltas por plumagem castanha.; Savana arborizada (cerrado) recentemente queimada, solo pedregoso.",NA,"Mato Grosso","Estrada entre nova Brasilândia e Chapada dos Guimarães, ca. 4 Km de Nova Brasilândia.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Nova Brasilândia",NA,NA,NA,"-55","-14.966667","Souza, V.C.",NA,NA,"-55","-14.966667","1997","10","06",NA,NA,NA,NA
"419","2018-12-06 13:43:19-02","UFMT","UFMT","18817","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Macedo, M.; Ferreira, A.R.; Lopes, I.C.","6313","1998","10","10",NA,"Brasil",NA,NA,"Árvore ca. 2 m, folhas alternas, digitadas, fruto maduro marrom.; Cerrado, solo pedregoso.",NA,"Mato Grosso","Margens da Cascata.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Água Boa",NA,NA,NA,"-52.1585998535156","-14.0500001907349","Amorim Neto, L.","108287","auto",NA,NA,"2007","09","19",NA,NA,NA,NA
"420","2018-08-09 21:10:49-03","UFMT","UFMT","29254","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Rozza, A.","481","1997",NA,NA,NA,"Brasil",NA,NA,NA,NA,"Mato Grosso",NA,NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Cocalinho",NA,NA,NA,"-50.9958000183105","-14.3971996307373",NA,"293587","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"421","2018-08-09 21:10:49-03","UFMT","UFMT","26051","S","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Regiane, L.","45","2002","06","12",NA,"Brasil",NA,NA,"Árvore.&nf;; Cerrado, solo arenoso.",NA,"Mato Grosso","Prox Teles Pires.",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Sorriso",NA,NA,NA,"-55.7113990783691","-12.5452995300293","Ferreira, C.D.M.","139969","auto",NA,NA,"2018","07","11",NA,NA,NA,NA
"422","2021-03-04 15:44:47-03","IF","SPSF","44514","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","J.B.Baitello & C.R.Lima & R.Cielo-Filho","2470","2010","09","28","América do Sul","Brasil",NA,NA,"COLETA: Árvore 7m; frutos verdes.; GEOGRAFIA: Trilha da Ilha do Pirituba;",NA,"SP","Estação Experimental","Magnoliophyta","Malvales","(Mart. & Zucc.) A.Robyns",NA,"Itapeva",NA,NA,NA,"-49.064444","-24.068333","A.C.O.Barbosa",NA,NA,NA,NA,"2011","03","21","Magnoliopsida",NA,NA,NA
"423","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","484","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum",NA,"13","1998","06","05",NA,"Brasil",NA,NA,"Flores com pétalas brancas na face superior e verdes na face inferior.[HABITAT=Cerrado]",NA,"Mato Grosso","Estação Biológica Mário Viana. Beira da estrada secundária que dá acesso ao Campus da UNEMAT, entre 20 a 100m da Casa do Estudante.",NA,NA,"(Martius & Zuccarini) A. Robyns.",NA,"Nova Xavantina",NA,NA,NA,"-52.353099822998","-14.6732997894287","Rosa C.N.","79739","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"424","2020-10-26 09:32:03-03","UNEMAT","NX-FANEROGAMAS","3696","PreservedSpecimen","Plantae","Bombacaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Fernandes-Bulhão C. , Stefanello D.; Fragas-Silva E.","CFB249","2003","10","07",NA,"Brasil",NA,NA,"Casca lisa cinza. Entrecasca vermelha com manchas brancas. Frutos jovens. Brotação.[HABITAT=Cerrado s.s.]",NA,"Mato Grosso","Fazenda Marruá. Próximo ao P. 87/ Q.II.",NA,NA,"(Martius & Zuccarini) A. Robyns.",NA,"Ribeirão Cascalheira",NA,NA,NA,"-51.8241996765137","-12.9416999816895",NA,"106632","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"425","2021-02-08 12:43:27-03","UFRGS","ICN","122472","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silveira, AL","17","2001","04","06","América do Sul","Brasil",NA,NA,"Árvore de 6,0m, flores com com estames creme claro, cálice com glândulas vináceas, folíolos cartáceos. Caule com estrias verdes longitudinais. Cerrado",NA,"RO",NA,"Dicotyledon",NA,"(Mart. & Zucc.) A Robyns.",NA,"Alta Floresta d'Oeste","260","260",NA,"-61.9542007446289","-11.9680995941162","Carvalho-Sobrinho, JG","144193","auto",NA,NA,"2015","12",NA,NA,NA,NA,NA
"426","2021-02-08 12:43:27-03","UFRGS","ICN","122473","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Silveira, AL","18","2001","04","07","América do Sul","Brasil",NA,NA,"Árvore 4,0m, cálice com glândulas vináceas, folíolos cartáceos, folhas jovens estipuladas. Cerrado",NA,"RO",NA,"Dicotyledon",NA,"(Mart. & Zucc.) A Robyns.",NA,"Alta Floresta d'Oeste","260","260",NA,"-61.9542007446289","-11.9680995941162","Carvalho-Sobrinho, JG","144193","auto",NA,NA,"2015","12",NA,NA,NA,NA,NA
"427","2020-09-17 10:41:13-03","UEPA","MFS","007988","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Cardoso, A","2556","2017","05","16",NA,"Brasil",NA,NA,"Arvore, cerca de 7m, crescendo próxima a drenagens. Flores brancas.","MFS007988","Pará","Drenagens",NA,NA,"(Mart.) A.Robyns",NA,"Conceição do Araguaia",NA,NA,"MFS007988 MFS007988_e","-49.266389","-8.262992",NA,NA,NA,"-49.266389","-8.262992",NA,NA,NA,NA,NA,NA,NA
"428","2020-04-27 14:50:43-03","UFVJM","HDJFW","103","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Soares, CCC; Coimbra, AO","S39","2018","05","09",NA,"Brasil",NA,NA,"Ritidomas acinzentados; Folíolos pouco discolores; CERRADO SENTIDO RESTRITO","HDJFW000103","Minas Gerais","-",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Carbonita","809","809",NA,"-43","-17","Machado, ELM",NA,NA,"-43","-17","2018",NA,NA,NA,NA,NA,NA
"429","2020-06-28 10:33:17-03","UNESP-IS","HISA","10947","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","A. A. Rezende","1999","2015","08","12",NA,"Brasil",NA,NA,"Reserva Legal, árvore, 6m, flor branca, fruto imaturo verde.",NA,"Mato Grosso do Sul","Fazenda de Ensino e Pesquisas, UNESP, Campus de Ilha Solteira",NA,NA,"(Mart.) A.Robyns",NA,"Selvíria",NA,NA,NA,"-51.407222","-20.361111",NA,NA,NA,"51w24'26","20s21'40",NA,NA,NA,NA,NA,NA,NA
"430","2020-03-04 16:05:01-03","UNESP-IS","HISA","3577","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Nascimento, P. T.","801","1993","07","09",NA,"Brasil",NA,NA,NA,NA,"Mato Grosso do Sul","Horto Barra do Moeda","Magnoliophyta","Malvales","(Mart.) A.Robyns",NA,"Três Lagoas",NA,NA,NA,"-51.766667","-20.983333","Noronha,M.R.P",NA,NA,"51w46'","20s59'","1993","12","20","Magnoliopsida",NA,NA,NA
"431","2020-03-04 16:05:01-03","UNESP-IS","HISA","5520","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Noronha,M.R.P et al","1486","1995","08","07",NA,"Brasil",NA,NA,"Reserva do INCRA, cerrado.Àrvore, ca 6m, fruto imaturo verde.",NA,"São Paulo","Fazenda Aroeiral","Magnoliophyta","Malvales","(Mart.) A.Robyns",NA,"Guaraçaí",NA,NA,NA,"-51.200278","-21.020556","Noronha,M.R.P",NA,NA,"51W12'01","21S01'14","1995","08","07","Magnoliopsida",NA,NA,NA
"432","2020-03-04 16:05:01-03","UNESP-IS","HISA","3822","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Noronha,M.R.P","s/n","1993","10","02",NA,"Brasil",NA,NA,"Cerrado bovino.",NA,"Mato Grosso do Sul","Fazenda de Ensino e Pesquisa, UNESP, Campus de Ilha Solteira","Magnoliophyta","Malvales","(Mart.) A.Robyns",NA,"Selvíria",NA,NA,NA,"-51.41","-20.394444","Noronha,M.R.P",NA,NA,"51w24'36''","20s23'40''","1993","10","02","Magnoliopsida",NA,NA,NA
"433","2020-03-04 16:05:01-03","UNESP-IS","HISA","5329","PreservedSpecimen","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Noronha,M.R.P et al","1280","1995","08","04",NA,"Brasil",NA,NA,"Cerrado.Àrvore, ca 7m, fruto marrom.",NA,"São Paulo","Fazenda Elói Vinha","Magnoliophyta","Malvales","(Mart.) A.Robyns",NA,"Suzanápolis",NA,NA,NA,"-51.0247001647949","-20.5013999938965",NA,"21066","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA
"434","2020-04-30 16:07:15-03","UFMT","CNMT","3321","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Santos, J.R.; Santos, J.R.; Moreira, G.A.","7","2004","04","08",NA,"Brasil",NA,NA,"Doação Embrapa - CENARGEM. Herbário CEN","CNMT003321","Distrito Federal","Parque ecológico Norte Burle Marx","Angiosperma",NA,"(Mart.) A.Robyns",NA,"Brasília",NA,NA,NA,"-48.033333","-15.924167","Carvalho - sobrinho de J.G.",NA,NA,"48°02'00W","15°55'27S","2011","05",NA,NA,NA,NA,NA
"435","2020-04-30 16:07:15-03","UFMT","CNMT","3792","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Pereira-Silva, G.; Sevilha,A.C.;Nascimento,H.;Pereira,J.B.;Rezende,J.M.;Amaral,J.P.","8966","2004","04","22",NA,"Brasil",NA,NA,"Doação Embrapa - CENARGEM. Herbário CEN","CNMT003792","Pará","Margem Esquerda Do Rio Araguia, Mata Da Fundação .Fazenda Andorinhas, Retiro Santa Cruz","Angiosperma",NA,"(Mart.) A.Robyns",NA,"São Geraldo do Araguaia","140","140",NA,"-48.428611","-6.230556","Carvalho-Spbrinho,J.G.",NA,NA,"48°25'43W","06°13'50S","2011","05",NA,NA,NA,NA,NA
"436","2019-11-21 10:09:26-03","IBt","SP","183192","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Janssen, A","468","1980","06","06",NA,"Brasil",NA,NA,NA,"SP035341","Amazonas","Tenharins, Km 132 pela Transamazonica em direção a Pará",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Humaitá","7","7","SP035341","-63.166667","-7.516667","Carvalho Sobrinho, JG",NA,NA,"-63.166667","-7.516667","2015","12",NA,NA,NA,NA,NA
"437","2020-12-17 09:29:05-03","IBt","SP","316566","S","Plantae","Malvaceae","Pseudobombax","longiflorum","Pseudobombax longiflorum","Marcondes Ferreira, W; Semir, J; Hind, DJN; Dutilh, JHA; Nakajima, JN; Belinello, R","1580","1997","11","06",NA,"Brasil",NA,NA,NA,"SP035343","São Paulo","Perto do rio Grande",NA,NA,"(Mart. & Zucc.) A.Robyns",NA,"Estreito",NA,NA,"SP035343",NA,NA,"Carvalho Sobrinho, JG",NA,NA,NA,NA,"2015","12",NA,NA,NA,NA,NA
