"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","class","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","fieldNumber","typeStatus","individualCount","relatedCatalogItem","sex"
"166","2019-11-27 13:51:43-03","UFS","ASE","27176","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Prata, AP; Barbosa, P; Santos, E","A3464","2012","12","04","Southern America","Brasil",NA,NA,"Herbácea com ca. de 70 cm, cálice verde e corola roxa. UTM: 724273E, 8823117N.","ASE0032222","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Japaratuba","Próximo à Estação Jericó, Pólo de Tratamento de Resíduo. Fosso CP1234.","-36.94","-10.593333","ASE0032222",NA,NA,NA,"2013",NA,NA,"-36.94","-10.593333",NA,NA,NA,NA,NA,NA,NA
"167","2019-11-27 13:51:43-03","UFS","ASE","27567","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Prata, AP; Rocha, LP; Freire, GS; Silva, BD; Silva, ACC; Santos, PB; Melo, LMS; Santos, E","3577","2013","03","23","Southern America","Brasil",NA,NA,"Subarbusto. Aproximadamente 30 cm. Flor roxa.; Restinga.","ASE0031920","Magnoliophyta",NA,"Benth.","Silvia, ACC","Sergipe","Barra dos Coqueiros",NA,"-36.997056","-10.886917","ASE0031920",NA,NA,NA,NA,NA,NA,"-36.997056","-10.886917",NA,NA,NA,NA,NA,NA,NA
"168","2019-11-27 13:51:43-03","UFS","ASE","28275","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Melo, LMS; Déda, RM; Freire, GS; Rocha, LP","111","2013","03","14","Southern America","Brasil",NA,NA,"Herbácea com aproximadamente 25 cm. Inflorescência verde.; Mata Atlântica.","ASE0032286","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Capela","Refúgio da Vida Silvestre Mata do Junco, Solo arenoso.","-37.057194","-10.531778",NA,NA,NA,NA,"2013","03","20","-37.057194","-10.531778",NA,NA,NA,NA,NA,NA,NA
"169","2019-11-27 13:51:43-03","UFS","ASE","29048","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Santana, JP; Silva, TR","60","2013","05","02","Southern America","Brasil",NA,NA,"Herbácea, 40 cm. Flores azuis, folha serreada.; Mata Atlântica","ASE0000597","Magnoliophyta",NA,"Benth.","Silva, TR","Sergipe","Nossa Senhora do Socorro","Floresta Nacional do Ibura","-37.143611","-10.839611","ASE0000597",NA,NA,NA,"2013","09","18","-37.143611","-10.839611",NA,NA,NA,NA,NA,NA,NA
"170","2019-11-27 13:51:43-03","UFS","ASE","31625","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Almeida, ES","169","2014","04","25","Southern America","Brasil",NA,NA,"Herbácea. Coordenadas UTM: E(0690295m) N(8815549m); Nº do conglomerado: 104; Nº da subunidade: 3; Nº da subparcela: 10; Nº da árvore: 2R (F8).","ASE0002852","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Riachuelo",NA,"-37.186944","-10.728611","ASE0002852",NA,NA,NA,"2014","08","01","-37.186944","-10.728611",NA,NA,NA,NA,NA,NA,NA
"171","2019-11-27 13:51:43-03","UFS","ASE","32311","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gonçalves, FB","120","2014","05","05","Southern America","Brasil",NA,NA,"Herbácea, com flor roxa. Coordenadas UTM: E (0675343m) N (8780786m). Nº do conglomerado: 149, Nº de subunidade: 1, Nº da subparcela: 1a, Nº da árvore: 1 F9.","ASE0003677","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Itaporanga d'Ajuda","Solo argiloso, raso e pedregoso. Vegetação arbustivo-arbóreo em estágio inicial","-37.310278","-10.998333","ASE0003677",NA,NA,NA,"2014","11","12","-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA
"172","2019-11-27 13:51:43-03","UFS","ASE","32487","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gonçalves, FB","204","2014","05","30","Southern America","Brasil",NA,NA,"Herbácea, com inflorescência branca. Número do conglomerado: 84, coordenadas UTM do ponto central: E (0670822m) N (8825652m), número da subunidade: 2, número da subparcela: 9C, número da árvore: 9CF9.","ASE0003798","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Gararu","Solo de agricultura citrica","-37.083056","-9.9675","ASE0003798",NA,NA,NA,"2014","11","14","-37.083056","-9.9675",NA,NA,NA,NA,NA,NA,NA
"173","2019-11-27 13:51:43-03","UFS","ASE","32496","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Almeida, ES","357","2014","05","29","Southern America","Brasil",NA,NA,"Arbusto, com aproximadamente 1,40 metros, flores lilases. Casca externa marrom e fina, e casca interna verde. Número do conglomerado:122, coordenadas UTM do ponto central: E (0680369m), número da subunidade: 2, número da subparcela:","ASE0003807","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Areia Branca",NA,"-37.315","-10.758056","ASE0003807",NA,NA,NA,"2014","11","19","-37.315","-10.758056",NA,NA,NA,NA,NA,NA,NA
"174","2019-11-27 13:51:43-03","UFS","ASE","33155","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Almeida, ES","492","2014","09","23","Southern America","Brasil",NA,NA,"Herbácia, frutos redondos, verdes, carnosos e com polpa. Número do conglomerado: 147, Coordenadas UTM do ponto central: E (0621259m) N(8781631m), número da subunidade: 2, número da subparcela: 10, número da árvore: 10D.","ASE0004944","Magnoliophyta",NA,"Benth.","Carregosa, T","Sergipe","Riachão do Dantas",NA,"-37.734222","-11.033222","ASE0004944",NA,NA,NA,"2016","02",NA,"-37.734222","-11.033222",NA,NA,NA,NA,NA,NA,NA
"175","2019-11-27 13:51:43-03","UFS","ASE","3562","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Viana, G","793","1983","10","18","Southern America","Brasil",NA,NA,"erva. 1. m. flores liláses.; erva. 1. m. flores liláses.; Campo experimental","ASE0015100","Magnoliophyta",NA,"Benth.","Viana, G","Sergipe","São Cristóvão","Quissamã, EMBRAPA","-37.206389","-11.014722","ASE0015100",NA,NA,NA,"1985","05","15","-37.206389","-11.014722",NA,NA,NA,NA,NA,NA,NA
"176","2019-11-27 13:51:43-03","UFS","ASE","6965","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Amaral, C; Santos, E","27","1997","10","03","Southern America","Brasil",NA,NA,"Erva com cerca de 70cm. Flores lilases.; Erva com cerca de 70cm. Flores lilases.; Beira de estrada.","ASE0019391","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Itaporanga d'Ajuda","Fazenda Caju (EMBRAPA), na entrada da fazenda.","-37.310278","-10.998333","ASE0019391",NA,NA,NA,"2013","03","06","-37.310278","-10.998333",NA,NA,NA,NA,NA,NA,NA
"177","2019-11-27 13:51:43-03","UFS","ASE","890","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Fonseca, MR","461","1981","04","09","Southern America","Brasil",NA,NA,"subarbusto. 1,5. m. folhas simples opostas, flores lilases.; subarbusto. 1,5. m. folhas simples opostas, flores lilases.; Cerrado (solo argiloso)","ASE0013134","Magnoliophyta",NA,"Benth.","Viana, G","Sergipe","Estância","Estrada secundária Km 132, BR-101","-37.438056","-11.268611","ASE0013134",NA,NA,NA,"1984","07","25","-37.438056","-11.268611",NA,NA,NA,NA,NA,NA,NA
"178","2019-11-27 13:51:43-03","UFS","ASE","41616","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Santana, JP; Santos, LAS","297","2019","09","04","Southern America","Brasil",NA,NA,"Arbusto com cerca de 80 cm. flores roxas.; Mata Atlântica.","ASE0043130","Magnoliophyta",NA,"Benth.","Santos, LAS","Sergipe","Carmópolis","Povoado Siririzinho","-37.083308","-10.678651",NA,NA,NA,NA,"2019","10","09","-37.083308","-10.678651",NA,NA,NA,NA,NA,NA,NA
"179","2019-11-27 13:51:43-03","UFS","ASE","4914","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Viana, G","1878","1987","08","13","Southern America","Brasil",NA,NA,"Vegetação do tipo restinga.","ASE0025072","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Itabaiana",NA,"-37.148333","-10.688611","ASE0025072",NA,NA,NA,"2014","05","08","-37.148333","-10.688611",NA,NA,NA,NA,NA,NA,NA
"180","2019-11-27 13:51:43-03","UFS","ASE","34815","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Santana, JP","336","2015","03","13","Southern America","Brasil",NA,NA,"Herbácea, 70 cm, flor roxa.; Mata Atlântica.","ASE0035743","Magnoliophyta",NA,"Benth.","Silvestre, SMS","Sergipe","Itaporanga d'Ajuda","Fazenda Rio Fundo.","-37.1944","-11.0429","ASE0035743",NA,NA,NA,"2015","11","17","-37.1944","-11.0429",NA,NA,NA,NA,NA,NA,NA
"181","2019-11-27 13:51:43-03","UFS","ASE","40198","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Matos, AL; Freire, GS","6","2017","09","14","Southern America","Brasil",NA,NA,"Subarbusto com cerca de 1 m. Flores roxas.; Mata Atlântica.","ASE0041715","Magnoliophyta",NA,"Benth.","Freire, GS","Sergipe","Arauá","Fazenda engenho.","-37.5326","-6.5131",NA,NA,NA,NA,"2017","09","14","-37.5326","-6.5131",NA,NA,NA,NA,NA,NA,NA
"182","2019-11-27 13:51:43-03","UFS","ASE","37090","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Santos, E; Farias, MCV; Figueiredo, MAM","113","2016","04","19","Southern America","Brasil",NA,NA,"Erva. Flores lilales.; Restinga","ASE0038049","Magnoliophyta",NA,"Benth.","Freire, GS","Sergipe","Pacatuba","Povoado Poção","-36.3621","-10.2808","ASE0038049",NA,NA,NA,NA,NA,NA,"-36.3621","-10.2808",NA,NA,NA,NA,NA,NA,NA
"183","2019-11-27 13:51:43-03","UFS","ASE","34718","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Matos, GMA; Freire, GS; Barbosa, P; Santos, E; Andrade, F","459","2015","10","08","Southern America","Brasil",NA,NA,"Subarbusto com ca. de 1,10 m. Flor lilás, folhas verticiladas.; Ecótono: Caatinga e Mata Atlântica.","ASE0033479","Magnoliophyta",NA,"Benth.","Freire, GS","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza","-36.38222","-10.15195","ASE0033479",NA,NA,NA,"2015","10","14","-36.38222","-10.15195",NA,NA,NA,NA,NA,NA,NA
"184","2019-11-27 13:51:43-03","UFS","ASE","34948","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Matos, GMA; Freire, GS; Barbosa, P; Santos, E; Santana, STS; Meira, ACS","496","2015","11","06","Southern America","Brasil",NA,NA,"Subarbusto com ca. de 60 cm. Flores liláses.; Ecótono: Caatinga e Mata Atlântica.","ASE0033532","Magnoliophyta",NA,"Benth.","Freire, GS","Sergipe","Santana do São Francisco","Povoado Saúde, Fazenda Mãe Natureza.","-36.38222","-10.15195","ASE0033532",NA,NA,NA,"2015","11","09","-36.38222","-10.15195",NA,NA,NA,NA,NA,NA,NA
"185","2019-11-27 13:51:43-03","UFS","ASE","27289","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Menezes, AB","55","2011","12","02","Southern America","Brasil",NA,NA,"Flores lilás, ca 30 cm. lerbácio.","ASE0031709","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Divina Pastora","Mata da Boacica","-37.0854","-10.4119","ASE0031709",NA,NA,NA,"2013","03","06","-37.0854","-10.4119",NA,NA,NA,NA,NA,NA,NA
"186","2019-11-27 13:51:43-03","UFS","ASE","26049","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Farias, MCV; Matos, GMA; Oliveira, R; Santos, E","154","2012","09","21","Southern America","Brasil",NA,NA,"Ca. de 60 cm. Flores lilases/ arroxeadas, anteras brancas.; Restinga","ASE0030661","Magnoliophyta",NA,"Benth.",NA,"Sergipe","Indiaroba","Povoado Pontal, Fazenda São José, margem da Rodovia SE-285, lado esquerdo em direção ao Pov. Pontal. UTM: 672657, 8729310.","-37.3041","-11.311","ASE0030661",NA,NA,NA,"2012",NA,NA,"-37.3041","-11.311",NA,NA,NA,NA,NA,NA,NA
"187","2019-11-27 13:51:43-03","UFS","ASE","23726","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Oliveira, DG; Santos, E; Gomes, LA; Freire, GS; Barbosa, P; Farias, MCV","390","2012","06","02","Southern America","Brasil",NA,NA,"Erva com ca de 60cm. Flores lilás.; Erva com ca de 60cm. Flores lilás.; Restinga.","ASE0029029","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Pacatuba","Povoado Ponta dos Mangues","-36.651389","-10.453333","ASE0029029",NA,NA,NA,"2013","03","06","-36.651389","-10.453333",NA,NA,NA,NA,NA,NA,NA
"188","2019-11-27 13:51:43-03","UFS","ASE","20633","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Oliveira, DM","31","2011","04","01","Southern America","Brasil",NA,NA,"Erva, flores lilás. Folhas perfumadas.; Erva, flores lilás. Folhas perfumadas.; Restinga.","ASE0026923","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Pirambu","Assentamento Sao Sebastião","-37.5121","-10.4516","ASE0026923",NA,NA,NA,"2013","02","14","-37.5121","-10.4516",NA,NA,NA,NA,NA,NA,NA
"189","2019-11-27 13:51:43-03","UFS","ASE","23453","PreservedSpecimen","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Prata, AP; Matos, GMA; Carregosa, T","2841","2012","01","25","Southern America","Brasil",NA,NA,"Ca. 1,5m. Botões florais verdes e flores alvas.; Ca. 1,5m. Botões florais verdes e flores alvas.","ASE0028752","Magnoliophyta",NA,"Benth.","Silva, ACC","Sergipe","Simão Dias","Faz. Mercador","-37.4048","-10.4418","ASE0028752",NA,NA,NA,"2014","01","31","-37.4048","-10.4418",NA,NA,NA,NA,NA,NA,NA
"190","2020-02-10 17:56:31-03","UNICAMP","UEC","131099","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Correia, CMB; Regina, K; Assis, F; et al.","9","2000","04","14",NA,"Brazil",NA,NA,"flor, Subarbusto de cerca de 1,2 m. Folhas concolores. Flores com cálice verde vináceo, fauce branca e lacínios da corola lilás. Estames lilás-claro.","UEC082850","Magnoliopsida",NA,"Benth.","Scatigna, AV","Bahia","Itatim","Morro do Agenor, Ápice do Morro. Inselberg.","-39.766667","-12.7","UEC082850",NA,NA,NA,"2014","05",NA,"-39.766667","-12.7","310","310",NA,NA,NA,NA,NA
"191","2019-08-20 10:23:04-03","UNICAMP","UEC","14587","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Davis, PH","61043","1976","09","23",NA,"Brazil",NA,NA,"flor, Erect 2 ft. herb. Flowers lilac-blue with large lower lip. Restinga scrub (degraded) on white dunes.","UEC044217","Magnoliopsida",NA,"Benth.","Souza, VC","Bahia",NA,"Itapoa, at Lagoa do Abieté (E. of Salvador).",NA,NA,"UEC044217",NA,NA,NA,"1987","02","24",NA,NA,"10","20",NA,NA,NA,NA,NA
"192","2020-02-10 17:56:31-03","UNICAMP","UEC","14588","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Gibbs, PE; Shepherd, GJ; Andrade, JB; Bufarah, GBG","5370","1977","07","21",NA,"Brazil",NA,NA,"flor, Flor branca-azulada. Beira do Pantanal.","UEC085173","Magnoliopsida",NA,"Benth.","Scatigna, AV","Mato Grosso",NA,"Estrada para Corumbá, Cerca de 90 km W. de Miranda.",NA,NA,"UEC085173",NA,NA,NA,"2014","09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2021-03-01 16:38:07-03","UNICAMP","UEC","202522","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Morais, IL","2442","2014","04","06",NA,"Brazil",NA,NA,"Subarbusto c/ 70cm piloso, botões, flor c/ corola amarela c/ listras vermelhas c/ o centro amarelo c/ 1cm.","UEC182544","Magnoliopsida",NA,"Benth.",NA,"Goiás","Gouvelândia","Faz. São José, meio vereda.","-50.239914","-18.744428","UEC182544",NA,NA,NA,NA,NA,NA,"-50.239914","-18.744428",NA,NA,NA,NA,NA,NA,NA
"194","2021-03-01 16:38:07-03","UNICAMP","UEC","185283","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Aona, LYS; Costa, G; Marinho, L","3935","2015","02","07",NA,"Brazil",NA,NA,"Erva ca.50cm alt., flores azuladas.; Lago na beira da estrada.","UEC011056","Magnoliopsida",NA,"Benth.","Piassa, G","Bahia","Contendas do Sincorá","Brasil, Bahia, Contendas do Sincorá, Estrada Vicinal de Contendas do Sincorá para Palmeiras.","-41.115","-13.8225","UEC011056",NA,NA,NA,"2015","07",NA,"-41.115","-13.8225","351","351",NA,NA,NA,NA,NA
"195","2021-03-01 16:38:07-03","UNICAMP","UEC","202405","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Scatigna, AV; Carmo, JAM; Shimizu, GH","535","2014","10","25",NA,"Brazil",NA,NA,"Subarbusto, ca. 60cm. Flores azuis. Frutos. Material disponível em sílica.","UEC190134","Magnoliopsida",NA,"Benth.",NA,"Bahia","Andaraí","BA 142, Ponte sobre Rio Paraguaçu, logo após a cidade de Andaraí. Areal em margem do Rio.","-41.321944","-12.820556","UEC190134",NA,NA,NA,NA,NA,NA,"-41.321944","-12.820556",NA,NA,NA,NA,NA,NA,NA
"196","2021-03-01 16:38:07-03","UNICAMP","UEC","202453","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Scatigna, AV; Carmo, JAM; Shimizu, GH","542","2014","10","26",NA,"Brazil",NA,NA,"Erva, ca. 50cm. Flores azuis. Folhas pegajosas. Material disponível em sílica.","UEC190147","Magnoliopsida",NA,"Benth.",NA,"Bahia","Mucugê","Cemitério Bizantino de Mucugê. Alforamento rochoso.","-41.376667","-13.007222","UEC190147",NA,NA,NA,NA,NA,NA,"-41.376667","-13.007222",NA,NA,NA,NA,NA,NA,NA
"197","2021-03-01 16:38:07-03","UNICAMP","UEC","202692","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Scatigna, AV; Carmo, JAM","1032","2016","01","17",NA,"Brazil",NA,NA,"Erva, ca. 40 cm. Corola azul com fauce branca.","UEC200165","Magnoliopsida",NA,"Benth.",NA,"Bahia","Rio de Contas","Brumadinho. Estrada para trilha do Pico das Almas. Campo rupestre antropizado próximo a ponte.","-41.915556","-13.518611","UEC200165",NA,NA,NA,NA,NA,NA,"-41.915556","-13.518611",NA,NA,NA,NA,NA,NA,NA
"198","2019-08-20 10:23:04-03","UNICAMP","UEC","39240","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Harley, RM; Bromley, GL; Carvalho, AM; Soares Nunes, JM; et al.","22316","1980","05","21",NA,"Brazil",NA,NA,"flor, Viscid herb to 40 cm. Leaves dark green rugose, pale greyish green beneath. Calyx pale green, tinged purple. Corolla with greenish white tube and upper lobes, lower lip bright purple with cream blaze at throat. Open grassy slopes","UEC044209","Magnoliopsida",NA,"Benth.","Philcox, D","Bahia","Palmeiras","Serra dos Lençóis, Lower slopes of Morro do Pai Inácio, ca. 14,5 km NW of Lençóis just N. of the main Seabra-Itaberaba road.","-41.466667","-12.45","UEC044209",NA,NA,NA,NA,NA,NA,"-41.466667","-12.45","700","1000",NA,NA,NA,NA,NA
"199","2019-08-20 10:23:04-03","UNICAMP","UEC","39283","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Harley, RM","21406","1980","04","16",NA,"Brazil",NA,NA,"flor, Herb to 80 cm with pale gren leaves. Calyx pale green. Corolla with pale tube and bright blue lower lip, upper lip pale. Caatinga with low deciduous woodland and marsh by roadside.","UEC044207","Magnoliopsida",NA,"Benth.","Philcox, D","Bahia",NA,"Basin of the upper São Francisco River., Ca. 28 km SE. of Bom Jesus da Lapa, on the Caitité road.","-43.216667","-13.383333","UEC044207",NA,NA,NA,NA,NA,NA,"-43.216667","-13.383333","500","500",NA,NA,NA,NA,NA
"200","2019-08-20 10:23:04-03","UNICAMP","UEC","39770","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Harley, RM","19910","1977","03","24",NA,"Brazil",NA,NA,"flor, Herb to ca. 50 cm. Leaves rugose, dark green above, paler beneath. Sepals reddish-tinged. Corolla blue-purple with whitish tube. Sandstone rock outcrops with small area of disturbed marsh at base, and nearby river with lush veget","UEC044212","Magnoliopsida",NA,"Benth.","Philcox, D","Bahia",NA,"Serra do Rio de Contas, Ca. 1 km south of small town of Mato Grosso on road to Vila do Rio de Contas.","-41.816667","-13.483333","UEC044212",NA,NA,NA,NA,NA,NA,"-41.816667","-13.483333","1200","1200",NA,NA,NA,NA,NA
"201","2019-08-20 10:23:04-03","UNICAMP","UEC","39286","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Harley, RM; Bromley, GL; Carvalho, AM; Hage, JL; Brito, HS","21239","1980","04","11",NA,"Brazil",NA,NA,"flor, Herb to 80 cm. Leaves mid-green. Corolla blue with pale base to lower lip. Sandstone rocks with scrub and dense low woodland on undisturbed summit.","UEC044220","Magnoliopsida",NA,"Benth.","Philcox, D","Bahia",NA,"Serra Geral de Caitité, 1,5 km S. of Brejinhos das Ametistas.","-42.483333","-15.5","UEC044220",NA,NA,NA,NA,NA,NA,"-42.483333","-15.5","900","900",NA,NA,NA,NA,NA
"202","2019-08-20 10:23:04-03","UNICAMP","UEC","34851","S","Plantae","Plantaginaceae","Stemodia","foliosa","Stemodia foliosa","Campêlo, CR; Silva, MC","1121","1980","09","11",NA,"Brazil",NA,NA,"flor, Nome vulgar: meladinho.","UEC044210","Magnoliopsida",NA,"Benth.","Souza, VC","Alagoas","Murici","Fazenda Poço Dantas","-35.9432983398438","-9.30667018890381","UEC044210",NA,"22851","auto","1987","02","24",NA,NA,NA,NA,NA,NA,NA,NA,NA
