"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","previousCatalogNumber","individualCount","fieldNumber","relatedCatalogItem","sex"
"51","2019-10-09 11:15:50-03","UFBA","ALCB","01668","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Lewis, GP","1981","12",NA,"Costa, AL","s/n","1970","08","14","Brasil","Bahia","Itabuna","Litoral Sul, Campo de experimentação de CEPLAC","-39.266667","-14.783333","-39.266667","-14.783333",NA,NA,"Pequeno ca. de 1,0m. Flores amarelas; Lugares embrejados.","ALCB030123","ALCB030123","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-10-09 11:15:50-03","UFBA","ALCB","01669","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Lewis, GP","1981","12",NA,"Costa, AL","s/n","1975","02","09","Brasil","Bahia","Itacaré","Litoral Sul, À margem da BR-101","-38.983333","-14.266667","-38.983333","-14.266667",NA,NA,NA,"ALCB030122","ALCB030122","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-10-09 11:15:50-03","UFBA","ALCB","01670","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Lewis, GP","1981","12",NA,"Costa, AL","s/n","1970","09","06","Brasil","Bahia",NA,"Estrada Salvador-Feira de Santana, km 26-30",NA,NA,NA,NA,NA,NA,"Flores amarelas.","ALCB030124","ALCB030124","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2019-10-09 11:15:50-03","UFBA","ALCB","025738","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Guedes, ML",NA,NA,NA,"Foriy","s/n","1994","06","09","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Instituto de Biologia, Ufba","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,"ALCB030121","ALCB030121","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2019-10-09 11:15:50-03","UFBA","ALCB","118142","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Guedes, ML","2015","02",NA,"Guedes, ML; Alves, M; Costa, TF; Alunos de Botânica Econômica","23199","2014","11","29","Brasil","Bahia","Porto Seguro","Extremo Sul, Refugio Ecocapivara, Caminho para Trancoso.","-39.291667","-16.414722","-39.291667","-16.414722","115","115","de ca 1 m de altura. Folhas trifolioladas. Folíolos cartáceos. Inflorescência com flores amarelas. Frutos verdes.","ALCB030126","ALCB030126","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2019-10-09 11:15:50-03","UFBA","ALCB","17859","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.",NA,NA,NA,NA,"Hage, JL; Brito, HS","2018","1986","05","29","Brasil","Bahia","Ilhéus","Litoral Sul, Área do CEPEC (Centro de Pesquisas do Cacau), km 22 da rodovia Ilhéus/Itabuna (BR 415)","-39.033333","-14.783333","-39.033333","-14.783333","50","50","60,0cm de altura. Flores amarelas. Frutos imaturos, de coloração verde.; Plantação de cacau.","ALCB030127","ALCB030127","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2019-10-09 11:15:50-03","UFBA","ALCB","22966","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Oliveira, ALPC de","1991","01",NA,"Oliveira, ALPC de","015","1991","01","23","Brasil","Bahia","Salvador","Região Metropolitana Salvador, Crescendo no campus universitário de Ondina","-38.5","-12.966667","-38.5","-12.966667",NA,NA,NA,"ALCB030120","ALCB030120","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:15:50-03","UFBA","ALCB","63624","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.","Anjos, BA dos","2004","01",NA,"Xavier, AB; Anjos, BA dos; Guedes, ML","55","2003","09","21","Brasil","Bahia","Luis Eduardo Magalhães","Oeste","-45.718333","-12.307778","-45.718333","-12.307778","710","710","1 m de altura. Folhas membranáceas, discolores. Inflorescência terminal, com flores amarelas estriadas de vinho. Frequente.","ALCB030125","ALCB030125","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2019-10-09 11:15:50-03","UFBA","ALCB","06221","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","L.",NA,"1942","05","15","Santoro, J","s/n",NA,NA,NA,"Brasil","São Paulo","Campinas","Fazenda Santa Elisa","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ALCB030128","ALCB030128","Dicotyledon",NA,"Southern America",NA,"23900","auto",NA,NA,NA,NA,NA,NA
"60","2020-02-08 09:12:07-03","NBC","NL-BOTANY","U.1241316","PreservedSpecimen","Plantae","Leguminosae-Pap.","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"Brantjes NBM",NA,"1978","03","18","Brazil",NA,NA,"Municipio Botucata S.P. Braz. Rubicao Junior.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1241316 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1241316","NL-U1241316",NA,"Fabales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"61","2020-11-04 11:09:07-03","ESALQ","ESA","16173","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Filliettaz, A.M.",NA,NA,NA,"Souza, V.C. ; Sakuragui, C.M.","1622.0","1990","01","01","Brasil","São Paulo","Ilha Bela",NA,NA,NA,NA,NA,NA,NA,NA,"ESA016173","ESA016173","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-04 11:09:07-03","ESALQ","ESA","131131","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Souza, V.C.","2013",NA,NA,"Souza, V.C.; Caliari, C.P.; Coelho, R.L.G.; Colletta, G.D.; Barroso, R.M.; Martins, C.H.C.","36334.0","2013","02","27","Brasil","Rio de Janeiro","Volta Redonda","Fragmento 54 (TAV). Contato Floresta Estacional Semidecidual / Floresta Ombrófila Densa.","-22.5903","-44.0871","-22.5903","-44.0871","479","479","Erva","ESA131131",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-11-04 11:09:07-03","ESALQ","ESA","128216","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,NA,NA,NA,NA,"Polisel, R.T.","1146.0","2013","03","27","Brasil","São Paulo","Tapiraí","Reserva Particular da Votorantim (CBA). Trilha de Dezembro, entre a UHE Alecrim e Porto Raso. Floresta Ombrófila Densa às margens do Rio de Dezembro.","-47.45","-24.07","-47.45","-24.07","389","389","Erva de 40 cm. Frutos amarronzados.","ESA128216",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-04 11:09:07-03","ESALQ","ESA","2180","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,"1985","05","06","Marli Edna",NA,"1985","03","13","Brasil","Paraná","Maringá",NA,"-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"ESA002180","ESA002180","Magnoliophyta",NA,NA,NA,"19250","auto",NA,NA,NA,NA,NA,NA
"65","2020-11-04 11:09:07-03","ESALQ","ESA","69522","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","C. Mey.",NA,"1999","01","01","Hatschbach, G. ; Silva, J.M.","50858.0","1997","01","10","Brasil","Paraná","Nossa Senhora das Graças",NA,"-51.7943992614746","-22.9136009216309",NA,NA,NA,NA,NA,"ESA069522","ESA069522","Magnoliophyta",NA,NA,NA,"10515","auto",NA,NA,NA,NA,NA,NA
"66","2020-11-04 11:09:07-03","ESALQ","ESA","96460","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Filliettaz, A.M.",NA,NA,NA,"Bertoncini, A.P. ; Cazetta-Neto, A.","977.0","1999","02","04","Brasil","São Paulo","Avaí",NA,"-49.3300018310547","-22.1399993896484",NA,NA,NA,NA,NA,"ESA096460","ESA096460","Magnoliophyta",NA,NA,NA,"23140","auto",NA,NA,NA,NA,NA,NA
"67","2020-11-04 11:09:07-03","ESALQ","ESA","2277","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"Souza, A.J.",NA,"1941","02","20","Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"ESA002277","ESA002277","Magnoliophyta",NA,NA,NA,"23900","auto",NA,NA,NA,NA,NA,NA
"68","2020-11-04 10:55:47-03","ESALQ","ESA","142919","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,"V.C. Souza","2017","02","26","V.C. Souza, T.B. Flores","40485.0","2017","02","26","Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,NA,NA,NA,"ESA142919",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"69","2020-11-04 11:09:07-03","ESALQ","ESA","86523","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey",NA,NA,NA,NA,"Bopp, L.T.","69.0","2002","05","28","Brasil","São Paulo","Luís Antônio",NA,"-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,NA,"ESA086523","ESA086523","Magnoliophyta",NA,NA,NA,"26872","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-04 11:09:07-03","ESALQ","ESA","2298","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,"1997","03","25","Souza, F.H.D.",NA,"1974","06","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA002298","ESA002298","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"71","2020-11-04 11:09:07-03","ESALQ","ESA","5144","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,"1997","03","25","Ventrella, M.C.",NA,"1986","10","31","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA005144","ESA005144","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"72","2020-11-04 11:09:07-03","ESALQ","ESA","7007","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,"1997","03","25","Rodrigues, R.R.",NA,"1988","06","01","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007007","ESA007007","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"73","2020-11-04 11:09:07-03","ESALQ","ESA","119762","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,"Grossi, C.A.","2007","10","30","Grossi, C.A.","1.0","2007","10","22","Brasil","São Paulo","Piracicaba","ESALQ/USP, proximidades do restaurante dos professores da ESALQ.","-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA119762",NA,"Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"74","2020-11-04 11:09:07-03","ESALQ","ESA","25336","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","Santos, A.L.","2006","11","24","Souza, V.C.; Souza, J.P. et al.","9189.0","1995","10","07","Brasil","São Paulo","Itanhaém","Estrada entre o Bairro de Suarão e a Fazenda São Luís. Mata de Restinga.","-46.7799987792969","-24.1800003051758",NA,NA,NA,NA,"Erva, ca. 50 cm alt.; corola amarelo-esverdeada com linhas vinho. Beira de mata.","ESA025336","ESA025336","Magnoliophyta",NA,NA,NA,"26998","auto",NA,NA,NA,NA,NA,NA
"75","2020-11-04 10:55:47-03","ESALQ","ESA","138798","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","Souza, V.C.","2017","02","26","Souza, V.C. & Flores, T.B.","40485.0","2017","02","26","Brasil","São Paulo","Itirapina","Estrada Municipal Manoel Nunes, entre Itirapina e Brotas, próximo ao pedágio. Cerrado degradado.","-47.8199996948242","-22.25","-47,908,157","-22,264,647",NA,NA,"Erva, ca. 50 cm alt.; flores amarelas com estandarte com linhas vinho.","ESA138798",NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"76","2020-11-04 10:55:47-03","ESALQ","ESA","135202","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,"Souza, V.C.","2016","01","13","Coelho, R.","622.0",NA,NA,NA,"Brasil","São Paulo","Itaberá","Rodovia SP-258 sentido Itararé, lado direito da rodovia, estrada vicinal que leva a beira do rio, após a ponte.","-49.1300010681152","-23.8600006103516",NA,NA,NA,NA,"Arbusto ca. 1,5m alt. Flores amarelas","ESA135202",NA,NA,NA,NA,NA,"29370","auto",NA,NA,NA,NA,NA,NA
"77","2020-11-04 10:55:47-03","ESALQ","ESA","141343","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","R.R. Rodrigues","2017","04","27","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","466.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Batalhão de Operações Especiais de Fuzileiros Navais (Batalhão Tonelero) - Campo Grande. Complexo Guandu do Sapê. Pista de Reação. Trilha da mata.","-43.5859","-22.8541","-43.5859","-22.8541",NA,NA,"Erva ca. 1 m, pétalas amarelas com listras marrom","ESA141343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2020-11-04 10:55:47-03","ESALQ","ESA","141351","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","R.R. Rodrigues","2017","04","27","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","474.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Batalhão de Operações Especiais de Fuzileiros Navais (Batalhão Tonelero) - Campo Grande. Complexo Guandu do Sapê. Pista de Reação. Trilha da mata.","-43.5859","-22.8541","-43.5859","-22.8541",NA,NA,"Erva, ca. 70 cm, flores amarelas com traços marrons nas pétalas, frutos maduros marrons escuros.","ESA141351",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-04 11:09:07-03","ESALQ","ESA","80347","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"Silva, D.N.",NA,"1986","06","07","Brasil","Paraná","Londrina",NA,"-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"ESA080347","ESA080347","Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"80","2020-11-04 11:09:07-03","ESALQ","ESA","62892","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"Medri, C. et al.",NA,"1998","01","22","Brasil","Paraná","Sapopema",NA,"-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,"ESA062892","ESA062892","Magnoliophyta",NA,NA,NA,"21990","auto",NA,NA,NA,NA,NA,NA
"81","2020-11-04 11:09:07-03","ESALQ","ESA","7481","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,"1992","04","04","Duarte, K.M.R.",NA,"1992","04","03","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA007481","ESA007481","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"82","2020-11-04 11:09:07-03","ESALQ","ESA","18299","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,NA,NA,NA,"Barreto, K.D. et al.","1738.0","1994","01","07","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA018299","ESA018299","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"83","2020-11-04 11:09:07-03","ESALQ","ESA","10292","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.",NA,"1993","05","07","Barreto, K.D. et al.","342.0","1993","04","27","Brasil","São Paulo","Piracicaba",NA,"-47.6399993896484","-22.7199993133545",NA,NA,NA,NA,NA,"ESA010292","ESA010292","Magnoliophyta",NA,NA,NA,"44778","auto",NA,NA,NA,NA,NA,NA
"84","2020-11-04 10:55:47-03","ESALQ","ESA","139446","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","R.R. Rodrigues","2017","04","27","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","474.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Batalhão de Operações Especiais de Fuzileiros Navais (Batalhão Tonelero) - Campo Grande. Complexo Guandu do Sapê. Pista de Reação. Trilha da mata.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Erva, ca. 70 cm, flores amarelas com traços marrons nas pétalas, frutos maduros marrons escuros.","ESA139446",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"85","2020-11-04 10:55:47-03","ESALQ","ESA","139438","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","R.R. Rodrigues","2017","04","27","A.L. Scudeler; F.B. Piccolo; R. Parmigiani; C.G. Badari; M. Borda-Niño; I. Koch; R.R. Rodrigues & V.C. Souza","466.0",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Batalhão de Operações Especiais de Fuzileiros Navais (Batalhão Tonelero) - Campo Grande. Complexo Guandu do Sapê. Pista de Reação. Trilha da mata.","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Erva ca. 1 m, pétalas amarelas com listras marrom","ESA139438",NA,NA,NA,NA,NA,"57442","auto",NA,NA,NA,NA,NA,NA
"86","2020-11-04 11:09:07-03","ESALQ","ESA","123130","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata",NA,"Santos, L.B.",NA,NA,NA,"Santos, L.B. ; Ferreira, F.L.S.","194.0","2009","04","23","Brasil","São Paulo","Botucatu","Parque Ecológico da Pavuna, da sede até a trilha da esquerda na entrada das cachoeiras.","-48.439998626709","-22.8799991607666",NA,NA,"750","750",NA,"ESA123130",NA,"Magnoliophyta",NA,NA,NA,"40412","auto",NA,NA,NA,NA,NA,NA
"87","2021-03-18 21:59:29-03","UFPI","TEPB","22051","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. mey","H.G.P. dos Santos","1998","01","29","Joao Marcelo de Rezende","462","1996","05","04","Brasil","Distrito Federal","Brasília","parque boca da mata","-47.9296989440918","-15.7797002792358",NA,NA,"400","400","erva, 1m de altura, flores amarelas com estrias vinaceas, principalmente vexilo Ambiente: Pasto de Brachiaria, latossolo alaranjado",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"88","2020-11-19 10:23:42-03","CPAP","CPAP","17291","PreserverdSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey",NA,NA,NA,NA,"Pott, A.","8058","1998","05","25","Brasil","MS","Corumbá","Fazenda Cedro; Sub-região do Paiaguás; Pantanal - ponto 98","-56.088056","-18.689722","56°05'17'' W","18°41'23'' S","90","90","Erva ereta, 0,7-1,2m de altura. FLOR: amarela. FRUTO: preto. INTERESSE: Invasora. FREQUÊNCIA: Frequente. AMBIENTE: Pastagem cultivada, ex-floresta semidecídua. SUBSTRATO: solo limo-arenoso. RELEVO: plano convexo. <ll>dwc_commonname:</ll> Guizo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2020-11-19 10:23:42-03","CPAP","CPAP","19607","PreserverdSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","M.Sobral-Leite","2009","06","28","M.Sobral-Leite","910","2009","06","21","Brasil","PE","Caruaru","Agreste Pernambucano, inselbergue Pedra do Guariba.","-35.843944","-8.381944","35°50'38,2W","08°22'55S","685","685","Arbusto exótico de cade 1,5m de altura . FLOR: amarelas escuras com leve odor adocicado. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Caatinga hipoxerófila.. SUBSTRATO: . RELEVO: .",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2015-07-02 14:01:58-03","JBP","HPL","4465","S","Plantae","Fabaceae-Faboideae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey","E.R. Salviani & H. Lorenzi","2000","01","19","E.R. Salviani & H. Lorenzi","941","2000","01","19","Brasil","MG","Uberaba","Coletada na estrada para Nova Ponte.","-47.9319","-19.7483",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"73879","auto",NA,NA,NA,NA,NA,NA
"91","2014-10-02 12:40:50-03","FEMACT","MIRR","5976","S","Plantae","Leguminosae-Pap","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"Flores, A...S...","819","2002","02","06","Brasil","Piauí",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","2014-10-02 12:40:50-03","FEMACT","MIRR","11196","S","Plantae","Leguminosae-Pap","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.","; Flores A. S.",NA,NA,NA,"Demuner, A. .J.","Cr 06","2013","05","25","Brasil","Minas Gerais","Viçosa",NA,"-42.8819","-20.7539",NA,NA,NA,NA,"Flores amarelas.",NA,NA,NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
"93","2014-10-02 12:40:50-03","FEMACT","MIRR","8378","S","Plantae","Leguminosae-Pap","Crotalaria","lanceolata","Crotalaria lanceolata","E.Mey.",NA,NA,NA,NA,"Flores, A...S...; Costa, C.S.; Grigio Jr. O.","2290","2009","05","28","Brasil","Roraima","Caroebe",NA,"-59.6956","0.883889",NA,NA,NA,NA,"Erva ereta ca. 50 cm alt., frutos maduros negros, mata alterada.",NA,NA,NA,NA,NA,NA,"114864","auto",NA,NA,NA,NA,NA,NA
"94","2019-02-22 11:46:26-03","IPA","IPA","83672","S","Plantae","Leguminosae-Pap.","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Leite, M.S.","2009","06","28","Leite, M.S.; Wanderley, A.M.; Maciel, B.; Wanderley, A.M.; Maciel, B.","910","2009","06","21","Brasil","Pernambuco","Caruaru","Inselbergue Pedra do Guariba, Agreste Pernambucano.","-35.843944","-8.381944","-35.843944","-8.381944","685","685","Arbusto exótico ca. 1,5m de altura. Plena floração. Flores amarelas escuras com leve odor adocicado.; Caatinga hipoxerófila.","IPA0083672",NA,"Plantae",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2019-02-22 11:46:26-03","IPA","IPA","48140","S","Plantae","Leguminosae-Pap.","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Devecchi, M.F.","2018","10","29","DOB/TOV","SPA-172","1978","10","28","Brasil","Rio de Janeiro","Itaguaí","Distrito Seropedica","-43.7752990722656","-22.8521995544434",NA,NA,NA,NA,NA,"IPA0048140",NA,"Plantae",NA,"Southern America",NA,"17747","auto",NA,NA,NA,NA,NA,NA
"96","2020-12-20 21:17:19-03","UFV","VIC","22963","PreservedSpecimen","Plantae","Fabaceae","Crotalaria","lanceolata","Crotalaria lanceolata","E. Mey.","Bortoluzzi, R.L.C.","1997","05","27","Bortoluzzi, R.L.C.; et al.","s.n.","1997","03","18","Brasil","Minas Gerais","Viçosa","Campus da UFV, Pastagem da Zootecnia.","-42.8819007873535","-20.7539005279541",NA,NA,NA,NA,"Planta herbácea, folhas linear-lanceoladas, flores amarelas com estrias marrons no estandarte.","VIC022963","VIC022963",NA,NA,NA,NA,"13937","auto",NA,NA,NA,NA,NA,NA
