"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","scientificNameAuthorship","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","sex"
"564","2019-11-28 15:45:15-03","UFU","HUFU","46462","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Damasceno Júnior, G.A.; Nakajima, J.N.; Romero, R. & Pott, V.J.","2913","2001","11","18",NA,"Brasil",NA,NA,"Erva aquática, ca. 0,20 m. Flor creme.; Área de inundação, solo arenoso, relevo plano.","HUFU00027471",NA,NA,"Trevisan, R.","Mato Grosso do Sul","Corumbá","Fazenda Acurizal, Córrego do Retiro.","-57.6533012390137","-19.0091991424561","HUFU00027471","(Roxb.) Schult.",NA,NA,"295160","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"565","2019-11-28 15:45:15-03","UFU","HUFU","16559","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Araújo, G.M.","s.n.","1997","11","10",NA,"Brasil",NA,NA,"Vereda oeste, lado pastado/área vizinha.","HUFU00027491",NA,NA,"Trevisan, R.","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.2771987915039","-18.9186000823975","HUFU00027491","(Roxb.) Schult.",NA,NA,"58223","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"566","2019-11-28 15:45:15-03","UFU","HUFU","16569","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Araújo, G.M.","s.n.","1997","11","10",NA,"Brasil",NA,NA,"Vereda.","HUFU00027382",NA,NA,"Trevisan, R.","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975","HUFU00027382","(Roxb.) Schult.",NA,NA,"58223","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"567","2019-11-28 15:45:15-03","UFU","HUFU","16562","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Araújo, G.M.","s.n.","1997","11","10",NA,"Brasil",NA,NA,"Vereda.","HUFU00027386",NA,NA,"Trevisan, R.","Minas Gerais","Uberlândia","Estação Ecológica do Panga, Vereda oeste, lado pastado / área vizinha.","-48.2771987915039","-18.9186000823975","HUFU00027386","(Roxb.) Schult.",NA,NA,"58223","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"568","2019-11-28 15:45:15-03","UFU","HUFU","21754","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Araújo, G.M.","2938","1999","12","03",NA,"Brasil",NA,NA,"Vereda.","HUFU00027387",NA,NA,"Trevisan, R.","Minas Gerais","Uberlândia","Estrada para Campo Florido, Fundo direito da vereda 2.","-48.2771987915039","-18.9186000823975","HUFU00027387","(Roxb.) Schult.",NA,NA,"58223","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"569","2019-05-06 11:55:04-03","UFU","HUFU","41398","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Oliveira, G.C.","s.n.","2005","04","26",NA,"Brasil",NA,NA,"Herbácea, ca. 0,40 m. Caule triangular.; Vereda.","HUFU00027389",NA,NA,"Gil, A.","Minas Gerais","Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975","HUFU00027389","(Roxb.) Schult.",NA,NA,"58223","auto",NA,NA,NA,"2005","05","09",NA,NA,NA,NA,NA,NA
"570","2019-11-28 15:45:15-03","UFU","HUFU","41135","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Proença, C.; Costa, P.L.S. & Mendes, V.C.","2836","2004","06","20",NA,"Brasil",NA,NA,"Erva, ca. 0,6 m. Inflorescências creme-esverdeadas.; Campo úmido enxarcado.","HUFU00027385",NA,NA,"Trevisan, R.","Minas Gerais","Unaí","Próximo ao Rio Preto","-46.9061012268066","-16.3575000762939","HUFU00027385","(Roxb.) Schult.",NA,NA,"97926","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"571","2019-11-28 15:45:15-03","UFU","HUFU","26329","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Maywald, P.G.","s.n.","1999","07","19",NA,"Brasil",NA,NA,NA,"HUFU00027388",NA,NA,"Trevisan, R.","Pernambuco","Petrolina",NA,"-40.5008010864258","-9.39861011505127","HUFU00027388","(Roxb.) Schult.",NA,NA,"90462","auto",NA,NA,NA,"2019","09","30",NA,NA,NA,NA,NA,NA
"572","2020-08-20 14:59:05-03","UFSC","FLOR","38254","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1312","2004","11","26",NA,"Brasil",NA,NA,"Recebido de ICN Nº 136196","FLOR0038254",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Santa Vitória do Palmar","BR 471.","-52.6475","-23.75",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"52º38'51''W","23º45'0''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"573","2020-08-20 14:59:05-03","UFSC","FLOR","30436","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1249","2004","11","25",NA,"Brasil",NA,NA,"Recebido de ICN Nº 136162","FLOR0030436",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Rio Grande","Estrada para a balsa Santa Izabel a 4 Km da BR 471.","-52.4925","-32.1975",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"52º29'33''W","32º11'51''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"574","2020-08-20 14:59:05-03","UFSC","FLOR","30440","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1316","2004","11","26",NA,"Brasil",NA,NA,"Recebido de ICN Nº 136199","FLOR0030440",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Rio Grande","BR 471.","-52.554722","-32.387222",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"52º33'17''W","32º23'14''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"575","2020-08-20 14:59:05-03","UFSC","FLOR","40392","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Boldrini, I.; Garcia, E.N. & Trevisan, R.","1294","2004","11","26",NA,"Brasil",NA,NA,"Recebido de ICN Nº 136185","FLOR0040392",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Santa Vitória do Palmar","BR 471.","-52.933333","-33.118056",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"52º56'0''W","33º7'5''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"576","2020-08-20 20:41:06-03","UFSC","FLOR","40592","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Trevisan, R.; et alii","79","2003","10","22",NA,"Brasil",NA,NA,"erva. Recebido de ICN Nº 130415","FLOR0040592",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Mostardas","RST 101.","-50.531389","-30.660556",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"50º31'53''W","30º39'38''S","2003",NA,NA,NA,NA,NA,NA,NA,NA
"577","2020-08-20 20:41:06-03","UFSC","FLOR","40724","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Trevisan, R.; et alii","244","2003","11","26",NA,"Brasil",NA,NA,"erva","FLOR0040724",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Canguçu","BR 292.","-52.663333","-30.975",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"52º39'48''W","30º58'30''S","2003",NA,NA,NA,NA,NA,NA,NA,NA
"578","2020-08-20 20:41:06-03","UFSC","FLOR","53966","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Ferreira, J.P.R.; Trevisan, R.","518","2014","02","07",NA,"Brasil",NA,NA,"macrófita aquática emergente","FLOR0053966",NA,"Poales","Ferreira, J.P.R.","Santa Catarina","Treviso","Antes do centro da cidade, no lago Morosini.","-49.448611","-28.535278",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"49º26'55''W","28º32'7''S","2014",NA,NA,NA,NA,NA,NA,NA,NA
"579","2020-08-20 14:59:05-03","UFSC","FLOR","61521","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pereira-Silva, L.","121","2016","01","16",NA,"Brasil",NA,NA,"Habitat: Em local alagado ao lado do Rio Poxoréo","FLOR0061521",NA,"Poales","Trevisan, R.","Mato Grosso","Poxoréo",NA,"-54.404167","-15.834444","FLOR0061521","(Roxb.) Schult.","347","347",NA,NA,NA,"54º24'15''W","15º50'4''S","2017","10","03",NA,NA,NA,NA,NA,NA
"580","2020-08-20 14:59:05-03","UFSC","FLOR","61528","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Pereira-Silva, L.","112","2016","01","11",NA,"Brasil",NA,NA,"Habitat: Em vereda","FLOR0061528",NA,"Poales","Trevisan, R.","Mato Grosso","Primavera do Leste",NA,"-54.188611","-15.6075","FLOR0061528","(Roxb.) Schult.","581","581",NA,NA,NA,"54º11'19''W","15º36'27''S","2017","10","03",NA,NA,NA,NA,NA,NA
"581","2020-08-20 14:59:05-03","UFSC","FLOR","65101","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Siqueira, E.L.; Chagas, M.P.; Miranda, Y.C.","1641","2015","09","22",NA,"Brasil",NA,NA,"Erva heliófita, hidrófila. Sementes esverdeadas.","FLOR0065101",NA,"Poales","Trevisan, R.","Paraná","Nova Tebas","Estação Ecológica Municipal Reinaldo Petrechen.","-51.952778","-24.375833","FLOR0065101","(Roxb.) Schult.","627","627",NA,NA,NA,"51º57'10''W","24º22'33''S","2017","02","27",NA,NA,NA,NA,NA,NA
"582","2020-08-20 14:59:05-03","UFSC","FLOR","65139","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Damasceno-Junior, G.A.; Nakajima, J.N.; Romero, R.; Pott, V.J.","2913","2001","11","18",NA,"Brasil",NA,NA,"Erva aquática de 0,2m; Flor creme Habitat: Área de inundação; Solo arenoso; Relevo plano","FLOR0065139",NA,"Poales","Trevisan, R.","Mato Grosso do Sul","Corumbá","Área de inundação do córrego retiro, fazenda Acurizal.","-57.559444","-17.841944","FLOR0065139","(Roxb.) Schult.","90","90",NA,NA,NA,"57º33'34''W","17º50'31''S","2018","02","22",NA,NA,NA,NA,NA,NA
"583","2020-08-20 14:59:05-03","UFSC","FLOR","61056","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Aona, L.Y.S.; Moreira, D.M.; Vitório, C.D.P. & Carvalho, C.A.L.","2654","2013","04","09",NA,"Brasil",NA,NA,NA,"FLOR0061056",NA,"Poales",NA,"Bahia","Cachoeira","Baia do Iguape, São Francisco do Iguape.","-38.9557991027832","-12.6183004379272","FLOR0061056","(Roxb.) Schult.",NA,NA,"26884","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"584","2020-08-20 20:41:06-03","UFSC","FLOR","61998","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Moreira, S.N.; Pott, V.J. & Pott, A.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,NA,"FLOR0061998",NA,"Poales","Trevisan, R.","Mato Grosso do Sul","Terenos","Fazenda Modelo Embrapa.","-54.8602981567383","-20.4421997070312","FLOR0061998","(Roxb.) Schult.",NA,NA,"52758","auto",NA,NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA,NA
"585","2020-08-20 14:59:05-03","UFSC","FLOR","66559","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, C.R.M.; Vanzela, A.L.L.","117","2007","04","27",NA,"Brasil",NA,NA,NA,"FLOR0066559",NA,"Poales","Trevisan, R.","Minas Gerais","Jaboticatubas","UTM 7849586.","-43.7449989318848","-19.513599395752","FLOR0066559","(Roxb.) Schult.",NA,NA,"31264","auto",NA,NA,NA,"2016","11","09",NA,NA,NA,NA,NA,NA
"586","2020-08-20 20:41:06-03","UFSC","FLOR","40723","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Trevisan, R.; et alii","218","2003","11","26",NA,"Brasil",NA,NA,"erva","FLOR0040723",NA,"Poales","Trevisan, R.","Rio Grande do Sul","Eldorado do Sul","Estação agronômica da UFRGS, em borda de açude.","-51.6161003112793","-30.0839004516602",NA,"(Roxb.) Schult.",NA,NA,"33687","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA
"587","2020-08-20 14:59:05-03","UFSC","FLOR","57755","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Wasum, R.","s.n.","1995","12","27",NA,"Brasil",NA,NA,"erva.","FLOR0057755",NA,"Poales","Demeda, C.","Rio Grande do Sul","Erechim","IBDF.","-52.2738990783691","-27.6341991424561",NA,"(Roxb.) Schult.","780","780","46790","auto",NA,NA,NA,"2015","05","22",NA,NA,NA,NA,NA,NA
"588","2020-08-20 20:41:06-03","UFSC","FLOR","35110","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Guimarães, T.B.; Falkenberg, D.B.","815","2004","11","29",NA,"Brasil",NA,NA,"erva","FLOR0035110",NA,"Poales","Guimarães, T.B.","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo à duna frontal da restinga.","-48.5491981506348","-27.596700668335",NA,"(Roxb.) Schult.",NA,NA,"27000","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"589","2020-08-20 20:41:06-03","UFSC","FLOR","35108","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Guimarães, T.B.; Falkenberg, D.B.","901","2005","01","25",NA,"Brasil",NA,NA,"erva","FLOR0035108",NA,"Poales","Guimarães, T.B.","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,"(Roxb.) Schult.",NA,NA,"27000","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"590","2020-08-20 20:41:06-03","UFSC","FLOR","35106","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Guimarães, T.B.; Falkenberg, D.B.","637","2004","08","31",NA,"Brasil",NA,NA,"erva","FLOR0035106",NA,"Poales","Guimarães, T.B.","Santa Catarina","Florianópolis","Parque Municipal das Dunas da Lagoa da Conceição, Ilha de Santa Catarina, próximo ao estacionamento da Joaquina.","-48.5491981506348","-27.596700668335",NA,"(Roxb.) Schult.",NA,NA,"27000","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"591","2020-08-20 20:41:06-03","UFSC","FLOR","27734","PreservedSpecimen","Plantae","Cyperaceae","Eleocharis","fistulosa","Eleocharis fistulosa","Silva, S.M.","s.n.","1993","03","24",NA,"Brasil",NA,NA,NA,"FLOR0027734",NA,"Poales","Araujo, A.C.","Paraná","Paraná","Fazenda do Bezerra, Paraná.",NA,NA,NA,"Sieber ex Presl",NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"592","2020-05-19 17:19:38-03","UFMT","UFMT","22271","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","SchessI, M.","5099","1992","03","05",NA,"Brasil",NA,NA,NA,NA,NA,NA,"SchessI, M.","Mato Grosso","Poconé","District of Poconé, Fazenda Nova Berlim, at transpantaneira higway Km 85.","-56.9","-16.933333",NA,"(Roxb.) Schult.","100","100",NA,NA,NA,"-56.9","-16.933333","1992","03",NA,NA,NA,NA,NA,NA,NA
"593","2020-05-19 17:19:38-03","UFMT","UFMT","19775","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","SchessI, M.","3270","1993","03","25",NA,"Brasil",NA,NA,"Herb up to 50 cm tall. Actually 15 cm inundated.; Seasonally inundated Andropogon bicornis grasslands.",NA,NA,NA,NA,"Mato Grosso","Poconé","Transpantaneira higway at Km 14,2.","-56.666667","-16.383333",NA,"(Roxb.) Schult.","110","110",NA,NA,NA,"-56.666667","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"594","2018-02-26 18:32:07-03","UFMT","UFMT","22007","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Mendonça, R.C.; Silva, M.A.; Cardoso, E.; Oliveira, N.R.; Souza, N.G.","4010","1999","03","25",NA,"Brasil",NA,NA,"Relevo plano.; Erva ca 30 cm de altura,heliofita;inflorescência amarronzado/esverdeada;comum na área.; Varjão,área de campo limpo de murundus,inundada.",NA,NA,NA,"Pott, V.J.","Tocantins","Lagoa da Confusão","Município de Lagoa de Confusão, Ilha do Bananal;Parque Nacional do Araguaia.","-50.430278","-10.396389",NA,"(Roxb.) Schult.","165","165",NA,NA,NA,"-50.430278","-10.396389","2008","04","29",NA,NA,NA,NA,NA,NA
"595","2018-11-12 13:14:38-02","UFMT","UFMT","44063","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Campos, M.F.S.; Moraes, A.J.F.; Arruda, E.C.","s.n.","2018","02","23",NA,"Brasil",NA,NA,"Erva ereta e aquática, ambientes alagados",NA,NA,NA,"Lima, A.S.; Campos, M.F.S.","Mato Grosso","Cuiabá","Amostra coletada em nascente de zona urbana de Cuiabá, período de chuvas, amostra HAF-09, nascente 72","-55.948475","-15.638158",NA,"(Roxb.) Schult.",NA,NA,NA,NA,NA,"-55.948475","-15.638158","2018","09","03",NA,NA,NA,NA,NA,NA
"596","2018-02-26 18:32:07-03","UFMT","UFMT","22220","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, C.J.","206","1990","11","19",NA,"Brasil",NA,NA,"Herbácea fixa emergente de 40 cm de altura,infloerscência alva.; Lagoa.",NA,NA,NA,"Pott, V.J.","Mato Grosso","Cáceres","Ilha de Taimã, lago de água preta,ao lado direito do alojamento.","-57.6789016723633","-16.0706005096436",NA,"(Roxb.) Schult.",NA,NA,"172193","auto",NA,NA,NA,"2006","07","18",NA,NA,NA,NA,NA,NA
"597","2018-02-26 18:32:07-03","UFMT","UFMT","42562","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Cruz-Fantin, R.","s.n.","2014","10","08",NA,"Brasil",NA,NA,"Material que provêm dos estudos de impactos ambientais da UHE Castanheiras.; Herbácea.",NA,NA,NA,NA,"Mato Grosso","Juara","Bacia do Rio Arinos- beira da estrada.","-57.5196990966797","-11.2550001144409",NA,"(Roxb.) Schult.",NA,NA,"127607","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2018-02-26 18:32:07-03","UFMT","UFMT","34891","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Soares, G.F.","55","2008","01","17",NA,"Brasil",NA,NA,"Solo orgânico.; Herbácea 50 cm de altura.; Área úmida, nascente córrego Pau Grosso.",NA,NA,NA,"Pott, V.J.","Mato Grosso","Nova Marilândia","Córrego Pau Grosso.","-56.9688987731934","-14.3643999099731",NA,"(Roxb.) Schult.",NA,NA,"78997","auto",NA,NA,NA,"2008","04","27",NA,NA,NA,NA,NA,NA
"599","2018-02-26 18:32:07-03","UFMT","UFMT","23643","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Vilhalva, D.A.A.","s.n.","1999","04","11",NA,"Brasil",NA,NA,"Solo argilo-arenoso.; Herbácea de 25-35 cm de altura,infloresc^necia creme-esverdeada.; Campo inundável.",NA,NA,NA,NA,"Mato Grosso","Poconé","Distrito de Pirizal.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"600","2018-02-26 18:32:07-03","UFMT","UFMT","24220","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Costa, S.C.","183","2001","03","23",NA,"Brasil",NA,NA,"Solo arenoso.; Herbácea de 45 cm de altura,inflorescência alva.; C ordilheira (borda de lagoa).",NA,NA,NA,NA,"Mato Grosso","Poconé","Distrito de Pirizal.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2018-02-26 18:32:07-03","UFMT","UFMT","35353","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Prado, A.L.","5120","1992","03","12",NA,"Brasil",NA,NA,"Solo arenoso.; Herbácea de 60 cm de altura,inflorescência alva.; Campo sazonalmente Alagável.",NA,NA,NA,NA,"Mato Grosso","Poconé","Fazenda Ipiranga, baía das Araras, margem do rio Bento, rodovia transpantaneira.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2018-02-26 18:32:07-03","UFMT","UFMT","37065","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Rebellato, L.","299","2004","06","02",NA,"Brasil",NA,NA,"Solo argilo-arenoso.; Herbácea fixa emergente de 28 cm de altura,inflorescência alva.; Campo inundável.",NA,NA,NA,NA,"Mato Grosso","Poconé","Fazenda Nossa Senhora Aparecida.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2018-02-26 18:32:07-03","UFMT","UFMT","35517","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Prado, A.L.","5740","1992","02","21",NA,"Brasil",NA,NA,"Solo argilo-arenoso.; Herbácea fixa emergente dee 38 cm de altura,inflorescência amareladas.; Campo Sazonalmente alagável.",NA,NA,NA,NA,"Mato Grosso","Poconé","Fazenda Ronco do Bugiu,área I, próximo ao Km 33 da rodovia transpantaneira.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2018-02-26 18:32:07-03","UFMT","UFMT","24221","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Costa, S.C.","182","2001","03","23",NA,"Brasil",NA,NA,"Herbácea fixa emergente de 35 cm de altura,inflorescência alva. Frutos pertos.; Cordilheira (borda de lagoa).",NA,NA,NA,NA,"Mato Grosso","Poconé","Poconé.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2021-02-12 18:59:16-03","UFMT","UFMT","11808","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Cunha, C.N.","108","1988","05","28",NA,"Brasil",NA,NA,"Solo argilo-arenoso.; Herbácea de 25-35 cm de altura,inflorescência alva.; Campo Inundável.",NA,NA,NA,"Pott, V.J.","Mato Grosso","Poconé","Rodovia transpanatneira, ca. de 13 Km após o Posto de Fiscalização IBDF.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,"1999","12","02",NA,NA,NA,NA,NA,NA
"606","2018-02-26 18:32:07-03","UFMT","UFMT","22222","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, C.J.","454","1982","05","18",NA,"Brasil",NA,NA,"Herbácea fixa emergnete, inflorescência alva.; Campo alagável.",NA,NA,NA,"Pott, V.J.","Mato Grosso","Poconé","Rodovia transpantaneira, Km 63.","-56.6227989196777","-16.2567005157471",NA,"(Roxb.) Schult.",NA,NA,"200792","auto",NA,NA,NA,"2006","05","17",NA,NA,NA,NA,NA,NA
"607","2021-02-08 12:51:19-03","UFRGS","ICN","150906","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Rosen et al, DJ","3870","2006","07","13","América do norte","México",NA,NA,"culms dark green, triquetrous, the angles sharp and winged, the faces concave. Grazed.","ICN00006507","Monocotyledon",NA,"Rosen, DJ","Veracruz","Las Choapas",NA,"-94.100556","17.87","ICN00006507 ICN00006507_1","(Roxb.) Schult.","38","38",NA,NA,NA,"-94.100556","17.87",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2021-02-08 12:51:19-03","UFRGS","ICN","151977","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Silva, CRM; Vanzela, ALL","41","2006","11","24","América do Sul","Brasil",NA,NA,"alagado, areia vermelha","ICN00012147","Monocotyledon",NA,"Trevisan, R","MG","Iturama","entre Iturama e Alexandrita 19°43'39S 50°13'39W","-50.2275","-19.7275","ICN00012147","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-50.2275","-19.7275",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2021-02-08 12:51:19-03","UFRGS","ICN","152586","S","Plantae","Cyperaceae","Eleocharis","acutangula","Eleocharis acutangula","Trevisan, R","892","2007","11","26","América do Sul","Brasil",NA,NA,"banhado","ICN00006511","Monocotyledon",NA,"Trevisan, R","RS","São Francisco de Assis","Propriedade de Joaquim Paz 29°30'46 8S 55°08'02 6W","-55.133889","-29.512778","ICN00006511","(Roxb.) Schult.",NA,NA,NA,NA,NA,"-55.133889","-29.512778",NA,NA,NA,NA,NA,NA,NA,NA,NA
