"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","dayIdentified","class","relatedCatalogItem","individualCount","fieldNumber","sex"
"169","2020-12-21 16:16:15-03","MBM","MBM","281602","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Hatschbach, G.","Ribas, O.S.; Barboza, E.; Costa, E.F.; Barboza, E.; Costa, E.F.","5045","2003","02","20","Southern America","Brazil","Paraná","Ponta Grossa","Fazenda Santana","-50.1618995666504","-25.0949993133545",NA,NA,"MBM281602","MBM281602",NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:16:15-03","MBM","MBM","189725","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Dombrowski, L.T.","Dombrowski, L.T.","7091","1977","02","16","Southern America","Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM189725",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:16:15-03","MBM","MBM","189724","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","9209","1978","11","01","Southern America","Brazil","Paraná","Ponta Grossa","Furnas","-50.1618995666504","-25.0949993133545",NA,NA,"MBM189724",NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:16:15-03","MBM","MBM","189731","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Barroso, G.M.","Hatschbach, G.","5442","1959","01","30","Southern America","Brazil","Paraná","Tibagi","Fazenda Ingrata","-50.4136009216309","-24.5093994140625",NA,NA,"MBM189731",NA,NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:16:15-03","MBM","MBM","42732","PreservedSpecimen","Plantae",NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Barroso, G.M.","Hatschbach, G.","5442","1959","01","30","Southern America","Brazil","Paraná","Tibagi","Fazenda Ingrata","-50.4136009216309","-24.5093994140625",NA,NA,"MBM042732","MBM042732",NA,NA,NA,NA,NA,NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"174","2015-09-04 06:14:21-03","MNHN","RECOLNAT_MNHN_P","P02479878","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","crithmifolium",NA,"Isostigma crithmifolium","Less.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil",NA,NA,"Province de Rio Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479878' target='other'> <mi>dwc_moreinfo</mi></a>","P02479878","P02479878_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1658",NA
"175","2017-05-18 15:14:34-03","MNHN","RECOLNAT_MNHN_P","P02479869","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff",NA,"Petersen, T.M.",NA,"1951","12","15",NA,"Argentine",NA,NA,"Estancia Santa Teresa, dep. Mburucuya, prov. Corrientes",NA,NA,"hb","Prélèvement de feuille pour Konowalik K., Wroclaw, Pologne, 06/2018, demande n° 116271 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479869' target='other'> <mi>dwc_moreinfo</mi></a>","P02479869","P02479869_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1392",NA
"176","2015-09-04 06:15:58-03","MNHN","RECOLNAT_MNHN_P","P02479852","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Riedel",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479852' target='other'> <mi>dwc_moreinfo</mi></a>","P02479852","P02479852_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2016-11-16 13:41:54-02","MNHN","RECOLNAT_MNHN_P","P02479849","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Riedel, L.",NA,"1824","10","1",NA,"Brésil",NA,NA,"Pr. St. Luzia",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479849' target='other'> <mi>dwc_moreinfo</mi></a>","P02479849","P02479849_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2016-11-16 13:41:54-02","MNHN","RECOLNAT_MNHN_P","P02479850","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Riedel, L.",NA,"1824","9","1",NA,"Brésil",NA,NA,"Pr. Caeté",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479850' target='other'> <mi>dwc_moreinfo</mi></a>","P02479850","P02479850_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"132",NA
"179","2016-11-16 13:41:55-02","MNHN","RECOLNAT_MNHN_P","P02479851","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Riedel",NA,"1834","5","1",NA,"Brasil",NA,NA,"Araracoara",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479851' target='other'> <mi>dwc_moreinfo</mi></a>","P02479851","P02479851_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"797",NA
"180","2016-11-16 13:41:55-02","MNHN","RECOLNAT_MNHN_P","P02479853","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Glaziou, A.",NA,"1895","10","20",NA,"Brésil","Goiás",NA,"(Goyaz) Entre le Rio Paraopeba (Porto Zepherino) et Taboleiro grande, dans le campo",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479853' target='other'> <mi>dwc_moreinfo</mi></a>","P02479853","P02479853_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"21569 a",NA
"181","2016-11-16 13:41:55-02","MNHN","RECOLNAT_MNHN_P","P02479854","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Glaziou, A.",NA,"1893","11","21",NA,"Brésil","Minas Gerais",NA,"(Minas) Entre Piedade et Sta Luzia",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479854' target='other'> <mi>dwc_moreinfo</mi></a>","P02479854","P02479854_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20381",NA
"182","2016-11-16 13:41:55-02","MNHN","RECOLNAT_MNHN_P","P02479855","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Glaziou, A.",NA,"1893","11","21",NA,"Brésil","Minas Gerais",NA,"(Minas) Entre Piedade et Sta Luzia",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479855' target='other'> <mi>dwc_moreinfo</mi></a>","P02479855","P02479855_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"20381",NA
"183","2015-09-04 06:16:18-03","MNHN","RECOLNAT_MNHN_P","P02479856","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Ule, E.",NA,"1892","9","1",NA,"Brésil","Goiás",NA,"Nos campos da região do Maranhão superior",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479856' target='other'> <mi>dwc_moreinfo</mi></a>","P02479856","P02479856_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"33",NA
"184","2016-11-16 13:24:05-02","MNHN","RECOLNAT_MNHN_P","P02479858","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil","Rio Grande do Sul",NA,"Prov. de Rio Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479858' target='other'> <mi>dwc_moreinfo</mi></a>","P02479858","P02479858_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1060",NA
"185","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479859","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par le Jardim Imp. de St. Pétersbourg 1863 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479859' target='other'> <mi>dwc_moreinfo</mi></a>","P02479859","P02479859_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479860","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Goiás",NA,"Province de Goyaz",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479860' target='other'> <mi>dwc_moreinfo</mi></a>","P02479860","P02479860_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 803",NA
"187","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479861","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Burchell, W.J.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par la direction du Jardin Royal de KEW. 1870 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479861' target='other'> <mi>dwc_moreinfo</mi></a>","P02479861","P02479861_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5259",NA
"188","2015-09-04 06:14:21-03","MNHN","RECOLNAT_MNHN_P","P02479862","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Smith, L.B.|Klein, R.M.",NA,"1965","1","21",NA,"Brasil","Paraná",NA,"Mun. Ponta Grossa","-50","-25.3","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479862' target='other'> <mi>dwc_moreinfo</mi></a>","P02479862","P02479862_01",NA,"900",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14923",NA
"189","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479864","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Weddell, H.A.",NA,"1844","9","1",NA,"Brasil",NA,NA,"Brésil central (Sertão d´Amaroleité)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479864' target='other'> <mi>dwc_moreinfo</mi></a>","P02479864","P02479864_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2808",NA
"190","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479865","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Weddell, H.A.",NA,"1844","9","1",NA,"Brasil",NA,NA,"Brésil central (Sertão d´Amaroleité)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479865' target='other'> <mi>dwc_moreinfo</mi></a>","P02479865","P02479865_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2808",NA
"191","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479866","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Weddell, H.A.",NA,"1844","9","1",NA,"Brasil",NA,NA,"Brésil central (Sertão d´Amaroleité)",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479866' target='other'> <mi>dwc_moreinfo</mi></a>","P02479866","P02479866_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2808",NA
"192","2016-11-16 13:24:07-02","MNHN","RECOLNAT_MNHN_P","P02479867","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479867' target='other'> <mi>dwc_moreinfo</mi></a>","P02479867","P02479867_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193","2015-09-04 06:14:21-03","MNHN","RECOLNAT_MNHN_P","P02479868","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Warming, E.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"Lagoa Santa",NA,NA,"hb","Prélèvement de feuille pour Konowalik K., Wroclaw, Pologne, 06/2018, demande n° 116271 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479868' target='other'> <mi>dwc_moreinfo</mi></a>","P02479868","P02479868_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194","2015-09-04 10:17:33-03","MNHN","RECOLNAT_MNHN_P","P04140668","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Harley, R.M.|Lima, A.M.|Onshi, E.|Souza, R.",NA,"1968","10","11",NA,"Brasil","Mato Grosso",NA,"Mato Grosso","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04140668' target='other'> <mi>dwc_moreinfo</mi></a>","P04140668","P04140668_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10613",NA
"195","2016-11-16 13:41:55-02","MNHN","RECOLNAT_MNHN_P","P04140667","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Harley, R.M.|Lima, A.M.|Onshi, E.|Souza, R.",NA,"1968","10","11",NA,"Brasil","Mato Grosso",NA,"Mato Grosso","-51.76667","-12.81667","hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04140667' target='other'> <mi>dwc_moreinfo</mi></a>","P04140667","P04140667_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10624",NA
"196","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479926","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L.",NA,"1826","2","1",NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479926' target='other'> <mi>dwc_moreinfo</mi></a>","P02479926","P02479926_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479924","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L.",NA,"1834","2","1",NA,"Brésil","São Paulo",NA,"St. Paulo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479924' target='other'> <mi>dwc_moreinfo</mi></a>","P02479924","P02479924_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479925","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L.",NA,"1834","2","1",NA,"Brésil","São Paulo",NA,"St. Paulo",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479925' target='other'> <mi>dwc_moreinfo</mi></a>","P02479925","P02479925_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479927","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Riedel, L.",NA,NA,NA,NA,NA,"Brésil",NA,NA,"s.l.",NA,NA,"hb","Donné par Mme Simard, sa fille, en 1907 <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479927' target='other'> <mi>dwc_moreinfo</mi></a>","P02479927","P02479927_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479928","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479928' target='other'> <mi>dwc_moreinfo</mi></a>","P02479928","P02479928_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"C1 956 bis",NA
"201","2015-09-04 06:16:18-03","MNHN","RECOLNAT_MNHN_P","P02479929","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479929' target='other'> <mi>dwc_moreinfo</mi></a>","P02479929","P02479929_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1896",NA
"202","2015-09-04 06:16:18-03","MNHN","RECOLNAT_MNHN_P","P02479930","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479930' target='other'> <mi>dwc_moreinfo</mi></a>","P02479930","P02479930_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479931","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Saint-Hilaire, A.",NA,"1816","1","1",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479931' target='other'> <mi>dwc_moreinfo</mi></a>","P02479931","P02479931_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1896",NA
"204","2016-11-16 11:54:32-02","MNHN","RECOLNAT_MNHN_P","P02479932","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Saint-Hilaire, A. de",NA,"1816","1","1",NA,"Brésil","Minas Gerais",NA,"Province de Minas Geraes",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479932' target='other'> <mi>dwc_moreinfo</mi></a>","P02479932","P02479932_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B1 1896",NA
"205","2015-09-04 06:16:19-03","MNHN","RECOLNAT_MNHN_P","P02479933","PreservedSpecimen",NA,NA,NA,"Asteraceae","Isostigma","speciosum",NA,"Isostigma speciosum","Less.",NA,"Gaudichaud, C.",NA,"1833","1","1",NA,"Brésil","Rio Grande do Sul",NA,"Prov. de Rio Grande",NA,NA,"hb","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02479933' target='other'> <mi>dwc_moreinfo</mi></a>","P02479933","P02479933_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1059",NA
"206","2020-10-01 14:15:31-03","JBB","HEPH","21004","S","Plantae","Dicotyledon","Asterales","Asteraceae","Isostigma","megapotamicum",NA,"Isostigma megapotamicum","(Spreng.) Sherff","Bringel Júnior, JBA","Salles, AEH","3205","2004","11","10","Southern America","Brasil","Minas Gerais","Paraopepa","Rodovia entre Paraopeba e a Gruta(Fazenda Santa Maria)",NA,NA,NA,"Coordenadas: 1913446 4420239",NA,NA,"921","921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2021-01-29 16:15:19-03","JBB","HEPH","37346","S","Plantae","Dicotyledon","Asterales","Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","(Spreng.) Less.","Nakajima, JN","Flora da Estação Ecológica do Panga; Araújo, GM; Nakajima, JN; Oliveira, PEAM de; Pereira, PR; Ranal, MA; Schiavini","423","1992","12","04","Southern America","Brasil","Minas Gerais","Uberlândia","Estação Ecológica do Panga","-48.392917","-19.182",NA,"Flora da Estação Ecológica do Panga UFU - Uberlândia-MG&nf;Coletores: Araújo, G.M.; Nakajima, J.N.; Oliveira, P.E.A.M. de; Pereira, P.R.; Ranal, M.A.; Schiavini, I.",NA,NA,"800","800",NA,"2016","03","-48.392917","-19.182",NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-12-11 11:33:03-03","UFMG","BHCB","55951","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium","strictum","Isostigma peucedanifolium strictum","Guad. Peter",NA,"Barreto, HLM","3811","1933","12","01","Southern America","Brasil","Minas Gerais","Caeté","Alto do Serrote","-43.6697006225586","-19.8799991607666",NA,"Cerrado. Muito frequente. Herbáceo, 0,8m. Flor vermelho escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA
"209","2020-12-11 11:33:03-03","UFMG","BHCB","5274","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium","peucedanifolium","Isostigma peucedanifolium peucedanifolium","(Spreng.) Less.",NA,"Carvalho, RCF de","91","1982","10","21","Southern America","Brasil","Minas Gerais","Sete Lagoas","Fazenda EMBRAPA.","-44.2467002868652","-19.465799331665",NA,"Cerrado. Herbáceo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"22227","auto",NA,NA,NA,NA,NA,NA
"210","2020-12-11 11:33:03-03","UFMG","BHCB","55952","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium","strictum","Isostigma peucedanifolium strictum","Guad. Peter",NA,"Barreto, HLM","3809","1933","11","20","Southern America","Brasil","Minas Gerais","Santa Luzia","Lagoa Santa.","-43.8513984680176","-19.7696990966797",NA,"Cerrado. Muito frequente. Herbáceo, 0,4m. Flor vermelho escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"211","2020-12-11 11:33:03-03","UFMG","BHCB","55954","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Barreto, HLM","3805","1932","09","12","Southern America","Brasil","Minas Gerais","Santa Luzia","Lagoa Santa.","-43.8513984680176","-19.7696990966797",NA,"Campo queimado recentemente. Muito frequente. Herbáceo, 0,5m. Flor vermelho escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
"212","2020-12-11 11:33:03-03","UFMG","BHCB","55950","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium",NA,"Isostigma peucedanifolium","Less.",NA,"Barreto, HLM","3807","1932","12","15","Southern America","Brasil","Minas Gerais","Belo Horizonte","Parque Vera Cruz.","-43.937801361084","-19.9207992553711",NA,"Cerrado. Muito frequente. Herbáceo, 0,5m. Flor vermelho escuro.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA
"213","2020-12-11 11:33:03-03","UFMG","BHCB","48295","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium","speciosum","Isostigma peucedanifolium speciosum","(Less.) Guad.Peter",NA,"Cruz, JM; Cordeiro, J; Carré, V","80","1999","02","03","Southern America","Brasil","Paraná","Ponta Grossa","Rodovia BR 277, km 522, próximo a Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"Campo limpo, seco. Xilopodífera, ereta. Capítulo bordô.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"214","2020-12-11 11:33:03-03","UFMG","BHCB","328","PreservedSpecimen","Plantae","Dicotyledon",NA,"Asteraceae","Isostigma","peucedanifolium","strictum","Isostigma peucedanifolium strictum","Guad. Peter",NA,"Schwacke, CAW","s.n.","1904",NA,NA,"Southern America","Brasil","Minas Gerais","Santa Luzia","Santa Luzia do Rio das Velhas","-43.8513984680176","-19.7696990966797",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19939","auto",NA,NA,NA,NA,NA,NA
