"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","locality","phylum","order","scientificNameAuthorship","identifiedBy","typeStatus","county","decimalLongitude","decimalLatitude","imagecode","infraspecificEpithet","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","fieldNumber","individualCount"
"720","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Silva, GH","2018","07","02","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_1673. Subunidade 3. Subparcela 4. Indivíduo 21. F6; Árvore, 18m de altura,DAP 10,1cm. Presença de acúleos na estrutura do caule. Base reta. Casca externa amarelada, interna verde, fina, áspera, odor do corte adocicado; Mata de galeri",NA,"IFN-167316883.4",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Paranatinga","-54.36","-14.58",NA,NA,NA,NA,"-54.36","-14.58",NA,NA,"2018","12","27",NA,NA,NA,NA
"721","2019-11-01 15:10:09-03","UnB","UB","37390","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Ratter, JA","1993","11","10","Southern America","Brasil","Mato Grosso",NA,NA,NA,NA,"7082V","Fazenda do Sr. Antônio, serra da Petrovina","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Tatuapé","-54.1","-16.783333",NA,NA,NA,NA,"-54.1","-16.783333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"722","2019-11-01 15:10:09-03","UnB","UB","217067","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Muller, VR; Guimarães, MM","2018","07","10","Southern America","Brasil","Goiás",NA,NA,"Mata de Galeria, solo com afloramento rochoso",NA,"MG1130",NA,"Dicotyledoneae",NA,"Engl.","Muller, VR",NA,"Mara Rosa","-14.0191","-49.1983",NA,NA,NA,NA,"-14.0191","-49.1983",NA,NA,"2018","07","20",NA,NA,NA,NA
"723","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Silva, JA","2018","06","07","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2010. Subunidade 1. Subparcela 3. Indivíduo 17. F6; Árvore, 8,3m de altura,DAP 24,2cm. Presença de espinhos na estrutura do caule. Base digitada. Casca externa amarelo, interna amarelo, grossa, rugosa, odor do corte vagem; Cerrado fl",NA,"IFN-201011951.3",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Santo Antônio do Leverger","-55.62","-15.84",NA,NA,NA,NA,"-55.62","-15.84",NA,NA,"2018","12","21",NA,NA,NA,NA
"724","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gomes, M","2017","12","20","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-819. Subunidade 1. Subparcela 6. Indivíduo 38. F6; Árvore. DAP 20,3 cm. Altura 9,3 m. Espinhos no caule. Base reta. Casca externa cinza, grossa, áspera e rugosa; Floresta jovem em pé de morro",NA,"IFN-8193911.6",NA,"Dicotyledoneae",NA,"Engl.","Correia, C",NA,"Alto Parnaíba","-46.259722","-9.359722",NA,NA,NA,NA,"-46.259722","-9.359722",NA,NA,"2018","10","08",NA,NA,NA,NA
"725","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Batistella, VLC","2018","06","30","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2050. Subunidade 2. Subparcela 4. Indivíduo 30. F6; Árvore, 8m de altura,DAP 5,7cm. Presença de espinhos na estrutura do caule. Base reta. Casca externa cinza, interna amarelo, fina, lisa, odor do corte verdura; Linha de transmissão,",NA,"IFN-205010862.4",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Poconé","-56.7","-16.02",NA,NA,NA,NA,"-56.7","-16.02",NA,NA,"2018","12","27",NA,NA,NA,NA
"726","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gabriel, CS","2018","06","12","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT-1968. Subunidade 4. Subparcela 2. Indivíduo 10. F6; Árvore, 9,0m de altura, DAP 15,5cm. Presença de acúleos no caule. Base reta. Casca externa e interna amarela, grossa, fissurada, desprendimento esfoliante; Solo escuro com presença d",NA,"IFN-19687984.2",NA,"Dicotyledoneae",NA,"Engl.","Figueira, M; Schindler, B",NA,"Primavera do Leste","-54.72","-15.66",NA,NA,NA,NA,"-54.72","-15.66",NA,NA,"2019","09","10",NA,NA,NA,NA
"727","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Soares, J","2018","07","26","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_1714. Subunidade 1. Subparcela 3. Indivíduo 26. F6; Árvore, 7m de altura,DAP 11cm. Presença de acúleos na estrutura do caule. Base reta. Casca externa amarelo, interna amarelo escuro, grossa, fendida, sem odor de corte; Floresta típi",NA,"IFN-1714331.3",NA,"Dicotyledoneae",NA,"Engl.","Faria, JEQ; Neto, NEO",NA,"Rosário Oeste","-56.16","-14.76",NA,NA,NA,NA,"-56.16","-14.76",NA,NA,"2018","10","01",NA,NA,NA,NA
"728","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gomes, MS","2017","12","20","Southern America","Brasil","Maranhão",NA,NA,"Conglomerado MA-819. Subunidade 1. Subparcela 6. indivíduo 38. F6; Árvore; DAP em cm: 20,3; altura em m: 9,30; presença de espinhos; base reta; casca cinza por fora, grossa, rugosa, sem odor; Floresta jovem em pé de morro",NA,"IFN-8193911.6",NA,"Dicotyledoneae",NA,"Engl.","Correia, C",NA,"Alto Parnaíba","-46.260004","-9.360003",NA,NA,"396","396","-46.260004","-9.360003",NA,NA,"2018","10","08",NA,NA,NA,NA
"729","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gomes, MS","2017","07","12","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI_347. Subunidade 3. Subparcela 9. Indivíduo 3. &nf;F8 - Avaliação da regeneração natural; Arbusto","UB0128083","IFN-3471613.9",NA,"Dicotyledoneae",NA,"Engl.","Faria, JEQ",NA,"Uruçuí","-44.460008","-7.919997","UB0128083",NA,NA,NA,"-44.460008","-7.919997",NA,NA,"2017","08","07",NA,NA,NA,NA
"730","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Silva, JA","2018","03","27","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2106. Subunidade 4. Subparcela 1. Indivíduo 2. F6; Árvore, 15,5m de altura,DAP 10,8cm. Presença de espinhos na estrutura do caule. Base digitada. Casca externa cinza, interna verde, fina, rugosa, sem odor de corte; Área de pastagem,",NA,"IFN-21062094.1",NA,"Dicotyledoneae",NA,"Engl.","Antar, GM",NA,"Rondonópolis","-54.54","-16.2",NA,NA,NA,NA,"-54.54","-16.2",NA,NA,"2018","10","10",NA,NA,NA,NA
"731","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Gomes, MS","2017","07","18","Southern America","Brasil","Piauí",NA,NA,"Conglomerado PI_349. Subunidade 4. Subparcela 10. Individuo 11&nf;; Arbusto","UB0128080","IFN-3491944.10",NA,"Dicotyledoneae",NA,"Engl.","Faria, JEQ; Brauner, LM",NA,"Sebastião Leal","-45.001333","-7.92","UB0128080",NA,NA,NA,"-45.001333","-7.92",NA,NA,"2017","08","08",NA,NA,NA,NA
"732","2020-07-29 09:05:52-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Silva, JA","2018","06","12","Southern America","Brasil","Mato Grosso",NA,NA,"Conglomerado MT_2057. Subunidade 2. Subparcela 9. Indivíduo 15. F6; Árvore, 6m de altura,DAP 11,3cm. Presença de espinhos na estrutura do caule. Base digitada. Casca externa amarela, interna amarela, grossa, fendida, desprendimento depressões, sem o",NA,"IFN-205712402.9",NA,"Dicotyledoneae",NA,"Engl.","Neto, NEO",NA,"Santo Antônio do Leverger","-55.44","-16.02",NA,NA,NA,NA,"-55.44","-16.02",NA,NA,"2018","12","21",NA,NA,NA,NA
"733","2019-11-01 15:10:09-03","UnB","UB","216820","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Kuhlmann, MP","2013","08","08","Southern America","Brasil","Distrito Federal",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 12m. Frutos secos deiscentes, 1 semente por frutículo envolta em arilo preto; folhas e frutos aromáticos; Mata de Galeria",NA,"232","Parque Nacional de Brasília","Dicotyledoneae",NA,"Engl.","Kuhlmann, MP",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2013","08","08",NA,NA,NA,NA
"734","2019-11-01 15:10:09-03","UnB","UB","216646","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Kuhlmann, MP","2013","08","08","Southern America","Brasil","Distrito Federal",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Árvore 12m. Frutos secos deiscentes, 1 semente por frutículo envolta em arilo preto; folhas e frutos aromáticos; Mata de Galeria",NA,"232","Parque Nacional de Brasília","Dicotyledoneae",NA,"Engl.","Kuhlmann, MP",NA,"Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,"70570","auto","2013","08","08",NA,NA,NA,NA
"735","2019-11-01 15:10:09-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Dias, AFV; Equipe 1","2016","03","17","Southern America","Brasil","Goiás",NA,NA,"P4 L1; Árvore 4,5m; Cerradão",NA,"57",NA,"Dicotyledoneae",NA,"Engl.",NA,NA,"Nova Iguaçu de Goiás","-49.3875007629395","-14.2877998352051",NA,NA,NA,NA,NA,NA,"28856","auto",NA,NA,NA,NA,NA,NA,NA
"736","2019-11-01 15:10:09-03","UnB","UB","165396","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Irwin, HS; et al.","1970","03","10","Southern America","Brasil","Minas Gerais",NA,NA,"Shrub ca. 2m tall. Corolla white.; Gallery margin. Gallery and adjacent cut-over cerrado.",NA,"27363","Serra do Cabral. Ca. 2km N of Joaquim Felício.","Dicotyledoneae",NA,"Engl.","Reynel, C",NA,"Joaquim Felício","-44.1721992492676","-17.7574996948242",NA,NA,"650","650",NA,NA,"37503","auto","1993",NA,NA,NA,NA,NA,NA
"737","2019-11-01 15:10:09-03","UnB","UB","165399","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Duarte, AP","1966","03","21","Southern America","Brasil","Minas Gerais",NA,NA,NA,NA,"9615",NA,"Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Lagoa Santa","-43.8897018432617","-19.6271991729736",NA,NA,NA,NA,NA,NA,"12338","auto","2000","07",NA,NA,NA,NA,NA
"738","2019-11-01 15:10:09-03","UnB","UB","165398","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Paula, JE","1994","05","24","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore de 5m de altura, 10cm de diâmetro, folha membranácea, botão floral de cor verde, tronco com casca lisa. Tronco com aculeos.; Cerrado.",NA,"3472",NA,"Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","2000","07",NA,NA,NA,NA,NA
"739","2019-11-01 15:10:09-03","UnB","UB","165400","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Paula, JE","1994","05","24","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore com 5m de altura, 15cm de diâmetro, tronco com numerosos acúleos, copa reduzida, folha coriácea, fruto subgloboso, com aresta verde antes da maturação.",NA,"3483","EFLEX incio de mata.","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","2000","07",NA,NA,NA,NA,NA
"740","2019-11-01 15:10:09-03","UnB","UB","165401","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Heringer, EP","1955","06","06","Southern America","Brasil","Minas Gerais",NA,NA,"Árvore macia, média madeira oa quando nova, e usada para cabos.; Cerrado e cultura.",NA,"4082","Horto Florestal de Paraopeba.","Dicotyledoneae",NA,"Engl.","Pirani, JR",NA,"Paraopeba","-44.4042015075684","-19.2744007110596",NA,NA,NA,NA,NA,NA,"26090","auto","2000","07",NA,NA,NA,NA,NA
"741","2020-11-12 17:03:18-03","UEL","FUEL","23748","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, ALP; et al.","1994","03","28",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"2213","BR; MG; Triângulo Mineiro, mata da Pontezinha, Mata da Pontezinha","Tracheophyta","Sapindales","Engl.","Pirani, JR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"742","2020-11-12 17:03:18-03","UEL","FUEL","34975","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, ALP; et al.","1994","05","02",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,"2230","Araguari/Pontezinha, mata do, Mata do Pontezinha","Tracheophyta","Sapindales","Engl.","Pirani, JR",NA,"Triângulo Mineiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA
"743","2020-11-12 17:03:18-03","UEL","FUEL","39186","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mecenas, VV; Leite, LQ; Augusto, MM","1996","03","21",NA,"Brasil","Distrito Federal",NA,NA,NA,NA,"200","APA de Cafuringa, Fazenda Palestina, Fazenda Palestina","Tracheophyta","Sapindales","Engl.","Mecenas, VV",NA,"Brasília","-48.1725","-15.523056",NA,NA,"770","770","-48.1725","-15.523056",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"744","2020-11-12 17:03:18-03","UEL","FUEL","12260","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Vieira, AOS; et al.","1990","03","26",NA,"Brasil","Paraná",NA,NA,NA,NA,"s.n.","Fazenda Doralice","Tracheophyta","Sapindales","Engl.",NA,NA,"Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"745","2020-11-12 17:03:18-03","UEL","FUEL","13204","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Kawakita, K","1994","10","13",NA,"Brasil","Paraná",NA,NA,NA,NA,"28?","Parque Estadual Mata dos Godoy","Tracheophyta","Sapindales","Engl.","Soares-Silva, LH",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"746","2020-11-12 17:03:18-03","UEL","FUEL","12326","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Francisco das Chagas e Silva","1994","09","02",NA,"Brasil","Paraná",NA,NA,NA,NA,"1805?","P.E.M dos Godoy, E.M. Godoy","Tracheophyta","Sapindales","Engl.","Soares-Silva, LH",NA,"Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"63728","auto","1994",NA,NA,NA,NA,NA,NA
"747","2020-11-12 17:03:18-03","UEL","FUEL","12659","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Zangaro Filho, W; et al.","1991","03","11",NA,"Brasil","Paraná",NA,NA,NA,NA,"s.n.","Fazenda Capão Bonito, Ribeirão Guarauna, Ribeirao Guarauna Capao Bonito","Tracheophyta","Sapindales","Engl.",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"748","2020-11-12 17:03:18-03","UEL","FUEL","12658","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Fonseca, EP; et al.","1991","03","11",NA,"Brasil","Paraná",NA,NA,NA,NA,"s.n.","Fazenda Capão Bonito, Ribeirão Guarauna, Ribeirao Guarauna Capao Bonito","Tracheophyta","Sapindales","Engl.",NA,NA,"Palmeira","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA
"749","2020-11-12 17:03:18-03","UEL","FUEL","34093","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","J.C. de Souza; et al.","1999","06","08",NA,"Brasil","São Paulo",NA,NA,NA,NA,"4","Trecho da Mata Ciliar do Ribeirão Cubatão","Tracheophyta","Sapindales","Engl.",NA,NA,"Potirendaba","-49.3699989318848","-21.0400009155273",NA,NA,NA,NA,NA,NA,"17988","auto",NA,NA,NA,NA,NA,NA,NA
"750","2019-10-03 10:04:28-03","UFSCar","SORO","1328","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum",NA,"2009","04","30",NA,"Brasil","São Paulo",NA,NA,NA,NA,"148","campus UFSCar Sorocaba",NA,NA,"Engl.",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"751","2019-10-03 10:04:28-03","UFSCar","SORO","1148","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Vieira, A. C.; Belantoni, B. F.","2010","05","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,"64","UNIP",NA,NA,"Engl.",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"752","2019-10-03 10:04:28-03","UFSCar","SORO","4259","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Casali, M.F.; Cardoso-Leite, E.; Santos, I.P.","2009","02","27",NA,"Brasil","São Paulo",NA,NA,"Árvore ca. 5 m de alt.",NA,"235","Floresta Nacional de Ipanema. Coleta realizada na área I",NA,NA,"Engl.",NA,NA,"Iperó","-47.606167","-23.412028",NA,NA,NA,NA,"47°36'22,2W","23°24'43,3S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"753","2019-10-03 10:04:28-03","UFSCar","SORO","648","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Kortz, A. R.; Koch, I.","2009","02","13",NA,"Brasil","São Paulo",NA,NA,NA,NA,"362","campus UFSCar - Sorocaba",NA,NA,"Engl.",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"754","2019-10-03 10:04:28-03","UFSCar","SORO","6531","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Vendrasco, L.; Aoki, J.; Furtado, V.; Martins, R.","2008","08","22",NA,"Brasil","São Paulo",NA,NA,"Árvore. Albumo marrom, sem látex. Folhas compostas e alternas, com pilosidade abaxial e glândulas translucidas.",NA,"5","UFSCar - campus Sorocaba",NA,NA,"Engl.",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"755","2019-10-03 10:04:28-03","UFSCar","SORO","1147","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Vieira, A. C.; Belantoni, B. F.","2010","05","29",NA,"Brasil","São Paulo",NA,NA,NA,NA,"63","UNIP",NA,NA,"Engl.",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"756","2019-10-03 10:04:28-03","UFSCar","SORO","520","PreservedSpecimen","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Santos, C. J.; Castello, A. C. D.; Ferreira, L. C.; Silva, J. L.","2008","08","22",NA,"Brasil","São Paulo",NA,NA,NA,NA,"5","campus UFSCar - Sorocaba",NA,NA,"Engl.",NA,NA,"Sorocaba","-47.4500007629395","-23.5",NA,NA,NA,NA,NA,NA,"17154","auto",NA,NA,NA,NA,NA,NA,NA
"757","2019-05-06 12:02:19-03","UFU","HUFU","4244","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Araújo, G.M.","1992","05","09",NA,"Brasil","Minas Gerais",NA,NA,"Arbóreo, ca. 8 m. Flores brancas.","HUFU00024454","s.n.","Bosque John Kennedy",NA,NA,"Engl.","Nakajima, J.N.",NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024454",NA,NA,NA,NA,NA,"58653","auto","1993","06","03",NA,NA,NA,NA
"758","2019-05-06 12:02:19-03","UFU","HUFU","47006","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Rodrigues, V.H.P.; Kilca, R.","2006","06","12",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 8 m. Flores esverdeadas.; Floresta decídua.","HUFU00024446","s.n.","Capim Branco II",NA,NA,"Engl.",NA,NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024446",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"759","2019-05-06 12:02:19-03","UFU","HUFU","45049","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mecenas, V.V.; Leite, L.Q. & Augusto, M.M.","1996","03","21",NA,"Brasil","Distrito Federal",NA,NA,"Árvore, ca. 14 m.; Mata.","HUFU00024468","200","Fazenda Palestina, APA de Cafuringa.",NA,NA,"Engl.","Mecenas, V.V.",NA,"Brasília","-48.1725","-15.523056","HUFU00024468",NA,"770","770","-48.1725","-15.523056",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"760","2019-05-06 12:02:19-03","UFU","HUFU","60771","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Macenas, V.V.; Leite, L.Q. & Augusto, M.M.","1996","03","21",NA,"Brasil","Distrito Federal",NA,NA,"Árvore, ca. 14 m alt.; Mata.","HUFU00024374","200","APA de Cafuringa, Fazenda Palestina",NA,NA,"Engl.","Mecenas, V.V.",NA,"Brasília","-48.1725","-15.523056",NA,NA,"770","770","-48.1725","-15.523056",NA,NA,"2001",NA,NA,NA,NA,NA,NA
"761","2019-05-06 12:02:19-03","UFU","HUFU","15244","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, A.L.P.","1994","03","11",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 13 m. Flores esverdeadas.; Pasto.","HUFU00024458","2194","Vale do Rio Araguari, Triangulo Mineiro. Próximo a área 28.",NA,NA,"Engl.",NA,NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024458",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"762","2019-05-06 12:02:19-03","UFU","HUFU","15285","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, A.L.P.","1994","05","02",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 11 m. Frutos imaturos verdes.","HUFU00024450","2230","Vale do Rio Araguari, Triangulo Mineiro. Área 12.",NA,NA,"Engl.",NA,NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024450",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"763","2019-05-06 12:02:19-03","UFU","HUFU","15284","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, A.L.P.","1994","03","28",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 10 m. Frutos imaturos verdes.","HUFU00024451","2213","Vale do Rio Araguari, Triangulo Mineiro. Área 12.",NA,NA,"Engl.",NA,NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024451",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"764","2019-05-06 12:02:19-03","UFU","HUFU","11047","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, A.L.P.; et al.","1994","03","28",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 10 m. Frutos imaturos verdes.; Mata.","HUFU00024455","2213","Vale do Rio Araguari, Triangulo Mineiro. Mata da Pontezinha.",NA,NA,"Engl.",NA,NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024455",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
"765","2019-05-06 12:02:19-03","UFU","HUFU","11048","S","Plantae","Rutaceae","Zanthoxylum","riedelianum","Zanthoxylum riedelianum","Mota, A.L.P.; et al.","1992","06","10",NA,"Brasil","Minas Gerais",NA,NA,"Árvore, ca. 12 m. Frutos imaturos verdes.; Mata.","HUFU00024457","1192","Vale do Rio Araguari, Triangulo Mineiro. Mata do córrego Volta Grande.",NA,NA,"Engl.",NA,NA,"Araguari","-48.187198638916","-18.6471996307373","HUFU00024457",NA,NA,NA,NA,NA,"58653","auto",NA,NA,NA,NA,NA,NA,NA
